name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
		OtherCurrentLiabilities,"62,500,000","62,500,000","62,500,000","62,500,000","62,500,000","62,500,000","46,875,000","31,250,000","15,625,000",,,,,,,,,,"0",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,262,016,000","1,226,019,000","1,200,126,000","843,357,000","825,523,000","742,404,000","718,715,000","293,304,000","288,613,000","285,515,000","272,905,000","259,498,000","124,376,000","119,558,000","114,014,000","107,705,000","1,454,000","5,488,000","6,364,000","3,882,000","98,291,000","1,900,000"
		LongTermDebtAndCapitalLeaseObligation,"634,106,000","626,720,000","619,267,000","274,138,000","270,756,000","267,458,000","264,135,000",,,,,,,"117,515,000",,,,,"0",,"602,000","595,000"
			LongTermDebt,"634,106,000","626,720,000","619,267,000","274,138,000","270,756,000","267,458,000","264,135,000",,,,,,,"117,515,000",,,,,"0",,"602,000","595,000"
		DerivativeProductLiabilities,"9,120,000","13,110,000","15,050,000","15,890,000","14,400,000","14,190,000","1,940,000","0","650,000","37,690,000","36,795,000","35,078,000",,"0","0",,"0","4,021,000","6,289,000","3,863,000","1,457,000","1,292,000"
		PreferredSecuritiesOutsideStockEquity,"162,994,000","155,737,000","144,333,000","133,091,000","122,119,000","111,591,000","119,456,000","127,771,000","136,404,000","103,646,000","99,268,000","94,890,000",,,,,,"0","0","0","73,900,000","0"
		OtherNonCurrentLiabilities,"455,796,000","430,452,000","421,476,000","420,238,000","418,248,000","349,165,000","333,184,000","165,533,000","151,559,000","144,179,000","136,842,000","129,530,000","124,376,000","2,043,000","114,014,000","107,705,000","1,454,000","1,467,000","75,000","19,000","22,332,000","13,000"
TotalEquityGrossMinorityInterest,"-466,413,000","-683,009,000","-531,207,000","-396,596,000","-218,155,000","-332,189,000","-153,818,000","-35,466,000","121,958,000","-7,424,000","118,976,000","186,741,000","97,011,000","150,920,000","65,813,000","118,830,000","107,816,000","131,971,000","156,193,000","192,852,000","-53,542,000","17,175,000"
	StockholdersEquity,"-462,286,000","-739,380,000","-587,976,000","-453,877,000","-275,976,000","-390,370,000","-212,379,000","-35,466,000","121,958,000","-7,424,000","118,976,000","186,741,000","97,011,000","150,920,000","65,813,000","118,830,000","107,816,000","131,971,000","156,193,000","192,852,000","-53,542,000","17,175,000"
		CapitalStock,"2,112,686,000","1,676,792,000","1,633,462,000","1,618,194,000","1,604,021,000","1,249,547,000","1,205,384,000","1,199,005,000","1,175,139,000","881,426,000","874,589,000","844,966,000","556,345,000","554,384,000","418,273,000","413,225,000","367,730,000","311,061,000","310,635,000","310,635,000","20,296,000","82,152,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,"0",,,
			CommonStock,"2,112,686,000","1,676,792,000","1,633,462,000","1,618,194,000","1,604,021,000","1,249,547,000","1,205,384,000","1,199,005,000","1,175,139,000","881,426,000","874,589,000","844,966,000","556,345,000","554,384,000","418,273,000","413,225,000","367,730,000","311,061,000","310,635,000","310,635,000","20,296,000","82,152,000"
		AdditionalPaidInCapital,"129,580,000","169,656,000","165,052,000","142,405,000","123,731,000","98,938,000","103,419,000","91,773,000","92,129,000","83,523,000","67,496,000","58,717,000","46,538,000","40,104,000","36,358,000","32,982,000","28,194,000","23,556,000","21,122,000","14,866,000","20,371,000","10,479,000"
		RetainedEarnings,"-2,702,154,000","-2,585,755,000","-2,386,572,000","-2,214,756,000","-2,004,137,000","-1,739,169,000","-1,521,433,000","-1,326,244,000","-1,145,310,000","-972,373,000","-823,109,000","-716,942,000","-505,872,000","-443,568,000","-388,818,000","-327,377,000","-288,108,000","-202,646,000","-175,564,000","-132,649,000","-94,209,000","-75,456,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,398,000","-73,000","82,000","280,000","409,000","314,000","251,000",,,,,,,,,,,,,,,
	MinorityInterest,"-4,127,000","56,371,000","56,769,000","57,281,000","57,821,000","58,181,000","58,561,000",,,,,,,,,,,,,,,"0"
TotalCapitalization,"171,820,000","-112,660,000","31,291,000","-179,739,000","-5,220,000","-122,912,000","51,756,000","-35,466,000","121,958,000","-7,424,000","118,976,000","186,741,000","97,011,000","268,435,000","65,813,000","118,830,000","107,816,000","131,971,000","156,193,000","192,852,000","-52,940,000","17,770,000"
CommonStockEquity,"-462,286,000","-739,380,000","-587,976,000","-453,877,000","-275,976,000","-390,370,000","-212,379,000","-35,466,000","121,958,000","-7,424,000","118,976,000","186,741,000","97,011,000","150,920,000","65,813,000","118,830,000","107,816,000","131,971,000","156,193,000","192,852,000","-53,542,000","17,175,000"
CapitalLeaseObligations,,,,,,,,,,,,,,"0","23,000","353,000","353,000","362,000",,,,
NetTangibleAssets,"-518,196,000","-795,818,000","-644,944,000","-511,378,000","-334,202,000","-429,457,000","-252,190,000","-76,001,000","80,699,000","-7,424,000","118,976,000","186,741,000","97,011,000","150,920,000","65,813,000","118,830,000","107,816,000","131,971,000","156,193,000","192,852,000","-53,542,000","17,175,000"
WorkingCapital,"594,971,000","342,052,000","482,105,000","267,448,000","504,905,000","326,646,000","491,167,000","196,145,000","352,348,000","262,108,000","375,964,000","429,683,000","203,680,000","252,805,000","167,716,000","214,847,000","97,808,000","127,236,000","157,390,000","191,095,000","37,727,000","16,093,000"
InvestedCapital,"171,820,000","-112,660,000","31,291,000","-179,739,000","-5,220,000","-122,912,000","51,756,000","-35,466,000","121,958,000","-7,424,000","118,976,000","186,741,000","97,011,000","268,435,000","65,813,000","118,830,000","107,816,000","131,971,000","156,193,000","197,637,000","-48,451,000","21,986,000"
TangibleBookValue,"-518,196,000","-795,818,000","-644,944,000","-511,378,000","-334,202,000","-429,457,000","-252,190,000","-76,001,000","80,699,000","-7,424,000","118,976,000","186,741,000","97,011,000","150,920,000","65,813,000","118,830,000","107,816,000","131,971,000","156,193,000","192,852,000","-53,542,000","17,175,000"
TotalDebt,"634,106,000","626,720,000","619,267,000","274,138,000","270,756,000","267,458,000","264,135,000",,,,,,,"117,515,000","23,000","353,000","353,000","362,000","0","4,785,000","5,091,000","4,811,000"
NetDebt,"465,041,000","454,775,000","117,858,000",,,"135,309,000",,,,,,,,,,,,,,,,
ShareIssued,"70,540,802","66,933,531","65,473,332","65,240,458","65,066,468","60,436,876","59,707,780","59,525,565","58,387,948","52,385,283","52,217,684","51,501,614","44,282,994","44,197,549","40,261,750","40,094,291","38,607,017","36,057,748","35,930,698","35,930,698","34,230,583","34,230,583"
OrdinarySharesNumber,"70,540,802","66,933,531","65,473,332","65,240,458","65,066,468","60,436,876","59,707,780","59,525,565","58,387,948","52,385,283","52,217,684","51,501,614","44,282,994","44,197,549","40,261,750","40,094,291","38,607,017","36,057,748","35,930,698","35,930,698","34,230,583","34,230,583"
