name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,09/30/1995,06/30/1995,12/31/1993,09/30/1993
			ChangeInOtherWorkingCapital,"-1,973,000","-4,481,000","3,342,000","-1,566,000","732,000","85,000","504,000","-1,541,000","7,152,000","76,000","-1,386,000","144,000","-1,551,000","632,000","4,635,000","-19,000","-7,763,000","731,000","5,025,000","-389,000","-3,836,000","-763,000","-599,000","-439,000","2,170,000","-1,076,000","386,000","1,801,000","4,744,000","-3,454,000","-5,915,000","661,000","-2,533,000","-1,413,000","-877,000","-717,000","-2,755,000","-5,836,000","3,335,000","-4,826,000","-2,695,000","-971,000","-2,107,000","-277,000","-2,004,000","-984,000","-896,000","-2,907,000","-1,819,000","-801,000","-456,000","-191,000","-1,675,000","338,000","-2,957,000","-398,000","-844,000","-455,000","-709,000","-1,161,000","-14,497,000","12,430,000","-1,533,000","898,000","-12,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,"0","0","0","0","398,000","-459,000","2,339,000","-8,026,000","-911,000","-5,489,000","14,055,000","-15,905,000","-2,303,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-260,667,000","-11,926,000","-254,291,000","-18,054,000","23,604,000","-724,000","-17,516,000","-7,728,000","-12,595,000","-20,539,000","-7,658,000","293,256,000","52,729,000","-44,164,000","-15,773,000","-24,834,000","-23,434,000","-25,748,000","-29,178,000","-14,913,000","-38,600,000","-15,339,000","-8,753,000","-13,553,000","-18,459,000","-16,845,000","-154,295,000","-44,746,000","-13,760,000","-96,823,000","-8,434,000","-32,283,000","-62,252,000","-130,324,000","-1,794,000","-11,866,000","-82,726,000","-22,346,000","-306,442,000","5,378,000","-21,397,000","-8,943,000","-237,860,000","-2,464,000","-5,540,000","-31,698,000","-818,000","-17,427,000","-56,910,000","-2,656,000","-2,212,000","-980,000","12,933,000","-3,691,000","-2,707,000","-3,330,000","-43,054,000","-51,393,000","-9,788,000","-11,857,000","-4,245,000","-126,661,000","-14,163,000","5,361,000","-35,785,000","-26,222,000","-31,187,000","-7,365,000","-7,484,000","-2,746,000","-6,407,000","-4,351,000","-50,027,000","-8,332,000","-1,295,000","-998,000","-16,015,000","-1,749,000","-46,874,000","-2,047,000","-2,825,000","-3,550,000","-21,261,000","-7,273,000","-34,908,000","-8,001,000","-6,420,000","-1,329,000","-1,531,000","-357,000","-700,000","-4,800,000","-70,600,000","-400,000","-4,700,000","-20,500,000","-1,200,000","-500,000","-23,400,000","-100,000","-700,000","0","0","-100,000","-500,000","-100,000","200,000","-1,800,000","-200,000"
	CashFlowFromContinuingInvestingActivities,"-260,667,000","-11,926,000","-254,291,000","-18,054,000","23,604,000","-724,000","-17,516,000","-7,728,000","-12,595,000","-16,316,000","-3,053,000","-13,164,000","-17,954,000","-14,353,000","-14,477,000","-23,199,000","-21,213,000","-17,217,000","-29,178,000","-14,913,000","-38,600,000","-15,339,000","-8,753,000","-13,553,000","-18,459,000","-16,845,000","-154,295,000","-44,746,000","-13,760,000","-96,823,000","-8,434,000","-32,283,000","-62,252,000","-130,324,000","-1,794,000","-11,866,000","-82,726,000","-22,346,000","-306,442,000","5,378,000","-21,397,000","-8,943,000","-237,860,000","-2,464,000","-5,540,000","-31,698,000","-818,000","-17,427,000","-56,910,000","-2,656,000","-2,212,000","-980,000","12,933,000","-3,691,000","-2,707,000","-3,330,000","-43,054,000","-51,393,000","-9,788,000","-11,857,000","-4,245,000","-126,661,000","-14,163,000","5,361,000","-35,785,000","-26,222,000","-31,187,000","-7,365,000","-7,484,000","-2,746,000","-6,407,000","-4,351,000","-50,027,000","-8,332,000","-1,295,000","-998,000","-16,015,000","-1,749,000","-46,874,000","-2,047,000","-2,825,000","-3,550,000","-21,261,000","-7,273,000","-34,908,000","-8,001,000","-6,420,000","-1,329,000","-1,531,000","-357,000","-700,000","-4,800,000","-70,600,000","-400,000","-4,700,000","-20,500,000","-1,200,000","-500,000","-23,400,000","-100,000","-700,000","0","0","-100,000","-500,000","-100,000","200,000","-1,800,000","-200,000"
		NetPPEPurchaseAndSale,"-52,430,000","-5,943,000","-10,186,000","-17,810,000","-18,491,000","-23,391,000","-17,516,000","-12,155,000","-13,932,000","-17,624,000","-16,173,000","-13,164,000","-21,236,000","-14,353,000","-18,992,000","-22,547,000","-22,523,000","-17,341,000","-16,114,000","-14,913,000","-19,056,000","-15,339,000","-14,172,000","-14,553,000","-19,262,000","-16,845,000","-21,664,000","-19,513,000","-14,909,000","-10,540,000","-10,809,000","-13,260,000","-10,887,000","-9,902,000","-8,475,000","-12,347,000","-22,811,000","-24,118,000","-16,597,000","-8,306,000","-7,459,000","-6,085,000","-4,326,000","-2,464,000","-3,575,000","-3,051,000","-2,137,000","-1,110,000","-4,032,000","-2,414,000","-2,182,000","-2,715,000","-2,634,000","-3,813,000","-2,797,000","-2,794,000","-110,543,000","-3,216,000","-2,724,000","-4,665,000","-139,263,000","-2,837,000","-2,969,000","-888,000","-90,759,000","-1,865,000","-3,227,000","-3,108,000","-2,864,000","-1,686,000","-2,559,000","-2,781,000","-3,773,000","-3,852,000","-1,295,000","-998,000","-3,147,000","-1,748,000","-2,215,000","-2,047,000","-3,220,000","-3,806,000","-7,042,000","-7,273,000","-3,411,000","-2,314,000","-6,420,000","-1,329,000","-3,864,000","6,649,000","-700,000","-4,800,000","-70,600,000","-400,000","-4,700,000","-20,500,000","-1,200,000","-500,000",,,"0","0","0","-100,000","0","-100,000","0",,
			PurchaseOfPPE,"-52,430,000","-5,943,000","-10,186,000","-17,810,000","-18,491,000","-23,391,000","-17,516,000","-12,155,000","-13,932,000","-17,624,000","-16,173,000","-13,164,000","-21,236,000","-14,353,000","-18,992,000","-22,547,000","-22,523,000","-17,341,000","-16,114,000","-14,913,000","-19,056,000","-15,339,000","-14,172,000","-14,553,000","-19,262,000","-16,845,000","-21,664,000","-19,513,000","-14,905,000","-10,546,000","-12,506,000","-13,260,000","-10,887,000","-9,902,000","-8,475,000","-12,347,000","-23,814,000","-24,132,000","-16,625,000","-8,306,000","-7,453,000","-6,095,000","-4,334,000","-2,545,000","-3,648,000","-3,051,000","-2,235,000","-2,556,000","-4,074,000","-2,430,000","-2,181,000","-2,743,000","-2,943,000","-3,813,000","-2,800,000","-3,434,000","-110,741,000","-3,363,000","-2,936,000","-4,977,000","-139,864,000","-2,875,000","-2,968,000","-3,553,000","-90,759,000","-1,865,000","-3,227,000","-3,108,000","-2,864,000","-1,686,000","-2,559,000","-2,781,000","-3,773,000","-3,852,000","-1,295,000","-998,000","-3,147,000","-1,748,000","-2,215,000","-2,047,000","-3,220,000","-3,806,000","-7,042,000","-7,273,000","-3,411,000","-2,314,000","-6,420,000","-1,329,000",,,"-800,000","-5,000,000","-70,600,000","-400,000","-4,700,000","-20,500,000","-1,200,000","-500,000",,,"0","0","0","-100,000","0","-100,000","0",,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-4,000","6,000",,,,,,,"1,003,000","14,000","28,000","0","-6,000","10,000","8,000","81,000","73,000","0","98,000","1,446,000","42,000","16,000","-1,000","28,000","309,000","0","3,000","640,000","198,000","147,000","212,000","312,000","601,000","38,000","-1,000","2,665,000",,,,,,,,,,,,,,,,,,,,,,,,,"434,000","849,000","100,000","200,000",,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-229,388,000","-6,005,000","-254,675,000","-408,000","31,700,000","22,667,000","0","4,427,000","1,337,000","1,308,000",,,"0","0",,,"696,000","0",,,"-24,963,000","0","5,419,000","0","803,000","0","-132,631,000","-25,233,000","-214,000","-86,484,000","2,375,000","-20,310,000","-55,791,000","-121,980,000","0","481,000","-59,920,000","-228,000","-290,850,000","13,584,000","-13,839,000","-2,546,000","-240,879,000","0","-22,000","-29,000,000","0","-16,317,000","-51,071,000","0","-344,000","0","-700,000","122,000","90,000","-536,000","67,489,000","-48,177,000","-7,064,000","-9,217,000","135,018,000","-123,824,000","-11,194,000","8,160,000",,"-24,357,000","-27,960,000","-4,257,000","-4,620,000","-1,060,000","-3,848,000","-1,570,000","-46,254,000",,,,"-12,868,000","-1,000",,,"395,000","256,000",,,"-31,497,000",,,,"2,333,000",,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,"-6,005,000","-254,675,000","-408,000",,,,,,,,,"0","0",,,"696,000","0",,,"-19,544,000","0","0","0","803,000","0","-132,631,000","-25,233,000","-214,000","-86,484,000","2,375,000","-20,310,000","-55,791,000",,,,"-59,911,000","335,000",,,"-13,839,000","-2,546,000","-240,879,000","0","-22,000","-29,000,000","0","-16,317,000","-51,071,000","0",,,"-700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"31,006,000","0","0","0","31,700,000","22,667,000","0","4,427,000","1,337,000","1,308,000",,,,,,,,"0",,,,"0",,,,,,,,,,"0","0","-481,000","0","481,000","-9,000","-563,000","0","13,584,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,363,000","201,000","0","1,287,000","2,176,000","1,558,000",,,,,,,,,,,"-1,943,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,363,000","201,000","0","1,287,000","2,176,000","1,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,"22,000","10,570,000","164,000","10,395,000",,,,,,,,"3,282,000","0","4,515,000","-652,000","614,000",,,,"5,419,000","0","0","1,000,000",,,,,,,,,"2,250,000","0",,,"5,000","2,000,000","1,005,000","100,000",,,,,,,,,,"-242,000","314,000","1,735,000",,,,,"0","0","0","2,025,000","0","0","0","-1,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,,,"-500,000",,,"-100,000","-200,000"
	CashFromDiscontinuedInvestingActivities,,,,,"0","0","0","0","0","-4,223,000","-4,605,000","306,420,000","70,683,000","-29,811,000","-1,296,000","-1,635,000","-2,221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"121,371,000","-35,991,000","272,364,000","-63,515,000","-51,487,000","-48,786,000","-26,211,000","-35,959,000","-85,947,000","-17,929,000","-1,182,000","-299,224,000","-114,582,000","23,502,000","3,532,000","6,932,000","-33,283,000","-21,962,000","-3,963,000","11,087,000","-47,458,000","-15,433,000","-44,124,000","-11,184,000","-47,555,000","-66,707,000","91,868,000","22,463,000","-37,882,000","49,008,000","3,814,000","2,227,000","20,211,000","114,129,000","-15,808,000","-17,711,000","45,072,000","-1,986,000","278,699,000","-25,648,000","-34,435,000","-12,969,000","214,945,000","-20,118,000","-11,375,000","1,524,000","-16,250,000","33,235,000","343,000","-10,143,000","-6,497,000","-16,084,000","-30,778,000","-25,618,000","-1,083,000","17,743,000","13,097,000","84,823,000","-4,703,000","-1,292,000","-5,390,000","77,091,000","7,881,000","4,026,000","21,435,000","26,973,000","21,637,000","2,573,000","4,324,000","-8,123,000","-4,794,000","-6,122,000","42,521,000","1,104,000","-5,245,000","10,494,000","14,402,000","-7,293,000","42,327,000","-263,000","-3,876,000","-6,076,000","4,818,000","-1,378,000","436,000","4,895,000","2,220,000","8,582,000","33,952,000","333,000","-4,300,000","4,000,000","68,000,000","-3,100,000","3,200,000","19,900,000","-1,000,000","1,300,000","23,600,000","1,000,000","-1,200,000","-1,000,000","-300,000","200,000","-1,300,000","100,000","-1,200,000","2,000,000","500,000"
	CashFlowFromContinuingFinancingActivities,"121,371,000","-35,991,000","272,364,000","-63,515,000","-51,487,000","-48,786,000","-26,211,000","-35,959,000","219,698,000","-17,929,000","-313,377,000","7,142,000","-41,132,000","-9,896,000","14,738,000","-8,175,000","-37,633,000","-38,973,000","-3,963,000","11,087,000","-47,458,000","-15,433,000","-44,124,000","-11,184,000","-47,555,000","-66,707,000","91,868,000","22,463,000","-37,882,000","49,008,000","3,814,000","2,227,000","20,211,000","114,129,000","-15,808,000","-17,711,000","45,072,000","-1,986,000","278,699,000","-25,648,000","-34,435,000","-12,969,000","214,945,000","-20,118,000","-11,375,000","1,524,000","-16,250,000","33,235,000","343,000","-10,143,000","-6,497,000","-16,084,000","-30,778,000","-25,618,000","-1,083,000","17,743,000","13,097,000","84,823,000","-4,703,000","-1,292,000","-5,390,000","77,091,000","7,881,000","4,026,000","21,435,000","26,973,000","21,637,000","2,573,000","4,324,000","-8,123,000","-4,794,000","-6,122,000","42,521,000","1,104,000","-5,245,000","10,494,000","14,402,000","-7,293,000","42,327,000","-263,000","-3,876,000","-6,076,000","4,818,000","-1,378,000","436,000","4,895,000","2,220,000","8,582,000","33,952,000","333,000","-4,300,000","4,000,000","68,000,000","-3,100,000","3,200,000","19,900,000","-1,000,000","1,300,000","23,600,000","1,000,000","-1,200,000","-1,000,000","-300,000","200,000","-1,300,000","100,000","-1,200,000","2,000,000","500,000"
		NetIssuancePaymentsOfDebt,"577,716,000","96,078,000","392,052,000","114,763,000","-25,177,000","-38,206,000","4,728,000","6,561,000","-82,707,000","39,999,000","-510,000","-304,741,000","-114,151,000","23,708,000","5,522,000","7,959,000","-32,892,000","-21,638,000","624,000","13,185,000","-47,086,000","-15,455,000","-40,714,000","-7,476,000","-45,640,000","-61,275,000","98,516,000","24,233,000","-37,812,000","33,821,000","-6,890,000","4,979,000","31,800,000","109,846,000","-25,392,000","-15,156,000","31,137,000","-5,097,000","279,894,000","-30,099,000","-40,112,000","-20,346,000","219,993,000","994,000","-7,006,000","-4,005,000","-17,606,000","32,695,000","-80,000","-10,078,000","-6,990,000","-16,340,000","-30,104,000","-28,524,000","-1,558,000","12,982,000","12,279,000","81,839,000","-2,702,000","-1,547,000","-8,147,000","72,672,000","-193,000","-239,000","16,457,000","23,055,000","17,335,000","-401,000","5,147,000","-8,688,000","-5,994,000","-6,927,000","42,687,000","-6,689,000","-14,457,000","10,197,000","13,986,000","-5,795,000","42,623,000","2,016,000","-1,236,000","-5,950,000","4,081,000","-170,000","-111,000","4,152,000","-195,000","-29,000","108,272,000","-1,798,000","-4,600,000","-76,900,000","67,100,000","-3,500,000","2,700,000","20,100,000","-500,000","800,000","2,300,000","-200,000","-1,300,000","-1,100,000","300,000","100,000","-1,700,000",,"-1,600,000","2,100,000","500,000"
			NetLongTermDebtIssuance,"577,716,000","96,078,000","507,052,000","-237,000","-50,177,000","-13,206,000","4,728,000","6,561,000","-82,707,000","39,999,000","-510,000","-304,741,000","-114,151,000","23,708,000","5,522,000","7,959,000","-32,892,000","-21,638,000","624,000","13,185,000","-47,086,000","-15,455,000","-40,714,000","-7,476,000","-45,640,000","-61,275,000","98,516,000","24,233,000","-37,812,000","33,821,000","-6,890,000","4,979,000","31,800,000","109,846,000","-25,392,000","-15,156,000","31,137,000","-5,097,000","279,894,000","-30,099,000","-40,112,000","-20,346,000","219,993,000","994,000","-7,006,000","-4,005,000","-17,606,000","32,695,000","-33,410,000","23,252,000","-6,990,000","-16,340,000","-30,104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"1,013,000,000","138,000,000",,,"35,000,000",,"95,000,000","55,000,000","65,000,000","50,000,000","66,991,000","80,009,000","49,770,000","76,603,000","86,918,000","71,709,000","16,889,000","298,547,000","20,624,000","28,185,000","68,000,000","0","0","22,000,000","260,052,000","-58,897,000","98,516,000","24,233,000","-33,049,000","60,500,000","0","21,500,000","16,902,000",,,,"31,137,000","-5,097,000",,,"-40,005,000","-20,006,000","220,000,000","1,000,000","-7,000,000","-4,000,000","-17,600,000","32,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-435,284,000","-41,922,000","-332,948,000","-237,000","-291,177,000","136,794,000","-90,272,000","-48,439,000","-147,707,000","-10,001,000","-67,501,000","-384,750,000","-163,921,000","-52,895,000","-81,396,000","-63,750,000","-49,781,000","-320,185,000","-20,000,000","-15,000,000","-115,086,000","-15,455,000","-40,714,000","-29,476,000","-305,692,000",,,,"-4,763,000","-26,679,000","-6,890,000","-16,521,000","14,898,000","18,422,000","-25,392,000","-15,156,000",,,,"-30,099,000","-107,000","-340,000","-7,000","-6,000","-6,000","-5,000","-6,000","-5,000","-33,410,000","23,252,000","-6,990,000","-16,340,000","-30,104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,"115,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,"120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,"-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-423,174,000","-130,472,000","-89,830,000","-177,103,000","-25,769,000","-8,562,000","-29,684,000","-42,052,000","-2,815,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"506,000","4,774,000","818,000","621,000","734,000","243,000","2,459,000","4,205,000","7,478,000","4,265,000","3,866,000","3,962,000","4,302,000","2,974,000","-823,000","599,000","1,200,000","805,000","1,352,000","7,818,000","9,212,000","297,000","235,000","-1,317,000","-296,000","-2,279,000","-2,132,000","74,000","637,000","-1,108,000","731,000","1,928,000","2,349,000","8,677,000","-74,003,000","2,157,000","300,000","80,900,000","2,000,000","900,000","600,000","300,000","100,000","500,000","21,200,000","1,300,000","100,000","0",,,,,"-100,000",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"506,000","4,774,000","818,000","621,000","734,000","243,000","2,459,000","4,205,000","7,478,000","4,265,000","3,866,000","3,962,000","4,302,000","2,974,000","947,000","2,289,000","1,200,000","805,000","2,202,000","7,818,000","9,212,000","576,000","235,000","385,000",,,"347,000","74,000","637,000","13,000","731,000","1,928,000","2,349,000","8,677,000","-74,003,000","2,157,000","300,000","80,900,000","2,000,000","900,000","600,000","300,000","100,000","500,000","21,200,000","1,300,000","0",,,,,,"-100,000",,
			CommonStockPayments,"-423,174,000","-130,472,000","-89,830,000","-177,103,000","-25,769,000","-8,562,000","-29,684,000","-42,052,000","-2,815,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,770,000",,,,"-850,000","0","0","-279,000","0","-1,702,000","-300,000","-2,279,000","-2,479,000","0","0","-1,121,000",,,,,,,,,,,,,,,,,"100,000","-100,000",,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","8,915,000","8,495,000","1,233,000","117,000","1,647,000","4,976,000","580,000","6,221,000","1,723,000","402,000","4,417,000","3,670,000","5,169,000","3,034,000","2,306,000","9,688,000","6,005,000","1,642,000","577,000","1,050,000","321,000","495,000","273,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-33,171,000","-1,597,000","-29,858,000","-1,175,000","-541,000","-2,018,000","-1,255,000","-468,000","305,220,000","-522,000","-312,867,000","311,883,000","73,019,000","-33,604,000","9,216,000","-16,134,000","-4,741,000","-17,335,000","-4,587,000","-2,098,000","-372,000","22,000","-3,410,000","-3,708,000","-1,915,000","-5,432,000","-6,648,000","-1,770,000","-70,000","6,272,000","2,209,000","-3,985,000","-11,706,000","2,636,000","4,608,000","-3,135,000","7,714,000","1,388,000","-1,597,000","34,000","2,007,000","2,208,000","-8,082,000","-23,418,000","-14,057,000","-476,000","-286,000","-37,000","-627,000","-386,000","-2,000","-17,000","-674,000","2,905,000","-31,000","-13,000","0","2,363,000","-2,735,000","12,000","298,000","214,000",,,"1,112,000",,,,"0",,,,"-1,518,000",,,,,,,,"-508,000",,,"-100,000","-184,000",,,"-66,000","-317,000",,,,"-1,100,000","-500,000","-100,000","-500,000",,,,"-100,000","0","100,000","200,000","100,000","400,000","100,000","500,000",,
	CashFromDiscontinuedFinancingActivities,,,,,"0","0","0","0","-305,645,000","0","312,195,000","-306,366,000","-73,450,000","33,398,000","-11,206,000","15,107,000","4,350,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashFlowFromDiscontinuedOperation,,,,,,"0","0","0","0","0","0","-537,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"63,146,000","57,808,000","77,202,000","28,962,000","75,871,000","53,014,000","60,621,000","37,253,000","37,771,000","41,549,000","37,024,000","20,522,000","39,526,000","65,692,000","78,043,000","59,899,000","113,017,000","123,786,000","139,216,000","126,787,000","146,992,000","162,642,000","157,125,000","113,472,000","127,926,000","125,390,000","177,100,000","147,699,000","166,922,000","100,325,000","135,227,000","92,658,000","123,751,000","101,422,000","67,533,000","65,069,000","41,263,000","27,217,000","42,571,000","36,154,000","29,895,000","41,164,000","23,928,000","29,377,000","27,517,000","25,571,000","26,308,000","20,948,000","17,266,000","40,975,000","26,813,000","16,647,000","41,408,000","27,784,000","49,912,000","43,506,000","58,513,000","86,732,000","44,718,000","51,462,000","60,518,000","54,945,000","83,079,000","78,143,000","48,875,000","32,658,000","17,359,000","20,021,000","24,139,000","17,117,000","12,304,000","9,765,000","27,489,000","21,101,000","23,771,000","12,879,000","10,984,000","11,973,000","12,673,000","3,936,000","7,538,000","4,167,000","6,608,000","13,990,000","26,643,000","58,555,000","47,291,000","49,476,000","38,308,000","208,000","1,100,000","500,000","500,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"10,132,000","-16,762,000","48,518,000","-43,983,000","22,359,000","-7,523,000","20,134,000","-3,018,000","-5,322,000","8,017,000","14,228,000","-17,575,000","-25,288,000","-13,095,000","19,053,000","-52,059,000","-5,082,000","-17,549,000","11,723,000","-23,264,000","-17,386,000","4,367,000","47,522,000","-12,323,000","8,707,000","-51,342,000","31,432,000","-16,498,000","63,671,000","-31,897,000","47,017,000","-27,442,000","20,446,000","32,598,000","2,278,000","24,031,000","15,444,000","-17,650,000","6,284,000","6,885,000","-11,592,000","17,895,000","-8,327,000","743,000","1,312,000","-393,000","5,559,000","3,831,000","-24,128,000","14,978,000","10,188,000","-25,147,000","13,223,000","-21,813,000","8,431,000","-14,747,000","-26,638,000","43,570,000","-6,524,000","-10,089,000","5,291,000","-28,740,000","4,520,000","29,260,000","16,806,000","14,620,000","-2,560,000","-4,263,000","7,184,000","5,657,000","3,681,000","-17,252,000","6,947,000","-3,496,000","12,783,000","2,789,000","641,000","-1,587,000","8,892,000","-3,517,000","3,048,000","-2,261,000","-7,350,000","-12,266,000","-31,931,000","11,264,000","-2,185,000","11,168,000","37,463,000","-802,000","300,000","200,000",,,,"-200,000","200,000","-100,000",,,,,,,"200,000","-100,000","-200,000",,
	EffectOfExchangeRateChanges,"-5,338,000","-2,632,000","-278,000","-2,926,000","498,000","-84,000","3,234,000","2,500,000","1,544,000","-3,492,000","2,274,000","-1,429,000","-877,000","744,000","-909,000","-1,060,000","-5,687,000","2,119,000","706,000","3,059,000","1,736,000","1,150,000","-3,869,000","-2,131,000","-6,171,000","-368,000","-2,031,000","-2,725,000","2,926,000","-3,005,000","-4,448,000","-3,651,000","1,883,000","1,291,000","186,000","-225,000","-1,398,000","2,296,000","133,000","-626,000","323,000","-659,000","2,878,000","1,117,000","634,000","-344,000","-199,000","-149,000","419,000","-816,000","-22,000","386,000","401,000","-315,000","-2,025,000","-260,000","-1,581,000","-1,556,000","-220,000","1,033,000","282,000","606,000","416,000","8,000","-589,000","679,000","-102,000","145,000","-162,000","-844,000","-1,142,000","-472,000","-559,000","799,000","-1,864,000","-894,000","-1,630,000","887,000","-155,000","-85,000","323,000","-180,000","-32,000","-387,000",,,,,,,,,,,,,,,,,,,,,,,,,
