name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
	OtherNonOperatingIncomeExpenses,"-418,000","-74,000","-166,000","-126,000","-52,000","-66,000","143,000","57,000","-56,000","-105,000"
PretaxIncome,"-51,364,000","-16,377,000","-17,790,000","-11,628,000","-5,569,000","-8,088,000","-5,720,000","-4,293,000","-4,546,000","-2,105,000"
TaxProvision,"-112,000","22,000","-117,000","-11,000","-6,000","-6,000","-26,000","-9,000","39,000","38,000"
NetIncomeCommonStockholders,"-51,201,000","-16,399,000","-17,377,000","-11,617,000","-6,104,000","-8,082,000","-6,884,000","-5,770,000","-6,071,000","-2,143,000"
	NetIncome,"-51,252,000","-16,399,000","-17,673,000","-11,617,000","-5,563,000","-8,082,000","-5,694,000","-4,284,000","-4,585,000","-2,143,000"
		NetIncomeIncludingNoncontrollingInterests,"-51,252,000","-16,399,000","-17,673,000","-11,617,000","-5,563,000","-8,082,000","-5,694,000","-4,284,000","-4,585,000","-2,143,000"
			NetIncomeContinuousOperations,"-51,252,000","-16,399,000","-17,673,000","-11,617,000","-5,563,000","-8,082,000","-5,694,000","-4,284,000","-4,585,000","-2,143,000"
	PreferredStockDividends,,,"0",,"245,000",,"1,190,000","1,190,000","1,190,000",
	OtherunderPreferredStockDividend,"-296,000","0","-296,000","0","296,000",,"0","296,000","296,000",
DilutedNIAvailtoComStockholders,"-51,201,000","-16,399,000","-17,377,000","-11,617,000","-6,104,000","-8,082,000","-6,884,000","-5,770,000","-6,071,000","-2,143,000"
BasicEPS,,"-0.44","-0.47","-0.31","-0.2","-0.226",,"-0.2","-0.21","-0.074"
DilutedEPS,,"-0.44","-0.47","-0.31","-0.2","-0.226",,"-0.2","-0.21","-0.074"
BasicAverageShares,,"37,464,496","37,252,039","37,162,489","29,974,811","35,689,344",,"28,916,153","28,916,153","28,916,153"
DilutedAverageShares,,"37,464,496","37,252,039","37,162,489","29,974,811","35,689,344",,"28,916,153","28,916,153","28,916,153"
TotalOperatingIncomeAsReported,"-49,451,000","-15,554,000","-16,780,000","-10,739,000","-6,378,000","-5,401,000","-3,149,000","-3,667,000","-3,832,000","-1,363,000"
TotalExpenses,"107,203,000","32,248,000","31,915,000","23,991,000","19,049,000","17,187,000","15,371,000","12,882,000","11,737,000","13,945,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-51,252,000","-16,399,000","-17,673,000","-11,617,000","-5,563,000","-8,082,000","-5,694,000","-4,284,000","-4,585,000","-2,143,000"
NormalizedIncome,"-51,023,499.338","-16,279,000","-16,656,727.993","-11,393,211.902","-6,779,687.736","-5,787,703.264","-3,051,068.182","-3,546,549.266","-4,106,850","-3,282,530"
InterestExpense,"3,113,000","749,000","844,000","763,000","757,000","751,000","745,000","683,000","658,000","637,000"
NetInterestIncome,"-3,113,000","-749,000","-844,000","-763,000","-757,000","-751,000","-745,000","-683,000","-658,000","-637,000"
EBIT,"-48,251,000","-15,628,000","-16,946,000","-10,865,000","-4,812,000","-7,337,000","-4,975,000","-3,610,000","-3,888,000","-1,468,000"
EBITDA,"-42,881,000"
ReconciledCostOfRevenue,"22,580,000","6,722,000","5,932,000","5,023,000","4,903,000","4,775,000","5,000,000","3,920,000","3,290,000","4,325,000"
ReconciledDepreciation,"5,370,000","1,619,000","1,374,000","1,244,000","1,133,000","1,041,000","1,023,000","971,000","922,000","899,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-51,252,000","-16,399,000","-17,673,000","-11,617,000","-5,563,000","-8,082,000","-5,694,000","-4,284,000","-4,585,000","-2,143,000"
TotalUnusualItemsExcludingGoodwill,"-229,000","-200,000","-1,023,000","-224,000","1,218,000","-2,296,000","-2,655,000","-739,000","-655,000","1,561,000"
TotalUnusualItems,"-229,000","-200,000","-1,023,000","-224,000","1,218,000","-2,296,000","-2,655,000","-739,000","-655,000","1,561,000"
NormalizedEBITDA,"-42,652,000","-13,809,000","-14,549,000","-9,397,000","-4,897,000","-4,000,000","-1,297,000","-1,900,000","-2,311,000","-2,130,000"
TaxRateForCalcs,"0.002","0.4","0.007","0.001","0.001","0.001","0.005","0.002","0.27","0.27"
TaxEffectOfUnusualItems,"-499.338","-80,000","-6,727.993","-211.902","1,312.264","-1,703.264","-12,068.182","-1,549.266","-176,850","421,470"
