name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000","10,900,000","10,200,000",,"8,400,000","7,300,000","6,200,000",,"4,400,000","4,700,000","3,800,000",,"2,600,000","3,100,000","2,900,000","4,200,000","1,100,000","1,300,000","1,100,000","900,000","800,000","800,000","500,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,546,000","9,303,000",,,,,"2,059,000","1,335,000","414,000","780,000","1,832,000","891,000","2,283,000","712,000","362,000","355,000","22,158,000",,"835,766,000","-118,046,000","-119,699,000","-126,706,000","638,583,000","-90,956,000","-99,444,000","-102,497,000","194,730,000","-47,315,000","-77,961,000","-74,535,000",,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"106,760,000","9,178,000","-5,719,000","38,398,000","64,903,000","-29,741,000","37,908,000","5,163,000","190,305,000","-113,367,000","155,254,000","45,730,000","214,167,000","-84,529,000","142,887,000","35,606,000","265,773,000","-27,459,000","222,096,000","-5,696,000","243,850,000","-62,866,000","194,445,000","12,502,000","210,568,000","-11,157,000","124,931,000","33,319,000","232,640,000","-53,933,000","230,230,000","-19,237,000","237,516,000","66,459,000","-9,746,000","77,889,000","13,502,000","56,981,000","27,000","70,481,000","20,844,000","33,616,000","5,236,000","47,788,000","17,706,000","22,161,000","3,592,000","35,695,000","10,906,000","-11,119,000","-1,866,000","-821,515,000","121,912,000","134,293,000","130,614,000","-620,507,000","97,327,000","117,604,000","108,883,000","-185,706,000","49,437,000","84,717,000","79,100,000","-31,726,000","26,200,000","20,200,000","10,900,000","23,687,000","20,400,000","9,900,000","8,200,000","13,222,895","10,800,000","-14,200,000","5,500,000","10,967,165","6,900,000","4,500,000","2,800,000","600,000","3,300,000","2,400,000","1,400,000","500,000","1,300,000","600,000","-200,000"
NetNonOperatingInterestIncomeExpense,"-20,853,000","-1,763,000","-3,558,000","-2,468,000","-13,064,000","-22,807,000","-24,621,000","-24,019,000","-32,796,000","-33,443,000","-28,236,000","-37,165,000","-38,623,000","-51,102,000","-50,973,000","-54,817,000","-60,521,000","-63,336,000","-80,180,000","-70,614,000","-94,502,000","-97,939,000","-102,188,000","-101,344,000","-101,771,000","-97,963,000","-94,493,000","-99,085,000","-96,400,000","-94,736,000","-104,158,000","-91,983,000","-85,524,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"5,635,000","1,968,000","1,922,000","1,268,000","477,000","711,000","575,000","684,000","1,016,000","2,667,000","2,657,000","3,154,000","2,844,000","3,553,000","2,498,000","3,502,000","5,448,000","6,129,000","4,675,000","5,840,000","4,460,000","4,694,000","5,365,000","3,437,000","4,062,000","5,806,000","3,404,000","3,814,000","2,655,000","3,455,000","2,478,000","5,208,000","6,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"26,488,000","3,731,000","5,480,000","3,736,000","13,541,000","23,518,000","25,196,000","24,703,000","33,812,000","36,110,000","30,893,000","40,319,000","41,467,000","54,655,000","53,471,000","58,319,000","65,969,000","69,465,000","84,855,000","76,454,000","98,962,000","102,633,000","107,553,000","104,781,000","105,833,000","103,769,000","97,897,000","102,899,000","99,055,000","98,191,000","106,636,000","97,191,000","92,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-169,306,000","-4,971,000","-11,593,000","1,798,000","-154,540,000","884,000","-93,928,000","-324,383,000","-451,729,000","35,605,000","-55,303,000","-15,129,000","3,080,000","-9,739,000","6,245,000","-28,354,000","107,591,000","264,872,000","-37,164,000","-13,321,000","9,777,000","13,358,000","-24,108,000","166,667,000","268,555,000","16,891,000","-10,824,000","-58,726,000","4,394,000","-87,697,000","-172,187,000","-83,384,000","3,333,000","519,000","-332,000","3,272,000","854,000","9,119,000","-111,000","1,741,000","-90,000","-936,000","249,000","-12,462,000","651,000","15,746,000","3,662,000","17,264,000","420,000",,,"-16,658,000","-6,324,000","-1,641,000","-1,726,000","-5,678,000","13,213,000","-29,252,000","-17,114,000","-16,851,000","4,157,000",,"904,000","-19,297,000","400,000","-300,000","200,000","4,370,000","-300,000","-8,200,000","400,000",,"800,000","25,100,000","500,000","-22,288","400,000","500,000","500,000","500,000","-2,800,000","300,000","200,000","200,000","300,000","100,000","100,000"
	GainOnSaleOfSecurity,"-71,840,000","-3,601,000","-4,958,000","6,085,000","-69,366,000","57,513,000","-82,954,000","-2,907,000","-6,331,000","36,746,000","-17,260,000","-14,493,000","11,449,000","524,000","7,713,000","-26,636,000","93,729,000","-28,094,000","15,416,000","-12,603,000","17,244,000","14,437,000","-10,662,000","26,845,000","28,251,000","16,932,000","-9,751,000","-58,461,000","3,074,000","-86,647,000","-38,758,000","-66,773,000","2,823,000",,,,,,,,,,,,,,"504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-94,511,000","-144,000","-5,007,000","-4,241,000","-85,119,000","-56,663,000","-7,740,000","-322,777,000","-444,992,000","-1,039,000","-38,127,000","-1,674,000","-16,065,000","-10,622,000","-2,826,000","-10,030,000","11,763,000","290,560,000","-51,054,000","0","-7,087,000","-1,515,000","-15,320,000","139,469,000","241,580,000","0","0","-331,000","1,320,000","-932,000","-132,318,000","-16,394,000","510,000","519,000","-332,000","3,272,000","854,000","9,119,000","-111,000","1,741,000","-90,000","-936,000","249,000","-12,462,000","651,000","15,746,000","3,158,000",,,,,,,,,,,,,,,,,"-5,927,000","400,000","-300,000","200,000","4,370,000","-300,000","-8,200,000","400,000",,"800,000","25,100,000","500,000",,"400,000","500,000","500,000","500,000","-2,800,000","300,000","200,000","200,000","300,000","100,000","100,000"
		ImpairmentOfCapitalAssets,"15,982,000","144,000","5,327,000","3,292,000","7,219,000","56,650,000","1,032,000","323,398,000","445,085,000","3,768,000","0","0","470,000",,"3,080,000","10,030,000",,,"40,600,000",,,,"23,500,000",,,,"0","0",,,"109,334,000","16,394,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,"0","470,000",,"3,080,000","10,030,000",,,"40,600,000",,,,"23,500,000",,,,"0","0",,,"109,334,000","16,394,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0",,"77,927,000","13,000","600,000",,,,"1,850,000","200,000","15,595,000","10,622,000","0",,,"7,481,000","-33,000","718,000","6,915,000","1,515,000","0","15,682,000","1,681,000","41,000","0","331,000",,"932,000","24,095,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,"320,000","-949,000","27,000","0","-6,098,000","621,000","93,000","2,729,000","-36,277,000","-1,474,000",,,"300,000",,"11,763,000","298,041,000","-10,490,000","0","-172,000",,"8,145,000","155,151,000","243,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-2,955,000","-1,226,000","-1,628,000","-46,000","-55,000","34,000","-3,234,000","1,301,000","-406,000","-102,000","84,000","1,038,000","7,696,000","359,000","1,358,000","8,312,000","2,099,000","2,406,000","-1,526,000","-718,000","-380,000","436,000","1,874,000","353,000","-1,276,000","-41,000","-1,073,000","66,000","1,320,000","-118,000","-1,111,000","-217,000","510,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-83,399,000","2,444,000","-20,870,000","37,728,000","-102,701,000","-51,664,000","-80,641,000","-343,239,000","-294,220,000","-111,205,000","71,715,000","-6,564,000","178,624,000","-145,370,000","98,159,000","-47,565,000","312,843,000","174,077,000","104,752,000","-89,631,000","159,125,000","-147,447,000","68,149,000","77,825,000","377,352,000","-92,229,000","19,614,000","-124,492,000","140,634,000","-236,366,000","-46,115,000","-194,604,000","155,325,000","63,950,000","-11,581,000","63,225,000","13,997,000","67,240,000","32,000","70,226,000","21,019,000","33,249,000","5,527,000","52,502,000","16,290,000","36,312,000","5,696,000","51,509,000","9,468,000","-16,454,000","-21,154,000","-4,352,000","-7,525,000","-6,667,000","179,000","3,220,000","12,605,000","-20,416,000","-18,534,000","-18,104,000","-1,730,000","7,781,000","1,982,000","-52,755,000","24,800,000","17,300,000","10,300,000","29,791,000","19,700,000","1,300,000","8,400,000","17,497,999","11,600,000","10,700,000","6,000,000","8,193,106","7,200,000","4,900,000","3,300,000","-400,000","200,000","2,800,000","1,400,000",,"1,500,000",,
TaxProvision,"80,679,000","47,967,000","-28,590,000","48,118,000","13,184,000","112,861,000","163,445,000","-72,199,000","7,529,000","-235,102,000","19,979,000","21,962,000","74,343,000","-35,056,000","67,338,000","-3,773,000","88,889,000","2,532,000","-95,606,000","13,859,000","42,028,000","-27,094,000","29,755,000","-3,105,000","28,393,000","9,958,000","36,143,000","5,868,000","83,999,000","-8,280,000","-93,462,000","1,034,000","46,845,000","389,000","1,646,000","11,150,000","591,000","12,134,000","233,000","11,261,000","2,977,000","4,738,000","691,000","-3,113,000","2,795,000","6,409,000","707,000","10,467,000","3,698,000","-3,222,000","-8,012,000","-667,000","-1,834,000","-1,584,000","595,000","4,016,000","4,236,000","-6,982,000","-6,950,000","-9,788,000","1,607,000","3,112,000","793,000","-18,956,000","8,400,000","5,900,000","3,500,000","9,782,000","6,700,000","2,800,000","2,800,000","5,764,000","4,100,000","4,000,000","2,300,000","2,650,000","2,900,000","1,900,000","1,500,000","-500,000","100,000","500,000","100,000",,"100,000",,
EarningsFromEquityInterestNetOfTax,"108,000","108,000","0",,"0","0","-9,000",,"-4,000","185,000","0",,"219,000",,"-2,000",,,,"151,000",,"1,000","0","70,000",,"279,000","-259,000","389,000","-37,000","297,000","1,846,000","285,000","-62,000","569,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"313,163,000","-44,211,000","25,968,000","360,406,000","-29,000,000","-164,928,000","379,468,000","-784,442,000","-307,622,000","99,571,000","60,403,000","-95,419,000","781,786,000","191,506,000","70,146,000","-94,465,000","294,196,000","111,476,000","89,489,000","-182,019,000","47,174,000","-161,683,000","36,538,000","88,477,000","346,951,000","-101,653,000","-19,875,000","-122,910,000","52,245,000","-225,829,000","46,186,000","-196,062,000","105,775,000","52,750,000","-25,946,000","52,123,000","11,988,000","37,973,000","-675,000","38,963,000","11,818,000","19,806,000","4,596,000","33,251,000","9,334,000","20,810,000","-384,000","25,825,000","5,425,000","30,851,000","-15,971,000","-6,119,000","-5,691,000","-5,083,000","-416,000","-796,000","8,369,000","-13,434,000","-11,584,000","13,991,000","-1,434,000","4,669,000","287,996,000","-22,788,000","-9,100,000","11,400,000","5,500,000","20,009,000","13,000,000","-1,500,000","5,600,000","11,733,999","7,500,000","6,700,000","3,700,000","5,543,106","4,300,000","3,000,000","1,800,000","100,000","100,000","2,300,000","1,300,000","600,000","1,400,000","500,000","-200,000"
	NetIncome,"313,163,000","-44,211,000","25,968,000","360,406,000","-29,000,000","-164,928,000","379,319,000","-784,442,000","-307,823,000","99,615,000","60,875,000","-95,226,000","781,592,000","191,243,000","71,568,000","-94,789,000","224,410,000","168,879,000","195,845,000","-97,959,000","116,386,000","-122,807,000","41,308,000","86,317,000","347,389,000","-103,167,000","-16,667,000","-128,612,000","55,061,000","-226,030,000","46,962,000","-193,430,000","108,209,000","58,926,000","-11,185,000","56,337,000","11,988,000","37,973,000","-675,000","38,963,000","11,818,000","19,806,000","4,596,000","33,251,000","9,334,000","20,810,000","-384,000","25,825,000","5,425,000","30,851,000","-15,971,000","-6,119,000","-5,691,000","-5,083,000","-416,000","-796,000","8,369,000","-13,434,000","-11,584,000","13,991,000","-1,434,000","4,669,000","287,996,000","-22,788,000","-9,100,000","11,400,000","5,500,000","20,009,000","13,000,000","-1,500,000","5,600,000","11,733,999","7,500,000","6,700,000","3,700,000","5,543,106","4,300,000","3,000,000","1,800,000","100,000","100,000","2,300,000","1,300,000","600,000","1,400,000","500,000","-200,000"
		NetIncomeIncludingNoncontrollingInterests,"324,048,000","-44,680,000","37,815,000","360,137,000","-29,224,000","-164,943,000","379,040,000","-784,430,000","-311,628,000","98,316,000","60,577,000","-96,794,000","779,616,000","194,265,000","72,116,000","-96,684,000","223,954,000","171,545,000","200,509,000","-103,490,000","117,098,000","-120,353,000","38,464,000","80,930,000","349,238,000","-102,446,000","-16,140,000","-130,397,000","56,932,000","-226,240,000","47,632,000","-195,700,000","109,049,000","63,289,000","-9,693,000","49,596,000","15,347,000","52,318,000","-218,000","25,882,000","17,647,000","26,046,000","4,596,000","33,251,000","13,526,000","26,876,000","-384,000","19,303,000","8,178,000","33,358,000","-14,709,000","-3,319,000","-5,904,000","-3,792,000","531,000","982,000","9,410,000","-12,639,000","-11,455,000","9,328,000","-5,296,000","4,984,000","288,747,000","-20,969,000","-8,900,000","10,200,000","5,500,000","20,009,000","13,000,000","-1,500,000","5,600,000","11,733,999","7,500,000","6,700,000","3,700,000","5,543,106","4,300,000","3,000,000","1,800,000","100,000","100,000","2,300,000","1,300,000","600,000","1,400,000","500,000","-200,000"
			NetIncomeContinuousOperations,"-163,970,000","-45,415,000","7,720,000","-10,390,000","-115,885,000","-164,525,000","-244,095,000","-271,040,000","-301,753,000","124,082,000","51,736,000","-28,526,000","104,500,000","-110,314,000","30,819,000","-43,792,000","223,954,000","171,545,000","200,509,000","-103,490,000","117,098,000","-120,353,000","38,464,000","80,930,000","349,238,000","-102,446,000","-16,140,000","-130,397,000","56,932,000","-226,240,000","47,632,000","-195,700,000","109,049,000","59,037,000","-11,616,000","58,635,000","9,884,000","40,659,000","-767,000","47,561,000","12,047,000","22,157,000","3,854,000","47,011,000","9,303,000","23,837,000","2,507,000","28,581,000","5,770,000","-13,232,000","-13,142,000","-3,685,000","-5,904,000","-3,792,000","531,000","-796,000","8,369,000","-13,434,000","-11,584,000","-8,316,000","-3,337,000","4,669,000","1,189,000","-33,799,000","16,400,000","11,400,000","6,800,000","20,009,000","13,000,000","-1,500,000","5,600,000","11,733,999","7,500,000","6,700,000","3,700,000","5,543,106","4,300,000","3,000,000","1,800,000","100,000","100,000","2,300,000","1,300,000","600,000","1,400,000","500,000","-200,000"
			NetIncomeDiscontinuousOperations,"488,018,000","735,000","30,095,000","370,527,000","86,661,000","-418,000","623,135,000","-513,390,000","-9,875,000","-25,766,000","8,841,000","-68,268,000","675,116,000","304,579,000","41,297,000","-52,892,000",,,,,,,,,,,,,,,,,,"-111,000","431,000",,"2,104,000","-1,504,000","92,000","554,000",,"-2,351,000","742,000","-436,000","31,000","-3,027,000","0",,"-345,000","44,083,000","-2,829,000",,,,,"0","0","0","0","26,275,000","-2,275,000","0","286,807,000","38,002,000","-25,500,000",,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,"0",,,"0","-23,000",,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,300,000",,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-10,885,000","469,000","-11,847,000","269,000","224,000","15,000","279,000","-12,000","3,805,000","1,299,000","298,000","1,568,000","1,976,000","-3,022,000","-548,000","1,895,000","456,000","-2,666,000","-4,664,000","5,531,000","-712,000","-2,454,000","2,844,000","5,387,000","-1,849,000","-721,000","-527,000","1,785,000","-1,871,000","210,000","-670,000","2,270,000","-840,000","-4,363,000","-1,492,000","6,741,000","-3,359,000","-14,345,000","-457,000",,"-5,829,000","-6,240,000",,,"-4,192,000","-6,066,000",,,"-2,753,000","-2,507,000","-1,262,000","-2,800,000","213,000","-1,291,000","-947,000","-1,778,000","-1,041,000","-795,000","-129,000","4,663,000","3,862,000","-315,000","-751,000","-1,819,000","-200,000","1,200,000",,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,"100,309,000","84,060,000","61,934,000","38,876,000",,"-2,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
