name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,12/31/1994
			LongTermEquityInvestment,"16,683,000","17,008,000","15,779,000","13,966,000","11,997,000","10,488,000","9,432,000","9,535,000","7,574,000","8,169,000","8,641,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"16,683,000","17,008,000","15,779,000","13,966,000","11,997,000","10,488,000","9,432,000","9,535,000","7,574,000","8,169,000","8,641,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"3,905,000",,,,,,,,,"0","0","0","525,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,057,000","8,772,000","10,351,000","9,841,000","9,903,000","11,239,000","13,545,000","13,000,000","9,312,000","8,892,000","7,931,000","7,270,000","8,762,000","9,751,000","12,066,000","11,578,000","11,100,000","11,316,000","19,803,000","21,081,000","21,991,000","18,650,000","19,176,000","19,266,000","18,298,000","21,425,000","22,310,000","22,202,000","22,360,000","23,463,000","21,200,000","21,492,000","21,629,000","23,558,000","21,039,000","20,668,000","21,665,000","21,868,000","26,060,000","26,846,000","5,106,000","10,042,000","9,518,000","8,340,000","8,907,000","8,907,000","9,208,000","9,371,000","10,299,000","10,380,000","10,323,000","10,938,000","10,725,000","10,627,000",,,,,,,,,"1,118,000","3,806,000","3,630,000","4,451,000","9,574,000","14,514,000","15,803,000","19,016,000",,,,,,,,,"4,000",,"2,636,000","1,847,000","1,472,000","1,292,000","1,250,000",,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"0","7,657,000","10,115,000","9,517,000","9,490,000","10,738,000","12,956,000","12,322,000","8,546,000","8,037,000","6,988,000","6,238,000","7,642,000","9,751,000","12,066,000","11,578,000","11,100,000","11,316,000","19,803,000","21,081,000","21,991,000","18,650,000","19,176,000","19,266,000","18,298,000","20,938,000","22,310,000","22,202,000","22,360,000","22,855,000","21,200,000","21,492,000","21,629,000","23,270,000","21,039,000","20,668,000","21,665,000","21,523,000","26,060,000","26,846,000","5,106,000","10,042,000","9,518,000","8,340,000","8,907,000","8,907,000","9,208,000","9,371,000","10,299,000","10,380,000","10,323,000","10,938,000","10,725,000","10,627,000",,,,,,,,,"1,118,000","3,806,000","3,630,000","4,451,000","9,574,000","14,514,000","15,803,000","19,016,000",,,,,,,,,"4,000",,"2,636,000","1,847,000","1,472,000","1,292,000","1,250,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"42,597,000","44,445,000","40,456,000","40,447,000","37,852,000","36,949,000","33,962,000","32,246,000","31,891,000","36,711,000","34,977,000","34,817,000","85,043,000","36,957,000","41,565,000","40,491,000","39,265,000","38,598,000","37,265,000","35,872,000","32,767,000","30,511,000","29,591,000","28,629,000","28,474,000","26,135,000","28,117,000","30,314,000","30,556,000","26,063,000","30,002,000","31,229,000","30,642,000","25,231,000","30,686,000","29,571,000","29,024,000","20,964,000","30,576,000","30,966,000","33,065,000","32,554,000","31,449,000","33,884,000","34,150,000","32,941,000","30,522,000","33,441,000","34,749,000","32,914,000","32,259,000","30,471,000","29,048,000","29,032,000","31,152,000","32,767,000","31,571,000","18,511,000","36,878,000","34,293,000","34,996,000","32,993,000","28,883,000","27,263,000","26,298,000","20,248,000","18,920,000","18,183,000","14,780,000","13,416,000","22,135,000","22,015,000","13,843,000","12,053,000","10,364,000","11,794,000","12,164,000","11,982,000","12,910,000","16,739,000","21,372,000","24,140,000","23,780,000","25,136,000","23,486,000","25,789,000","26,126,000","24,345,000","22,237,000","22,000,000","19,800,000","18,300,000","17,600,000","15,700,000","7,500,000","5,800,000","7,900,000","6,400,000","4,200,000","3,400,000","3,200,000","2,200,000","12,900,000","12,600,000","7,600,000","1,800,000","1,800,000","1,400,000"
TotalLiabilitiesNetMinorityInterest,"331,289,000","314,995,000","332,657,000","331,853,000","316,698,000","299,114,000","308,020,000","286,357,000","252,089,000","213,862,000","221,382,000","211,329,000","246,040,000","211,577,000","227,705,000","243,914,000","254,770,000","250,027,000","263,919,000","254,773,000","263,786,000","243,685,000","239,582,000","238,683,000","238,504,000","212,195,000","230,488,000","234,178,000","223,133,000","224,534,000","179,360,000","217,783,000","190,891,000","190,535,000","198,064,000","184,743,000","173,335,000","155,303,000","135,985,000","153,128,000","159,506,000","176,557,000","193,747,000","147,061,000","149,199,000","137,227,000","145,286,000","146,692,000","127,750,000","113,100,000","124,620,000","129,231,000","139,448,000","144,972,000","126,052,000","144,780,000","164,425,000","163,668,000","174,761,000","176,849,000","184,701,000","180,693,000","138,161,000","140,679,000","156,162,000","114,044,000","103,023,000","110,722,000","116,204,000","102,426,000","119,977,000","117,669,000","74,540,000","68,912,000","73,395,000","71,710,000","69,182,000","66,589,000","70,129,000","72,824,000","77,910,000","83,963,000","90,608,000","102,263,000","110,225,000","122,981,000","80,872,000","77,088,000","93,072,000","78,000,000","66,400,000","70,100,000","59,400,000","78,800,000","90,400,000","81,100,000","24,300,000","23,400,000","29,400,000","15,400,000","9,100,000","6,300,000","7,700,000","6,500,000","5,100,000","4,100,000","5,600,000","4,600,000"
	CurrentLiabilities,"183,198,000","160,431,000","161,579,000","240,101,000","125,572,000","108,166,000","127,778,000","109,716,000","93,294,000","84,964,000","96,666,000","89,810,000","105,139,000","90,358,000","94,840,000","91,774,000","81,852,000","83,719,000","87,984,000","81,030,000","82,578,000","83,353,000","91,447,000","97,179,000","89,193,000","87,746,000","109,046,000","100,800,000","90,360,000","94,183,000","131,794,000","96,537,000","91,971,000","89,973,000","102,894,000","95,490,000","95,807,000","98,874,000","89,431,000","96,999,000","113,728,000","83,164,000","97,859,000","109,424,000","112,032,000","100,323,000","91,639,000","78,711,000","76,832,000","79,213,000","84,986,000","80,602,000","74,113,000","85,444,000","84,189,000","81,853,000","84,009,000","85,566,000","93,715,000","86,220,000","89,775,000","86,029,000","83,088,000","76,944,000","78,092,000","63,020,000","65,339,000","95,690,000","101,373,000","89,163,000","67,228,000","62,105,000","42,524,000","36,861,000","42,617,000","41,864,000","40,338,000","36,666,000","40,365,000","40,665,000","40,813,000","42,531,000","44,017,000","52,197,000","62,413,000","65,465,000","66,603,000","57,099,000","62,162,000","64,400,000","57,100,000","61,500,000","49,100,000","69,400,000","82,800,000","76,800,000","20,500,000","18,300,000","24,500,000","10,300,000","7,500,000","5,000,000","6,700,000","5,500,000","4,100,000","2,900,000","4,400,000","3,300,000"
		PayablesAndAccruedExpenses,"176,942,000","153,325,000","154,319,000","132,275,000","119,752,000","101,237,000","121,036,000","103,012,000","86,138,000","77,044,000","88,354,000","81,457,000","79,256,000","87,710,000","92,058,000","88,935,000","78,824,000","80,527,000","84,865,000","77,910,000","79,375,000","80,290,000","89,870,000","95,666,000","87,825,000","85,177,000","108,377,000","99,997,000","89,349,000","91,265,000","130,796,000","95,488,000","90,873,000","87,123,000","91,098,000","83,812,000","84,242,000","85,779,000","33,321,000","42,860,000","33,252,000","26,550,000","37,742,000","31,797,000","31,958,000","30,852,000","89,034,000","76,457,000","74,693,000","76,406,000","82,334,000","78,447,000","72,056,000","79,394,000","78,648,000","76,936,000","76,514,000","78,835,000","90,821,000","83,233,000","76,376,000","70,624,000","72,773,000","69,248,000","68,242,000","59,140,000","62,468,000","62,630,000","57,759,000","52,418,000","61,475,000","58,132,000","37,918,000","33,472,000","39,805,000","38,082,000","37,126,000","33,885,000","13,221,000","35,930,000","36,097,000","14,231,000","39,027,000","49,857,000","57,611,000","17,464,000","18,839,000","17,120,000","18,150,000","24,200,000","18,700,000","19,400,000","9,800,000","9,300,000","13,400,000","24,100,000","3,500,000","2,700,000","2,800,000","2,300,000","1,500,000","1,700,000","1,400,000","600,000","700,000","700,000","1,000,000","1,600,000"
			Payables,"79,403,000","63,946,000","53,586,000","63,304,000","63,880,000","42,983,000","45,074,000","38,041,000","28,814,000","22,137,000","26,887,000","27,201,000","29,278,000","29,600,000","32,653,000","32,793,000","26,189,000","24,187,000","22,239,000","21,548,000","21,983,000","23,182,000","37,451,000","41,305,000","37,288,000","27,452,000","44,538,000","44,251,000","40,679,000","27,810,000","71,518,000","35,803,000","32,052,000","28,695,000","34,662,000","31,247,000","33,869,000","32,941,000","33,321,000","42,860,000","33,252,000","26,550,000","37,742,000","31,797,000","31,958,000","30,852,000","28,284,000","24,950,000","26,971,000","25,716,000","26,906,000","29,900,000","26,865,000","28,084,000","24,506,000","25,438,000","28,088,000","15,777,000","31,974,000","29,974,000","30,289,000","24,169,000","23,286,000","22,872,000","22,430,000","19,808,000","20,248,000","20,426,000","18,574,000","22,097,000","17,733,000","21,104,000","11,335,000","12,949,000","13,906,000","14,451,000","14,746,000","14,603,000","13,221,000","13,197,000","13,302,000","14,231,000","13,976,000","18,812,000","23,609,000","17,464,000","18,839,000","17,120,000","18,150,000","24,200,000","18,700,000","19,400,000","9,800,000","9,300,000","13,400,000","24,100,000","3,500,000","2,700,000","2,800,000","2,300,000","1,500,000","1,700,000","1,400,000","600,000","700,000","700,000","1,000,000","1,600,000"
				AccountsPayable,"48,855,000","40,241,000","41,836,000","33,421,000","28,746,000","20,177,000","23,776,000","23,293,000","23,918,000","20,267,000","21,489,000","20,515,000","20,571,000","22,900,000","24,347,000","25,556,000","20,611,000","21,591,000","19,287,000","18,628,000","18,877,000","20,321,000","36,101,000","39,312,000","35,667,000","23,513,000","38,932,000","40,625,000","37,618,000","21,863,000","38,123,000","33,449,000","28,241,000","19,445,000","31,206,000","31,074,000","32,540,000","22,653,000","33,139,000","42,002,000","31,980,000","26,314,000","36,847,000","31,509,000","30,728,000","30,602,000","28,010,000","24,950,000","26,971,000","25,437,000","26,906,000","28,997,000","24,463,000","28,084,000","24,506,000","25,438,000","28,088,000","15,777,000","31,974,000","29,974,000","30,289,000","24,169,000","23,286,000","22,872,000","22,430,000","19,808,000","20,248,000","20,426,000","18,574,000","22,097,000","17,733,000","21,104,000","11,335,000","12,949,000","13,906,000","14,451,000","14,746,000","14,603,000","13,221,000","13,197,000","13,302,000","14,231,000","13,976,000","18,812,000","23,609,000","17,464,000","18,839,000","17,120,000","18,150,000","24,200,000","18,700,000","19,400,000","9,800,000","9,300,000","13,400,000","24,100,000","3,500,000","2,700,000","2,800,000","2,300,000","1,500,000","1,700,000","1,400,000","600,000","700,000","700,000","1,000,000","1,600,000"
				TotalTaxPayable,"30,548,000","23,705,000","11,750,000","29,883,000","35,134,000","22,806,000","21,298,000","14,748,000","4,896,000","1,870,000","5,398,000","6,686,000","8,707,000","6,700,000","8,306,000","7,237,000","5,578,000","2,596,000","2,952,000","2,920,000","3,106,000","2,861,000","1,350,000","1,993,000","1,621,000","3,939,000","5,606,000","3,626,000","3,061,000","5,947,000","33,395,000","2,354,000","3,811,000","9,250,000","3,456,000","173,000","1,329,000","10,288,000","182,000","858,000","1,272,000","236,000","895,000","288,000","1,230,000","250,000","274,000","0","0","279,000","0","903,000","2,402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"757,000","1,239,000","4,127,000","3,179,000","4,622,000","964,000","6,181,000","11,353,000","4,026,000","878,000","4,223,000","5,611,000","7,809,000","4,858,000","6,445,000","5,387,000","3,388,000","2,596,000","486,000","486,000","843,000","221,000","1,350,000","1,993,000","1,621,000","1,107,000","5,606,000","3,626,000","3,061,000","2,885,000","33,395,000","2,354,000","3,811,000","139,000","3,456,000","173,000","1,329,000","1,042,000","182,000","858,000","1,272,000","236,000","895,000","288,000","1,230,000","250,000","274,000","0","0","279,000","0","903,000","2,402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"97,539,000","89,379,000","100,733,000","68,971,000","55,872,000","58,254,000","75,962,000","64,971,000","57,324,000","54,907,000","61,467,000","54,256,000","49,978,000","58,110,000","59,405,000","56,142,000","52,635,000","56,340,000","62,626,000","56,362,000","57,392,000","57,108,000","52,419,000","54,361,000","50,537,000","57,725,000","63,839,000","55,746,000","48,670,000","63,455,000","59,278,000","59,685,000","58,821,000","58,428,000","56,436,000","52,565,000","50,373,000","52,838,000",,,,,,,,,"60,750,000","51,507,000","47,722,000","50,690,000","55,428,000","48,547,000","45,191,000","51,310,000","54,142,000","51,498,000","48,426,000","63,058,000","58,847,000","53,259,000","46,087,000","46,455,000","49,487,000","46,376,000","45,812,000","39,332,000","42,220,000","42,204,000","39,185,000","30,321,000","43,742,000","37,028,000","26,583,000","20,523,000","25,899,000","23,631,000","22,380,000","19,282,000",,"22,733,000","22,795,000",,"25,051,000","31,045,000","34,002,000",,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"772,000","746,000","797,000","1,060,000","1,135,000","1,109,000","1,052,000","1,026,000","1,001,000","1,067,000","1,044,000","1,017,000","1,015,000","1,016,000","1,016,000","1,015,000","1,232,000","1,232,000","1,232,000","1,232,000","1,283,000","1,298,000",,,,"1,282,000",,,,"1,932,000",,,,"1,709,000",,,,"12,213,000","55,076,000","52,934,000","69,315,000","55,151,000","58,780,000","57,556,000","53,248,000","54,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"5,447,000","6,338,000","6,407,000","106,642,000","4,487,000","5,520,000","5,190,000","4,942,000","5,201,000","5,685,000","5,978,000","5,931,000","5,861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,934,000","25,340,000","10,825,000",,,,"2,807,000",,,,"1,917,000","2,016,000","2,062,000","2,316,000","3,859,000","2,186,000","2,460,000","10,677,000","14,006,000","9,743,000","6,821,000","8,191,000","3,031,000","2,523,000","32,487,000","42,965,000","36,442,000",,"3,973,000","4,606,000","3,389,000","2,812,000","3,782,000",,"2,523,000",,"4,735,000",,"6,974,000","4,350,000","1,680,000","2,633,000","8,083,000","1,741,000","4,370,000","5,117,000","8,300,000","3,600,000","9,400,000","700,000","10,900,000","15,400,000","14,600,000","2,400,000","700,000","7,000,000","900,000",,,"200,000","900,000","200,000","200,000","300,000","100,000"
			CurrentDebt,,,,"100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,934,000","25,340,000","10,825,000",,,,"2,807,000",,,,"1,917,000","2,016,000","2,062,000","2,316,000","3,859,000","2,186,000","2,460,000","10,677,000","14,006,000","9,743,000","6,821,000","8,191,000","3,031,000","2,523,000","32,487,000","42,965,000","36,442,000",,"3,973,000","4,606,000","3,389,000","2,812,000","3,782,000",,"2,523,000",,"4,735,000",,"6,974,000","4,350,000","1,680,000","2,633,000","8,083,000","1,741,000","4,370,000","5,117,000","8,300,000","3,600,000","9,400,000","700,000","10,900,000","15,400,000","14,600,000","2,400,000","700,000","7,000,000","900,000",,,"200,000","900,000","200,000","200,000","300,000","100,000"
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","18,934,000","25,340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,"100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"5,447,000","6,338,000","6,407,000","6,642,000","4,487,000","5,520,000","5,190,000","4,942,000","5,201,000","5,685,000","5,978,000","5,931,000","5,861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"37,000","22,000","56,000","124,000","198,000","300,000","500,000","736,000","954,000","1,168,000","1,290,000","1,405,000","19,007,000","1,632,000","1,766,000","1,824,000","1,796,000","1,960,000","1,887,000","1,888,000","1,920,000","1,765,000","1,577,000","1,513,000","1,368,000","1,287,000","669,000","803,000","1,011,000","986,000","998,000","1,049,000","1,098,000","1,141,000","11,796,000","11,678,000","11,565,000","882,000","1,034,000","1,205,000","11,161,000","1,463,000","1,337,000","1,137,000","1,486,000","4,185,000","2,605,000","2,254,000","2,139,000",,"2,652,000","2,155,000","2,057,000","4,133,000","3,525,000","2,855,000","5,179,000","2,872,000","708,000","527,000","2,722,000","1,399,000","572,000","875,000","1,659,000","849,000","348,000","573,000","649,000","303,000","5,753,000",,,,,,"3,212,000","258,000","27,144,000",,"4,716,000","21,326,000","640,000","660,000","2,169,000","39,918,000","46,023,000","35,609,000","38,895,000","31,900,000","34,800,000","32,700,000","38,600,000","49,200,000","54,000,000","38,100,000","14,600,000","14,900,000","14,700,000","7,100,000","6,000,000","3,300,000","5,100,000","4,000,000","3,200,000","2,000,000","3,100,000","1,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"148,091,000","154,564,000","171,078,000","91,752,000","191,126,000","190,948,000","180,242,000","176,641,000","158,795,000","128,898,000","124,716,000","121,519,000","140,901,000","121,219,000","132,865,000","152,140,000","172,918,000","166,308,000","175,935,000","173,743,000","181,208,000","160,332,000","148,135,000","141,504,000","149,311,000","124,449,000","121,442,000","133,378,000","132,773,000","130,351,000","47,566,000","121,246,000","98,920,000","100,562,000","95,170,000","89,253,000","77,528,000","56,429,000","46,554,000","56,129,000","45,778,000","93,393,000","95,888,000","37,637,000","37,167,000","36,904,000","53,647,000","67,981,000","50,918,000","33,887,000","39,634,000","48,629,000","65,335,000","59,528,000","41,863,000","62,927,000","80,416,000","78,102,000","81,046,000","90,629,000","94,926,000","94,664,000","55,073,000","63,735,000","78,070,000","51,024,000","37,684,000","15,032,000","14,831,000","13,263,000","52,749,000","55,564,000","32,016,000","32,051,000","30,778,000","29,846,000","28,844,000","29,923,000","29,764,000","32,159,000","37,097,000","41,432,000","46,591,000","50,066,000","47,812,000","57,516,000","14,269,000","19,989,000","30,910,000","13,600,000","9,300,000","8,600,000","10,300,000","9,400,000","7,600,000","4,300,000","3,800,000","5,100,000","4,900,000","5,100,000","1,600,000","1,300,000","1,000,000","1,000,000","1,000,000","1,200,000","1,200,000","1,300,000"
		LongTermDebtAndCapitalLeaseObligation,"110,136,000","111,919,000","112,712,000","14,067,000","113,813,000","114,692,000","115,895,000","114,834,000","114,235,000","79,627,000","79,690,000","76,850,000","95,044,000","73,159,000","81,052,000","102,714,000","125,398,000","119,120,000","128,873,000","127,384,000","135,700,000","115,531,000","104,988,000","99,679,000","107,000,000","83,823,000","81,389,000","94,145,000","94,791,000","93,895,000","13,437,000","82,617,000","62,349,000","64,006,000","55,103,000","51,708,000","40,978,000","22,144,000","1,186,000","12,201,000","1,295,000","51,135,000","61,139,000","1,553,000","1,842,000","2,103,000","22,301,000","39,667,000","20,874,000","4,784,000","14,647,000","26,629,000","46,010,000","40,316,000","14,761,000","35,528,000","56,065,000","53,000,000","56,003,000","67,557,000","75,114,000","78,519,000","40,717,000","50,151,000","65,071,000","38,167,000","24,564,000","2,296,000","1,792,000","1,727,000","39,000,000","40,666,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","26,000,000","28,185,000","36,603,000","38,000,000","37,000,000","45,000,000",,"5,537,000","16,462,000",,,,"200,000","2,500,000","2,700,000","800,000","900,000","1,300,000","1,300,000","1,600,000",,,"300,000","400,000","400,000","500,000","800,000",
			LongTermDebt,"100,000,000","100,000,000","100,000,000",,"100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","65,000,000","65,566,000","65,909,000","83,592,000","73,159,000","81,052,000","102,714,000","125,398,000","119,120,000","128,873,000","127,384,000","135,700,000","115,531,000","104,988,000","99,679,000","107,000,000","83,823,000","81,389,000","94,145,000","94,791,000","93,895,000","13,437,000","82,617,000","62,349,000","64,006,000","55,103,000","51,708,000","40,978,000","22,144,000","1,186,000","12,201,000","1,295,000","51,135,000","61,139,000","1,553,000","1,842,000","2,103,000","22,301,000","39,667,000","20,874,000","4,784,000","14,647,000","26,629,000","46,010,000","40,316,000","14,761,000","35,528,000","56,065,000","53,000,000","56,003,000","67,557,000","75,114,000","78,519,000","40,717,000","50,151,000","65,071,000","38,167,000","24,564,000","2,296,000","1,792,000","1,727,000","39,000,000","40,666,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","26,000,000","28,185,000","36,603,000","38,000,000","37,000,000","45,000,000",,"5,537,000","16,462,000",,,,"200,000","2,500,000","2,700,000","800,000","900,000","1,300,000","1,300,000","1,600,000",,,"300,000","400,000","400,000","500,000","800,000",
			LongTermCapitalLeaseObligation,"10,136,000","11,919,000","12,712,000","14,067,000","13,813,000","14,692,000","15,895,000","14,834,000","14,235,000","14,627,000","14,124,000","10,941,000","11,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"37,938,000","42,623,000","38,749,000","57,194,000","36,635,000","34,501,000","30,375,000","28,237,000","24,044,000","30,361,000","28,376,000","27,857,000","27,343,000",,,,,,,,,,,"24,720,000","25,695,000","24,238,000","22,541,000","23,756,000","23,430,000","22,425,000",,,,"22,247,000",,,,"19,115,000",,,,,,,,,,,,,,,,,"6,097,000","6,891,000","6,419,000","6,624,000","5,861,000","5,295,000","3,228,000","1,004,000",,,,,,,,,,,,,,,,,,"335,000",,,,,,,,,,,"100,000","100,000","100,000","100,000",,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"665,000",,,"19,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,097,000","6,891,000","6,419,000","6,624,000","5,861,000","5,295,000","3,228,000","1,004,000",,,,,,,,,,,,,,,,,,"335,000",,,,,,,,,,,"100,000","100,000","100,000","100,000",,,,,,,,,,,,,,
		EmployeeBenefits,,"0","0","19,965,000","20,833,000","20,628,000","18,712,000","18,501,000","18,290,000","18,080,000","15,681,000","15,466,000","15,250,000",,,,,,,,,,,"12,218,000","11,777,000","11,337,000","11,476,000","11,050,000","10,624,000","10,197,000",,,,"10,479,000",,,,"12,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,"0","0","19,965,000","20,833,000","20,628,000","18,712,000","18,501,000","18,290,000","18,080,000","15,681,000","15,466,000","15,250,000",,,,,,,,,,,"12,218,000","11,777,000","11,337,000","11,476,000","11,050,000","10,624,000","10,197,000",,,,"10,479,000",,,,"12,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,"0","296,000","503,000","516,000","1,774,000","2,157,000","2,314,000","1,684,000","179,000","265,000","115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,"0","0","0","1,970,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"17,000","22,000","19,321,000","23,000","19,329,000","19,353,000","13,103,000","12,755,000","542,000","651,000","704,000","1,231,000","1,294,000","48,060,000","51,813,000","49,426,000","47,520,000","47,188,000","47,062,000","46,359,000","45,508,000","44,801,000","43,147,000","4,887,000","4,839,000","5,051,000","6,036,000","4,427,000","3,928,000","3,834,000","34,129,000","38,629,000","36,571,000","3,830,000","40,067,000","37,545,000","36,550,000","2,640,000","45,368,000","43,928,000","44,483,000","42,258,000","34,749,000","36,084,000","35,325,000","34,801,000","31,346,000","28,314,000","30,044,000","29,103,000","24,987,000","22,000,000","19,325,000","19,212,000","21,005,000","20,508,000","17,932,000","18,478,000","19,182,000","17,777,000","16,584,000","15,141,000","14,356,000","13,584,000","12,999,000","12,857,000","13,120,000","12,736,000","13,039,000","11,536,000","13,749,000","14,898,000","10,016,000","10,051,000","8,778,000","7,846,000","6,844,000","7,923,000","7,764,000","9,824,000","11,097,000","13,247,000","9,988,000","12,066,000","10,812,000","12,516,000",,"14,452,000","14,448,000",,"9,200,000","8,500,000","10,000,000","6,800,000","4,900,000","3,500,000","2,900,000","3,800,000","3,600,000","3,500,000",,,"700,000","600,000","600,000","700,000","400,000",
