name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996
			ChangeInOtherWorkingCapital,"-10,200,000","11,700,000","-79,100,000","52,400,000","4,800,000","55,500,000","-51,800,000","32,000,000","-17,600,000","-30,100,000","-57,800,000","-15,700,000","20,200,000","-23,600,000","-30,900,000","3,000,000","-63,000,000","-1,100,000","-15,500,000","31,100,000","16,300,000","11,300,000","-32,800,000","26,000,000","19,000,000","20,000,000","-52,600,000","-17,600,000","26,100,000","-3,900,000","-42,000,000","2,700,000","42,100,000","-5,800,000","-29,100,000","10,300,000","23,200,000","32,700,000","-63,600,000","-35,200,000","57,100,000","6,900,000","-4,600,000","-35,315,000","-39,347,000","-19,723,000","-17,121,000","38,832,000","54,706,000","-51,568,000","31,190,000","36,007,000","-48,482,000","79,865,000","-27,778,000","-91,447,000","-17,033,000","-24,453,000","41,291,000","18,000,000","2,318,000","-10,412,000","-15,298,000","-10,350,000","-4,008,000","37,478,000","2,658,000","-20,692,000","25,451,000","-1,327,000","-8,117,000","21,753,000",,,"-22,571,000","-15,806,000","-810,000","17,450,000","-18,697,000","13,385,000","-44,051,000","40,621,000","13,040,000","-50,354,000","11,162,000","25,566,000","13,331,000","-182,000","8,527,000","-15,404,000","7,600,000","-5,380,000",,,,,,,,,,,,,,,
InvestingCashFlow,"-8,800,000","108,500,000","-45,800,000","-39,400,000","-32,100,000","114,100,000","4,200,000","-10,400,000","-27,600,000","50,400,000","-37,600,000","-41,400,000","-64,800,000","-1,858,700,000","-24,400,000","-49,500,000","-34,400,000","-28,100,000","-23,200,000","-32,200,000","-21,600,000","-15,700,000","-20,900,000","-29,700,000","-21,300,000","9,400,000","16,500,000","-67,700,000","-34,900,000","-17,900,000","-26,000,000","62,700,000","-21,200,000","-30,900,000","-79,600,000","-32,200,000","-19,100,000","-22,000,000","-27,400,000","-53,200,000","-23,600,000","-22,400,000","-68,900,000","-189,529,000","-190,904,000","-81,194,000","-38,819,000","-67,016,000","-68,870,000","-102,148,000","-89,233,000","-61,419,000","-41,757,000","-40,244,000","-27,780,000","-67,642,000","-40,888,000","9,875,000","-62,662,000","-60,218,000","-8,982,000","-32,804,000","-369,555,000","-124,332,000","-18,325,000","-18,360,000","-11,528,000","-67,683,000","-31,771,000","-12,762,000","4,249,000","-10,170,000","-14,652,000","-16,859,000","-5,571,000","-24,785,000","-19,879,000","-7,404,000","-11,254,000","-15,197,000","-12,365,000","-3,102,000","-4,840,000","808,000","-22,922,000","-323,582,000","-7,010,000","-15,547,000","-22,484,000","-12,916,000","-17,900,000","-672,000","-11,100,000","-35,000,000","-56,500,000","-8,000,000","-7,500,000","-195,200,000","-10,800,000","-26,900,000","-7,200,000","-8,600,000","-15,000,000","-23,000,000","-18,800,000","-20,800,000","-11,700,000"
	CashFlowFromContinuingInvestingActivities,"-8,800,000","108,500,000","-45,800,000","-39,400,000","-32,100,000","114,100,000","4,200,000","-10,400,000","-27,600,000","50,400,000","-37,600,000","-41,400,000","-64,800,000","-1,858,700,000","-24,400,000","-49,500,000","-34,400,000","-28,100,000","-23,200,000","-32,200,000","-21,600,000","-15,700,000","-20,900,000","-29,700,000","-21,300,000","9,400,000","16,500,000","-67,700,000","-34,900,000","-17,900,000","-26,000,000","62,700,000","-21,200,000","-30,900,000","-79,600,000","-32,200,000","-19,100,000","-22,000,000","-27,400,000","-53,200,000","-23,600,000","-22,400,000","-68,900,000","-189,529,000","-190,904,000","-81,194,000","-38,819,000","-67,016,000","-68,870,000","-102,148,000","-89,233,000","-61,419,000","-41,757,000","-40,244,000","-27,780,000","-67,642,000","-40,888,000","9,875,000","-62,662,000","-60,218,000","-8,982,000","-32,804,000","-369,555,000","-124,332,000","-18,325,000","-18,360,000","-11,528,000","-67,683,000","-31,771,000","-12,762,000","4,249,000","-10,170,000","-14,652,000","-16,859,000","-5,571,000","-24,785,000","-19,879,000","-7,404,000","-11,254,000","-15,197,000","-12,365,000","-3,102,000","-4,840,000","808,000","-22,922,000","-323,582,000","-7,010,000","-15,547,000","-22,484,000","-12,916,000","-17,900,000","-672,000","-11,100,000","-35,000,000","-56,500,000","-8,000,000","-7,500,000","-195,200,000","-10,800,000","-26,900,000","-7,200,000","-8,600,000","-15,000,000","-23,000,000","-18,800,000","-20,800,000","-11,700,000"
		NetPPEPurchaseAndSale,"-142,700,000","-30,700,000","-41,100,000","-40,200,000","-30,700,000","113,300,000","-28,400,000","-8,400,000","-29,800,000","-27,600,000","-37,600,000","-39,400,000","-38,800,000","-29,900,000","-25,400,000","-49,500,000","-34,400,000","-28,100,000","-24,600,000","-33,600,000","-25,300,000","-16,100,000","-21,700,000","-29,700,000","-21,500,000","-19,400,000","-28,700,000","-25,300,000","-43,600,000","-27,500,000","-28,500,000","-65,600,000","-20,400,000","-31,400,000","-27,700,000","-32,800,000","-21,200,000","-22,400,000","-27,500,000","-54,100,000","-36,600,000","-23,100,000","-42,000,000","-31,546,000","-34,234,000","-30,883,000","-38,195,000","-40,296,000","-30,266,000","-46,281,000","-30,965,000","-8,198,000","-18,371,000","-23,854,000","-24,969,000","-32,135,000","-33,749,000","-26,098,000","6,738,000","-24,553,000","-6,626,000","-32,494,000","-29,009,000","-19,666,000","-17,778,000","-18,360,000","-11,528,000","-20,790,000","-26,882,000","-12,762,000","4,249,000","-48,853,000","24,031,000","-16,859,000","-5,571,000","-23,088,000","-14,713,000","-7,404,000","-11,254,000","-15,197,000","-12,365,000","-3,102,000","-4,840,000","-1,063,000","-18,356,000","-13,385,000","-7,010,000","-15,547,000","-22,484,000","-18,230,000","-17,900,000","73,721,000","-11,300,000","-34,900,000","-57,900,000","-7,500,000","-195,700,000","-7,400,000","-11,000,000","5,900,000","-12,300,000","-6,800,000","-15,400,000","-22,100,000","-18,600,000","-20,400,000","-12,400,000"
			PurchaseOfPPE,"-167,200,000","-30,800,000","-49,300,000","-45,700,000","-41,400,000","-31,800,000","-28,400,000","-34,000,000","-34,600,000","-29,100,000","-39,100,000","-54,300,000","-42,000,000","-39,000,000","-26,900,000","-50,500,000","-37,400,000","-30,600,000","-30,600,000","-33,900,000","-27,300,000","-21,700,000","-23,400,000","-31,100,000","-28,600,000","-22,100,000","-29,800,000","-27,800,000","-51,200,000","-30,600,000","-64,600,000","-45,000,000","-54,000,000","-53,200,000","-42,500,000","-62,300,000","-27,100,000","-27,500,000","-28,500,000","-58,800,000","-38,800,000","-28,800,000","-43,300,000","-44,650,000","-46,645,000","-33,640,000","-40,936,000","-44,587,000","-39,373,000","-47,359,000","-33,814,000","-43,671,000","-27,928,000","-26,832,000","-27,240,000","-36,840,000","-37,937,000","-40,793,000","-30,007,000","-33,256,000","-7,019,000","-39,922,000","-34,703,000","-29,856,000","-25,714,000","-34,152,000","-48,018,000","-26,180,000","-32,984,000","-17,515,000","-8,685,000","-54,068,000","19,373,000","-18,325,000","-9,771,000","-25,348,000","-17,008,000","-10,534,000","-12,454,000","-18,659,000","-13,546,000","-14,735,000","-10,524,000","-7,782,000","-21,241,000","-50,843,000","-52,351,000","-20,219,000","-22,484,000","-18,230,000","-17,900,000","54,847,000","-11,300,000","-34,900,000","-57,900,000","-10,500,000","-195,700,000","-7,400,000","-11,000,000","-1,700,000","-12,300,000","-6,800,000","-15,400,000","-23,000,000","-18,600,000","-20,400,000","-12,400,000"
			SaleOfPPE,"24,500,000","100,000","8,200,000","5,500,000","10,700,000",,,"25,600,000","4,800,000","1,500,000","1,500,000","14,900,000","3,200,000","9,100,000","1,500,000","1,000,000","3,000,000","2,500,000","6,000,000","300,000","2,000,000","5,600,000","1,700,000","1,400,000","7,100,000","2,700,000","1,100,000","2,500,000","7,600,000","3,100,000","36,100,000","-20,600,000","33,600,000","21,800,000","14,800,000","29,500,000","5,900,000","5,100,000","1,000,000","4,700,000","2,200,000","5,700,000","1,300,000","13,104,000","12,411,000","2,757,000","2,741,000","4,291,000","9,107,000","1,078,000","2,849,000","35,473,000","9,557,000","2,978,000","2,271,000","4,705,000","4,188,000","14,695,000","36,745,000","8,703,000","393,000","7,428,000","5,694,000","10,190,000","7,936,000","15,792,000","36,490,000","5,390,000","6,102,000","4,753,000","12,934,000","5,215,000","4,658,000","1,466,000","4,200,000","2,260,000","2,295,000","3,130,000","1,200,000","3,462,000","1,181,000","11,633,000","5,684,000","6,719,000","2,885,000","37,458,000","45,341,000",,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0","-26,000","-624,000","0",,,,"4,596,000","-9,588,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0","-26,000","-624,000","0",,,,"4,596,000","-9,588,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"141,900,000",,,"2,700,000","0",,,"-2,000,000","1,300,000","78,000,000","0","-2,400,000","-26,000,000","-1,828,800,000","800,000","0","0","0","1,400,000","1,400,000","3,700,000","0","800,000","0","200,000","22,200,000","1,000,000","600,000","5,300,000","9,600,000","2,500,000","115,300,000","-1,200,000","0","-52,300,000",,,,,"0","0",,,"-159,211,000","-157,235,000","-28,468,000","0","-26,720,000","-38,604,000","-55,867,000","-58,268,000","-57,817,000","-13,798,000","-16,390,000","-2,811,000","-26,218,000","-7,139,000","2,795,000","-69,400,000","-33,165,000","-2,356,000","-310,000","-310,798,000","-104,666,000",,,,"-46,893,000",,,,"835,000",,,,"-11,306,000",,,,,,,,"1,871,000","-4,566,000",,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,"0",,,,"0","0","-3,600,000",,"0","-29,500,000","-1,828,400,000",,,,,,"0","0",,,"0","0",,,"-100,000","-1,100,000","0","-400,000","0","-1,200,000","0","-52,300,000",,,,,"0","0",,,"-159,211,000","-157,235,000","-28,468,000","0","-26,720,000","-38,604,000","-55,867,000","-58,268,000","-57,817,000","-13,798,000","-16,390,000","-2,811,000","-26,218,000","-7,139,000","2,795,000","-69,400,000","-33,165,000","-2,356,000","-310,000","-310,798,000","-104,666,000",,,,"-46,893,000",,,,"835,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"141,900,000",,,"2,700,000","0",,,"-2,000,000","1,300,000","81,600,000","0","-2,400,000","3,500,000","-400,000","800,000","0","0","0","1,400,000","1,400,000","3,700,000","0","800,000","0","200,000","22,600,000","1,000,000","700,000","6,400,000","9,600,000","2,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-60,000","100,000","0","1,300,000",,,,"200,000","800,000","7,400,000","3,600,000","200,000","-600,000","-200,000","-400,000","700,000"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-60,000","100,000","0","1,300,000",,,,"200,000","1,400,000","7,400,000","3,600,000","200,000","1,400,000","-200,000","-400,000","700,000"
		NetOtherInvestingChanges,"-8,000,000","0","-4,700,000","-1,900,000","-1,400,000","800,000","32,600,000","0","900,000",,,"400,000","0","0","200,000",,,,,"0","0",,,"0","0","6,600,000","44,200,000","-43,000,000","3,400,000",,,"13,000,000","400,000","500,000","400,000","600,000","2,100,000","400,000","100,000","900,000","13,000,000","700,000","-26,900,000","1,228,000","565,000",,"1,700,000",,,,,,,,,"0","0",,,"-2,500,000","0","0","-29,748,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,,"-33,600,000","-2,300,000","-5,400,000","200,000",,,,
FinancingCashFlow,"-332,600,000","-251,100,000","54,000,000","-68,800,000","-66,700,000","-257,400,000","-30,000,000","-179,700,000","-103,200,000","-154,200,000","31,800,000","-151,900,000","-91,400,000","1,803,800,000","23,000,000","-149,300,000","-21,200,000","-12,300,000","24,500,000","-124,900,000","-63,500,000","-59,900,000","72,700,000","-101,600,000","-70,000,000","-74,100,000","-27,100,000","-63,500,000","-14,400,000","-2,100,000","59,900,000","-183,700,000","-77,400,000","-70,100,000","150,700,000","-117,700,000","-47,300,000","-90,000,000","95,100,000","-102,800,000","-137,500,000","-137,900,000","40,300,000","65,221,000","165,401,000","585,000","116,935,000","-72,121,000","-20,259,000","71,326,000","166,937,000","-94,177,000","-85,814,000","-10,273,000","124,944,000","-67,247,000","-26,529,000","-57,708,000","131,306,000","-150,651,000","-92,929,000","-5,835,000","259,827,000","58,451,000","-57,741,000","-9,318,000","24,769,000","-1,919,000","-21,869,000","10,287,000","14,237,000","-155,007,000","-27,389,000","-14,601,000","-4,736,000","4,848,000","-9,285,000","-18,783,000","9,639,000","-38,321,000","-11,528,000","-29,834,000","-25,839,000","-38,274,000","-45,480,000","379,531,000","-23,394,000","-17,961,000","-5,960,000","-7,476,000","-11,000,000","-20,226,000","-7,000,000","13,400,000","11,700,000","-29,200,000","-9,000,000","210,900,000","-3,800,000","14,900,000","-3,900,000","-4,100,000","3,500,000","-1,000,000","-3,400,000","-1,500,000","-6,900,000"
	CashFlowFromContinuingFinancingActivities,"-332,600,000","-251,100,000","54,000,000","-68,800,000","-66,700,000","-257,400,000","-30,000,000","-179,700,000","-103,200,000","-154,200,000","31,800,000","-151,900,000","-91,400,000","1,803,800,000","23,000,000","-149,300,000","-21,200,000","-12,300,000","24,500,000","-124,900,000","-63,500,000","-59,900,000","72,700,000","-101,600,000","-70,000,000","-74,100,000","-27,100,000","-63,500,000","-14,400,000","-2,100,000","59,900,000","-183,700,000","-77,400,000","-70,100,000","150,700,000","-117,700,000","-47,300,000","-90,000,000","95,100,000","-102,800,000","-137,500,000","-137,900,000","40,300,000","65,221,000","165,401,000","585,000","116,935,000","-72,121,000","-20,259,000","71,326,000","166,937,000","-94,177,000","-85,814,000","-10,273,000","124,944,000","-67,247,000","-26,529,000","-57,708,000","131,306,000","-150,651,000","-92,929,000","-5,835,000","259,827,000","58,451,000","-57,741,000","-9,318,000","24,769,000","-1,919,000","-21,869,000","10,287,000","14,237,000","-155,007,000","-27,389,000","-14,601,000","-4,736,000","4,848,000","-9,285,000","-18,783,000","9,639,000","-38,321,000","-11,528,000","-29,834,000","-25,839,000","-38,274,000","-45,480,000","379,531,000","-23,394,000","-17,961,000","-5,960,000","-7,476,000","-11,000,000","-20,226,000","-7,000,000","13,400,000","11,700,000","-29,200,000","-9,000,000","210,900,000","-3,800,000","14,900,000","-3,900,000","-4,100,000","3,500,000","-1,000,000","-3,400,000","-1,500,000","-6,900,000"
		NetIssuancePaymentsOfDebt,"-191,300,000","-196,300,000","84,000,000","-40,800,000","-38,200,000","-227,700,000","40,700,000","-152,300,000","-73,400,000","-120,400,000","58,500,000","-125,800,000","-64,400,000","1,880,300,000","61,000,000","-125,200,000","4,600,000","15,500,000","49,400,000","-100,100,000","-38,200,000","-27,700,000","97,700,000","-77,800,000","-37,400,000","-42,200,000","-2,400,000","-38,800,000","12,800,000","24,100,000","84,300,000","-157,700,000","-53,800,000","-51,800,000","175,000,000","-46,500,000","-23,000,000","-66,300,000","122,900,000","-83,100,000","-113,400,000","-113,800,000","64,400,000","105,341,000","188,462,000","28,031,000","141,041,000","-26,279,000","-23,104,000","93,178,000","188,821,000","-69,314,000","-59,400,000","20,008,000","149,635,000","-41,497,000","1,050,000","-32,051,000","145,787,000","-91,582,000","-75,561,000","12,739,000","261,222,000","68,212,000","-48,819,000","-299,000","33,299,000","7,416,000","-62,183,000","6,293,000","17,804,000","-151,900,000","-27,239,000","-12,103,000","-5,597,000","8,725,000","-5,340,000","-14,844,000","14,501,000","-18,795,000","-7,130,000","-26,659,000","-21,714,000","-33,506,000","-41,589,000","383,491,000","-20,000,000","-14,000,000","-2,000,000","-2,000,000","-5,000,000","-8,000,000","-2,000,000","18,000,000","15,000,000","-25,400,000","-5,600,000","214,300,000","-500,000","17,900,000","-600,000","-600,000","10,300,000","1,300,000","-1,100,000","800,000","-100,000"
			NetLongTermDebtIssuance,"-220,700,000","-184,400,000","88,200,000","-40,500,000","-84,000,000","-269,400,000","23,900,000","-176,200,000","-71,200,000","-119,300,000","62,100,000","-124,700,000","-66,100,000","1,879,600,000","60,100,000","-123,100,000","8,300,000","14,500,000","55,600,000","-94,500,000","-21,300,000","-24,100,000","108,000,000","-74,000,000","-39,800,000","-49,700,000","-1,000,000","-23,400,000","24,000,000","8,900,000","70,300,000","-128,600,000","-63,700,000","-47,300,000","143,100,000","-46,100,000","-29,400,000","-24,500,000","117,300,000","-61,100,000","-106,200,000","-129,900,000","94,600,000","76,246,000","165,073,000","-3,226,000","150,474,000","-9,603,000","-8,469,000","84,234,000","162,576,000","-42,440,000","-46,164,000","92,836,000","62,446,000","-33,378,000","-93,000","-4,239,000","87,979,000","-73,547,000","-46,861,000","22,397,000","219,315,000","62,109,000","-42,414,000","-1,756,000","23,615,000","16,846,000","-63,931,000","-10,318,000","21,535,000","-147,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"4,088,300,000","2,384,900,000","641,600,000","645,900,000","415,900,000","348,900,000","395,700,000","248,800,000","338,200,000","378,200,000","431,500,000","384,000,000","297,500,000","2,871,100,000","361,100,000","236,100,000","250,800,000","240,100,000","296,500,000","344,400,000","213,400,000","576,700,000","515,100,000","407,800,000","399,000,000","302,500,000","276,500,000","276,200,000","281,200,000","231,100,000","246,800,000","350,000,000","193,100,000","237,500,000","406,400,000","390,500,000","181,400,000","243,800,000","468,100,000","461,200,000","624,000,000","914,000,000","948,000,000","1,054,880,000","1,252,618,000","704,172,000","847,731,000","1,368,730,000","872,167,000","801,726,000","824,060,000","546,550,000","763,914,000","1,408,479,000","566,400,000","600,441,000","536,736,000","779,942,000","376,632,000","404,127,000","381,396,000","645,588,000","609,000,000","433,536,000","106,260,000","192,817,000","287,727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-4,309,000,000","-2,569,300,000","-553,400,000","-686,400,000","-499,900,000","-618,300,000","-371,800,000","-425,000,000","-409,400,000","-497,500,000","-369,400,000","-508,700,000","-363,600,000","-991,500,000","-301,000,000","-359,200,000","-242,500,000","-225,600,000","-240,900,000","-438,900,000","-234,700,000","-600,800,000","-407,100,000","-481,800,000","-438,800,000","-352,200,000","-277,500,000","-299,600,000","-257,200,000","-222,200,000","-176,500,000","-478,600,000","-256,800,000","-284,800,000","-263,300,000","-436,600,000","-210,800,000","-268,300,000","-350,800,000","-522,300,000","-730,200,000","-1,043,900,000","-853,400,000","-978,634,000","-1,087,545,000","-707,398,000","-697,257,000","-1,378,333,000","-880,636,000","-717,492,000","-661,484,000","-588,990,000","-810,078,000","-1,315,643,000","-503,954,000","-633,819,000","-536,829,000","-784,181,000","-288,653,000","-477,674,000","-428,257,000","-623,191,000","-389,685,000","-371,427,000","-148,674,000","-194,573,000","-264,112,000","-692,154,000",,,,"-2,286,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"29,400,000","-11,900,000","-4,200,000","-300,000","45,800,000","41,700,000","16,800,000","23,900,000","-2,200,000","-1,100,000","-3,600,000","-1,100,000","1,700,000","700,000","900,000","-2,100,000","-3,700,000","1,000,000","-6,200,000","-5,600,000","-16,900,000","-3,600,000","-10,300,000","-3,800,000","2,400,000","7,500,000","-1,400,000","-15,400,000","-11,200,000","15,200,000","14,000,000","-29,100,000","9,900,000","-4,500,000","31,900,000","-400,000","6,400,000","-41,800,000","5,600,000","-22,000,000","-7,200,000","16,100,000","-30,200,000","29,095,000","23,389,000","31,257,000","-9,433,000","-16,676,000","-14,635,000","8,944,000","26,245,000","-26,874,000","-13,236,000","-72,828,000","87,189,000","-8,119,000","1,143,000","-27,812,000","57,808,000","-18,035,000","-28,700,000","-9,658,000","41,907,000","6,103,000","-6,405,000","1,457,000","9,684,000","-9,430,000","1,748,000","16,611,000","-3,731,000","-4,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"52,200,000",,,"-300,000","50,600,000",,,,,,,,"1,700,000","700,000","900,000",,,,,,,,,"-3,800,000","2,400,000",,,"-15,400,000","-11,200,000","15,200,000","14,000,000","-29,100,000","9,900,000","-4,500,000","31,900,000",,,,"5,600,000",,,,,,,,,,,,,,"-13,236,000","-72,828,000","87,189,000",,"1,143,000","-27,812,000","57,808,000",,"-28,732,000","4,645,000","41,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-22,800,000",,,"0","-4,800,000",,,,,,,,,,,"-2,100,000","-3,700,000","1,000,000","-6,200,000","-5,600,000","-16,900,000","-3,600,000","-10,300,000",,,,"-1,400,000",,,,,,,,,"-400,000","6,400,000",,,,,,,,,,,,,,,,,,,,"0",,,,"32,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,"0",,,,"0",,,,"-12,002,000","0",,,"0",,,,"0","0","0","-3,145,000","-4,800,000","-5,784,000","-10,751,000","-148,000","-1,666,000","-4,405,000",,,"-419,000","-100,000","-2,531,000","-3,202,000","-3,919,000","-2,814,000","0","-5,291,000","-2,164,000","-6,166,000","1,460,000","4,677,000","0","0","0","-1,031,000","-2,500,000","-445,000","777,000","-290,000","-807,000","0","0","-117,000","0","0","-2,168,000","-2,800,000",,,,,,,,,"500,000",,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,487,000","4,679,000",,,,,,"234,000","1,113,000","322,000",,,,,,,,,,,,,,,,,"500,000",,,,,,,
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,"0",,,,"0","-100,000",,,"-12,002,000","0",,,"0","-2,696,000","0","0","0","0","0","-3,145,000","-4,800,000","-5,784,000","-10,751,000","-148,000","-1,666,000","-4,405,000","-5,338,000","0","-419,000","-100,000","-2,531,000","-3,202,000","-3,919,000","-2,814,000","0","-5,291,000","-2,164,000","0","-27,000","-2,000","0","0","0","-1,031,000","-831,000","-679,000","-336,000","-612,000","-807,000","0","0","-117,000","0","0","-2,168,000","-2,800,000",,,,,,,,,,,,,,,,
		CashDividendsPaid,"-108,200,000","-27,400,000","-27,200,000","-27,400,000","-26,200,000","-26,300,000","-25,900,000","-26,100,000","-26,200,000","-26,100,000","-25,900,000","-26,100,000","-26,100,000","-26,100,000","-25,700,000","-26,000,000","-24,700,000","-24,800,000","-24,500,000","-24,700,000","-24,700,000","-24,700,000","-24,500,000","-24,700,000","-24,700,000","-24,800,000","-24,500,000","-24,700,000","-24,800,000","-24,700,000","-24,500,000","-24,800,000","-24,700,000","-24,700,000","-24,400,000","-24,700,000","-24,600,000","-24,600,000","-24,400,000","-24,500,000","-24,400,000","-24,500,000","-24,300,000","-24,421,000","-24,566,000","-24,516,000","-24,314,000","-24,515,000","-24,507,000","-22,169,000","-21,931,000","-22,093,000","-22,074,000","-22,058,000","-21,732,000","-22,050,000","-22,083,000","-16,327,000","-16,064,000","-16,297,000","-16,245,000","-10,478,000","-10,315,000","-10,407,000","-10,382,000","-6,921,000","-6,811,000","-6,929,000","-6,928,000","-4,591,000","-4,458,000","-4,583,000","-4,536,000","-3,958,000","-3,816,000","-3,942,000","-3,945,000","-3,939,000","-3,831,000","-3,952,000","-3,953,000","-3,952,000","-3,835,000","-3,961,000","-3,960,000","-3,960,000","-3,277,000","-3,961,000","-3,960,000","-3,398,000","-3,300,000","-4,015,000","-3,500,000","-3,500,000","-3,300,000","-3,500,000","-3,500,000","-3,500,000","-3,300,000","-3,500,000","-3,400,000","-3,500,000","-6,800,000","-2,300,000","-2,300,000","-2,300,000","-6,800,000"
			CommonStockDividendPaid,,,,,,,"-25,900,000","-26,100,000","-26,200,000","-26,100,000","-25,900,000","-26,100,000","-26,100,000","-26,100,000","-25,700,000","-26,000,000","-24,700,000","-24,800,000","-24,500,000","-24,700,000","-24,700,000","-24,700,000","-24,500,000","-24,700,000","-24,700,000","-24,800,000","-24,500,000","-24,700,000","-24,800,000","-24,700,000","-24,500,000","-24,800,000","-24,700,000","-24,700,000","-24,400,000","-24,700,000","-24,600,000","-24,600,000","-24,400,000","-24,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0","100,000","100,000","0","1,100,000","400,000","100,000","100,000","300,000","900,000","0","800,000","400,000","400,000","200,000","379,000","1,823,000","130,000","208,000","838,000","800,000","317,000","47,000","1,268,000","475,000","86,000","186,000","1,100,000","288,000","1,421,000","1,731,000","7,132,000","3,282,000","81,000","8,920,000","1,065,000","1,560,000","433,000","1,483,000","1,513,000","6,806,000","8,585,000","6,182,000","3,640,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
