name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
		OtherNonCurrentAssets,"2,526,000","2,462,000","927,000","1,361,000","1,772,000","3,753,000","2,622,000","689,000"
TotalLiabilitiesNetMinorityInterest,"259,558,000","332,274,000","327,386,000","360,690,000","301,740,000","352,475,000","255,218,000","196,503,000"
	CurrentLiabilities,"232,716,000","308,367,000","318,576,000","353,207,000","294,788,000","346,500,000","249,948,000","175,583,000"
		PayablesAndAccruedExpenses,"197,326,000","274,065,000","292,895,000","326,878,000","270,237,000","322,982,000","232,072,000","124,897,000"
			Payables,"155,657,000","204,714,000","251,124,000","280,295,000","203,828,000","251,658,000","189,137,000","95,829,000"
				AccountsPayable,"155,657,000","204,714,000","251,124,000","280,295,000","203,828,000","251,658,000","189,137,000","95,829,000"
			CurrentAccruedExpenses,"41,669,000","69,351,000","41,771,000","46,583,000","66,409,000","71,324,000","42,935,000","29,068,000"
		CurrentDebtAndCapitalLeaseObligation,"4,182,000","3,755,000",,,,,,"37,572,000"
			CurrentDebt,,,,,,,,"37,572,000"
				LineOfCredit,,,,,,"0","0","32,593,000"
				OtherCurrentBorrowings,,,,,,,,"4,979,000"
			CurrentCapitalLeaseObligation,"4,182,000","3,755,000",,,,,,
		CurrentDeferredLiabilities,"31,208,000","30,547,000","25,681,000","26,329,000","24,551,000","23,518,000","17,876,000","13,114,000"
			CurrentDeferredRevenue,"31,208,000","30,547,000","25,681,000","26,329,000","24,551,000","23,518,000","17,876,000","13,114,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"26,842,000","23,907,000","8,810,000","7,483,000","6,952,000","5,975,000","5,270,000","20,920,000"
		LongTermDebtAndCapitalLeaseObligation,"17,744,000","15,780,000",,,,,,"17,843,000"
			LongTermDebt,,,,,,,,"17,843,000"
			LongTermCapitalLeaseObligation,"17,744,000","15,780,000",,,,,,
		NonCurrentDeferredLiabilities,"4,479,000","4,858,000","4,160,000","4,072,000","3,454,000","2,758,000","2,776,000","2,214,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,"0","762,000","762,000"
			NonCurrentDeferredRevenue,"4,479,000","4,858,000","4,160,000","4,072,000","3,454,000","2,758,000","2,014,000","1,452,000"
		OtherNonCurrentLiabilities,"4,619,000","3,269,000","4,650,000","3,411,000","3,498,000","3,217,000","2,494,000","863,000"
TotalEquityGrossMinorityInterest,"706,626,000","673,976,000","653,218,000","613,612,000","538,447,000","228,925,000","164,330,000","121,142,000"
	StockholdersEquity,"706,626,000","673,976,000","653,218,000","613,612,000","538,447,000","228,925,000","164,330,000","121,142,000"
		CapitalStock,"222,000","222,000","222,000","222,000","221,000","208,000","3,000","3,000"
			PreferredStock,"0","0","0","0","0",,,
			CommonStock,"222,000","222,000","222,000","222,000","221,000","208,000","3,000","3,000"
		AdditionalPaidInCapital,"726,527,000","717,369,000","708,496,000","698,879,000","672,845,000","412,741,000","409,883,000","459,778,000"
		RetainedEarnings,"-20,056,000","-43,560,000","-55,484,000","-85,489,000","-134,615,000","-184,033,000","-245,481,000","-338,611,000"
		GainsLossesNotAffectingRetainedEarnings,"-67,000","-55,000","-16,000","0","-4,000","9,000","-75,000","-28,000"
TotalCapitalization,"706,626,000","673,976,000","653,218,000","613,612,000","538,447,000","228,925,000","164,330,000","138,985,000"
CommonStockEquity,"706,626,000","673,976,000","653,218,000","613,612,000","538,447,000","228,925,000","164,330,000","121,142,000"
CapitalLeaseObligations,"21,926,000","19,535,000",,,,,,
NetTangibleAssets,"705,296,000","672,456,000","651,508,000","611,712,000","536,357,000","226,645,000","161,860,000","118,102,000"
WorkingCapital,"646,812,000","619,732,000","603,600,000","571,741,000","501,041,000","192,307,000","133,701,000","111,604,000"
InvestedCapital,"706,626,000","673,976,000","653,218,000","613,612,000","538,447,000","228,925,000","164,330,000","176,557,000"
TangibleBookValue,"705,296,000","672,456,000","651,508,000","611,712,000","536,357,000","226,645,000","161,860,000","118,102,000"
TotalDebt,"21,926,000","19,535,000",,,,,,"55,415,000"
NetDebt,,,,,,,,"48,762,000"
ShareIssued,"221,809,614","221,913,559","222,179,221","222,253,059","221,365,580","221,366,104","221,366,104","221,366,104"
OrdinarySharesNumber,"221,809,614","221,913,559","222,179,221","222,253,059","221,365,580","221,366,104","221,366,104","221,366,104"
