name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998
			TaxesReceivable,"16,400,000","41,700,000","51,000,000","51,700,000","59,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224,000,000",,"270,400,000",,,,,,,,,,,,
		Inventory,"372,000,000","652,400,000","286,100,000","233,400,000","227,600,000","193,500,000","235,000,000","217,500,000","246,700,000","215,000,000","248,300,000","243,100,000","241,300,000","224,800,000","252,400,000","232,300,000","202,900,000","184,600,000","186,300,000","173,500,000","174,600,000","163,100,000","172,600,000","164,700,000","156,900,000","159,400,000","181,100,000","176,800,000","183,700,000","166,200,000","189,600,000","182,500,000","161,100,000","151,500,000","161,100,000","154,500,000","146,800,000","137,500,000","155,900,000","142,200,000","147,500,000","139,500,000","153,900,000","137,500,000","129,300,000","127,100,000","128,300,000","112,700,000","103,600,000","98,400,000","116,500,000","124,100,000","126,100,000","129,900,000","154,400,000","159,000,000","170,400,000","146,700,000","162,000,000","158,500,000","150,300,000","144,000,000","159,700,000","162,500,000","159,300,000","147,900,000","153,300,000","143,600,000","135,100,000","132,900,000","133,700,000","132,100,000","123,200,000","114,400,000","118,000,000","121,000,000","134,900,000","129,800,000","133,900,000","138,900,000","144,500,000","147,100,000","163,600,000","155,100,000","169,400,000","184,700,000","196,600,000","187,200,000","172,600,000","166,500,000","177,700,000","150,400,000","141,700,000","96,500,000","99,100,000","100,500,000","99,900,000","105,800,000"
			RawMaterials,"234,900,000","208,200,000","162,800,000","139,500,000","137,100,000","126,000,000","130,800,000","128,600,000","136,900,000","122,000,000","120,700,000","129,000,000","127,000,000","118,300,000","117,500,000","114,800,000","105,100,000","98,300,000","87,800,000","84,700,000","81,200,000","79,600,000","77,100,000","77,900,000","80,000,000","80,400,000","83,700,000","93,300,000","99,500,000","96,900,000","100,200,000","96,600,000","78,300,000","73,100,000","67,200,000","63,800,000","62,100,000","58,700,000","58,300,000","57,100,000","59,900,000","59,100,000","64,100,000","60,900,000","59,000,000","55,000,000","48,600,000","45,100,000","45,400,000","45,800,000","48,000,000","51,500,000","54,500,000","61,300,000","67,100,000","73,900,000","69,300,000","67,500,000","69,900,000","65,900,000","63,400,000","61,900,000","65,700,000","67,100,000","61,400,000","60,300,000","64,700,000","63,500,000","62,700,000","64,900,000","61,600,000","60,800,000","55,300,000","51,700,000","64,000,000","70,000,000","75,700,000","72,900,000","71,200,000","73,800,000","75,200,000","82,200,000","91,100,000","89,600,000","92,000,000","102,300,000",,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,400,000","12,200,000","13,500,000","12,500,000","13,200,000","13,200,000","14,900,000","18,800,000","18,600,000","18,200,000","20,100,000","20,000,000","17,800,000","13,900,000","15,200,000","14,200,000","11,300,000","11,900,000","14,300,000","13,700,000","15,100,000","15,900,000","20,500,000","21,800,000","24,600,000","20,900,000","24,700,000","27,300,000","23,600,000","26,100,000","29,300,000","29,600,000","27,000,000","27,800,000","29,800,000","31,500,000","30,400,000","29,700,000","31,200,000","30,100,000","31,100,000","29,700,000","27,600,000","25,300,000","29,500,000","27,400,000","27,700,000","30,200,000","33,000,000","31,100,000","36,300,000","35,700,000","38,300,000","42,100,000",,,,,,,,,,,,
			FinishedGoods,"168,000,000","146,900,000","151,300,000","118,300,000","113,200,000","86,400,000","123,300,000","108,300,000","130,300,000","112,800,000","147,900,000","134,300,000","134,800,000","127,200,000","156,000,000","138,100,000","117,000,000","105,300,000","117,400,000","107,500,000","111,600,000","101,700,000","114,200,000","105,300,000","94,800,000","96,900,000","116,700,000","102,900,000","104,500,000","90,400,000","111,000,000","107,300,000","92,700,000","87,700,000","102,100,000","99,500,000","92,900,000","87,000,000","104,500,000","88,000,000","90,900,000","84,000,000","91,900,000","79,000,000","74,200,000","79,100,000","84,800,000","73,700,000","68,600,000","62,000,000","78,300,000","82,700,000","80,900,000","79,900,000","100,600,000","97,200,000","107,300,000","87,900,000","96,900,000","95,600,000","93,000,000","86,400,000","94,300,000","94,600,000","98,500,000","87,200,000","88,900,000","78,300,000","71,000,000","67,300,000","67,600,000","67,900,000","62,100,000","58,300,000","55,900,000","56,600,000","63,300,000","63,100,000","71,100,000","72,300,000","74,500,000","72,300,000","78,200,000","72,500,000","82,800,000","84,000,000",,,,,,,,,,,,
			OtherInventories,,"326,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-30,900,000","-28,900,000","-28,000,000","-24,400,000","-22,700,000","-18,900,000","-19,100,000","-19,400,000","-20,500,000","-19,800,000","-20,300,000","-20,200,000","-20,500,000","-20,700,000","-21,100,000","-20,600,000","-19,200,000","-19,000,000","-18,900,000","-18,700,000","-18,200,000","-18,200,000","-18,700,000","-18,500,000","-17,900,000","-17,900,000","-19,300,000","-19,400,000","-20,300,000","-21,100,000","-21,600,000","-21,400,000","-21,300,000","-21,500,000","-21,700,000","-21,300,000","-21,400,000","-21,400,000","-21,800,000","-21,700,000","-21,900,000","-21,800,000","-22,200,000","-22,400,000","-21,700,000","-20,900,000","-20,300,000","-20,300,000","-21,700,000","-21,300,000","-24,100,000","-23,800,000","-24,400,000","-27,200,000","-33,800,000","-33,900,000","-30,800,000","-29,600,000","-29,500,000","-30,300,000","-29,700,000","-30,400,000","-29,600,000","-28,800,000","-27,600,000","-27,400,000","-30,100,000","-29,700,000","-29,000,000","-29,000,000","-26,700,000","-26,700,000","-25,300,000","-25,300,000","-29,500,000","-30,900,000","-33,600,000","-33,600,000","-36,100,000","-37,400,000","-38,200,000","-38,500,000","-42,000,000","-42,700,000","-43,700,000","-43,700,000",,,,,,,,,,,,
		PrepaidAssets,"29,800,000","48,000,000","35,700,000","36,600,000","24,900,000","20,900,000","19,300,000","23,600,000","22,200,000","21,600,000","22,900,000","27,500,000","22,100,000","19,500,000","23,400,000","22,000,000","21,700,000","19,200,000","21,500,000","26,200,000","22,700,000","19,100,000","17,500,000","20,900,000","19,500,000","19,600,000","19,200,000","22,800,000","22,600,000","16,500,000","21,800,000","21,700,000","20,800,000","19,300,000",,,,"17,900,000",,,,"17,500,000",,,,"17,600,000",,,,"16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,100,000",,,,"28,700,000",,,,"22,200,000",,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000","40,000,000","34,400,000","46,400,000","45,700,000","38,000,000","47,800,000","56,000,000","63,500,000","44,500,000","49,800,000","56,200,000","45,800,000","55,500,000","47,300,000","42,400,000","53,100,000","59,800,000","57,100,000","58,000,000","48,800,000","45,000,000","54,600,000","57,700,000",,,,"63,800,000",,,,"52,100,000",,,,"60,800,000","57,000,000","68,900,000",,"80,300,000",,,,"90,200,000",,,,"99,000,000","84,000,000","82,100,000","83,200,000","71,700,000",,,,"73,300,000",,,,"85,700,000",,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000","40,000,000","34,400,000","46,400,000","45,700,000","38,000,000","47,800,000","56,000,000","63,500,000","44,500,000","49,800,000","56,200,000","45,800,000","55,500,000","47,300,000","42,400,000","53,100,000","59,800,000","57,100,000","58,000,000","48,800,000","45,000,000","54,600,000","57,700,000",,,,"63,800,000",,,,"52,100,000",,,,"60,800,000","57,000,000","68,900,000",,"80,300,000",,,,"90,200,000",,,,"99,000,000","84,000,000","82,100,000","83,200,000","71,700,000",,,,"73,300,000",,,,"85,700,000",,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,"0","0","12,600,000","13,400,000","13,400,000",,,,,,"16,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"33,700,000","-316,200,000","22,200,000","22,700,000","23,100,000","70,900,000","71,800,000","56,500,000","69,100,000","38,800,000","45,600,000","46,300,000","47,800,000","52,700,000","47,200,000","47,400,000","51,400,000","53,300,000","47,700,000","48,500,000","44,300,000","58,900,000","48,800,000","53,300,000","64,500,000","56,200,000","51,100,000","44,500,000","54,800,000","56,000,000","39,200,000","34,000,000","29,200,000","35,000,000","63,500,000","55,500,000","47,800,000","28,800,000","50,200,000","49,100,000","43,700,000","40,100,000","63,400,000","66,800,000","78,000,000","45,600,000","53,700,000","82,600,000","66,500,000","49,700,000","124,200,000","128,000,000","126,000,000","83,800,000","124,500,000","126,200,000","134,400,000","74,900,000","125,700,000","144,600,000","164,000,000","111,900,000","87,400,000","89,700,000","174,800,000","94,200,000","206,100,000","203,900,000","206,400,000","107,900,000","122,100,000","124,900,000","130,600,000","52,700,000","59,900,000","59,700,000","59,800,000","49,100,000","69,800,000","71,500,000","77,100,000",,"111,600,000","157,100,000","154,000,000",,"123,200,000","125,800,000","345,600,000","90,600,000","100,200,000","120,600,000","116,000,000","84,100,000","79,000,000","71,200,000","76,200,000","76,900,000"
	TotalNonCurrentAssets,"1,269,200,000","1,301,800,000","1,315,300,000","1,283,500,000","1,297,500,000","1,308,600,000","1,300,500,000","1,307,100,000","1,309,300,000","1,376,600,000","1,391,500,000","1,381,700,000","1,389,300,000","1,193,800,000","1,183,700,000","1,115,100,000","994,100,000","1,005,300,000","1,001,400,000","981,900,000","982,100,000","972,800,000","970,300,000","954,200,000","956,000,000","984,700,000","877,700,000","874,100,000","864,800,000","866,300,000","868,300,000","850,000,000","832,100,000","836,800,000","830,800,000","930,500,000","925,500,000","911,000,000","987,600,000","963,500,000","983,000,000","998,900,000","982,400,000","1,004,500,000","1,006,200,000","984,200,000","1,023,900,000","1,014,400,000","1,004,200,000","1,033,600,000","1,048,500,000","1,042,000,000","1,026,600,000","998,600,000","1,092,000,000","1,175,700,000","1,197,600,000","1,189,700,000","1,161,800,000","1,156,600,000","1,161,500,000","1,169,800,000","1,195,900,000","1,189,800,000","1,208,900,000","1,216,400,000","1,225,000,000","1,249,800,000","1,276,900,000","1,307,300,000","1,358,000,000","1,361,300,000","1,388,500,000","1,408,400,000","1,385,500,000","1,431,300,000","1,498,300,000","1,528,100,000","1,720,200,000","1,775,600,000","1,807,700,000","2,085,500,000","2,075,000,000","1,957,800,000","1,985,500,000","1,951,300,000","1,945,900,000","1,931,500,000","1,916,500,000","1,910,300,000","1,852,600,000","1,766,000,000","1,762,100,000","1,445,100,000","1,295,200,000","1,216,000,000","1,198,800,000","1,182,200,000"
		NetPPE,"582,300,000","602,600,000","617,500,000","621,500,000","629,100,000","636,200,000","628,400,000","637,200,000","641,600,000","664,200,000","678,000,000","662,800,000","657,400,000","455,500,000","449,100,000","437,800,000","431,400,000","435,100,000","430,400,000","429,200,000","417,200,000","408,100,000","401,300,000","393,600,000","412,600,000","411,600,000","403,100,000","403,600,000","394,900,000","389,500,000","388,700,000","388,700,000","377,500,000","377,000,000","356,100,000","361,700,000","356,200,000","353,200,000","354,100,000","341,800,000","338,800,000","346,900,000","342,300,000","345,900,000","349,000,000","345,800,000","387,600,000","393,800,000","399,700,000","415,700,000","439,700,000","443,700,000","450,400,000","433,300,000","464,700,000","482,600,000","487,600,000","478,400,000","482,400,000","471,700,000","472,800,000","477,100,000","476,600,000","494,600,000","518,100,000","524,800,000","540,700,000","559,800,000","586,300,000","606,000,000","658,600,000","665,600,000","692,100,000","713,800,000","697,900,000","713,000,000","761,900,000","774,000,000","822,200,000","869,100,000","885,700,000","896,800,000","910,100,000","917,000,000","923,800,000","933,800,000","943,500,000","931,300,000","930,700,000","939,100,000","909,800,000","874,700,000","880,000,000","739,000,000","729,500,000","687,900,000","683,300,000","671,200,000"
			GrossPPE,"1,669,000,000","1,691,600,000","1,702,100,000","1,702,800,000","1,708,600,000","1,699,400,000","1,668,600,000","1,661,200,000","1,634,700,000","1,641,900,000","1,675,800,000","1,643,700,000","1,673,400,000","1,464,800,000","1,454,700,000","1,443,500,000","1,425,300,000","1,433,200,000","1,441,400,000","1,425,900,000","1,399,900,000","1,367,700,000","1,359,900,000","1,329,200,000","1,360,800,000","1,348,400,000","1,346,000,000","1,357,100,000","1,339,600,000","1,445,400,000","1,464,600,000","1,495,800,000","1,492,700,000","1,517,800,000","1,541,300,000","1,582,200,000","1,571,000,000","1,574,600,000","1,569,400,000","1,552,800,000","1,535,500,000","1,562,200,000","1,551,000,000","1,566,600,000","1,568,300,000","1,573,900,000","1,688,100,000","1,693,500,000","1,687,100,000","1,725,600,000",,,,"1,713,600,000","1,754,800,000","1,772,700,000","1,777,700,000","1,768,500,000","1,838,400,000","1,827,700,000","1,828,800,000","1,833,100,000","1,983,200,000","2,001,200,000","2,024,700,000","2,031,400,000","2,133,100,000","2,152,200,000","2,178,700,000","2,198,400,000","2,197,400,000","2,204,400,000","2,230,900,000","2,252,600,000","2,251,300,000","2,266,400,000","2,315,300,000","2,327,400,000","2,379,700,000","2,426,600,000","2,443,200,000","2,454,300,000","2,405,200,000","2,412,100,000","2,418,900,000","2,428,900,000","2,430,500,000","2,418,300,000","2,393,700,000","2,396,100,000","1,055,600,000","2,294,700,000","2,284,000,000","1,938,700,000","1,907,500,000","1,852,900,000","1,839,300,000","1,809,600,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"145,200,000",,,,"141,200,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,
				LandAndImprovements,,"33,300,000",,,,"36,400,000",,,,"34,400,000",,,,"35,200,000",,,,"36,300,000",,,,"31,700,000",,,,"32,700,000",,,,"34,100,000",,,,"41,300,000",,,,"38,600,000",,,,"39,000,000",,,,"40,500,000",,,,"44,000,000",,,,"41,800,000",,,,"44,000,000",,,,"44,000,000",,,,"51,100,000",,,,"46,700,000",,,,"62,000,000",,,,"66,200,000",,,,"71,000,000",,,,"68,600,000",,,,,,,,,,,,
				BuildingsAndImprovements,,"401,900,000",,,,"405,400,000",,,,"393,400,000",,,,"404,200,000",,,,"396,700,000",,,,"383,400,000",,,,"379,300,000",,,,"478,700,000",,,,"490,700,000",,,,"526,300,000",,,,"493,300,000",,,,"507,600,000",,,,"560,800,000",,,,"550,100,000",,,,"636,100,000",,,,"634,600,000",,,,"745,300,000",,,,"792,700,000",,,,"804,200,000",,,,"800,100,000",,,,"830,800,000",,,,"776,600,000",,,,,,,,,,,,
