name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
FinancingCashFlow,"-114,934,000","43,204,000","-154,071,000","-2,025,000","-2,042,000","-8,754,000","66,601,000","-4,170,000","-52,085,000","41,615,000","4,215,000","-53,000"
	CashFlowFromContinuingFinancingActivities,"-114,934,000","43,204,000","-154,071,000","-2,025,000","-2,042,000","-8,754,000","66,601,000","-4,170,000","-52,085,000","41,615,000","4,215,000","-53,000"
		NetIssuancePaymentsOfDebt,"36,900,000","42,975,000","-2,025,000","-2,025,000","-2,025,000","907,000","-392,085,000","-4,170,000","-52,085,000","41,615,000","4,215,000","0"
			NetLongTermDebtIssuance,"-8,100,000","-2,025,000","-2,025,000","-2,025,000","-2,025,000","907,000","-392,085,000","-4,170,000","-2,085,000","-2,085,000","-2,085,000","0"
				LongTermDebtIssuance,"0",,,"0","0",,"0","0",,,"6,300,000","0"
				LongTermDebtPayments,"-8,100,000","-2,025,000","-2,025,000","-2,025,000","-2,025,000","0","-392,085,000","-4,170,000","-2,085,000","-2,085,000","-2,085,000","0"
			NetShortTermDebtIssuance,"45,000,000",,,"0","0","0","0","0","-50,000,000","43,700,000","6,300,000","0"
				ShortTermDebtIssuance,"45,000,000",,,"0","0","0","0","0","57,000,000","175,450,000","6,300,000","0"
				ShortTermDebtPayments,,,,"0","0",,,"0","-107,000,000",,,"0"
		NetCommonStockIssuance,"-152,146,000","0","-152,146,000","0","0","-99,000","458,686,000",,,"0","0",
			CommonStockIssuance,"0","0","0","0","0","-99,000","458,686,000",,,"0","0",
			CommonStockPayments,,"0","-152,146,000",,,,,,,,,
		CashDividendsPaid,,,,,,,,"0",,,,"-53,000"
			CommonStockDividendPaid,,,,,,,,"0",,,,"-53,000"
		ProceedsFromStockOptionExercised,,"229,000","100,000",,,,,,,,,
		NetOtherFinancingCharges,,,,"0","-17,000",,,,,,,
EndCashPosition,"52,259,000","51,971,000","53,341,000","345,057,000","309,077,000","90,328,000","104,077,000","157,072,000","148,901,000","11,934,000","1,938,000","90,899,000"
	ChangesInCash,"-36,473,000","-1,370,000","-290,157,000","35,980,000","218,749,000","-13,749,000","-52,995,000","8,171,000","136,967,000","9,996,000","-88,961,000","8,771,000"
	BeginningCashPosition,"88,732,000","53,341,000","343,498,000","309,077,000","90,328,000","104,077,000","157,072,000","148,901,000","11,934,000","1,938,000","90,899,000","82,128,000"
IncomeTaxPaidSupplementalData,"31,919,000",,,"24,056,000","1,425,000","2,158,000","920,000","12,473,000","-50,000","7,000","2,875,000","10,886,000"
InterestPaidSupplementalData,"22,652,000","6,600,000","6,725,000","6,859,000","2,468,000","7,446,000","19,635,000","20,079,000","23,837,000","18,289,000","26,473,000","11,442,000"
CapitalExpenditure,"-33,763,000","-8,920,000","-5,402,000","-11,132,000","-8,309,000","-6,784,000","-2,706,000","-5,147,000","-3,005,000","-6,740,000","-5,738,000","-6,445,000"
IssuanceOfCapitalStock,"0","0","0","0","0","-99,000","458,686,000",,,"0","0",
IssuanceOfDebt,"45,000,000",,,"0","0","907,000","0","0","57,000,000","175,450,000","6,300,000","0"
RepaymentOfDebt,"-8,100,000","-2,025,000","-2,025,000","-2,025,000","-2,025,000","0","-392,085,000","-4,170,000","-109,085,000","-133,835,000","-2,085,000","0"
RepurchaseOfCapitalStock,,"0","-152,146,000",,,,,,,,,
FreeCashFlow,"110,830,000","-20,118,000","-130,961,000","40,052,000","221,532,000","1,045,000","-122,000,000","12,341,000","189,051,000","-31,619,000","-86,994,000","8,817,000"
