name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
DilutedNIAvailtoComStockholders,"-73,158,000","-20,468,000","-17,929,000","-18,651,000","-16,110,000","-16,514,000","-12,735,000","-14,631,000","-12,387,000","-13,139,000","-13,216,000","-9,971,000","-10,626,000","-9,188,000","-9,430,000","-10,284,000","-8,204,000","-8,231,000"
BasicEPS,,"-0.69","-0.61","-0.63","-0.63","-0.66","-0.52","-0.6","-0.51","-0.56","-0.87","-12.41","-0.467","-0.53",,"-0.593",,"-0.479"
DilutedEPS,,"-0.69","-0.61","-0.63","-0.63","-0.66","-0.52","-0.6","-0.51","-0.56","-0.87","-12.41","-0.467","-0.53",,"-0.593",,"-0.479"
BasicAverageShares,,"29,572,467","29,539,031","29,491,857","25,589,947","24,844,946","24,582,616","24,449,115","24,336,102","23,266,063","15,255,118","803,229","22,750,380","17,174,802",,"17,328,630",,"17,174,802"
DilutedAverageShares,,"29,572,467","29,539,031","29,491,857","25,589,947","24,844,946","24,582,616","24,449,115","24,336,102","23,266,063","15,255,118","803,229","22,750,380","17,174,802",,"17,328,630",,"17,174,802"
TotalOperatingIncomeAsReported,"-73,425,000","-20,777,000","-18,034,000","-18,533,000","-16,081,000","-16,561,000","-13,085,000","-14,581,000","-12,511,000","-13,037,000","-12,815,000","-10,315,000","-10,959,000","-9,544,000","-9,671,000","-10,545,000","-8,368,000","-8,363,000"
TotalExpenses,"76,657,000","21,418,000","18,790,000","19,499,000","16,950,000","17,783,000","14,387,000","16,109,000","13,788,000","13,972,000","12,815,000","10,315,000","10,959,000","9,544,000","9,671,000","10,545,000","8,368,000","8,363,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-73,158,000","-20,468,000","-17,929,000","-18,651,000","-16,110,000","-16,514,000","-12,735,000","-14,631,000","-12,387,000","-13,139,000","-13,216,000","-9,971,000","-10,626,000","-9,188,000","-9,430,000","-10,284,000","-8,204,000","-8,231,000"
NormalizedIncome,"-73,158,000","-20,468,000","-17,929,000","-18,651,000","-16,110,000","-16,514,000","-12,735,000","-14,631,000","-12,387,000","-13,139,000","-13,216,000","-9,971,000","-10,626,000","-9,188,000","-9,430,000","-10,284,000","-8,204,000","-8,231,000"
EBIT,"-73,425,000","-20,777,000","-18,034,000","-18,533,000","-16,081,000","-16,561,000","-13,085,000","-14,581,000","-12,511,000","-13,037,000","-12,815,000","-10,315,000","-10,959,000","-9,544,000","-9,671,000","-10,545,000","-8,368,000","-8,363,000"
EBITDA,"-72,448,000"
ReconciledDepreciation,"977,000","261,000","231,000","229,000","256,000","280,000","265,000","263,000","396,000","199,000","319,000","342,000","338,000","331,000","294,000","309,000","322,000","312,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-73,158,000","-20,468,000","-17,929,000","-18,651,000","-16,110,000","-16,514,000","-12,735,000","-14,631,000","-12,387,000","-13,139,000","-13,216,000","-9,971,000","-10,626,000","-9,188,000","-9,430,000","-10,284,000","-8,204,000","-8,231,000"
NormalizedEBITDA,"-72,448,000","-20,516,000","-17,803,000","-18,304,000","-15,825,000","-16,281,000","-12,820,000","-14,318,000","-12,115,000","-12,838,000","-12,496,000","-9,973,000","-10,621,000","-9,213,000","-9,377,000","-10,236,000","-8,046,000","-8,051,000"
TaxRateForCalcs,"0","0","0","0","0","0","0.27","0.27","0.27","0.27","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
