name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,000,000","17,000,000","35,000,000","35,000,000","25,000,000","53,000,000",,,,,,,,,,"56,000,000",,,,,,,,"95,000,000","73,000,000","79,000,000","75,000,000","58,000,000","123,000,000","57,000,000","101,000,000","89,000,000","145,000,000","256,000,000","79,000,000","67,000,000","74,000,000","66,000,000","73,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"78,000,000","77,000,000","77,000,000","78,000,000","78,000,000","76,000,000","77,000,000","77,000,000","78,000,000","72,000,000","71,000,000","72,000,000","83,000,000","96,000,000","110,000,000","117,000,000","110,000,000","126,000,000","132,000,000","140,000,000","145,000,000","227,000,000","221,000,000","272,000,000","306,000,000","313,000,000","324,000,000","336,000,000","379,000,000","357,000,000","379,000,000","404,000,000","405,000,000","364,000,000","360,000,000","368,000,000","368,000,000","361,000,000","324,000,000","335,000,000","296,000,000","361,000,000","342,000,000","343,000,000","3,088,000,000","3,453,000,000","3,969,000,000","3,586,000,000","3,848,000,000","3,622,000,000","3,680,000,000","3,498,000,000","3,496,000,000","3,507,000,000","4,446,000,000","5,015,000,000","3,892,000,000","3,277,000,000","4,604,000,000","4,310,000,000","3,536,000,000","3,173,000,000","4,039,000,000","3,817,000,000","3,409,000,000","3,041,000,000","3,338,000,000","3,523,000,000","2,273,000,000","1,995,000,000","2,327,000,000","2,146,000,000","2,202,000,000","1,953,000,000","2,163,000,000","2,134,000,000","2,053,000,000","1,984,000,000","2,075,000,000","2,077,000,000","1,991,000,000","1,851,000,000","1,957,000,000","2,010,000,000","2,040,000,000","1,867,000,000","2,030,000,000","2,120,000,000","1,918,000,000","1,884,000,000","1,919,000,000","1,839,000,000","1,714,000,000","1,310,000,000","1,624,000,000","1,750,000,000","1,641,000,000","980,000,000","1,203,000,000","1,175,000,000","1,182,000,000","1,282,000,000","1,321,000,000","1,216,000,000","1,266,000,000","1,152,000,000","1,146,000,000","1,212,000,000","1,158,000,000","1,137,000,000","1,186,000,000","1,249,000,000","1,026,000,000","987,000,000","1,174,000,000","1,248,000,000","1,249,000,000","1,278,000,000","1,431,000,000","1,388,000,000","1,260,000,000","1,235,000,000","1,567,000,000","1,514,000,000","1,454,000,000","1,336,000,000"
			RawMaterials,"65,000,000","69,000,000","64,000,000","66,000,000","65,000,000","66,000,000","66,000,000","68,000,000","66,000,000","62,000,000","62,000,000","63,000,000","71,000,000","85,000,000","99,000,000","106,000,000","100,000,000","117,000,000","123,000,000","129,000,000","139,000,000","196,000,000","195,000,000","241,000,000","273,000,000","278,000,000","285,000,000","286,000,000","325,000,000","299,000,000","299,000,000","304,000,000","337,000,000","309,000,000","314,000,000","320,000,000","314,000,000","288,000,000","324,000,000","335,000,000","296,000,000","361,000,000","342,000,000","343,000,000","1,467,000,000","1,679,000,000","1,923,000,000","1,761,000,000","1,915,000,000","1,832,000,000","1,839,000,000","1,563,000,000","1,702,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"13,000,000","8,000,000","13,000,000","12,000,000","13,000,000","10,000,000","11,000,000","9,000,000","12,000,000","10,000,000","9,000,000","9,000,000","12,000,000","11,000,000","11,000,000","11,000,000","10,000,000","9,000,000","9,000,000","11,000,000","6,000,000","31,000,000","26,000,000","31,000,000","33,000,000","35,000,000","39,000,000","50,000,000","54,000,000","58,000,000","80,000,000","100,000,000","68,000,000","55,000,000","46,000,000","48,000,000","54,000,000","73,000,000",,,,"0","0","0","1,621,000,000","1,774,000,000","2,046,000,000","1,825,000,000","1,933,000,000","1,790,000,000","1,841,000,000","1,935,000,000","1,794,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111,000,000","101,000,000","83,000,000","96,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,000,000","87,000,000","87,000,000","99,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000,000","13,000,000","35,000,000","63,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,000,000","87,000,000","87,000,000","99,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000,000","13,000,000","35,000,000","63,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,"0","0","410,000,000","428,000,000","27,000,000","25,000,000","35,000,000","13,000,000","11,000,000","11,000,000","1,000,000","223,000,000",,,,,,,,,,"873,000,000","392,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,"79,000,000","193,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"28,000,000","22,000,000","25,000,000","19,000,000","26,000,000","47,000,000","83,000,000","107,000,000","118,000,000","83,000,000","136,000,000","101,000,000","160,000,000","257,000,000","31,000,000","92,000,000","66,000,000","36,000,000","62,000,000","160,000,000","134,000,000","71,000,000","85,000,000","76,000,000","111,000,000","144,000,000","163,000,000","102,000,000","122,000,000","109,000,000","143,000,000","211,000,000","196,000,000","213,000,000","179,000,000","224,000,000","175,000,000","301,000,000","269,000,000","215,000,000","233,000,000","223,000,000","458,000,000","417,000,000","414,000,000","395,000,000","572,000,000","584,000,000","221,000,000","199,000,000","208,000,000","191,000,000","279,000,000","461,000,000","216,000,000","145,000,000","189,000,000","192,000,000","167,000,000","191,000,000","217,000,000","129,000,000","160,000,000","173,000,000","218,000,000","191,000,000","211,000,000","256,000,000","308,000,000","268,000,000","223,000,000","182,000,000","147,000,000","161,000,000","211,000,000","128,000,000","268,000,000","153,000,000","164,000,000","190,000,000","178,000,000","118,000,000","161,000,000","106,000,000","99,000,000","511,000,000","291,000,000","307,000,000","195,000,000","241,000,000","310,000,000","311,000,000","452,000,000","252,000,000","169,000,000","546,000,000","223,000,000","146,000,000","140,000,000","122,000,000","124,000,000","119,000,000","116,000,000","100,000,000","105,000,000","107,000,000","158,000,000","136,000,000","134,000,000","134,000,000","85,000,000","76,000,000","88,000,000","89,000,000","94,000,000","76,000,000","107,000,000","96,000,000","117,000,000","102,000,000","95,000,000","97,000,000","99,000,000","108,000,000","104,000,000","107,000,000"
	TotalNonCurrentAssets,"15,751,000,000","15,173,000,000","15,506,000,000","15,725,000,000","16,083,000,000","16,344,000,000","16,741,000,000","17,162,000,000","17,806,000,000","18,110,000,000","17,853,000,000","18,594,000,000","18,634,000,000","18,400,000,000","18,713,000,000","18,784,000,000","18,732,000,000","19,446,000,000","19,257,000,000","19,817,000,000","20,794,000,000","27,429,000,000","29,268,000,000","28,773,000,000","29,600,000,000","29,721,000,000","30,816,000,000","31,640,000,000","31,768,000,000","31,418,000,000","32,496,000,000","31,717,000,000","31,364,000,000","32,645,000,000","32,321,000,000","31,767,000,000","31,332,000,000","31,544,000,000","30,521,000,000","28,996,000,000","28,406,000,000","28,147,000,000","23,387,000,000","23,176,000,000","36,090,000,000","36,185,000,000","36,523,000,000","36,236,000,000","35,986,000,000","36,415,000,000","35,789,000,000","35,327,000,000","34,729,000,000","34,283,000,000","36,533,000,000","34,636,000,000","33,351,000,000","32,159,000,000","22,496,000,000","21,906,000,000","21,059,000,000","20,735,000,000","19,883,000,000","19,145,000,000","19,219,000,000","19,115,000,000","17,462,000,000","17,160,000,000","14,732,000,000","14,556,000,000","14,055,000,000","13,861,000,000","13,553,000,000","13,442,000,000","13,891,000,000","13,780,000,000","13,357,000,000","13,333,000,000","13,084,000,000","12,993,000,000","12,766,000,000","11,718,000,000","11,044,000,000","11,169,000,000","11,173,000,000","10,247,000,000","11,678,000,000","11,665,000,000","11,720,000,000","11,603,000,000","11,411,000,000","11,380,000,000","11,305,000,000","11,568,000,000","11,358,000,000","10,228,000,000","10,098,000,000","8,547,000,000","8,342,000,000","8,199,000,000","8,113,000,000","8,105,000,000","8,012,000,000","8,016,000,000","8,056,000,000","8,221,000,000","8,883,000,000","8,948,000,000","9,114,000,000","9,214,000,000","9,088,000,000","9,140,000,000","9,126,000,000","9,208,000,000","9,182,000,000","9,208,000,000","9,193,000,000","9,207,000,000","9,524,000,000","9,418,000,000","9,466,000,000","9,491,000,000","9,409,000,000","9,461,000,000","9,446,000,000","9,574,000,000"
