name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
		DepreciationAndAmortizationInIncomeStatement,"14,646,000","3,270,000","3,597,000","3,853,000","3,926,000","3,951,000","3,143,000","3,341,000","3,516,000","3,489,000","3,647,000","3,557,000","3,463,000","3,574,000","2,719,000","2,741,000","2,790,000","2,835,000","2,894,000","2,129,000","2,063,000","1,844,000","1,910,000","1,723,000","1,775,000","1,809,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,331,428","3,471,736","2,103,979","2,341,617","2,359,180","3,100,000","1,100,000","800,000","800,000","1,200,000","1,400,000","1,300,000","1,200,000","1,100,000","1,200,000","1,100,000","1,300,000","1,100,000","600,000","500,000"
OperatingIncome,"149,219,000","35,117,000","36,646,000","44,645,000","32,811,000","24,416,000","29,618,000","28,732,000","25,574,000","18,554,000","26,959,000","28,951,000","23,389,000","15,015,000","20,466,000","25,054,000","20,947,000","18,806,000","16,660,000","29,102,000","20,866,000","19,121,000","21,716,000","28,603,000","17,835,000","16,786,000","18,041,000","27,083,000","15,619,000","15,629,000","21,137,000","20,937,000","15,386,000","14,556,000","18,549,000","15,128,000","13,813,000","13,245,000","16,046,000","9,941,000","6,068,000","31,142,000","5,740,000","4,891,000","-769,000","27,511,000","7,383,000","13,783,000","8,622,000","5,757,000","8,949,000","9,897,000","4,643,000","3,045,000","9,407,000","12,296,000","7,752,000","7,189,000","8,561,000","10,905,000","11,410,000","6,556,000","24,299,000","3,933,000","5,339,000","3,715,647","3,986,731","4,939,255","3,717,780","34,763,301","4,361,081","5,527,649","5,078,579","6,177,509","5,959,344","6,392,177","5,527,775","6,127,643","6,316,404","6,576,670","5,759,922","6,484,285","6,178,756","7,130,001","6,915,200","7,576,504","7,053,150","7,187,353","7,689,526","8,440,244","8,000,000","3,600,000","2,700,000","4,400,000","3,900,000","3,500,000","1,500,000","2,800,000","2,600,000","2,300,000","1,700,000","1,500,000","1,400,000","1,300,000","1,100,000"
NetNonOperatingInterestIncomeExpense,"-1,903,000","-641,000","-561,000","-342,000","-359,000","-826,000","-355,000","-247,000","-577,000","-676,000","-694,000","-576,000","-628,000","-545,000","-443,000","-484,000","-476,000","-292,000","-270,000","-274,000","-359,000","-385,000","-409,000","-400,000","-349,000","-407,000","-396,000","-422,000","-553,000","-549,000","-575,000","-611,000","-644,000","-559,000","-496,000","-433,000","-460,000","-500,000","-517,000","6,967,000","7,495,000","-24,133,000","8,694,000","6,957,000","7,052,000","-27,849,000","8,074,000","-696,000","-786,000","-836,000","-896,000","-1,098,000","-1,305,000","-1,501,000","-1,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,413,000","7,900,000",,"9,028,000","7,305,000","7,434,000",,"8,659,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"1,903,000","641,000","561,000","342,000","359,000","826,000","355,000","247,000","577,000","676,000","694,000","576,000","628,000","545,000","443,000","484,000","476,000","292,000","270,000","274,000","359,000","385,000","409,000","400,000","349,000","407,000","396,000","422,000","553,000","549,000","575,000","611,000","644,000","559,000","496,000","433,000","460,000","500,000","517,000","446,000","405,000","366,000","334,000","348,000","382,000","497,000","585,000","696,000","786,000","836,000","896,000","1,098,000","1,305,000","1,501,000","1,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-432,000","-55,000","-175,000","-325,000","123,000","-524,000","813,000","184,000","98,000","-232,000","997,000","-40,000","-45,000","5,556,000","721,000","322,000","97,000","-347,000","-131,000","-141,000","271,000","0",,"380,000",,,,,,"0","6,169,000",,"1,434,000",,,,,,,,,,,,,,,,,"0","-4,029,000",,,"0","-4,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,800,000","1,300,000",,,,"1,400,000",,,"-200,000",,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-4,029,000",,,"0","-4,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,800,000","1,300,000",,,,"1,400,000",,,"-200,000",,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","4,029,000",,,"0","4,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-432,000","-55,000","-175,000","-325,000","123,000","-524,000","813,000","184,000","98,000","-232,000","997,000","-40,000","-45,000","5,556,000","721,000","322,000","97,000","-347,000","-131,000","-141,000","271,000","0",,"380,000",,,,,,"0","6,169,000",,"1,434,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"146,884,000","34,421,000","35,910,000","43,978,000","32,575,000","23,066,000","30,076,000","28,669,000","25,095,000","17,646,000","27,262,000","28,335,000","22,716,000","20,026,000","20,744,000","24,892,000","20,568,000","18,167,000","16,259,000","28,687,000","20,778,000","18,736,000","21,307,000","28,583,000","17,486,000","16,379,000","17,645,000","26,661,000","15,066,000","15,080,000","26,731,000","20,326,000","16,176,000","13,997,000","18,053,000","14,695,000","13,353,000","12,745,000","15,529,000","16,908,000","13,563,000","7,009,000","14,434,000","11,848,000","6,283,000","6,341,000","13,304,000","13,087,000","7,836,000","4,921,000","4,024,000","8,799,000","3,338,000","1,544,000","3,408,000","10,829,000","6,267,000","5,656,000","6,743,000","8,629,000","8,914,000","3,923,000","21,460,000","1,268,000","3,344,000","-8,507,324","2,036,300","3,224,485","2,180,055","33,097,870","2,738,244","4,227,001","3,686,442","4,540,092","4,322,631","4,565,582","3,781,426","4,416,309","4,396,032","4,310,567","3,349,338","4,129,562","3,561,410","3,665,206","3,564,943","3,466,773","2,971,769","3,403,568","4,141,527","4,250,562","4,000,000","3,500,000","2,500,000","3,300,000","2,800,000","2,700,000","2,500,000","2,400,000","2,200,000","1,500,000","1,400,000","1,200,000","900,000","900,000","800,000"
TaxProvision,"41,284,000","10,176,000","9,486,000","12,565,000","9,057,000","7,513,000","8,438,000","8,823,000","7,735,000","4,400,000","7,712,000","8,237,000","6,528,000","4,974,000","5,880,000","6,889,000","5,295,000","9,270,000","678,000","11,466,000","7,355,000","8,246,000","8,687,000","11,808,000","6,815,000","6,422,000","7,348,000","10,982,000","6,252,000","6,170,000","11,230,000","8,374,000","6,699,000","5,775,000","7,443,000","6,104,000","5,503,000","5,043,000","6,496,000","6,875,000","5,501,000","3,152,000","5,691,000","4,784,000","2,580,000","2,785,000","5,755,000","5,178,000","3,123,000","1,391,000","1,708,000","3,801,000","1,437,000","790,000","1,446,000","4,409,000","2,574,000","2,911,000","2,992,000","3,775,000","3,904,000","1,992,000","9,056,000","290,000","1,391,000","-3,558,588","824,701","1,305,917","882,922","13,656,138","1,122,680","1,733,070","1,511,441","1,988,134","1,729,052","1,860,705","1,478,098","1,818,042","1,802,376","1,765,930","1,373,203","1,693,175","1,424,564","1,466,082","1,425,977","1,386,709","1,242,907","1,380,398","1,656,611","1,875,194","1,600,000","1,400,000","1,000,000","1,400,000","1,100,000","1,100,000","1,000,000","1,000,000","900,000","400,000","500,000","400,000","300,000","300,000","300,000"
NetIncomeCommonStockholders,"105,600,000","24,245,000","26,424,000","31,413,000","23,518,000","15,553,000","21,638,000","19,846,000","17,360,000","13,246,000","19,550,000","20,098,000","16,188,000","15,052,000","14,864,000","18,003,000","15,273,000","8,897,000","15,581,000","17,221,000","13,423,000","10,490,000","12,620,000","16,775,000","10,671,000","9,957,000","10,297,000","15,679,000","8,814,000","8,851,000","15,501,000","11,952,000","9,429,000","8,176,000","10,550,000","8,525,000","7,727,000","7,541,000","8,691,000","10,033,000","8,062,000","3,857,000","8,743,000","7,064,000","3,703,000","3,556,000","7,549,000","7,909,000","4,713,000","3,530,000","2,316,000","4,998,000","1,901,000","754,000","1,962,000","6,420,000","3,693,000","2,745,000","3,751,000","4,854,000","5,010,000","1,931,000","12,404,000","978,000","1,953,000","-4,948,736","1,211,599","1,918,568","1,297,133","19,441,732","1,615,564","2,493,931","2,175,001","2,551,958","2,593,579","2,704,877","2,303,328","2,598,267","2,593,656","2,544,637","1,976,135","2,436,387","2,136,846","2,199,124","2,138,966","2,080,064","1,728,862","2,023,170","2,484,916","2,375,368","2,400,000","2,100,000","1,500,000","1,900,000","1,700,000","1,600,000","1,500,000","1,400,000","1,300,000","1,100,000","900,000","800,000","600,000","600,000","500,000"
	NetIncome,"105,600,000","24,245,000","26,424,000","31,413,000","23,518,000","15,553,000","21,638,000","19,846,000","17,360,000","13,246,000","19,550,000","20,098,000","16,188,000","15,052,000","14,864,000","18,003,000","15,273,000","8,897,000","15,581,000","17,221,000","13,423,000","10,490,000","12,620,000","16,775,000","10,671,000","9,957,000","10,297,000","15,679,000","8,814,000","8,910,000","15,501,000","11,952,000","9,477,000","8,222,000","10,610,000","8,591,000","7,850,000","7,702,000","9,033,000","10,033,000","8,062,000","3,857,000","8,743,000","7,064,000","3,703,000","3,556,000","7,549,000","7,909,000","4,713,000","3,530,000","2,316,000","4,998,000","1,901,000","754,000","1,962,000","6,420,000","3,693,000","2,745,000","3,751,000","4,854,000","5,010,000","1,931,000","12,404,000","978,000","1,953,000","-4,948,736","1,211,599","1,918,568","1,297,133","19,441,732","1,615,564","2,493,931","2,175,001","2,551,958","2,593,579","2,704,877","2,303,328","2,598,267","2,593,656","2,544,637","1,976,135","2,436,387","2,136,846","2,199,124","2,138,966","2,080,064","1,728,862","2,023,170","2,484,916","2,375,368","2,400,000","2,100,000","1,500,000","1,900,000","1,700,000","1,600,000","1,500,000","1,400,000","1,300,000","1,100,000","900,000","800,000","600,000","600,000","500,000"
		NetIncomeIncludingNoncontrollingInterests,"105,600,000","24,245,000","26,424,000","31,413,000","23,518,000","15,553,000","21,638,000","19,846,000","17,360,000","13,246,000","19,550,000","20,098,000","16,188,000","15,052,000","14,864,000","18,003,000","15,273,000","8,897,000","15,581,000","17,221,000","13,423,000","10,490,000","12,620,000","16,775,000","10,671,000","9,957,000","10,297,000","15,679,000","8,814,000","8,910,000","15,501,000","11,952,000","9,477,000","8,222,000","10,610,000","8,591,000","7,850,000","7,702,000","9,033,000","10,033,000","8,062,000","3,857,000","8,743,000","7,064,000","3,703,000","3,556,000","7,549,000","7,909,000","4,713,000","3,530,000","2,316,000","4,998,000","1,901,000","754,000","1,962,000","6,420,000","3,693,000","2,745,000","3,751,000","4,854,000","5,010,000","1,931,000","12,404,000","978,000","1,953,000","-4,948,736","1,211,599","1,918,568","1,297,133","19,441,732","1,615,564","2,493,931","2,175,001","2,551,958","2,593,579","2,704,877","2,303,328","2,598,267","2,593,656","2,544,637","1,976,135","2,436,387","2,136,846","2,199,124","2,138,966","2,080,064","1,728,862","2,023,170","2,484,916","2,375,368","2,400,000","2,100,000","1,500,000","1,900,000","1,700,000","1,600,000","1,500,000","1,400,000","1,300,000","1,100,000","900,000","800,000","600,000","600,000","500,000"
			NetIncomeContinuousOperations,"105,600,000","24,245,000","26,424,000","31,413,000","23,518,000","15,553,000","21,638,000","19,846,000","17,360,000","13,246,000","19,550,000","20,098,000","16,188,000","15,052,000","14,864,000","18,003,000","15,273,000","8,897,000","15,581,000","17,221,000","13,423,000","10,490,000","12,620,000","16,775,000","10,671,000","9,957,000","10,297,000","15,679,000","8,814,000","8,910,000","15,501,000","11,952,000","9,477,000","8,222,000","10,610,000","8,591,000","7,850,000","7,702,000","9,033,000","10,033,000","8,062,000","3,857,000","8,743,000","7,064,000","3,703,000","3,556,000","7,549,000","7,909,000","4,713,000","3,530,000","2,316,000","4,998,000","1,901,000","754,000","1,962,000","6,420,000","3,693,000","2,745,000","3,751,000","4,854,000","5,010,000","1,931,000","12,404,000","978,000","1,953,000","-4,948,736","1,211,599","1,918,568","1,297,133","19,441,732","1,615,564","2,493,931","2,175,001","2,551,958","2,593,579","2,704,877","2,303,328","2,598,267","2,593,656","2,544,637","1,976,135","2,436,387","2,136,846","2,199,124","2,138,966","2,080,064","1,728,862","2,023,170","2,484,916","2,375,368","2,400,000","2,100,000","1,500,000","1,900,000","1,700,000","1,600,000","1,500,000","1,400,000","1,300,000","1,100,000","900,000","800,000","600,000","600,000","500,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0",,,"0","48,000","46,000","60,000","66,000","123,000","161,000","342,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0",,,"0","0","1,000","0","0","0","3,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"105,600,000","24,245,000","26,424,000","31,413,000","23,518,000","15,553,000","21,638,000","19,846,000","17,360,000","13,246,000","19,550,000","20,098,000","16,188,000","15,052,000","14,864,000","18,003,000","15,273,000","8,897,000","15,581,000","17,221,000","13,423,000","10,490,000","12,620,000","16,775,000","10,671,000","9,957,000","10,297,000","15,679,000","8,814,000","8,852,000","15,501,000","11,952,000","9,429,000","8,177,000","10,550,000","8,525,000","7,727,000","7,544,000","8,691,000","10,033,000","8,062,000","3,857,000","8,743,000","7,064,000","3,703,000","3,556,000","7,549,000","7,909,000","4,713,000","3,530,000","2,316,000","4,998,000","1,901,000","754,000","1,962,000","6,420,000","3,693,000","2,745,000","3,751,000","4,854,000","5,010,000","1,931,000","12,404,000","978,000","1,953,000","-4,948,736","1,211,599","1,918,568","1,297,133","19,441,732","1,615,564","2,493,931","2,175,001","2,551,958","2,593,579","2,704,877","2,303,328","2,598,267","2,593,656","2,544,637","1,976,135","2,436,387","2,136,846","2,199,124","2,138,966","2,080,064","1,728,862","2,023,170","2,484,916","2,375,368","2,400,000","2,100,000","1,500,000","1,900,000","1,700,000","1,600,000","1,500,000","1,400,000","1,300,000","1,100,000","900,000","800,000","600,000","600,000","500,000"
