name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,06/30/1995,06/30/1994,06/30/1993
			OtherReceivables,,,,,,"9,452,000",,"9,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,098,000","11,959,000","17,115,000",,,,"7,952,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"664,943,000","592,146,000","506,644,000","457,033,000","484,061,000","474,821,000","478,006,000","416,915,000","358,772,000","377,784,000","357,033,000","349,641,000","319,930,000","296,511,000","282,555,000","268,701,000","288,703,000","296,062,000","300,472,000","268,319,000","259,870,000","253,108,000","253,828,000","224,456,000","232,930,000","237,463,000","258,609,000","246,859,000","225,191,000","218,062,000","197,226,000","165,418,000","164,888,000","178,077,000","175,355,000","145,847,000","166,483,000","194,804,000","193,172,000","174,351,000","183,488,000","184,420,000","187,950,000","200,777,000","205,000,000","214,886,000","214,208,000","185,642,000","197,812,000","182,870,000","175,108,000","157,431,000","147,674,000","143,064,000","145,595,000","158,251,000","169,488,000","166,402,000","167,072,000","157,204,000","156,915,000","141,876,000","122,965,000","116,194,000","108,744,000","107,523,000","100,883,000","89,107,000","75,459,000","64,854,000","61,142,000","55,797,000","57,454,000","56,864,000","55,973,000","49,386,000","49,305,000","45,422,000","45,086,000","41,173,000","33,680,000","33,479,000","32,447,000","29,994,000","28,674,000","19,790,000","16,258,000","15,802,000","17,435,000","15,900,000","14,000,000","10,700,000","10,000,000","10,600,000","9,400,000","7,600,000","7,200,000","7,600,000","6,300,000","5,800,000","5,200,000","5,700,000","6,100,000","6,100,000","6,100,000","4,400,000","1,000,000","1,000,000"
			RawMaterials,"340,335,000","322,599,000","220,784,000","155,419,000","145,444,000","153,427,000","146,976,000","128,096,000","98,885,000","98,047,000","89,118,000","80,861,000","79,944,000","73,260,000","74,219,000","75,415,000","86,692,000","79,246,000","71,576,000","75,658,000","82,442,000","74,842,000","65,416,000","67,121,000","73,163,000","63,474,000","75,490,000","74,416,000","81,970,000","68,963,000","58,024,000","53,680,000","54,562,000","55,851,000","52,606,000","46,841,000","48,680,000","64,073,000","62,309,000","65,518,000","68,134,000","74,942,000","62,887,000","73,836,000","71,620,000","79,139,000","76,670,000","63,120,000","74,460,000","69,704,000","59,828,000","53,392,000","53,517,000","51,959,000","49,982,000","58,768,000","62,030,000","61,878,000","67,911,000","68,911,000","60,196,000","48,071,000","40,099,000","41,979,000","33,343,000","34,130,000","29,430,000","29,857,000","25,510,000","23,007,000","19,977,000","15,277,000","17,073,000","19,396,000","16,012,000","13,712,000","11,642,000","10,718,000","8,934,000","8,130,000","7,329,000","7,102,000",,"7,584,000","6,723,000",,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"4,481,000","3,997,000","3,494,000","4,647,000","3,750,000","2,439,000","2,755,000","2,807,000","2,433,000","2,063,000","2,252,000","2,256,000","2,479,000","2,789,000","2,280,000","2,453,000","3,787,000","4,798,000","5,002,000","4,297,000","4,421,000","3,392,000","4,859,000","3,939,000","2,655,000","2,949,000","2,215,000","2,550,000","5,898,000","4,438,000","3,761,000","3,358,000","2,701,000","2,255,000","1,832,000","1,990,000","2,397,000","1,780,000","2,751,000","1,692,000","2,247,000","2,601,000","1,756,000","4,147,000","3,333,000","3,512,000","2,816,000","2,427,000","2,716,000","1,529,000","2,495,000","2,500,000","1,859,000","2,137,000","2,115,000","2,165,000","2,134,000","1,524,000","2,480,000","1,965,000","2,878,000","3,105,000","3,554,000","3,520,000","3,363,000","2,594,000","2,781,000","1,820,000","3,042,000","2,222,000","2,519,000","2,254,000","1,938,000","2,165,000","2,841,000","2,288,000","2,301,000","2,170,000","2,078,000","2,057,000","654,000","441,000",,"98,000","984,000",,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"320,127,000","265,550,000","282,366,000","296,967,000","334,867,000","318,955,000","328,275,000","286,012,000","257,454,000","277,674,000","265,663,000","266,524,000","237,507,000","220,462,000","206,056,000","190,833,000","198,224,000","212,018,000","223,894,000","188,364,000","173,007,000","174,874,000","183,553,000","153,396,000","157,112,000","171,040,000","180,904,000","169,893,000","137,323,000","144,661,000","135,441,000","108,380,000","107,625,000","119,971,000","120,917,000","97,016,000","115,406,000","128,951,000","128,112,000","107,141,000","113,107,000","106,877,000","123,307,000","122,794,000","130,047,000","132,235,000","134,722,000","120,095,000","120,636,000","111,637,000","112,785,000","101,539,000","92,298,000","88,968,000","93,498,000","97,318,000","105,324,000","103,000,000","96,681,000","86,328,000","93,841,000","90,700,000","79,312,000","70,695,000","72,038,000","70,799,000","68,672,000","57,430,000","46,907,000","39,625,000","38,646,000","38,266,000","38,443,000","35,303,000","37,120,000","33,386,000","35,362,000","32,534,000","34,074,000","30,986,000","25,697,000","25,936,000",,"22,312,000","20,967,000",,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"329,008,000","234,582,000","227,908,000","208,154,000","226,440,000","211,435,000","178,297,000","168,745,000","203,266,000","190,567,000","138,075,000","120,113,000","124,850,000","140,369,000","111,757,000","124,634,000","112,997,000","116,454,000","115,018,000","103,219,000","104,569,000","95,028,000","92,229,000","81,743,000","90,498,000","90,096,000","83,476,000","81,168,000","75,044,000","81,705,000","88,392,000","78,707,000","79,128,000","75,077,000","77,268,000","61,143,000","75,873,000","70,293,000","72,034,000","72,227,000","81,501,000","84,655,000","77,884,000","58,887,000","54,493,000","66,060,000","61,773,000","38,468,000","32,247,000","28,767,000","24,918,000","21,672,000","18,681,000","17,325,000","15,262,000","19,241,000","16,267,000","16,966,000","14,842,000","15,971,000","16,415,000","15,326,000","11,474,000","9,763,000","9,676,000","14,538,000","12,526,000","9,737,000","8,421,000","7,249,000","6,774,000","6,821,000","7,513,000","6,743,000","6,632,000","6,500,000","5,468,000","5,685,000","3,754,000","4,213,000","15,437,000","13,421,000","12,449,000","8,736,000","7,205,000",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"32,731,000","41,494,000","36,338,000","31,846,000","29,675,000","36,270,000","31,908,000","36,021,000","32,721,000","43,324,000","38,552,000","25,267,000","21,872,000","24,754,000","19,590,000","13,683,000","13,598,000","13,357,000","13,875,000","12,220,000","7,447,000","14,525,000","40,227,000","44,573,000","45,110,000","43,859,000","44,368,000","35,539,000","37,688,000","36,086,000","31,355,000","45,956,000","47,154,000","46,608,000","42,109,000","52,148,000","35,492,000","32,443,000","26,636,000","18,861,000","20,998,000","19,991,000","15,230,000","15,859,000","9,238,000","8,536,000","7,041,000","9,354,000","9,172,000","9,354,000","8,301,000","9,357,000","9,844,000","10,215,000","9,289,000","4,397,000","5,222,000","4,388,000","4,152,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"32,731,000","41,494,000","36,338,000","31,846,000","29,675,000","36,270,000","31,908,000","36,021,000","32,721,000","43,324,000","38,552,000","25,267,000","21,872,000","24,754,000","19,590,000","13,683,000","13,598,000","13,357,000","13,875,000","12,220,000","7,447,000","14,525,000","40,227,000","44,573,000","45,110,000","43,859,000","44,368,000","35,539,000","37,688,000","36,086,000","31,355,000","45,956,000","47,154,000","46,608,000","42,109,000","52,148,000","35,492,000","32,443,000","26,636,000","18,861,000","20,998,000","19,991,000","15,230,000","15,859,000","9,238,000","8,536,000","7,041,000","9,354,000","9,172,000","9,354,000","8,301,000","9,357,000","9,844,000","10,215,000","9,289,000","4,397,000","5,222,000","4,388,000","4,152,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,350,000","93,683,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,778,000","8,745,000","7,476,000","6,719,000","6,326,000","6,400,000","4,600,000","5,500,000","10,800,000","10,000,000","8,300,000","10,300,000","11,200,000","16,400,000","17,500,000","21,700,000","20,800,000","20,400,000","20,800,000","19,900,000","19,000,000","21,500,000","1,400,000","300,000"
	TotalNonCurrentAssets,"3,200,964,000","3,187,502,000","3,142,912,000","3,153,368,000","3,119,574,000","3,121,371,000","3,078,235,000","3,063,917,000","3,040,785,000","3,053,454,000","2,993,460,000","2,962,316,000","2,995,830,000","2,796,277,000","1,979,295,000","1,998,206,000","1,929,802,000","1,809,651,000","1,831,671,000","1,824,484,000","1,817,202,000","1,802,296,000","1,847,412,000","1,839,216,000","1,044,516,000","888,170,000","721,879,000","740,078,000","725,259,000","768,071,000","774,703,000","804,753,000","800,664,000","781,456,000","776,701,000","761,872,000","795,081,000","800,524,000","794,442,000","776,718,000","802,992,000","794,711,000","792,493,000","776,470,000","759,501,000","738,957,000","723,719,000","641,056,000","683,136,000","693,617,000","680,326,000","654,684,000","597,677,000","600,735,000","605,890,000","666,760,000","646,708,000","629,581,000","615,141,000","583,243,000","553,209,000","541,434,000","513,059,000","496,937,000","466,497,000","458,843,000","445,879,000","413,936,000","310,805,000","301,245,000","275,536,000","266,330,000","273,685,000","258,375,000","226,933,000","217,690,000","200,196,000","190,362,000","181,661,000","182,478,000","130,610,000","125,631,000","115,173,000","110,208,000","105,658,000","64,566,000","60,148,000","46,422,000","39,670,000","42,000,000","40,600,000","39,100,000","35,400,000","27,600,000","21,800,000","18,000,000","17,600,000","16,000,000","10,900,000","10,500,000","10,400,000","10,700,000","10,100,000","9,100,000","8,500,000","2,300,000","1,100,000","700,000"
		NetPPE,"654,423,000","623,823,000","601,719,000","592,065,000","583,861,000","590,763,000","549,292,000","535,683,000","523,486,000","505,109,000","464,620,000","387,460,000","382,496,000","381,505,000","381,822,000","386,550,000","397,981,000","401,537,000","400,795,000","394,241,000","387,412,000","375,928,000","390,797,000","384,276,000","386,771,000","375,224,000","368,984,000","387,758,000","384,160,000","408,219,000","419,786,000","434,277,000","429,049,000","414,344,000","416,745,000","411,433,000","444,495,000","439,575,000","438,357,000","434,363,000","443,090,000","441,000,000","432,687,000","462,107,000","447,669,000","441,049,000","423,940,000","387,148,000","405,098,000","403,208,000","397,375,000","377,613,000","334,746,000","328,110,000","329,131,000","357,057,000","335,129,000","337,066,000","328,079,000","310,580,000","292,706,000","282,283,000","265,078,000","245,376,000","222,918,000","217,460,000","205,759,000","174,168,000","170,013,000","166,399,000","154,130,000","147,268,000","150,572,000","134,171,000","113,482,000","104,687,000","92,199,000","85,066,000","80,078,000","79,279,000","65,542,000","60,370,000","54,929,000","55,092,000","52,962,000","53,947,000","51,474,000","36,576,000","30,853,000","32,100,000","30,200,000","29,300,000","26,600,000","20,000,000","13,900,000","11,100,000","10,600,000","9,100,000","5,500,000","4,900,000","4,400,000","3,900,000","3,600,000","3,300,000","3,000,000","2,000,000","800,000","500,000"
			GrossPPE,"1,306,564,000","1,257,451,000","1,218,439,000","1,214,204,000","1,184,759,000","1,192,187,000","1,131,013,000","1,087,514,000","1,029,576,000","1,044,622,000","975,734,000","898,975,000","888,344,000","870,488,000","861,805,000","860,864,000","896,521,000","887,876,000","873,989,000","850,540,000","829,378,000","793,234,000","818,221,000","798,702,000","802,382,000","772,712,000","745,480,000","770,246,000","757,169,000","794,907,000","813,560,000","842,527,000","825,251,000","792,852,000","788,714,000","772,145,000","819,356,000","439,575,000","438,357,000","768,616,000",,,"723,296,000","762,690,000","764,177,000","738,317,000","703,032,000","625,312,000","653,026,000","642,696,000","626,496,000","585,732,000","518,165,000","509,385,000","515,359,000","565,503,000","529,719,000","517,335,000","498,986,000","465,139,000","438,220,000","420,811,000","387,217,000","360,847,000","328,050,000","318,063,000","302,036,000","263,138,000","254,421,000","241,985,000","220,153,000","207,598,000","210,937,000","190,231,000","161,729,000","150,066,000","133,332,000","121,752,000","113,707,000","110,363,000","92,660,000","84,921,000","76,969,000","75,022,000","70,993,000","70,362,000","65,921,000","50,128,000","43,111,000","43,000,000","39,800,000","37,800,000","34,700,000","27,100,000","20,000,000","16,500,000","15,600,000","13,300,000","9,500,000","8,400,000","6,600,000","6,100,000","5,800,000","5,500,000","4,100,000","3,100,000","1,300,000","700,000"
				Properties,,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,"54,458,000",,,,"51,803,000",,,,"52,406,000","52,735,000","52,508,000","53,286,000","54,089,000","55,317,000","55,859,000","55,973,000","55,311,000","55,141,000","53,202,000","55,194,000","54,338,000","54,929,000","53,084,000","51,905,000","54,915,000","54,481,000","56,916,000","59,494,000","62,468,000","61,790,000","60,306,000","62,001,000","61,091,000","66,709,000",,,"65,928,000",,,"63,476,000","67,584,000","65,952,000","65,407,000","62,986,000","57,785,000","60,917,000","60,040,000","59,406,000","56,224,000","51,237,000","52,393,000","56,264,000","63,615,000","61,669,000","62,646,000","63,165,000","61,503,000","59,684,000","58,753,000","56,099,000","55,946,000","54,778,000","55,474,000","56,230,000","35,492,000","36,244,000","36,561,000","34,228,000","32,990,000",,,,"33,126,000",,,,"27,121,000",,,,"5,333,000",,,,,,,,,,,,,,,,,,,,,,,,
