name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,12/31/1994
		Inventory,"1,641,155,000","1,339,100,000","1,043,407,000","894,654,000","977,228,000","780,989,000","612,824,000","628,418,000","858,190,000","702,274,000","616,217,000","694,447,000","815,742,000","672,579,000","609,983,000","606,583,000","703,793,000","536,474,000","484,287,000","542,805,000","647,884,000","486,116,000","455,156,000","493,254,000","595,393,000","474,275,000","412,587,000","473,362,000","559,260,000","466,962,000","414,331,000","451,507,000","527,304,000","429,197,000","365,596,000","424,679,000","494,321,000","400,308,000","349,325,000","402,266,000","462,810,000","386,924,000","337,698,000","389,763,000","438,791,000","347,439,000","306,609,000","331,537,000","382,380,000","355,528,000","318,177,000","325,198,000","397,863,000","405,914,000","345,944,000","385,258,000","476,758,000","379,663,000","317,110,000","388,364,000","413,161,000","332,069,000","283,930,000","367,096,000","406,310,000","330,575,000","197,135,000","247,350,000","281,267,000","195,787,000","167,024,000","219,711,000","241,903,000","193,905,000","141,688,000","197,558,000","236,483,000","183,720,000","138,536,000","168,875,000","215,077,000","181,462,000","133,031,000","137,766,000","177,484,000","116,849,000","88,222,000","108,812,000","130,517,000","84,300,000","69,700,000","89,300,000","105,900,000","69,400,000","63,600,000","80,800,000","93,700,000","48,300,000","43,100,000","63,700,000","66,900,000","42,100,000","53,100,000","38,500,000","45,200,000","25,200,000","13,300,000"
			FinishedGoods,"1,641,155,000","1,339,100,000","1,043,407,000","894,654,000",,,"612,824,000","628,418,000","858,190,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172,735,000","219,403,000","185,382,000",,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,860,000","-4,326,000","-3,920,000",,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"42,310,000","21,889,000","23,368,000","18,716,000","25,390,000","16,401,000","12,696,000","11,139,000","16,465,000","14,568,000","12,384,000","10,922,000","16,116,000","15,114,000","19,457,000","17,169,000","23,714,000","14,700,000","14,832,000","15,514,000","15,740,000","13,584,000","12,084,000","13,044,000","13,022,000","11,919,000","11,062,000","11,226,000","11,066,000","11,535,000","10,561,000","10,055,000","9,944,000","9,670,000","9,474,000","10,219,000","13,029,000","8,647,000","8,078,000","8,437,000","12,590,000","11,298,000","7,354,000","7,692,000","6,850,000","7,678,000","6,915,000","8,001,000","13,513,000","12,901,000","6,622,000","8,219,000","7,973,000","7,676,000","7,915,000","11,376,000","10,241,000","8,265,000","9,004,000","10,705,000","9,383,000","8,005,000","7,785,000","8,493,000","5,193,000","5,190,000","3,248,000","4,466,000","3,841,000","6,057,000","6,167,000","9,494,000","7,111,000","3,991,000","4,797,000","5,797,000","6,539,000","2,372,000","3,917,000","4,126,000","5,829,000","2,517,000","2,794,000","3,420,000",,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,"301,163,000","375,248,000","364,664,000","166,948,000","230,857,000","308,563,000","279,587,000","149,891,000","211,827,000","289,866,000","240,775,000","138,308,000","196,998,000","269,311,000","238,707,000","119,668,000","172,654,000","257,483,000","228,755,000","104,714,000","152,333,000","231,899,000","215,956,000","102,583,000","149,375,000","224,789,000","182,610,000","89,631,000","137,318,000","208,973,000","163,413,000","80,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,"0","0","0","0","6,016,000","5,288,000","5,533,000","5,536,000","5,530,000","3,256,000","3,104,000","3,091,000","3,117,000","5,378,000","5,416,000","5,427,000","5,457,000","3,742,000","5,103,000","5,153,000","5,186,000","11,561,000","11,737,000","11,737,000","11,737,000","10,145,000","10,211,000","10,211,000","10,211,000","10,662,000","10,681,000","10,681,000","10,681,000","11,904,000","11,908,000","11,908,000","11,908,000","9,139,000","9,139,000","9,139,000","9,139,000","7,652,000","7,676,000","7,676,000","7,676,000","4,024,000","4,004,000","3,970,000","7,977,000","4,171,000","4,395,000","2,570,000","2,340,000","1,512,000","1,818,000","1,600,000","1,864,000","1,376,000","1,359,000","1,613,000","1,708,000","2,568,000","2,788,000","2,897,000","2,599,000","2,856,000","2,884,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,"0","0","0","0","6,016,000","5,288,000","5,533,000","5,536,000","5,530,000","3,256,000","3,104,000","3,091,000","3,117,000","5,378,000","5,416,000","5,427,000","5,457,000","3,742,000","5,103,000","5,153,000","5,186,000","11,561,000","11,737,000","11,737,000","11,737,000","10,145,000","10,211,000","10,211,000","10,211,000","10,662,000","10,681,000","10,681,000","10,681,000","11,904,000","11,908,000","11,908,000","11,908,000","9,139,000","9,139,000","9,139,000","9,139,000","7,652,000","7,676,000","7,676,000","7,676,000","4,024,000","4,004,000","3,970,000","7,977,000","4,171,000","4,395,000","2,570,000","2,340,000","1,512,000","1,818,000","1,600,000","1,864,000","1,376,000","1,359,000","1,613,000","1,708,000","2,568,000","2,788,000","2,897,000","2,599,000","2,856,000","2,884,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"7,204,000",,,,"1,209,000",,,,"1,604,000",,,,"3,392,000",,,,"4,869,000",,,,"1,734,000",,,,"27,000",,,,"124,000",,,,"132,000",,,,"2,633,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,971,000","4,645,000","4,000,000","3,267,000","3,207,000","3,200,000","2,800,000","2,800,000","2,800,000","3,300,000","3,000,000","2,700,000","2,800,000","1,100,000","1,800,000","2,400,000","2,500,000","1,100,000","1,600,000","1,200,000","700,000","600,000","300,000"
	TotalNonCurrentAssets,"1,483,384,000","1,461,046,000","655,833,000","656,634,000","624,395,000","617,743,000","520,908,000","517,650,000","509,403,000","509,698,000","508,316,000","507,393,000","504,784,000","325,627,000","330,852,000","333,947,000","328,760,000","318,814,000","323,611,000","323,866,000","313,817,000","298,538,000","301,296,000","302,269,000","285,567,000","274,287,000","266,213,000","266,448,000","267,222,000","255,724,000","257,346,000","254,407,000","252,161,000","246,012,000","242,942,000","242,008,000","240,070,000","237,480,000","258,142,000","264,174,000","264,655,000","260,621,000","261,712,000","259,634,000","255,584,000","251,953,000","253,050,000","254,029,000","252,226,000","251,782,000","244,081,000","274,559,000","272,610,000","274,062,000","274,681,000","274,175,000","274,145,000","260,845,000","259,858,000","259,641,000","255,820,000","255,141,000","254,533,000","232,842,000","232,611,000","224,243,000","164,596,000","160,174,000","156,614,000","157,331,000","150,965,000","152,202,000","153,390,000","153,876,000","142,423,000","142,043,000","139,899,000","139,020,000","132,059,000","96,568,000","96,978,000","98,257,000","95,706,000","95,151,000","94,944,000","73,725,000","72,699,000","61,378,000","60,778,000","61,700,000","59,700,000","59,400,000","60,200,000","51,600,000","52,200,000","46,600,000","46,100,000","40,000,000","40,000,000","39,900,000","40,200,000","40,100,000","41,600,000","35,000,000","35,300,000","35,500,000","31,000,000"
		NetPPE,"440,789,000","420,670,000","332,346,000","332,729,000","318,866,000","314,116,000","289,316,000","294,384,000","288,640,000","288,935,000","288,694,000","287,214,000","284,983,000","106,964,000","109,942,000","113,048,000","109,310,000","100,939,000","103,880,000","106,787,000","97,140,000","83,290,000","84,643,000","85,387,000","78,210,000","69,854,000","66,296,000","65,151,000","62,509,000","56,475,000","57,260,000","57,275,000","55,212,000","52,328,000","51,537,000","51,110,000","48,755,000","46,566,000","46,643,000","45,409,000","45,355,000","41,394,000","40,774,000","38,732,000","34,746,000","30,685,000","31,328,000","32,162,000","32,206,000","31,432,000","32,158,000","34,163,000","34,677,000","33,048,000","32,895,000","33,892,000","34,957,000","34,223,000","35,518,000","36,628,000","34,551,000","33,633,000","32,201,000","30,289,000","27,884,000","25,598,000","21,413,000","21,761,000","20,087,000","18,595,000","25,210,000","25,499,000","25,536,000","24,643,000","24,138,000","23,870,000","21,720,000","20,921,000","19,124,000","16,395,000","16,141,000","15,844,000","13,709,000","11,922,000","12,121,000","9,229,000","8,847,000","7,722,000","7,335,000","6,800,000","6,400,000","6,500,000","6,700,000","5,400,000","5,600,000","5,600,000","6,000,000","4,800,000","4,700,000","4,900,000","4,800,000","4,400,000","5,800,000","3,500,000","3,600,000","3,500,000","1,300,000"
			GrossPPE,"440,789,000","611,913,000","332,346,000","332,729,000","318,866,000","484,142,000","289,316,000","294,384,000","288,640,000","450,321,000","288,694,000","287,214,000","284,983,000","248,606,000",,,,"223,800,000",,,,"192,671,000",,,,"167,866,000",,,,"145,607,000",,,,"130,002,000",,,,"114,822,000",,,,"101,277,000",,,,"86,211,000",,,,"80,860,000",,,,"75,198,000","68,122,000","69,119,000","70,184,000","69,450,000","68,614,000","69,724,000","67,647,000","66,729,000","59,955,000","58,043,000","55,638,000","53,352,000","45,225,000","45,573,000","43,899,000","42,407,000","50,525,000","50,814,000","50,851,000","49,958,000","44,251,000","43,983,000","41,833,000","41,034,000","29,133,000","26,404,000","26,150,000","25,853,000","18,102,000","16,315,000","16,514,000","13,622,000","15,770,000","12,122,000","11,735,000","11,200,000","10,000,000","10,100,000","10,400,000","8,700,000","8,800,000","8,400,000","10,200,000","7,000,000","6,700,000","6,700,000","6,400,000","6,000,000","7,300,000","4,800,000","4,600,000","4,500,000","1,700,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"19,863,000",,,,"3,608,000",,,,"3,608,000",,,,"3,193,000",,,,"3,003,000",,,,"1,685,000",,,,"1,925,000",,,,"1,775,000",,,,"1,641,000",,,,"1,641,000",,,,"1,641,000",,,,"1,641,000",,,,"1,641,000",,,,"1,631,000",,,,"1,185,000",,,,"1,621,000",,,,"1,257,000",,,,"1,026,000",,,,"1,105,000",,,,"1,105,000",,,,"5,110,000",,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"54,503,000",,,,"7,348,000",,,,"7,132,000",,,,"5,318,000",,,,"4,255,000",,,,"2,465,000",,,,"2,465,000",,,,"1,868,000",,,,"2,196,000",,,,"2,188,000",,,,"2,188,000",,,,"2,250,000",,,,"2,222,000",,,,"21,353,000",,,,"19,175,000",,,,"15,702,000",,,,"11,939,000",,,,"8,524,000",,,,"10,133,000",,,,"8,616,000",,,,"1,079,000",,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"227,025,000",,,,"208,403,000",,,,"210,966,000",,,,"193,246,000",,,,"173,562,000",,,,"148,108,000",,,,"123,785,000",,,,"107,513,000",,,,"93,781,000",,,,"82,355,000",,,,"70,628,000",,,,"58,533,000",,,,"55,598,000",,,,"52,214,000",,,,"49,090,000",,,,"49,406,000",,,,"40,156,000",,,,"32,857,000",,,,"38,123,000",,,,"30,884,000",,,,"19,108,000",,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"440,789,000","241,662,000","332,346,000","332,729,000","318,866,000","205,875,000","289,316,000","294,384,000","288,640,000","176,689,000","288,694,000","287,214,000","284,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"597,000",,,,"429,000",,,,"556,000",,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"6,176,000",,,,"4,608,000",,,,"1,761,000",,,,"1,751,000",,,,"1,072,000",,,,"2,065,000",,,,"6,173,000",,,,"4,090,000",,,,"4,336,000",,,,"2,384,000",,,,"2,000,000",,,,"1,962,000",,,,"939,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"62,684,000",,,,"54,300,000",,,,"50,165,000",,,,"45,098,000",,,,"41,908,000",,,,"38,348,000",,,,"33,518,000",,,,"30,361,000",,,,"28,048,000",,,,"26,254,000",,,,"24,820,000",,,,"21,825,000",,,,"20,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-191,243,000",,,,"-170,026,000",,,,"-161,386,000",,,,"-141,642,000",,,,"-122,861,000",,,,"-109,381,000",,,,"-98,012,000",,,,"-89,132,000",,,,"-77,674,000",,,,"-68,256,000",,,,"-59,883,000",,,,"-55,526,000",,,,"-49,428,000",,,,"-42,150,000","-35,227,000","-35,227,000","-35,227,000","-35,227,000","-33,096,000","-33,096,000","-33,096,000","-33,096,000","-27,754,000","-27,754,000","-27,754,000","-27,754,000","-23,812,000","-23,812,000","-23,812,000","-23,812,000","-25,315,000","-25,315,000","-25,315,000","-25,315,000","-20,113,000","-20,113,000","-20,113,000","-20,113,000","-10,009,000","-10,009,000","-10,009,000","-10,009,000","-4,393,000","-4,393,000","-4,393,000","-4,393,000","-6,923,000","-4,400,000","-4,400,000","-4,400,000","-3,600,000","-3,600,000","-3,700,000","-3,300,000","-3,200,000","-2,800,000","-4,200,000","-2,200,000","-2,000,000","-1,800,000","-1,600,000","-1,600,000","-1,500,000","-1,300,000","-1,000,000","-1,000,000","-400,000"
