name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			ChangeInReceivables,"-24,461,000","-9,647,000","-2,339,000","-8,598,000","-3,877,000","-16,632,000","-3,250,000","17,285,000","-8,009,000","-14,074,000","15,830,000"
				ChangesInAccountReceivables,"-37,342,000","-21,123,000","-7,125,000","-4,613,000","-4,481,000","-19,693,000","567,000","13,785,000","-12,067,000","-14,067,000","14,274,000"
			ChangeInInventory,"-7,645,000","-1,787,000","-2,444,000","-2,883,000","-531,000","135,000","-1,576,000","-751,000","1,274,000","-1,851,000","-3,884,000"
			ChangeInPrepaidAssets,"-21,679,000","397,000","-11,846,000","2,471,000","-12,701,000","-8,184,000","-7,413,000","11,420,000","-12,100,000","2,435,000","5,927,000"
			ChangeInPayablesAndAccruedExpense,"70,654,000","-61,115,000","104,264,000","8,125,000","19,380,000","-5,813,000","-7,735,000","7,192,000","6,561,000","5,484,000","-6,150,000"
				ChangeInPayable,"6,776,000","509,000","10,808,000","-7,763,000","3,222,000","638,000","-14,765,000","-1,385,000","-9,708,000","21,404,000","-2,903,000"
					ChangeInAccountPayable,"6,776,000","509,000","10,808,000","-7,763,000","3,222,000","638,000","-14,765,000","-1,385,000","-9,708,000","21,404,000","-2,903,000"
				ChangeInAccruedExpense,"63,878,000","-61,624,000","93,456,000","15,888,000","16,158,000","-6,451,000","7,030,000","8,577,000","16,269,000","-15,920,000","-3,247,000"
			ChangeInOtherCurrentLiabilities,"-53,231,000","-8,666,000","-12,502,000","-16,787,000","-15,276,000","-15,758,000","-17,690,000","-14,048,000","-14,109,000","0",
			ChangeInOtherWorkingCapital,"9,778,000","-788,000","5,569,000","-6,137,000","11,134,000","3,599,000","2,908,000","1,633,000","-3,848,000","3,289,000","-673,000"
InvestingCashFlow,"-1,063,760,000","-253,332,000","-352,215,000","-265,884,000","-192,329,000","-4,508,000","-30,767,000","26,861,000","-36,263,000","-17,147,000","-332,122,000"
	CashFlowFromContinuingInvestingActivities,"-1,063,760,000","-253,332,000","-352,215,000","-265,884,000","-192,329,000","-4,508,000","-30,767,000","26,861,000","-36,263,000","-17,147,000","-332,122,000"
		CapitalExpenditureReported,"-206,447,000","-68,967,000","-67,133,000","-47,405,000","-22,942,000","-23,280,000","-17,335,000","-10,204,000","-8,748,000","-16,172,000",
		NetPPEPurchaseAndSale,"142,685,000","38,584,000","73,262,000","22,696,000","8,143,000","41,023,000",,,"0","0",
			SaleOfPPE,"142,685,000","38,584,000","73,262,000","22,696,000","8,143,000","41,023,000",,,"0","0",
		NetBusinessPurchaseAndSale,"-1,001,575,000","-224,526,000","-358,344,000","-241,175,000","-177,530,000","-22,251,000","-113,606,000","37,065,000","-27,515,000","-975,000","-319,602,000"
			PurchaseOfBusiness,"-998,623,000","-224,526,000","-358,341,000","-236,932,000","-178,824,000","-26,732,000",,,"-27,515,000","-975,000","-319,602,000"
			SaleOfBusiness,"-2,952,000","0","-3,000","-4,243,000","1,294,000","4,481,000","-8,575,000","8,575,000","0","0",
		NetOtherInvestingChanges,,"1,577,000",,,,,,,,,
FinancingCashFlow,"909,688,000","-5,719,000","680,691,000","164,018,000","70,698,000","-29,871,000","7,482,000","48,790,000","28,020,000","34,351,000","44,330,000"
	CashFlowFromContinuingFinancingActivities,"909,688,000","-5,719,000","680,691,000","164,018,000","70,698,000","-29,871,000","7,482,000","48,790,000","28,020,000","34,351,000","44,330,000"
		NetIssuancePaymentsOfDebt,"928,933,000","-5,699,000","698,141,000","163,474,000","73,017,000","-725,793,000","13,743,000","60,008,000","30,337,000","36,238,000","46,264,000"
			NetLongTermDebtIssuance,"928,933,000","-5,699,000","945,141,000","-4,526,000","-5,983,000","-707,793,000","15,743,000","179,008,000","-9,663,000","-3,263,000","-3,263,000"
				LongTermDebtIssuance,,,"950,538,000",,,,"452,201,000",,,,"0"
				LongTermDebtPayments,"-21,605,000","-5,699,000","-5,397,000","-4,526,000","-5,983,000","-707,793,000","-436,458,000","576,000","-9,663,000","-3,263,000","-3,263,000"
			NetShortTermDebtIssuance,"0","0","-247,000,000","168,000,000","79,000,000","-18,000,000","-2,000,000","-119,000,000","40,000,000","39,501,000","49,527,000"
				ShortTermDebtIssuance,"412,000,000","0","85,000,000","228,000,000","99,000,000","114,800,000","239,200,000","72,600,000","40,000,000","39,501,000","49,527,000"
				ShortTermDebtPayments,"-412,000,000","0","-332,000,000","-60,000,000","-20,000,000","-132,800,000","-241,200,000","-191,600,000","0","0",
		NetCommonStockIssuance,"99,162,000","0","99,225,000","0","-63,000","618,523,000",,,"0","0",
			CommonStockIssuance,"99,225,000","0","99,225,000","0","0","661,500,000",,,"0","0",
			CommonStockPayments,"-63,000","0","0","0","-63,000","-42,977,000",,,"0","0",
		CashDividendsPaid,,,,,,,"0",,,,"0"
			CommonStockDividendPaid,,,,,,,,,,,"0"
		ProceedsFromStockOptionExercised,"-98,720,000","0","-99,059,000","339,000","0","99,225,000",,,"0","0",
		NetOtherFinancingCharges,"-19,687,000","-20,000","-17,616,000","205,000","-2,256,000","-21,826,000","-8,870,000","-11,218,000","-2,317,000","-1,887,000","-1,934,000"
EndCashPosition,"312,873,000","312,189,000","562,792,000","145,841,000","178,298,000","206,664,000","207,807,000","209,561,000","80,207,000","84,963,000","58,026,000"
	ChangesInCash,"106,209,000","-250,011,000","414,108,000","-28,359,000","-29,529,000","-1,793,000","-5,754,000","128,549,000","-569,000","23,087,000","-277,480,000"
	EffectOfExchangeRateChanges,"-684,000","-592,000","2,843,000","-4,098,000","1,163,000","650,000","4,000,000","805,000","-4,187,000","3,850,000","143,000"
	BeginningCashPosition,"206,664,000","562,792,000","145,841,000","178,298,000","206,664,000","207,807,000","209,561,000","80,207,000","84,963,000","58,026,000","335,363,000"
IncomeTaxPaidSupplementalData,"11,712,000","321,000","2,171,000","5,062,000","4,158,000","1,373,000",,,"639,000","10,000",
InterestPaidSupplementalData,"83,621,000","24,238,000","21,965,000","14,876,000","22,542,000","16,424,000",,,"16,497,000","16,020,000",
CapitalExpenditure,"-206,447,000","-68,967,000","-67,133,000","-47,405,000","-22,942,000","-23,280,000","-17,335,000","-10,204,000","-8,748,000","-16,172,000","-12,520,000"
IssuanceOfCapitalStock,"99,225,000","0","99,225,000","0","0","661,500,000",,,"0","0",
IssuanceOfDebt,"1,362,538,000","0","1,035,538,000","228,000,000","99,000,000","114,800,000","691,401,000","251,032,000","40,000,000","39,501,000","49,527,000"
RepaymentOfDebt,"-433,605,000","-5,699,000","-337,397,000","-64,526,000","-25,983,000","-840,593,000","-677,658,000","-191,024,000","-9,663,000","-3,263,000","-3,263,000"
RepurchaseOfCapitalStock,"-63,000","0","0","0","-63,000","-42,977,000",,,"0","0",
FreeCashFlow,"53,834,000","-59,927,000","18,499,000","26,102,000","69,160,000","9,306,000","196,000","42,694,000","-1,074,000","-10,289,000","-2,208,000"
