name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,09/30/2010
		NonCurrentDeferredLiabilities,,,,,,,,"2,085,000","2,051,000","640,000","632,000","455,000","452,000","442,000","389,000","7,791,000","15,975,000","15,555,000","15,172,000","11,731,000","10,116,000","9,564,000","11,765,000","14,293,000","13,920,000","12,780,000","7,916,000","7,365,000","8,028,000",,"0","0","0","0","1,985,000","4,407,000","4,091,000","4,091,000","4,091,000","439,000","304,000","635,000","2,443,000","0","3,711,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,"2,085,000","2,051,000","640,000","632,000","455,000","452,000","442,000","389,000","7,791,000","15,975,000","15,555,000","15,172,000","11,731,000","10,116,000","9,564,000","11,765,000","14,293,000","13,920,000","12,780,000","7,916,000","7,365,000","8,028,000",,"0","0","0","0","1,985,000","4,407,000","4,091,000","4,091,000","4,091,000","439,000","304,000","635,000","2,443,000","0","3,711,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		DerivativeProductLiabilities,,,"0","0","0","0","25,312,000","27,315,000","7,804,000","16,451,000","12,364,000","7,341,000","9,268,000","7,661,000","13,129,000","15,880,000","9,151,000","26,167,000","40,775,000","54,734,000","45,648,000","43,076,000","38,253,000","25,563,000","40,901,000","36,700,000","21,822,000","31,472,000","32,018,000","26,409,000","15,801,000","17,439,000","14,657,000","10,591,000","11,873,000","9,596,000","10,656,000","9,587,000","7,561,000","13,527,000","16,725,000",,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","182,018,000","180,628,000",
		OtherNonCurrentLiabilities,"45,246,000","45,672,000","49,231,000","50,903,000","47,022,000","46,430,000","44,854,000","41,108,000","40,830,000","42,531,000","19,068,000","18,031,000","18,429,000","10,442,000","5,902,000","5,724,000","5,684,000","7,409,000","7,937,000","8,043,000","7,537,000","6,923,000","7,254,000","7,945,000","7,339,000","7,397,000","7,916,000","7,365,000","8,028,000","8,714,000","9,042,000","7,908,000","8,249,000","8,353,000","3,022,000","813,000","801,000","1,235,000","1,236,000","1,179,000","4,544,000","15,597,000","104,535,000","127,104,000","22,646,000"
TotalEquityGrossMinorityInterest,"554,283,000","524,774,000","471,736,000","445,793,000","412,133,000","329,450,000","300,146,000","273,304,000","285,731,000","293,520,000","313,896,000","298,995,000","617,025,000","657,256,000","668,675,000","679,037,000","758,266,000","767,801,000","777,374,000","779,381,000","800,118,000","462,959,000","462,784,000","446,632,000","414,008,000","418,652,000","424,533,000","360,802,000","349,695,000","227,022,000","228,567,000","214,064,000","208,943,000","235,343,000","236,824,000","230,351,000","218,732,000","208,211,000","199,458,000","180,655,000","165,632,000","67,473,000","-144,837,000","-180,654,000","44,655,000"
	StockholdersEquity,"554,283,000","524,774,000","471,736,000","445,793,000","412,133,000","329,450,000","300,146,000","273,304,000","285,731,000","293,520,000","313,896,000","298,995,000","617,025,000","657,256,000","668,675,000","679,037,000","758,266,000","767,801,000","777,374,000","779,381,000","800,118,000","462,959,000","462,784,000","446,632,000","414,008,000","418,652,000","424,533,000","360,802,000","349,695,000","227,022,000","228,567,000","214,064,000","208,943,000","235,343,000","236,824,000","230,351,000","218,732,000","208,211,000","199,458,000","180,655,000","165,632,000","67,473,000","-144,837,000","-180,654,000","44,655,000"
		CapitalStock,"70,000","70,000","69,000","69,000","69,000","68,000","67,000","67,000","67,000","66,000","66,000","66,000","66,000","65,000","65,000","65,000","65,000","64,000","64,000","64,000","64,000","54,000","54,000","54,000","53,000","53,000","53,000","53,000","53,000","48,000","48,000","47,000","47,000","47,000","46,000","46,000","46,000","0","0","0","0","40,000","2,000","0","117,000"
			PreferredStock,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,"0","0",,,"0","0","0","117,000"
			CommonStock,"70,000","70,000","69,000","69,000","69,000","68,000","67,000","67,000","67,000","66,000","66,000","66,000","66,000","65,000","65,000","65,000","65,000","64,000","64,000","64,000","64,000","54,000","54,000","54,000","53,000","53,000","53,000","53,000","53,000","48,000","48,000","47,000","47,000","47,000","46,000","46,000","46,000","0","0","0","0","40,000","2,000","0","0"
		AdditionalPaidInCapital,"1,180,204,000","1,177,239,000","1,269,601,000","1,260,469,000","1,241,820,000","1,172,269,000","1,135,127,000","1,126,505,000","1,116,105,000","1,111,606,000","1,101,576,000","1,096,650,000","1,091,067,000","1,086,052,000","1,074,728,000","1,067,028,000","1,057,410,000","1,055,636,000","1,041,644,000","1,033,297,000","1,025,953,000","562,292,000","551,509,000","540,787,000","536,156,000","535,871,000","526,011,000","516,597,000","512,694,000","382,268,000","377,714,000","376,924,000","373,011,000","362,672,000","357,700,000","355,503,000","353,259,000","350,745,000","348,016,000","346,108,000","344,366,000","191,153,000","0","7,000","70,822,000"
		RetainedEarnings,"-625,856,000","-655,414,000","-801,754,000","-818,883,000","-833,888,000","-848,695,000","-839,727,000","-857,219,000","-832,237,000","-822,011,000","-791,774,000","-802,290,000","-477,576,000","-431,372,000","-407,976,000","-391,483,000","-306,052,000","-290,568,000","-266,981,000","-256,260,000","-228,584,000","-98,453,000","-97,488,000","-102,590,000","-125,142,000","-114,493,000","-98,922,000","-153,328,000","-161,354,000","-153,817,000","-147,511,000","-162,048,000","-163,231,000","-126,924,000","-120,425,000","-124,175,000","-133,542,000","-141,628,000","-147,736,000","-164,694,000","-178,239,000","-123,477,000","-144,658,000","-180,507,000","-26,111,000"
		TreasuryStock,"330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","762,000","762,000","762,000","685,000","546,000","330,000","29,000","0",,
		GainsLossesNotAffectingRetainedEarnings,"195,000","3,209,000","4,150,000","4,468,000","4,462,000","6,138,000","5,009,000","4,281,000","2,126,000","4,189,000","4,358,000","4,899,000","3,798,000","2,841,000","2,188,000","3,757,000","7,173,000","2,999,000","2,977,000","2,610,000","3,015,000","-604,000","9,039,000","8,711,000","3,271,000","-2,449,000","-2,279,000","-2,190,000","-1,368,000","-1,147,000","-1,354,000","-529,000","-554,000","-122,000","-167,000","-261,000","-269,000","-144,000","-137,000","-213,000","-165,000","-214,000","-181,000","-154,000","-173,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0"
TotalCapitalization,"1,119,380,000","1,089,460,000","963,833,000","933,836,000","904,306,000","980,381,000","952,318,000","926,251,000","939,453,000","948,017,000","969,168,000","955,041,000","1,273,846,000","1,316,574,000","1,327,047,000","1,338,183,000","1,418,187,000","1,428,497,000","1,438,845,000","1,441,641,000","1,372,298,000","1,035,922,000","1,039,129,000","787,213,000","755,404,000","760,803,000","765,037,000","701,615,000","691,289,000","669,397,000","571,745,000","558,002,000","453,943,000","455,343,000","236,824,000","230,351,000","218,732,000","208,211,000","199,458,000","180,655,000","165,632,000","67,473,000","-144,837,000","-180,654,000","74,655,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,000"
CommonStockEquity,"554,283,000","524,774,000","471,736,000","445,793,000","412,133,000","329,450,000","300,146,000","273,304,000","285,731,000","293,520,000","313,896,000","298,995,000","617,025,000","657,256,000","668,675,000","679,037,000","758,266,000","767,801,000","777,374,000","779,381,000","800,118,000","462,959,000","462,784,000","446,632,000","414,008,000","418,652,000","424,533,000","360,802,000","349,695,000","227,022,000","228,567,000","214,064,000","208,943,000","235,343,000","236,824,000","230,351,000","218,732,000","208,211,000","199,458,000","180,655,000","165,632,000","67,473,000","-144,837,000","-180,654,000","44,538,000"
CapitalLeaseObligations,"28,493,000","28,716,000","36,452,000","29,351,000","29,697,000","30,034,000","37,963,000","30,857,000","31,293,000","31,661,000","30,590,000","30,067,000","30,341,000","30,676,000","29,490,000","27,157,000","24,390,000","19,959,000","18,090,000","16,005,000","15,027,000","15,194,000",,,,,,"1,162,000","1,303,000","1,454,000",,,,,,,,,,,,"0","0","0","1,426,000"
NetTangibleAssets,"173,754,000","135,478,000","72,811,000","35,364,000","-9,743,000","-104,793,000","-145,764,000","-184,792,000","-184,824,000","-189,232,000","-182,059,000","-209,450,000","-169,906,000","-149,401,000","-158,186,000","-169,240,000","-142,863,000","-150,358,000","-157,483,000","-153,715,000","-148,643,000","103,944,000","83,158,000","57,932,000","16,638,000","6,069,000","87,521,000","9,507,000","-8,205,000","-141,067,000","75,150,000","38,108,000","21,174,000","55,287,000","214,935,000","209,951,000","197,544,000","186,234,000","176,692,000","156,503,000","140,841,000","42,042,000","-170,908,000","-207,364,000","24,093,000"
WorkingCapital,"612,113,000","574,373,000","428,492,000","389,231,000","344,060,000","411,059,000","386,569,000","355,251,000","325,019,000","315,995,000","323,746,000","318,478,000","356,455,000","366,249,000","351,856,000","362,914,000","386,622,000","396,756,000","445,778,000","468,237,000","374,076,000","554,712,000","520,794,000","249,947,000","225,191,000","248,637,000","312,743,000","243,500,000","240,567,000","206,904,000","287,703,000","269,879,000","158,940,000","161,449,000","194,347,000","194,632,000","181,815,000","169,610,000","157,307,000","138,596,000","130,598,000","25,057,000","89,426,000","70,480,000","56,955,000"
InvestedCapital,"1,119,380,000","1,089,460,000","963,833,000","933,836,000","904,306,000","987,266,000","959,203,000","933,136,000","946,338,000","954,902,000","976,053,000","961,926,000","1,280,731,000","1,323,459,000","1,333,932,000","1,345,068,000","1,425,072,000","1,435,382,000","1,445,730,000","1,448,712,000","1,378,349,000","1,041,973,000","1,046,332,000","791,726,000","759,903,000","765,289,000","769,095,000","705,115,000","694,789,000","672,897,000","575,223,000","566,034,000","453,943,000","455,343,000","236,824,000","230,351,000","218,732,000","208,211,000","199,458,000","180,655,000","165,632,000","67,473,000","-144,837,000","-180,654,000","74,538,000"
TangibleBookValue,"173,754,000","135,478,000","72,811,000","35,364,000","-9,743,000","-104,793,000","-145,764,000","-184,792,000","-184,824,000","-189,232,000","-182,059,000","-209,450,000","-169,906,000","-149,401,000","-158,186,000","-169,240,000","-142,863,000","-150,358,000","-157,483,000","-153,715,000","-148,643,000","103,944,000","83,158,000","57,932,000","16,638,000","6,069,000","87,521,000","9,507,000","-8,205,000","-141,067,000","75,150,000","38,108,000","21,174,000","55,287,000","214,935,000","209,951,000","197,544,000","186,234,000","176,692,000","156,503,000","140,841,000","42,042,000","-170,908,000","-207,364,000","23,976,000"
TotalDebt,"593,590,000","593,402,000","528,549,000","517,394,000","521,870,000","687,850,000","697,020,000","690,689,000","691,900,000","693,043,000","692,747,000","692,998,000","694,047,000","696,879,000","694,747,000","693,188,000","691,196,000","687,540,000","686,446,000","685,336,000","593,258,000","594,208,000","583,548,000","345,094,000","345,895,000","346,637,000","344,562,000","345,475,000","346,397,000","447,329,000","346,656,000","351,970,000","245,000,000","220,000,000",,,,,,,,"0","0","0","31,426,000"
NetDebt,"437,522,000","291,290,000","335,560,000","343,909,000","386,633,000","529,088,000","529,616,000","527,962,000","539,872,000","553,198,000","586,638,000","577,666,000","571,029,000","579,114,000","570,581,000","580,763,000","504,111,000","515,496,000","538,252,000","501,725,000","465,616,000","225,097,000","250,571,000","278,252,000","287,708,000","298,829,000","222,250,000","263,626,000","271,124,000","397,540,000","172,761,000","178,462,000","181,861,000","153,580,000",,,,,,,,,,,"6,054,000"
ShareIssued,"69,910,000","69,732,000","68,877,000","68,839,000","68,816,000","68,367,000","66,921,000","66,903,000","66,718,000","66,346,000","66,177,000","66,055,000","65,723,000","65,395,000","65,202,000","65,182,000","64,728,000","64,422,000","64,279,000","64,246,000","63,800,000","53,820,886","53,708,000","53,687,000","53,407,000","53,121,000","52,956,000","52,905,000","52,570,000","47,716,000","47,607,000","47,466,000","47,084,000","46,688,107","46,493,000","46,227,000","46,000,000","45,680,000","45,583,000","45,215,000","45,150,000","45,259,684","45,259,684","45,126,000","45,259,684"
OrdinarySharesNumber,"69,910,000","69,709,000","68,854,000","68,816,000","68,816,000","68,344,000","66,898,000","66,880,000","66,695,000","66,323,000","66,154,000","66,032,000","65,700,000","65,372,000","65,179,000","65,159,000","64,705,000","64,399,000","64,256,000","64,223,000","63,777,000","53,797,893","53,685,000","53,664,000","53,384,000","53,098,000","52,933,000","52,905,000","52,547,000","47,693,000","47,584,000","47,443,000","47,061,000","46,665,107","46,470,000","46,178,000","45,951,000","45,631,000","45,540,000","45,181,000","45,126,000","45,259,684","45,259,684","45,126,000","45,259,684"
TreasurySharesNumber,,"23,000","23,000","23,000",,"23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","22,993","23,000","23,000","23,000","23,000","23,000",,"23,000","23,000","23,000","23,000","23,000","23,000","23,000","49,000","49,000","49,000","43,000","34,000","24,000",,,,
