name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,12/31/2008
				LandAndImprovements,"5,957,000,000","4,675,000,000","3,853,000,000","3,725,000,000","3,681,000,000","3,662,000,000","3,245,000,000","3,172,000,000","3,146,000,000","3,024,000,000","2,956,000,000","2,839,746,000","2,631,607,000","4,047,006,000","3,995,992,000","3,904,854,000","3,808,170,000","2,517,247,000","1,557,697,000","1,390,622,000","1,213,191,000","1,079,452,000","63,238,000","60,238,000","60,226,000","60,234,000","60,233,000","52,115,000","51,990,000","49,478,000","45,201,000","45,029,000","45,020,000","45,020,000","45,020,000","26,402,000","26,391,000","26,391,000","26,391,000","26,391,000","26,391,000","26,391,000","26,391,000","26,391,000","26,391,000","26,391,000",,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,"706,112,000","574,603,000","490,552,000","461,303,000","336,212,000","243,750,000","198,024,000","154,362,000","106,507,000","85,889,000","75,314,000","67,707,000","62,710,000","58,492,000","54,603,000","50,574,000","39,628,000","33,370,000",,,,,,,,,,,,
				MachineryFurnitureEquipment,"17,503,000,000","15,878,000,000","14,909,000,000","14,052,000,000","13,127,000,000","12,440,000,000","11,467,000,000","10,911,000,000","10,602,000,000","10,209,000,000","9,809,000,000","9,542,674,000","9,081,947,000","8,906,145,000","8,599,413,000","7,930,355,000","7,274,119,000","8,763,382,000","7,866,064,000","6,488,754,000","6,112,686,000","5,564,102,000","5,171,692,000","4,670,752,000","4,269,955,000","3,661,825,000","3,033,536,000","2,167,523,000","1,846,679,000","1,586,460,000","1,306,423,000","1,060,287,000","882,537,000","746,892,000","594,075,000","428,333,000","283,591,000","255,941,000","284,418,000","166,373,000","50,662,000","48,883,000","44,102,000","40,821,000","39,575,000","37,328,000","35,311,000","32,239,000","30,503,000","28,321,000","25,598,000","21,738,000"
				OtherProperties,"10,212,000,000","4,204,000,000","9,903,000,000","9,655,000,000","9,496,000,000","3,369,000,000","3,169,000,000","2,985,000,000","2,771,000,000","2,711,000,000","2,711,000,000","9,369,556,000","9,312,738,000","7,997,275,000","7,909,799,000","7,779,577,000","7,613,713,000","7,504,996,000","7,285,695,000","6,897,897,000","6,565,990,000","6,284,691,000","780,140,000","740,008,000","641,534,000","550,902,000","439,415,000","340,090,000","308,082,000","295,906,000","272,881,000","253,101,000","239,557,000","230,385,000","219,577,000","211,793,000","199,096,000","172,584,000","11,789,000","11,783,000","12,046,000","11,757,000","11,672,000","10,533,000","9,141,000","7,963,000","5,743,000","2,385,000",,,,
				ConstructionInProgress,"4,322,000,000","5,598,000,000","5,109,000,000","3,826,000,000","2,435,000,000","1,694,000,000","1,682,000,000","1,095,000,000","894,000,000","764,000,000","783,000,000","593,229,000","671,828,000","875,070,000","1,081,678,000","1,516,561,000","1,838,158,000","2,785,435,000","3,729,974,000","4,171,724,000","3,300,214,000","2,608,245,000","1,027,159,000","876,207,000","686,705,000","693,207,000","747,046,000","1,027,256,000","763,628,000","572,125,000","368,678,000","193,260,000","110,504,000","76,294,000","43,910,000","37,082,000","51,494,000","75,129,000","145,077,000","202,386,000","290,028,000","227,461,000","180,354,000","124,079,000","81,749,000","58,917,000","9,115,000","5,506,000","5,064,000","2,619,000","420,000","0"
				Leases,"1,911,000,000","1,826,000,000","1,706,000,000","1,596,000,000","1,494,000,000","1,421,000,000","1,291,000,000","1,157,000,000","1,103,000,000","1,087,000,000","1,029,000,000","1,010,893,000","987,916,000","960,971,000","943,848,000","905,759,000","840,718,000","789,751,000","716,015,000","669,416,000","559,848,000","505,295,000","422,110,000","389,154,000","361,341,000","338,392,000","320,863,000","339,398,000","310,235,000","230,270,000","165,826,000","134,172,000","117,521,000","94,763,000","74,396,000","59,910,000","50,815,000","39,224,000","36,084,000","31,720,000","32,105,000","27,901,000","25,654,000","22,975,000","20,475,000","13,993,000","12,016,000","10,237,000","5,988,000","5,325,000","4,594,000","3,881,000"
			AccumulatedDepreciation,"-7,266,000,000","-7,918,000,000","-6,232,000,000","-5,824,000,000","-5,389,000,000","-6,072,000,000","-5,711,000,000","-5,269,000,000","-4,853,000,000","-11,726,000,000","-4,194,000,000","-3,856,316,000","-3,469,145,000","-3,194,616,000","-2,893,379,000","-2,538,165,000","-2,276,921,000","-1,943,904,000","-1,704,132,000","-1,453,547,000","-1,232,153,000","-1,017,642,000","-912,106,000","-783,986,000","-673,089,000","-571,126,000","-472,769,000","-403,869,000","-342,386,000","-292,590,000","-243,447,000","-204,690,000","-169,335,000","-140,142,000","-116,382,000","-94,965,000","-74,933,000","-57,543,000","-45,350,000","-38,381,000","-35,058,000","-32,222,000","-28,379,000","-24,619,000","-24,818,000","-21,993,000","-19,289,000","-17,211,000","-14,689,000","-12,730,000","-11,139,000","-6,826,000"
		GoodwillAndOtherIntangibleAssets,"1,715,000,000","1,717,000,000","470,000,000","486,000,000","505,000,000","520,000,000","521,000,000","508,000,000","516,000,000","537,000,000","537,000,000","480,833,000","347,880,000","350,651,000","356,702,000","364,690,000","407,712,000","421,739,000","417,474,000","424,613,000","429,592,000","376,145,000",,,,,,,,,"13,420,000","13,541,000","13,662,000","13,930,000","13,837,000","14,029,000","14,150,000","14,267,000",,,,,,,,,,,,,,
			Goodwill,"200,000,000","200,000,000","201,000,000","203,000,000","206,000,000","207,000,000","203,000,000","196,000,000","193,000,000","198,000,000","186,000,000","153,475,000","74,312,000","68,159,000","65,226,000","64,284,000","61,284,000","60,237,000","45,236,000","43,766,000","40,984,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,515,000,000","1,517,000,000","269,000,000","283,000,000","299,000,000","313,000,000","318,000,000","312,000,000","323,000,000","339,000,000","351,000,000","327,358,000","273,568,000","282,492,000","291,476,000","300,406,000","346,428,000","361,502,000","372,238,000","380,847,000","388,608,000","376,145,000",,,,,,,,,"13,420,000","13,541,000","13,662,000","13,930,000","13,837,000","14,029,000","14,150,000","14,267,000",,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,"1,260,000,000","1,311,000,000","1,331,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,"1,260,000,000","1,311,000,000","1,331,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,"393,000,000","398,000,000","400,308,000","413,181,000","421,548,000","422,897,000","434,841,000","449,754,000","456,652,000","463,878,000","472,663,000","486,350,000","506,302,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,425,000","21,425,000","19,585,000","7,315,000","0","8,337,000","5,558,000","5,759,000",,,,,,,,,,,,,,
		OtherNonCurrentAssets,"2,634,000,000","2,138,000,000","1,854,000,000","1,626,000,000","1,587,000,000","1,536,000,000","1,436,000,000","1,415,000,000","1,373,000,000","1,077,000,000","1,075,000,000","1,208,525,000","1,155,546,000","969,876,000","828,654,000","819,246,000","849,319,000","714,845,000","640,393,000","568,431,000","554,759,000","484,916,000","161,640,000","138,271,000","114,935,000","106,155,000","84,166,000","73,301,000","62,361,000","54,583,000","17,705,000","10,755,000","9,998,000","8,827,000","10,300,000","8,889,000","7,020,000","7,095,000","26,599,000","26,101,000","26,029,000","30,439,000","28,335,000","28,217,000","27,870,000","27,597,000","77,592,000","24,784,000","17,852,000","6,330,000","4,493,000","1,479,000"
TotalLiabilitiesNetMinorityInterest,"30,632,000,000","30,548,000,000","29,340,000,000","28,896,000,000","28,507,000,000","28,469,000,000","28,191,000,000","26,798,000,000","26,578,000,000","26,199,000,000","25,313,000,000","24,722,136,000","22,874,618,000","23,426,010,000","23,409,144,000","22,642,887,000","21,551,023,000","23,023,050,000","21,929,414,000","19,461,590,000","18,892,636,000","16,758,951,000","9,911,909,000","9,348,658,000","8,221,337,000","7,003,516,000","6,232,841,000","5,752,251,000","5,294,033,000","4,937,541,000","4,479,439,000","4,102,130,000","3,588,354,000","1,749,810,000","1,602,044,000","1,258,418,000","975,195,000","989,490,000","837,052,000","714,654,000","607,226,000","489,403,000","406,132,000","297,703,000","239,551,000","179,034,000","141,698,000","457,749,000","101,141,000","383,947,000","386,561,000","251,413,000"
	CurrentLiabilities,"21,455,000,000","19,705,000,000","18,051,000,000","16,371,000,000","14,877,000,000","14,248,000,000","13,302,000,000","12,270,000,000","11,986,000,000","10,667,000,000","10,146,000,000","9,588,773,000","9,242,800,000","9,992,136,000","9,775,324,000","9,141,362,000","8,650,359,000","7,674,670,000","6,468,940,000","6,546,355,000","6,245,439,000","5,827,005,000","4,082,390,000","3,766,404,000","3,187,699,000","2,816,274,000","2,553,771,000","2,384,388,000","2,192,381,000","2,107,166,000","1,839,777,000","1,575,850,000","1,413,470,000","675,160,000","1,169,459,000","486,545,000","535,623,000","539,108,000","385,806,000","286,526,000","235,722,000","191,339,000","154,181,000","138,736,000","112,976,000","85,565,000","69,328,000","68,634,000","59,105,000","57,489,000","60,999,000","87,935,000"
		PayablesAndAccruedExpenses,"16,090,000,000","14,817,000,000","12,673,000,000","11,337,000,000","9,709,000,000","8,962,000,000","7,277,000,000","5,944,000,000","6,040,000,000","5,916,000,000","5,965,000,000","5,756,530,000","5,525,778,000","4,874,784,000","5,587,079,000","4,845,472,000","4,501,929,000","3,833,251,000","3,863,562,000","3,870,060,000","3,535,700,000","3,018,338,000","2,301,302,000","1,673,090,000","1,452,008,000","1,338,946,000","1,198,720,000","1,117,038,000","1,086,099,000","1,022,227,000","837,301,000","602,595,000","502,163,000","410,089,000","376,970,000","317,353,000","344,915,000","343,180,000","180,429,000","100,771,000","89,330,000","79,345,000","80,189,000","75,766,000","64,557,000","43,380,000","33,702,000","30,519,000","26,112,000","29,618,000","28,423,000","25,329,000"
			Payables,"12,443,000,000","11,147,000,000","9,344,000,000","8,392,000,000","7,476,000,000","6,828,000,000","5,593,000,000","4,122,000,000","4,369,000,000","4,382,000,000","3,468,000,000","3,133,587,000","3,248,827,000","3,753,114,000","3,596,984,000","3,030,493,000","2,603,498,000","2,576,057,000","2,385,778,000","2,359,316,000","2,075,333,000","2,013,238,000","1,735,328,000","1,186,863,000","1,107,322,000","1,017,354,000","888,990,000","820,925,000","816,070,000","849,175,000","690,187,000","471,964,000","403,762,000","342,036,000","321,084,000","278,307,000","318,862,000","313,092,000","163,787,000","79,441,000","64,985,000","57,108,000","55,589,000","58,224,000","50,622,000","31,625,000","29,310,000","27,215,000","18,190,000","15,086,000","17,357,000","14,184,000"
				AccountsPayable,"11,171,000,000","10,025,000,000","8,260,000,000","7,558,000,000","6,648,000,000","6,051,000,000","4,958,000,000","3,638,000,000","3,970,000,000","3,771,000,000","3,468,000,000","3,133,587,000","3,248,827,000","3,404,451,000","3,596,984,000","3,030,493,000","2,603,498,000","2,390,250,000","2,385,778,000","2,359,316,000","2,075,333,000","1,860,341,000","1,606,284,000","1,114,878,000","1,013,486,000","916,148,000","824,861,000","771,637,000","732,331,000","777,946,000","649,362,000","443,548,000","375,778,000","303,969,000","302,439,000","262,227,000","304,204,000","303,382,000","162,025,000","78,601,000","64,333,000","56,141,000","53,627,000","57,199,000","49,660,000","28,951,000","26,990,000","25,634,000","18,190,000","15,086,000","17,357,000","14,184,000"
				TotalTaxPayable,"1,272,000,000","1,122,000,000","1,084,000,000","834,000,000","828,000,000","777,000,000","635,000,000","484,000,000","399,000,000","611,000,000",,,,"348,663,000",,,,"185,807,000",,,,"152,897,000","129,044,000","71,985,000","93,836,000","101,206,000","64,129,000","49,288,000","83,739,000","71,229,000","40,825,000","28,416,000","27,984,000","38,067,000","18,645,000","16,080,000","14,658,000","9,710,000","1,762,000","840,000","652,000","967,000","1,962,000","1,025,000","962,000","2,674,000","2,320,000","1,581,000",,,,
			CurrentAccruedExpenses,"3,647,000,000","3,670,000,000","3,329,000,000","2,945,000,000","2,233,000,000","2,134,000,000","1,684,000,000","1,822,000,000","1,671,000,000","1,534,000,000","2,497,000,000","2,622,943,000","2,276,951,000","1,121,670,000","1,990,095,000","1,814,979,000","1,898,431,000","1,257,194,000","1,477,784,000","1,510,744,000","1,460,367,000","1,005,100,000","565,974,000","486,227,000","344,686,000","321,592,000","309,730,000","296,113,000","270,029,000","173,052,000","147,114,000","130,631,000","98,401,000","68,053,000","55,886,000","39,046,000","26,053,000","30,088,000","16,642,000","21,330,000","24,345,000","22,237,000","24,600,000","17,542,000","13,935,000","11,755,000","4,392,000","3,304,000","7,922,000","14,532,000","11,066,000","11,145,000"
				InterestPayable,,"16,000,000","18,000,000","60,000,000","36,000,000","77,000,000","51,000,000","91,000,000","55,000,000","86,000,000",,,,"77,917,000",,,,,,,,,,,,,,,,"7,222,000","4,748,000","6,967,000","4,393,000",,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"279,000,000","265,000,000","386,000,000","382,000,000","430,000,000","417,000,000","461,000,000","345,000,000","289,000,000","272,000,000",,,,"107,800,000",,,,,,,,,,,,,,,,"3,573,000","6,632,000","2,390,000","2,289,000","2,132,000",,,,,,,,,,,,"30,755,000","27,869,000","26,744,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,106,000","11,443,000","8,616,000","8,905,000","6,123,000","6,426,000","4,912,000","6,516,000","3,989,000","2,976,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"2,058,000,000","1,957,000,000","2,059,000,000","1,855,000,000","2,128,000,000","2,418,000,000","3,425,000,000","3,959,000,000","3,499,000,000","2,070,000,000","2,030,000,000","1,791,085,000","1,705,711,000","2,711,199,000","2,106,538,000","2,103,185,000","1,998,030,000","963,862,000","424,224,000","816,533,000","1,003,311,000","1,202,178,000","260,771,000","626,826,000","635,285,000","633,166,000","651,809,000","638,275,000","630,332,000","632,128,000","607,218,000","603,412,000","598,272,000","7,904,000","588,473,000","5,695,000","56,293,000","55,206,000","54,029,000","38,098,000","21,864,000","8,983,000","388,000","287,000","275,000","279,000","291,000","296,000","293,000","290,000","243,000","341,000"
