name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
NetIncomeFromContinuingAndDiscontinuedOperation,"-97,406,000","-31,684,000","7,545,000","-30,696,000","-42,571,000","-37,215,000","-42,892,000","-14,540,000","-7,743,000","-5,149,000","16,438,000","-20,952,000"
NormalizedIncome,"-80,193,000","-32,722,000","11,768,345.006","-30,531,505","-30,450,610","-35,376,000","-27,459,800","-12,850,197.543","-7,753,000","-3,970,000","32,307,329.318","-16,123,938.287"
InterestIncome,,,,,,,,"164,000",,,,"1,366,000"
InterestExpense,,,,,,,"2,000",,,,,
NetInterestIncome,,,,,,,"-1,512,000","164,000",,,"-4,367,000","1,366,000"
EBIT,"-75,491,000","-31,852,000","18,143,000","-30,839,000","-30,943,000","-35,309,000","-45,628,000","-13,195,000","-7,749,000","-4,089,000","14,365,000","-19,191,000"
EBITDA,"-70,668,000"
ReconciledDepreciation,"4,823,000","1,295,000","1,244,000","1,114,000","1,170,000","1,224,000","-1,649,000","2,901,000","77,000","107,000","-3,456,000","138,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-97,406,000","-31,684,000","7,545,000","-30,696,000","-42,571,000","-37,215,000","-42,892,000","-14,540,000","-7,743,000","-5,149,000","16,438,000","-20,952,000"
TotalUnusualItemsExcludingGoodwill,"-17,213,000","1,038,000","-5,754,000","-167,000","-12,330,000","-1,839,000","-21,140,000","-1,712,000","10,000","-1,179,000","-18,111,000","-5,347,000"
TotalUnusualItems,"-17,213,000","1,038,000","-5,754,000","-167,000","-12,330,000","-1,839,000","-21,140,000","-1,712,000","10,000","-1,179,000","-18,111,000","-5,347,000"
NormalizedEBITDA,"-53,455,000","-31,595,000","25,141,000","-29,558,000","-17,443,000","-32,246,000","-24,484,000","-8,582,000","-7,682,000","-2,803,000","32,059,000","-13,706,000"
TaxRateForCalcs,"0","0","0.266","0.015","0.017","0","0.27","0.013","0","0","0.124","0.097"
TaxEffectOfUnusualItems,"0","0","-1,530,654.994","-2,505","-209,610","0","-5,707,800","-22,197.543","0","0","-2,241,670.682","-518,938.287"
