name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
		DeferredTax,"-2,600,000","300,000","200,000","-3,500,000","400,000","0","100,000","12,500,000","-15,900,000","-200,000","500,000","-7,200,000","-3,100,000","-100,000","-2,500,000","6,300,000","-2,900,000","-1,200,000","-9,900,000","-16,700,000","900,000","1,700,000","5,200,000","3,200,000","-8,100,000","7,900,000","1,200,000","-300,000"
			DeferredIncomeTax,"-2,600,000","300,000","200,000","-3,500,000","400,000","0","100,000","12,500,000","-15,900,000","-200,000","500,000","-7,200,000","-3,100,000","-100,000","-2,500,000","6,300,000","-2,900,000","-1,200,000","-9,900,000","-16,700,000","900,000","1,700,000","5,200,000","3,200,000","-8,100,000","7,900,000","1,200,000","-300,000"
		AssetImpairmentCharge,"2,100,000","1,200,000","400,000","500,000","0",,,"2,400,000",,,,"0","7,100,000",,,"4,400,000",,,,,,,,,,,,
		StockBasedCompensation,"14,000,000","3,900,000","3,400,000","3,300,000","3,400,000","3,600,000","3,600,000","3,200,000","3,700,000","3,300,000","3,200,000","3,000,000","3,100,000","3,000,000","2,600,000","2,500,000","2,800,000","2,600,000","2,100,000","2,300,000","2,500,000","1,300,000","2,300,000","2,500,000","2,400,000","2,500,000","2,100,000","2,000,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,"400,000",,,,"-400,000"
		OtherNonCashItems,"14,000,000","3,000,000","5,600,000","3,200,000","2,200,000","2,800,000","3,100,000","6,800,000","1,600,000","800,000","600,000","400,000","200,000","1,900,000","700,000","1,900,000","-100,000","600,000","600,000","2,400,000","600,000","400,000","200,000","100,000",,,"600,000","600,000"
		ChangeInWorkingCapital,"-20,000,000","-33,900,000","-9,500,000","28,400,000","-5,000,000","-10,700,000","-4,500,000","-19,300,000","7,700,000","-13,200,000","10,900,000","7,800,000","400,000","-7,000,000","3,500,000","-10,000,000","4,900,000","-15,000,000","26,100,000","-500,000","8,900,000","-11,000,000","-4,000,000","-13,000,000","10,200,000","-6,600,000","-16,800,000","8,300,000"
			ChangeInReceivables,"-25,400,000","-27,100,000","28,400,000","-7,400,000","-19,300,000","-8,400,000","2,200,000","-13,900,000","16,900,000","-3,800,000","18,500,000","-10,300,000","-4,300,000","8,800,000","20,600,000","-23,500,000","-1,900,000","800,000","33,600,000","-30,300,000","6,900,000","-9,600,000","9,900,000","-13,400,000","9,900,000","3,900,000","-5,000,000","-4,000,000"
				ChangesInAccountReceivables,"-25,400,000","-27,100,000","28,400,000","-7,400,000","-19,300,000","-8,400,000","2,200,000","-13,900,000","16,900,000","-3,800,000","18,500,000","-10,300,000","-4,300,000","8,800,000","20,600,000","-23,500,000","-1,900,000","800,000","33,600,000","-30,300,000","6,900,000","-9,600,000","9,900,000","-13,400,000","9,900,000","3,900,000","-5,000,000","-4,000,000"
			ChangeInInventory,"-24,100,000","-22,700,000","-23,800,000","18,200,000","4,200,000","17,900,000","2,500,000","7,400,000","-15,900,000","-13,100,000","-21,100,000","15,100,000","200,000","-4,400,000","-22,000,000","7,300,000","1,300,000","-1,400,000","-9,600,000","19,900,000","-8,900,000","-8,500,000","-6,700,000","-900,000","-11,100,000","-7,800,000","-3,700,000","6,500,000"
			ChangeInPrepaidAssets,"15,300,000","-2,300,000","3,400,000","13,700,000","500,000","-13,100,000","-2,000,000","-1,600,000","-1,800,000","-9,600,000","3,700,000","-400,000","2,200,000","-1,200,000","3,700,000","-800,000","1,500,000",,,"-3,300,000","400,000","-5,400,000","-2,400,000","-1,300,000","500,000","-700,000","600,000","800,000"
			ChangeInPayablesAndAccruedExpense,"15,400,000","19,200,000","-17,000,000","3,400,000","9,800,000","-7,700,000","-6,900,000","-10,300,000","10,800,000","11,300,000","10,600,000","6,700,000","2,300,000","-9,700,000","2,600,000","4,700,000","3,500,000","-15,800,000","2,600,000","12,800,000","10,500,000","14,000,000","-4,300,000","2,600,000","8,900,000","-2,500,000","-8,100,000","4,100,000"
				ChangeInPayable,"26,600,000","6,900,000","13,500,000","-7,600,000","13,800,000","-15,600,000","-4,200,000","-7,400,000","700,000","5,600,000","15,400,000","-4,700,000","-1,600,000","-2,200,000","-500,000","7,900,000","4,500,000","-8,700,000","1,500,000","-5,800,000","3,400,000","9,200,000","-1,900,000","-400,000","2,200,000","-4,500,000","800,000","2,600,000"
					ChangeInAccountPayable,"26,600,000","6,900,000","13,500,000","-7,600,000","13,800,000","-15,600,000","-4,200,000","-7,400,000","700,000","5,600,000","15,400,000","-4,700,000","-1,600,000","-2,200,000","-500,000","7,900,000","4,500,000","-8,700,000","1,500,000","-5,800,000","3,400,000","9,200,000","-1,900,000","-400,000","2,200,000","-4,500,000","800,000","2,600,000"
				ChangeInAccruedExpense,"-11,200,000","12,300,000","-30,500,000","11,000,000","-4,000,000","7,900,000","-2,700,000","-2,900,000","10,100,000","5,700,000","-4,800,000","11,400,000","3,900,000","-7,500,000","3,100,000","-3,200,000","-1,000,000","-7,100,000","1,100,000","18,600,000","7,100,000","4,800,000","-2,400,000","3,000,000","6,700,000","2,000,000","-8,900,000","1,500,000"
			ChangeInOtherWorkingCapital,"-1,200,000","-1,000,000","-500,000","500,000","-200,000","600,000","-300,000","-900,000","-2,300,000","2,000,000","-800,000","-3,300,000","0","-500,000","-1,400,000","2,300,000","500,000","100,000","-500,000","400,000","0","-1,500,000","-500,000","0","2,000,000","500,000","-600,000","900,000"
InvestingCashFlow,"-14,400,000","-4,000,000","-2,600,000","-3,300,000","-4,500,000","-4,000,000","-4,400,000","-3,700,000","-5,900,000","-6,700,000","-10,600,000","-6,800,000","-78,800,000","-4,200,000","-3,400,000","-10,500,000","-8,400,000","-4,300,000","-2,600,000","-8,400,000","-276,900,000","-2,400,000","-4,300,000","-4,700,000","-6,400,000","-8,600,000","-1,900,000","-75,700,000"
	CashFlowFromContinuingInvestingActivities,"-14,400,000","-4,000,000","-2,600,000","-3,300,000","-4,500,000","-4,000,000","-4,400,000","-3,700,000","-5,900,000","-6,700,000","-10,600,000","-6,800,000","-78,800,000","-4,200,000","-3,400,000","-10,500,000","-8,400,000","-4,300,000","-2,600,000","-8,400,000","-276,900,000","-2,400,000","-4,300,000","-4,700,000","-6,400,000","-8,600,000","-1,900,000","-75,700,000"
		NetPPEPurchaseAndSale,"-14,800,000","-3,400,000","-4,100,000","-2,600,000","-4,700,000","-3,400,000","-4,400,000","-4,000,000","-5,300,000","-6,100,000","-8,100,000","-6,500,000","-5,700,000","-4,200,000","-3,400,000","-5,100,000","-8,400,000","-4,300,000","-2,600,000","-12,600,000","-900,000","-1,700,000","-5,000,000","-4,700,000","-5,100,000","-8,600,000","-10,500,000","-19,400,000"
			PurchaseOfPPE,"-14,800,000","-3,400,000","-4,100,000","-2,600,000","-4,700,000","-3,400,000","-4,400,000","-4,000,000","-5,300,000","-6,100,000","-8,100,000","-6,500,000","-5,700,000","-4,200,000","-3,400,000","-5,100,000","-8,400,000","-4,300,000","-2,600,000","-12,600,000","-900,000","-1,700,000","-5,000,000","-4,700,000","-5,100,000","-8,600,000","-10,500,000","-19,400,000"
		NetBusinessPurchaseAndSale,"600,000","-300,000","1,700,000","-600,000","-200,000","-600,000","0","300,000","-600,000","-600,000","-2,500,000","-300,000",,,,,,,,"4,200,000",,,,"0",,,,"-56,300,000"
			PurchaseOfBusiness,"-1,100,000",,,"-600,000","-200,000","-600,000","0","300,000","-600,000","-600,000","-2,500,000","-300,000",,,,,,,,"4,200,000",,,,"0",,,,"-56,300,000"
			SaleOfBusiness,,"0","1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","8,600,000",
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","8,600,000",
		NetOtherInvestingChanges,,"-300,000","-200,000","-100,000",,,,,,,,,,,,,,,,,,,"700,000","0",,,,"0"
FinancingCashFlow,"-56,700,000","-30,400,000","5,000,000","-31,000,000","-300,000","-3,200,000","2,200,000","26,900,000","68,800,000","-100,000","-12,000,000","-14,800,000","60,300,000","-32,500,000","-13,100,000","-8,900,000","-14,800,000","-39,900,000","-26,800,000","-12,600,000","259,800,000","14,300,000","1,800,000","-12,700,000","-25,100,000","-8,500,000","9,500,000","50,900,000"
	CashFlowFromContinuingFinancingActivities,"-56,700,000","-30,400,000","5,000,000","-31,000,000","-300,000","-3,200,000","2,200,000","26,900,000","68,800,000","-100,000","-12,000,000","-14,800,000","60,300,000","-32,500,000","-13,100,000","-8,900,000","-14,800,000","-39,900,000","-26,800,000","-12,600,000","259,800,000","14,300,000","1,800,000","-12,700,000","-25,100,000","-8,500,000","9,500,000","50,900,000"
		NetIssuancePaymentsOfDebt,"-60,000,000","-28,100,000","-300,000","-30,900,000","-700,000","-1,100,000","1,100,000","36,200,000","86,700,000","1,800,000","-14,800,000","-14,900,000","58,300,000","-30,000,000","-15,000,000","-10,000,000","-18,000,000","-38,000,000","-30,000,000","-16,000,000","307,800,000",,,,,,,
			NetLongTermDebtIssuance,,,,"-31,600,000",,"-1,100,000","1,100,000","393,800,000","86,700,000","1,800,000","-14,800,000","-14,900,000","58,300,000","-30,000,000","-15,000,000","-10,000,000","-18,000,000","-38,000,000","-30,000,000","-16,000,000","307,800,000",,,,,,,
				LongTermDebtIssuance,,,,"1,500,000",,"200,000","1,300,000","393,800,000","268,200,000","20,500,000","3,000,000","6,400,000","72,000,000","3,000,000","4,000,000","0","0","8,000,000","2,000,000","5,000,000","538,000,000",,,,,,,
				LongTermDebtPayments,,,,,,"-1,300,000","-200,000","-265,900,000","-181,500,000","-18,700,000","-17,800,000","-21,300,000","-13,700,000","-33,000,000","-19,000,000","-10,000,000","-18,000,000","-46,000,000","-32,000,000","-21,000,000","-230,200,000",,,,,,,
			NetShortTermDebtIssuance,,"-28,100,000","-300,000",,"-700,000","-1,100,000","1,100,000","-357,600,000","-113,300,000","1,800,000","-14,800,000","-14,900,000","58,300,000","-30,000,000","-15,000,000","-10,000,000","-18,000,000","-38,000,000","-30,000,000","-16,000,000","307,800,000",,,,,,,
				ShortTermDebtIssuance,,"0","0",,"0","200,000","1,300,000",,"68,200,000","20,500,000","3,000,000","6,400,000","72,000,000","3,000,000","4,000,000","0","0","8,000,000","2,000,000","5,000,000","538,000,000",,,,,,,
				ShortTermDebtPayments,,"-28,100,000","-300,000",,"-700,000","-1,300,000","-200,000","-265,900,000","-181,500,000","-18,700,000","-17,800,000","-21,300,000","-13,700,000","-33,000,000","-19,000,000","-10,000,000","-18,000,000","-46,000,000","-32,000,000","-21,000,000","-230,200,000",,,,,,,
		ProceedsFromStockOptionExercised,"7,100,000","300,000","5,200,000","0","1,600,000","0","1,200,000","0","51,600,000","400,000","2,900,000","600,000","2,000,000","100,000","1,900,000","300,000","3,200,000","400,000","3,200,000","0","2,200,000",,,,,,,
		NetOtherFinancingCharges,"-3,800,000","-2,600,000","100,000","-100,000","-1,200,000","-2,100,000","-100,000","-9,300,000","-69,500,000","-2,300,000","-100,000","-500,000","0",,,"800,000","0",,,"3,400,000","-50,200,000","-188,500,000","1,800,000","-12,700,000","-25,100,000","-8,500,000","9,500,000","50,900,000"
EndCashPosition,"116,700,000","116,500,000","159,200,000","146,100,000","129,800,000","112,600,000","107,000,000","102,100,000","88,800,000","25,600,000","31,400,000","31,300,000","30,000,000","32,500,000","56,500,000","51,900,000","52,800,000","55,400,000","94,100,000","83,300,000","89,300,000","79,600,000","53,900,000","36,500,000","34,200,000","38,100,000","34,700,000","20,600,000"
	ChangesInCash,"4,100,000","-42,700,000","13,200,000","16,300,000","17,300,000","5,600,000","4,900,000","11,400,000","64,000,000","-5,900,000","400,000","1,300,000","-2,400,000","-23,800,000","3,500,000","-900,000","-1,900,000","-38,800,000","10,700,000","-6,200,000","9,700,000","25,700,000","16,700,000","2,400,000","-4,000,000","3,700,000","13,700,000","5,700,000"
	EffectOfExchangeRateChanges,"-200,000","0","-100,000","0","-100,000","0","0","1,900,000","-800,000","100,000","-300,000","0","-100,000","-200,000","-400,000","0","-700,000","100,000","100,000","200,000","0","0","700,000","-100,000","100,000","-300,000","400,000","100,000"
	BeginningCashPosition,"112,600,000","159,200,000","146,100,000","129,800,000","112,600,000","107,000,000","102,100,000","88,800,000","25,600,000","31,400,000","31,300,000","30,000,000","32,500,000","56,500,000","53,400,000","52,800,000","55,400,000","94,100,000","83,300,000","89,300,000","79,600,000","53,900,000","36,500,000","34,200,000","38,100,000","34,700,000","20,600,000","14,800,000"
IncomeTaxPaidSupplementalData,,,"400,000","100,000","1,100,000","8,500,000","4,400,000","-2,600,000","400,000","5,900,000","500,000","4,400,000","3,500,000","-300,000","600,000","1,200,000","700,000","11,700,000","200,000","3,400,000","2,600,000",,,,,,,
InterestPaidSupplementalData,"33,400,000","1,000,000","14,800,000","600,000","17,000,000","200,000","3,800,000","5,100,000","2,400,000","4,200,000","5,000,000","6,200,000","4,600,000","6,100,000","3,000,000","4,700,000","4,700,000","4,900,000","5,000,000","5,400,000","3,500,000",,,,,,,
CapitalExpenditure,"-14,800,000","-3,400,000","-4,100,000","-2,600,000","-4,700,000","-3,400,000","-4,400,000","-4,000,000","-5,300,000","-6,100,000","-8,100,000","-6,500,000","-5,700,000","-4,200,000","-3,400,000","-5,100,000","-8,400,000","-4,300,000","-2,600,000","-12,600,000","-900,000","-1,700,000","-5,000,000","-4,700,000","-5,100,000","-8,600,000","-10,500,000","-19,400,000"
IssuanceOfDebt,"0","0","0","0","0","200,000","1,300,000","302,100,000","268,200,000","20,500,000","3,000,000","6,400,000","72,000,000","3,000,000","4,000,000","0","0","8,000,000","2,000,000","5,000,000","538,000,000",,,,,,,
RepaymentOfDebt,"-60,000,000","-28,100,000","-300,000","-30,900,000","-700,000","-1,300,000","-200,000","-265,900,000","-181,500,000","-18,700,000","-17,800,000","-21,300,000","-13,700,000","-33,000,000","-19,000,000","-10,000,000","-18,000,000","-46,000,000","-32,000,000","-21,000,000","-230,200,000",,,,,,,
FreeCashFlow,"60,400,000","-11,700,000","6,700,000","48,000,000","17,400,000","9,400,000","2,700,000","-15,800,000","-4,200,000","-5,200,000","14,900,000","16,400,000","10,400,000","8,700,000","16,600,000","13,400,000","12,900,000","1,100,000","37,500,000","2,200,000","25,900,000","12,100,000","14,200,000","15,100,000","22,400,000","12,200,000","-4,400,000","11,100,000"
