name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,06/30/2005
	TotalNonCurrentAssets,"392,462,000","383,314,000","389,738,000","374,705,000","359,191,000","349,799,000","337,172,000","325,885,000","311,877,000","286,344,000","280,942,000","260,823,000","251,181,000","245,504,000","243,435,000","238,627,000","253,964,000","247,749,000","236,048,000","231,210,000","227,598,000","197,502,000","192,990,000","183,745,000","175,394,000","165,709,000","153,299,000","143,173,000","142,244,000","139,696,000","141,148,000","111,577,000","109,065,000","108,247,000","108,072,000","108,493,000","107,191,000","108,064,000","105,299,000","99,315,000","94,998,000","89,841,000","79,795,000","80,081,000","73,905,000","53,506,000","52,883,000","59,177,000","63,117,000","63,435,000","63,516,000","64,011,000","64,502,000","66,357,000","45,663,000","34,215,000","32,077,000","31,427,000","31,393,000","30,785,000","29,824,000","19,233,000"
		NetPPE,"307,657,000","303,904,000","308,304,000","294,760,000","286,811,000","278,380,000","265,927,000","257,569,000","255,781,000","233,119,000","226,112,000","207,337,000","203,442,000","198,252,000","198,158,000","196,631,000","195,576,000","195,553,000","193,670,000","190,848,000","187,949,000","179,622,000","173,192,000","169,149,000","163,038,000","153,332,000","142,660,000","133,067,000","130,589,000","128,504,000","128,072,000","96,767,000","95,912,000","95,442,000","96,712,000","97,121,000","97,419,000","96,301,000","96,051,000","81,289,000","74,438,000","69,639,000","68,842,000","68,736,000","62,691,000","44,396,000","44,822,000","44,556,000","44,960,000","45,461,000","45,766,000","46,017,000","45,602,000","45,564,000","44,398,000","32,758,000","31,089,000","31,165,000","31,183,000","30,572,000","29,605,000","19,077,000"
			GrossPPE,"470,249,000","460,762,000","459,008,000","440,582,000","428,501,000","415,196,000","397,971,000","384,315,000","379,869,000","351,803,000","339,378,000","316,112,000","307,675,000","297,837,000","292,810,000","289,225,000","269,663,000","265,866,000","260,008,000","253,335,000","246,961,000","235,284,000","225,421,000","218,683,000","209,836,000","199,049,000","186,321,000","174,799,000","170,579,000","167,193,000","165,132,000","132,499,000","130,288,000","128,112,000","127,480,000","125,961,000","124,344,000","121,460,000","119,459,000","103,090,000","94,718,000","88,747,000","86,577,000","85,159,000","77,844,000","58,603,000","57,853,000","56,473,000","55,864,000","55,472,000","54,910,000","54,455,000","53,230,000","52,653,000","50,797,000","38,564,000","36,361,000","36,089,000","35,681,000","34,671,000","33,365,000","21,858,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,330,000","2,255,000","2,220,000","0","2,051,000","2,037,000","1,785,000","0","1,629,000","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"84,616,000","84,616,000","84,602,000","76,421,000","75,265,000","75,262,000","75,264,000","75,251,000","75,240,000","75,223,000","75,197,000","74,926,000","74,922,000","74,921,000","74,919,000","74,919,000","70,495,000","70,484,000","70,484,000","70,457,000","70,454,000","70,454,000","70,454,000","70,454,000","63,962,000","63,962,000","63,962,000","63,962,000","63,962,000","63,958,000","63,952,000","41,774,000","41,774,000","41,774,000","41,709,000","41,709,000","41,709,000","41,709,000","41,705,000","35,348,000","35,334,000","35,302,000","34,896,000","34,896,000","27,186,000","19,220,000","19,220,000","19,220,000","19,220,000","19,220,000","19,220,000","19,220,000","19,220,000","19,219,000","21,619,000","13,859,000","13,859,000","13,859,000","13,859,000","13,859,000","13,859,000","6,788,000"
				BuildingsAndImprovements,"192,355,000","188,158,000","186,934,000","113,570,000","112,077,000","111,890,000","111,816,000","111,447,000","111,320,000","111,223,000","110,102,000","108,443,000","108,154,000","105,349,000","104,904,000","107,449,000","86,607,000","86,281,000","86,149,000","82,539,000","82,606,000","79,251,000","81,866,000","80,400,000","60,282,000","60,240,000","59,797,000","59,584,000","59,642,000","59,591,000","59,506,000","51,481,000","51,462,000","51,136,000","50,930,000","50,836,000","50,763,000","50,722,000","50,182,000","31,775,000","31,611,000","31,716,000","31,461,000","31,435,000","32,980,000","22,344,000","22,199,000","22,108,000","22,063,000","22,063,000","22,139,000","22,201,000","22,171,000","22,148,000","19,734,000","16,167,000","16,109,000","16,104,000","16,030,000","15,933,000","15,271,000","11,953,000"
				MachineryFurnitureEquipment,"167,637,000","164,063,000","157,397,000","143,106,000","139,697,000","135,792,000","132,261,000","127,522,000","126,368,000","123,136,000","120,579,000","118,554,000","116,669,000","113,567,000","110,038,000","105,078,000","88,522,000","86,159,000","83,500,000","80,055,000","77,566,000","74,191,000","67,140,000","63,919,000","51,453,000","50,576,000","48,885,000","46,271,000","43,840,000","43,644,000","41,674,000","39,244,000","37,052,000","35,202,000","34,841,000","33,416,000","31,872,000","29,029,000","27,572,000","24,359,000","23,165,000","19,399,000","17,965,000","16,608,000","17,678,000","14,988,000","14,397,000","13,360,000","14,581,000","12,560,000","11,903,000","11,608,000","10,636,000","10,058,000","8,272,000","7,471,000","5,452,000","5,210,000","4,886,000","4,027,000","3,395,000","2,373,000"
				OtherProperties,"25,338,000","23,622,000","24,156,000","20,047,000","21,245,000","22,975,000","24,075,000","23,784,000","25,304,000","12,568,000","13,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,648,000","1,426,000","1,203,000","1,228,000","1,172,000","1,067,000","941,000","916,000","906,000","852,000","840,000","744,000"
				ConstructionInProgress,"303,000","303,000","5,919,000","87,438,000","80,217,000","69,277,000","54,555,000","46,311,000","41,637,000","29,653,000","19,877,000","14,189,000","7,930,000","4,000,000","2,949,000","1,779,000","24,039,000","22,942,000","19,875,000","20,284,000","16,335,000","11,388,000","5,961,000","3,910,000","34,139,000","24,271,000","13,677,000","4,982,000","3,135,000",,,,,,,,"0","0","0","11,608,000","4,608,000",,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-162,592,000","-156,858,000","-150,704,000","-145,822,000","-141,690,000","-136,816,000","-132,044,000","-126,746,000","-124,088,000","-118,684,000","-113,266,000","-108,775,000","-104,233,000","-99,585,000","-94,652,000","-92,594,000","-74,087,000","-70,313,000","-66,338,000","-62,487,000","-59,012,000","-55,662,000","-52,229,000","-49,534,000","-46,798,000","-45,717,000","-43,661,000","-41,732,000","-39,990,000","-38,689,000","-37,060,000","-35,732,000","-34,376,000","-32,670,000","-30,768,000","-28,840,000","-26,925,000","-25,159,000","-23,408,000","-21,801,000","-20,280,000","-19,108,000","-17,735,000","-16,423,000","-15,153,000","-14,207,000","-13,031,000","-11,917,000","-10,904,000","-10,011,000","-9,144,000","-8,438,000","-7,628,000","-7,089,000","-6,399,000","-5,806,000","-5,272,000","-4,924,000","-4,498,000","-4,099,000","-3,760,000","-2,781,000"
		InvestmentsAndAdvances,"6,334,000","6,015,000","6,717,000","6,134,000","5,336,000","5,561,000","6,724,000","4,402,000","1,699,000","2,759,000","4,732,000","4,150,000","5,819,000","7,163,000","8,828,000","7,486,000","10,221,000","10,767,000","4,054,000","4,054,000","4,054,000","4,044,000","4,044,000","4,044,000","2,633,000","4,058,000","4,058,000","3,397,000","3,397,000","3,387,000","3,387,000","3,387,000","2,637,000","2,650,000","2,650,000","2,923,000","2,923,000","3,269,000","3,669,000","3,669,000","5,188,000","5,791,000","5,388,000","5,788,000","5,901,000","6,226,000","6,432,000","11,157,000","14,355,000","14,644,000",,,,,,,,,,,,
			LongTermEquityInvestment,"4,778,000","4,459,000","5,161,000","4,578,000","3,637,000","3,862,000","5,025,000","2,703,000","0","1,060,000","2,283,000","1,701,000","1,370,000","2,053,000","3,718,000","2,376,000","6,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,"128,000","128,000","128,000","128,000","128,000","128,000","878,000","878,000","2,878,000","3,539,000","3,539,000","3,539,000","4,154,000","2,643,000","2,643,000","2,643,000","2,643,000","2,633,000","2,633,000","2,633,000","2,633,000","2,647,000","2,647,000","2,647,000","2,647,000","2,637,000","2,637,000","2,637,000","2,637,000","2,650,000","2,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,,,,,,,"1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,"128,000","128,000","128,000","128,000","128,000","128,000","878,000","878,000","2,878,000","3,539,000","3,539,000","3,539,000","4,154,000","2,643,000","2,643,000","2,643,000","2,643,000","2,633,000","2,633,000","2,633,000","2,633,000","2,647,000","2,647,000","2,647,000","2,647,000","2,637,000","2,637,000","2,637,000","2,637,000","2,650,000","2,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"1,556,000","1,556,000","1,556,000","1,556,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000","1,571,000",,"8,124,000","1,411,000","1,411,000","1,411,000","1,411,000","1,411,000","1,411,000",,"1,411,000","1,411,000","750,000","750,000","750,000","750,000","750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"72,688,000","67,733,000","68,845,000","68,709,000","63,155,000","61,187,000","59,950,000","59,530,000","49,975,000","45,971,000","45,345,000","44,698,000","37,249,000","35,607,000","31,914,000","29,166,000","42,372,000","38,255,000","35,148,000","33,270,000","31,958,000","10,122,000","11,131,000","7,520,000","4,497,000","5,887,000","4,589,000","4,631,000","6,154,000","5,740,000","7,316,000","7,988,000","7,275,000","6,843,000","5,707,000","5,371,000","3,459,000","3,267,000","2,323,000","2,375,000","2,792,000","2,886,000","2,703,000","2,625,000","4,825,000","2,746,000","1,494,000","1,548,000","1,917,000","1,450,000","1,299,000","995,000","939,000","1,374,000","992,000","891,000","624,000",,,,,
			NonCurrentDeferredTaxesAssets,"66,518,000","61,837,000","63,269,000","63,288,000","57,624,000","55,781,000","55,122,000","54,898,000","45,562,000","42,015,000","41,711,000","41,126,000","33,776,000","32,004,000","28,300,000","25,583,000","39,119,000","35,513,000","32,255,000","29,666,000","28,460,000","7,089,000","8,414,000","5,816,000","4,497,000","5,887,000","4,589,000","4,631,000","6,154,000","5,740,000","7,316,000","7,988,000","7,275,000","6,843,000","5,707,000","5,371,000","3,459,000","3,267,000","2,323,000","2,375,000","2,792,000","2,886,000","2,703,000","2,625,000","4,825,000","2,746,000","1,494,000","1,548,000","1,917,000","1,450,000","1,299,000","995,000","939,000","1,374,000","992,000","891,000","624,000",,,,,
		NonCurrentPrepaidAssets,"3,029,000","3,157,000","3,339,000","3,642,000","2,962,000","3,047,000","2,958,000","2,777,000","2,821,000","2,162,000","2,452,000","2,335,000","2,370,000","2,182,000","2,230,000","3,142,000","3,460,000","819,000","899,000","1,157,000","1,658,000","1,734,000","3,249,000","935,000",,"1,059,000","1,122,000","1,184,000","1,246,000","1,308,000","1,371,000","2,433,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"2,754,000","2,505,000","2,533,000","1,460,000","927,000","1,624,000","1,613,000","1,607,000","1,601,000","2,333,000","2,301,000","2,303,000","2,301,000","2,300,000","2,305,000","2,202,000","2,335,000","2,355,000","2,277,000","1,881,000","1,979,000","1,980,000","1,374,000","2,097,000","5,226,000","1,373,000","870,000","894,000","858,000","757,000","1,002,000","1,002,000","3,241,000","3,312,000","3,003,000","3,078,000","3,390,000","5,227,000","3,256,000","11,982,000","12,580,000","11,525,000","2,862,000","2,932,000","488,000","138,000","135,000","1,916,000","1,885,000","1,880,000","16,451,000","16,999,000","17,961,000","19,419,000","273,000","566,000","364,000","262,000","210,000","213,000","219,000","156,000"
TotalLiabilitiesNetMinorityInterest,"1,797,258,000","1,489,757,000","1,293,895,000","1,145,566,000","944,892,000","829,852,000","743,951,000","852,939,000","921,841,000","805,486,000","729,417,000","741,418,000","694,094,000","837,926,000","863,833,000","925,853,000","741,284,000","627,430,000","597,495,000","497,366,000","444,221,000","472,112,000","514,490,000","443,873,000","470,724,000","375,208,000","389,819,000","329,801,000","327,094,000","308,002,000","302,944,000","249,835,000","258,533,000","245,885,000","232,147,000","224,070,000","250,752,000","219,265,000","188,520,000","189,603,000","177,363,000","192,305,000","200,251,000","169,017,000","146,061,000","131,342,000","139,564,000","110,419,000","104,513,000","93,008,000","99,833,000","123,262,000","112,514,000","110,266,000","124,184,000","104,063,000","89,711,000","102,305,000","109,906,000","107,092,000","83,234,000","60,535,000"
	CurrentLiabilities,"1,496,155,000","1,199,579,000","1,101,479,000","968,896,000","781,996,000","672,971,000","589,688,000","707,635,000","784,823,000","671,740,000","588,412,000","605,969,000","564,069,000","708,194,000","738,882,000","811,557,000","672,530,000","534,532,000","509,762,000","415,493,000","363,618,000","434,497,000","480,052,000","419,011,000","454,107,000","359,167,000","373,133,000","313,954,000","310,886,000","292,530,000","286,642,000","218,283,000","241,664,000","229,145,000","213,450,000","204,431,000","220,508,000","185,342,000","156,908,000","150,304,000","140,647,000","154,874,000","172,648,000","160,613,000","137,875,000","123,546,000","133,029,000","104,222,000","89,031,000","78,416,000","84,910,000","108,472,000","97,491,000","95,772,000","110,075,000","89,146,000","78,420,000","83,840,000","91,207,000","88,185,000","64,151,000","47,507,000"
