name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
		DepreciationAndAmortizationInIncomeStatement,"31,354,000","8,008,000","9,138,000","7,487,000","6,721,000","7,555,000","8,847,000","8,283,000","6,334,000","5,338,000","5,988,000","4,366,000","5,179,000","2,895,000","3,379,000","3,164,000","3,125,000","3,593,000","3,984,000","4,185,000","4,537,000","4,417,000","5,016,000","5,214,000","4,975,000","4,473,000","4,238,000","4,646,000","4,615,000","6,537,000","6,198,000","6,515,000","7,692,000","7,902,000","4,719,000","10,471,000","11,674,000","10,123,000","10,004,000","9,963,000","9,905,000","10,054,000","9,704,000","9,826,000","9,726,000","9,355,000","9,292,000","8,832,000","8,279,000","8,186,000","7,630,000","7,481,000","6,919,000","6,282,000","4,678,000","5,885,000","5,419,000","4,424,000","4,125,000","3,853,000","3,030,000","2,741,000","2,769,000","2,487,000","2,477,000","2,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,900,000","500,000","400,000",,"300,000","300,000","300,000",,"200,000","200,000","200,000","100,000","200,000","200,000","100,000",,,"100,000","100,000",,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,900,000","500,000","400,000",,"300,000","300,000","300,000",,"200,000","200,000","200,000","100,000","200,000","200,000","100,000",,,"100,000","100,000",,,,
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,"6,981,000","7,086,000","4,651,000","6,341,000","5,855,000","5,471,000","4,253,000","3,940,000","4,683,000","3,638,000","2,756,000","2,976,000","2,976,000","4,183,000","4,242,000","4,894,000","3,351,000","3,971,000","4,658,000","3,967,000","5,441,000","5,677,000","4,695,000","5,863,000","3,613,000","4,628,000","2,128,000","3,162,000","5,145,000","5,261,000","4,463,000","4,345,000","3,697,000","4,578,000","5,737,000","6,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,"0","4,000","-4,603,000","-8,701,000","-6,780,000","-4,812,000","-22,780,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,232,000","621,811,000",,,,"54,852,000",,"44,648,000",,,"42,425,000","42,266,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"231,028,000","47,962,000","48,159,000","56,772,000","78,135,000","68,849,000","66,305,000","63,313,000","49,932,000","43,870,000","43,023,000","46,844,000","44,751,000","44,324,000","36,427,000","39,888,000","42,828,000","36,005,000","31,069,000","23,373,000","28,952,000","25,165,000","17,992,000","14,359,000","18,358,000","11,063,000","16,696,000","18,790,000","15,527,000","17,089,000","15,710,000","16,248,000","12,561,000","-17,365,000","-589,000","-4,292,000","3,793,000","4,169,000","7,211,000","14,681,000","15,549,000","12,457,000","20,960,000","-557,317,000","38,010,000","27,481,000","38,560,000","37,085,000","56,128,000","61,714,000","63,556,000","60,734,000","59,540,000","46,919,000","46,872,000","43,638,000","38,753,000","27,838,000","26,093,000","25,736,000","24,041,000","20,692,000","19,082,000","18,165,000","15,689,000","12,720,000","11,840,000","14,029,000","12,721,000","11,512,000","9,950,000","8,440,000","8,083,000","6,905,000","5,706,000","3,892,000","2,556,000","2,184,000","-240,000","2,402,000","2,965,000","2,993,000","2,970,000","2,562,000","1,810,000","3,221,000","2,532,000","-859,000","-821,000","-816,000","-1,179,000","-12,178,000","-9,800,000","-2,700,000","-3,700,000","-2,488,000","600,000","700,000","600,000","143,742","300,000","500,000","400,000","400,000","200,000","300,000","200,000","-17,800,000","6,500,000","0","0","-11,700,000","2,300,000","4,700,000","4,600,000"
NetNonOperatingInterestIncomeExpense,"-10,588,000","-3,160,000","-2,791,000","-2,730,000","-1,907,000","-2,048,000","-2,329,000","-2,661,000","-2,538,000","-3,218,000","-3,037,000","-3,763,000","-4,312,000","-3,325,000","-1,521,000","-1,962,000","-2,026,000","-1,583,000","-1,377,000","-1,291,000","-1,156,000","-1,049,000","-1,583,000","-1,122,000","-1,294,000","-1,090,000","-967,000","-4,929,000","-2,412,000","-2,404,000","-2,566,000","-2,966,000","-1,336,000","-1,255,000","-1,875,000","-669,000","-719,000","-1,095,000","-6,098,000","-1,972,000","-1,975,000","-2,059,000","-2,123,000","-2,169,000","-2,165,000","-2,134,000","-2,102,000","-2,080,000","-2,258,000","-2,326,000","-2,524,000","-2,654,000","-2,906,000","-3,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"38,000","13,000","0","0","25,000","24,000","34,000","31,000","214,000","13,000","19,000","15,000","20,000","24,000","15,000","29,000","114,000","120,000","54,000","44,000","41,000","19,000","30,000","14,000","9,000","22,000","38,000","7,000","4,000","22,000","48,000","24,000","16,000","6,000","14,000","18,000","11,000","11,000","13,000","10,000","27,000","15,000","6,000","18,000","89,000","118,000","61,000","197,000","92,000","85,000","52,000","28,000","52,000","81,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"10,626,000","3,173,000","2,791,000","2,730,000","1,932,000","2,072,000","2,363,000","2,692,000","2,752,000","3,231,000","3,056,000","3,778,000","4,332,000","3,349,000","1,536,000","1,991,000","2,140,000","1,703,000","1,431,000","1,335,000","1,197,000","1,068,000","1,613,000","1,136,000","1,303,000","1,112,000","1,005,000","4,936,000","2,416,000","2,426,000","2,614,000","2,990,000","1,352,000","1,261,000","1,889,000","687,000","730,000","1,106,000","6,111,000","1,982,000","2,002,000","2,074,000","2,129,000","2,187,000","2,254,000","2,252,000","2,163,000","2,277,000","2,350,000","2,411,000","2,576,000","2,682,000","2,958,000","3,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"35,316,000","-1,070,000","1,515,000","1,934,000","32,937,000","1,406,000","-1,936,000","1,557,000","-2,216,000","740,000","-619,000","1,163,000","3,909,000","1,452,000","1,689,000","3,447,000","3,335,000","2,461,000","-604,000","1,943,000","-25,230,000","1,006,000","-1,825,000","4,957,000","1,021,000","730,000","6,907,000","1,179,000","5,324,000","-71,108,000","1,375,000","673,000","1,128,000","-1,231,000","-11,796,000","-143,093,000","830,000","422,000","-157,863,000","376,000","262,000","734,000","480,000","149,000","41,000","-16,000","-33,000","746,000","-841,000","989,000","404,000","979,000","943,000","778,000","-136,000","-186,000","148,000","29,000","248,000","4,105,000","-802,000","155,000","93,000","-247,000","5,000","100,000","60,000","74,000","-12,000","-15,000","-31,000","-21,000","-3,000","-4,000","9,000","273,000","199,000","10,000","-9,024,000","-58,000","77,000","131,000","123,000","71,000","79,000","18,000","66,000","-8,000","34,000","49,000","114,000","-281,000","100,000",,,,,"100,000",,,,,"100,000","100,000",,,,,,,,,,,
	EarningsFromEquityInterest,"2,428,000","-1,403,000","1,017,000","1,444,000","1,370,000","1,118,000","1,567,000","1,435,000","487,000","477,000","1,218,000","-812,000","3,716,000","1,216,000","1,231,000","1,625,000","2,976,000","1,860,000","232,000","900,000","2,355,000","-106,000","1,986,000","3,244,000","363,000","-5,000","1,122,000","1,924,000","4,826,000","1,951,000","757,000","563,000","885,000","787,000","466,000","354,000","337,000","363,000","604,000","390,000","396,000","305,000","380,000","325,000","466,000","323,000","706,000","788,000","734,000","788,000",,,,,,,,,"165,000","-43,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"6,000","0","31,092,000",,"-4,152,000",,,,"-1,470,000",,,,"0","0",,,"-1,323,000","0","-28,712,000",,"-4,432,000","0","0","0","0","-2,075,000","0","-75,193,000","-899,000","0","0","-2,208,000","-11,300,000","-148,549,000","357,000",,"-162,384,000","-14,000","-134,000","429,000","100,000","-176,000","-425,000","-339,000","-739,000","-42,000","-1,575,000","201,000","-1,939,000","979,000","943,000","778,000","-136,000","-186,000","148,000","29,000","83,000","4,148,000","-802,000","155,000","93,000","-247,000","5,000","100,000","60,000","74,000","-12,000","-15,000","-31,000","-21,000","-3,000","-4,000","9,000","273,000","199,000","10,000","-9,024,000","-58,000","77,000","131,000","123,000","71,000","79,000","18,000","66,000","-8,000","34,000","49,000","114,000","-281,000","100,000",,,,,"100,000",,,,,"100,000","100,000",,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,"1,470,000",,,,"0",,,,"1,323,000",,,,"4,432,000","0","0","0","0","2,075,000","0","75,193,000","899,000","0","0","2,208,000",,,,,"162,103,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"0",,,,"4,152,000",,,,"1,470,000",,,,"0",,,,"1,323,000",,,,"4,432,000","0","0","0","0","2,075,000","0","75,193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"0",,"28,712,000",,,,,,,,,,,,,,"0","150,000,000",,,,"14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,"6,000","0","31,092,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,451,000","357,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,790,000","333,000","492,000","490,000","475,000","288,000","649,000","122,000","-2,703,000","263,000","-367,000","1,975,000","193,000","236,000","458,000","1,822,000","359,000","601,000","487,000","1,043,000","1,127,000","1,112,000","621,000","1,713,000","658,000","735,000","5,785,000","1,330,000","498,000","2,134,000","1,517,000","110,000","243,000","190,000","-962,000","5,102,000","136,000","59,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"255,756,000","43,732,000","46,883,000","55,976,000","109,165,000","68,207,000","62,040,000","62,209,000","45,178,000","41,392,000","39,367,000","44,244,000","44,348,000","42,451,000","36,595,000","41,373,000","44,137,000","36,883,000","29,088,000","24,025,000","2,566,000","25,122,000","14,584,000","18,194,000","18,085,000","10,703,000","22,636,000","15,040,000","18,439,000","-56,423,000","14,519,000","13,955,000","12,353,000","-19,851,000","-14,260,000","-148,054,000","3,904,000","3,496,000","-156,750,000","13,085,000","13,836,000","11,132,000","19,317,000","-559,337,000","35,886,000","25,331,000","36,425,000","35,751,000","53,029,000","60,377,000","61,436,000","59,059,000","57,577,000","44,323,000","41,805,000","38,619,000","33,723,000","27,209,000","26,847,000","30,597,000","24,264,000","21,710,000","17,949,000","17,254,000","14,792,000","11,902,000","11,116,000","12,806,000","13,086,000","11,733,000","10,145,000","8,361,000","8,024,000","6,829,000","5,451,000","3,887,000","2,438,000","1,851,000","-9,666,000","1,924,000","2,646,000","2,564,000",,,"1,179,000","2,691,000","2,470,000","-1,469,000",,,,"-12,768,000","-10,000,000","-2,900,000","-3,800,000","-2,950,000","300,000","600,000","500,000","-834,287",,"400,000","300,000","200,000",,,"200,000",,,,,,,,
TaxProvision,"64,169,000","12,019,000","12,873,000","10,731,000","28,546,000","17,915,000","16,460,000","-10,202,000","10,031,000","9,346,000","11,398,000","9,919,000","10,308,000","10,878,000","8,875,000","9,825,000","10,596,000","9,563,000","32,794,000","9,364,000","-1,963,000","9,923,000","5,612,000","6,693,000","7,242,000","4,388,000","9,564,000","6,465,000","7,566,000","-21,591,000","5,188,000","5,358,000","4,743,000","-7,618,000","-5,319,000","-56,962,000","1,566,000","1,363,000","-34,808,000","3,049,000","5,742,000","4,620,000","8,032,000","-135,640,000","14,175,000","10,007,000","14,156,000","13,943,000","20,663,000","23,547,000","23,397,000","23,033,000","22,455,000","17,286,000","15,461,000","15,144,000","13,337,000","10,772,000","10,115,000","10,391,000","9,347,000","8,445,000","6,590,000","6,695,000","5,739,000","4,618,000","3,814,000","5,045,000","5,156,000","4,623,000","4,009,000","3,175,000","3,063,000","2,608,000","2,088,000","1,506,000","924,000","702,000","-3,538,000","705,000","986,000","498,000",,,,"267,000",,,,,,"3,426,000","-2,200,000","-1,000,000","-1,300,000","-882,000","100,000","200,000","200,000","-297,533",,"100,000","100,000","100,000",,,"100,000",,,,,,,,
