name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,11/30/2019
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,004,000","8,854,000","6,000,000","4,986,000","7,266,000","5,725,000","3,761,000","2,517,000","3,751,000"
		CurrentDebtAndCapitalLeaseObligation,"5,430,000","3,847,000",,,,,,,
			CurrentCapitalLeaseObligation,"5,430,000","3,847,000",,,,,,,
		CurrentDeferredLiabilities,"43,186,000","41,212,000","35,250,000","33,761,000","32,751,000","32,799,000","30,299,000","25,372,000","9,612,000"
			CurrentDeferredRevenue,"43,186,000","41,212,000","35,250,000","33,761,000","32,751,000","32,799,000","30,299,000","25,372,000","9,612,000"
		OtherCurrentLiabilities,"551,000","659,000","628,000","601,000","696,000","700,000","958,000","234,000","309,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"65,754,000","68,211,000","67,177,000","72,959,000","78,555,000","61,535,000","63,242,000","72,258,000","85,625,000"
		LongTermDebtAndCapitalLeaseObligation,"10,326,000","9,189,000",,,,,,,
			LongTermCapitalLeaseObligation,"10,326,000","9,189,000",,,,,,,
		NonCurrentDeferredLiabilities,"55,428,000","59,022,000","66,381,000","72,122,000","77,723,000","60,685,000","62,374,000","71,387,000","35,693,000"
			NonCurrentDeferredRevenue,"55,428,000","59,022,000","66,381,000","72,122,000","77,723,000","60,685,000","62,374,000","71,387,000","35,693,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","48,195,000"
		OtherNonCurrentLiabilities,,,"796,000","837,000","832,000","850,000","868,000","871,000","1,737,000"
TotalEquityGrossMinorityInterest,"305,917,000","342,302,000","375,217,000","398,178,000","270,133,000","290,269,000","307,620,000","106,583,000","-57,714,000"
	StockholdersEquity,"305,917,000","342,302,000","375,217,000","398,178,000","270,133,000","290,269,000","307,620,000","106,583,000","-57,714,000"
		CapitalStock,"45,000","45,000","45,000","44,000","39,000","39,000","39,000","26,000","4,000"
			PreferredStock,"0","0","0","0","0","0",,,
			CommonStock,"45,000","45,000","45,000","44,000","39,000","39,000","39,000","26,000","4,000"
		AdditionalPaidInCapital,"571,363,000","563,757,000","558,421,000","552,459,000","398,018,000","393,841,000","391,227,000","171,685,000","2,740,000"
		RetainedEarnings,"-263,425,000","-220,892,000","-183,190,000","-154,355,000","-127,973,000","-103,698,000","-83,784,000","-65,267,000","-60,456,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,066,000","-608,000","-59,000","30,000","49,000","87,000","138,000","139,000","-2,000"
TotalCapitalization,"305,917,000","342,302,000","375,217,000","398,178,000","270,133,000","290,269,000","307,620,000","106,583,000","-57,714,000"
CommonStockEquity,"305,917,000","342,302,000","375,217,000","398,178,000","270,133,000","290,269,000","307,620,000","106,583,000","-57,714,000"
CapitalLeaseObligations,"15,756,000","13,036,000",,,,,,,
NetTangibleAssets,"305,917,000","342,302,000","375,217,000","398,178,000","270,133,000","290,269,000","307,620,000","106,583,000","-57,714,000"
WorkingCapital,"214,435,000","244,860,000","307,765,000","349,437,000","262,796,000","253,895,000","323,077,000","162,368,000","23,217,000"
InvestedCapital,"305,917,000","342,302,000","375,217,000","398,178,000","270,133,000","290,269,000","307,620,000","106,583,000","-57,714,000"
TangibleBookValue,"305,917,000","342,302,000","375,217,000","398,178,000","270,133,000","290,269,000","307,620,000","106,583,000","-57,714,000"
TotalDebt,"15,756,000","13,036,000",,,,,,,
ShareIssued,"44,853,448","44,664,371","44,556,604","44,403,547","39,119,315","38,864,872","38,845,196","34,837,996","34,837,996"
OrdinarySharesNumber,"44,853,448","44,664,371","44,556,604","44,403,547","39,119,315","38,864,872","38,845,196","34,837,996","34,837,996"
