name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2010,03/31/2010,06/30/2009,03/31/2009,03/31/2008,06/30/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,09/30/2003,06/30/2003,03/31/2003
				LongTermDebtIssuance,"2,650,000,000","1,750,000,000","0","0","900,000,000","850,000,000","375,001,000","-515,000,000","-430,000,000","3,062,101,000","225,000,000","-149,220,000","1,000,000","3,070,364,000","1,605,000,000","-135,000,000","920,000,000","2,025,000,000","2,263,000,000","137,000,000","850,000,000","1,125,000,000","997,828,000","-295,000,000","421,204,000","925,000,000","1,477,000,000","-93,000,000","913,000,000","35,000,000","180,000,000","45,000,000","-194,000,000","809,000,000","2,264,000,000","316,150,000","75,000,000","20,163,000","250,000,000","25,000,000","100,000,000","75,000,000","25,000,000","25,000,000",,,,"151,716,000",,,"-26,606,000","173,996,000","-170,395,000","256,692,000","45,000,000","-20,000,000","57,000,000","18,000,000","115,000,000","25,000,000",,,,,
				LongTermDebtPayments,"-3,224,728,000","-1,939,728,000","-25,000,000","-100,000,000","-1,160,000,000","-925,000,000","0","-530,000,000","-465,000,000","-2,425,000,000","-350,000,000","-850,000,000","-765,000,000","-2,480,000,000","-600,000,000","-460,000,000","-540,000,000","-2,010,000,000","-340,000,000","-385,900,000","-450,000,000","-1,158,000,000","-380,000,000","-344,100,000","-345,000,000","-1,317,163,000","-190,000,000","-210,000,000","-150,000,000","-295,000,000","-205,000,000","-286,150,000","-259,000,000","-1,410,000,000","-475,000,000","-150,000,000","-240,000,000","-25,000,000","-75,000,000","-75,000,000","-25,000,000","-30,000,000","-25,000,000","-80,000,000",,,,,"-36,179,000",,,,,,,,,,,,,"-70,000,000",,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"311,000,000","1,155,000,000","-3,000,000","294,000,000","-124,625,000","34,450,000","-289,625,000","221,050,000","238,258,000","4,033,000","-115,942,000","2,792,000","-106,257,000","-57,348,000",,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,033,000","-115,942,000","2,792,000","-106,257,000","-57,348,000",,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"1,387,196,000","731,704,000","-4,000","654,676,000","820,000","707,797,000","2,000","-2,000","0","-50,008,000","-89,189,000","-75,019,000","-50,230,000","-22,895,000",,,,,"0","0","0","0","-1,000","133,000","-1,000","318,655,000","1,000","0","36,000","306,000","156,000","38,619,000","257,216,000","43,000","255,000","7,000","80,000","652,000","1,703,000","3,460,000","4,034,000","49,000","155,000","254,958,000","5,672,000","890,000","127,796,000","138,000","129,000",,"2,393,000","758,000","617,000","981,000","12,331,000","56,000","21,000","16,000","231,000","68,908,000","151,000","88,269,000","0","0","0"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,000","133,000","-1,000","318,655,000","1,000","0","36,000","306,000","156,000","38,619,000","257,216,000","43,000","255,000","7,000","80,000","652,000","1,703,000","3,460,000","4,034,000","49,000","155,000","254,958,000","5,672,000","890,000","127,796,000","138,000","129,000",,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-120,095,000","0",,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-120,095,000",,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-171,942,000","-44,370,000","-43,131,000","-42,878,000","-41,563,000","-40,598,000","-30,017,000","-30,026,000","-30,028,000","-30,007,000","-30,323,000","-30,689,000","-30,930,000","-30,835,000","-31,011,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,817,000","0",,,,,,,,,,,,,,,,
			CommonStockDividendPaid,"-135,442,000","-35,245,000","-34,006,000","-33,753,000","-32,438,000","-30,086,000","-30,017,000","-30,026,000","-30,028,000","-30,007,000","-30,323,000","-30,689,000","-30,930,000","-30,835,000","-31,011,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,"-36,500,000","-9,125,000","-9,125,000","-9,125,000","-9,125,000","-10,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,817,000","0",,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-40,486,000","-40,368,000","-4,000","0","-114,000","-38,577,000","-23,000","-3,000","-51,000","-9,375,000","-243,000","-3,000","-52,000","-17,661,000","-12,000","0","-3,977,000","-16,784,000","55,628,000","0","-5,639,000","-22,165,000","-4,000","0","3,755,000","5,124,000","4,000","-362,000","3,424,000","7,075,000","153,000","-866,000","4,082,000","7,694,000","442,000","11,000","76,000","-709,000","4,106,000","4,186,000","5,314,000","2,229,000","176,000","1,845,000","2,038,000","708,000","197,000","77,000","60,000",,"683,000","239,000","417,000","527,000","-11,982,000","0","11,982,000",,,,,"0","171,556,000","80,796,000","299,375,000"
EndCashPosition,"26,324,286,000","26,324,287,000","29,620,671,000","28,835,657,000","24,979,970,000","19,748,309,000","12,348,331,000","6,413,237,000","4,570,768,000","1,553,021,000","789,832,000","869,924,000","324,374,000","479,388,000","317,255,000","195,404,000","543,919,000","842,531,000","335,466,000","293,758,000","532,048,000","731,538,000","538,951,000","686,529,000","290,230,000","307,001,000","341,546,000","288,002,000","98,207,000","258,286,000","299,078,000","315,698,000","271,452,000","117,005,000","143,977,000","67,607,000","137,900,000","96,338,000","93,965,000","50,133,000","97,516,000","58,946,000","40,154,000","39,104,000","224,672,000","356,511,000","262,329,000","337,828,000","234,779,000","0","470,821,000","127,601,000","138,135,000","88,020,000","86,209,000","98,315,000","141,317,000","65,087,000","75,060,000","93,656,000","142,238,000","99,511,000","102,982,000","95,020,000","98,125,000"
	ChangesInCash,"6,575,977,000","-3,296,385,000","785,014,000","3,855,687,000","5,231,661,000","7,399,978,000","5,935,097,000","1,842,469,000","3,017,747,000","763,189,000","-80,092,000","545,550,000","-155,014,000","162,133,000","121,851,000","-348,515,000","-298,612,000","507,065,000","41,708,000","-238,290,000","-199,490,000","192,587,000","-147,578,000","396,299,000","-16,771,000","-34,545,000","53,544,000","189,795,000","-160,079,000","-40,792,000","-16,620,000","44,246,000","154,447,000","-26,972,000","76,370,000","-70,293,000","41,562,000","2,373,000","43,832,000","-47,383,000","38,570,000","18,792,000","1,050,000","-37,979,000","-131,839,000","248,162,000","-75,499,000","221,571,000","-4,250,000","0","343,220,000","-10,534,000","50,115,000","1,811,000","-12,106,000","-43,002,000","76,230,000","-9,973,000","-18,596,000","-48,582,000","42,727,000","43,631,000","7,962,000","-3,105,000","12,330,000"
	BeginningCashPosition,"19,748,309,000","29,620,671,000","28,835,657,000","24,979,970,000","19,748,309,000","12,348,331,000","6,413,237,000","4,570,768,000","1,553,021,000","789,832,000","869,924,000","324,374,000","479,388,000","317,255,000","195,404,000","543,919,000","842,531,000","335,466,000","293,758,000","532,048,000","731,538,000","538,951,000","686,529,000","290,230,000","307,001,000","341,546,000","288,002,000","98,207,000","258,286,000","299,078,000","315,698,000","271,452,000","117,005,000","143,977,000","67,607,000","137,900,000","96,338,000","93,965,000","50,133,000","97,516,000","58,946,000","40,154,000","39,104,000","77,083,000","356,511,000","108,349,000","337,828,000","116,257,000","239,029,000",,"127,601,000","138,135,000","88,020,000","86,209,000","98,315,000","141,317,000","65,087,000","75,060,000","93,656,000","142,238,000","99,511,000","55,880,000","95,020,000","98,125,000","85,795,000"
IncomeTaxPaidSupplementalData,"345,030,000","30,446,000","103,892,000","113,361,000","97,331,000","38,764,000","89,329,000","62,176,000","60,298,000","25,865,000","61,940,000","44,378,000","80,360,000","20,287,000","31,100,000","16,576,000","38,170,000","21,681,000","23,476,000","196,000","132,090,000","21,380,000","44,521,000","63,545,000","101,267,000","56,448,000","71,446,000","70,930,000","57,451,000","30,125,000","41,946,000","45,541,000","61,937,000","39,890,000","37,017,000","26,703,000","61,821,000","26,122,000","32,807,000","31,724,000","49,718,000","19,127,000","29,396,000","33,931,000","26,047,000","14,939,000",,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"310,114,000","64,596,000","80,117,000","70,777,000","94,624,000","79,243,000","98,960,000","92,953,000","105,173,000","128,518,000","149,738,000","155,474,000","156,757,000","139,565,000","127,945,000","106,539,000","96,161,000","72,072,000","69,222,000","58,090,000","57,936,000","44,490,000","41,575,000","41,575,000","39,163,000","36,525,000","34,059,000","32,900,000","31,363,000","31,560,000","32,791,000","31,407,000","30,063,000","29,556,000","27,694,000","27,340,000","25,535,000","25,307,000","26,996,000","27,828,000","27,797,000","29,055,000","29,806,000","31,126,000","31,435,000","30,216,000",,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-39,567,000","-12,731,000","-9,651,000","-10,611,000","-6,574,000","-5,360,000","-5,763,000","-10,003,000","-5,184,000","-14,092,000","-14,309,000","-6,289,000","-7,124,000","-5,215,000",,"-6,388,000","-7,873,000","-3,887,000","-4,920,000","-6,751,000","-5,340,000","-6,055,000","-5,661,000","-3,891,000","-3,199,000","-3,872,000","-4,567,000","-3,584,000","-2,536,000","-1,522,000","-3,414,000","-1,342,000","-3,408,000","-5,405,000","-2,256,000","-1,884,000","-3,568,000","-4,651,000","-2,419,000","-1,178,000","-2,905,000","-2,047,000","-1,254,000","-2,834,000","-582,000","-389,000","-810,000","-1,104,000","-2,632,000",,"-1,850,000","-1,548,000","-1,665,000","-2,307,000","-3,155,000","-1,453,000","-594,000","-425,000",,"-122,997,000","-718,000","-1,168,000","-15,000",,"-81,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,000","133,000","-1,000","318,655,000","1,000","0","36,000","306,000","156,000","38,619,000","257,216,000","43,000","255,000","7,000","80,000","652,000","1,703,000","3,460,000","4,034,000","49,000","155,000","254,958,000","5,672,000","890,000","127,796,000","138,000","129,000",,,,,,,,,,,,,,,,
IssuanceOfDebt,"2,650,000,000","1,750,000,000","0","0","900,000,000","850,000,000","375,001,000","-515,000,000","-430,000,000","3,062,101,000","225,000,000","-149,220,000","1,000,000","3,070,364,000","1,605,000,000","-135,000,000","920,000,000","2,025,000,000","2,263,000,000","137,000,000","850,000,000","1,125,000,000","997,828,000","-295,000,000","421,204,000","925,000,000","1,477,000,000","-93,000,000","913,000,000","35,000,000","180,000,000","45,000,000","-194,000,000","809,000,000","2,264,000,000","316,150,000","75,000,000","20,163,000","250,000,000","25,000,000","100,000,000","75,000,000","128,600,000","25,000,000",,,,"151,716,000",,,"-26,606,000","173,996,000","-170,395,000","256,692,000","45,000,000","-20,000,000","57,000,000","18,000,000","115,000,000","25,000,000",,,"-33,000,000",,
RepaymentOfDebt,"-3,224,728,000","-1,939,728,000","-25,000,000","-100,000,000","-1,160,000,000","-925,000,000","0","-530,000,000","-465,000,000","-2,425,000,000","-350,000,000","-850,000,000","-765,000,000","-2,480,000,000","-600,000,000","-460,000,000","-540,000,000","-2,010,000,000","-340,000,000","-385,900,000","-450,000,000","-1,158,000,000","-380,000,000","-344,100,000","-345,000,000","-1,317,163,000","-190,000,000","-210,000,000","-150,000,000","-295,000,000","-205,000,000","-286,150,000","-259,000,000","-1,410,000,000","-475,000,000","-150,000,000","-240,000,000","-25,000,000","-75,000,000","180,175,000","-280,175,000","-30,000,000","-25,000,000","275,708,000","4,033,000","-115,942,000","2,792,000","-106,257,000","-93,527,000",,,,,,,,,,,,,"-70,000,000",,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-120,095,000",,,,,,,,,,,,,,,,,
FreeCashFlow,"-25,704,000","-179,578,000","415,788,000","-301,755,000","39,841,000","693,572,000","39,600,000","290,579,000","275,087,000","264,055,000","38,732,000","67,347,000","156,997,000","482,411,000","212,719,000","199,879,000","137,809,000","89,669,000","-146,116,000","376,172,000","-150,558,000","388,412,000","260,600,000","217,572,000","-84,252,000","128,683,000","302,629,000","20,580,000","-103,990,000","331,893,000","43,688,000","116,531,000","171,720,000","75,366,000","206,669,000","126,920,000","-184,698,000","41,256,000","129,263,000","31,012,000","75,016,000","137,106,000","21,551,000","-50,054,000","141,851,000","-45,945,000","6,502,000","124,055,000","58,627,000","0","-5,417,000","119,372,000","-112,883,000","62,187,000","-66,127,000","16,395,000","-5,035,000","-28,647,000","140,124,000","-161,742,000","-2,613,000","80,159,000","24,623,000","2,896,000","27,493,000"
