name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
TotalExpenses,"778,650,000","202,380,000","191,250,000","191,600,000","193,420,000","185,620,000","168,530,000","173,180,000","217,700,000","162,960,000","20,320,000","208,140,000","208,260,000","195,440,000","185,640,000","193,900,000","193,390,000","181,890,000","175,750,000","181,210,000","187,120,000","184,090,000","181,660,000","184,500,000","184,660,000","186,430,000","182,790,000","200,630,000","205,690,000","338,990,000","330,950,000","347,610,000","359,940,000","335,150,000","312,990,000","322,690,000","336,390,000","314,030,000","281,660,000","299,280,000","295,250,000","269,130,000","233,250,000","241,870,000","257,220,000","239,640,000","203,150,000","214,870,000","215,540,000","195,010,000","178,780,000","183,560,000","193,030,000","198,410,000","157,270,000","249,010,000","267,230,000","251,450,000","416,930,000","234,860,000","254,900,000","253,350,000","324,100,000","218,190,000","248,110,000","246,020,000","136,740,000","252,940,000","266,840,000","269,500,000","252,540,000","236,170,000","251,230,000","240,000,000","213,660,000","214,320,000","227,720,000","173,920,000","141,030,000","178,100,000","177,110,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"58,420,000","14,170,000","12,820,000","19,590,000","11,840,000","13,060,000","23,690,000","-100,870,000","-15,700,000","13,120,000","38,400,000","19,110,000","22,020,000","19,090,000","16,710,000","22,670,000","19,600,000","24,320,000","-4,010,000","13,130,000","14,850,000","6,990,000","-67,360,000","8,780,000","10,480,000","8,300,000","-60,800,000","11,710,000","1,710,000","13,980,000","1,470,000","22,230,000","26,200,000","18,570,000","6,850,000","28,630,000","26,890,000","13,180,000","-13,940,000","18,670,000","16,660,000","12,490,000","13,250,000","18,270,000","17,090,000","11,750,000","5,690,000","12,720,000","21,430,000","5,430,000","-11,360,000","5,830,000","8,990,000","-3,680,000","-161,830,000","8,320,000","9,450,000","7,870,000","-168,870,000","6,580,000","-3,190,000","7,050,000","-123,030,000","-12,720,000","2,860,000","6,640,000","-52,250,000","230,000","4,050,000","2,510,000","-15,540,000","2,170,000","10,290,000","2,540,000","-26,160,000","3,670,000","-1,420,000","4,580,000","-5,620,000","-4,040,000","6,730,000"
NormalizedIncome,"58,527,086.858","14,170,000","12,938,703.704","19,590,000","11,840,000","13,060,000","24,631,700","19,327,800","-15,700,000","13,120,000","1,720,000","19,110,000","22,020,000","19,090,000","16,710,000","22,670,000","19,600,000","24,320,000","-4,010,000","13,130,000","14,850,000","6,990,000","-67,360,000","8,780,000","10,480,000","8,300,000","-60,800,000","11,710,000","8,490,000","13,980,000","5,293,000","18,556,320","26,200,000","18,570,000","5,927,000","20,870,360","26,190,000","13,188,610","-19,738,000","18,560,289.483","21,690,141.565","13,489,087.036","8,404,000","16,621,828.125","20,020,455.235","12,558,902.077","8,339,000","12,885,962.488","15,304,918.455","6,081,500","-473,209.429","5,890,298.077","2,631,219.672","-5,122,136.223","-2,931,051.065","8,558,000","10,309,665.072","8,619,402.129","-9,334,036.509","8,264,429.53","10,900,217.391","9,227,740.24","-3,109,725.329","4,338,848.921","7,594,961.39","5,905,514.019","-3,330,000","1,190,000","5,809,478.673","3,207,933.673","-15,270,000","2,207,848.837","10,529,595.588","2,885,792.079","-23,800,228.879","3,701,502.146","1,880,000","11,720,000","-5,762,881.356","-3,729,230.769","8,201,986.628"
InterestExpense,"14,370,000","3,410,000","3,400,000","3,440,000","4,120,000","3,550,000","3,400,000","3,450,000","4,230,000","3,580,000","3,500,000","3,520,000","3,490,000","3,440,000","3,250,000","3,480,000","3,480,000","3,700,000","4,040,000","3,390,000","3,420,000","3,550,000","3,490,000","3,480,000","3,310,000","3,440,000","3,450,000","3,440,000","3,720,000","4,670,000","4,750,000","3,360,000","3,440,000","3,470,000","2,010,000","5,570,000","5,540,000","5,210,000","5,380,000","9,450,000","10,300,000","10,670,000","10,110,000","10,730,000","11,620,000","12,020,000","12,050,000","12,550,000","13,090,000","14,140,000","10,510,000","10,760,000","11,310,000","12,490,000","13,580,000","13,570,000","13,880,000","14,710,000","15,390,000","15,720,000","18,340,000",,"19,740,000","19,370,000","20,030,000","19,920,000","19,420,000",,"18,710,000","18,240,000","17,630,000",,"16,280,000","16,310,000","14,660,000","16,970,000",,,"13,070,000","13,290,000","16,010,000"
NetInterestIncome,"-24,690,000","-3,410,000","-3,400,000","-3,440,000","-14,440,000","-3,750,000","-3,400,000","-3,450,000","-4,230,000","-3,580,000","-3,500,000","-3,520,000","-3,490,000","-3,440,000","-3,250,000","-3,480,000","-3,480,000","-3,700,000","-4,040,000","-10,030,000","-3,420,000","-3,550,000","-3,490,000","-3,480,000","-3,310,000","-3,440,000","-3,450,000","-3,440,000","-5,690,000","-4,670,000","-8,110,000","-3,360,000","-3,440,000","-3,470,000","-4,470,000","-5,570,000","-5,540,000","-5,210,000","-52,190,000","-9,450,000","-10,300,000","-10,670,000","-10,110,000","-10,730,000","-11,620,000","-12,020,000","-12,050,000","-12,550,000","-13,090,000","-14,140,000","-10,510,000","-10,760,000","-11,310,000","-12,490,000","-13,580,000","-13,570,000","-13,880,000","-14,710,000","-15,390,000","-15,720,000","-18,340,000",,"-19,740,000","-19,370,000","-20,030,000","-19,920,000","-19,420,000",,"-18,710,000","-18,240,000","-17,630,000",,"-16,280,000","-16,310,000","-14,660,000","-16,970,000",,,"-13,070,000","-13,290,000","-16,010,000"
EBIT,"85,290,000","21,650,000","17,440,000","30,280,000","15,920,000","19,980,000","18,740,000","-109,520,000","-17,020,000","19,750,000","5,280,000","29,300,000","32,460,000","25,170,000","25,610,000","30,290,000","29,340,000","34,650,000","17,920,000","21,280,000","26,280,000","15,130,000","-97,280,000","17,590,000","18,790,000","16,390,000","-67,550,000","20,840,000","16,950,000","24,930,000","10,890,000","29,900,000","42,130,000","31,570,000","7,060,000","45,580,000","41,940,000","21,510,000","-21,510,000","36,740,000","35,730,000","27,100,000","24,440,000","36,330,000","37,980,000","28,870,000","19,240,000","32,810,000","36,390,000","24,540,000","-520,000","21,160,000","26,560,000","18,950,000","-160,780,000","27,890,000","29,850,000","28,110,000","-188,360,000","27,320,000","35,930,000","33,340,000","-100,830,000","26,400,000","31,530,000","29,260,000","15,060,000","18,000,000","27,790,000","23,250,000","-9,590,000","20,930,000","32,980,000","20,900,000","-12,370,000","21,670,000","22,430,000","12,160,000","5,810,000","7,650,000","28,770,000"
EBITDA,"139,260,000"
ReconciledCostOfRevenue,"655,120,000","170,600,000","159,580,000","163,980,000","160,960,000","155,400,000","141,620,000","147,530,000","162,320,000","136,420,000","18,550,000","175,590,000","174,020,000","161,470,000","154,110,000","162,060,000","160,130,000","156,720,000","146,070,000","150,500,000","153,960,000","148,070,000","146,100,000","144,240,000","146,240,000","146,960,000","143,760,000","159,720,000","163,180,000","268,270,000","269,040,000","282,070,000","294,220,000","271,160,000","250,890,000","261,470,000","274,720,000","254,380,000","222,220,000","245,730,000","242,540,000","218,660,000","184,000,000","195,720,000","208,350,000","194,990,000","158,160,000","173,390,000","173,750,000","157,000,000","132,620,000","146,300,000","159,040,000","156,870,000","128,420,000","205,150,000","218,330,000","206,220,000","172,070,000","190,380,000","209,530,000","207,400,000","165,050,000","177,690,000","204,580,000","201,790,000","99,240,000","210,800,000","225,460,000","227,210,000","191,620,000","196,370,000","206,860,000","196,290,000","144,090,000","176,110,000","188,050,000","144,670,000","113,710,000","147,820,000","147,790,000"
ReconciledDepreciation,"53,970,000","13,760,000","13,560,000","13,280,000","13,370,000","13,240,000","12,610,000","12,240,000","13,410,000","11,510,000","8,630,000","11,830,000","11,880,000","11,160,000","10,790,000","10,620,000","11,370,000","11,240,000","13,060,000","10,770,000","12,250,000","10,790,000","11,820,000","10,870,000","11,130,000","11,040,000","11,320,000","10,810,000","6,570,000","14,840,000","15,660,000","13,510,000","13,800,000","13,510,000","13,970,000","11,820,000","12,660,000","12,130,000","11,420,000","11,580,000","11,220,000","10,650,000","10,530,000","10,280,000","9,930,000","9,730,000","9,470,000","9,220,000","9,440,000","9,610,000","10,530,000","10,580,000","11,070,000","11,760,000","9,790,000","11,360,000","11,570,000","11,350,000","9,090,000","11,530,000","12,860,000","10,570,000","11,430,000","9,980,000","11,000,000","10,660,000","14,790,000","10,380,000","10,510,000","10,510,000","13,920,000","10,080,000","10,280,000","10,230,000","20,650,000","11,340,000",,,"6,840,000","9,920,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"58,420,000","14,170,000","12,820,000","19,590,000","11,840,000","13,060,000","23,690,000","-100,870,000","-15,700,000","13,120,000","1,720,000","19,110,000","22,020,000","19,090,000","16,710,000","22,670,000","19,600,000","24,320,000","-4,010,000","13,130,000","14,850,000","6,990,000","-67,360,000","8,780,000","10,480,000","8,300,000","-60,800,000","11,710,000","8,490,000","13,980,000","2,680,000","18,390,000","26,200,000","18,570,000","6,850,000","28,630,000","26,190,000","13,180,000","-13,940,000","18,670,000","16,660,000","12,490,000","7,130,000","16,980,000","17,090,000","11,750,000","8,170,000","12,760,000","15,220,000","5,750,000","-7,150,000","6,510,000","9,310,000","4,060,000","-154,060,000","8,300,000","9,380,000","7,790,000","-171,100,000","6,580,000","-3,190,000","8,390,000","-118,540,000","-1,850,000","6,890,000","5,310,000","-5,910,000","230,000","4,050,000","2,510,000","-15,540,000","2,170,000","10,290,000","2,540,000","-26,160,000","3,670,000","-1,420,000","4,580,000","-5,620,000","-4,040,000","6,730,000"
TotalUnusualItemsExcludingGoodwill,"-130,000",,"-130,000","0",,,"-1,290,000","-134,600,000",,,"-100,000",,,,"-180,000",,,,"2,140,000","-200,000","30,000","-610,000","-99,420,000","-200,000","130,000","-60,000","-77,410,000","-720,000","-2,260,000","-2,570,000","-4,020,000","-240,000","-1,910,000","-1,020,000","1,420,000","10,360,000","0","-10,000","8,920,000","150,000","-7,450,000","-1,340,000","-1,960,000","540,000","-4,520,000","-1,160,000","-260,000","-200,000","-130,000","-510,000","-10,300,000","990,000","10,940,000","14,610,000","-168,090,000","-430,000","-1,450,000","-1,300,000","-179,720,000","-2,670,000","-22,350,000","-1,330,000","-118,410,000","-9,300,000","-1,060,000","-960,000","-4,300,000","-1,600,000","-2,750,000","-1,090,000","-450,000","-60,000","-380,000","-550,000","-2,680,000","-40,000","-5,500,000","-11,900,000","180,000","-470,000","-2,290,000"
TotalUnusualItems,"-130,000",,"-130,000","0",,,"-1,290,000","-134,600,000",,,"-100,000",,,,"-180,000",,,,"2,140,000","-200,000","30,000","-610,000","-99,420,000","-200,000","130,000","-60,000","-77,410,000","-720,000","-2,260,000","-2,570,000","-4,020,000","-240,000","-1,910,000","-1,020,000","1,420,000","10,360,000","0","-10,000","8,920,000","150,000","-7,450,000","-1,340,000","-1,960,000","540,000","-4,520,000","-1,160,000","-260,000","-200,000","-130,000","-510,000","-10,300,000","990,000","10,940,000","14,610,000","-168,090,000","-430,000","-1,450,000","-1,300,000","-179,720,000","-2,670,000","-22,350,000","-1,330,000","-118,410,000","-9,300,000","-1,060,000","-960,000","-4,300,000","-1,600,000","-2,750,000","-1,090,000","-450,000","-60,000","-380,000","-550,000","-2,680,000","-40,000","-5,500,000","-11,900,000","180,000","-470,000","-2,290,000"
NormalizedEBITDA,"139,390,000","35,410,000","31,130,000","43,560,000","29,290,000","33,220,000","32,640,000","37,320,000","-3,610,000","31,260,000","13,910,000","41,130,000","44,340,000","36,330,000","36,400,000","40,910,000","40,710,000","45,890,000","30,980,000","32,050,000","38,530,000","25,920,000","-85,460,000","28,460,000","29,920,000","27,430,000","-56,230,000","31,650,000","23,520,000","39,770,000","30,570,000","43,650,000","55,930,000","45,080,000","19,610,000","47,040,000","54,600,000","33,650,000","-19,010,000","48,170,000","54,400,000","39,090,000","36,930,000","46,070,000","52,430,000","39,760,000","28,970,000","42,230,000","45,960,000","34,660,000","20,310,000","30,750,000","26,690,000","16,100,000","17,100,000","39,680,000","42,870,000","40,760,000","450,000","41,520,000","71,140,000","45,240,000","29,010,000","45,680,000","43,590,000","40,880,000","34,150,000","29,980,000","41,050,000","34,850,000","4,780,000","31,070,000","43,640,000","31,680,000","10,960,000","33,050,000","27,930,000","24,060,000","12,470,000","18,040,000","31,060,000"
TaxRateForCalcs,"0.176","0.223","0.087","0.27","0.27","0.205","0.27","0.107","0.261","0.189","0.034","0.259","0.24","0.121","0.253","0.154","0.242","0.214","0.4","0.266","0.35","0.396","0.332","0.378","0.323","0.359","0.144","0.327","0.358","0.31","0.35","0.307","0.323","0.31","0.35","0.251","0.255","0.139","0.35","0.269","0.325","0.254","0.35","0.337","0.352","0.303","0.35","0.37","0.347","0.35","0.352","0.374","0.39","0.372","0.101","0.4","0.359","0.362","0.1","0.369","0.37","0.37","0.025","0.335","0.335","0.38","0.4","0.4","0.36","0.36","0.4","0.369","0.369","0.371","0.119","0.212","0.4","0.4","0.206","0.339","0.357"
TaxEffectOfUnusualItems,"-22,913.142","0","-11,296.296","0","0","0","-348,300","-14,402,200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1,407,000","-73,680","0","0","497,000","2,600,360","0","-1,390","3,122,000","40,289.483","-2,419,858.435","-340,912.964","-686,000","181,828.125","-1,589,544.765","-351,097.923","-91,000","-74,037.512","-45,081.545","-178,500","-3,623,209.429","370,298.077","4,261,219.672","5,427,863.777","-16,961,051.065","-172,000","-520,334.928","-470,597.871","-17,954,036.509","-985,570.47","-8,259,782.609","-492,259.76","-2,979,725.329","-3,111,151.079","-355,038.61","-364,485.981","-1,720,000","-640,000","-990,521.327","-392,066.327","-180,000","-22,151.163","-140,404.412","-204,207.921","-320,228.879","-8,497.854","-2,200,000","-4,760,000","37,118.644","-159,230.769","-818,013.372"
