name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994
			ChangeInOtherCurrentLiabilities,"3,000,000","79,000,000","-42,000,000","12,000,000","-46,000,000","-49,000,000","70,000,000","-58,000,000","-102,500,000","99,300,000","10,200,000","46,400,000","-74,800,000","49,300,000","-12,300,000","-54,400,000","-64,400,000","111,600,000","-11,800,000","38,000,000","-57,700,000","-16,600,000","39,000,000","15,000,000","-39,800,000","12,900,000","59,600,000","-2,100,000","-101,700,000","11,500,000","48,100,000","50,600,000","-47,400,000","-24,300,000","76,700,000","51,600,000","-73,100,000","6,500,000","-7,200,000","78,900,000","-61,800,000","-38,300,000","44,600,000","26,300,000",,,"10,700,000","58,400,000","-61,800,000","-45,200,000","24,700,000","16,900,000","-33,700,000","-43,900,000","73,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,600,000","-3,100,000","-11,900,000","-5,300,000","19,600,000","-7,400,000","-10,700,000","-6,800,000","9,300,000","2,400,000","-2,000,000","-7,700,000","11,700,000","800,000","-11,300,000","-3,800,000","6,800,000","-1,300,000","-12,100,000","-7,900,000","9,700,000","2,600,000","-13,500,000","7,800,000"
			ChangeInOtherWorkingCapital,,,"-22,000,000","-13,000,000","-3,000,000","-10,000,000","4,000,000","-4,800,000","14,400,000","2,600,000","4,800,000","-10,200,000","-2,300,000","-4,500,000","-12,500,000","-8,700,000","8,300,000","19,900,000","11,600,000","-2,900,000","-4,900,000","-6,600,000","-1,000,000","-11,200,000","-3,700,000","-1,000,000","-6,800,000","-7,600,000","3,600,000","51,400,000","4,400,000","0","-7,400,000","-12,300,000","2,100,000","-11,200,000","-12,800,000","28,500,000","4,800,000",,,,,,,,"15,500,000",,"100,000","-19,800,000","18,700,000","-29,900,000","1,200,000","142,900,000","-103,900,000","13,600,000","-25,700,000","38,400,000","-4,800,000","50,800,000","-51,300,000","-2,800,000","400,000","60,700,000","-49,200,000","-53,700,000","-6,900,000","52,100,000","-44,900,000","18,300,000","17,100,000",,,"-4,200,000","-7,900,000",,"-14,800,000","24,400,000","-14,600,000","20,700,000",,,"-13,500,000","21,300,000",,,"9,100,000","7,700,000","-16,500,000",,,"2,300,000","-27,300,000",,,"11,700,000","-29,100,000","14,300,000","-2,100,000","1,400,000","-8,800,000","18,100,000","2,000,000","4,800,000","-30,100,000","33,900,000","-3,900,000","9,500,000","800,000","8,400,000","3,500,000","-4,200,000","-5,500,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-500,000","0"
InvestingCashFlow,"-1,271,000,000","-361,000,000","-154,000,000","-608,000,000","-148,000,000","-168,000,000","-189,000,000","-199,000,000","-123,100,000","-151,000,000","-175,900,000","-1,491,800,000","-170,200,000","-199,300,000","-194,000,000","-175,000,000","-141,200,000","-104,200,000","-327,500,000","-231,700,000","-193,600,000","-145,700,000","-192,400,000","-191,500,000","-98,900,000","-112,900,000","-155,300,000","-201,300,000","-509,200,000","-95,500,000","-170,300,000","-150,200,000","-100,100,000","-88,500,000","-148,800,000","-236,600,000","-110,800,000","-112,500,000","-93,400,000","-104,500,000","-86,000,000","-1,470,600,000","-243,400,000","-143,400,000","-86,700,000","-81,200,000","-104,100,000","-114,500,000","-85,900,000","-106,400,000","-92,500,000","-36,100,000","2,800,000","-109,800,000","-376,800,000","-149,800,000","-54,800,000","-29,200,000","-55,700,000","-56,200,000","-93,300,000","-7,700,000","-66,600,000","-541,900,000","-35,300,000","154,500,000","-284,800,000","-53,400,000","-32,700,000","-48,300,000","-57,000,000","-74,300,000","-56,600,000","-228,400,000","-53,500,000","-27,300,000","-93,000,000","-80,300,000","-25,500,000","-8,700,000","-19,300,000","-17,300,000","-21,100,000","-231,900,000","-15,700,000","-44,100,000","-21,600,000","-30,000,000","-57,900,000","-29,300,000","-4,300,000","-100,500,000","-2,400,000","22,500,000","-6,100,000","-1,400,000","-47,500,000","-15,200,000","-26,000,000","-50,400,000","10,400,000","-44,400,000","-26,100,000","-14,900,000","-33,500,000","-27,100,000","-23,400,000","-5,800,000","-46,400,000","-13,500,000","-15,600,000","-17,200,000","-9,800,000"
	CashFlowFromContinuingInvestingActivities,"-1,271,000,000","-361,000,000","-154,000,000","-608,000,000","-148,000,000","-168,000,000","-189,000,000","-199,000,000","-123,100,000","-151,000,000","-175,900,000","-1,491,800,000","-170,200,000","-199,300,000","-194,000,000","-175,000,000","-141,200,000","-104,200,000","-327,500,000","-231,700,000","-193,600,000","-145,700,000","-192,400,000","-191,500,000","-98,900,000","-112,900,000","-155,300,000","-201,300,000","-509,200,000","-95,500,000","-170,300,000","-150,200,000","-100,100,000","-88,500,000","-148,800,000","-236,600,000","-110,800,000","-112,500,000","-93,400,000","-104,500,000","-86,000,000","-1,470,600,000","-243,400,000","-143,400,000","-86,700,000","-81,200,000","-104,100,000","-114,500,000","-85,900,000","-106,400,000","-92,500,000","-36,100,000","2,800,000","-109,800,000","-376,800,000","-149,800,000","-54,800,000","-29,200,000","-55,700,000","-56,200,000","-93,300,000","-7,700,000","-66,600,000","-541,900,000","-35,300,000","154,500,000","-284,800,000","-53,400,000","-32,700,000","-48,300,000","-57,000,000","-74,300,000","-56,600,000","-228,400,000","-53,500,000","-27,300,000","-93,000,000","-80,300,000","-25,500,000","-8,700,000","-19,300,000","-17,300,000","-21,100,000","-231,900,000","-15,700,000","-44,100,000","-21,600,000","-30,000,000","-57,900,000","-29,300,000","-4,300,000","-100,500,000","-2,400,000","22,500,000","-6,100,000","-1,400,000","-47,500,000","-15,200,000","-26,000,000","-50,400,000","10,400,000","-44,400,000","-26,100,000","-14,900,000","-33,500,000","-27,100,000","-23,400,000","-5,800,000","-46,400,000","-13,500,000","-15,600,000","-17,200,000","-9,800,000"
		CapitalExpenditureReported,"-741,000,000","-169,000,000","-186,000,000","-230,000,000","-156,000,000","-117,000,000","-187,000,000","-183,900,000","-129,100,000","-160,000,000","-182,000,000","-194,400,000","-169,600,000","-157,300,000","-183,300,000","-180,200,000","-128,100,000","-118,600,000","-147,500,000","-167,000,000","-130,100,000","-144,700,000","-197,100,000","-193,200,000","-116,000,000","-122,600,000","-132,000,000","-160,200,000","-96,900,000","-101,400,000","-132,100,000","-131,300,000","-101,100,000","-91,300,000","-133,100,000","-194,400,000","-106,800,000","-93,500,000","-91,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,"-187,000,000","-183,900,000","-129,100,000","-160,000,000","-182,000,000","-194,400,000","-169,600,000","-157,300,000","-183,300,000","-180,200,000","-128,100,000","-118,600,000","-147,500,000","-167,000,000","-130,100,000","-144,700,000","-197,100,000","-193,200,000","-116,000,000","-122,600,000","-132,000,000","-160,200,000","-96,900,000","-101,400,000","-132,100,000","-131,300,000","-101,100,000","-91,300,000","-133,100,000","-194,400,000","-106,800,000","-93,500,000","-91,300,000","-103,400,000","-83,700,000","-64,900,000","-87,400,000","-115,400,000","-77,900,000","-81,800,000","-85,600,000","-118,500,000","-83,000,000","-70,800,000","-75,000,000","-88,300,000","-117,000,000","-24,000,000","-72,400,000","-78,400,000","-50,100,000","-43,800,000","-47,900,000","-67,900,000","-51,300,000","-48,700,000","-52,000,000","-57,500,000","-40,600,000","-45,000,000","-39,800,000","-43,800,000","-32,100,000","-31,000,000","-34,800,000","-41,700,000","-34,200,000","-26,200,000","-20,100,000","-27,400,000","-18,800,000","-25,200,000","-23,600,000","-27,200,000","-18,600,000","-15,800,000","-23,400,000","-21,800,000","-17,600,000","-18,200,000","-16,200,000","-16,800,000","-16,900,000","-16,200,000","-12,700,000","-16,400,000","-18,500,000","-15,100,000","-15,300,000","-20,200,000","-13,600,000","-15,000,000","-12,500,000","-15,800,000","-14,900,000","-7,300,000","-16,400,000","-22,400,000","-10,700,000","-13,200,000","-16,400,000","-25,100,000","-17,000,000","-12,800,000","-13,900,000","-16,400,000","-9,200,000"
			PurchaseOfPPE,,,,,,,"-187,000,000","-183,900,000","-129,100,000","-160,000,000","-182,000,000","-194,400,000","-169,600,000","-157,300,000","-183,300,000","-180,200,000","-128,100,000","-118,600,000","-147,500,000","-167,000,000","-130,100,000","-144,700,000","-197,100,000","-193,200,000","-116,000,000","-122,600,000","-132,000,000","-160,200,000","-96,900,000","-101,400,000","-132,100,000","-131,300,000","-101,100,000","-91,300,000","-133,100,000","-194,400,000","-106,800,000","-93,500,000","-91,300,000","-103,400,000","-83,700,000","-64,900,000","-87,400,000","-115,400,000","-77,900,000","-81,800,000","-85,600,000","-118,500,000","-83,000,000","-70,800,000","-75,000,000","-88,300,000","-74,600,000","-65,900,000","-72,900,000","-79,300,000","-54,300,000","-46,700,000","-51,800,000","-69,300,000","-51,600,000","-48,400,000","-53,800,000","-58,900,000","-43,500,000","-47,300,000","-42,000,000","-46,400,000","-37,500,000","-33,600,000","-40,900,000","-47,200,000","-36,300,000","-26,100,000","-24,100,000","-28,400,000","-21,400,000","-25,400,000","-25,700,000","-31,400,000","-20,300,000","-19,600,000","-23,400,000","-23,800,000","-18,100,000","-18,400,000","-17,700,000","-20,800,000","-19,700,000","-16,300,000","-14,200,000","-18,700,000","-18,900,000","-16,400,000","-16,200,000","-22,800,000","-15,100,000","-15,700,000","-15,600,000","-21,500,000","-15,500,000","-14,700,000","-17,100,000","-19,200,000","-11,900,000","-14,100,000","-17,500,000","-25,100,000","-17,000,000","-12,800,000","-13,900,000","-17,300,000","-10,700,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"41,900,000","500,000","900,000","4,200,000","2,900,000","3,900,000","1,400,000","300,000","-300,000","1,800,000","1,400,000","2,900,000","2,300,000","2,200,000","2,600,000","5,400,000","2,600,000","6,100,000","5,500,000","2,100,000","-100,000","4,000,000","1,000,000","2,600,000","200,000","2,100,000","4,200,000","1,700,000",,,"2,000,000","500,000","200,000","1,500,000","4,000,000","2,800,000","100,000","1,500,000","2,300,000","400,000","1,300,000","900,000","2,600,000","1,500,000","700,000","3,100,000","5,700,000","600,000","7,400,000","700,000",,"1,200,000","900,000","1,100,000",,,,,"900,000","1,500,000"
		NetBusinessPurchaseAndSale,"-587,000,000","-198,000,000","0","-393,000,000","4,000,000","-61,000,000","-12,000,000","-15,600,000","0",,,"-1,303,800,000","100,000","-43,500,000","-15,000,000","3,500,000","-16,400,000","1,500,000","-175,800,000","-48,800,000","-45,500,000","-6,500,000","-800,000","-900,000","-10,900,000","-7,700,000","-41,700,000","-19,300,000","-420,900,000","-100,000","-7,200,000","-13,800,000","-2,000,000","-500,000","-20,800,000","-54,600,000","-800,000","-23,500,000","0","-6,800,000","-11,900,000","-1,409,000,000","-152,800,000","-2,900,000","-5,000,000","-6,800,000","-37,800,000","9,000,000","-15,700,000","-5,300,000","-4,400,000","39,300,000","-2,400,000","-58,800,000","-258,300,000","200,000","-700,000","-2,000,000","1,200,000","-2,000,000","-27,400,000","23,400,000","-100,000","-573,600,000","-600,000","-2,300,000","-600,000","-1,600,000","-4,000,000","-3,000,000","-24,700,000","-24,900,000","-8,000,000","-242,200,000","-33,500,000","51,000,000","-76,000,000","-11,400,000","-2,200,000","0",,,,"-210,700,000","1,700,000","0","-100,000","-9,400,000","-41,100,000","-12,400,000","-2,400,000","-74,400,000","-200,000","-600,000","-2,400,000","-1,200,000","-1,300,000","-4,200,000","-1,400,000","-7,100,000","-1,800,000","-1,800,000","-900,000","-18,800,000","-600,000","-1,000,000","-7,600,000","-1,400,000","-1,900,000","-600,000","-200,000","-300,000","0"
			PurchaseOfBusiness,"-587,000,000","-198,000,000","0","-393,000,000","4,000,000","-61,000,000","-12,000,000","-15,600,000","0",,,"-1,303,800,000","100,000","-43,500,000","-15,000,000","3,500,000","-16,400,000","1,500,000","-175,800,000","-48,800,000","-45,500,000","-6,500,000","-800,000","-900,000","-10,900,000","-7,700,000","-41,700,000","-19,300,000","-420,900,000","-100,000","-7,200,000","-13,800,000","-2,000,000","-500,000","-20,800,000","-54,600,000","-800,000","-23,500,000","0","-6,800,000","-11,900,000","-1,409,000,000","-152,800,000","-2,900,000","-5,000,000","-6,800,000","-37,800,000","-57,600,000","-15,700,000","-5,300,000","-4,400,000","-3,100,000","-2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,100,000",,,,,"-11,900,000",,,,,,,,,,,,"5,700,000","0",,,"104,300,000","5,000,000",,,"-5,000,000","0",,,,"-15,000,000",,,"-400,000","-5,000,000",,,,,,"-600,000","0","0","500,000","3,700,000","-3,900,000","400,000","0","10,800,000","-9,700,000","16,300,000","48,500,000","11,600,000","20,100,000","-31,900,000","3,800,000","-8,400,000","-22,200,000","24,500,000","-35,300,000","-9,300,000","22,100,000","-22,200,000","-13,100,000","1,100,000","20,000,000",,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,900,000",,,,,,,,,,,,,"0",,,"104,300,000","5,000,000",,,"-5,000,000","0",,,,,,,"-400,000","-5,000,000",,,,,,"-600,000",,,,,,,,,,,,,"20,100,000","-31,900,000","3,800,000","-8,400,000","-22,200,000","24,500,000","-35,300,000","-9,300,000","22,100,000","-22,200,000",,,"20,000,000",,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,000,000",,,,,,,,,,,"0","0","500,000","3,700,000","-3,900,000","400,000","0","10,800,000","-9,700,000","16,300,000","48,500,000","11,600,000",,,,,,,,,,,,"1,100,000",,,,,,
		NetOtherInvestingChanges,"57,000,000","6,000,000","32,000,000","15,000,000","4,000,000","10,000,000","10,000,000","500,000","6,000,000","9,400,000","6,100,000","6,400,000","-700,000","1,500,000","4,300,000","1,700,000","3,300,000","12,900,000","-4,200,000","-15,900,000","-18,000,000","5,500,000","5,500,000","2,600,000","28,000,000","17,400,000","18,400,000","-21,800,000","8,600,000","6,000,000","-31,000,000","-5,100,000","3,000,000","3,300,000","5,100,000","12,400,000","-3,200,000","4,500,000","-2,100,000","5,700,000","9,600,000","-1,800,000","1,900,000","-25,100,000","-3,800,000","7,400,000","19,300,000","6,900,000","28,700,000","-30,300,000","-13,100,000","55,300,000","79,800,000","-27,000,000","-46,100,000","-71,600,000","-4,000,000","16,600,000","-9,000,000","8,000,000","-14,600,000","22,700,000","-14,500,000","-15,100,000","900,000","251,800,000","-244,400,000","-3,000,000","3,400,000","700,000","2,500,000","17,300,000","600,000","0","100,000","-50,500,000","6,800,000","1,300,000","300,000","18,500,000","0","-2,100,000","2,900,000","600,000","200,000","-26,400,000","-9,000,000","100,000","-300,000",,,"0","0",,,"-100,000","-700,000","200,000","-3,700,000","-5,300,000","2,600,000","0","500,000","4,200,000","0","200,000","-500,000","700,000","3,500,000","-100,000","-1,500,000","-500,000","-600,000"
FinancingCashFlow,"365,000,000","-209,000,000","234,000,000","487,000,000","-147,000,000","-294,000,000","120,000,000","-133,700,000","-153,500,000","-315,200,000","-32,600,000","1,283,800,000","-81,000,000","-294,600,000","134,000,000","-35,900,000","-162,100,000","-421,300,000","181,100,000","70,500,000","-121,200,000","-194,500,000","98,600,000","-323,700,000","308,200,000","-328,000,000","68,400,000","-9,800,000","130,600,000","-487,700,000","149,800,000","-300,000","-330,000,000","-246,500,000","101,100,000","99,900,000","-141,000,000","-232,500,000","87,500,000","-156,300,000","-105,400,000","1,283,500,000","256,700,000","-13,500,000","-69,500,000","-91,300,000","22,200,000","38,200,000","-145,300,000","-119,600,000","13,100,000","-1,000,000","-111,700,000","-375,600,000","373,700,000","23,100,000","-102,100,000","-197,100,000","96,000,000","31,100,000","-69,900,000","-142,200,000","2,500,000","354,600,000","-47,900,000","-280,900,000","273,900,000","41,100,000","-41,800,000","-92,800,000","20,900,000","-10,700,000","-6,200,000","137,500,000","41,300,000","3,800,000","10,800,000","-198,900,000","109,000,000","20,000,000","-63,000,000","-44,200,000","12,900,000","169,900,000","-79,500,000","-39,200,000","52,500,000","17,400,000","46,300,000","-85,800,000","64,500,000","-9,700,000","-23,200,000","-71,700,000","23,100,000","-4,300,000","-23,300,000","-113,900,000","55,700,000","14,200,000","-58,100,000","-77,000,000","49,400,000","50,400,000","-37,500,000","-43,100,000","-29,800,000","35,300,000","20,800,000","-13,900,000","6,600,000","13,100,000","-26,700,000"
	CashFlowFromContinuingFinancingActivities,"365,000,000","-209,000,000","234,000,000","487,000,000","-147,000,000","-294,000,000","120,000,000","-133,700,000","-153,500,000","-315,200,000","-32,600,000","1,283,800,000","-81,000,000","-294,600,000","134,000,000","-35,900,000","-162,100,000","-421,300,000","181,100,000","70,500,000","-121,200,000","-194,500,000","98,600,000","-323,700,000","308,200,000","-328,000,000","68,400,000","-9,800,000","130,600,000","-487,700,000","149,800,000","-300,000","-330,000,000","-246,500,000","101,100,000","99,900,000","-141,000,000","-232,500,000","87,500,000","-156,300,000","-105,400,000","1,283,500,000","256,700,000","-13,500,000","-69,500,000","-91,300,000","22,200,000","38,200,000","-145,300,000","-119,600,000","13,100,000","-1,000,000","-111,700,000","-375,600,000","373,700,000","23,100,000","-102,100,000","-197,100,000","96,000,000","31,100,000","-69,900,000","-142,200,000","2,500,000","354,600,000","-47,900,000","-280,900,000","273,900,000","41,100,000","-41,800,000","-92,800,000","20,900,000","-10,700,000","-6,200,000","137,500,000","41,300,000","3,800,000","10,800,000","-198,900,000","109,000,000","20,000,000","-63,000,000","-44,200,000","12,900,000","169,900,000","-79,500,000","-39,200,000","52,500,000","17,400,000","46,300,000","-85,800,000","64,500,000","-9,700,000","-23,200,000","-71,700,000","23,100,000","-4,300,000","-23,300,000","-113,900,000","55,700,000","14,200,000","-58,100,000","-77,000,000","49,400,000","50,400,000","-37,500,000","-43,100,000","-29,800,000","35,300,000","20,800,000","-13,900,000","6,600,000","13,100,000","-26,700,000"
		NetIssuancePaymentsOfDebt,"430,000,000","-130,000,000","302,000,000","555,000,000","-297,000,000","-227,000,000","185,000,000","-65,100,000","-87,100,000","-231,100,000","57,300,000","1,940,300,000","35,100,000","-189,300,000","259,200,000","119,700,000","-80,200,000","-308,600,000","300,900,000","194,200,000","-14,100,000","-64,600,000","201,500,000","-198,500,000","401,100,000","-233,700,000","192,400,000","106,500,000","231,100,000","-372,500,000","245,900,000","108,600,000","-217,700,000","-165,300,000","189,600,000","178,700,000","-61,100,000","-158,300,000","161,400,000","-49,300,000","-23,600,000","1,077,400,000","287,500,000","25,000,000","-19,600,000","-52,700,000","71,900,000","75,900,000","-111,200,000","-76,600,000","55,000,000","41,300,000","-71,300,000","-334,600,000","413,500,000","67,000,000","-82,900,000","-160,500,000","133,800,000","-32,900,000","71,200,000","-109,100,000","32,600,000","389,300,000","-12,700,000","-250,700,000","308,200,000","-1,500,000","-14,400,000","-72,800,000","70,300,000","14,300,000","-38,500,000","-69,900,000","67,100,000","25,000,000","-47,500,000","-179,500,000","132,200,000","40,200,000","-39,300,000","-33,400,000","-4,200,000","139,400,000","-49,300,000","-18,700,000","33,400,000","37,600,000","69,700,000","-64,200,000","85,400,000","120,200,000","3,900,000","-34,100,000","43,800,000","18,900,000","17,100,000","-90,800,000","73,900,000","37,300,000","-32,200,000","-55,200,000","72,100,000","70,800,000","-16,700,000","-23,600,000","-9,600,000","54,500,000","-212,200,000","-4,800,000","15,100,000","1,800,000","-18,300,000"
			NetLongTermDebtIssuance,"361,000,000","2,000,000","90,000,000","450,000,000","-183,000,000","-55,000,000","20,000,000","-9,900,000","135,900,000","-35,900,000","5,900,000","1,513,700,000","52,800,000","136,000,000","15,800,000","-5,800,000","-86,900,000","-57,400,000","88,400,000","400,000","-97,600,000","84,800,000","268,200,000","-320,700,000","480,200,000","-25,900,000","-68,000,000","-15,800,000","273,100,000","-47,300,000","32,900,000","28,200,000","-91,600,000","-28,600,000","1,400,000","107,400,000","-20,500,000","-25,200,000","26,700,000","-60,000,000","-22,000,000","1,309,800,000","22,500,000","105,000,000","-3,000,000","200,000","-3,000,000","-85,300,000","12,100,000","-19,700,000","-1,900,000","81,200,000","-3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"1,270,000,000","30,000,000","614,000,000","526,000,000","100,000,000","-26,000,000","56,000,000","29,800,000","149,200,000","15,000,000","15,000,000","1,533,600,000","0","149,200,000","728,900,000","0","100,000","0","124,300,000","0","0","517,500,000","789,600,000","196,700,000",,,"6,500,000","7,200,000","665,100,000","-35,500,000","35,500,000","-23,000,000","-100,000","169,600,000","5,500,000","257,100,000","-11,000,000","-22,000,000","33,000,000","-200,000","-600,000","1,525,400,000","25,600,000","501,300,000","300,000",,,"0","0","0","0","9,900,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-909,000,000","-28,000,000","-524,000,000","-76,000,000","-283,000,000","-29,000,000","-36,000,000","-39,700,000","-13,300,000","-50,900,000","-9,100,000","-19,900,000","52,800,000","-13,200,000","-713,100,000","-5,800,000","-87,000,000","-57,400,000","-35,900,000","400,000","-97,600,000","-432,700,000","-521,400,000","-517,400,000","-952,600,000","-19,400,000","-74,500,000","-23,000,000","-392,000,000","-11,800,000","-2,600,000","51,200,000","-91,500,000","-198,200,000","-4,100,000","-149,700,000","-9,500,000","-3,200,000","-6,300,000","-59,800,000","-21,400,000","-215,600,000","-3,100,000","-396,300,000","-3,300,000","-981,000,000","-3,000,000","-85,300,000","12,100,000","-19,700,000","-1,900,000","71,300,000","-3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"69,000,000","-132,000,000","212,000,000","105,000,000","-114,000,000","-172,000,000","165,000,000","-55,200,000","-223,000,000","-195,200,000","51,400,000","426,600,000","-17,700,000","-325,300,000","243,400,000","125,500,000","6,700,000","-251,200,000","212,500,000","193,800,000","83,500,000","-149,400,000","-66,700,000","122,200,000","-79,100,000","-207,800,000","260,400,000","122,300,000","-42,000,000","-325,200,000","213,000,000","80,400,000","-126,100,000","-136,700,000","188,200,000","71,300,000","-40,600,000","-133,100,000","134,700,000","10,700,000","-1,600,000","-232,400,000","265,000,000",,"-16,600,000","-52,900,000","74,900,000","161,200,000",,,"56,900,000","-39,900,000","-68,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,"165,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"265,000,000",,,,"74,900,000",,,,"56,900,000","-39,900,000","-68,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,"-114,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"19,000,000","-2,000,000","8,000,000","4,000,000","9,000,000","2,000,000","4,000,000","0","1,600,000","-15,600,000","-22,000,000","1,500,000","3,500,000","4,900,000","-10,000,000","-41,900,000","28,000,000","-2,900,000","-8,100,000","-14,600,000","1,900,000","-22,900,000","3,300,000","-22,200,000","7,800,000","2,100,000","-21,600,000","-15,200,000","5,300,000","-17,800,000","5,500,000","-14,500,000","-20,200,000","4,100,000","1,700,000","7,900,000","9,400,000","8,500,000","10,600,000","10,500,000","3,800,000","282,400,000","3,100,000","2,400,000","3,000,000","10,300,000","11,600,000",,,"-23,400,000","-20,000,000","-22,000,000","-59,900,000","600,000","1,700,000","4,100,000","12,200,000","3,000,000","1,600,000","2,400,000","5,700,000","2,500,000","5,800,000","1,500,000","2,200,000","5,600,000","1,500,000","57,000,000","27,100,000","12,600,000","-16,900,000","7,400,000","63,600,000","234,900,000","1,700,000","6,200,000","84,200,000","6,200,000","2,000,000","5,000,000","1,400,000","13,800,000","40,500,000","52,500,000","2,200,000","1,100,000","40,600,000","-200,000","-3,100,000","-1,600,000","-900,000","-108,600,000","-5,000,000","-15,800,000","1,000,000","-1,400,000","-18,800,000","8,200,000","-6,300,000","-1,500,000","-4,400,000","-400,000","-1,200,000","1,000,000","400,000","1,800,000","1,000,000","85,800,000","261,300,000","2,100,000","2,700,000","22,400,000","2,400,000"
