name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013
	TotalNonCurrentAssets,"42,500,000","43,340,000","43,561,000","42,858,000","36,953,000","36,322,000","36,185,000","36,235,000","46,401,000","47,593,000","46,937,000","47,309,000","48,160,000","19,257,000","18,233,000","18,245,000","17,323,000","12,875,000","11,339,000","10,479,000","10,506,000","10,292,000","10,922,000","9,834,000","8,570,000","8,552,000","8,493,000","5,820,000","4,428,000","1,371,000","2,634,000","804,000","637,000"
		NetPPE,"37,406,000","38,241,000","38,499,000","37,974,000","32,561,000","31,673,000","31,246,000","31,303,000","31,868,000","33,299,000","34,069,000","35,136,000","36,164,000","12,801,000","13,312,000","13,610,000","12,773,000","8,819,000","7,187,000","7,179,000","7,390,000","7,132,000","7,607,000","6,688,000","5,862,000","5,794,000","5,686,000","2,822,000","1,189,000","647,000","289,000","259,000","117,000"
			GrossPPE,"61,556,000","60,896,000","59,742,000","57,997,000","51,436,000","49,446,000","47,878,000","46,760,000","46,142,000","46,305,000","46,131,000","46,086,000","46,005,000","21,557,000","21,026,000","20,246,000","18,457,000","13,688,000","11,323,000","10,648,000","10,237,000","9,494,000","9,543,000","8,160,000","6,945,000","6,496,000","6,062,000","3,178,000","1,460,000","982,000","593,000","537,000","356,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"21,295,000","20,564,000","19,878,000","18,049,000","17,675,000","16,589,000","14,670,000","14,418,000","14,199,000","13,807,000","13,669,000","13,234,000","13,092,000","12,654,000","11,637,000","11,479,000","9,045,000","7,317,000","7,174,000","6,333,000","6,170,000","4,439,000","4,379,000","4,306,000","3,853,000","3,588,000","3,045,000","1,198,000","530,000","237,000","215,000","239,000","174,000"
				OtherProperties,"26,937,000","26,299,000","26,643,000","27,173,000","24,913,000","25,214,000","25,768,000","26,323,000","26,548,000","27,266,000","25,935,000","26,212,000","27,006,000","2,874,000","2,821,000","2,651,000","2,535,000","2,416,000","2,241,000","2,014,000","1,753,000","1,567,000","1,718,000","1,537,000","943,000","921,000","735,000","589,000","315,000","390,000","293,000","228,000","105,000"
				ConstructionInProgress,"2,762,000","3,717,000","2,904,000","8,486,000","4,559,000","3,354,000","3,151,000","1,793,000","1,169,000","1,006,000","2,309,000","2,422,000","1,689,000","1,811,000","2,094,000","1,642,000","5,656,000","2,734,000","687,000","1,087,000","1,100,000","2,274,000","2,233,000","1,104,000","936,000","799,000","1,188,000","1,368,000","593,000","333,000","63,000","48,000","55,000"
				Leases,"10,562,000","10,316,000","10,317,000","4,289,000","4,289,000","4,289,000","4,289,000","4,226,000","4,226,000","4,226,000","4,218,000","4,218,000","4,218,000","4,218,000","4,474,000","4,474,000","1,221,000","1,221,000","1,221,000","1,214,000","1,214,000","1,214,000","1,213,000","1,213,000","1,213,000","1,188,000","1,094,000","23,000","22,000","22,000","22,000","22,000","22,000"
			AccumulatedDepreciation,"-24,150,000","-22,655,000","-21,243,000","-20,023,000","-18,875,000","-17,773,000","-16,632,000","-15,457,000","-14,274,000","-13,006,000","-12,062,000","-10,950,000","-9,841,000","-8,756,000","-7,714,000","-6,636,000","-5,684,000","-4,869,000","-4,136,000","-3,469,000","-2,847,000","-2,362,000","-1,936,000","-1,472,000","-1,083,000","-702,000","-376,000","-356,000","-271,000","-335,000","-304,000","-278,000","-239,000"
		OtherNonCurrentAssets,"5,094,000","5,099,000","5,062,000","4,884,000","4,392,000","4,649,000","4,939,000","4,932,000","14,533,000","14,294,000","12,868,000","12,173,000","11,996,000","6,456,000","4,921,000","4,635,000","4,550,000","4,056,000","4,152,000","3,300,000","3,116,000","3,160,000","3,315,000","3,146,000","2,708,000","2,758,000","2,807,000","2,998,000","3,239,000","724,000","2,345,000","545,000","520,000"
TotalLiabilitiesNetMinorityInterest,"292,493,000","270,928,000","263,226,000","241,167,000","409,467,000","400,968,000","398,664,000","378,744,000","244,881,000","253,293,000","249,641,000","246,451,000","244,015,000","217,633,000","206,748,000","204,300,000","202,223,000","204,884,000","193,697,000","179,982,000","175,331,000","181,549,000","172,132,000","165,912,000","45,670,000","56,591,000","43,343,000","35,800,000","33,102,000","30,426,000","8,756,000","8,492,000","7,966,000"
	CurrentLiabilities,"70,324,000","82,203,000","74,847,000","73,932,000","246,359,000","239,165,000","239,431,000","220,768,000","60,909,000","70,611,000","68,327,000","66,223,000","65,041,000","62,414,000","53,795,000","53,535,000","53,497,000","58,004,000","48,606,000","37,054,000","34,204,000","42,198,000","34,565,000","30,553,000","25,351,000","36,389,000","23,496,000","16,040,000","13,429,000","10,798,000","8,689,000","8,387,000","7,904,000"
		PayablesAndAccruedExpenses,"65,461,000","77,516,000","70,388,000","69,612,000","71,297,000","66,414,000","68,946,000","52,522,000","57,220,000","67,014,000","64,818,000","63,001,000","62,198,000","62,295,000","53,691,000","53,435,000","53,363,000","57,882,000","48,496,000","37,054,000","34,201,000","42,190,000","34,488,000","30,381,000","25,204,000","36,268,000","23,404,000","15,984,000","13,369,000","10,728,000","8,612,000","8,237,000","7,713,000"
			Payables,"28,954,000","33,073,000","33,226,000","31,778,000","29,976,000","24,300,000","25,534,000","19,712,000","22,000,000","18,401,000","22,027,000","25,035,000","25,343,000","26,011,000","22,366,000","25,513,000","25,018,000","21,319,000","20,288,000","13,046,000","14,333,000","18,272,000","15,138,000","15,190,000","13,728,000","23,931,000","14,803,000","9,146,000","8,922,000","5,458,000","4,474,000","4,034,000","4,106,000"
				AccountsPayable,"27,135,000","31,999,000","32,755,000","31,029,000","29,059,000","23,109,000","24,473,000","18,657,000","19,883,000","16,048,000","19,770,000","23,150,000","23,074,000","23,505,000","20,173,000","23,543,000","22,224,000","18,492,000","17,800,000","11,032,000","12,095,000","16,162,000","13,105,000","13,121,000","11,774,000","21,887,000","12,912,000","7,256,000","8,151,000","4,460,000","3,496,000","3,129,000","3,177,000"
				TotalTaxPayable,"1,819,000","1,074,000","471,000","749,000","917,000","1,191,000","1,061,000","1,055,000","2,117,000","2,353,000","2,257,000","1,885,000","2,269,000","2,506,000","2,193,000","1,970,000","2,794,000","2,827,000","2,488,000","2,014,000","2,238,000","2,110,000","2,033,000","2,069,000","1,954,000","2,044,000","1,891,000","1,890,000","771,000","998,000","978,000","905,000","929,000"
			CurrentAccruedExpenses,"36,507,000","44,443,000","37,162,000","37,834,000","41,321,000","42,114,000","43,412,000","32,810,000","35,220,000","48,613,000","42,791,000","37,966,000","36,855,000","36,284,000","31,325,000","27,922,000","28,345,000","36,563,000","28,208,000","24,008,000","19,868,000","23,918,000","19,350,000","15,191,000","11,476,000","12,337,000","8,601,000","6,838,000","4,447,000","5,270,000","4,138,000","4,203,000","3,607,000"
				InterestPayable,"2,609,000","1,305,000","0","1,295,000","3,607,000","1,548,000","3,534,000","1,475,000","998,000","243,000","998,000","243,000","998,000","243,000","998,000","243,000","998,000","243,000","998,000","243,000","998,000","243,000","897,000","143,000",,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,"170,996,000","168,776,000","166,608,000","164,465,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,,,,,"170,996,000","168,776,000","166,608,000","164,465,000",,,,,,,,,,,,,,,,,,,,,,,,,
				CurrentNotesPayable,,"0","0","0","170,996,000","168,776,000","166,608,000","164,465,000",,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,"164,465,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"4,863,000","4,687,000","4,459,000","4,320,000","4,066,000","3,975,000","3,877,000","3,781,000","3,689,000","3,597,000","3,509,000","3,222,000","2,843,000","119,000","104,000","100,000","134,000","122,000","110,000",,"3,000","8,000","77,000","172,000","147,000","121,000","92,000","56,000","60,000","70,000","77,000","150,000","191,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"222,169,000","188,725,000","188,379,000","167,235,000","163,108,000","161,803,000","159,233,000","157,976,000","183,972,000","182,682,000","181,314,000","180,228,000","178,974,000","155,219,000","152,953,000","150,765,000","148,726,000","146,880,000","145,091,000","142,928,000","141,127,000","139,351,000","137,567,000","135,359,000","20,319,000","20,202,000","19,847,000","19,760,000","19,673,000","19,628,000","67,000","105,000","62,000"
		LongTermDebtAndCapitalLeaseObligation,"200,138,000","166,712,000","165,084,000","163,847,000","159,737,000","158,460,000","157,174,000","155,979,000","181,922,000","180,745,000","179,602,000","178,466,000","177,331,000","152,394,000","150,508,000","148,643,000","146,821,000","145,019,000","143,260,000","141,520,000","139,820,000","138,140,000","136,496,000","134,786,000","19,801,000","19,740,000","19,689,000","19,628,000","19,569,000","19,511,000",,,
			LongTermDebt,"185,953,000","151,310,000","148,805,000","146,422,000","144,038,000","141,771,000","139,504,000","137,345,000","162,371,000","160,300,000","158,278,000","156,279,000","154,325,000","152,394,000","150,508,000","148,643,000","146,821,000","145,019,000","143,260,000","141,520,000","139,820,000","138,140,000","136,496,000","134,786,000","19,801,000","19,740,000","19,689,000","19,628,000","19,569,000","19,511,000",,,
			LongTermCapitalLeaseObligation,"14,185,000","15,402,000","16,279,000","17,425,000","15,699,000","16,689,000","17,670,000","18,634,000","19,551,000","20,445,000","21,324,000","22,187,000","23,006,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"22,031,000","22,013,000","23,295,000","3,388,000","3,371,000","3,343,000","2,059,000","1,997,000","2,050,000","1,937,000","1,712,000","1,762,000","1,643,000","2,825,000","2,445,000","2,122,000","1,905,000","1,861,000","1,831,000","1,408,000","1,307,000","1,211,000","1,071,000","573,000","518,000","462,000","158,000","132,000","104,000","117,000","67,000","105,000","62,000"
TotalEquityGrossMinorityInterest,"240,386,000","303,616,000","319,202,000","358,376,000","366,205,000","388,460,000","379,780,000","374,428,000","215,080,000","216,352,000","198,097,000","201,542,000","214,099,000","245,483,000","244,302,000","245,589,000","242,622,000","249,172,000","244,239,000","240,790,000","242,534,000","249,034,000","247,729,000","246,400,000","228,780,000","234,592,000","244,341,000","261,527,000","159,118,000","172,070,000","47,357,000","54,412,000","67,445,000"
	StockholdersEquity,"240,386,000","303,616,000","319,202,000","358,376,000","366,205,000","388,460,000","379,780,000","374,428,000","215,080,000","216,352,000","198,097,000","201,542,000","214,099,000","245,483,000","244,302,000","245,589,000","242,622,000","249,172,000","244,239,000","240,790,000","242,534,000","249,034,000","247,729,000","246,400,000","228,780,000","234,592,000","244,341,000","261,527,000","159,118,000","172,070,000","47,357,000","54,412,000","67,445,000"
		CapitalStock,"35,000","35,000","35,000","35,000","35,000","35,000","35,000","34,000","32,000","32,000","31,000","31,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","29,000","29,000","29,000","29,000","28,000","28,000","28,000","28,000","28,000","25,000","25,000","153,368,000","17,000","153,236,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","153,368,000","0","153,235,000"
			CommonStock,"35,000","35,000","35,000","35,000","35,000","35,000","35,000","34,000","32,000","32,000","31,000","31,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","29,000","29,000","29,000","29,000","28,000","28,000","28,000","28,000","28,000","25,000","25,000","0","17,000","1,000"
		AdditionalPaidInCapital,"886,451,000","928,138,000","913,406,000","902,096,000","888,425,000","880,660,000","865,400,000","850,669,000","651,061,000","626,401,000","594,630,000","580,428,000","564,783,000","552,612,000","541,695,000","531,830,000","518,198,000","508,228,000","498,354,000","488,854,000","479,055,000","470,869,000","459,978,000","454,157,000","427,848,000","424,147,000","419,649,000","417,103,000","295,255,000","293,945,000","7,660,000","160,100,000","5,331,000"
		RetainedEarnings,"-644,523,000","-624,193,000","-594,059,000","-543,984,000","-522,394,000","-492,833,000","-485,704,000","-475,719,000","-434,656,000","-409,768,000","-396,026,000","-378,179,000","-350,158,000","-306,082,000","-296,475,000","-285,210,000","-274,590,000","-257,844,000","-253,533,000","-247,303,000","-235,693,000","-221,186,000","-211,361,000","-207,475,000","-198,696,000","-189,408,000","-175,217,000","-155,763,000","-136,037,000","-121,977,000","-113,650,000","-105,722,000","-91,150,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,577,000","-364,000","-180,000","229,000","139,000","598,000","49,000","-556,000","-1,357,000","-313,000","-538,000","-738,000","-556,000","-1,077,000","-948,000","-1,061,000","-1,016,000","-1,242,000","-612,000","-790,000","-857,000","-678,000","-917,000","-310,000","-400,000","-175,000","-119,000","159,000","-125,000","77,000","-21,000","17,000","28,000"
TotalCapitalization,"426,339,000","454,926,000","468,007,000","504,798,000","510,243,000","530,231,000","519,284,000","511,773,000","377,451,000","376,652,000","356,375,000","357,821,000","368,424,000","397,877,000","394,810,000","394,232,000","389,443,000","394,191,000","387,499,000","382,310,000","382,354,000","387,174,000","384,225,000","381,186,000","248,581,000","254,332,000","264,030,000","281,155,000","178,687,000","191,581,000","47,357,000","54,412,000","67,445,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153,368,000",,"153,235,000"
CommonStockEquity,"240,386,000","303,616,000","319,202,000","358,376,000","366,205,000","388,460,000","379,780,000","374,428,000","215,080,000","216,352,000","198,097,000","201,542,000","214,099,000","245,483,000","244,302,000","245,589,000","242,622,000","249,172,000","244,239,000","240,790,000","242,534,000","249,034,000","247,729,000","246,400,000","228,780,000","234,592,000","244,341,000","261,527,000","159,118,000","172,070,000","-106,011,000","54,412,000","-85,790,000"
CapitalLeaseObligations,"14,185,000","15,402,000","16,279,000","17,425,000","15,699,000","16,689,000","17,670,000","18,634,000","19,551,000","20,445,000","21,324,000","22,187,000","23,006,000",,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"240,386,000","303,616,000","319,202,000","358,376,000","366,205,000","388,460,000","379,780,000","374,428,000","215,080,000","216,352,000","198,097,000","201,542,000","214,099,000","245,483,000","244,302,000","245,589,000","242,622,000","249,172,000","244,239,000","240,790,000","242,534,000","249,034,000","247,729,000","246,400,000","228,780,000","234,592,000","244,341,000","261,527,000","159,118,000","172,070,000","47,357,000","54,412,000","67,445,000"
WorkingCapital,"420,055,000","449,001,000","464,020,000","482,753,000","492,360,000","513,941,000","502,828,000","496,169,000","352,651,000","351,441,000","332,474,000","334,461,000","344,913,000","381,445,000","379,022,000","378,109,000","374,025,000","383,177,000","377,991,000","373,239,000","373,155,000","378,093,000","374,374,000","371,925,000","240,529,000","246,242,000","255,695,000","275,467,000","174,363,000","190,327,000","44,790,000","53,713,000","66,870,000"
InvestedCapital,"426,339,000","454,926,000","468,007,000","504,798,000","681,239,000","699,007,000","685,892,000","676,238,000","377,451,000","376,652,000","356,375,000","357,821,000","368,424,000","397,877,000","394,810,000","394,232,000","389,443,000","394,191,000","387,499,000","382,310,000","382,354,000","387,174,000","384,225,000","381,186,000","248,581,000","254,332,000","264,030,000","281,155,000","178,687,000","191,581,000","-106,011,000","54,412,000","-85,790,000"
TangibleBookValue,"240,386,000","303,616,000","319,202,000","358,376,000","366,205,000","388,460,000","379,780,000","374,428,000","215,080,000","216,352,000","198,097,000","201,542,000","214,099,000","245,483,000","244,302,000","245,589,000","242,622,000","249,172,000","244,239,000","240,790,000","242,534,000","249,034,000","247,729,000","246,400,000","228,780,000","234,592,000","244,341,000","261,527,000","159,118,000","172,070,000","-106,011,000","54,412,000","-85,790,000"
TotalDebt,"200,138,000","166,712,000","165,084,000","163,847,000","330,733,000","327,236,000","323,782,000","320,444,000","181,922,000","180,745,000","179,602,000","178,466,000","177,331,000","152,394,000","150,508,000","148,643,000","146,821,000","145,019,000","143,260,000","141,520,000","139,820,000","138,140,000","136,496,000","134,786,000","19,801,000","19,740,000","19,689,000","19,628,000","19,569,000","19,511,000",,,
NetDebt,"136,482,000","116,600,000","67,920,000","405,000","228,497,000","265,950,000","187,484,000","25,295,000","26,075,000","94,927,000","108,940,000","93,467,000","113,621,000","101,128,000","129,131,000","107,805,000","119,171,000","102,174,000","99,218,000","116,651,000","120,624,000","96,734,000","93,763,000","84,090,000",,,,,,,,,
ShareIssued,"35,876,367","35,709,570","34,898,631","34,854,933","34,692,719","34,583,064","34,419,299","34,274,490","32,023,572","31,544,361","30,994,005","30,870,626","30,447,769","30,263,536","30,150,577","30,094,631","29,943,768","29,737,561","29,603,852","29,424,013","29,264,423","28,886,862","28,611,806","28,482,180","28,304,028","28,143,573","27,933,992","27,801,538","24,896,511","24,865,491","23,543,131","23,543,131","23,543,131"
OrdinarySharesNumber,"35,193,451","35,026,654","34,898,631","34,854,933","34,692,719","34,583,064","34,419,299","34,274,490","32,023,572","31,544,361","30,994,005","30,870,626","30,447,769","30,263,536","30,150,577","30,094,631","29,943,768","29,737,561","29,603,852","29,424,013","29,264,423","28,886,862","28,611,806","28,482,180","28,304,028","28,143,573","27,933,992","27,801,538","24,896,511","24,865,491","23,543,131","23,543,131","23,543,131"
TreasurySharesNumber,"682,916","682,916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
