name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,06/30/1994,03/31/1994,12/31/1993,09/30/1993,03/31/1992,12/31/1989,09/30/1989
			ChangeInOtherCurrentAssets,"-18,042,000","-9,208,000","-10,763,000","-6,157,000","8,086,000","-10,491,000","2,493,000","-4,212,000","11,233,000","-14,548,000","22,457,000","-5,375,000","31,374,000","-39,088,000","-4,503,000","-6,175,000","9,255,000","-12,911,000","10,115,000","-5,927,000","7,926,000","-10,926,000","10,177,000","-9,434,000","8,295,000","-9,193,000","10,348,000","-8,198,000","8,009,000","-9,322,000","6,206,000","-11,779,000","8,970,000","-7,508,000","11,198,000","-12,347,000","11,361,000","-4,772,000","9,617,000","-12,460,000","8,889,000","-3,629,000",,,"6,324,000","-4,093,000",,"-18,125,000","6,461,000","-4,387,000","10,616,000","-17,655,000","11,670,000","-2,258,000",,,,"1,098,000","1,385,000","-6,487,000","11,033,000","-5,751,000","7,180,000","-25,018,000","25,394,000","-11,046,000","-4,040,000","-12,298,000","8,580,000","-4,650,000","3,880,000","-8,415,000","6,583,000","6,023,000","-3,176,000","-8,283,000","4,076,000","1,689,000","1,760,000","4,657,000","3,115,000","4,079,000","6,284,000","242,000","5,633,000","5,093,000","29,566,000","-31,775,000","449,000","-3,306,000","-13,600,000","-15,300,000","1,300,000","-8,600,000","-18,100,000","-11,200,000","-200,000","-2,400,000","-700,000","-1,500,000","-300,000","-800,000","-600,000",,,,"113,000","0",,,"0","100,000",,,,,
			ChangeInOtherCurrentLiabilities,"4,909,000","632,000","6,763,000","1,414,000","-3,900,000","-3,812,000","6,008,000","5,094,000","95,000","3,360,000","-7,803,000","-1,000","-20,770,000","19,459,000","2,612,000","525,000","503,000","-738,000","-1,278,000","976,000","1,137,000","-6,000","367,000","-274,000","40,000","552,000","564,000","-3,399,000","1,081,000","-140,000","-1,191,000","-1,889,000","328,000","-199,000","-2,103,000","1,244,000","562,000","-88,000","899,000","-226,000","-1,344,000","-919,000",,,"-552,000","4,427,000",,,,,"8,150,000","4,024,000","-5,575,000","-1,396,000",,,,"18,564,000","-19,654,000","38,726,000","-13,845,000","3,211,000","-33,908,000","56,357,000","-6,095,000","17,469,000","-8,996,000","19,278,000","-7,256,000","-4,861,000","9,741,000","-376,000","-468,000","-1,918,000","3,903,000","-1,010,000","-2,071,000","-3,405,000","3,516,000","5,361,000","-7,512,000","-10,084,000","6,470,000","-2,220,000","8,940,000","-5,172,000","1,579,000","6,288,000","-5,278,000","-1,513,000","5,500,000","3,600,000","-700,000","3,500,000","7,200,000","-1,300,000","1,600,000","6,800,000","1,100,000","2,600,000","500,000","1,500,000","600,000",,,,,,,,"-300,000","100,000",,,,,
			ChangeInOtherWorkingCapital,"2,676,000","992,000","2,072,000","-973,000","585,000","1,302,000","-3,293,000","-3,438,000","-5,188,000","-230,000","12,959,000","1,393,000","-1,885,000","-3,148,000","6,478,000","-2,086,000","-3,670,000","2,295,000","1,678,000","1,262,000","-1,089,000","-3,333,000","2,137,000","-592,000","900,000","-2,308,000","2,970,000","500,000","-724,000","-3,267,000","6,866,000","-4,314,000","-1,830,000","1,714,000","2,493,000","657,000","562,000","46,000","2,514,000","-1,810,000","-3,787,000","916,000","-5,636,000","956,000","-2,399,000","-2,649,000",,,"-1,624,000","-5,136,000",,,,,,"-13,478,000","22,060,000","-24,170,000","36,132,000","-34,291,000","14,937,000","-12,702,000","38,496,000","-25,319,000","-13,536,000","148,000","13,335,000","-17,098,000",,,"-8,230,000","3,721,000","-3,182,000","6,261,000","-2,482,000","-2,370,000","26,000","4,377,000","-3,534,000","-613,000","2,978,000","4,627,000","-4,024,000","604,000","-8,237,000","7,577,000","-7,630,000","-8,827,000","5,927,000","2,821,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-189,853,000","-110,787,000","-55,394,000","23,482,000","-47,154,000","-21,249,000","42,313,000","51,304,000","-32,759,000","-42,568,000","-53,532,000","-18,234,000","-17,550,000","-41,343,000","-33,930,000","-57,956,000","-116,449,000","-6,171,000","62,256,000","-7,300,000","-6,998,000","31,843,000","-37,156,000","-62,219,000","-22,267,000","622,552,000","24,939,000","-36,021,000","-193,681,000","38,311,000","-176,037,000","-33,360,000","-13,023,000","-48,365,000","88,169,000","-52,068,000","-22,364,000","90,971,000","-115,902,000","32,877,000","17,942,000","-7,954,000","114,545,000","-65,223,000","-34,783,000","-62,470,000","-12,899,000","-58,753,000","-52,923,000","-47,361,000","16,199,000","-70,757,000","-37,990,000","-10,001,000","247,435,000","-43,168,000","-23,167,000","-16,645,000","168,422,000","-139,250,000","45,843,000","-30,542,000","137,249,000","-95,887,000","-88,804,000","-868,352,000","-46,267,000","-79,813,000","-77,464,000","-48,873,000","-48,229,000","-603,071,000","-13,003,000","-18,642,000","-5,325,000","-8,950,000","-13,192,000","-6,601,000","-13,009,000","9,595,000","-9,079,000","17,531,000","-25,788,000","-19,388,000","-45,681,000","-32,825,000","-37,707,000","54,565,000","-20,277,000","-28,953,000","-21,826,000","13,000,000","72,600,000","6,400,000","-76,937,000","-275,800,000","-93,000,000","-452,600,000","-98,256,000","-121,700,000","-138,300,000","-60,000,000","-25,469,000","-9,800,000",,,"199,000","0",,,"0","2,300,000","200,000","0",,,
	CashFlowFromContinuingInvestingActivities,"-189,853,000","-110,787,000","-55,394,000","23,482,000","-47,154,000","-21,249,000","42,313,000","51,304,000","-32,759,000","-42,568,000","-53,532,000","-18,234,000","-17,550,000","-41,343,000","-33,930,000","-57,956,000","-116,449,000","-6,171,000","62,256,000","-7,300,000","-6,998,000","31,843,000","-37,156,000","-62,219,000","-22,267,000","622,552,000","24,939,000","-36,021,000","-193,681,000","38,311,000","-176,037,000","-33,360,000","-13,023,000","-48,365,000","88,169,000","-52,068,000","-22,364,000","90,971,000","-115,902,000","32,877,000","17,942,000","-7,954,000","114,545,000","-65,223,000","-34,783,000","-62,470,000","-12,899,000","-58,753,000","-52,923,000","-47,361,000","16,199,000","-70,757,000","-37,990,000","-10,001,000","247,435,000","-43,168,000","-23,167,000","-16,645,000","168,422,000","-139,250,000","45,843,000","-30,542,000","137,249,000","-95,887,000","-88,804,000","-868,352,000","-46,267,000","-79,813,000","-77,464,000","-48,873,000","-48,229,000","-603,071,000","-13,003,000","-18,642,000","-5,325,000","-8,950,000","-13,192,000","-6,601,000","-13,009,000","9,595,000","-9,079,000","17,531,000","-25,788,000","-19,388,000","-45,681,000","-32,825,000","-37,707,000","54,565,000","-20,277,000","-28,953,000","-21,826,000","13,000,000","72,600,000","6,400,000","-76,937,000","-275,800,000","-93,000,000","-452,600,000","-98,256,000","-121,700,000","-138,300,000","-60,000,000","-25,469,000","-9,800,000",,,"199,000","0",,,"0","2,300,000","200,000","0",,,
		CapitalExpenditureReported,"-192,444,000","-77,545,000","-59,554,000","-26,243,000","-29,102,000","-20,222,000","-34,889,000","-49,275,000","-32,980,000","-43,106,000","-56,006,000","-48,653,000","-49,237,000","-44,400,000","-67,848,000","-58,448,000","-47,918,000","-38,385,000","-41,767,000","-51,668,000","-30,676,000","-38,069,000","-57,817,000","-56,523,000","-65,598,000","-74,553,000","-108,745,000","-72,235,000","-86,799,000","-58,366,000","-92,980,000","-61,872,000","-42,974,000","-39,104,000","-45,944,000","-23,592,000","-24,852,000","-26,724,000","-25,463,000","-21,948,000","-30,451,000","-21,250,000","-33,599,000","-29,789,000","-33,981,000","-33,787,000","-36,059,000","-69,461,000","-29,615,000","-45,808,000","-48,963,000","-62,538,000","-64,326,000","-30,484,000","-15,764,000","-41,376,000","-50,236,000","-38,798,000","-73,182,000","-149,921,000","-65,260,000","-68,527,000","-123,637,000","-197,409,000","-88,265,000","-65,202,000",,"-108,727,000","-76,082,000","-44,924,000",,"-31,997,000","-28,738,000","-18,456,000","-16,874,000","-14,679,000","-12,134,000","-7,198,000","-9,787,000","-9,050,000","-10,677,000","-34,865,000","-36,411,000","-34,317,000","-42,762,000","-36,769,000","-34,491,000","-44,101,000","-19,295,000","-25,008,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,790,000","21,002,000","75,789,000","178,777,000","-32,378,000","-4,255,000","-26,862,000","49,118,000","-51,039,000","-9,116,000","10,445,000","63,628,000","-8,401,000","15,564,000","3,504,000","287,036,000","0","27,678,000","25,923,000","238,074,000","-77,340,000","113,454,000","108,615,000","26,829,000","-4,564,000","-27,836,000","121,226,000","-177,046,000","-24,531,000","-27,296,000","-11,677,000","-130,306,000","-568,026,000","17,106,000","1,935,000","13,142,000","2,422,000","714,000","3,172,000","-42,000","16,778,000","5,140,000","30,551,000","9,916,000","15,239,000","-18,183,000","-18,491,000","398,000","98,854,000","-844,000","-7,091,000","137,012,000","3,500,000","-23,500,000","-8,700,000","-49,959,000","-266,100,000","-102,900,000","-449,800,000","-98,051,000","-115,100,000","-196,900,000","-2,300,000","-33,186,000","-100,000","-200,000","-400,000","-300,000","-100,000",,,,,,,,,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,171,000","-7,554,000","-16,612,000","28,460,000","-32,378,000","-9,894,000","-26,862,000","16,381,000","-57,946,000",,,"-4,323,000","-8,401,000","-9,140,000","-5,146,000",,,,"-249,000","-88,000","-89,176,000","-11,000","-512,000","-61,892,000","-119,489,000","-37,778,000","-12,838,000","-177,046,000","-53,959,000","-27,296,000","-11,677,000","-131,879,000","-568,787,000","-831,000","-77,000","-67,500,000","-319,000","-117,000","-75,000","-42,000","-2,187,000","-171,000","-23,192,000","-194,000","-274,000","-20,396,000","-21,990,000","-752,000","-246,000","-1,669,000","-7,091,000","-10,688,000","3,500,000","-23,500,000","-8,700,000","-64,663,000","-266,100,000","-102,900,000","-449,800,000","-98,051,000","-115,100,000","-196,900,000","-2,300,000","-33,186,000","-100,000","-200,000","-400,000","-300,000","-100,000",,,,,,,,,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,961,000","28,556,000","92,401,000","150,317,000","0","5,639,000","0","32,737,000","6,907,000","0","10,445,000","67,951,000","0","24,704,000","8,650,000","316,486,000","0","27,429,000","26,172,000","238,162,000","11,836,000","113,465,000","109,127,000","88,721,000","114,925,000","9,942,000","134,064,000","0","29,428,000","0","0","1,573,000","761,000","17,937,000","2,012,000","80,642,000","2,741,000","831,000","3,247,000","0","18,965,000","5,311,000","53,743,000","10,110,000","15,513,000","2,213,000","3,499,000","1,150,000","99,100,000","825,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-56,521,000","-26,762,000","-4,433,000","-10,548,000","-14,778,000","-1,884,000","0","-520,000","-199,000","0","6,874,000","345,000","0","77,000","17,131,000","-385,000","0","42,692,000","84,999,000","58,761,000","-72,000","-4,910,000","-965,000","3,865,000","-886,000","-9,602,000","419,000","-13,729,000","-38,111,000","-11,028,000","-29,768,000","-13,235,000","-2,287,000","-808,000","-2,927,000","-17,574,000","-5,529,000","9,924,000",,,,,,,,,,,,,,,,,,,,,"-25,158,000","442,000",,,"0","0","0","-935,856,000","0","-53,820,000","-27,225,000","-11,629,000","111,000",,,,,,,,"0","-2,259,000","0","-22,887,000",,,"-18,770,000","-21,389,000","0","925,000","-2,685,000","-5,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-56,521,000","-26,762,000","-4,433,000","-10,548,000","-14,778,000","-1,884,000","0","-520,000","-199,000","0","-2,181,000","-71,000","0","-182,000","-262,000","-385,000","0","-261,000","-1,395,000","-261,000","-72,000","-4,910,000","-1,436,000","-11,874,000","-886,000","-14,414,000","-5,681,000","-13,729,000","-38,111,000","-11,028,000","-29,768,000","-13,235,000","-2,287,000","-808,000","-2,927,000","-17,574,000","-5,529,000","-7,039,000",,,,,,,,,,,,,,,,,,,,,"-25,158,000","442,000",,,"0","0","0","-935,856,000","0","-53,820,000","-27,225,000","-11,629,000","111,000",,,,,,,,"0","-2,259,000","0","-22,887,000",,,"-18,770,000","-21,389,000","0","925,000","-2,685,000","-5,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,"0","0","9,055,000","416,000","0","259,000","17,393,000","0","0","42,953,000","86,394,000","61,522,000","4,100,000","8,306,000","471,000","15,739,000","0","4,812,000","7,256,000","1,627,000","3,211,000","2,563,000","0","0","0","0","0","0","0","16,963,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"3,159,000","-4,515,000","-2,550,000","10,224,000","0","79,000","125,541,000","100,805,000","4,550,000","5,268,000","-1,942,000","31,980,000","-849,000","8,425,000","148,250,000","-88,000","-18,744,000","-10,187,000","19,232,000","-48,423,000","27,444,000","101,657,000","25,400,000","-9,688,000","44,831,000","702,636,000","135,547,000","53,535,000","-63,841,000","20,783,000","31,192,000","41,476,000","38,366,000","-10,622,000","136,703,000","0","12,310,000","112,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-8,546,000","-5,996,000","-2,550,000","0","0","0","-30,518,000","0","1,011,000","-12,443,000","-2,191,000","-1,990,000","0","0","-159,069,000","-88,000","-20,594,000","-25,108,000","-37,807,000","-33,931,000","-2,079,000","997,000","0","-20,224,000","1,347,000","-2,275,000","-9,596,000","-18,440,000","-180,131,000","-5,995,000","-6,038,000","0","1,567,000","-13,972,000","-140,846,000","0","-20,758,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"11,705,000","1,481,000","0","10,224,000","0","79,000","156,059,000","100,805,000","3,539,000","17,711,000","249,000","33,970,000","-849,000","8,425,000","307,319,000","0","1,850,000","14,921,000","57,039,000","-14,492,000","27,656,000","101,657,000","25,400,000","10,536,000","43,484,000","704,911,000","145,143,000","71,975,000","116,290,000","26,778,000","37,230,000","41,476,000","36,799,000","3,350,000","277,549,000","0","33,068,000","112,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","25,833,000","11,275,000","26,098,000","-63,206,000","-3,018,000",,,,"-45,180,000","40,000,000","0","0","0","0","-19,000","16,424,000","-31,466,000","-384,000","-220,000","-249,000","809,000","-222,878,000","222,581,000","-512,000","-181,373,000","-358,000","533,000","-358,000","-19,000",,,,,,,,,,,,,,,,,,,"3,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","42,763,000","-30,652,000","-54,155,000","-63,206,000","-3,018,000",,,,"-5,180,000","0","0","0","0","0","-19,000","-14,961,000","-31,466,000","-384,000","-220,000","-249,000","809,000","-286,000","-11,000","-512,000","-362,746,000","136,000","-144,000","-358,000","-442,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-16,930,000","41,927,000",,,,,,,,,,,"0","0","0","31,385,000",,,,,,,,,"181,373,000","-494,000",,,,,,,,,,,,,,,,,,,,,,"3,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendsReceivedCFI,"26,104,000","3,010,000","19,529,000","2,348,000","1,217,000","3,934,000","2,085,000","3,341,000","3,575,000","0","700,000","1,389,000","31,966,000","1,851,000","1,425,000","2,650,000","500,000","1,951,000","5,875,000","2,500,000","4,100,000","8,306,000","500,000","2,267,000","8,862,000","1,436,000","1,156,000","1,627,000","3,211,000","2,563,000","2,426,000","2,012,000","2,501,000","2,828,000","3,835,000","216,000","2,088,000","1,357,000","2,330,000","1,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"29,849,000","-4,975,000","-8,386,000","47,701,000","-4,491,000","-3,156,000","-50,424,000","-3,047,000","-7,705,000","-4,730,000","-3,158,000","-3,295,000","570,000","-7,296,000","-132,888,000","-1,685,000","-50,287,000","-2,242,000","-6,083,000","31,530,000","-7,794,000","-35,141,000","-4,274,000","-2,140,000","-9,476,000","2,635,000","-3,438,000","-5,219,000","-8,141,000","84,359,000","-95,119,000","-1,741,000","-8,629,000","-659,000","-3,498,000","-11,118,000","-6,381,000","-6,449,000","-7,030,000","-296,000","-430,000","713,000","-27,615,000","2,266,000","390,000","-1,821,000","20,675,000","21,095,000","-14,993,000","-11,998,000","1,534,000","182,000","10,791,000","555,000","7,629,000","-1,408,000","-389,000","-3,521,000","27,879,000","310,447,000","-160,758,000","-70,118,000","415,430,000","106,444,000","26,764,000","11,838,000","-98,935,000","107,669,000","53,139,000","19,357,000","2,775,000","566,406,000","-1,371,000","-2,121,000","65,897,000","7,385,000","-5,850,000","-2,575,000","-3,180,000","4,126,000","-3,542,000","44,732,000","62,291,000","-61,694,000","37,533,000","40,325,000","-3,614,000","-1,113,000","2,547,000","8,396,000","-88,637,000","9,500,000","96,100,000","15,100,000","882,786,000","-9,700,000","9,900,000","-2,800,000","-205,000","-6,600,000","58,600,000","-57,700,000","8,017,000","-10,000,000",,,"499,000","100,000",,,"0","2,300,000","200,000",,,,
FinancingCashFlow,"5,318,000","94,130,000","-9,758,000","-90,290,000","11,236,000","-20,524,000","-121,573,000","-95,927,000","-30,403,000","-40,286,000","35,201,000","-53,019,000","-32,963,000","15,169,000","-86,856,000","-37,032,000","-34,865,000","-34,321,000","60,402,000","-50,848,000","-231,745,000","-31,367,000","-84,857,000","-30,600,000","-179,249,000","-241,201,000","-69,016,000","-93,672,000","-34,426,000","-32,341,000","-294,403,000","427,708,000","-28,233,000","-28,991,000","-47,735,000","-27,800,000","143,490,000","-94,489,000","-159,303,000","-27,840,000","-143,522,000","247,558,000","-142,863,000","2,545,000","4,672,000","-11,593,000","-110,082,000","115,877,000","-17,434,000","13,446,000","-75,234,000","12,116,000","-4,488,000","-52,607,000","-298,476,000","-34,165,000","-5,553,000","-59,271,000","-210,861,000","38,903,000","-70,638,000","-41,473,000","-156,295,000","-917,000","7,858,000","841,787,000","8,720,000","52,571,000","35,428,000","22,379,000","1,239,000","575,563,000","-24,825,000","-15,421,000","-27,065,000","-17,210,000","-21,703,000","-36,996,000","-14,924,000","-50,356,000","-21,061,000","-24,039,000","-14,313,000","-6,264,000","4,990,000","-4,685,000","-9,687,000","-59,219,000","991,000","8,392,000","-10,769,000","-25,100,000","-146,300,000","16,100,000","35,929,000","262,500,000","74,500,000","439,800,000","94,647,000","120,900,000","125,300,000","55,000,000","40,272,000","9,500,000","800,000","-300,000","-422,000","-100,000","1,400,000","-1,600,000","1,900,000","-6,100,000",,,,,
	CashFlowFromContinuingFinancingActivities,"5,318,000","94,130,000","-9,758,000","-90,290,000","11,236,000","-20,524,000","-121,573,000","-95,927,000","-30,403,000","-40,286,000","35,201,000","-53,019,000","-32,963,000","15,169,000","-86,856,000","-37,032,000","-34,865,000","-34,321,000","60,402,000","-50,848,000","-231,745,000","-31,367,000","-84,857,000","-30,600,000","-179,249,000","-241,201,000","-69,016,000","-93,672,000","-34,426,000","-32,341,000","-294,403,000","427,708,000","-28,233,000","-28,991,000","-47,735,000","-27,800,000","143,490,000","-94,489,000","-159,303,000","-27,840,000","-143,522,000","247,558,000","-142,863,000","2,545,000","4,672,000","-11,593,000","-110,082,000","115,877,000","-17,434,000","13,446,000","-75,234,000","12,116,000","-4,488,000","-52,607,000","-298,476,000","-34,165,000","-5,553,000","-59,271,000","-210,861,000","38,903,000","-70,638,000","-41,473,000","-156,295,000","-917,000","7,858,000","841,787,000","8,720,000","52,571,000","35,428,000","22,379,000","1,239,000","575,563,000","-24,825,000","-15,421,000","-27,065,000","-17,210,000","-21,703,000","-36,996,000","-14,924,000","-50,356,000","-21,061,000","-24,039,000","-14,313,000","-6,264,000","4,990,000","-4,685,000","-9,687,000","-59,219,000","991,000","8,392,000","-10,769,000","-25,100,000","-146,300,000","16,100,000","35,929,000","262,500,000","74,500,000","439,800,000","94,647,000","120,900,000","125,300,000","55,000,000","40,272,000","9,500,000","800,000","-300,000","-422,000","-100,000","1,400,000","-1,600,000","1,900,000","-6,100,000",,,,,
		NetIssuancePaymentsOfDebt,"143,000,000","133,000,000","23,000,000","-58,000,000","45,000,000","13,000,000","-88,888,000","-63,196,000","9,036,000","48,055,000","67,947,000","-18,908,000","1,110,000","66,129,000","-24,708,000","-1,836,000","-1,819,000","-1,317,000","42,291,000","-23,239,000","-101,227,000","-1,215,000","-54,637,000","-1,193,000","-150,601,000","-213,739,000","-32,238,000","-3,552,000","-3,500,000","-3,546,000","-266,854,000","121,923,000","-3,298,000","-3,349,000","-21,259,000","-2,929,000","-15,684,000","-71,765,000","-65,362,000","-3,651,000","-166,241,000","279,842,000","-118,962,000","25,810,000","24,276,000","10,087,000","-91,680,000","111,619,000","-20,289,000","19,218,000","192,078,000","-219,850,000","-234,694,000","-24,430,000","-250,178,000","-24,360,000","63,367,000","-16,953,000","-168,179,000","89,482,000","-16,441,000","39,439,000","185,039,000","46,894,000","80,634,000","871,541,000","-332,058,000","71,480,000","59,860,000","43,145,000","32,577,000","362,272,000","3,119,000","-77,203,000","-23,305,000","4,960,000","-45,145,000","-18,132,000","4,152,000","-18,689,000","3,897,000","-3,487,000","4,484,000","18,805,000","12,773,000","28,251,000","1,105,000","-38,231,000","21,444,000","42,167,000","-40,888,000","2,200,000","-158,500,000","36,100,000","54,200,000","279,200,000","76,200,000","161,100,000","85,736,000","-115,700,000","129,000,000","12,100,000","-50,677,000",,,,"-68,000","0",,,"0","-3,200,000",,,,,
			NetLongTermDebtIssuance,,,"0","0","0","0","-88,888,000","-2,196,000","-1,964,000","-1,945,000","214,447,000","-1,908,000","-1,890,000","-1,871,000","-117,208,000","-1,836,000","-1,819,000","-1,317,000","220,291,000","-1,239,000","-301,227,000","-1,215,000","-54,637,000","-1,193,000","-150,601,000","-213,739,000","-32,238,000","-3,552,000","-3,500,000","-3,546,000","-266,854,000","121,923,000","-3,298,000","-3,349,000","-21,259,000","-2,929,000","-15,684,000","-2,765,000","141,138,000","-3,651,000","-166,241,000","279,842,000","-118,962,000","25,810,000","24,276,000","10,087,000","-91,680,000","111,619,000","-20,289,000","19,218,000","192,078,000","-219,850,000","-234,694,000","-24,430,000","-250,178,000","-24,360,000","63,367,000","-16,953,000","-168,179,000","89,482,000","-16,441,000","39,439,000","185,039,000","46,894,000","80,634,000","871,541,000","-332,058,000","71,480,000","59,860,000","43,145,000","32,577,000","362,272,000","3,119,000","-77,203,000","-23,305,000","4,960,000","-45,145,000","-18,132,000","4,152,000","-18,689,000","3,897,000","-3,487,000","4,484,000","18,805,000","27,773,000","13,251,000","1,105,000","-38,231,000","21,444,000","42,167,000","-40,888,000","2,200,000","-158,500,000","36,100,000","54,200,000","279,200,000","76,200,000","161,100,000","85,736,000","-115,700,000","129,000,000","12,100,000","-50,677,000",,,,"-68,000","0",,,"0","-3,200,000",,,,,
				LongTermDebtIssuance,,,,,,,"147,500,000","38,000,000","66,500,000","66,000,000","231,873,000","72,500,000","62,500,000","198,000,000","455,500,000","0",,,"550,131,000","0","219,000,000","0","0","0","86,900,000","195,000,000","180,000,000",,,,"0","496,459,000","0","0","0","0","0","0","226,683,000","0","0","621,500,000","298,450,000","226,002,000","399,498,000","103,500,000","223,123,000","366,981,000","109,000,000","122,000,000","424,030,000","519,000,000","296,782,000","140,018,000","245,000,000","44,000,000","201,000,000","57,000,000","223,279,000","265,804,000","478,519,000","442,000,000","609,399,000","152,000,000","95,000,000","1,833,338,000","49,976,000","137,000,000","65,000,000","48,000,000","636,398,000","-15,000,000","318,000,000","130,000,000","124,000,000","75,000,000","21,000,000","0","6,326,000","99,839,000","5,022,000","23,999,000","26,938,000","45,891,000","138,117,000","15,219,000","13,943,000","83,554,000","32,666,000","48,234,000","26,615,000","48,000,000","100,000","195,700,000","55,244,000","674,100,000","93,500,000","570,900,000","111,896,000","30,600,000","129,400,000","21,700,000","-104,000",,,,"0","0",,,"0","10,000,000",,,,,
				LongTermDebtPayments,,,"0","0","0","0","-88,888,000","-2,196,000","-1,964,000","-1,945,000","-1,926,000","-1,908,000","-1,890,000","-1,871,000","-117,208,000","-1,836,000","-1,819,000","-1,317,000","-329,840,000","-1,239,000","-301,227,000","-1,215,000","-54,637,000","-1,193,000","-237,501,000","-213,739,000","-212,238,000","-3,552,000","-3,500,000","-3,546,000","-266,854,000","-374,536,000","-3,298,000","-3,349,000","-21,259,000","-2,929,000","-15,684,000","-2,765,000","-85,545,000","-3,651,000","-166,241,000","-341,658,000","-417,412,000","-200,192,000","-375,222,000","-93,413,000","-314,803,000","-255,362,000","-129,289,000","-102,782,000","-231,952,000","-738,850,000","-531,476,000","-164,448,000","-495,178,000","-68,360,000","-137,633,000","-73,953,000","-391,458,000","-176,322,000","-494,960,000","-402,561,000","-424,360,000","-105,106,000","-14,366,000","-961,797,000","-382,034,000","-65,520,000","-5,140,000","-4,855,000","-603,821,000","377,272,000","-314,881,000","-207,203,000","-147,305,000","-70,040,000","-66,145,000","-18,132,000","-2,174,000","-118,528,000","-1,125,000","-27,486,000","-22,454,000","-27,086,000","-110,344,000","-1,968,000","-12,838,000","-121,785,000","-11,222,000","-6,067,000","-67,503,000","-45,800,000","-158,600,000","-159,600,000","-1,044,000","-394,900,000","-17,300,000","-409,800,000","-26,160,000","-146,300,000","-400,000","-9,600,000","-50,573,000",,,,"-68,000","0",,,"0","-13,200,000",,,,,
