name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
			CurrentDeferredRevenue,"31,266,000","31,800,000","32,294,000","28,695,000","26,565,000","27,603,000","23,915,000","22,165,000","20,705,000"
		OtherCurrentLiabilities,"309,000","413,000","201,000","243,000","887,000","469,000","164,000","623,000","280,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"103,968,000","65,913,000","60,444,000","67,828,000","72,649,000","75,495,000","345,042,000","89,172,000","196,582,000"
		LongTermDebtAndCapitalLeaseObligation,"84,948,000","41,545,000","21,508,000","21,639,000","21,763,000","21,878,000","21,974,000","22,035,000","12,869,000"
			LongTermDebt,"10,194,000","10,768,000","10,588,000","10,409,000","10,231,000","10,052,000","9,877,000","9,674,000",
			LongTermCapitalLeaseObligation,"74,754,000","30,777,000","10,920,000","11,230,000","11,532,000","11,826,000","12,097,000","12,361,000","12,869,000"
		NonCurrentDeferredLiabilities,"19,020,000","24,368,000","38,936,000","46,189,000","50,886,000","53,617,000","61,083,000","67,137,000","72,718,000"
			NonCurrentDeferredRevenue,"19,020,000","24,368,000","38,936,000","46,189,000","50,886,000","53,617,000","61,083,000","67,137,000","72,718,000"
		DerivativeProductLiabilities,,,,,,,"5,465,000","0",
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","256,520,000","0","110,995,000"
TotalEquityGrossMinorityInterest,"364,529,000","389,606,000","398,780,000","416,427,000","263,705,000","280,791,000","-155,924,000","123,781,000","-111,963,000"
	StockholdersEquity,"364,529,000","389,606,000","398,780,000","416,427,000","263,705,000","280,791,000","-155,924,000","123,781,000","-111,963,000"
		CapitalStock,"5,000","5,000","5,000","5,000","4,000","4,000","1,000","4,000","0"
			PreferredStock,"0","0","0","0","0",,,"0","110,995,000"
			CommonStock,"5,000","5,000","5,000","5,000","4,000","4,000","1,000","4,000","0"
		AdditionalPaidInCapital,"667,509,000","658,091,000","650,987,000","643,865,000","468,589,000","464,597,000","6,095,000","263,972,000","5,525,000"
		RetainedEarnings,"-299,335,000","-267,715,000","-252,057,000","-227,374,000","-204,794,000","-183,823,000","-162,028,000","-140,193,000","-117,488,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,650,000","-775,000","-155,000","-69,000","-94,000","13,000","8,000","-2,000",
TotalCapitalization,"374,723,000","400,374,000","409,368,000","426,836,000","273,936,000","290,843,000","-146,047,000","133,455,000","-111,963,000"
PreferredStockEquity,,,,,,,,"252,021,000","110,995,000"
CommonStockEquity,"364,529,000","389,606,000","398,780,000","416,427,000","263,705,000","280,791,000","-155,924,000","123,781,000","-111,963,000"
CapitalLeaseObligations,"76,481,000","32,111,000","12,097,000","12,361,000","12,618,000","12,868,000","13,097,000","13,320,000","13,749,000"
NetTangibleAssets,"364,529,000","389,606,000","398,780,000","416,427,000","263,705,000","280,791,000","-155,924,000","123,781,000","-111,963,000"
WorkingCapital,"255,958,000","274,443,000","363,607,000","433,395,000","284,358,000","337,157,000","168,915,000","192,804,000","63,126,000"
InvestedCapital,"375,473,000","400,374,000","409,368,000","426,836,000","273,936,000","290,843,000","-146,047,000","133,455,000","-111,963,000"
TangibleBookValue,"364,529,000","389,606,000","398,780,000","416,427,000","263,705,000","280,791,000","-155,924,000","123,781,000","-111,963,000"
TotalDebt,"87,425,000","42,879,000","22,685,000","22,770,000","22,849,000","22,920,000","22,974,000","22,994,000","13,749,000"
ShareIssued,"48,751,490","48,688,875","48,593,398","48,380,059","43,108,960","43,059,632","41,545,194","43,059,632","40,769,194"
OrdinarySharesNumber,"48,751,490","48,688,875","48,593,398","48,380,059","43,108,960","43,059,632","41,545,194","43,059,632","40,769,194"
