name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,12/31/2009
			CommonStock,"224,000","221,000","221,000","199,000","198,000","192,000","180,000","154,000","154,000","153,000","153,000","153,000","153,000","150,000","149,000","132,000","132,000","116,000","116,000","116,000","94,000","93,000","93,000","91,000","87,000","80,000","76,000","75,000","75,000","74,000","71,000","71,000","70,000","66,000","681,614,000","677,995,000","664,204,000","645,372,000","0","0","0","55,000","55,000","54,000","53,000","53,000","0","4,000","0"
		AdditionalPaidInCapital,"2,038,030,000","2,009,945,000","1,989,322,000","1,423,357,000","1,404,585,000","1,372,083,000","1,241,002,000","1,129,091,000","1,125,229,000","1,120,999,000","1,116,999,000","1,112,610,000","1,107,121,000","1,096,053,000","1,083,062,000","1,011,621,000","1,006,367,000","965,752,000","960,265,000","952,710,000","880,505,000","872,114,000","867,078,000","858,946,000","821,169,000","786,636,000","753,048,000","747,330,000","742,027,000","736,339,000","715,439,000","712,237,000","709,636,000","684,413,000",,,,,"642,822,000","639,751,000","636,903,000","632,906,000","629,365,000","622,542,000","615,591,000","612,001,000","22,443,000","386,709,000","14,877,000"
		RetainedEarnings,"-1,299,591,000","-1,218,092,000","-1,148,763,000","-1,165,305,000","-1,124,304,000","-1,036,869,000","-1,111,804,000","-1,088,096,000","-1,065,010,000","-1,066,240,000","-1,066,149,000","-1,037,026,000","-1,012,430,000","-982,106,000","-951,307,000","-926,263,000","-903,723,000","-879,733,000","-858,971,000","-836,950,000","-811,411,000","-787,544,000","-768,514,000","-751,020,000","-732,521,000","-713,169,000","-711,760,000","-713,581,000","-701,646,000","-681,473,000","-662,498,000","-653,335,000","-634,199,000","-615,313,000","-598,082,000","-577,595,000","-557,124,000","-536,020,000","-514,351,000","-491,622,000","-469,135,000","-441,555,000","-418,732,000","-389,451,000","-366,976,000","-332,167,000","-295,748,000","-255,040,000","-192,001,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,085,000","-1,087,000","27,000","-6,000","74,000","85,000","118,000","243,000","30,000","5,000","11,000","17,000","6,000","-36,000","-24,000","-16,000","-38,000","-32,000","-2,000","-16,000","-3,000","5,000","23,000","52,000","41,000","-7,000","6,000","12,000","16,000","9,000","23,000","42,000","18,000","14,000","11,000","-2,000","11,000","30,000","66,000","75,000","135,000","57,000","-4,000","181,000","3,000","-21,000","5,000","-5,000","1,000"
TotalCapitalization,"1,630,798,000","1,687,054,000","1,736,722,000","1,154,007,000","1,176,227,000","335,491,000","129,496,000","41,392,000","60,403,000","54,917,000","51,014,000","75,754,000","94,850,000","128,720,000","146,264,000","99,595,000","116,610,000","99,738,000","111,864,000","126,301,000","82,487,000","100,774,000","114,474,000","123,565,000","103,992,000","88,488,000","56,178,000","48,403,000","54,811,000","69,073,000","66,949,000","72,729,000","89,050,000","82,527,000","96,716,000","113,405,000","119,942,000","109,382,000","131,196,000","150,909,000","170,650,000","191,463,000","213,508,000","236,187,000","251,567,000","279,866,000","-273,300,000","131,668,000","-177,123,000"
CommonStockEquity,"734,578,000","790,987,000","840,807,000","258,245,000","280,553,000","335,491,000","129,496,000","41,392,000","60,403,000","54,917,000","51,014,000","75,754,000","94,850,000","114,061,000","131,880,000","85,474,000","102,738,000","86,103,000","101,408,000","115,860,000","69,185,000","84,668,000","98,680,000","108,069,000","88,776,000","73,540,000","41,370,000","33,836,000","40,472,000","54,949,000","53,035,000","59,015,000","75,525,000","69,180,000","83,543,000","100,398,000","107,091,000","109,382,000","128,537,000","148,204,000","167,903,000","191,463,000","210,684,000","233,326,000","248,671,000","279,866,000","-273,300,000","131,668,000","-177,123,000"
CapitalLeaseObligations,"55,796,000","57,680,000","57,082,000","40,075,000","40,933,000","41,999,000","43,010,000","43,966,000","44,870,000","45,801,000","46,692,000","47,552,000","48,382,000",,,,,,,,,,,,,,,,,,,,"2,565,000","2,613,000","2,659,000","2,704,000","2,747,000","2,786,000",,,,"2,926,000",,,,"3,037,000","3,052,000",,"0"
NetTangibleAssets,"-86,147,000","-29,966,000","18,068,000","258,245,000","280,553,000","335,491,000","129,496,000","41,392,000","60,403,000","54,917,000","51,014,000","75,754,000","94,850,000","114,061,000","131,880,000","85,474,000","102,738,000","86,103,000","101,408,000","115,860,000","69,185,000","84,668,000","98,680,000","108,069,000","88,776,000","73,540,000","41,370,000","33,836,000","40,472,000","54,949,000","53,035,000","59,015,000","75,525,000","69,180,000","83,543,000","100,398,000","107,091,000","109,382,000","128,537,000","148,204,000","167,903,000","191,463,000","210,684,000","233,326,000","248,671,000","279,866,000","-273,300,000","131,668,000","-177,123,000"
WorkingCapital,"968,178,000","1,029,425,000","1,074,197,000","1,143,703,000","1,162,215,000","317,085,000","109,240,000","20,077,000","37,556,000","31,893,000","26,248,000","49,456,000","67,491,000","104,775,000","122,224,000","74,148,000","90,751,000","72,984,000","83,319,000","97,238,000","52,900,000","75,237,000","90,361,000","104,242,000","87,043,000","72,363,000","47,453,000","51,172,000","61,111,000","86,271,000","84,997,000","91,931,000","109,549,000","103,904,000","119,284,000","107,021,000","112,902,000","100,257,000","118,712,000","137,717,000","157,010,000","180,225,000","199,151,000","223,265,000","240,138,000","272,274,000","94,373,000","123,896,000","85,326,000"
InvestedCapital,"1,630,798,000","1,687,054,000","1,736,722,000","1,154,007,000","1,176,227,000","335,491,000","129,496,000","41,392,000","60,403,000","70,788,000","66,560,000","90,987,000","109,788,000","128,720,000","146,264,000","99,595,000","116,610,000","99,738,000","114,771,000","128,944,000","85,610,000","100,774,000","114,474,000","123,565,000","103,992,000","88,488,000","56,178,000","48,403,000","54,811,000","69,073,000","66,949,000","72,729,000","89,050,000","82,527,000","96,716,000","113,405,000","119,942,000","109,382,000","131,361,000","151,065,000","170,798,000","191,463,000","213,640,000","236,312,000","251,684,000","279,866,000","-273,300,000","131,729,000","-177,123,000"
TangibleBookValue,"-86,147,000","-29,966,000","18,068,000","258,245,000","280,553,000","335,491,000","129,496,000","41,392,000","60,403,000","54,917,000","51,014,000","75,754,000","94,850,000","114,061,000","131,880,000","85,474,000","102,738,000","86,103,000","101,408,000","115,860,000","69,185,000","84,668,000","98,680,000","108,069,000","88,776,000","73,540,000","41,370,000","33,836,000","40,472,000","54,949,000","53,035,000","59,015,000","75,525,000","69,180,000","83,543,000","100,398,000","107,091,000","109,382,000","128,537,000","148,204,000","167,903,000","191,463,000","210,684,000","233,326,000","248,671,000","279,866,000","-273,300,000","131,668,000","-177,123,000"
TotalDebt,"952,016,000","953,747,000","952,997,000","935,837,000","936,607,000","41,999,000","43,010,000","43,966,000","44,870,000","61,672,000","62,238,000","62,785,000","63,320,000","14,659,000","14,384,000","14,121,000","13,872,000","13,635,000","13,363,000","13,084,000","16,425,000","16,106,000","15,794,000","15,496,000","15,216,000","14,948,000","14,808,000","14,567,000","14,339,000","14,124,000","13,914,000","13,714,000","16,090,000","15,960,000","15,832,000","15,711,000","15,598,000","2,786,000","2,824,000","2,861,000","2,895,000","2,926,000","2,956,000","2,986,000","3,013,000","3,037,000","3,052,000","61,000","0"
NetDebt,"467,646,000","435,342,000","470,527,000","435,968,000","895,674,000",,,,,,,,,"14,659,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"224,329,000","220,978,000","220,547,000","198,916,879","198,340,000","192,294,000","179,936,600","154,318,216","153,953,000","153,119,000","153,031,000","152,959,000","152,672,000","150,244,000","148,894,000","131,888,389","131,872,000","116,277,000","116,238,623","115,561,642","93,540,431","92,677,000","92,605,000","90,687,000","86,986,000","79,983,000","75,705,000","74,943,000","74,542,000","73,927,000","70,976,000","70,628,000","70,472,000","66,275,000","66,143,000","65,242,000","60,824,000","56,170,000","56,165,000","55,751,000","55,579,000","54,963,770","54,795,382","53,957,020","52,924,907","52,855,267","50,113,504","50,113,504","50,113,504"
OrdinarySharesNumber,"224,329,000","220,978,000","220,547,000","198,916,879","198,340,000","192,294,000","179,936,600","154,318,216","153,953,000","153,119,000","153,031,000","152,959,000","152,672,000","150,244,000","148,894,000","131,888,389","131,872,000","116,277,000","116,238,623","115,561,642","93,540,431","92,677,000","92,605,000","90,687,000","86,986,000","79,983,000","75,705,000","74,943,000","74,542,000","73,927,000","70,976,000","70,628,000","70,472,000","66,275,000","66,143,000","65,242,000","60,824,000","56,170,000","56,165,000","55,751,000","55,579,000","54,963,770","54,795,382","53,957,020","52,924,907","52,855,267","50,113,504","50,113,504","50,113,504"
