name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
NetInterestIncome,"-102,248,000","-24,389,000","-25,002,000","-26,711,000","-26,146,000","-27,511,000","-26,546,000","-25,700,000","-23,586,000","-19,291,000","-18,904,000","-20,185,000","-21,969,000","-21,141,000","-21,319,000","-23,480,000","-24,483,000","-27,471,000","-29,114,000","-18,493,000","-13,884,000","-13,843,000","-14,132,000","-14,122,000","-14,375,000","-14,495,000","-14,521,000","-13,669,000","-11,972,000","-13,063,000","-13,905,000","-13,521,000","-13,180,000","-14,323,000","-13,289,000","-16,270,000","-16,634,000","-16,738,000","-22,411,000","-21,182,000","-19,956,000","-19,762,000","-20,187,000","-21,240,000","-27,742,000","-25,580,000","-21,716,000","-18,850,000","-23,294,000","-21,685,000","-22,271,000"
EBIT,"-149,347,000","7,642,000","-3,798,000","-126,126,000","-27,065,000","-52,429,000","-61,849,000","-83,259,000","-104,851,000","-10,743,000","48,292,000","53,686,000","59,030,000","51,437,000","50,915,000","102,562,000","90,514,000","56,742,000","69,035,000","29,243,000","57,972,000","36,428,000","92,354,000","56,499,000","74,802,000","40,705,000","48,476,000","54,071,000","67,810,000","60,954,000","52,333,000","50,245,000","66,923,000","26,925,000","38,979,000","48,520,000","55,785,000","25,844,000","36,897,000","37,260,000","39,674,000","13,854,000","18,600,000","31,199,000","26,046,000","10,069,000","11,899,000","14,051,000","16,649,000","2,919,000","8,450,000"
EBITDA,"38,353,000"
ReconciledCostOfRevenue,"674,454,000","181,149,000","176,283,000","171,292,000","145,730,000","109,160,000","100,104,000","103,483,000","76,320,000","217,523,000","246,041,000","257,885,000","293,914,000","280,713,000","279,371,000","308,400,000","318,676,000","308,921,000","320,251,000","227,854,000","182,158,000","175,113,000","177,096,000","191,150,000","193,624,000","183,522,000","180,004,000","185,923,000","184,885,000","183,516,000","184,119,000","189,125,000","181,709,000","162,835,000","160,579,000","166,179,000","163,865,000","149,079,000","186,068,000","134,623,000","129,019,000","115,982,000","113,668,000","120,488,000","124,025,000","124,447,000","126,757,000","79,811,000","82,312,000","83,685,000","72,941,000"
ReconciledDepreciation,"186,628,000","47,268,000","47,593,000","45,414,000","46,353,000","46,328,000","46,784,000","47,770,000","48,633,000","48,577,000","48,374,000","48,763,000","54,472,000","57,920,000","57,581,000","59,780,000","61,182,000","60,017,000","62,863,000","45,127,000","38,240,000","38,665,000","39,968,000","40,953,000","40,849,000","40,730,000","41,398,000","39,847,000","37,778,000","37,203,000","38,753,000","37,243,000","35,422,000","32,876,000","32,490,000","31,587,000","31,918,000","31,435,000","30,836,000","30,311,000","31,704,000","33,947,000","39,485,000","27,343,000","32,185,000","32,701,000","26,708,000","25,718,000","24,689,000","23,678,000","24,330,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-242,430,000","-15,247,000","-27,728,000","-148,007,000","-51,447,000","-77,985,000","-86,942,000","-173,101,000","-115,074,000","-29,324,000","34,682,000","32,463,000","33,444,000","28,592,000","27,639,000","74,349,000","63,288,000","27,789,000","7,291,000","4,036,000","42,246,000","21,758,000","75,434,000","41,174,000","58,447,000","25,298,000","73,786,000","40,594,000","55,991,000","47,850,000","33,845,000","36,760,000","52,904,000","11,932,000","25,435,000","33,267,000","38,095,000","8,493,000","13,326,000","15,196,000","18,885,000","-6,513,000","-1,271,000","8,349,000","-2,523,000","-16,116,000","-10,116,000","-7,911,000","-6,975,000","-19,113,000","-15,181,000"
TotalUnusualItemsExcludingGoodwill,"-140,146,000","1,355,000","-5,504,000","-129,698,000","-6,299,000","-4,923,000","2,666,000","507,000","343,000","-1,464,000","2,446,000","-1,283,000","-27,455,000","1,691,000","-1,906,000","33,978,000","-240,000","5,987,000","1,554,000","-29,956,000","-3,661,000","-685,000","46,149,000","-103,000","-58,000","-251,000","3,560,000","-1,205,000","-181,000","22,163,000","853,000","-9,358,000","-1,151,000","-4,041,000","-1,556,000","4,353,000","-1,255,000","-1,089,000","-638,000","-1,154,000","-3,323,000","65,000","10,210,000","147,000","-565,000","-2,543,000","-14,127,000","-5,278,000","-1,410,000","-339,000","198,000"
TotalUnusualItems,"-140,146,000","1,355,000","-5,504,000","-129,698,000","-6,299,000","-4,923,000","2,666,000","507,000","343,000","-1,464,000","2,446,000","-1,283,000","-27,455,000","1,691,000","-1,906,000","33,978,000","-240,000","5,987,000","1,554,000","-29,956,000","-3,661,000","-685,000","46,149,000","-103,000","-58,000","-251,000","3,560,000","-1,205,000","-181,000","22,163,000","853,000","-9,358,000","-1,151,000","-4,041,000","-1,556,000","4,353,000","-1,255,000","-1,089,000","-638,000","-1,154,000","-3,323,000","65,000","10,210,000","147,000","-565,000","-2,543,000","-14,127,000","-5,278,000","-1,410,000","-339,000","198,000"
NormalizedEBITDA,"178,499,000","53,555,000","49,299,000","50,637,000","26,149,000","-563,000","-17,124,000","-35,391,000","-55,965,000","39,894,000","94,776,000","104,264,000","141,441,000","108,149,000","111,033,000","128,957,000","152,402,000","112,163,000","132,338,000","104,430,000","99,873,000","75,778,000","86,173,000","97,555,000","115,709,000","81,686,000","86,314,000","95,123,000","105,769,000","75,994,000","90,233,000","96,846,000","103,496,000","63,842,000","73,025,000","75,754,000","88,958,000","58,368,000","68,371,000","69,225,000","74,701,000","47,736,000","47,875,000","60,078,000","58,796,000","45,313,000","53,484,000","45,047,000","42,748,000","26,936,000","32,582,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.092","0.036","0.27","0.27","0.091","0.053","0.033","0.053","0.035","0.053","0.4","0.4","0.041","0.051","0.036","0.034","0.041","0.055","0.4","0.004","0.002","0.008","0.35","0.01","0.009","0.024","0.005","0.005","0.009","0.026","0.011","0.022","0.015","0.35","0.4","0.09","0.35","0.35","0.35","0.35","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"-56,058,400","542,000","-1,486,080","-35,018,460","-1,700,730","-1,329,210","719,820","136,890","31,556","-52,704","660,420","-346,410","-2,498,405","89,645.553","-62,146.431","1,791,742.073","-8,400","317,311","621,600","-11,982,400","-150,101","-34,935","1,639,269.951","-3,502","-2,378","-13,805","1,424,000","-4,428.853","-285.12","171,444.706","298,550","-93,485.015","-10,557.868","-96,754.947","-7,659.677","23,236.883","-11,127.316","-27,935.755","-7,025.933","-25,013.171","-48,381.503","22,750","4,084,000","13,227.687","-197,750","-890,050","-4,944,450","-1,847,300","-493,500","-118,650","69,300"
