name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,12/31/2005,12/31/2004
			DuefromRelatedPartiesCurrent,,,,,"404,000","436,784","306,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"232,000","105,000","197,000","2,917,000","404,000","436,784","306,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,
		Inventory,"7,827,000","7,870,000","6,950,000","7,097,000","4,390,000","4,650,600","4,747,538","1,827,924","2,211,338","1,956,792","599,801","269,879","96,587","56,012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,"1,769,000","1,769,000","1,112,000","1,117,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"4,557,000","5,172,000","4,847,000","5,168,000","3,593,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"1,501,000","929,000","991,000","812,000","797,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"4,351,000","3,919,000","4,003,000","4,403,000","7,563,000","7,362,372","4,717,776","7,228,839","5,736,125","3,834,409","2,908,561","1,106,318","1,575,471","1,377,613","625,529","616,634","941,072","1,115,463","460,211","588,002","872,386","1,011,500","274,702","616,362","987,795","1,504,738","1,340,675","824,013","4,323,258","4,518,318","4,272,312","809,838","824,467","1,586,291","964,222","1,104,417","1,238,059","1,294,757","111,632","166,788","242,722","199,116","113,820","166,066","227,956","166,221","108,567","236,728","206,682","108,147","81,770","124,673","213,580","136,374","173,319","288,318","585,185","524,081","495,831","498,166","184,805","67,333","3,225","2,681","440",
		OtherCurrentAssets,"433,000","327,000","228,000","321,000","276,000","528,615","589,598","292,414","326,590","516,665","430,838","382,285","305,795","272,168","191,291","60,707","51,756","58,281","50,281","33,556","57,476","36,444","36,153","34,615","36,097","3,717,229","53,243","37,255","109,316","34,380","45,046","32,256","58,826","23,151","24,479","10,008","4,726","14,713","0","0","0",,"2,003,707","2,001,688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0"
	TotalNonCurrentAssets,"25,781,000","27,682,000","30,453,000","32,825,000","35,683,000","33,109,952","31,517,616","248,113","936,098","1,012,607","6,111,116","6,178,497","6,214,828","5,262,556","5,228,838","5,201,340","192,258","200,273","214,338","227,177","240,134","253,092","257,926","267,406","187,239","200,437","206,523","72,182","80,027","80,265","80,168","74,284","61,537","49,516","55,222","60,929","66,635","62,567","19,720","22,444","23,254","21,074","28,792","36,244","55,474","56,084","59,644","65,878","72,207","78,958","83,742","91,048","101,347","117,812","129,983","138,142","146,374","148,236","145,905","69,943","42,568","31,657","505,346","38,278","17,883","1,465"
		NetPPE,"3,882,000","3,976,000","4,044,000","4,115,000","4,253,000","129,800","161,286","239,225","927,210","1,003,719","1,093,428","1,161,209","1,214,340","245,425","201,093","187,131","183,370","191,385","205,450","218,289","231,246","244,204","249,038","258,518","178,351","191,549","197,635","63,294","71,139","71,377","71,280","65,396","52,649","40,628","46,334","52,041","57,747","53,679","10,832","13,556","14,366","12,186","18,281","25,733","44,963","45,573","49,133","55,367","61,696","68,447","73,231","80,537","88,336","96,376","104,535","112,694","120,926","127,788","125,517","49,555","22,180","20,157","19,717","14,426","4,031","1,465"
			GrossPPE,"4,191,000","4,251,000","4,286,000","4,326,000","4,433,000","129,800","161,286","239,225","927,210","1,003,719","1,233,985","1,295,235","1,344,808","442,572","385,747","362,491","350,554","350,554","357,684","357,684","357,684","357,684","350,554","350,554","261,623","261,623","297,210","193,610","192,480","184,570","176,501","163,382","144,552","133,074","133,074","133,074","133,074","123,642","78,142","78,141","76,241","71,260","159,154","159,154","157,355","156,727","153,860","153,860","153,860","153,860","151,562","151,562","151,562","151,562","151,562","151,562","151,562","150,217","140,268","60,893","30,938","26,825","25,648","18,217","5,771","1,831"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,176",,,,,,,,,
				BuildingsAndImprovements,,,,,"3,309,000","0","12,167","71,711","730,284","793,252","952,340","1,013,590","1,074,020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,176","80,176",,"80,176","80,176","24,650",,,,,,
				MachineryFurnitureEquipment,"254,000","254,000","254,000","186,000","185,000",,,,,,"281,645","281,645","270,788","265,155","219,750","209,783","197,846","197,846","204,976","204,976","204,976","204,976","197,846","197,846","130,448","130,448","166,035","193,610","192,480","184,570","176,501","163,382","144,552","133,074","133,074","133,074","133,074","123,642","78,142","78,141","76,241","71,260","78,978","78,978","77,179","76,551","73,684","73,684","73,684","73,684","71,386","71,386","71,386","71,386","71,386","71,386","71,386","70,041","60,092","36,243","30,938","26,825","25,648","18,217","5,771","1,831"
				OtherProperties,"2,957,000","3,017,000","3,093,000","3,201,000","3,309,000","129,800","161,286","239,225","927,210","1,003,719","952,340","1,013,590","1,074,020","177,417","165,997","152,708","152,708","152,708","152,708","152,708","152,708","152,708","152,708","152,708","131,175","131,175","131,175","63,294","0","0",,"0","0","0","0","0","57,747","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0"
				Leases,"980,000","980,000","939,000","939,000","939,000",,,,,,"0","0","0","177,417","165,997","152,708","152,708","152,708","152,708","152,708","152,708","152,708","152,708","152,708","131,175","131,175","131,175",,,,,,,,,,,,,,,"0","80,176","80,176","80,176","80,176","80,176","80,176","80,176","80,176","80,176","80,176","80,176","80,176",,,,,,,,,,,,
			AccumulatedDepreciation,"-309,000","-275,000","-242,000","-211,000","-180,000",,,,,,"-140,557","-134,026","-130,468","-197,147","-184,654","-175,360","-167,184","-159,169","-152,234","-139,395","-126,438","-113,480","-101,516","-92,036","-83,272","-70,074","-99,575","-130,316","-121,341","-113,193","-105,221","-97,986","-91,903","-92,446","-86,740","-81,033","-75,327","-69,963","-67,310","-64,585","-61,875","-59,074","-140,873","-133,421","-112,392","-111,154","-104,727","-98,493","-92,164","-85,413","-78,331","-71,025","-63,226","-55,186","-47,027","-38,868","-30,636","-22,429","-14,751","-11,338","-8,758","-6,668","-5,931","-3,791","-1,740","-366"
		InvestmentsAndAdvances,,,,,,,,,,"0","5,008,800","5,008,400","4,991,600","5,008,243","5,018,857","5,005,321",,,,,,,,,,,,,,,,,,,,,"8,888","8,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,"5,005,321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,"5,005,321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,"5,008,800","5,008,400","4,991,600","5,008,243","5,018,857","5,005,321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"21,890,000","23,697,000","26,400,000","28,701,000","31,421,000","32,971,264","31,347,442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"21,890,000","23,697,000","26,400,000","28,701,000","31,421,000","32,971,264","31,347,442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"9,000","9,000","9,000","9,000","9,000","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,"1,074,020",,,,,"8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888","8,888",,"8,888","8,888","8,888","8,888","8,888","0","0","8,888","8,888","8,888","8,888","10,511","10,511","10,511","10,511","10,511","10,511","10,511","10,511","10,511","10,511","13,011","21,436","25,448","25,448","25,448","20,448","20,388","20,388","20,388","11,500","485,629","23,852","13,852","0"
TotalLiabilitiesNetMinorityInterest,"26,751,000","30,957,000","24,587,000","20,186,000","18,565,000","22,756,287","18,231,949","20,210,375","18,203,934","24,746,274","18,708,021","14,952,793","9,901,213","9,666,153","3,633,215","3,225,363","2,881,789","4,423,618","2,902,110","2,010,944","2,600,993","2,397,923","2,409,862","2,615,713","3,129,265","4,625,259","3,913,031","5,544,737","9,427,453","8,665,756","9,221,783","4,741,412","4,591,276","3,978,302","6,575,902","2,700,826","1,548,413","2,167,130","2,710,295","1,293,160","2,272,169","2,488,559","422,654","656,136","873,075","313,709","414,837","498,563","381,414","348,522","315,290","507,365","1,576,347","1,472,753","1,266,383","788,863","489,134","357,165","405,054","418,496","524,346","772,846","686,519","434,351","342,988","67,800"
	CurrentLiabilities,"22,938,000","27,063,000","20,614,000","16,135,000","14,436,000","22,756,287","18,231,949","20,210,375","17,635,513","24,098,742","17,982,321","14,151,529","9,026,115","9,511,354","3,468,434","3,082,028","2,731,394","4,266,162","2,737,594","1,840,425","1,905,540","2,094,535","1,995,595","2,305,457","2,663,787","3,440,603","2,386,187","2,553,247","5,849,009","5,855,026","5,939,096","2,364,391","2,436,726","2,139,609","3,011,661","1,637,673","983,235","1,646,665","753,330","677,042","879,291","833,801","422,654","656,136","862,349","298,961","396,066","451,193","334,652","294,152","265,694","470,945","1,536,819","1,430,117","1,220,637","740,143","438,081","303,285","405,054","418,496","524,346","772,846","686,519","434,351","342,988","67,800"
		PayablesAndAccruedExpenses,"20,272,000","22,477,000","17,579,000","13,809,000","12,302,000","18,629,427","15,170,701","17,769,244","15,374,707","20,561,247","15,416,995","12,447,755","7,813,485","7,470,061","2,666,623","2,817,259","2,632,113","3,396,181","2,562,612","1,634,133","1,792,955","1,812,204","1,507,220","1,492,719","2,093,180","2,510,022","1,510,140","1,900,698","5,564,180","5,807,111","5,834,003","2,319,514","2,374,404","2,116,778","2,927,789","1,601,301","930,847","1,629,285","625,418","677,042","879,291","594,359","342,688","656,136","862,349","298,961","396,066","451,193","334,652","294,152","265,694","470,945","1,536,819","1,430,117","1,220,637","740,143","438,081","303,285","405,054","418,496","524,346","772,846","686,519","434,351","342,988","67,800"
			Payables,"6,185,000","2,847,000","3,087,000","2,994,000","2,641,000","4,256,020","2,571,415","6,886,690","3,491,067","5,651,143","5,205,068","3,778,377","2,940,086","2,337,367","1,340,984","922,593","805,023","1,945,575","1,081,608","692,345","917,928","933,176","1,055,324","707,292","1,251,473","1,794,127","817,021","1,316,292","1,050,515","1,814,210","524,795","1,238,176","932,105","850,789","1,473,341","448,282","567,185","1,365,663","355,909","222,983","350,329","263,934","174,038","478,011","425,419","105,933","241,271","251,969","88,263","249,635","163,067","275,663","737,626","332,707","635,633","181,276","316,578","219,866","229,478","146,383","312,465","448,072","417,754","24,946","67,753","30,734"
				AccountsPayable,"5,139,000","2,768,000","2,752,000","2,924,000","2,561,000","4,256,020","2,005,340","5,804,778","1,347,577","4,117,447","4,147,029","3,328,726","2,940,086","2,337,367","1,340,984","922,593","805,023","1,945,575","1,081,608","692,345","917,928","933,176","1,055,324","707,292","1,251,473","1,794,127","817,021","1,316,292","1,050,515","1,814,210","524,795","1,238,176","932,105","850,789","1,473,341","448,282","567,185","1,365,663","355,909","222,983","350,329","263,934","174,038","478,011","425,419","105,933","241,271","251,969","88,263","249,635","163,067","275,663","737,626","332,707","635,633","181,276","316,578","219,866","229,478","146,383","312,465","448,072","417,754","24,946","67,753","30,734"
				TotalTaxPayable,"1,046,000","79,000","335,000","70,000","80,000","0","566,075","1,081,912","2,143,490","1,533,696","1,058,039","449,651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"1,046,000","79,000","335,000","70,000","80,000","0","566,075","1,081,912","2,143,490","1,533,696","1,058,039","449,651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0"
			CurrentAccruedExpenses,"14,087,000","19,630,000","14,492,000","10,815,000","9,661,000","14,373,407","12,599,286","10,882,554","11,883,640","14,910,104","10,211,927","8,669,378","4,873,399","5,132,694","1,325,639","1,894,666","1,827,090","1,450,606","1,481,004","941,788","875,027","879,028","451,896","785,427","841,707","715,895","693,119","584,406","4,513,665","3,992,901","5,309,208","1,081,338","1,442,299","1,265,989","1,454,448","1,153,019","363,662","263,622","269,509","454,059","528,962","330,425","168,650","178,125","436,930","193,028","154,795","199,224","246,389","44,517","102,627","195,282","799,193","1,097,410","585,004","558,867","121,503","83,419","175,576","272,113","211,881","324,774","268,765","409,405","275,235","37,066"
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,209,000","4,035,000","2,647,000","2,014,000","1,901,000","3,991,056","2,877,077","2,212,733","1,814,396","3,064,645","1,739,719","1,262,446","764,362","1,941,449","740,939","232,847","54,548","821,935","139,999","182,586","85,534","264,237","445,325","764,800","535,919","894,846","836,340","568,886","238,842","31,956","92,292","37,902","54,671","14,539","78,697","31,256","40,290","5,949","127,912",,,"239,442","66,095",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"316,000","308,000","278,000","200,000","122,000","28,772","114,563","197,896","306,677","300,518","294,433","288,470","282,605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"316,000","308,000","278,000","200,000","122,000","28,772","114,563","197,896","306,677","300,518","294,433","288,470","282,605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,"0","0","0","0","33,408","21,914","27,184","25,597","24,011","22,424","20,867","19,328","18,094","18,093","18,093","18,093","18,093","18,093","5,702","4,930","4,158","4,270","3,762","3,254","2,746","2,245","1,752","1,259","765",,,,,"5,114",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5,114",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"141,000","243,000","110,000","112,000","111,000","107,032","69,608","30,502","139,733","172,332","531,174","152,858","165,663","66,436","38,958","4,738","19,136","24,035","12,559","2,839","7,723","0","24,957","29,845","16,595","17,642","21,614","77,961","41,057","11,801","8,531","3,213","4,397","5,546","2,930","3,364","10,839","10,666","0","0","0",,"8,757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,813,000","3,894,000","3,973,000","4,051,000","4,129,000","0","0","0","568,421","647,532","725,700","801,264","875,098","154,799","164,781","143,335","150,395","157,456","164,516","170,519","695,453","303,388","414,267","310,256","465,478","1,184,656","1,526,844","2,991,490","3,578,444","2,810,730","3,282,687","2,377,021","2,154,550","1,838,693","3,564,241","1,063,153","565,178","520,465","1,956,965","616,118","1,392,878","1,654,758","0","0","10,726","14,748","18,771","47,370","46,762","54,370","49,596","36,420","39,528","42,636","45,746","48,720","51,053","53,880",,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"3,813,000","3,894,000","3,973,000","4,051,000","4,129,000","0","0","0","568,421","647,532","725,700","801,264","875,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"3,813,000","3,894,000","3,973,000","4,051,000","4,129,000","0","0","0","568,421","647,532","725,700","801,264","875,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","0","0","0","154,799","164,781","143,335","150,395","157,456","164,516","170,519","175,992","181,162","185,095","188,032","190,471",,"128,885","12,452","14,145","15,839","15,770","16,891","18,011","19,131","20,040","20,653","21,265","21,878",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,"188,032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,"0",,,"0","154,799",,"143,335",,"157,456",,,,"181,162",,,"190,471","176,293","128,885","12,452","14,145","15,839",,"16,891",,"19,131","20,040",,"21,265",,"22,285","22,004","21,845","9,518","0","0","10,726","14,748","18,771","47,370","46,762","54,370","49,596","36,420","39,528","42,636",,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,"0","0","0","519,461","122,226","229,172","122,224","275,007","1,008,363","1,397,959","2,979,038","3,564,299","2,794,891","3,266,917","2,360,130","2,136,539","1,819,562","3,544,201","1,042,500","543,913","498,587","1,934,680","594,114","1,371,033","1,645,240",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,"875,098",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"220,221,000","206,831,000","198,661,000","188,944,000","178,651,000","169,597,639","156,627,872","111,201,425","99,675,717","87,629,956","77,982,538","63,281,567","51,175,627","50,783,809","64,076,598","71,062,213","76,246,466","80,963,812","31,729,205","33,969,181","35,095,945","39,308,930","42,903,354","46,325,133","50,536,778","55,476,311","60,649,725","62,792,029","66,622,287","35,242,330","36,622,718","41,187,984","17,638,304","21,391,252","22,119,075","9,844,376","12,919,578","14,622,115","9,394,917","6,410,915","2,716,602","3,760,698","3,875,097","4,953,953","6,283,028","5,517,779","6,000,551","5,412,411","6,655,164","7,617,860","4,762,568","5,973,933","7,671,288","10,560,215","14,081,574","12,745,872","15,000,104","16,322,757","17,188,435","17,828,300","18,854,197","19,846,633","2,825,488","-69,238","446,462","117,576"
	StockholdersEquity,"220,221,000","206,831,000","198,661,000","188,944,000","178,651,000","169,597,639","156,627,872","111,201,425","99,675,717","87,629,956","77,982,538","63,281,567","51,175,627","50,783,809","64,076,598","71,062,213","76,246,466","80,963,812","31,729,205","33,969,181","35,095,945","39,308,930","42,903,354","46,325,133","50,536,778","55,476,311","60,649,725","62,792,029","66,622,287","35,242,330","36,622,718","41,187,984","17,638,304","21,391,252","22,119,075","9,844,376","12,919,578","14,622,115","9,394,917","6,410,915","2,716,602","3,760,698","3,875,097","4,953,953","6,283,028","5,517,779","6,000,551","5,412,411","6,655,164","7,617,860","4,762,568","5,973,933","7,671,288","10,560,215","14,081,574","12,745,872","15,000,104","16,322,757","17,188,435","17,828,300","18,854,197","19,846,633","2,825,488","-69,238","446,462","117,576"
		CapitalStock,"103,000","103,000","103,000","103,000","104,000","103,782","103,648","103,422","103,409","103,397","103,041","102,929","102,804","102,739","102,689","102,599","102,586","102,549","85,235","84,555","82,972","82,972","82,871","82,871","82,871","82,851","82,695","82,097","82,010","69,119","67,170","67,170","54,146","54,133","53,987","41,471","41,421","41,421","34,742","30,742","24,742","24,701","21,655","21,655","21,655","19,395","19,395","18,043","18,043","18,038","14,065","14,065","14,065","14,060","14,060","12,567","12,567","12,528","12,528","12,528","12,528","12,517","7,107","69,575","69,575","29,884"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,"78","700","700","700"
