name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
	InterestExpenseNonOperating,"52,610,000","13,898,000","13,917,000","12,450,000","12,345,000","12,580,000","13,048,000","12,725,000","13,953,000","15,264,000","14,844,000","16,145,000","15,112,000","15,493,000","15,729,000","15,849,000","15,687,000","13,758,000","15,463,000","16,183,000","18,421,000","18,057,000","16,566,000","15,496,000","16,413,000","16,385,000","17,978,000","18,832,000","18,172,000","19,016,000","18,854,000","18,654,000","18,012,000","18,926,000","20,043,000","19,942,000","18,299,000","17,650,000","16,296,000","16,247,000","15,943,000","16,537,000","16,179,000","16,327,000","19,566,000","17,174,000","17,378,000","17,359,000","18,933,000","19,091,000","19,488,000","19,518,000","17,465,000","17,459,000","19,690,000","19,798,000","18,056,000","17,305,000","16,590,000","15,616,000","15,638,000","16,029,000","16,209,000","15,582,000","15,334,000","14,205,000","13,192,000","13,058,000"
OtherIncomeExpense,"19,547,000","52,697,000","-38,118,000","2,337,000","2,631,000","2,356,000","16,404,000","-21,000","182,382,000","152,000","150,919,000","-1,658,000","2,203,000","38,164,000","-45,028,000","303,000","731,000","-1,234,000","-46,059,000","4,044,000","145,000","-89,000","462,000","-23,148,000","-8,238,000","409,000","204,000","-33,877,000","-4,634,000","-22,000","2,632,000","605,000","781,000","2,686,000","-1,022,000","3,067,000","3,716,000","234,000","-4,986,000","-7,178,000","246,000","170,000","1,626,000","485,000","-50,000","2,129,000","630,000","619,000","647,000","737,000","672,000","-37,048,000","-1,175,000","-1,221,000","126,000","-2,058,000","437,000","611,000","633,000","381,000","1,889,000","733,000","-7,091,000","461,000","480,000","581,000","411,000","538,000"
	GainOnSaleOfSecurity,,"50,673,000",,,,,"14,634,000","-340,000","191,369,000","3,000","157,640,000","32,000","1,451,000","37,887,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,"0","0",,"0","-27,000","3,754,000","107,000","11,000","8,000","128,000","111,000","115,000","135,000","135,000","124,000","159,000","160,000","89,000","-333,000","-266,000","-4,280,000","46,000","163,000","395,000","184,000","322,000","246,000","170,000","587,000","485,000","338,000","209,000","630,000","619,000","647,000","737,000","672,000","-1,985,000","753,000","663,000","618,000","-1,438,000","464,000","611,000","633,000","485,000","1,889,000","794,000","574,000","461,000","580,000","581,000","411,000","538,000"
	SpecialIncomeCharges,,,"-41,000,000","0","0",,"0","0","-9,336,000","3,000","-7,000,000","-1,953,000","0","0","0","0",,"-1,680,000","-46,461,000","0","0","-58,000","0","-22,556,000","-8,308,000",,"-278,000","-34,815,000","-5,354,000","0","2,478,000","-8,000","1,480,000","3,042,000","3,258,000","3,021,000","3,553,000",,"0","-7,500,000","0","0","1,039,000","0","-388,000","1,920,000","0","0",,,"0","-35,063,000","-1,928,000","-1,884,000","-492,000","-620,000","-27,000",,"0","-104,000","0","-61,000","-7,665,000","0","-100,000",,"0","0"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","898,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"41,000,000",,,,"0","0",,,"7,000,000","1,953,000",,,"0",,,,"46,461,000","0","0",,"0","22,590,000","8,308,000",,"0","34,815,000","5,354,000",,,,,,"1,242,000",,,,,,,,,,,,"0","0",,,"0","35,063,000",,,,,,,"0","0","0",,"7,665,000","0","100,000",,"0","0"
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0",,"9,336,000",,,,,,"0",,,"1,680,000",,,,"58,000","0","-34,000",,,"278,000",,,,"-2,478,000","8,000","-1,480,000","-3,042,000","-4,500,000","-3,919,000","-3,553,000",,"0","7,500,000",,,"-1,039,000",,,,,,,,,,,,,,,,"0","104,000",,,,,,,,
		GainOnSaleOfPPE,"349,044,000",,,,,,,,"191,369,000","3,000","157,640,000","32,000","1,451,000","37,887,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"9,874,000","2,024,000","2,882,000","2,337,000","2,631,000","2,356,000","1,770,000","319,000","349,000","149,000","279,000","263,000","752,000","277,000","158,000","303,000","731,000","446,000","429,000","290,000","38,000","-42,000","454,000","-720,000","-41,000","294,000","347,000","803,000","596,000","-181,000","-6,000","524,000","-366,000","-90,000",,,,"-161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"49,454,000","59,964,000","-31,755,000","11,301,000","9,944,000","9,343,000","22,608,000","8,940,000","192,426,000","8,711,000","162,476,000","8,419,000","8,152,000","50,209,000","-30,282,000","16,114,000","10,963,000","12,619,000","-31,311,000","16,617,000","17,215,000","15,154,000","10,529,000","-12,705,000","1,090,000","10,396,000","11,164,000","-19,027,000","3,372,000","9,176,000","12,567,000","9,150,000","9,325,000","9,037,000","13,338,000","18,972,000","18,842,000","20,910,000","14,451,000","10,905,000","20,464,000","18,643,000","18,362,000","21,555,000","20,947,000","34,090,000",,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"49,467,000","59,964,000","-31,750,000","11,306,000","9,947,000","9,344,000","22,609,000","8,943,000","192,427,000","8,709,000","162,478,000","8,422,000","8,153,000","50,208,000","45,410,000","16,114,000","10,942,000","57,830,000","-31,383,000","126,133,000","23,710,000","15,104,000","30,189,000","-12,746,000","80,072,000","10,372,000","125,644,000","-1,875,000","29,976,000","19,245,000","12,514,000","9,162,000","12,279,000","9,393,000","29,623,000","19,096,000","35,358,000","14,651,000","14,438,000","10,831,000","30,708,000","37,227,000","119,021,000","51,026,000","21,027,000","33,967,000","28,700,000","40,584,000","19,636,000","31,460,000","25,946,000","-8,260,000","27,976,000","29,038,000","31,594,000","31,888,000","30,470,000","37,361,000","26,128,000","29,159,000","28,196,000","50,127,000","25,335,000","48,248,000","28,394,000","31,347,000","28,710,000","33,550,000"
	NetIncome,"49,467,000","59,964,000","-31,750,000","11,306,000","9,947,000","9,344,000","22,609,000","8,943,000","192,427,000","8,709,000","162,478,000","8,422,000","8,153,000","50,208,000","45,410,000","16,114,000","10,942,000","57,830,000","-31,383,000","126,133,000","23,710,000","15,104,000","30,189,000","-12,746,000","80,072,000","10,372,000","125,644,000","-1,875,000","29,976,000","19,245,000","12,514,000","9,162,000","12,279,000","9,393,000","29,623,000","19,096,000","35,358,000","14,651,000","14,438,000","10,831,000","30,708,000","37,227,000","119,021,000","51,026,000","21,027,000","33,967,000","28,700,000","40,584,000","19,636,000","31,460,000","25,946,000","-8,260,000","27,976,000","29,038,000","31,594,000","31,888,000","30,470,000","37,361,000","26,128,000","29,159,000","28,196,000","50,127,000","25,335,000","48,248,000","28,394,000","31,347,000","28,710,000","33,550,000"
		NetIncomeIncludingNoncontrollingInterests,"49,454,000","59,964,000","-31,755,000","11,301,000","9,944,000","9,343,000","22,608,000","8,940,000","192,426,000","8,711,000","162,476,000","8,419,000","8,152,000","50,209,000","45,409,000","16,114,000","10,940,000","57,828,000","-31,388,000","126,129,000","23,707,000","15,101,000","30,181,000","-12,761,000","80,076,000","10,376,000","125,647,000","-1,871,000","29,980,000","19,249,000","12,517,000","9,166,000","12,283,000","9,397,000","29,626,000","19,100,000","35,362,000","14,655,000","14,441,000","10,835,000","30,712,000","37,231,000","119,024,000","51,030,000","21,148,000","34,090,000","28,822,000","40,742,000","19,761,000","31,585,000","26,065,000","-8,139,000","28,096,000","29,156,000","31,594,000","31,888,000","30,470,000","37,361,000","26,128,000","29,159,000","28,196,000","50,127,000","25,335,000","48,248,000","28,394,000","31,347,000","28,710,000","33,550,000"
			NetIncomeContinuousOperations,"49,454,000","59,964,000","-31,755,000","11,301,000","9,944,000","9,343,000","22,608,000","8,940,000","192,426,000","8,711,000","162,476,000","8,419,000","8,152,000","50,209,000","-30,282,000","16,114,000","10,963,000","12,619,000","-31,311,000","16,617,000","17,215,000","15,154,000","10,529,000","-12,705,000","1,090,000","10,396,000","11,164,000","-19,027,000","3,372,000","9,176,000","12,567,000","9,150,000","9,325,000","9,037,000","13,338,000","18,972,000","18,842,000","20,910,000","14,451,000","10,905,000","20,464,000","18,643,000","18,362,000","21,555,000","20,947,000","34,090,000","28,622,000","39,308,000","27,894,000","31,585,000","26,065,000","-8,139,000","28,096,000","29,156,000","31,594,000","31,888,000","30,470,000","37,352,000","26,121,000","29,143,000","28,186,000","28,611,000","9,146,000","34,694,000","24,798,000","29,043,000","25,673,000","32,702,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,"0",,,,"0","0","0",,"0","1,000","-1,000",,"72,000","14,000","-3,000","0","-42,000","16,000","1,818,000","360,000","16,288,000","128,000","16,520,000","-6,255,000","-10,000","-70,000","10,248,000","18,588,000","100,662,000","29,475,000","201,000","0","200,000","1,434,000","-8,133,000",,"0","0","0","0","0","0","0","9,000","7,000","16,000","10,000","21,516,000","16,189,000","13,554,000","3,596,000","2,304,000","3,037,000","848,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,"30,505,000",,"-23,000","45,209,000","-77,000","109,512,000","6,492,000","-53,000","19,652,000","-57,000","78,987,000","-20,000","114,411,000","17,142,000","26,611,000","10,073,000","-8,000","0","1,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"13,000","0","5,000","5,000","3,000","1,000","1,000","3,000","1,000","-2,000","2,000","3,000","1,000","-1,000","1,000","0","2,000","2,000","5,000","4,000","3,000","3,000","8,000","15,000","-4,000","-4,000","-3,000","-4,000","-4,000","-4,000","-3,000","-4,000","-4,000","-4,000","-3,000","-4,000","-4,000","-4,000","-3,000","-4,000","-4,000","-4,000","-3,000","-4,000","-121,000","-123,000","-122,000","-158,000","-125,000","-125,000","-119,000","-121,000","-120,000","-118,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"49,467,000","59,964,000","-31,750,000","11,306,000","9,947,000","9,344,000","22,609,000","8,943,000","192,427,000","8,709,000","162,478,000","8,422,000","8,153,000","50,208,000","45,410,000","16,114,000","10,942,000","57,830,000","-31,383,000","126,133,000","23,710,000","15,104,000","30,189,000","-12,746,000","80,072,000","10,372,000","125,644,000","-1,875,000","29,976,000","19,245,000","12,514,000","9,162,000","12,279,000","9,393,000","29,623,000","19,096,000","35,358,000","14,651,000","14,438,000","10,831,000","30,708,000","37,227,000","119,021,000","51,026,000","21,027,000","33,967,000","28,700,000","40,584,000","19,636,000","31,460,000","25,946,000","-8,260,000","27,976,000","29,038,000","31,594,000","31,888,000","30,470,000","37,361,000","26,128,000","29,159,000","28,196,000","50,127,000","25,335,000","48,248,000","28,394,000","31,347,000","28,710,000","33,550,000"
BasicEPS,,"0.49","-0.258","0.09","0.08","0.08","0.183","0.07","1.53","0.07","1.292","0.07","0.06","0.4","0.36","0.13","0.09","0.43","-0.22","0.87","0.16","0.1","0.208","-0.09","0.55","0.07","0.863","-0.01","0.2","0.12","0.081","0.06","0.08","0.06","0.188","0.12","0.21","0.09","0.086","0.06","0.18","0.22",,"0.3","0.12","0.2",,"0.24","0.11","0.19",,"-0.02","0.06","0.06",,"0.07","0.06","0.08",,"0.06","0.06","0.11",,"0.1","0.06","0.07",,"0.07"
DilutedEPS,,"0.49","-0.26","0.09","0.08","0.08","0.18","0.07","1.52","0.07","1.29","0.07","0.06","0.4","0.35","0.13","0.09","0.42","-0.22","0.87","0.16","0.1","0.208","-0.09","0.55","0.07","0.84","-0.01","0.2","0.12","0.08","0.059","0.08","0.06","0.18","0.12","0.21","0.09","0.086","0.06","0.18","0.22",,"0.29","0.12","0.2",,"0.23","0.11","0.19",,"-0.02","0.06","0.06",,"0.07","0.06","0.08",,"0.06","0.06","0.11",,"0.1","0.06","0.07",,"0.07"
BasicAverageShares,,"123,225,145","123,076,695","124,135,556","124,087,113","123,945,972","123,839,419","126,028,762","125,974,762","125,862,086","125,783,408","125,783,408","125,693,365","125,573,528","126,218,554","128,371,062","128,346,433","135,876,652","142,358,940","145,415,678","145,412,524","145,286,930","145,235,313","145,231,160","145,178,601","145,276,476","145,511,644","148,855,336","153,559,076","154,339,029","154,324,089","154,325,073","154,318,592","154,849,378","157,460,903","164,683,173","167,585,712","167,555,407","167,556,001","168,805,589","172,077,405","172,629,748",,"172,826,869","172,780,207","172,658,488",,"172,658,489","172,595,439","164,992,477",,"472,808,175","474,566,162","479,115,826",,"473,964,303","479,400,829","485,897,575",,"488,623,792","480,921,286","466,256,255",,"459,656,000","461,064,156","463,990,336",,"461,657,000"
