name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
DilutedNIAvailtoComStockholders,"-181,162,000","-44,158,000","-50,125,000","-43,294,000","-43,585,000","-35,960,000","-28,588,000","-27,624,000","-27,240,000","11,228,000","-11,300,000","-31,850,000","-15,364,000","5,371,000"
BasicEPS,,"-0.93","-1.06","-0.91","-0.92","-0.76","-0.68","-0.67","-4.58","0.45",,"-1.267","-0.615","0.227"
DilutedEPS,,"-0.93","-1.06","-0.91","-0.92","-0.76","-0.68","-0.67","-4.58","0.42",,"-1.267","-0.615","0.199"
BasicAverageShares,,"47,561,631","47,387,969","47,365,704","47,339,464","47,295,013","42,239,451","41,088,261","5,943,165","24,989,062",,"24,989,062","24,989,062","24,989,062"
DilutedAverageShares,,"47,561,631","47,387,969","47,365,704","47,339,464","47,295,013","42,239,451","41,088,924","5,943,165","27,036,237",,"27,036,237","27,036,237","27,036,237"
TotalOperatingIncomeAsReported,"-182,185,000","-44,409,000","-50,285,000","-43,433,000","-44,058,000","-36,210,000","-32,807,000","-32,240,000","-26,939,000","-32,226,000","-26,039,000","-31,751,000","-16,875,000","34,215,000"
TotalExpenses,"182,185,000","44,409,000","50,285,000","43,433,000","44,058,000","36,210,000","32,807,000","32,240,000","26,959,000","32,143,000","33,813,000","34,583,000","33,753,000","33,568,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-181,162,000","-44,158,000","-50,125,000","-43,294,000","-43,585,000","-35,960,000","-28,588,000","-27,616,000","-25,440,000","11,230,000","-24,656,000","-30,985,000","-14,757,000","35,605,000"
NormalizedIncome,"-181,162,000","-44,158,000","-49,968,050","-43,242,900","-43,783,560","-35,960,000","-28,588,000","-27,616,000","-23,151,304.833","-5,727,170","-24,977,765.334","-30,440,000","-13,977,949.322","39,818,220.116"
InterestIncome,"1,081,000","289,000","284,000","216,000","309,000","262,000","1,022,000","870,000","895,000","641,000","306,000","565,000","782,000","1,197,000"
NetInterestIncome,"1,081,000","289,000","284,000","216,000","309,000","262,000","1,022,000","870,000","895,000","641,000","306,000","565,000","782,000","1,197,000"
EBIT,"-182,185,000","-44,409,000","-50,285,000","-43,433,000","-44,058,000","-36,210,000","-32,807,000","-32,240,000","-26,959,000","-32,143,000","-26,369,000","-31,206,000","-16,026,000","38,441,000"
EBITDA,"-180,161,000"
ReconciledDepreciation,"2,024,000","638,000","897,000","312,000","177,000","183,000","200,000","249,000","284,000","543,000","540,000","591,000","682,000","855,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-181,162,000","-44,158,000","-50,125,000","-43,294,000","-43,585,000","-35,960,000","-28,588,000","-27,616,000","-25,440,000","11,230,000","-24,656,000","-30,985,000","-14,757,000","35,605,000"
TotalUnusualItemsExcludingGoodwill,"0",,"-215,000","-70,000","272,000","0","0","0","-2,580,000","23,229,000","330,000","-545,000","-849,000","-4,226,000"
TotalUnusualItems,"0",,"-215,000","-70,000","272,000","0","0","0","-2,580,000","23,229,000","330,000","-545,000","-849,000","-4,226,000"
NormalizedEBITDA,"-180,161,000","-43,771,000","-49,173,000","-43,051,000","-44,153,000","-36,027,000","-32,607,000","-31,991,000","-24,095,000","-54,829,000","-26,159,000","-30,070,000","-14,495,000","43,522,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.1","0.121","0.113","0.27","0.025","0","0.082","0.003"
TaxEffectOfUnusualItems,"0","0","-58,050","-18,900","73,440","0","0","0","-291,304.833","6,271,830","8,234.666","0","-69,949.322","-12,779.884"
