name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
	TotalNonCurrentAssets,"51,791,000,000","49,878,000,000","49,687,000,000","46,075,000,000","45,845,000,000","45,326,000,000","41,089,000,000","41,525,000,000","41,735,000,000","20,671,000,000","20,795,000,000","20,772,000,000","19,953,000,000","18,903,000,000","18,069,000,000","16,366,000,000","14,194,000,000","13,152,000,000","12,340,000,000","12,192,000,000","11,954,000,000","11,832,000,000","11,879,000,000","11,643,000,000","11,101,000,000","3,734,000,000","3,726,000,000","3,184,000,000","3,106,000,000","2,804,000,000","2,678,634,000","2,357,681,000","2,164,598,000","1,729,127,000","1,770,602,000","1,702,875,000","1,511,886,000","1,368,080,000","1,314,431,000","1,376,112,000","1,362,770,000","1,250,326,000","1,271,122,000","1,235,908,000","1,259,856,000","1,287,061,000","1,119,189,000","1,187,700,000","1,158,769,000","1,086,230,000","1,020,956,000","900,445,000","915,579,000","784,809,000","723,933,000","636,218,000","695,665,000","672,783,000","635,788,000","610,451,000","489,843,000","443,159,000","439,085,000","475,434,000","456,763,000","395,425,000","395,810,000","357,190,000","311,544,000","303,642,000","250,455,000","244,756,000","266,273,000","252,391,000","225,479,000","142,586,000","128,945,000","117,238,000","90,825,000","92,105,000","32,931,000"
		NetPPE,"7,073,000,000","3,391,000,000","6,939,000,000","4,209,000,000","4,161,000,000","4,085,000,000","3,757,000,000","2,544,000,000","2,439,000,000","2,121,000,000","1,993,000,000","1,878,000,000","1,800,000,000","1,706,000,000","1,584,000,000","1,327,000,000","1,250,000,000","1,104,000,000","1,003,000,000","912,000,000","841,000,000","797,000,000","725,000,000","626,000,000","580,000,000","518,000,000","488,000,000","462,000,000","450,000,000","445,000,000","424,229,000","423,905,000","412,699,000","395,407,000","390,200,000","388,965,000","382,853,000","377,726,000","381,781,000","379,970,000","352,710,000","349,622,000","345,600,000","340,392,000","334,180,000","326,341,000","311,195,000","313,839,000","269,492,000","230,421,000","209,920,000","194,277,000","176,719,000","175,858,000","170,038,000","157,775,000","151,265,000","138,139,000","139,671,000","131,829,000","121,403,000","110,688,000","103,175,000","90,344,000","82,853,000","67,199,000","55,073,000","48,479,000","45,264,000",,"28,831,000","26,008,000","24,056,000","23,106,000","20,953,000","8,202,000","6,998,000","6,295,000","5,600,000","5,395,000","4,724,000"
			GrossPPE,"7,073,000,000","5,291,000,000","6,939,000,000","4,209,000,000","4,161,000,000","5,562,000,000","3,757,000,000","2,544,000,000","2,439,000,000","3,223,000,000","1,993,000,000","1,878,000,000","1,800,000,000","2,506,000,000","1,584,000,000","1,327,000,000","1,250,000,000","1,694,000,000","1,003,000,000","912,000,000","841,000,000","1,239,000,000","725,000,000","626,000,000","580,000,000","869,000,000","488,000,000","462,000,000","450,000,000","733,000,000","424,229,000","423,905,000","412,699,000","639,829,000","390,200,000","388,965,000","382,853,000","581,109,000",,,,"526,916,000","512,042,000","498,098,000","482,231,000","464,970,000","439,164,000","432,834,000","381,430,000","334,304,000","306,234,000","282,746,000",,"250,052,000","170,038,000","157,775,000","151,265,000","138,139,000","139,671,000","131,829,000","121,403,000","110,688,000","103,175,000","90,344,000","82,853,000","67,199,000","55,073,000","48,479,000","45,264,000",,"28,831,000","26,008,000","24,056,000","23,106,000","20,953,000","8,202,000","6,998,000","6,295,000","5,600,000","5,395,000","4,724,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"248,000,000",,,,"238,000,000",,,,"202,000,000",,,,"201,000,000",,,,"130,000,000",,,,"113,000,000",,,,"104,000,000",,,,"87,000,000",,,,"69,705,000",,,,"70,276,000",,,,"47,614,000",,,,"44,282,000",,,,"40,639,000",,,,"46,543,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"1,116,000,000",,,,"891,000,000",,,,"778,000,000",,,,"614,000,000",,,,"367,000,000",,,,"271,000,000",,,,"223,000,000",,,,"208,000,000",,,,"206,058,000",,,,"193,187,000",,,,"186,194,000",,,,"171,072,000",,,,"104,786,000",,,,"32,485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"3,195,000,000",,,,"2,590,000,000",,,,"1,853,000,000",,,,"1,400,000,000",,,,"976,000,000",,,,"682,000,000",,,,"434,000,000",,,,"356,000,000",,,,"307,250,000",,,,"266,975,000",,,,"248,342,000","512,042,000",,,"211,369,000",,,,"169,079,000",,,,"152,482,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"7,073,000,000","3,391,000,000","6,939,000,000","4,209,000,000","4,161,000,000","1,311,000,000","3,757,000,000","2,544,000,000","2,439,000,000","2,121,000,000","1,993,000,000","1,878,000,000","1,800,000,000","1,706,000,000","1,584,000,000","1,327,000,000","1,250,000,000","1,104,000,000","1,003,000,000","912,000,000","841,000,000","797,000,000","725,000,000","626,000,000","580,000,000","518,000,000","488,000,000","462,000,000","450,000,000","445,000,000","424,229,000","423,905,000","412,699,000","395,407,000","390,200,000","388,965,000","382,853,000","377,726,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"732,000,000",,,,"532,000,000",,,,"390,000,000",,,,"291,000,000",,,,"221,000,000",,,,"173,000,000",,,,"108,000,000",,,,"82,000,000",,,,"56,816,000",,,,"50,671,000",,,,"44,766,000",,,,"38,247,000",,,,"19,800,000",,,,"18,542,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,900,000,000",,,,"-1,477,000,000",,,,"-1,102,000,000",,,,"-800,000,000",,,,"-590,000,000",,,,"-442,000,000",,,,"-351,000,000",,,,"-288,000,000",,,,"-244,422,000",,,,"-203,383,000",,,,"-177,294,000","-166,442,000","-157,706,000","-148,051,000","-138,629,000","-127,969,000","-118,995,000","-111,938,000","-103,883,000","-96,314,000","-88,469,000",,"-74,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"29,041,000,000","27,595,000,000","27,842,000,000","26,874,000,000","27,023,000,000","27,040,000,000","26,094,000,000","26,136,000,000","26,315,000,000","8,926,000,000","8,958,000,000","9,289,000,000","9,189,000,000","9,254,000,000","9,226,000,000","6,847,000,000","6,814,000,000","6,147,000,000","6,140,000,000","6,178,000,000","6,216,000,000","6,257,000,000","6,296,000,000","6,316,000,000","6,088,000,000","997,000,000","1,010,000,000","959,000,000","917,000,000","874,000,000","880,357,000","723,972,000","742,685,000","397,212,000","398,089,000","397,041,000","275,575,000","276,556,000","277,663,000","278,769,000","308,103,000","309,411,000","310,776,000","312,323,000","305,918,000","307,160,000","272,365,000","268,893,000","251,520,000","247,066,000","242,554,000","240,835,000","241,819,000","180,955,000","186,894,000","153,186,000","153,631,000","154,235,000","146,980,000","150,788,000","146,495,000","152,079,000","151,468,000","235,579,000","216,327,000","174,646,000","180,796,000","145,450,000","115,719,000","116,070,000","23,950,000","25,465,000","25,836,000","19,360,000","15,232,000","13,039,000","13,308,000","10,695,000","3,217,000","2,732,000","2,804,000"
			Goodwill,"20,903,000,000","19,771,000,000","19,699,000,000","18,805,000,000","18,788,000,000","18,652,000,000","17,964,000,000","17,434,000,000","17,417,000,000","6,863,000,000","6,872,000,000","7,126,000,000","6,981,000,000","7,015,000,000","6,803,000,000","5,346,000,000","5,295,000,000","4,749,000,000","4,712,000,000","4,712,000,000","4,712,000,000","4,712,000,000","4,730,000,000","4,707,000,000","4,442,000,000","842,000,000","849,000,000","811,000,000","786,000,000","754,000,000","753,060,000","642,613,000","657,551,000","348,432,000","347,548,000","344,822,000","256,288,000","256,288,000","256,288,000","256,288,000","281,981,000","281,981,000","281,981,000","281,981,000","278,105,000","278,051,000","247,757,000","244,304,000","229,512,000","224,587,000","219,100,000","218,121,000","218,216,000","163,380,000","167,008,000","141,009,000","141,023,000","141,030,000","133,151,000","136,316,000","130,484,000","135,877,000","136,519,000","215,376,000","196,986,000","157,278,000","159,579,000","130,262,000","101,830,000","101,631,000","17,142,000","18,430,000","18,408,000","13,066,000",,,,,,,
			OtherIntangibleAssets,"8,138,000,000","7,824,000,000","8,143,000,000","8,069,000,000","8,235,000,000","8,388,000,000","8,130,000,000","8,702,000,000","8,898,000,000","2,063,000,000","2,086,000,000","2,163,000,000","2,208,000,000","2,239,000,000","2,423,000,000","1,501,000,000","1,519,000,000","1,398,000,000","1,428,000,000","1,466,000,000","1,504,000,000","1,545,000,000","1,566,000,000","1,609,000,000","1,646,000,000","155,000,000","161,000,000","148,000,000","131,000,000","120,000,000","127,297,000","81,359,000","85,134,000","48,780,000","50,541,000","52,219,000","19,287,000","20,268,000","21,375,000","22,481,000","26,122,000","27,430,000","28,795,000","30,342,000","27,813,000","29,109,000","24,608,000","24,589,000","22,008,000","22,479,000","23,454,000","22,714,000","23,603,000","17,575,000","19,886,000","12,177,000","12,608,000","13,205,000","13,829,000","14,472,000","16,011,000","16,202,000","14,949,000","20,203,000","19,341,000","17,368,000","21,217,000","15,188,000","13,889,000","14,439,000","6,808,000","7,035,000","7,428,000","6,294,000","15,232,000","13,039,000","13,308,000","10,695,000","3,217,000","2,732,000","2,804,000"
		InvestmentsAndAdvances,"14,129,000,000","14,043,000,000","13,561,000,000","13,472,000,000","13,245,000,000","12,853,000,000","9,859,000,000","10,231,000,000","10,521,000,000","7,717,000,000","7,915,000,000","7,632,000,000","7,186,000,000","6,861,000,000","6,272,000,000","5,746,000,000","5,535,000,000","5,312,000,000","4,927,000,000","4,816,000,000","4,636,000,000","4,545,000,000","4,568,000,000","4,230,000,000","3,973,000,000","1,927,000,000","1,992,000,000","1,541,000,000","1,527,000,000","1,280,000,000","1,108,261,000","996,965,000","840,152,000","791,900,000","816,910,000","769,905,000","748,307,000","614,723,000","559,714,000","630,866,000","605,866,000","506,140,000","530,452,000","518,490,000","556,806,000","595,879,000","499,753,000","557,969,000","578,888,000","545,629,000","504,175,000","408,921,000","435,647,000","332,411,000","319,131,000","254,578,000","324,173,000","317,041,000","289,608,000","287,719,000","182,267,000","145,417,000","172,231,000","217,965,000","221,249,000","123,661,000","211,333,000","222,281,000","233,818,000","116,787,000","234,896,000","165,714,000","191,057,000","184,811,000","164,685,000","96,489,000","87,187,000","104,999,000","76,974,000","78,752,000","19,706,000"
			InvestmentinFinancialAssets,,,,,,"12,853,000,000","9,859,000,000","10,231,000,000","10,521,000,000","7,717,000,000","7,915,000,000","7,632,000,000","7,186,000,000","6,861,000,000","6,272,000,000","5,746,000,000","5,535,000,000","5,312,000,000","4,927,000,000","4,816,000,000","4,636,000,000","4,545,000,000","4,568,000,000","4,230,000,000","3,973,000,000","1,927,000,000","1,992,000,000","1,541,000,000","1,527,000,000","1,280,000,000","1,108,261,000","996,965,000","840,152,000","791,900,000","816,910,000","769,905,000","748,307,000","614,723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"586,000","726,000","630,000","472,000","0","382,000","83,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"586,000","726,000","630,000","472,000","0","382,000","83,000"
		OtherNonCurrentAssets,"1,548,000,000","4,849,000,000","1,345,000,000","1,520,000,000","1,416,000,000","1,348,000,000","1,379,000,000","2,614,000,000","2,460,000,000","1,907,000,000","1,929,000,000","1,973,000,000","1,778,000,000","1,082,000,000","987,000,000","2,446,000,000","595,000,000","589,000,000","270,000,000","286,000,000","261,000,000","233,000,000","290,000,000","471,000,000","460,000,000","292,000,000","236,000,000","222,000,000","212,000,000","205,000,000","265,787,000","212,839,000","169,062,000","144,608,000","165,403,000","146,964,000","105,151,000","99,075,000","95,273,000","86,507,000","96,091,000","85,153,000","84,294,000","64,703,000","62,952,000","57,681,000","35,876,000","46,999,000","58,869,000","63,114,000","64,307,000","56,412,000","61,394,000","95,585,000","47,870,000","70,679,000","66,596,000","63,368,000","59,529,000","40,115,000","39,678,000","34,975,000","12,211,000","-68,454,000","-63,666,000","29,919,000","-51,392,000","-59,020,000","-83,257,000","70,785,000","-37,222,000","27,569,000","25,324,000","25,114,000","24,023,000","24,130,000","20,822,000","-5,223,000","5,034,000","4,844,000","5,614,000"
TotalLiabilitiesNetMinorityInterest,"55,588,000,000","51,435,000,000","51,153,000,000","45,494,000,000","43,827,000,000","42,834,000,000","42,521,000,000","43,175,000,000","42,775,000,000","28,335,000,000","21,847,000,000","22,120,000,000","21,935,000,000","19,888,000,000","20,407,000,000","18,046,000,000","17,590,000,000","14,991,000,000","15,347,000,000","15,448,000,000","15,278,000,000","14,288,000,000","13,910,000,000","13,956,000,000","13,343,000,000","5,171,000,000","5,269,000,000","5,082,000,000","4,859,000,000","4,095,000,000","3,805,294,000","3,196,616,000","3,024,269,000","2,285,861,000","1,953,946,000","1,922,961,000","1,900,627,000","1,787,915,000","1,733,872,000","1,501,563,000","1,304,028,000","1,253,917,000","1,133,399,000","1,140,140,000","1,172,489,000","1,146,827,000","991,245,000","954,369,000","981,137,000","1,082,937,000","1,041,757,000","1,001,192,000","1,003,308,000","949,880,000","880,479,000","755,297,000","696,040,000","704,075,000","677,691,000","658,969,000","601,913,000","568,557,000","507,936,000","427,097,000","373,558,000","315,982,000","306,378,000","255,727,000","270,785,000","256,622,000","165,230,000","147,614,000","144,755,000","142,577,000","119,902,000","102,575,000","114,497,000","107,263,000","75,872,000","73,436,000","75,037,000"
	CurrentLiabilities,"29,685,000,000","25,765,000,000","25,042,000,000","23,642,000,000","22,279,000,000","21,585,000,000","21,795,000,000","21,918,000,000","21,651,000,000","12,932,000,000","13,280,000,000","12,653,000,000","13,143,000,000","11,971,000,000","12,741,000,000","9,862,000,000","10,890,000,000","9,332,000,000","9,709,000,000","8,966,000,000","9,202,000,000","8,623,000,000","9,023,000,000","8,814,000,000","7,871,000,000","3,629,000,000","3,563,000,000","3,458,000,000","3,343,000,000","2,900,000,000","2,634,293,000","2,117,707,000","2,021,443,000","1,559,121,000","1,386,972,000","1,320,572,000","1,307,094,000","1,197,090,000","1,280,114,000","1,034,236,000","888,322,000","837,613,000","730,380,000","749,773,000","817,047,000","765,246,000","661,092,000","636,819,000","685,113,000","715,908,000","707,923,000","663,444,000","681,463,000","640,978,000","596,765,000","518,047,000","466,762,000","486,800,000","464,839,000","450,028,000","391,385,000","387,951,000","334,255,000","256,191,000","234,777,000","214,651,000","209,114,000","194,781,000","221,998,000","202,159,000","152,259,000","134,716,000","131,598,000","128,786,000","106,710,000","96,941,000","108,178,000","101,929,000","71,326,000","68,698,000","69,823,000"
