name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
			ChangeInOtherCurrentLiabilities,,,"-595,000",,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,"13,752,000","-15,932,000",,,,,,"-12,916,000",,,,"-11,637,000"
		InterestPaidCFO,,,"-37,000","-32,000",,,,,,"-71,000",,,,"-38,000"
		InterestReceivedCFO,,,"279,000","228,000",,,,,,"241,000",,,,"1,780,000"
		TaxesRefundPaid,,,"558,000","0",,,,,,,,,,
InvestingCashFlow,"-410,333,000","-232,500,000","96,512,000","-105,672,000","-168,673,000","-17,150,000","61,165,000","-58,623,000","-9,212,000","-17,499,000","113,451,000","-21,194,000","-36,031,000","-114,878,000"
	CashFlowFromContinuingInvestingActivities,,,"96,512,000","-105,672,000",,,,,,"-17,499,000",,,,"-114,878,000"
		NetPPEPurchaseAndSale,,,"-3,520,000","-11,475,000",,,,,,"-15,382,000",,,,"-19,427,000"
			PurchaseOfPPE,,,"-3,498,000","-11,481,000",,,,,,"-15,382,000",,,,"-19,427,000"
			SaleOfPPE,,,"-22,000","6,000",,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,"348,000","-1,131,000",,,,,,,,,,
			PurchaseOfIntangibles,,,"348,000","-1,131,000",,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"99,684,000","-93,066,000",,,,,,"-2,117,000",,,,"-95,456,000"
			PurchaseOfInvestment,,,"-30,397,000","-113,066,000",,,,,,"-2,117,000",,,,"-100,000,000"
			SaleOfInvestment,,,"130,081,000","20,000,000",,,,,,"0",,,,"4,544,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,"5,000"
FinancingCashFlow,"626,481,000","25,000","323,561,000","1,143,000","301,752,000","207,000","658,000","9,663,000","459,803,000","148,755,000","-6,680,000","-154,000","-7,177,000","28,677,000"
	CashFlowFromContinuingFinancingActivities,,,"323,561,000","1,143,000",,,,,,"148,755,000",,,,"28,677,000"
		NetIssuancePaymentsOfDebt,,,"-422,000","-447,000",,,,,,"-1,616,000",,,,"-11,000"
			NetLongTermDebtIssuance,,,"-422,000","-447,000",,,,,,"-1,616,000",,,,"-11,000"
				LongTermDebtPayments,,,"-422,000","-447,000",,,,,,"-1,616,000",,,,"-11,000"
		NetCommonStockIssuance,,,"323,440,000","0",,,,,,,,,,
			CommonStockIssuance,,,"323,440,000","0",,,,,,,,,,
		NetPreferredStockIssuance,,,"0","0",,,,,,"150,375,000",,,,"0"
			PreferredStockIssuance,,,"0","0",,,,,,"150,450,000",,,,"0"
			PreferredStockPayments,,,,,,,,,,"-75,000",,,,"0"
		ProceedsFromStockOptionExercised,,,"543,000","1,590,000",,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,"-4,000",,,,"28,688,000"
EndCashPosition,"378,079,000","377,786,000","688,938,000","338,334,000","488,215,000","412,296,000","455,689,000","449,381,000","562,391,000","168,797,000","83,364,000","36,276,000","37,721,000","119,711,000"
	ChangesInCash,"-34,217,000","-311,162,000","350,526,000","-149,122,000","75,541,000","-43,730,000","5,874,000","-113,335,000","393,706,000","85,460,000","46,784,000","-1,401,000","-81,974,000","-90,460,000"
	EffectOfExchangeRateChanges,"-293,000","10,000","78,000","-759,000","378,000","337,000","434,000","325,000","-112,000","-27,000","304,000","-44,000","-16,000","5,000"
	BeginningCashPosition,"412,296,000","688,938,000","338,334,000","488,215,000","412,296,000","455,689,000","449,381,000","562,391,000","168,797,000","83,364,000","36,276,000","37,721,000","119,711,000","210,166,000"
CapitalExpenditure,,,"-3,150,000","-12,612,000",,,,,,"-15,382,000",,,,"-19,427,000"
IssuanceOfCapitalStock,,,"323,440,000","0",,,,,,"150,450,000",,,,"0"
RepaymentOfDebt,,,"-422,000","-447,000",,,,,,"-1,616,000",,,,"-11,000"
RepurchaseOfCapitalStock,,,,,,,,,,"-75,000",,,,"0"
FreeCashFlow,"-297,477,000","-78,687,000","-72,697,000","-57,205,000","-57,538,000","-26,787,000","-105,725,000","-64,375,000","-56,885,000","-61,178,000","-99,157,000","19,947,000","-38,766,000","-23,686,000"
