name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
		DividendReceivedCFO,"194,000,000","15,000,000","35,000,000","62,000,000","82,419,000","21,581,000","20,884,000","15,578,000","36,779,000","12,346,000","17,547,000","37,000,000","24,965,000","15,619,000","17,410,000","27,196,000","16,024,000","11,385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-72,526,000,000","-3,200,000,000","-25,256,000,000","-23,039,000,000","-21,031,061,000","-21,009,939,000","-15,617,350,000","-9,055,503,000","-5,933,827,000","-599,041,000","-2,807,106,000","-6,247,755,000","-1,221,448,000","904,427,000","935,921,000","-1,166,189,000","-2,173,454,000","-2,396,653,000","-1,169,347,000","-2,751,496,000","-1,536,676,000","-446,211,000","-1,457,100,000","444,293,000","554,073,000","1,474,078,000","-3,174,547,000","-2,411,590,000","-421,625,000","-488,590,000","-3,286,153,000","-3,518,698,000","-4,716,887,000","-712,193,000","-2,963,902,000","-317,714,000","-91,006,000","532,326,000","-1,079,044,000","-829,896,000","166,721,000","-1,148,180,000","-1,592,959,000","-345,975,000","-339,833,000","-1,760,084,000","-2,625,216,000","-1,132,106,000","-1,208,501,000","-86,884,000","-959,540,000","-654,788,000","-469,557,000","182,326,000","-236,656,000","-663,164,000","-473,314,000","-223,049,000","-340,049,000","-794,000","-347,343,000","172,680,000","-131,027,000","-307,875,000","-22,027,000","161,360,000","-114,769,000","-198,083,000","-269,098,000","14,057,000","-206,366,000","-138,983,000","-541,823,000","-126,990,000","-135,980,000","203,232,000","-274,005,000","247,883,000","-464,944,000","118,025,000","208,376,000","63,757,000","-49,730,000","-15,974,000","-141,293,000","375,224,000","-208,094,000","177,582,000","-245,232,000","-178,519,000","95,900,000","-235,000,000","-63,700,000","-119,900,000","-642,800,000","31,100,000","-121,700,000","-114,200,000","-317,100,000","-140,200,000","-162,700,000","-82,700,000","-148,700,000","-64,600,000","-189,100,000","-21,500,000","-178,800,000","-79,200,000","53,700,000","11,400,000","-37,700,000","-50,500,000","26,000,000","12,300,000","-152,500,000","12,800,000","17,400,000","41,300,000","20,000,000","-20,000,000","-36,000,000","-24,600,000","-25,800,000"
	CashFlowFromContinuingInvestingActivities,"-72,526,000,000","-3,200,000,000","-25,256,000,000","-23,039,000,000","-21,031,061,000","-21,009,939,000","-15,617,350,000","-9,055,503,000","-5,933,827,000","-599,041,000","-2,807,106,000","-6,247,755,000","-1,221,448,000","904,427,000","935,921,000","-1,166,189,000","-2,173,454,000","-2,396,653,000","-1,169,347,000","-2,751,496,000","-1,536,676,000","-446,211,000","-1,457,100,000","444,293,000","554,073,000","1,474,078,000","-3,174,547,000","-2,411,590,000","-421,625,000","-488,590,000","-3,286,153,000","-3,518,698,000","-4,716,887,000","-712,193,000","-2,963,902,000","-317,714,000","-91,006,000","532,326,000","-1,079,044,000","-829,896,000","166,721,000","-1,148,180,000","-1,592,959,000","-345,975,000","-339,833,000","-1,760,084,000","-2,625,216,000","-1,132,106,000","-1,208,501,000","-86,884,000","-959,540,000","-654,788,000","-469,557,000","182,326,000","-236,656,000","-663,164,000","-473,314,000","-223,049,000","-340,049,000","-794,000","-347,343,000","172,680,000","-131,027,000","-307,875,000","-22,027,000","161,360,000","-114,769,000","-198,083,000","-269,098,000","14,057,000","-206,366,000","-138,983,000","-541,823,000","-126,990,000","-135,980,000","203,232,000","-274,005,000","247,883,000","-464,944,000","118,025,000","208,376,000","63,757,000","-49,730,000","-15,974,000","-141,293,000","375,224,000","-208,094,000","177,582,000","-245,232,000","-178,519,000","95,900,000","-235,000,000","-63,700,000","-119,900,000","-642,800,000","31,100,000","-121,700,000","-114,200,000","-317,100,000","-140,200,000","-162,700,000","-82,700,000","-148,700,000","-64,600,000","-189,100,000","-21,500,000","-178,800,000","-79,200,000","53,700,000","11,400,000","-37,700,000","-50,500,000","26,000,000","12,300,000","-152,500,000","12,800,000","17,400,000","41,300,000","20,000,000","-20,000,000","-36,000,000","-24,600,000","-25,800,000"
		NetPPEPurchaseAndSale,"-131,000,000","-32,000,000","-36,000,000","-36,000,000","-27,149,000","-13,851,000","-21,404,000","-14,789,000","-26,126,000","-25,088,000","-31,608,000","-15,239,000","-13,128,000","-5,504,000","-17,147,000","-13,867,000","-7,134,000","-7,717,000","-15,414,000","-13,974,000","-10,897,000","-10,599,000","-16,127,000","-13,127,000","-10,377,000","-13,680,000","-16,453,000","-12,926,000","-12,501,000","-12,038,000","-13,099,000","-10,588,000","-12,770,000","-5,974,000","-9,202,000","-7,950,000","-7,554,000","-6,606,000","-6,743,000","-11,532,000","-11,962,000","-8,054,000","-9,151,000","-8,757,000","-7,232,000","-5,611,000","-6,221,000","-7,615,000","-6,457,000","-6,763,000","-5,111,000","-4,041,000","-4,336,000","-2,475,000","-2,585,000","-1,771,000","-2,205,000","-1,983,000","-7,072,000","-1,333,000","-774,000","-4,068,000","-2,914,000","-7,479,000","-6,610,000","-3,694,000","-3,790,000","-6,220,000","-4,673,000","-3,572,000","-2,486,000","-2,683,000","-1,976,000","-1,276,000","-1,932,000","-1,165,000","-1,316,000","-310,000","-1,079,000","-650,000","-857,000","-1,431,000","628,000","-2,195,000","-2,956,000","-4,230,000","-7,967,000","-2,696,000","-653,000","-451,000","-600,000","-100,000","-900,000","-1,100,000","-2,600,000","-2,900,000","-2,300,000","-1,100,000","-1,300,000","-200,000","-100,000","-100,000","-300,000","-100,000","-100,000","-100,000","-400,000","-1,900,000",,,,,"-200,000","-500,000","-700,000","-500,000","-1,000,000","-300,000","-100,000","-100,000","-100,000","-100,000","-200,000"
			PurchaseOfPPE,"-131,000,000","-32,000,000","-36,000,000","-36,000,000","-27,149,000","-13,851,000","-21,404,000","-14,789,000","-26,126,000","-25,088,000","-31,608,000","-15,239,000","-13,128,000","-5,504,000","-17,147,000","-13,867,000","-7,134,000","-7,717,000","-15,414,000","-13,974,000","-10,897,000","-10,599,000","-16,127,000","-13,127,000","-10,377,000","-13,680,000","-16,453,000","-12,926,000","-12,501,000","-12,038,000","-13,099,000","-10,588,000","-12,770,000","-5,974,000","-9,202,000","-7,950,000","-7,554,000","-6,606,000","-6,743,000","-11,532,000","-11,962,000","-8,054,000","-9,151,000","-8,757,000","-7,232,000","-5,611,000","-6,025,000","-7,811,000","-6,457,000","-6,763,000","-4,418,000","-4,734,000","-4,336,000","-2,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"-35,000,000",,,,"-26,700,000","0","0","0","0","0","-2,291,000","-100,037,000","0",,,,"0",,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,"-26,700,000","0","0","0","0","0","-2,291,000","-100,037,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"-35,000,000",,,,,,,,,,,,"0",,,,"0",,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-59,946,000,000","-826,000,000","-20,465,000,000","-20,686,000,000","-17,969,385,000","-18,457,615,000","-8,835,956,000","-7,377,588,000","-5,174,090,000","2,222,456,000","-686,874,000","-4,392,195,000","-866,715,000","1,515,484,000","1,771,497,000","349,121,000","-774,781,000","-924,938,000","-247,434,000","-1,542,978,000","-979,177,000","83,842,000","-649,332,000","737,231,000","1,658,340,000","2,479,697,000","-1,735,109,000","-1,340,795,000","-668,032,000","-424,217,000","-896,812,000","-2,847,823,000","-4,198,872,000","-773,617,000","-1,881,123,000","-116,421,000","692,455,000","428,594,000","-328,092,000","-418,806,000","845,082,000","-998,605,000","-949,772,000","-4,733,000","-11,725,000","-1,637,291,000","-1,992,657,000","-704,664,000","-952,839,000","-407,738,000","-1,032,481,000","-797,384,000","-603,562,000","-276,989,000","12,551,000","-3,518,000","-181,040,000","-17,866,000","845,000","57,073,000","62,154,000","54,881,000","28,699,000","73,704,000","181,807,000","76,767,000","94,065,000","25,535,000","-178,093,000","46,883,000","-119,916,000","-19,327,000","-418,503,000","-120,652,000","-57,121,000","146,298,000","-377,146,000","237,244,000","-217,518,000","140,964,000","324,322,000","48,476,000","-7,473,000","24,972,000","-134,648,000","396,294,000","-73,151,000","198,872,000","-265,864,000","-156,374,000","69,400,000","-142,800,000","-101,300,000","-109,400,000","-458,000,000","138,400,000","-9,500,000","-42,700,000","-173,300,000","-139,900,000","-52,900,000","-15,100,000","-124,500,000","-45,800,000","-110,200,000","-11,200,000","-141,200,000","-36,600,000","17,500,000","4,200,000","16,900,000","13,800,000","61,700,000","4,000,000","-132,800,000","-9,300,000","-4,000,000","19,000,000","-10,700,000","6,500,000","22,300,000","-10,400,000","-25,400,000"
			PurchaseOfInvestment,"-86,277,000,000","-10,402,000,000","-27,278,000,000","-25,706,000,000","-22,891,240,000","-22,155,760,000","-11,651,757,000","-9,777,944,000","-6,848,373,000","-1,909,380,000","-2,159,954,000","-5,470,327,000","-2,650,009,000","-220,493,000","-30,945,000","-959,242,000","-2,169,860,000","-2,316,386,000","-2,179,722,000","-2,769,845,000","-2,296,448,000","-1,185,943,000","-1,516,759,000","-95,571,000","-61,269,000","-110,611,000","-2,524,957,000","-2,229,764,000","-1,401,012,000","-1,359,207,000","-1,566,165,000","-3,538,462,000","-4,724,566,000","-1,581,568,000","-2,475,853,000","-738,345,000","-41,391,000","-255,441,000","-1,067,181,000","-1,129,377,000","-126,571,000","-1,816,403,000","-2,146,469,000","-759,637,000","-2,176,901,000","-2,268,509,000","-2,646,937,000","-1,846,896,000","-1,531,068,000","-905,012,000","-1,257,335,000","-1,060,438,000","-765,589,000","-366,719,000","-77,593,000","-71,633,000","-289,855,000","-70,529,000","-70,108,000","-41,961,000","-38,693,000","-37,286,000","-38,936,000","-25,295,000","-37,989,000","-26,949,000","-50,993,000","-134,089,000","1,786,947,000","-2,136,179,000","-3,103,883,000","-3,178,011,000","-2,947,721,000","-2,811,393,000","-4,264,232,000","-7,137,496,000","-2,788,166,000","-2,897,229,000","-3,243,278,000","-761,006,000","-668,144,000","-604,970,000","-365,399,000","-289,926,000","-526,492,000","-165,779,000","-256,570,000","-237,043,000","-392,756,000","-548,401,000","-279,000,000","-281,800,000","-445,600,000","-986,500,000","-1,543,700,000","-639,800,000","-341,900,000","-508,100,000","-434,700,000","-437,100,000","-429,900,000","-369,700,000","-419,700,000","-242,600,000","-367,100,000","-284,200,000","-307,200,000","-51,300,000","-5,200,000","-27,100,000","-30,700,000","-9,100,000","-20,300,000","-104,500,000","-159,600,000","-41,400,000","-25,100,000","-8,000,000","-21,100,000","-8,300,000","-30,500,000","-41,000,000","-87,700,000"
			SaleOfInvestment,"26,331,000,000","9,576,000,000","6,813,000,000","5,020,000,000","4,921,855,000","3,698,145,000","2,815,801,000","2,400,356,000","1,674,283,000","4,131,836,000","1,473,080,000","1,078,132,000","1,783,294,000","1,735,977,000","1,802,442,000","1,308,363,000","1,395,079,000","1,391,448,000","1,932,288,000","1,226,867,000","1,317,271,000","1,269,785,000","867,427,000","832,802,000","1,719,609,000","2,590,308,000","789,848,000","888,969,000","732,980,000","934,990,000","669,353,000","690,639,000","525,694,000","807,951,000","594,730,000","621,924,000","733,846,000","684,035,000","739,089,000","710,571,000","971,653,000","817,798,000","1,196,697,000","754,904,000","2,165,176,000","631,218,000","654,280,000","1,142,232,000","578,229,000","497,274,000","224,854,000","263,054,000","162,027,000","89,730,000","90,144,000","68,115,000","108,815,000","52,663,000","70,953,000","99,034,000","100,847,000","92,167,000","67,635,000","98,999,000","219,796,000","103,716,000","145,058,000","159,624,000","-1,965,040,000","2,183,062,000","2,983,967,000","3,158,684,000","2,529,218,000","2,690,741,000","4,207,111,000","7,283,794,000","2,411,020,000","3,134,473,000","3,025,760,000","901,970,000","992,466,000","653,446,000","357,926,000","314,898,000","391,844,000","562,073,000","183,419,000","435,915,000","126,892,000","392,027,000","348,400,000","139,000,000","344,300,000","877,100,000","1,085,700,000","778,200,000","332,400,000","465,400,000","261,400,000","297,200,000","377,000,000","354,600,000","295,200,000","196,800,000","256,900,000","273,000,000","166,000,000","14,700,000","22,700,000","31,300,000","47,600,000","22,900,000","82,000,000","108,500,000","26,800,000","32,100,000","21,100,000","27,000,000","10,400,000","14,800,000","52,800,000","30,600,000","62,300,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,"0","196,000",,,,,"1,151,431,000","-657,875,000","-290,069,000","-203,200,000","-333,822,000","-56,534,000","-408,723,000","121,867,000","-156,812,000","-370,106,000","-197,224,000","88,287,000","-205,044,000","-217,398,000","-86,332,000","-29,254,000","-83,964,000","-116,973,000","-121,344,000","-5,062,000","-76,927,000","58,099,000","104,457,000","10,949,000","-203,983,000","-22,289,000","-115,089,000","16,712,000","-42,885,000","-8,751,000","-3,689,000","-16,840,000","-126,976,000","-18,594,000","21,285,000","-21,694,000","27,100,000","-92,100,000","38,500,000","-9,400,000","-182,200,000","-104,400,000","-109,900,000","-70,400,000","-142,500,000","-100,000","-109,700,000","-67,500,000","-23,900,000","-18,700,000","-78,800,000","-10,200,000","-37,200,000","-40,700,000","39,500,000","7,200,000","-52,000,000","-65,000,000","-35,500,000","8,800,000","-19,000,000","22,600,000","22,400,000","22,600,000","30,800,000","-26,400,000","-58,200,000","-14,100,000","-200,000"
FinancingCashFlow,"69,920,000,000","8,828,000,000","20,252,000,000","17,586,000,000","23,253,887,000","24,376,113,000","17,212,141,000","10,233,360,000","9,997,132,000","3,210,581,000","2,188,308,000","3,913,853,000","3,065,669,000","2,250,167,000","-1,413,181,000","1,916,705,000","2,267,195,000","1,744,558,000","424,784,000","2,344,869,000","1,331,894,000","1,599,409,000","1,316,558,000","91,632,000","-654,134,000","-1,164,884,000","2,909,275,000","1,420,190,000","1,572,038,000","-52,721,000","3,176,320,000","2,735,464,000","3,348,551,000","2,990,314,000","2,486,166,000","1,320,878,000","-589,022,000","-21,016,000","1,106,873,000","193,084,000","389,610,000","894,728,000","589,836,000","-95,654,000","389,309,000","1,027,589,000","1,936,642,000","659,435,000","649,067,000","1,207,914,000","333,310,000","1,039,533,000","459,111,000","1,014,677,000","1,869,284,000","716,758,000","411,189,000","186,788,000","320,536,000","-410,669,000","736,042,000","-253,805,000","113,131,000","325,957,000","-19,274,000","-77,363,000","128,666,000","37,351,000","197,694,000","-74,502,000","162,637,000","11,892,000","379,508,000","19,501,000","214,659,000","-25,565,000","254,788,000","-209,740,000","350,098,000","11,466,000","-185,960,000","-197,429,000","28,504,000","-358,341,000","-420,375,000","-812,405,000","78,004,000","66,348,000","333,471,000","421,733,000","761,700,000","-385,800,000","137,800,000","384,900,000","326,800,000","77,300,000","309,700,000","167,700,000","205,500,000","174,300,000","256,600,000","26,500,000","203,100,000","-39,200,000","308,300,000","14,500,000","143,000,000","77,700,000","49,900,000","-50,300,000","177,600,000","54,100,000","-66,600,000","-2,700,000","26,100,000","35,600,000","-7,400,000","-25,000,000","-68,100,000","119,600,000","16,800,000","21,400,000","8,200,000"
	CashFlowFromContinuingFinancingActivities,"69,920,000,000","8,828,000,000","20,252,000,000","17,586,000,000","23,253,887,000","24,376,113,000","17,212,141,000","10,233,360,000","9,997,132,000","3,210,581,000","2,188,308,000","3,913,853,000","3,065,669,000","2,250,167,000","-1,413,181,000","1,916,705,000","2,267,195,000","1,744,558,000","424,784,000","2,344,869,000","1,331,894,000","1,599,409,000","1,316,558,000","91,632,000","-654,134,000","-1,164,884,000","2,909,275,000","1,420,190,000","1,572,038,000","-52,721,000","3,176,320,000","2,735,464,000","3,348,551,000","2,990,314,000","2,486,166,000","1,320,878,000","-589,022,000","-21,016,000","1,106,873,000","193,084,000","389,610,000","894,728,000","589,836,000","-95,654,000","389,309,000","1,027,589,000","1,936,642,000","659,435,000","649,067,000","1,207,914,000","333,310,000","1,039,533,000","459,111,000","1,014,677,000","1,869,284,000","716,758,000","411,189,000","186,788,000","320,536,000","-410,669,000","736,042,000","-253,805,000","113,131,000","325,957,000","-19,274,000","-77,363,000","128,666,000","37,351,000","197,694,000","-74,502,000","162,637,000","11,892,000","379,508,000","19,501,000","214,659,000","-25,565,000","254,788,000","-209,740,000","350,098,000","11,466,000","-185,960,000","-197,429,000","28,504,000","-358,341,000","-420,375,000","-812,405,000","78,004,000","66,348,000","333,471,000","421,733,000","761,700,000","-385,800,000","137,800,000","384,900,000","326,800,000","77,300,000","309,700,000","167,700,000","205,500,000","174,300,000","256,600,000","26,500,000","203,100,000","-39,200,000","308,300,000","14,500,000","143,000,000","77,700,000","49,900,000","-50,300,000","177,600,000","54,100,000","-66,600,000","-2,700,000","26,100,000","35,600,000","-7,400,000","-25,000,000","-68,100,000","119,600,000","16,800,000","21,400,000","8,200,000"
		NetIssuancePaymentsOfDebt,"1,159,000,000","-22,000,000","669,000,000","21,000,000","490,764,000","512,236,000","1,485,000","-31,856,000","-2,592,214,000","3,120,732,000","-359,863,000","-5,354,000","9,797,000","-616,957,000","-1,999,840,000","2,214,006,000","-684,894,000","68,410,000","977,344,000","4,370,000","-50,928,000","-507,505,000","510,247,000","-500,798,000","503,219,000","-774,900,000","771,144,000","1,219,000","-75,229,000","416,416,000","1,151,000","1,720,000","100,000","-270,000","-500,000","180,000","-2,060,000","-158,650,000","-342,060,000","502,290,000","-986,151,000","849,380,000","-4,179,000","0","-594,899,000","-1,830,000","-24,269,000","359,294,000","4,840,000","1,140,000","-14,836,000","-37,474,000","-67,458,000","-6,175,000","-458,852,000","136,392,000","286,512,000","29,756,000","-280,100,000","65,000,000","216,129,000","-99,636,000","23,770,000","275,956,000","241,633,000","12,703,000","157,894,000","110,163,000","-497,000","2,095,000","-1,267,000","-32,190,000","24,433,000","567,000","46,984,000","-8,631,000","123,283,000","210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"1,142,000,000","0","646,000,000","0","495,645,000","494,355,000","0","0",,,,,,,"0",,,,"-51,546,000","0",,,,,"0","0","0","0","0","346,431,000",,,,,"0","0",,,"0","0",,,"-4,179,000","0",,,"-1,779,000","344,294,000","0","0","-1,306,000","-58,419,000","-42,348,000","-505,000","-95,972,000","41,392,000","76,512,000","-244,000","-100,000","0",,,,,,,,,,,,,,,"56,317,000","-8,631,000","123,352,000","141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"1,142,000,000","0","646,000,000","0","495,645,000","494,355,000","0","0",,,,,,,,,,,,,,,,,"0","0","0","0","0","346,431,000",,,,,,,,,,,,,"0","0",,,"182,000",,,,,,,,"-45,607,000","0",,,"0",,,,,,,,,,,,,,,,"47,686,000","0","123,352,000","141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,,,,,"0",,,,"-51,546,000","0",,,,,,,,,,,,,,,"0","0",,,"0","0",,,"-4,179,000","0",,,,,,,"-1,306,000","-50,387,000","-50,380,000","-505,000","-50,365,000","41,392,000","-191,781,000","-244,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"17,000,000","-22,000,000","23,000,000","21,000,000","-4,881,000","17,881,000","1,485,000","-31,856,000","-3,087,238,000","3,120,732,000","-1,468,000","-5,354,000","9,797,000","-616,957,000","-1,999,840,000","2,214,006,000","-684,894,000","68,410,000","1,028,890,000","4,370,000","-4,693,000","-507,505,000","510,247,000","-500,798,000","503,219,000","-774,900,000","771,144,000","1,219,000","-75,229,000","69,985,000","1,151,000","1,720,000","100,000","-270,000","-500,000","180,000","-2,060,000","-158,650,000","-342,060,000","502,290,000","-843,500,000","849,380,000","0","0","-35,415,000","-1,830,000","-22,490,000","15,000,000","4,840,000","1,140,000","-13,530,000","20,945,000","-25,110,000","-5,670,000","-362,880,000","95,000,000","210,000,000","30,000,000","-280,000,000","65,000,000","-278,901,000","-99,636,000","-126,230,000","275,956,000","241,633,000","12,703,000",,"110,163,000","-497,000","2,095,000","-9,457,000","-24,000,000","24,433,000","567,000",,,,"69,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,"21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,530,000","20,945,000","-25,110,000","-5,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"1,373,000,000","-27,000,000","2,374,000,000","0","0","0","31,146,000","0","0","-60,020,000","12,076,000","-4,347,000","-219,969,000","-115,453,000","-140,421,000","1,943,000","7,644,000","2,098,000","10,717,000","2,370,000","5,079,000","8,837,000","13,158,000","1,809,000","7,102,000","4,078,000","4,186,000","1,133,000","6,984,000","10,107,000","4,378,000","5,750,000","438,740,000","8,144,000","8,161,000","6,122,000","14,225,000","18,061,000","1,932,000","3,047,000","6,403,000","17,900,000","6,602,000","4,141,000","11,696,000","14,434,000","8,809,000","2,006,000","8,139,000","5,065,000","293,864,000","1,462,000","2,569,000","85,000","2,992,000","13,923,000","9,383,000","-39,110,000","-43,777,000","-52,129,000","-6,422,000","-13,214,000","-9,694,000","-44,539,000","-7,991,000","-7,663,000","10,181,000","8,168,000","-3,787,000","-28,224,000","-11,401,000","5,808,000","13,292,000","4,807,000","7,862,000","2,953,000","-145,096,000","553,000","-44,133,000","-54,383,000","-3,145,000","2,036,000","-45,615,000","-19,199,000","-28,874,000","7,200,000","2,075,000","94,112,000","4,100,000","15,287,000","57,000,000","400,000","1,100,000","400,000","900,000","700,000","1,200,000","2,900,000","1,300,000","1,100,000","1,300,000","1,100,000","-2,300,000","500,000","1,600,000","2,700,000","1,300,000","0","2,800,000","1,500,000","1,000,000","400,000","200,000","400,000","1,900,000","200,000","100,000","200,000","-900,000","0","300,000","1,300,000","200,000"
			CommonStockIssuance,,,,,,,,,,,"12,076,000","1,383,000","10,789,000","570,000","6,702,000","1,943,000","7,644,000","2,098,000","10,717,000","2,370,000","5,079,000","8,837,000","13,158,000","1,809,000","7,102,000","4,078,000","4,186,000","1,133,000","6,984,000","10,107,000","4,378,000","5,750,000","438,740,000","8,144,000","8,161,000","6,122,000","14,225,000","18,061,000","1,932,000","3,047,000","6,403,000","17,900,000","6,602,000","4,141,000","11,696,000","14,434,000","8,809,000","2,006,000","8,139,000","5,065,000","293,864,000","1,462,000","2,569,000","85,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,,"-27,000,000","0","0","0","0","0","0","0","-60,020,000","0","-5,730,000","-230,758,000","-116,023,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,"2,567,000,000","0","1,582,000,000","0","984,805,000","739,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,"2,567,000,000","0","1,582,000,000","0","984,805,000","739,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-101,000,000","-43,000,000","-23,000,000","-23,000,000","-12,406,000","-4,594,000","-4,594,000","-4,594,000","-4,594,000","-3,369,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-4,178,000","-2,938,000","-2,938,000","-2,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-200,000","0"
