name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			CurrentCapitalLeaseObligation,"630,000","802,000","857,000","793,000","789,000",,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"29,717,000","29,820,000","28,547,000","156,000","351,000","0","0","29,582,000","85,306,774","74,820,253"
		LongTermDebtAndCapitalLeaseObligation,"28,301,000","28,404,000","28,547,000","156,000","351,000",,,"29,582,000","29,534,389","19,480,684"
			LongTermDebt,,,,,,,,"29,582,000","29,534,389","19,480,684"
			LongTermCapitalLeaseObligation,"28,301,000","28,404,000","28,547,000","156,000","351,000",,,,,
		DerivativeProductLiabilities,,,,,,"0","0","0","1,602,152","1,169,336"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","54,170,233","54,170,233"
		OtherNonCurrentLiabilities,"1,416,000","1,416,000",,,,,,,,
TotalEquityGrossMinorityInterest,"418,812,000","239,209,000","234,370,000","221,821,000","213,611,000","200,254,000","191,484,000","183,870,000","-34,515,808","-39,143,836"
	StockholdersEquity,"418,812,000","239,209,000","234,370,000","221,821,000","213,611,000","200,254,000","191,484,000","183,870,000","-34,515,808","-39,143,836"
		CapitalStock,"53,000","50,000","50,000","50,000","50,000","49,000","49,000","48,000","6,779","6,721"
			PreferredStock,"0","0","0","0","0","0","0",,,
			CommonStock,"53,000","50,000","50,000","50,000","50,000","49,000","49,000","48,000","6,779","6,721"
		AdditionalPaidInCapital,"440,238,000","257,144,000","253,256,000","237,764,000","233,673,000","227,624,000","225,843,000","224,726,000","2,577,709","2,061,249"
		RetainedEarnings,"-20,712,000","-17,583,000","-18,690,000","-15,886,000","-19,954,000","-27,423,000","-34,408,000","-40,904,000","-37,100,296","-41,211,806"
		GainsLossesNotAffectingRetainedEarnings,"-767,000","-402,000","-246,000","-107,000","-158,000","4,000",,,,
TotalCapitalization,"418,812,000","239,209,000","234,370,000","221,821,000","213,611,000","200,254,000","191,484,000","213,452,000","-4,981,419","-19,663,152"
CommonStockEquity,"418,812,000","239,209,000","234,370,000","221,821,000","213,611,000","200,254,000","191,484,000","183,870,000","-34,515,808","-39,143,836"
CapitalLeaseObligations,"28,931,000","29,206,000","29,404,000","949,000","1,140,000",,,,,
NetTangibleAssets,"418,812,000","239,209,000","234,370,000","221,821,000","213,611,000","200,254,000","191,484,000","183,870,000","-34,515,808","-39,143,836"
WorkingCapital,"377,759,000","202,685,000","198,640,000","196,590,000","200,662,000","191,835,000","185,134,000","208,862,000","44,196,706","30,538,234"
InvestedCapital,"418,812,000","239,209,000","234,370,000","221,821,000","213,611,000","200,254,000","191,484,000","213,452,000","-4,981,419","-19,663,152"
TangibleBookValue,"418,812,000","239,209,000","234,370,000","221,821,000","213,611,000","200,254,000","191,484,000","183,870,000","-34,515,808","-39,143,836"
TotalDebt,"28,931,000","29,206,000","29,404,000","949,000","1,140,000",,,"29,582,000","29,534,389","19,480,684"
ShareIssued,"53,022,905","50,313,452","50,144,590","49,828,829","49,585,415","49,251,614","48,658,271","48,360,081","46,080,835","46,080,835"
OrdinarySharesNumber,"53,022,905","50,313,452","50,144,590","49,828,829","49,585,415","49,251,614","48,658,271","48,360,081","46,080,835","46,080,835"
