name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			AccumulatedDepreciation,,"-16,286,000",,,,"-10,184,000",,,"-7,859,000","-6,823,000"
		GoodwillAndOtherIntangibleAssets,"1,093,056,000","1,110,327,000","1,122,807,000","730,871,000","739,354,000","744,358,000","749,938,000","758,248,000","766,559,000","774,917,000"
			Goodwill,"841,984,000","845,734,000","846,057,000","541,850,000","541,850,000","541,480,000","539,818,000","539,818,000","539,818,000","539,818,000"
			OtherIntangibleAssets,"251,072,000","264,593,000","276,750,000","189,021,000","197,504,000","202,878,000","210,120,000","218,430,000","226,741,000","235,099,000"
		NonCurrentAccountsReceivable,,,,,,,"23,433,000","20,334,000","18,154,000","16,234,000"
		NonCurrentDeferredAssets,"31,793,000","29,842,000","27,830,000","25,993,000","28,774,000","26,770,000","23,433,000","20,334,000","18,154,000","16,234,000"
		OtherNonCurrentAssets,"39,159,000","30,608,000","30,685,000","28,112,000","28,898,000","5,359,000","2,842,000","2,557,000","2,524,000","2,599,000"
TotalLiabilitiesNetMinorityInterest,"744,403,000","741,994,000","783,310,000","319,556,000","295,921,000","262,672,000","239,898,000","412,507,000","397,425,000","400,930,000"
	CurrentLiabilities,"289,131,000","286,526,000","323,074,000","228,424,000","202,896,000","199,697,000","181,019,000","161,398,000","148,061,000","151,519,000"
		PayablesAndAccruedExpenses,"54,742,000","63,495,000","112,045,000","47,717,000","35,028,000","39,254,000","29,487,000","31,089,000","25,202,000","31,430,000"
			Payables,"9,184,000","9,473,000","13,447,000","9,454,000","6,897,000","7,680,000","7,966,000","4,990,000","2,340,000","4,503,000"
				AccountsPayable,"8,808,000","9,306,000","12,717,000","9,037,000","5,744,000","6,967,000","6,672,000","3,909,000","1,804,000","3,684,000"
				TotalTaxPayable,"376,000","167,000","730,000","417,000","1,153,000","713,000","1,294,000","1,081,000","536,000","819,000"
					IncomeTaxPayable,"376,000","167,000","730,000","417,000","1,153,000","713,000","1,294,000","1,081,000","536,000","819,000"
			CurrentAccruedExpenses,"45,558,000","54,022,000","98,598,000","38,263,000","28,131,000","31,574,000","21,521,000","26,099,000","22,862,000","26,927,000"
		CurrentDeferredLiabilities,"234,389,000","223,031,000","211,029,000","180,707,000","167,868,000","160,443,000","151,532,000","130,309,000","122,859,000","120,089,000"
			CurrentDeferredRevenue,"234,389,000","223,031,000","211,029,000","180,707,000","167,868,000","160,443,000","151,532,000","130,309,000","122,859,000","120,089,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"455,272,000","455,468,000","460,236,000","91,132,000","93,025,000","62,975,000","58,879,000","251,109,000","249,364,000","249,411,000"
		LongTermDebtAndCapitalLeaseObligation,"362,648,000","362,031,000","361,474,000",,,,,"201,891,000","201,597,000","201,319,000"
			LongTermDebt,"362,648,000","362,031,000","361,474,000",,,,,"201,891,000","201,597,000","201,319,000"
		NonCurrentDeferredLiabilities,"66,207,000","67,797,000","70,793,000","62,056,000","59,186,000","51,929,000","49,480,000","42,342,000","38,442,000","38,754,000"
			NonCurrentDeferredTaxesLiabilities,"8,097,000","8,700,000","11,455,000","4,306,000","5,475,000","6,422,000","12,774,000","14,913,000","15,566,000","18,133,000"
			NonCurrentDeferredRevenue,"58,110,000","59,097,000","59,338,000","57,750,000","53,711,000","45,507,000","36,706,000","27,429,000","22,876,000","20,621,000"
		OtherNonCurrentLiabilities,"26,417,000","25,640,000","27,969,000","29,076,000","33,839,000","11,046,000","9,399,000","6,876,000","9,325,000","9,338,000"
TotalEquityGrossMinorityInterest,"721,921,000","738,426,000","746,769,000","803,959,000","819,263,000","815,481,000","815,386,000","496,843,000","496,502,000","503,878,000"
	StockholdersEquity,"721,921,000","738,426,000","746,769,000","803,959,000","819,263,000","815,481,000","815,386,000","496,843,000","496,502,000","503,878,000"
		CapitalStock,"119,000","119,000","119,000","118,000","118,000","117,000","117,000","103,000","103,000","103,000"
			PreferredStock,"0","0","0","0","0","0","0",,,
			CommonStock,"119,000","119,000","119,000","118,000","118,000","117,000","117,000","103,000","103,000","103,000"
		AdditionalPaidInCapital,"930,788,000","913,581,000","898,428,000","917,116,000","909,966,000","903,116,000","894,056,000","570,434,000","569,670,000","568,756,000"
		RetainedEarnings,"-193,037,000","-167,408,000","-143,658,000","-113,275,000","-90,821,000","-87,752,000","-78,787,000","-73,694,000","-73,271,000","-64,981,000"
		GainsLossesNotAffectingRetainedEarnings,"-15,949,000","-7,866,000","-8,120,000",,,,,,,
TotalCapitalization,"1,084,569,000","1,100,457,000","1,108,243,000","803,959,000","819,263,000","815,481,000","815,386,000","698,734,000","698,099,000","705,197,000"
CommonStockEquity,"721,921,000","738,426,000","746,769,000","803,959,000","819,263,000","815,481,000","815,386,000","496,843,000","496,502,000","503,878,000"
NetTangibleAssets,"-371,135,000","-371,901,000","-376,038,000","73,088,000","79,909,000","71,123,000","65,448,000","-261,405,000","-270,057,000","-271,039,000"
WorkingCapital,"-5,052,000","5,072,000","8,154,000","92,892,000","98,297,000","89,214,000","87,118,000","-44,681,000","-53,645,000","-52,938,000"
InvestedCapital,"1,084,569,000","1,100,457,000","1,108,243,000","803,959,000","819,263,000","815,481,000","815,386,000","698,734,000","698,099,000","705,197,000"
TangibleBookValue,"-371,135,000","-371,901,000","-376,038,000","73,088,000","79,909,000","71,123,000","65,448,000","-261,405,000","-270,057,000","-271,039,000"
TotalDebt,"362,648,000","362,031,000","361,474,000",,,,,"201,891,000","201,597,000","201,319,000"
NetDebt,"198,053,000","184,881,000","134,326,000",,,,,"163,467,000","178,920,000","168,886,000"
ShareIssued,"119,659,455","119,426,064","119,027,104","118,249,912","117,705,895","116,992,472","116,463,284","116,362,404","116,362,404","116,362,404"
OrdinarySharesNumber,"119,659,455","119,426,064","119,027,104","118,249,912","117,705,895","116,992,472","116,463,284","116,362,404","116,362,404","116,362,404"
