name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,09/30/1990
			CurrentDeferredRevenue,"1,795,267,000","1,852,175,000","1,517,623,000","1,542,606,000","1,581,841,000","1,546,038,000","1,388,263,000","1,389,609,000","1,396,511,000","1,404,729,000","1,212,476,000","1,138,993,000","1,194,404,000","1,262,201,000","1,152,862,000","1,129,651,000","1,101,886,000","1,121,297,000","1,064,528,000","1,046,801,000","952,050,000","1,018,834,000","1,085,802,000","1,009,070,000","926,363,000","934,524,000","968,246,000","912,768,000","827,576,000","823,745,000","928,242,000","857,532,000","781,274,000","778,082,000","827,554,000","804,390,000","691,882,000","757,874,000","834,864,000","798,144,000","676,068,000","652,655,000","703,555,000","694,536,000","578,576,000","565,895,000","600,569,000","593,911,000","505,771,000","507,435,000","553,990,000","581,792,000","540,609,000","547,343,000","604,718,000","603,525,000","522,078,000","528,932,000","577,295,000","568,838,000","540,003,000","522,922,000","445,598,000","428,607,000","477,449,000","475,962,000","415,689,000","415,448,000","467,162,000","482,192,000","368,913,000","385,302,000","430,302,000","415,803,000","398,878,000","425,830,000","445,189,000","383,558,000","359,245,000","379,897,000","327,319,000","295,828,000","379,759,000","250,752,000","257,322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,921,000",,,,,,,,,,,,,"164,410,000",,,,,,"171,775,000",,,,,,,,,,,"153,780,000",,,,"55,756,000",,,"36,690,000",,"263,405,000","206,958,000","212,861,000","203,331,000","189,800,000","270,100,000","130,100,000","147,800,000","132,600,000","245,700,000","132,700,000","134,300,000","119,700,000","180,600,000","92,500,000","84,800,000","77,000,000","137,200,000","78,400,000","72,800,000","65,100,000","106,700,000","58,900,000","56,800,000","48,300,000","80,100,000","75,400,000","69,000,000","37,800,000","35,700,000","32,400,000","29,100,000","20,300,000","20,100,000","14,100,000","11,900,000","9,700,000","9,400,000","6,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,136,777,000","1,039,457,000","1,039,833,000","996,134,000","991,360,000","954,557,000","977,773,000","1,005,656,000","987,320,000","992,475,000","563,831,000","583,289,000","545,861,000","534,183,000","558,544,000","547,808,000","556,752,000","626,502,000","502,581,000","491,373,000","495,716,000","483,014,000","330,273,000","324,447,000","330,046,000","323,858,000","333,397,000","356,381,000","366,131,000","382,224,000","332,570,000","321,592,000","336,685,000","332,238,000","347,739,000","380,660,000","387,034,000","396,375,000","351,046,000","339,956,000","381,289,000","263,367,000","257,224,000","265,041,000","254,235,000","270,333,000","264,591,000","227,785,000","226,578,000","215,838,000","280,095,000","298,734,000","276,007,000","293,197,000","305,124,000","282,356,000","286,229,000","314,390,000","149,868,000","148,075,000","139,937,000","132,946,000","123,559,000","120,983,000","114,598,000","105,960,000","105,860,000","96,125,000","87,902,000","89,550,000","85,983,000","80,736,000","72,883,000","73,849,000","68,984,000","85,546,000","97,999,000","86,715,000","87,864,000","113,567,000","92,937,000","101,243,000","17,124,000","25,001,000","28,987,000","24,163,000","15,500,000","15,983,000","16,514,000","20,600,000","20,800,000","20,600,000","22,000,000","18,000,000","18,000,000","9,800,000","9,400,000","10,500,000","12,200,000","13,400,000","14,300,000","15,800,000","16,000,000","17,800,000","19,600,000",,,,"-100,000","100,000","100,000",,,,,"100,000","300,000","400,000","600,000","1,600,000","2,000,000","2,500,000","2,100,000","1,400,000"
		LongTermDebtAndCapitalLeaseObligation,"625,092,000","501,857,000","512,097,000","512,328,000","524,573,000","485,538,000","563,234,000","577,319,000","576,464,000","581,668,000","120,093,000","125,285,000","126,152,000","127,140,000","125,535,000","123,750,000","127,500,000","131,250,000","134,063,000","137,813,000","139,688,000","142,500,000",,,,,,"22,500,000","30,000,000","37,500,000","45,000,000","52,500,000","60,000,000","67,500,000","75,000,000","82,500,000","90,000,000","97,500,000","105,000,000","112,500,000","120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,000","123,000","454,000","504,000","564,000","719,000","1,497,000","4,100,000","11,600,000","11,400,000","13,500,000","9,800,000","13,100,000","3,800,000","3,600,000","5,300,000","9,000,000","10,600,000","12,300,000","14,100,000","16,000,000","17,800,000","19,600,000",,,,,,,,,,,,"300,000","400,000","600,000","1,600,000","2,000,000","2,500,000","2,100,000","1,400,000"
			LongTermDebt,"23,775,000","24,370,000","25,094,000","24,754,000","25,620,000","25,658,000","100,823,000","107,104,000","114,370,000","122,516,000","120,093,000","125,285,000","126,152,000","127,140,000","125,535,000","123,750,000","127,500,000","131,250,000","134,063,000","137,813,000","139,688,000","142,500,000",,,,,,"22,500,000","30,000,000","37,500,000","45,000,000","52,500,000","60,000,000","67,500,000","75,000,000","82,500,000","90,000,000","97,500,000","105,000,000","112,500,000","120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,000","123,000","454,000","504,000","564,000","719,000","1,497,000","4,100,000","11,600,000","11,400,000","13,500,000","9,800,000","13,100,000","3,800,000","3,600,000","5,300,000","9,000,000","10,600,000","12,300,000","14,100,000","16,000,000","17,800,000","19,600,000",,,,,,,,,,,,"300,000","400,000","600,000","1,600,000","2,000,000","2,500,000","2,100,000","1,400,000"
			LongTermCapitalLeaseObligation,"601,317,000","477,487,000","487,003,000","487,574,000","498,953,000","459,880,000","462,411,000","470,215,000","462,094,000","459,152,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"463,614,000","486,230,000","480,123,000","439,760,000","425,898,000","416,340,000","374,587,000","381,399,000","368,806,000","362,365,000","339,924,000","339,739,000","305,655,000","292,287,000","329,024,000","334,817,000","332,906,000","340,342,000","280,794,000","274,014,000","265,912,000","252,348,000","243,041,000","242,216,000","248,555,000","246,044,000","252,075,000","251,656,000","256,343,000","249,474,000","223,154,000","209,244,000","209,936,000","188,633,000","181,357,000","187,474,000","178,527,000","185,702,000","67,184,000","57,945,000","158,016,000","70,133,000","56,208,000","59,143,000","46,931,000","35,712,000","117,433,000","33,972,000","38,226,000","112,299,000","34,739,000","130,726,000","124,191,000","138,518,000","152,745,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,745,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"165,911,000","157,465,000","136,303,000","103,759,000","98,470,000","107,001,000","104,850,000","111,915,000","125,153,000","96,712,000","90,102,000","91,229,000","60,825,000","63,013,000","116,859,000","113,842,000","119,930,000","119,864,000","83,252,000","83,001,000","81,476,000","74,955,000","79,856,000","77,786,000","91,420,000","96,643,000","93,613,000","90,569,000","98,806,000","98,413,000","77,646,000","67,311,000","72,212,000","54,743,000","54,736,000","67,605,000","62,840,000","74,624,000","67,184,000","57,945,000","59,819,000","70,133,000","56,208,000","59,143,000","46,931,000","35,712,000","34,103,000","33,972,000","38,226,000","39,434,000","34,739,000","36,787,000","47,856,000","61,636,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,"27,893,000","24,600,000","24,658,000","25,184,000","25,178,000","27,011,000","24,589,000","29,884,000","29,911,000","27,847,000","34,667,000","47,932,000","50,590,000","36,704,000","37,460,000","95,528,000","33,239,000","23,545,000","37,714,000","37,394,000","39,562,000","33,388,000","34,471,000","34,509,000","37,763,000","39,207,000","39,796,000","42,154,000","50,952,000","37,030,000","42,943,000","50,630,000","53,064,000","45,855,000","57,468,000","51,890,000",,"44,916,000","78,029,000","82,203,000","92,940,000","98,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,645,000","44,916,000","78,029,000","82,203,000",,"98,049,000","95,706,000","128,698,000","128,603,000","101,731,000","88,132,000","88,553,000","157,354,000","168,008,000","151,816,000","154,679,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"48,071,000","51,370,000","19,720,000","19,446,000","16,231,000","27,495,000","14,774,000","19,927,000","17,461,000","18,558,000","73,903,000","90,418,000","79,387,000","66,824,000","53,395,000","52,537,000","58,886,000","59,382,000","54,485,000","56,001,000","52,402,000","50,772,000","47,670,000","48,843,000","47,020,000","43,305,000","43,559,000","43,018,000","39,992,000","53,096,000","13,464,000","22,818,000","23,806,000","25,475,000","38,318,000","64,831,000","61,039,000","61,283,000","126,217,000","26,907,000","25,244,000","111,031,000","108,076,000","107,849,000","111,598,000","105,923,000","18,555,000","92,082,000","100,220,000","14,986,000","88,002,000",,,,"152,379,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,051,000","24,878,000","28,533,000","23,659,000","14,936,000","15,264,000","15,017,000","16,500,000","9,200,000","9,200,000","8,500,000","8,200,000","4,900,000","6,000,000","5,800,000","5,200,000","3,200,000","2,800,000","2,000,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"5,610,946,000","5,390,233,000","5,298,943,000","5,155,136,000","5,092,505,000","4,886,898,000","4,912,367,000","4,601,317,000","4,280,949,000","4,154,690,000","4,088,876,000","3,939,669,000","3,915,435,000","3,784,665,000","3,485,015,000","3,164,002,000","3,260,397,000","3,140,633,000","3,279,724,000","3,423,168,000","3,377,495,000","3,324,685,000","3,195,146,000","3,120,746,000","3,150,005,000","2,990,383,000","3,133,989,000","3,138,248,000","3,064,998,000","2,937,021,000","3,056,170,000","2,996,053,000","2,919,119,000","2,823,215,000","2,788,277,000","2,736,130,000","2,698,932,000","2,602,159,000","2,543,971,000","2,391,100,000","2,289,976,000","2,171,805,000","2,101,300,000","2,121,507,000","2,147,398,000","2,157,873,000","2,100,182,000","2,049,810,000","2,058,161,000","1,970,743,000","1,844,166,000","1,762,918,000","1,693,946,000","1,604,115,000","1,528,371,000","1,530,404,000","1,434,826,000","1,439,926,000","1,436,393,000","1,317,955,000","1,313,624,000","1,267,860,000","1,163,167,000","1,156,539,000","1,198,475,000","1,169,857,000","1,218,936,000","1,202,174,000","1,172,231,000","1,210,331,000","1,265,049,000","1,413,542,000","1,395,886,000","1,412,736,000","1,433,410,000","1,297,742,000","1,198,840,000","1,188,887,000","1,113,481,000","1,308,269,000","611,021,000","555,830,000","485,656,000","460,076,000","548,169,000","569,017,000","682,829,000","871,826,000","827,860,000","877,000,000","865,600,000","851,400,000","816,300,000","769,400,000","660,400,000","626,000,000","562,600,000","512,200,000","411,800,000","361,900,000","325,100,000","264,200,000","232,700,000","216,000,000","189,100,000","200,200,000","182,300,000","167,600,000","150,200,000","133,700,000","121,100,000","107,900,000","101,300,000","91,300,000","82,200,000","73,200,000","67,300,000","63,000,000","58,100,000","53,000,000","51,100,000","22,100,000","20,900,000","11,900,000"
	StockholdersEquity,"5,564,311,000","5,386,773,000","5,295,137,000","5,151,020,000","5,088,135,000","4,882,252,000","4,907,404,000","4,595,925,000","4,275,086,000","4,148,827,000","4,083,013,000","3,933,806,000","3,909,572,000","3,778,802,000","3,479,152,000","3,158,139,000","3,256,293,000","3,136,529,000","3,275,620,000","3,423,168,000","3,377,495,000","3,324,685,000","3,195,146,000","3,120,746,000","3,150,005,000","2,990,383,000","3,133,989,000","3,138,248,000","3,064,998,000","2,937,021,000","3,056,170,000","2,996,053,000","2,919,119,000","2,823,215,000","2,788,277,000","2,736,130,000","2,698,932,000","2,602,159,000","2,501,686,000","2,391,100,000","2,289,976,000","2,171,805,000","2,101,300,000","2,121,507,000","2,147,398,000","2,157,873,000","2,100,182,000","2,049,810,000","2,058,161,000","1,970,743,000","1,844,166,000","1,762,918,000","1,693,946,000","1,604,115,000","1,528,371,000","1,530,404,000","1,434,826,000","1,439,926,000","1,436,393,000","1,317,955,000","1,313,624,000","1,267,860,000","1,163,167,000","1,156,539,000","1,198,475,000","1,169,857,000","1,218,936,000","1,202,174,000","1,172,231,000","1,210,331,000","1,265,049,000","1,413,542,000","1,395,886,000","1,412,736,000","1,433,410,000","1,297,742,000","1,198,840,000","1,188,887,000","1,113,481,000","1,308,269,000","611,021,000","555,830,000","485,656,000","460,076,000","548,169,000","569,017,000","682,829,000","871,826,000","827,860,000","877,000,000","865,600,000","851,400,000","816,300,000","769,400,000","660,400,000","626,000,000","562,600,000","512,200,000","411,800,000","361,900,000","325,100,000","264,200,000","232,700,000","216,000,000","189,100,000","200,200,000","182,300,000","167,600,000","150,200,000","133,700,000","121,100,000","107,900,000","101,300,000","91,300,000","82,200,000","73,200,000","67,300,000","63,000,000","58,100,000","53,000,000","51,100,000","22,100,000","20,900,000","11,900,000"
		CapitalStock,"1,530,000","1,533,000","1,531,000","1,526,000","1,526,000","1,526,000","1,528,000","1,519,000","1,509,000","1,502,000","1,503,000","1,504,000","1,500,000","1,493,000","1,493,000","1,486,000","1,490,000","1,490,000","1,505,000","1,503,000","1,506,000","1,505,000","1,515,000","1,514,000","1,523,000","1,515,000","1,552,000","1,559,000","1,551,000","1,535,000","1,560,000","1,556,000","1,547,000","1,541,000","1,542,000","1,543,000","1,535,000","1,519,000","1,509,000","1,486,000","1,470,000","1,439,000","1,433,000","1,437,000","1,465,000","1,492,000","1,485,000","1,475,000","1,498,000","1,465,000","1,469,000","1,443,000","1,441,000","1,420,000","1,418,000","1,428,000","1,417,000","1,437,000","1,464,000","1,436,000","1,447,000","1,443,000","1,406,000","1,404,000","1,438,000","1,427,000","1,459,000","1,442,000","1,437,000","1,451,000","1,474,000","1,548,000","1,552,000","1,557,000","1,560,000","771,000","740,000","743,000","735,000","761,000","616,000","584,522,000","595,000","590,000","607,000","608,000","629,000","679,000","684,000","700,000","700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,530,000","1,533,000","1,531,000","1,526,000","1,526,000","1,526,000","1,528,000","1,519,000","1,509,000","1,502,000","1,503,000","1,504,000","1,500,000","1,493,000","1,493,000","1,486,000","1,490,000","1,490,000","1,505,000","1,503,000","1,506,000","1,505,000","1,515,000","1,514,000","1,523,000","1,515,000","1,552,000","1,559,000","1,551,000","1,535,000","1,560,000","1,556,000","1,547,000","1,541,000","1,542,000","1,543,000","1,535,000","1,519,000","1,509,000","1,486,000","1,470,000","1,439,000","1,433,000","1,437,000","1,465,000","1,492,000","1,485,000","1,475,000","1,498,000","1,465,000","1,469,000","1,443,000","1,441,000","1,420,000","1,418,000","1,428,000","1,417,000","1,437,000","1,464,000","1,436,000","1,447,000","1,443,000","1,406,000","1,404,000","1,438,000","1,427,000","1,459,000","1,442,000","1,437,000","1,451,000","1,474,000","1,548,000","1,552,000","1,557,000","1,560,000","771,000","740,000","743,000","735,000","761,000","616,000","584,522,000","595,000","590,000","607,000","608,000","629,000","679,000","684,000","700,000","700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,517,481,000","1,430,226,000","1,576,363,000","1,606,980,000","1,679,801,000","1,589,175,000","1,653,166,000","1,623,586,000","1,655,787,000","1,626,783,000","1,635,455,000","1,597,629,000","1,659,484,000","1,654,363,000","1,644,830,000","1,591,293,000","1,678,921,000","1,612,459,000","1,622,429,000","1,631,200,000","1,661,205,000","1,640,036,000","1,644,675,000","1,605,267,000","1,642,783,000","1,602,206,000","1,610,460,000","1,604,994,000","1,603,397,000","1,586,965,000","1,614,603,000","1,594,965,000","1,614,838,000","1,601,935,000","1,597,244,000","1,581,340,000","1,599,164,000","1,589,035,000","1,585,034,000","1,570,059,000","1,574,056,000","1,540,528,000","1,521,327,000","1,542,225,000","1,539,833,000","1,543,202,000","1,541,383,000","1,527,034,000","1,512,888,000","1,511,099,000","1,500,166,000","1,488,012,000","1,487,096,000","1,482,555,000","1,471,031,000","1,457,282,000","1,435,900,000","1,423,949,000","1,401,965,000","1,363,458,000","1,347,232,000","1,332,930,000","1,316,252,000","1,307,569,000","1,293,783,000","1,280,329,000","1,263,952,000","1,256,806,000","1,242,313,000","1,241,531,000","1,240,568,000","1,240,384,000","1,236,738,000","1,232,580,000","1,198,421,000","1,137,594,000","1,063,828,000","1,042,483,000","1,039,386,000","1,031,183,000","588,595,000",,"575,403,000","573,787,000","567,502,000","561,668,000","558,716,000","558,146,000","556,034,000","555,100,000","530,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"5,157,633,000","4,863,400,000","4,549,713,000","4,348,266,000","4,149,620,000","3,954,542,000","3,795,397,000","3,597,944,000","3,356,489,000","3,268,205,000","3,164,144,000","3,003,430,000","2,912,811,000","2,820,910,000","2,543,688,000","2,296,546,000","2,223,287,000","2,133,854,000","2,143,873,000","2,277,499,000","2,170,133,000","2,137,395,000","1,947,585,000","1,894,333,000","1,838,704,000","1,784,317,000","1,725,727,000","1,688,764,000","1,643,207,000","1,608,758,000","1,551,592,000","1,501,238,000","1,437,246,000","1,382,199,000","1,324,854,000","1,283,068,000","1,231,378,000","1,167,623,000","1,098,694,000","1,079,382,000","1,009,475,000","1,001,409,000","957,517,000","931,281,000","883,487,000","816,700,000","770,674,000","758,727,000","725,102,000","705,216,000","574,980,000","568,639,000","522,129,000","485,175,000","434,057,000","395,378,000","342,424,000","313,413,000","263,977,000","249,097,000","226,606,000","192,838,000","170,743,000","175,667,000","168,774,000","171,559,000","171,108,000","190,390,000","176,841,000","186,945,000","202,146,000","249,844,000","226,403,000","228,961,000","251,979,000","240,139,000","236,114,000","225,842,000","198,863,000","303,755,000","451,318,000","439,748,000","436,662,000","421,507,000","412,726,000","408,042,000","405,419,000","434,718,000","398,480,000","377,900,000","371,400,000","344,200,000","302,800,000","276,200,000","243,000,000","205,500,000","170,800,000","146,300,000","131,400,000","108,600,000","88,400,000","87,400,000","72,300,000","67,400,000","55,200,000","69,500,000","57,800,000","47,400,000","44,700,000","36,000,000","28,500,000","21,700,000","18,200,000","30,500,000","26,100,000","21,900,000","18,200,000","15,300,000","12,900,000","10,700,000","8,700,000","7,100,000","5,800,000","2,200,000"
		TreasuryStock,"999,234,000","856,929,000","782,866,000","757,341,000","701,457,000","628,216,000","488,613,000","554,304,000","634,669,000","664,352,000","625,642,000","572,104,000","567,503,000","600,112,000","597,682,000","636,533,000","585,016,000","574,082,000","426,208,000","419,370,000","376,100,000","355,257,000","294,052,000","270,813,000","229,942,000","268,860,000","98,375,000","61,204,000","94,627,000","162,992,000","49,496,000","60,194,000","94,659,000","116,035,000","106,668,000","89,650,000","105,138,000","139,819,000","168,090,000","228,104,000","272,383,000","347,416,000","358,032,000","351,896,000","278,016,000","190,332,000","197,586,000","213,637,000","165,266,000","236,935,000","228,618,000","287,305,000","291,129,000","337,892,000","342,856,000","323,885,000","348,332,000","302,435,000","234,918,000","292,322,000","255,831,000","248,304,000","312,753,000","315,402,000","250,251,000","268,800,000","199,482,000","229,500,000","237,802,000","212,778,000","175,762,000","74,834,000","67,117,000","52,634,000","20,733,000","74,374,000","101,573,000","83,999,000","116,499,000","9,875,000","434,937,000","477,823,000","531,117,000","552,174,000","456,132,000","438,907,000","329,493,000","164,017,000","147,315,000","75,200,000","43,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-113,099,000","-51,457,000","-49,604,000","-48,411,000","-41,355,000","-34,775,000","-54,074,000","-72,820,000","-104,030,000","-83,311,000","-92,447,000","-96,653,000","-96,720,000","-97,852,000","-113,177,000","-94,653,000","-62,389,000","-37,192,000","-65,979,000","-67,664,000","-79,249,000","-98,994,000","-104,577,000","-109,555,000","-103,063,000","-128,795,000","-105,375,000","-95,865,000","-88,530,000","-97,245,000","-62,089,000","-41,512,000","-39,853,000","-46,425,000","-28,695,000","-40,171,000","-28,007,000","-16,199,000","-15,461,000","-31,723,000","-22,642,000","-24,155,000","-20,945,000","-1,540,000","629,000","-13,189,000","-15,774,000","-23,789,000","-16,061,000","-10,102,000","-3,831,000","-7,871,000","-25,591,000","-27,143,000","-35,279,000","201,000","3,417,000","3,562,000","3,905,000","-3,714,000","-5,830,000","-11,047,000","-12,481,000","-12,699,000","-15,269,000","-14,658,000","-18,101,000","-16,964,000","-10,558,000","-6,818,000","-3,377,000","-3,400,000","-1,690,000","2,272,000","2,183,000","-6,388,000","-269,000","3,818,000","-9,004,000","-17,555,000","5,429,000","9,383,000","4,113,000","16,366,000","23,466,000","37,606,000","47,558,000","42,300,000","19,977,000","18,500,000","6,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,256,000",,,,"-10,361,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,161,000",,,,"-2,120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","507,200,000","513,500,000","493,200,000","417,400,000","420,500,000","391,800,000","365,900,000","280,400,000","253,300,000","236,700,000","176,800,000","160,400,000","148,600,000","133,900,000","130,700,000","124,500,000","120,200,000","105,500,000","97,700,000","92,600,000","86,200,000","83,100,000","60,800,000","56,100,000","51,300,000","49,100,000","47,700,000","45,200,000","42,300,000","42,400,000","15,000,000","15,100,000","9,700,000"
	MinorityInterest,"46,635,000","3,460,000","3,806,000","4,116,000","4,370,000","4,646,000","4,963,000","5,392,000","5,863,000","5,863,000","5,863,000","5,863,000","5,863,000","5,863,000","5,863,000","5,863,000","4,104,000","4,104,000","4,104,000",,,,,,,,,,,,,,,,"0","0","0","0","42,285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"5,588,086,000","5,411,143,000","5,320,231,000","5,175,774,000","5,113,755,000","4,907,910,000","5,008,227,000","4,703,029,000","4,389,456,000","4,271,343,000","4,203,106,000","4,059,091,000","4,035,724,000","3,905,942,000","3,604,687,000","3,281,889,000","3,383,793,000","3,267,779,000","3,409,683,000","3,560,981,000","3,517,183,000","3,467,185,000","3,195,146,000","3,120,746,000","3,150,005,000","2,990,383,000","3,133,989,000","3,160,748,000","3,094,998,000","2,974,521,000","3,101,170,000","3,048,553,000","2,979,119,000","2,890,715,000","2,863,277,000","2,818,630,000","2,788,932,000","2,699,659,000","2,606,686,000","2,503,600,000","2,409,976,000","2,171,805,000","2,101,300,000","2,121,507,000","2,147,398,000","2,157,873,000","2,100,182,000","2,049,810,000","2,058,161,000","1,970,743,000","1,844,166,000","1,762,918,000","1,693,946,000","1,604,115,000","1,528,371,000","1,530,404,000","1,434,826,000","1,439,926,000","1,436,393,000","1,317,955,000","1,313,624,000","1,267,860,000","1,163,167,000","1,156,539,000","1,198,475,000","1,169,857,000","1,218,936,000","1,202,174,000","1,172,231,000","1,210,331,000","1,265,049,000","1,413,542,000","1,395,886,000","1,412,736,000","1,433,410,000","1,297,742,000","1,198,840,000","1,188,887,000","1,113,481,000","1,308,269,000","611,021,000","555,830,000","485,729,000","460,199,000","548,623,000","569,521,000","683,393,000","872,545,000","829,357,000","881,100,000","877,200,000","862,800,000","829,800,000","779,200,000","673,500,000","629,800,000","566,200,000","517,500,000","420,800,000","372,500,000","337,400,000","278,300,000","248,700,000","233,800,000","208,700,000","200,200,000","182,300,000","167,600,000","150,200,000","133,700,000","121,100,000","107,900,000","101,300,000","91,300,000","82,200,000","73,200,000","67,600,000","63,400,000","58,700,000","54,600,000","53,100,000","24,600,000","23,000,000","13,300,000"
