name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
	OtherunderPreferredStockDividend,,,,,"65,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,"760,000",,,"-25,816,000","-5,355,000",,,,"-80,133,000",,"-92,092,000","-31,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"245,041,000","50,556,000","44,524,000","64,672,000","54,053,000","36,935,000","5,127,000","-5,591,000","-104,926,000","57,372,000","31,434,000","13,236,000","-26,632,000","22,665,000","-4,330,000","33,103,000","24,634,000","15,878,000","95,117,000","-32,884,000","-53,726,000","9,988,000","1,532,000","2,163,000","11,575,000","8,218,000","14,768,000","6,561,000","10,784,000","9,109,000","3,711,000","9,907,000","9,509,000","6,733,000","-42,841,000","7,799,000","6,914,000","8,500,000","12,013,000","11,370,000","11,059,000","6,432,000","12,931,000","-4,802,000","12,299,000","2,764,000","11,839,000","11,158,000","9,682,000","7,155,000","11,508,000","3,737,000","8,107,000","11,097,000","-64,216,000","4,965,000","-526,000","3,787,000","8,371,000","2,404,000","4,545,000","4,267,000","68,928,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","-461,749,000","3,561,000","3,675,000","3,529,000","3,374,000","3,234,000"
BasicEPS,,"0.67","0.6","0.85","1.17","0.71","0.04","-0.1","-1.78","2.27","-0.7","1.78","-0.45","0.38","-0.09","0.56","0.42","0.27","1.6","-0.48","-0.91","0.17","-0.01","0.04","0.18","0.13","0.23","0.1","0.17","0.14","0.06","0.15","0.15","0.1","-0.67","0.12","0.11","0.13","0.19","0.18","0.17","0.1",,"-0.08","0.19","0.04",,"0.18","0.15","0.12",,"0.06","0.13","0.18",,"0.08","-0.01","0.06",,"0.04","0.08","0.07",,"0.11","0.11","0.14",,"0.13","0.12","0.12",,"0.12","0.1","0.1",,"-8.86","0.068","0.07",,"0.06","0.062"
DilutedEPS,,"0.57","0.57","0.81","0.74","0.49","0.03","-0.1","-1.78","0.84","-0.7","0.19","-0.45","0.25","-0.09","0.24","0.21","0.27","1.11","-0.48","-0.91","0.13","-0.01","0.04","0.12","0.13","0.23","0.1","0.16","0.14","0.06","0.15","0.15","0.1","-0.67","0.12","0.11","0.13","0.19","0.18","0.17","0.1",,"-0.08","0.19","0.04",,"0.17","0.15","0.12",,"0.06","0.13","0.18",,"0.08","-0.01","0.06",,"0.04","0.08","0.07",,"0.11","0.11","0.14",,"0.13","0.12","0.12",,"0.12","0.1","0.1",,"-8.86","0.061","0.06",,"0.06","0.055"
BasicAverageShares,,"73,888,000","73,826,000","73,721,000","68,206,000","59,447,000","59,195,000","59,146,000","59,130,000","59,040,000","58,929,000","58,919,000","58,909,000","58,838,000","58,740,000","58,739,000","58,739,000","58,840,000","58,733,000","58,733,000","59,035,000","59,133,000","59,083,000","59,379,000","63,267,000","63,636,000","63,742,000","64,239,000","64,541,000","64,454,000","64,289,000","64,286,000","64,285,000","64,148,000","64,054,000","64,052,000","64,050,000","63,810,000","63,525,000","63,456,000","63,431,000","63,431,000",,"63,334,000","63,333,000","63,131,000",,"62,811,000","62,811,000","62,792,000",,"62,685,000","62,685,000","62,638,000",,"62,508,000","62,460,000","62,417,000",,"58,288,000","58,282,000","58,282,000",,"58,270,000","58,270,000","58,270,000",,"58,270,000","58,270,000","58,270,000",,"58,270,000","58,270,000","58,270,000",,"52,107,000","52,107,000","52,107,000",,"52,107,000","52,107,000"
DilutedAverageShares,,"88,744,000","77,366,000","76,743,000","72,964,000","74,744,000","70,074,000","59,146,000","59,130,000","67,947,000","58,929,000","68,718,000","58,909,000","60,437,000","58,740,000","68,323,000","68,363,000","59,558,000","68,987,000","58,733,000","59,035,000","64,949,000","59,083,000","63,625,000","66,763,000","65,057,000","64,536,000","65,171,000","65,471,000","65,337,000","65,222,000","65,271,000","65,207,000","65,141,000","64,054,000","65,036,000","64,859,000","64,524,000","64,244,000","64,667,000","64,393,000","64,374,000",,"63,334,000","64,172,000","63,936,000",,"64,202,000","64,421,000","63,605,000",,"63,731,000","63,011,000","62,800,000",,"62,631,000","62,460,000","62,651,000",,"58,750,000","58,635,000","58,589,000",,"58,585,000","58,567,000","58,413,000",,"58,322,000","58,454,000","58,270,000",,"58,270,000","58,270,000","58,270,000",,"52,107,000","58,521,000","58,521,000",,"58,521,000","58,521,000"
TotalOperatingIncomeAsReported,"334,167,000","69,794,000","79,994,000","99,760,000","84,619,000","56,859,000","59,435,000","73,970,000","23,178,000","49,807,000","52,221,000","40,766,000","37,482,000","46,528,000","32,650,000","26,827,000","23,898,000","27,643,000","33,671,000","18,923,000","22,948,000","17,753,000","18,140,000","14,456,000","15,801,000","15,351,000","22,550,000","12,917,000","19,794,000","17,529,000","14,285,000","18,287,000","18,117,000","13,836,000","-34,007,000","16,610,000","14,169,000","16,413,000","20,989,000","22,295,000","21,602,000","13,802,000","25,909,000","-1,510,000","22,801,000","15,429,000",,"21,228,000","20,407,000",,,,,,,,,"15,580,000","17,242,000","7,252,000","9,517,000","8,787,000","16,781,000","8,172,000","8,050,000","9,782,000","11,055,000","9,462,000","9,071,000","9,175,000","19,904,000","9,124,000","7,783,000","8,187,000","9,928,000","-590,872,000","10,507,000","11,271,000","13,241,000","11,255,000","11,806,000"
RentExpenseSupplemental,"40,203,000","11,241,000","10,376,000","9,834,000","8,752,000","8,977,000","9,051,000","8,515,000","7,970,000","6,231,000","7,352,000","6,662,000","6,375,000","6,801,000","5,933,000","4,485,000","5,071,000","4,378,000","11,471,000","7,734,000","8,110,000","8,585,000","7,042,000","6,529,000","5,231,000","6,278,000","5,522,000","4,354,000","4,613,000","6,915,000","8,268,000","9,139,000","9,500,000","10,048,000","9,880,000","9,185,000","8,763,000","10,844,000","11,401,000","10,622,000","10,124,000","9,796,000","12,757,000","11,563,000","11,466,000","12,045,000","9,034,000","10,300,000","9,104,000","10,683,000","10,347,000","8,457,000","8,183,000","15,435,000","11,100,000","10,385,000","10,964,000","-17,483,000","-10,142,000","-6,547,000","-6,572,000","-12,319,000","-7,796,000","-6,187,000","-6,796,000","-10,036,000","-8,643,000","-7,165,000","-6,355,000","-11,865,000","-25,426,000","-1,424,000","-6,677,000","-9,962,000","-1,653,000","-2,130,000","8,108,000",,,,"8,108,000"
TotalExpenses,"1,509,887,000","416,066,000","402,373,000","366,195,000","325,253,000","319,229,000","339,923,000","330,176,000","315,541,000","339,470,000","351,130,000","325,307,000","297,094,000","301,282,000","242,865,000","178,092,000","179,709,000","175,397,000","289,300,000","235,178,000","230,263,000","220,164,000","203,535,000","178,805,000","160,748,000","162,034,000","159,031,000","129,388,000","128,559,000","129,496,000","143,653,000","120,156,000","131,501,000","129,757,000","138,385,000","124,267,000","124,735,000","126,866,000","133,563,000","131,531,000","131,952,000","131,704,000","140,556,000","169,846,000","170,260,000","159,698,000","154,460,000","146,498,000","139,704,000","145,044,000","303,341,000","141,017,000","193,809,000","218,370,000","343,487,000","368,239,000","364,881,000","587,919,000","450,377,000","409,225,000","392,753,000","413,320,000","415,293,000","397,038,000","440,706,000","563,070,000","608,964,000","569,479,000","543,044,000","546,476,000","584,995,000","433,451,000","418,508,000","427,398,000","402,631,000","403,421,000","286,538,000","299,426,000","297,466,000","286,790,000","274,781,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"238,926,000","49,796,000","44,524,000","64,672,000","79,934,000","42,290,000","5,127,000","-5,591,000","-104,926,000","137,505,000","-40,190,000","105,328,000","-26,601,000","22,665,000","-4,330,000","33,103,000","24,634,000","15,878,000","95,117,000","-32,884,000","-53,726,000","9,988,000","1,532,000","2,163,000","11,575,000","8,218,000","14,768,000","6,561,000","10,784,000","9,109,000","3,711,000","9,907,000","9,509,000","6,733,000","-42,841,000","7,799,000","6,914,000","8,500,000","12,013,000","11,370,000","11,059,000","6,432,000","12,931,000","-4,802,000","12,299,000","2,764,000","11,839,000","11,158,000","9,682,000","7,155,000","11,508,000","3,737,000","8,107,000","11,097,000","-64,216,000","4,965,000","-526,000","3,787,000","8,371,000","2,404,000","4,545,000","4,267,000","68,928,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","-461,749,000","3,561,000","3,675,000","3,529,000","3,374,000","3,234,000"
NormalizedIncome,"218,852,978.617","47,733,560","50,190,116.96","68,044,060","52,377,690","35,024,976","34,883,270","33,231,890","42,148,020","32,041,200","27,581,446.648","17,730,600","-435,220","19,245,733","14,276,750","17,650,670","14,895,854","16,344,865","81,836,600","-7,569,200","-13,328,600","8,659,648","8,043,400","7,860,694","8,115,388","8,526,344","12,970,046.878","6,288,112.206","10,408,167.372","8,902,989.705","6,582,800","9,202,979.22","9,278,379.961","6,333,240.151","-8,793,650","7,996,845.951","6,633,035.183","8,319,621.984","11,600,019.732","11,376,799.409","11,094,282.703","6,376,742.623","13,168,600","16,187,298.83","12,055,103.017","7,150,403.486","11,851,000","11,388,000","9,915,000","6,750,000","10,312,000","2,855,000","8,107,000","11,097,000","-64,216,000","4,965,000","-526,000","3,787,000","8,371,000","2,404,000","4,545,000","4,267,000","68,928,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","4,582,829.683","3,561,000","3,675,000","3,529,000","3,374,000","3,234,000"
InterestIncome,"29,000","9,000","3,000","8,000","9,000","19,000","5,000","93,000","12,000","112,000","115,000","78,000","81,000","96,000","107,000","67,000","54,000","23,000","31,000","37,000","16,000","32,000","33,000","37,000","37,000","24,000","21,000","18,000","24,000","22,000","26,000","23,000","24,000","19,000","18,000","17,000","18,000","21,000","32,000","38,000","38,000","28,000","51,000","29,000","33,000","66,000","75,000","83,000","85,000","73,000","68,000","74,000","129,000","178,000","305,000","511,000","517,000",,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"55,667,000","11,399,000","14,788,000","14,459,000","15,021,000","14,522,000","15,085,000","15,440,000","16,045,000","16,323,000","15,738,000","16,712,000","16,804,000","17,390,000","12,463,000","5,608,000","5,366,000","5,362,000","5,365,000","4,351,000","3,759,000","3,548,000","3,089,000","2,897,000","2,633,000","2,699,000","2,644,000","2,684,000","2,839,000","3,065,000","3,324,000","3,309,000","3,481,000","3,823,000","3,749,000","3,814,000","3,554,000","3,132,000","3,497,000","3,668,000","3,671,000","3,547,000","3,237,000","3,304,000","3,537,000","4,103,000","4,251,000","4,641,000","4,594,000","5,189,000","5,833,000","6,236,000","7,166,000","7,646,000","9,321,000","8,609,000","8,697,000",,,,,,,,,,,,,,,,,,,,"4,733,000",,,,"6,287,000"
NetInterestIncome,"-62,143,000","-11,390,000","-14,785,000","-14,451,000","-21,517,000","-14,503,000","-15,080,000","-15,347,000","-16,033,000","-16,211,000","-15,623,000","-16,634,000","-16,723,000","-17,294,000","-12,356,000","-5,541,000","-5,312,000","-5,339,000","-5,334,000","-4,314,000","-3,743,000","-3,516,000","-3,056,000","-2,860,000","-2,596,000","-2,675,000","-2,623,000","-2,666,000","-2,815,000","-3,043,000","-3,298,000","-3,286,000","-3,457,000","-3,804,000","-3,731,000","-3,797,000","-3,536,000","-3,111,000","-3,465,000","-3,630,000","-3,633,000","-3,519,000","-3,186,000","-3,275,000","-3,504,000","-4,037,000","-4,176,000","-4,558,000","-4,509,000","-5,116,000","-5,765,000","-6,162,000","-7,037,000","-7,468,000","-9,016,000","-8,098,000","-8,180,000",,,,,,,,,,,,,,,,,,,,"-4,733,000",,,,"-6,287,000"
EBIT,"366,855,000","76,484,000","75,424,000","95,700,000","119,247,000","69,624,000","16,255,000","21,082,000","-90,148,000","157,097,000","-27,869,000","127,800,000","-6,672,000","44,957,000","10,523,000","44,187,000","35,277,000","26,290,000","51,936,000","-16,418,000","-44,685,000","19,654,000","3,509,000","6,020,000","21,396,000","14,847,000","23,144,000","13,031,000","20,082,000","17,538,000","14,438,000","18,949,000","18,172,000","14,154,000","-33,783,000","16,310,000","14,639,000","16,724,000","21,944,000","22,627,000","21,842,000","14,290,000","26,516,000","-3,362,000","23,194,000","8,693,000","24,216,000","21,311,000","20,492,000","15,973,000","23,479,000","10,883,000","19,039,000","25,412,000","-48,574,000","14,597,000","8,568,000","-205,863,000","-131,185,000","-123,261,000","-111,456,000","-125,258,000","-109,023,000","-115,690,000","-137,128,000","-193,905,000","-212,326,000","-199,558,000","-191,807,000","-199,882,000","-223,634,000","-143,643,000","-143,854,000","-150,712,000","-128,565,000","-124,269,000","10,507,000","11,271,000","13,241,000","11,255,000","11,806,000"
EBITDA,"717,230,000"
ReconciledCostOfRevenue,"1,420,531,000","369,472,000","372,645,000","351,206,000","327,208,000","309,296,000","319,421,000","309,906,000","289,801,000","300,929,000","306,582,000","281,396,000","255,657,000","263,865,000","214,671,000","161,113,000","165,914,000","160,203,000","273,890,000","219,625,000","213,898,000","197,819,000","187,565,000","164,466,000","144,499,000","146,073,000","155,483,000","113,416,000","114,317,000","113,058,000","121,151,000","105,683,000","114,719,000","115,231,000","120,653,000","110,075,000","109,937,000","111,568,000","316,893,000","49,411,000","49,478,000","48,760,000","53,963,000","79,852,000","84,880,000","75,377,000","68,444,000","68,621,000","62,250,000","61,896,000","140,992,000","30,949,000","39,908,000","41,385,000","92,139,000","165,234,000","168,280,000","203,960,000","138,285,000","123,966,000","114,401,000","121,726,000","118,008,000","117,675,000","138,382,000","193,651,000","214,738,000","201,855,000","194,523,000","197,192,000","218,112,000","151,343,000","144,960,000","148,937,000","136,840,000","132,138,000","262,216,000",,,,"252,554,000"
ReconciledDepreciation,"350,375,000","88,245,000","92,275,000","85,984,000","83,871,000","79,719,000","81,037,000","76,192,000","76,087,000","77,001,000","74,712,000","71,125,000","69,937,000","69,579,000","61,088,000","49,201,000","47,950,000","46,320,000","49,162,000","41,492,000","41,064,000","39,033,000","38,031,000","35,371,000","34,066,000","32,534,000","34,296,000","30,754,000","31,400,000","28,993,000","29,826,000","26,307,000","27,142,000","24,979,000","25,672,000","23,392,000","21,765,000","20,920,000","21,606,000","21,057,000","21,514,000","20,300,000","22,198,000","22,616,000","23,878,000","22,371,000","22,284,000","22,758,000","21,752,000","20,800,000","21,609,000","20,102,000","21,153,000","21,723,000","25,786,000","24,495,000","22,928,000","21,242,000","13,465,000","13,502,000","12,837,000","11,943,000","11,658,000","11,649,000","11,350,000","11,003,000","10,816,000","10,467,000","10,252,000","9,632,000","9,505,000","8,954,000","9,262,000","9,096,000","9,180,000","20,856,000","34,085,000","34,382,000","34,532,000","39,376,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"236,486,000","49,796,000","44,458,000","62,363,000","79,869,000","42,290,000","2,253,000","-5,745,000","-105,162,000","133,733,000","-41,104,000","105,085,000","-26,632,000","22,634,000","-5,196,000","32,933,000","24,464,000","15,682,000","94,091,000","-28,229,000","-53,918,000","9,796,000","-755,000","2,116,000","11,528,000","8,171,000","13,343,000","6,347,000","10,570,000","8,895,000","6,659,000","9,595,000","9,298,000","6,522,000","-42,840,000","7,799,000","6,915,000","8,501,000","12,211,000","11,556,000","11,219,000","6,662,000","13,530,000","-4,826,000","12,280,000","2,881,000","11,851,000","11,388,000","9,915,000","6,750,000","10,312,000","2,855,000","8,107,000","11,097,000","-64,216,000","4,965,000","-526,000","3,787,000","8,371,000","2,404,000","4,545,000","4,267,000","68,928,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","-461,749,000","3,561,000","3,675,000","3,529,000","3,374,000","3,234,000"
TotalUnusualItemsExcludingGoodwill,"23,203,000","2,696,000","-7,818,000","-7,378,000","35,703,000","9,472,000","-44,699,000","-53,393,000","-148,798,000","107,044,000","-72,868,000","91,952,000","-35,886,000","4,127,000","-26,675,000","17,895,000","11,697,000","-885,000","20,424,000","-34,433,000","-67,649,000","1,869,000","-14,664,000","-8,473,000","5,558,000","-528,000","573,000","96,000","264,000","-13,000","127,000","639,000","31,000","299,000","-52,379,000","-317,000","452,000","290,000","923,000","294,000","202,000","460,000","556,000","-29,025,000","360,000","-6,802,000",,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-600,871,000",,,,,
TotalUnusualItems,"23,203,000","2,696,000","-7,818,000","-7,378,000","35,703,000","9,472,000","-44,699,000","-53,393,000","-148,798,000","107,044,000","-72,868,000","91,952,000","-35,886,000","4,127,000","-26,675,000","17,895,000","11,697,000","-885,000","20,424,000","-34,433,000","-67,649,000","1,869,000","-14,664,000","-8,473,000","5,558,000","-528,000","573,000","96,000","264,000","-13,000","127,000","639,000","31,000","299,000","-52,379,000","-317,000","452,000","290,000","923,000","294,000","202,000","460,000","556,000","-29,025,000","360,000","-6,802,000",,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-600,871,000",,,,,
NormalizedEBITDA,"694,027,000","162,033,000","175,517,000","189,062,000","167,415,000","139,871,000","141,991,000","150,667,000","134,737,000","127,054,000","119,711,000","106,973,000","99,151,000","110,409,000","98,286,000","75,493,000","71,530,000","73,495,000","80,674,000","59,507,000","64,028,000","56,818,000","56,204,000","49,864,000","49,904,000","47,909,000","56,867,000","43,689,000","51,218,000","46,544,000","44,137,000","44,617,000","45,283,000","38,834,000","44,268,000","40,019,000","35,952,000","37,354,000","42,627,000","43,390,000","43,154,000","34,130,000","48,158,000","48,279,000","46,712,000","37,866,000","46,500,000","44,069,000","42,244,000","36,773,000","45,089,000","30,985,000","40,192,000","47,135,000","-22,788,000","39,092,000","31,496,000","-184,621,000","-117,720,000","-109,759,000","-98,619,000","-113,315,000","-97,365,000","-104,041,000","-125,778,000","-182,902,000","-201,510,000","-189,091,000","-181,555,000","-190,250,000","-214,129,000","-134,689,000","-134,592,000","-141,616,000","-119,385,000","497,458,000","44,592,000","45,653,000","47,773,000","50,631,000","11,806,000"
TaxRateForCalcs,"0.24","0.235","0.267","0.23","0.23","0.233","0.27","0.27","0.01","0.05","0.057","0.05","0.27","0.179","0.27","0.146","0.182","0.251","0.4","0.4","0.4","0.392","0.4","0.322","0.386","0.327","0.349","0.387","0.387","0.385","0.4","0.387","0.367","0.369","0.35","0.376","0.376","0.375","0.338","0.39","0.383","0.38","0.35","0.276","0.375","0.372","0.35","0.317","0.376","0.374","0.35","0.386","0.317","0.375","0.35","0.171","0.35","0.39","0.35","0.35","0.378","0.38","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0.224","0.383","0.391","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"5,569,978.617","633,560","-2,085,883.04","-1,696,940","8,211,690","2,206,976","-12,068,730","-14,416,110","-1,487,980","5,352,200","-4,182,553.352","4,597,600","-9,689,220","738,733","-7,202,250","2,612,670","2,128,854","-222,135","8,169,600","-13,773,200","-27,059,600","732,648","-5,865,600","-2,728,306","2,145,388","-172,656","200,046.878","37,112.206","102,167.372","-5,010.295","50,800","246,979.22","11,379.961","110,240.151","-18,332,650","-119,154.049","170,035.183","108,621.984","312,019.732","114,799.409","77,282.703","174,742.623","194,600","-8,011,701.17","135,103.017","-2,532,596.514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-134,539,170.317","0","0","0","0","0"
