name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
				Depreciation,"304,895,000","79,022,000","74,612,000","73,853,000","77,408,000","79,062,000","77,464,000","75,772,000","72,340,000","71,582,000","70,161,000","70,383,000","69,455,000","62,423,000","65,790,000","64,421,000","62,095,000","63,944,000","62,688,000","55,035,000","58,711,000","66,172,000","63,865,000","64,960,000","64,474,000","62,120,000","61,548,000","63,511,000","61,789,000","66,835,000","73,316,000","72,345,000","73,225,000","71,393,000","74,465,000","72,765,000","70,805,000","70,548,000","69,346,000","65,997,000","63,622,000","63,860,000","63,088,000","68,325,000","68,746,000","67,063,000","69,706,000","71,116,000","64,263,000","65,973,000","66,433,000","68,692,000","67,954,000","63,724,000","66,742,000","59,215,000","59,634,000","60,850,000","53,490,000","55,873,000","52,971,000","52,143,000","51,843,000","51,498,000","52,387,000","51,271,000","47,117,000","53,247,000","52,450,000","51,563,000","50,246,000","51,239,000","44,622,000","43,012,000","43,768,000","42,276,000","41,144,000","41,771,000","39,996,000","38,985,000","38,398,000","37,186,000","35,779,000","33,721,000","33,363,000","35,860,000","34,083,000","36,528,000","35,664,000","35,714,000",,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,120,000","19,523,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,120,000","19,523,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,494,000","32,601,000","31,642,000","33,622,000","32,729,000","35,074,000","31,562,000","29,797,000","30,197,000","21,208,000","21,821,000","8,886,000","22,343,000","22,203,000","19,891,000",,,,,,,"2,575,000","2,865,000","2,524,000","2,275,000","2,111,000","1,707,000","1,467,000","1,600,000","1,543,000","1,544,000","1,538,000","1,298,000","1,001,000","1,067,000","870,000","796,000","961,000","999,000","910,000","892,000","958,000","965,000","978,000","1,002,000","1,044,000","1,565,000","825,000","1,149,000","875,000","678,000",,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0","0","0","0","0","0","5,626,000",,,,,"0",,,"0","0","3,622,000","0","859,000","2,920,000","3,042,000","5,651,000","6,405,000","15,036,000","2,426,000",,,"40,215,000","6,368,000",,,"0","0",,,,,,,"12,931,000","0",,,"0","1,860,000",,,"174,000","285,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"23,713,000","8,015,000","4,035,000","6,928,000","4,735,000","9,678,000","2,498,000","10,682,000","5,629,000","13,513,000","5,538,000","8,438,000","14,291,000","18,868,000","-2,379,000","10,099,000","5,761,000","8,348,000","9,514,000","14,696,000","8,520,000","14,487,000","6,124,000","16,932,000","13,096,000","15,832,000","-61,549,000","3,547,000","103,143,000","10,656,000","6,379,000","25,321,000","11,421,000","23,807,000","36,754,000","49,282,000","25,648,000","38,076,000","115,257,000","-233,000","35,353,000","-50,845,000","22,967,000","14,439,000","26,603,000","-63,885,000","53,196,000","-1,989,000","60,850,000","-58,398,000","-756,000","73,369,000","37,566,000","-72,298,000","180,305,000","106,517,000","-7,868,000","-77,981,000","-255,673,000","250,822,000","-37,179,000","-127,983,000","51,269,000","-110,391,000","-33,947,000","-50,971,000","-9,902,000","-150,230,000","23,555,000","-25,357,000","2,258,000","6,229,000","6,828,000","-19,264,000","29,104,000","-19,937,000","17,761,000","-30,117,000","13,493,000","12,821,000","65,802,000","112,865,000","-27,201,000","22,886,000","28,376,000","-16,126,000","27,505,000","31,844,000","2,294,000","-19,968,000","5,038,000","88,100,000","-9,900,000","-24,700,000","29,812,000","2,500,000","17,900,000","-2,500,000","16,424,000","6,300,000","15,700,000","2,500,000","-15,241,000","8,500,000","5,400,000","-4,300,000","2,186,000","5,800,000","11,100,000","2,900,000","14,654,000","-12,500,000","4,600,000","1,200,000","1,400,000"
		ChangeInWorkingCapital,"24,175,000","-9,368,000","-3,742,000","27,943,000","9,342,000","14,651,000","-13,082,000","30,955,000","18,198,000","-6,738,000","-18,394,000","16,849,000","20,914,000","-10,893,000","4,084,000","18,867,000","4,898,000","19,862,000","-23,458,000","20,295,000","7,677,000","-3,498,000","-4,973,000","20,590,000","23,491,000","-29,308,000","-3,374,000","19,053,000","40,109,000","-52,033,000","29,659,000","6,878,000","45,092,000","-33,911,000","10,339,000","1,803,000","35,825,000","-26,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,400,000","0"
			ChangeInReceivables,,,,,,,"-4,528,000","5,734,000","-2,937,000","-780,000","-4,964,000","-1,427,000","3,945,000","11,700,000","-10,312,000","34,000","-4,755,000","-367,000","-1,679,000","4,624,000","-2,659,000","714,000","-328,000","4,878,000","-1,041,000","1,764,000","7,838,000","-8,761,000","6,196,000","-1,240,000","-12,834,000","5,812,000","-10,620,000","411,000","4,803,000","18,195,000","-2,216,000","11,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","0"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","0"
			ChangeInPayablesAndAccruedExpense,"24,175,000","-9,368,000","-3,742,000","27,943,000","9,342,000","14,651,000","-13,082,000","30,955,000","18,198,000","-6,738,000","-18,394,000","16,849,000","20,914,000","-10,893,000","4,084,000","18,867,000","4,898,000","19,862,000","-23,458,000","20,295,000","7,677,000","-3,498,000","-4,973,000","20,590,000","23,491,000","-29,308,000","-3,374,000","19,053,000","40,109,000","-52,033,000","29,659,000","6,878,000","45,092,000","-33,911,000","10,339,000","1,803,000","35,825,000","-26,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-800,000",
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-800,000",
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-800,000",
				ChangeInAccruedExpense,"24,175,000","-9,368,000","-3,742,000","27,943,000","9,342,000","14,651,000","-13,082,000","30,955,000","18,198,000","-6,738,000","-18,394,000","16,849,000","20,914,000","-10,893,000","4,084,000","18,867,000","4,898,000","19,862,000","-23,458,000","20,295,000","7,677,000","-3,498,000","-4,973,000","20,590,000","23,491,000","-29,308,000","-3,374,000","19,053,000","40,109,000","-52,033,000","29,659,000","6,878,000","45,092,000","-33,911,000","10,339,000","1,803,000","35,825,000","-26,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","0"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-800,000",
InvestingCashFlow,"-725,893,000","-103,758,000","-687,298,000","450,483,000","-385,320,000","-210,280,000","-298,715,000","-223,467,000","-175,358,000","-158,681,000","-311,246,000","87,835,000","-125,357,000","-206,306,000","-264,846,000","-341,547,000","50,299,000","-38,336,000","28,546,000","40,280,000","838,397,000","-210,890,000","-39,386,000","22,803,000","104,096,000","-62,609,000","-26,110,000","128,862,000","1,041,159,000","-22,612,000","-46,818,000","-30,431,000","-54,876,000","-74,906,000","107,688,000","-117,953,000","-277,789,000","-31,328,000","-462,463,000","-175,645,000","-191,933,000","-137,575,000","625,609,000","-180,332,000","-99,987,000","405,645,000","18,179,000","-285,195,000","-57,624,000","35,850,000","43,454,000","-104,795,000","-32,078,000","-82,529,000","-93,916,000","-173,164,000","-101,234,000","-154,278,000","-289,655,000","-94,729,000","-60,132,000","9,697,000","54,728,000","-141,671,000","-211,730,000","-938,221,000","-127,201,000","825,939,000","-283,029,000","-87,647,000","-71,625,000","-110,635,000","-143,551,000","-104,674,000","-57,596,000","-126,384,000","-75,390,000","-61,326,000","-129,840,000","-58,260,000","-104,517,000","-45,355,000","-27,948,000","55,145,000","23,803,000","-43,449,000","145,809,000","14,421,000","-97,321,000","-160,661,000","-197,114,000","-251,800,000","-150,800,000","-167,600,000","-233,014,000","-119,300,000","-242,500,000","-109,000,000","-216,824,000","-205,100,000","-134,200,000","-41,200,000","-74,248,000","-108,900,000","-13,700,000","-79,900,000","-100,369,000","-74,800,000","-79,400,000","-35,000,000","-28,838,000","-28,800,000","-49,200,000","-9,400,000","-313,700,000"
	CashFlowFromContinuingInvestingActivities,"-725,893,000","-103,758,000","-687,298,000","450,483,000","-385,320,000","-210,280,000","-298,715,000","-223,467,000","-175,358,000","-158,681,000","-311,246,000","87,835,000","-125,357,000","-206,306,000","-264,846,000","-341,547,000","50,299,000","-38,336,000","28,546,000","40,280,000","838,397,000","-210,890,000","-39,386,000","22,803,000","104,096,000","-62,609,000","-26,110,000","128,862,000","1,041,159,000","-22,612,000","-46,818,000","-30,431,000","-54,876,000","-74,906,000","107,688,000","-117,953,000","-277,789,000","-31,328,000","-462,463,000","-175,645,000","-191,933,000","-137,575,000","625,609,000","-180,332,000","-99,987,000","405,645,000","18,179,000","-285,195,000","-57,624,000","35,850,000","43,454,000","-104,795,000","-32,078,000","-82,529,000","-93,916,000","-173,164,000","-101,234,000","-154,278,000","-289,655,000","-94,729,000","-60,132,000","9,697,000","54,728,000","-141,671,000","-211,730,000","-938,221,000","-127,201,000","825,939,000","-283,029,000","-87,647,000","-71,625,000","-110,635,000","-143,551,000","-104,674,000","-57,596,000","-126,384,000","-75,390,000","-61,326,000","-129,840,000","-58,260,000","-104,517,000","-45,355,000","-27,948,000","55,145,000","23,803,000","-43,449,000","145,809,000","14,421,000","-97,321,000","-160,661,000","-197,114,000","-251,800,000","-150,800,000","-167,600,000","-233,014,000","-119,300,000","-242,500,000","-109,000,000","-216,824,000","-205,100,000","-134,200,000","-41,200,000","-74,248,000","-108,900,000","-13,700,000","-79,900,000","-100,369,000","-74,800,000","-79,400,000","-35,000,000","-28,838,000","-28,800,000","-49,200,000","-9,400,000","-313,700,000"
		CapitalExpenditureReported,,,,,,,"-298,207,000","-85,465,000","0","0","-63,592,000","-38,431,000","-32,120,000","-76,081,000","-139,193,000","0","-186,113,000","-22,801,000","-361,729,000","-383,397,000","-123,103,000","-114,369,000","-154,606,000","0","-16,029,000","0","0","-7,920,000","-20,039,000","-890,000","-31,195,000","-8,850,000","-67,958,000","-17,224,000","-72,580,000","-38,647,000","-298,792,000","-35,495,000",,,,,,,,,,,,"-21,473,000","-23,078,000","-19,267,000","-20,501,000","-16,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-167,683,000","-175,631,000","-125,414,000","627,445,000","-154,095,000","-81,936,000","360,439,000","-252,878,000","4,971,000","-40,851,000","77,208,000","78,647,000","-57,282,000","-41,576,000","-29,481,000","-44,958,000","-107,472,000","-240,222,000","11,943,000","-85,919,000","106,012,000","1,538,000","141,988,000","-27,848,000","27,679,000","568,968,000","-823,891,000","-3,290,000","948,826,000","-211,133,000","-20,849,000","13,563,000","-108,645,000","-67,446,000","19,799,000","-16,705,000","-43,607,000","-16,471,000","9,646,000","-71,287,000","12,535,000","-26,930,000","12,339,000","9,314,000","169,944,000","88,672,000","62,053,000","-1,773,000","164,205,000","3,217,000","142,701,000","51,607,000","102,600,000","-140,800,000","-169,800,000","211,835,000","59,000,000","-222,100,000","-93,400,000","-250,863,000","-62,200,000","-45,000,000","-34,800,000","-51,502,000","-35,400,000","25,600,000","-86,000,000",,,,"-31,900,000","116,000","51,000,000","-47,200,000","-7,300,000","-307,800,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-190,792,000","-201,800,000","-188,695,000","104,856,000","-160,534,000","-142,691,000","-77,055,000","-551,953,000","-43,639,000","-84,018,000","-31,460,000","-64,611,000","-70,128,000","-80,599,000","-90,684,000","-75,804,000","-123,917,000","-282,810,000","-14,741,000","-161,768,000","-29,648,000","-91,170,000","-34,738,000","-68,400,000","-82,908,000","549,684,000","-834,293,000","-42,541,000","-75,974,000","-268,141,000","-34,457,000","-17,385,000","-218,843,000","-75,196,000","-9,606,000","-98,622,000","-66,061,000","-28,358,000","-41,722,000","-73,010,000","-2,905,000","-36,558,000","-13,056,000","-23,016,000","-46,234,000","-5,415,000","-31,465,000","-70,461,000","33,440,000","-47,299,000","-21,082,000","-24,794,000","102,600,000","-140,800,000","-169,800,000","202,764,000","59,000,000","-222,100,000","-93,400,000","-283,423,000","-62,200,000","-45,000,000","-34,800,000","-102,346,000","-35,400,000","25,600,000","-86,000,000",,,,"-31,900,000","-3,221,000","51,000,000","-47,200,000","-7,300,000","-307,800,000"
