name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,294,000","-11,040,000","11,721,000","-10,345,000","17,211,000","-6,194,000","7,569,000",,"18,300,000","-3,756,000","-119,000",,,,"1,121,000",,,,"956,000",,"9,948,000","-1,748,000","-1,602,000",,"3,866,000","548,000","-1,446,000",,,,,,,"2,300,000","-3,300,000",,,,,,,,,,,,
InvestingCashFlow,"-66,578,000","-35,055,000","-9,770,000","-16,485,000","-5,268,000","-18,893,000","441,000","-20,471,000","-99,636,000","19,625,000","-20,736,000","39,382,000","-34,571,000","-6,733,000","-4,322,000","-2,191,000","-110,889,000","7,472,000","-84,249,000","23,816,000","-10,430,000","4,735,000","6,137,000","55,690,000","-5,186,000","1,041,000","-138,690,000","-69,714,000","-44,336,000","-50,104,000","-22,706,000","-24,486,000","-36,858,000","-46,199,000","-24,638,000","8,312,000","-14,452,000","-45,388,000","5,044,000","-33,542,000","14,606,000","-43,122,000","-22,101,000","23,568,000","8,753,000","-29,366,000","-16,678,000","6,686,000","-28,950,000","-29,553,000","-7,332,000","4,284,000","-13,183,000","-6,956,000","-67,576,000","-34,779,000","-2,525,000","1,120,000","-17,563,000","-12,367,000","-27,516,000","-24,497,000","-6,595,000","9,337,000","-5,780,000","-19,310,000","-12,922,000","15,146,000","-50,646,000","664,000","16,388,000","9,937,000","-35,475,000","-4,562,000","-1,650,000","-2,339,000","-2,552,000","-2,182,000","-3,458,000","-3,620,000","-2,877,000","-2,753,000","-2,843,000","-5,902,000","-5,288,000","1,071,000","-2,861,000","-5,880,000","-4,666,000","-8,405,000","-41,600,000","-5,300,000","-20,100,000","-3,500,000","-1,800,000","-1,400,000","-5,600,000","-2,200,000","-5,200,000","-5,100,000","-12,100,000","-3,300,000","-3,400,000","-1,800,000"
	CashFlowFromContinuingInvestingActivities,"-66,578,000","-35,055,000","-9,770,000","-16,485,000","-5,268,000","-18,893,000","441,000","-20,471,000","-99,636,000","19,625,000","-20,736,000","39,382,000","-34,571,000","-6,733,000","-4,322,000","-2,191,000","-110,889,000","7,472,000","-84,249,000","23,816,000","-10,430,000","4,735,000","6,137,000","55,690,000","-5,186,000","1,041,000","-138,690,000","-69,714,000","-44,336,000","-50,104,000","-22,706,000","-24,486,000","-36,858,000","-46,199,000","-24,638,000","8,312,000","-14,452,000","-45,388,000","5,044,000","-33,542,000","14,606,000","-43,122,000","-22,101,000","23,568,000","8,753,000","-29,366,000","-16,678,000","6,686,000","-28,950,000","-29,553,000","-7,332,000","4,284,000","-13,183,000","-6,956,000","-67,576,000","-34,779,000","-2,525,000","1,120,000","-17,563,000","-12,367,000","-27,516,000","-24,497,000","-6,595,000","9,337,000","-5,780,000","-19,310,000","-12,922,000","15,146,000","-50,646,000","664,000","16,388,000","9,937,000","-35,475,000","-4,562,000","-1,650,000","-2,339,000","-2,552,000","-2,182,000","-3,458,000","-3,620,000","-2,877,000","-2,753,000","-2,843,000","-5,902,000","-5,288,000","1,071,000","-2,861,000","-5,880,000","-4,666,000","-8,405,000","-41,600,000","-5,300,000","-20,100,000","-3,500,000","-1,800,000","-1,400,000","-5,600,000","-2,200,000","-5,200,000","-5,100,000","-12,100,000","-3,300,000","-3,400,000","-1,800,000"
		NetPPEPurchaseAndSale,"-64,285,000","-19,820,000","-13,247,000","-10,062,000","-21,156,000","-18,403,000","-26,963,000","-25,157,000","-28,111,000","-26,521,000","-43,953,000","-22,287,000","-30,785,000","-17,111,000","-9,412,000","-9,106,000","-5,648,000","-3,109,000","-3,508,000","-6,443,000","-11,787,000","-14,300,000","-16,601,000","-23,885,000","-20,870,000","-18,586,000","-18,714,000","-15,095,000","-19,686,000","-17,188,000","-22,452,000","-20,438,000","-18,074,000","-12,979,000","-15,884,000","-11,433,000","-7,107,000","-4,214,000","-7,436,000","-7,409,000","-6,754,000","-6,552,000","-7,470,000","-4,996,000","-4,816,000","-4,482,000","-3,075,000","-6,464,000","497,000","-4,749,000","-5,768,000","-3,816,000","-6,693,000","-4,416,000","-9,107,000","-5,768,000","-7,915,000","-11,217,000","-5,727,000","-4,357,000","-6,300,000","-4,881,000","-6,827,000","-4,961,000","-4,432,000","-4,032,000","-1,161,000","-109,000","-3,404,000","-2,653,000","-1,703,000","-3,338,000","-4,910,000","-1,170,000","-1,693,000","-2,306,000","-2,571,000","-2,430,000","-3,475,000","-3,541,000","-4,105,000","-7,187,000","1,661,000","-5,921,000","-5,183,000","-2,390,000","-2,400,000","-3,351,000","26,843,000","-41,997,000","-6,000,000","-5,100,000","-17,700,000","-2,800,000","-1,600,000","-900,000","-4,500,000","-3,300,000","-4,800,000","-5,100,000","-11,500,000","1,400,000","-3,400,000","-1,800,000"
			PurchaseOfPPE,"-70,443,000","-20,523,000","-17,414,000","-11,233,000","-21,273,000","-21,423,000","-27,035,000","-25,338,000","-29,578,000","-26,494,000","-44,436,000","-23,670,000","-31,148,000","-17,869,000","-9,773,000","-9,199,000","-6,032,000","-3,468,000","-3,654,000","-6,517,000","-11,795,000","-14,213,000","-16,754,000","-23,895,000","-21,006,000","-21,091,000","-18,762,000","-15,266,000","-20,154,000","-19,074,000","-22,511,000","-20,524,000","-18,261,000","-13,158,000","-16,314,000","-11,455,000","-7,169,000","-4,214,000","-7,462,000","-7,445,000","-7,785,000","-6,585,000","-7,470,000","-5,005,000","-6,656,000","-4,490,000","-3,123,000","-6,473,000","-5,183,000","-4,840,000","-6,138,000","-4,625,000","-6,693,000","-4,276,000","-9,223,000","-5,920,000","-8,105,000","-11,410,000","-7,641,000","-4,530,000","-6,401,000","-5,006,000","-6,827,000","-5,238,000","-5,433,000","-4,101,000","-1,189,000","-1,649,000","-3,778,000","-2,735,000","-1,940,000","-3,524,000","-5,043,000","-1,342,000","-1,937,000","-2,351,000","-2,618,000","-2,463,000","-3,663,000","-3,802,000","-3,128,000","-7,791,000","1,355,000","-5,988,000","-5,312,000","-2,454,000","-2,646,000","-3,648,000","25,506,000","-42,328,000","-6,000,000","-5,100,000","-18,400,000","-3,500,000","-4,800,000","-1,400,000","-4,600,000","-3,600,000","-5,300,000","-5,100,000","-11,800,000","1,100,000","-3,400,000","-2,100,000"
			SaleOfPPE,"6,158,000","703,000","4,167,000","1,171,000","117,000","3,020,000","72,000","181,000","1,467,000","-27,000","483,000","1,383,000","363,000","758,000","361,000","93,000","384,000","359,000","146,000","74,000","8,000","-87,000","153,000","10,000","136,000","2,505,000","48,000","171,000","468,000","1,886,000","59,000","86,000","187,000","179,000","430,000","22,000","62,000","0","26,000","36,000","1,031,000","33,000","0","9,000","1,840,000","8,000","48,000","9,000","5,680,000","91,000","370,000","809,000","0","-140,000","116,000","152,000","190,000","193,000","1,914,000","173,000","101,000","125,000","0","277,000","1,001,000","69,000","28,000","1,540,000","374,000","82,000","237,000","186,000","133,000","172,000","244,000","45,000","47,000","33,000","188,000","261,000",,"604,000","306,000","67,000","129,000","64,000","246,000","297,000","1,337,000",,,,"700,000","700,000","3,200,000","500,000","100,000","300,000",,,"300,000","300,000","0","300,000"
		NetBusinessPurchaseAndSale,,"-3,000,000","0","-44,823,000","0","0",,,"-135,000","0","-44,515,000","0","-1,000","-4,456,000","-13,433,000","-4,272,000","0","-1,300,000","-1,600,000","-1,200,000","-19,379,000","-6,950,000","-73,893,000","-5,500,000","-4,750,000","-9,500,000","-1,709,000","-18,000,000","0","0","-5,150,000","-3,010,000","0","-11,548,000","0","0","0","0","-58,589,000","-16,318,000","0",,,,"0","0","0","0","0","0","0","-508,000","0","-61,466,000","0","-29,757,000",,,,,"-10,901,000",,,,"48,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,"-3,000,000","0","-44,823,000","0","0",,,"-135,000","0","-44,515,000","0","-1,000","0","-17,889,000","-4,272,000","0","-1,300,000","-1,600,000","-1,200,000","-19,379,000","-6,950,000","-73,893,000","-5,500,000","-4,750,000","-9,500,000","-1,709,000","-18,000,000","0","0","-5,150,000","-3,010,000","0","-11,548,000","0","0","0","0","-58,589,000","-16,318,000",,,,,"0","0","0","0","0","0","0","-508,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"44,280,000","-12,235,000","3,477,000","38,000,000","15,038,000","-3,653,000","25,404,000","4,036,000","-72,390,000","42,389,000","66,233,000","60,811,000","-5,144,000","8,289,000","18,523,000","11,187,000","-105,991,000","9,435,000","-82,518,000","31,451,000","19,386,000","22,499,000","96,131,000","83,825,000","19,684,000","25,303,000","-119,013,000","-36,726,000","-25,260,000","-33,542,000","4,858,000","-1,783,000","-19,408,000","-22,299,000","-8,780,000","16,019,000","-7,700,000","-42,374,000","71,363,000","-14,900,000","-16,983,000","-36,570,000","-10,511,000","24,444,000","9,982,000","-29,713,000","-13,603,000","13,150,000","-29,447,000","-24,858,000","-2,020,000","9,118,000","-6,490,000","-2,087,000","-195,000","3,485,000","5,000,000","12,100,000","-12,300,000","-7,450,000","-10,900,000","-18,600,000","0","15,000,000","119,000","-16,119,000","11,995,000","14,389,000","-47,612,000","2,103,000","19,017,000","12,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-76,003,000","-20,748,000","-24,999,000","-1,388,000","-28,868,000","-29,778,000","-5,442,000","-24,195,000","-95,134,000","-1,984,000","-1,008,000","-9,108,000","-54,760,000","-43,627,000","-35,771,000","-42,793,000","-138,366,000","-24,117,000","-110,151,000","-2,653,000","-3,977,000","-12,548,000","-4,316,000","-9,008,000","-50,889,000","-92,073,000","-179,574,000","-80,668,000","-62,550,000","-70,784,000","-25,463,000","-43,709,000","-36,113,000","-61,302,000","-31,989,000","-13,181,000","-18,414,000","-62,591,000","-49,475,000","-51,241,000","-44,335,000","-63,431,000","-38,119,000","-14,883,000","-15,872,000","-65,793,000","-36,050,000","-39,707,000","-47,604,000","-27,758,000","-8,167,000","0","-6,528,000","-8,596,000","-6,210,000","-1,015,000","0","-86,825,000","-28,550,000","-7,450,000","-39,650,000",,,,"-60,304,000",,,,"-88,934,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"120,283,000","8,513,000","28,476,000","39,388,000","43,906,000","26,125,000","30,846,000","28,231,000","22,744,000","44,373,000","67,241,000","69,919,000","49,616,000","51,916,000","54,294,000","53,980,000","32,375,000","33,552,000","27,633,000","34,104,000","23,363,000","35,047,000","100,447,000","92,833,000","70,573,000","117,376,000","60,561,000","43,942,000","37,290,000","37,242,000","30,321,000","41,926,000","16,705,000","39,003,000","23,209,000","29,200,000","10,714,000","20,217,000","120,838,000","36,341,000","27,352,000","26,861,000","27,608,000","39,327,000","25,854,000","36,080,000","22,447,000","52,857,000","18,157,000","2,900,000","6,147,000","9,118,000","38,000","6,509,000","6,015,000","4,500,000","5,000,000","98,925,000",,,,,"0","15,000,000","60,423,000","-15,600,000","11,995,000","14,389,000","41,322,000","2,668,000","19,017,000","12,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendsReceivedCFI,"1,250,000","0","0","400,000","850,000","3,163,000","2,000,000","650,000","1,000,000","3,757,000","1,499,000","858,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,"750,000","2,446,000","3,377,000","8,000","1,350,000","3,486,000","500,000","1,250,000","750,000","3,824,000","746,000","107,000","610,000","626,000","38,000","745,000","624,000","627,000","26,000","3,726,000","355,000","1,200,000","-294,000","5,085,000",,,,"4,120,000","3,587,000",,,,,,"456,000","-510,000",,,"-58,274,000","-2,739,000","390,000","237,000","464,000","-560,000","585,000","136,000","232,000","-702,000","-1,515,000","841,000","48,000","866,000","370,000","1,214,000","-926,000","701,000","5,787,000","-3,392,000","43,000","-33,000","19,000","248,000","17,000","-79,000","1,228,000","4,434,000","-4,504,000","19,000","-105,000","3,461,000","-461,000","-2,529,000","4,069,000","33,592,000","-35,600,000","-200,000","-2,400,000","-700,000","-200,000","-500,000","-1,100,000","1,100,000",,,"-600,000",,,
FinancingCashFlow,"-2,981,000","-1,156,000","-50,000","-71,000","-1,704,000","-878,000","-91,000","-50,000","-50,000","-938,000","-808,000","-1,565,000","-14,029,000","-9,022,000","-5,003,000","-18,398,000","-1,187,000","-2,346,000","-1,215,000","-950,000","-11,812,000","-3,293,000","-1,550,000","-1,643,000","-23,025,000","-40,200,000","-61,985,000","-23,700,000","-19,007,000","-15,031,000","-12,074,000","-13,440,000","-17,071,000","-10,860,000","-4,562,000","-2,507,000","-12,893,000","-7,130,000","-6,156,000","-15,165,000","-11,396,000","-10,393,000","-4,777,000","-4,994,000","-34,181,000","-8,663,000","-5,256,000","-25,379,000","-25,227,000","-8,031,000","24,931,000","-14,220,000","-14,228,000","4,121,000","-1,062,000","-5,594,000","-27,062,000","-4,825,000","-6,133,000","-9,235,000","4,649,000","-6,347,000","1,035,000","-8,053,000","-2,373,000","-5,797,000","5,133,000","-1,954,000","-2,951,000","-2,836,000","-5,412,000","-6,052,000","-1,486,000","1,379,000","-8,334,000","-2,134,000","-10,713,000","-16,584,000","4,230,000","5,362,000","-3,127,000","-2,603,000","4,768,000","6,822,000","277,000","-12,272,000","-6,717,000","7,835,000","4,689,000","9,091,000","21,600,000","6,000,000","-3,300,000","-2,200,000","1,700,000","1,600,000","-1,700,000","11,000,000","3,200,000","-1,900,000","1,800,000","8,700,000","-2,000,000","-600,000"
	CashFlowFromContinuingFinancingActivities,"-2,981,000","-1,156,000","-50,000","-71,000","-1,704,000","-878,000","-91,000","-50,000","-50,000","-938,000","-808,000","-1,565,000","-14,029,000","-9,022,000","-5,003,000","-18,398,000","-1,187,000","-2,346,000","-1,215,000","-950,000","-11,812,000","-3,293,000","-1,550,000","-1,643,000","-23,025,000","-40,200,000","-61,985,000","-23,700,000","-19,007,000","-15,031,000","-12,074,000","-13,440,000","-17,071,000","-10,860,000","-4,562,000","-2,507,000","-12,893,000","-7,130,000","-6,156,000","-15,165,000","-11,396,000","-10,393,000","-4,777,000","-4,994,000","-34,181,000","-8,663,000","-5,256,000","-25,379,000","-25,227,000","-8,031,000","24,931,000","-14,220,000","-14,228,000","4,121,000","-1,062,000","-5,594,000","-27,062,000","-4,825,000","-6,133,000","-9,235,000","4,649,000","-6,347,000","1,035,000","-8,053,000","-2,373,000","-5,797,000","5,133,000","-1,954,000","-2,951,000","-2,836,000","-5,412,000","-6,052,000","-1,486,000","1,379,000","-8,334,000","-2,134,000","-10,713,000","-16,584,000","4,230,000","5,362,000","-3,127,000","-2,603,000","4,768,000","6,822,000","277,000","-12,272,000","-6,717,000","7,835,000","4,689,000","9,091,000","21,600,000","6,000,000","-3,300,000","-2,200,000","1,700,000","1,600,000","-1,700,000","11,000,000","3,200,000","-1,900,000","1,800,000","8,700,000","-2,000,000","-600,000"
