name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,058,000","66,158,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"265,798,000","62,478,000","68,455,000","67,586,000","67,279,000","64,467,000","75,533,000","69,320,000","69,213,000","66,965,000","76,173,000","65,092,000","68,051,000","67,253,000","70,092,000","54,688,000","53,923,000","51,276,000","55,794,000","55,201,000","52,563,000","53,964,000","52,395,000","47,928,000","48,250,000","47,653,000","51,867,000","51,345,000","51,964,000","51,942,000","52,799,000","66,168,000","65,898,000","66,179,000","69,055,000","69,002,000","70,318,000","70,071,000","63,207,000","50,409,000","50,702,000","50,014,000","50,237,000","46,034,000","48,488,000","50,584,000","51,370,000","52,451,000","55,408,000","40,046,000","39,103,000","40,579,000","42,093,000","42,652,000","41,679,000","41,573,000","42,575,000","43,170,000","41,970,000","41,440,000","41,937,000","40,612,000","43,624,000","47,273,000","56,986,000","56,690,000","45,404,000","42,003,000","44,129,000","43,403,000","43,172,000","42,055,000","26,585,000","24,974,000","24,110,000","24,019,000","23,162,000","22,933,000","23,358,000","22,983,000","22,126,000","21,610,000","25,701,000","25,484,000","24,459,000","24,167,000","24,108,000","22,688,000","22,132,000","21,552,000","19,400,000","17,500,000","18,500,000","18,700,000","18,500,000","17,900,000","18,400,000","18,600,000","16,800,000","18,500,000","17,900,000","15,700,000","15,100,000","14,700,000","15,500,000","15,800,000","14,600,000","13,500,000","13,900,000","13,500,000","13,600,000","11,200,000","10,700,000","10,400,000","9,800,000"
		DepreciationAndAmortizationInIncomeStatement,"265,798,000","62,478,000","68,455,000","67,586,000","67,279,000","64,467,000","75,533,000","69,320,000","69,213,000","66,965,000","76,173,000","65,092,000","68,051,000","67,253,000","70,092,000","54,688,000","53,923,000","51,276,000","55,794,000","55,201,000","52,563,000","53,964,000","52,395,000","47,928,000","48,250,000","47,653,000","51,867,000","51,345,000","51,964,000","51,942,000","52,799,000","66,168,000","65,898,000","66,179,000","69,055,000","69,002,000","70,318,000","70,071,000","63,207,000","50,409,000","50,702,000","50,014,000","50,237,000","46,034,000","48,488,000","50,584,000","51,370,000","52,451,000","55,408,000","40,046,000","39,103,000","40,579,000","42,093,000","42,652,000","41,679,000","41,573,000","42,575,000","43,170,000","41,970,000","41,440,000","41,937,000","40,612,000","43,624,000","47,273,000","56,986,000","56,690,000","45,404,000","42,003,000","44,129,000","43,403,000","43,172,000","42,055,000","26,585,000","24,974,000","24,110,000","24,019,000","23,162,000","22,933,000","23,358,000","22,983,000","22,126,000","21,610,000","25,701,000","25,484,000","24,459,000","24,167,000","24,108,000","22,688,000","22,132,000","21,552,000","19,400,000","17,500,000","18,500,000","18,700,000","18,500,000","17,900,000","18,400,000","18,600,000","16,800,000","18,500,000","17,900,000","15,700,000","15,100,000","14,700,000","15,500,000","15,800,000","14,600,000","13,500,000","13,900,000","13,500,000","13,600,000","11,200,000","10,700,000","10,400,000","9,800,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,193,000","23,005,000","22,002,000","21,717,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,508,000","2,479,000","2,457,000","2,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,508,000","2,479,000","2,457,000","2,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"288,226,000","51,963,000","80,020,000","77,801,000","78,442,000","54,118,000","38,914,000","70,533,000","40,541,000","69,155,000","68,993,000","69,319,000","71,640,000","73,507,000","84,574,000","76,835,000","58,669,000","59,022,000","57,631,000","53,316,000","52,362,000","50,655,000","56,457,000","47,469,000","47,128,000","25,189,000","36,214,000","14,618,000","30,683,000","34,367,000","43,009,000","63,324,000","63,732,000","63,937,000","69,404,000","61,518,000","57,822,000","61,653,000","219,675,000","-450,000",,"26,308,000",,,,,,,,,,,,,"282,904,000","-16,214,000","-9,635,000","72,110,000","-17,363,000","-25,827,000","-15,741,000","-12,104,000","-47,279,000","-19,419,000","12,105,000","-24,256,000","35,040,000","-23,200,000","-21,151,000","-21,429,000","-23,148,000","-23,415,000","-18,918,000","-13,144,000","-9,294,000","-5,389,000",,,"-28,823,000","10,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"965,627,000","251,058,000","225,081,000","223,146,000","266,342,000","193,735,000","114,899,000","127,073,000","-86,348,000","33,339,000","114,859,000","113,391,000","126,692,000","117,626,000","94,684,000","69,568,000","97,251,000","94,774,000","80,175,000","78,665,000","89,361,000","94,868,000","66,833,000","67,916,000","80,490,000","102,526,000","79,853,000","100,530,000","98,182,000","84,623,000","62,822,000","92,053,000","87,272,000","70,149,000","43,281,000","79,572,000","84,411,000","80,457,000","22,132,000","48,348,000","56,043,000","76,829,000","45,577,000","70,464,000","64,252,000","52,811,000","35,530,000","55,823,000","51,667,000","37,485,000","18,081,000","23,010,000","41,013,000","43,743,000","-246,988,000","45,750,000","64,094,000","-16,285,000","80,737,000","91,051,000","87,168,000","95,276,000","123,100,000","85,692,000","62,167,000","142,005,000","66,561,000","101,639,000","110,818,000","123,468,000","97,793,000","90,291,000","52,785,000","55,714,000","43,294,000","36,214,000","24,540,000","44,752,000","34,819,000","39,727,000","46,255,000","43,674,000","26,267,000","25,898,000","33,063,000","30,655,000","-58,057,000","24,102,000","29,741,000","112,779,000","34,500,000","33,800,000","33,100,000","35,500,000","34,200,000","28,800,000","31,600,000","35,200,000","28,000,000","28,500,000","26,900,000","20,300,000","11,100,000","19,200,000","31,800,000","31,300,000","18,700,000","29,700,000","32,300,000","27,700,000","20,700,000","10,800,000","13,800,000","16,100,000","13,400,000"
NetNonOperatingInterestIncomeExpense,"-177,480,000","-37,238,000","-40,837,000","-44,729,000","-54,676,000","-57,381,000","-56,620,000","-61,919,000","-58,639,000","-51,406,000","-54,739,000","-59,227,000","-60,417,000","-61,224,000","-59,747,000","-52,481,000","-44,437,000","-43,802,000","-42,946,000","-42,857,000","-42,273,000","-43,214,000","-42,082,000","-54,153,000","-60,928,000","-52,568,000","-53,504,000","-56,098,000","-56,666,000","-56,464,000","-56,701,000","-74,954,000","-74,826,000","-75,027,000","-77,009,000","-82,592,000","-87,556,000","-95,026,000","-86,788,000","-73,843,000","-64,380,000","-63,824,000","-66,657,000","-60,068,000","-66,674,000","-57,286,000","-59,260,000","-45,781,000","-34,650,000","-29,003,000","-33,023,000","-32,299,000","-36,235,000","-45,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,730,000","420,000","413,000","442,000","455,000","509,000","424,000","468,000","569,000","439,000","502,000","434,000","816,000","106,000","553,000","2,189,000","522,000","457,000","451,000","452,000","455,000","460,000","455,000","1,050,000","959,000","497,000","462,000","460,000","465,000","471,000","467,000","466,000","470,000","476,000","368,000","553,000","570,000","656,000","485,000","272,000","408,000","4,000","6,000","15,000","20,000","5,000","1,000","0","0","4,000","1,000","1,000","0","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"179,210,000","37,658,000","41,250,000","45,171,000","55,131,000","57,890,000","57,044,000","62,387,000","59,208,000","51,845,000","55,241,000","59,661,000","61,233,000","61,330,000","60,300,000","54,670,000","44,959,000","44,259,000","43,397,000","43,309,000","42,728,000","43,674,000","42,537,000","55,203,000","61,887,000","53,065,000","53,966,000","56,558,000","57,131,000","56,935,000","57,168,000","75,420,000","75,296,000","75,503,000","77,377,000","83,145,000","88,126,000","95,682,000","87,273,000","74,115,000","64,788,000","63,828,000","66,663,000","60,083,000","66,694,000","57,291,000","59,261,000","45,781,000","34,650,000","29,007,000","33,024,000","32,300,000","36,235,000","45,271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-107,857,000","-3,047,000","-38,937,000","-161,000","-65,712,000","-1,932,000","35,501,000","4,564,000","-527,000","-170,931,000","-34,312,000","-355,000","-53,000","-115,000","-112,000","-16,000","-969,000","319,000","412,000","-180,000","-937,000","-267,000","-37,264,000","-41,519,000","-484,000","-9,150,000","-33,903,000","-15,297,000","-41,344,000","-9,852,000","-49,841,000","-18,466,000","-1,867,000","-1,499,000","-27,035,000","-28,527,000","-7,451,000","518,000","-1,053,663,000","450,000","2,196,000","-247,000","19,803,000","-1,246,000","-2,310,000","-4,944,000","-1,452,000","11,195,000","-79,000","-2,697,000","-218,000","-17,917,000","72,752,000","-31,085,000","-259,900,000","11,676,000","7,351,000","-75,323,000","14,249,000","18,893,000","-2,177,000","8,227,000","44,133,000","14,482,000","-14,175,000","22,031,000","-37,842,000","3,079,000","17,883,000","19,032,000","30,364,000","20,286,000","13,648,000","6,684,000","3,370,000","2,559,000",,,"17,211,000","-13,942,000",,,,,,,,,,,,,,"100,000","100,000","100,000","-5,800,000","100,000","100,000","-5,400,000","-125,500,000","200,000","200,000","200,000","200,000","400,000","400,000","400,000","500,000","500,000","700,000","600,000","900,000","1,300,000","600,000"
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,206,000","-7,968,000","-12,681,000","-9,112,000","-7,661,000","-9,309,000",,,,,,,,,,,,"0","0",,,,,,,,,,,,,"10,809,000","18,203,000",,"26,939,000","17,713,000","21,112,000",,"25,409,000","19,144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-106,655,000","-3,300,000","-37,838,000","-42,000","-65,475,000","0","-4,391,000","-413,000","-412,000","-171,275,000","-34,199,000","-242,000","-508,000","0","0","0","-993,000","-61,000","-303,000","-319,000","-378,000","-156,000","-36,862,000","-41,518,000","-419,000","-1,867,000","-25,900,000","-863,000","-30,962,000","-1,573,000","-40,982,000","-18,350,000","-1,197,000","-1,787,000","-28,790,000","-28,391,000","-5,032,000",,"-1,060,176,000","0","2,196,000","-247,000","19,803,000","-1,246,000","-2,310,000","-4,944,000","-1,452,000","11,195,000","-79,000","-2,697,000","-218,000","-17,917,000","72,752,000","-31,085,000","-259,900,000","11,676,000","-3,458,000","-93,526,000","80,013,000","-8,046,000","-19,890,000","-12,885,000","112,942,000","-10,927,000","-33,319,000","22,031,000","-37,842,000","3,079,000","17,883,000","19,032,000","30,364,000","20,286,000","13,648,000","6,684,000","3,370,000","2,559,000",,,"17,211,000","-13,942,000",,,,,,,,,,,,,,"100,000","100,000","100,000","-5,800,000","100,000","100,000","-5,400,000","-125,500,000","200,000","200,000","200,000","200,000","400,000","400,000","400,000","500,000","500,000","700,000","600,000","900,000","1,300,000","600,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"8,200,000","0","0","0","3,600,000","0","0","171,100,000","0","0","0",,"0","0","993,000",,"-426,000","0","0","0","36,862,000",,"0","1,440,000","17,500,000","0","0","1,065,000","40,575,000","18,279,000","293,000","1,633,000","4,101,000","1,250,000","5,032,000",,"1,053,526,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247,000",,"2,300,000","2,262,000","4,707,000","-219,000","1,340,000","1,991,000","1,601,000","365,000","14,287,000","-1,835,000","28,963,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"3,300,000","29,638,000","42,000","65,475,000",,"791,000","413,000","412,000","175,000","34,199,000","242,000","508,000",,"0",,,"61,000","729,000","319,000","378,000","156,000","0","41,518,000","419,000","427,000","8,400,000","863,000","30,962,000","508,000","407,000","71,000","904,000","154,000","24,689,000","27,141,000",,,,,,,,"-1,054,000","48,000","237,000","1,671,000","-12,535,000","-1,912,000","1,096,000","-147,000","3,630,000","-70,917,000","2,122,000",,,,,,,,,,,,,,,,,"-30,364,000","-20,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-1,202,000","253,000","-1,099,000","-119,000","-237,000","-1,932,000","39,892,000","4,977,000","-115,000","344,000","-113,000","-113,000","455,000","-115,000","-112,000","-16,000","24,000","380,000","715,000","139,000","-559,000","-111,000","-402,000","-1,000","-65,000","-77,000","-35,000","-1,753,000","-1,270,000","-618,000","450,000","-116,000","-670,000","288,000","1,755,000","-136,000","-2,419,000","518,000","-137,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
