name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009
		RetainedEarnings,"-25,271,000","-27,501,000","-21,873,000","-24,966,000","-28,337,000","-33,374,000","-33,840,000","-48,521,000","-50,023,000","-63,942,000","-65,491,000","-66,623,000","-70,039,000","-70,980,000","-123,806,000","-129,103,000","-134,524,000","-141,641,000","-143,588,000","-145,033,000","-143,665,000","-144,244,000","-136,394,000","-132,825,000","-128,418,000","-125,537,000","-119,484,000","-113,405,000","-108,377,000","-105,161,000","-99,684,000","-93,397,000","5,366,000","8,039,000","52,068,000","53,007,000","54,589,000","56,751,000","120,243,000","120,379,000","120,178,000","117,305,000","112,872,000","107,378,000","100,932,000","94,593,000","87,665,000","80,164,000","73,753,000","68,503,000","66,093,000","59,580,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,178,000","0","24,362,000","7,779,000","7,779,000","7,779,000","7,779,000","7,779,000","7,779,000","7,779,000","7,779,000","7,641,000","7,064,000"
		GainsLossesNotAffectingRetainedEarnings,"-256,000","-255,000","-255,000","-255,000","-282,000","-290,000","-275,000","-237,000","-249,000","-319,000","-335,000","-366,000","-357,000","-357,000","-302,000","-380,000","-458,000","-480,000","-454,000","-463,000","-453,000","-412,000","-424,000","-418,000","-426,000","-420,000","-420,000","-413,000","-815,000","-812,000","-827,000","-1,054,000","-1,018,000","-1,127,000","-1,217,000","-1,012,000","-1,408,000","-1,575,000","-1,726,000","-1,439,000","-185,000","83,000","80,000","51,000","-27,000","-28,000","-10,000","9,000","21,000","13,000","3,000","21,000"
TotalCapitalization,"301,463,000","298,645,000","299,695,000","295,148,000","288,567,000","279,406,000","273,288,000","255,944,000","249,207,000","233,871,000","228,091,000","222,829,000","214,253,000","211,206,000","153,025,000","148,326,000","133,666,000","124,907,000","121,141,000","118,082,000","118,318,000","116,614,000","123,505,000","124,752,000","140,775,000","141,605,000","145,711,000","150,585,000","182,805,000","188,612,000","196,610,000","204,716,000","304,483,000","309,588,000","353,880,000","356,144,000","357,912,000","360,601,000","425,039,000","430,524,000","439,632,000","455,187,000","455,343,000","451,399,000","440,877,000","428,166,000","381,842,000","368,068,000","365,009,000","180,519,000","134,718,000","117,536,000"
CommonStockEquity,"301,463,000","298,645,000","299,695,000","295,148,000","288,567,000","279,406,000","273,288,000","255,944,000","249,207,000","233,871,000","228,091,000","222,829,000","214,253,000","211,206,000","153,025,000","148,326,000","133,666,000","124,907,000","121,141,000","118,082,000","118,318,000","116,614,000","123,505,000","124,752,000","125,775,000","126,605,000","130,711,000","135,585,000","137,957,000","138,848,000","141,931,000","145,151,000","239,959,000","240,143,000","280,776,000","278,895,000","276,618,000","275,564,000","335,859,000","338,357,000","344,640,000","357,587,000","365,919,000","355,389,000","340,867,000","326,559,000","303,494,000","290,022,000","280,373,000","91,032,000","81,723,000","73,186,000"
CapitalLeaseObligations,"5,114,000","6,375,000","7,248,000","8,545,000","9,442,000","10,782,000","12,120,000","8,692,000","9,758,000","10,769,000","11,850,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"130,371,000","124,732,000","125,701,000","118,138,000","108,157,000","113,607,000","98,753,000","147,093,000","137,843,000","120,083,000","112,369,000","105,167,000","119,392,000","114,793,000","82,907,000","77,470,000","62,003,000","52,381,000","62,053,000","57,859,000","56,900,000","53,822,000","59,054,000","58,553,000","57,485,000","56,130,000","57,989,000","60,437,000","61,062,000","59,092,000","58,822,000","58,259,000","52,950,000","48,232,000","84,878,000","77,953,000","70,323,000","63,406,000","27,259,000","22,864,000","28,901,000","54,313,000","64,988,000","77,686,000","57,791,000","38,216,000","66,687,000","84,284,000","88,746,000","-97,497,000","-74,303,000","-67,548,000"
WorkingCapital,"89,303,000","88,354,000","92,359,000","90,565,000","82,359,000","83,594,000","80,244,000","99,735,000","88,364,000","68,258,000","63,727,000","59,679,000","65,217,000","62,350,000","75,459,000","69,592,000","53,414,000","42,042,000","52,078,000","47,301,000","43,882,000","40,460,000","45,112,000","44,264,000","58,055,000","56,141,000","66,885,000","69,549,000","100,433,000","102,892,000","106,876,000","110,412,000","107,146,000","106,326,000","112,157,000","111,040,000","112,606,000","109,066,000","105,686,000","103,222,000","113,183,000","140,846,000","142,797,000","162,361,000","147,726,000","129,131,000","135,243,000","155,164,000","170,122,000","31,527,000","19,942,000","16,426,000"
InvestedCapital,"301,463,000","298,645,000","299,695,000","295,148,000","288,567,000","279,406,000","273,288,000","255,944,000","249,207,000","233,871,000","228,091,000","222,829,000","214,253,000","211,206,000","153,025,000","148,326,000","133,666,000","124,907,000","121,141,000","118,082,000","118,318,000","116,614,000","138,505,000","139,752,000","140,825,000","141,654,000","145,760,000","150,634,000","202,518,000","208,326,000","215,083,000","222,414,000","321,279,000","325,596,000","370,451,000","371,572,000","373,994,000","375,225,000","438,662,000","445,953,000","452,801,000","471,659,000","469,720,000","461,437,000","451,957,000","443,580,000","395,717,000","383,630,000","383,105,000","196,727,000","147,900,000","130,426,000"
TangibleBookValue,"130,371,000","124,732,000","125,701,000","118,138,000","108,157,000","113,607,000","98,753,000","147,093,000","137,843,000","120,083,000","112,369,000","105,167,000","119,392,000","114,793,000","82,907,000","77,470,000","62,003,000","52,381,000","62,053,000","57,859,000","56,900,000","53,822,000","59,054,000","58,553,000","57,485,000","56,130,000","57,989,000","60,437,000","61,062,000","59,092,000","58,822,000","58,259,000","52,950,000","48,232,000","84,878,000","77,953,000","70,323,000","63,406,000","27,259,000","22,864,000","28,901,000","54,313,000","64,988,000","77,686,000","57,791,000","38,216,000","66,687,000","84,284,000","88,746,000","-97,497,000","-74,303,000","-67,548,000"
TotalDebt,"5,114,000","6,375,000","7,248,000","8,545,000","9,442,000","10,782,000","12,120,000","8,692,000","9,758,000","10,769,000","11,850,000",,,,,,,,,,,,"15,000,000","15,000,000","15,050,000","15,049,000","15,049,000","15,049,000","64,561,000","69,478,000","73,152,000","77,263,000","81,320,000","85,453,000","89,675,000","92,677,000","97,376,000","99,661,000","102,803,000","107,596,000","108,161,000","114,072,000","103,801,000","106,048,000","111,090,000","117,021,000","92,223,000","93,608,000","102,732,000","105,695,000","66,177,000","57,240,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,206,000","1,380,000","2,560,000","21,664,000","31,338,000","38,355,000","39,065,000","30,300,000","8,515,000",,,,"10,200,000",,,,"71,556,000","38,082,000","32,058,000"
ShareIssued,"54,747,302","54,546,131","54,208,614","53,786,363","53,612,299","53,259,519","52,773,842","52,209,813","51,938,074","51,636,757","51,102,339","50,518,460","50,047,641","49,771,433","49,145,985","48,146,384","46,982,300","46,220,880","45,713,248","45,435,836","45,525,436","45,606,272","45,755,311","45,557,295","45,416,200","45,232,041","45,008,144","44,617,850","44,550,241","44,485,717","44,380,260","44,025,908","43,656,436","43,485,157","43,263,272","42,886,884","42,817,252","42,788,671","42,762,966","43,350,831","44,061,728","49,832,054","49,779,679","49,564,877","49,085,803","48,683,445","47,505,011","47,247,147","47,237,175","44,912,597","44,912,597","44,912,597"
OrdinarySharesNumber,"54,747,302","54,546,131","54,208,614","53,786,363","53,612,299","53,259,519","52,773,842","52,209,813","51,938,074","51,636,757","51,102,339","50,518,460","50,047,641","49,771,433","49,145,985","48,146,384","46,982,300","46,220,880","45,713,248","45,435,836","45,525,436","45,606,272","45,755,311","45,557,295","45,416,200","45,232,041","45,008,144","44,617,850","44,550,241","44,485,717","44,380,260","44,025,908","43,656,436","43,485,157","43,263,272","42,886,884","42,817,252","42,788,671","42,762,966","43,222,031","44,061,728","45,866,202","47,602,227","47,387,425","46,908,351","46,505,993","45,327,559","45,069,695","45,059,723","44,912,597","44,912,597","44,912,597"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128,800",,"3,965,852","2,177,452","2,177,452","2,177,452","2,177,452","2,177,452","2,177,452","2,177,452",,,
