name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
		DepreciationAndAmortizationInIncomeStatement,"150,714,000","38,612,000","39,549,000","36,306,000","36,247,000","36,558,000","36,540,000","38,052,000","37,941,000","38,013,000","40,232,000","40,822,000","40,053,000","39,450,000","41,320,000","41,187,000","40,018,000","38,430,000","42,697,000","42,230,000","39,500,000","38,867,000","42,972,000","40,921,000","40,708,000","75,048,000","44,034,000","44,505,000","50,110,000","43,854,000","47,542,000","44,371,000","43,086,000","41,276,000","41,932,000","42,322,000","40,424,000","41,408,000","44,890,000","44,737,000","41,439,000","35,909,000","58,730,000"
	OtherOperatingExpenses,"667,572,000","152,925,000","162,227,000","195,113,000","157,307,000","107,772,000","105,088,000","91,337,000","59,049,000","132,999,000","153,740,000","175,634,000","170,398,000","149,885,000","161,600,000","198,781,000","190,100,000","155,473,000","160,716,000","194,802,000","189,269,000","157,324,000","166,362,000","198,754,000","191,433,000","180,293,000","166,801,000","196,931,000","191,202,000","153,811,000","169,666,000","200,891,000","189,190,000","167,912,000","169,430,000","202,625,000","194,674,000","173,260,000","166,364,000","191,399,000","205,370,000","163,376,000","166,609,000"
OperatingIncome,"462,366,000","10,057,000","85,249,000","198,193,000","168,867,000","-18,816,000","-23,202,000","-56,905,000","-101,221,000","-57,509,000","-4,952,000","154,735,000","96,330,000","-28,737,000","11,868,000","155,596,000","58,901,000","-57,312,000","-10,786,000","113,922,000","46,768,000","-76,735,000","-2,635,000","152,641,000","38,050,000","-119,455,000","-4,974,000","170,860,000","45,872,000","-50,054,000","-8,356,000","161,915,000","80,660,000","-58,734,000","1,912,000","205,594,000","30,980,000","-35,873,000","-1,880,000","183,862,000","93,086,000","-48,279,000","-25,982,000"
NetNonOperatingInterestIncomeExpense,"-111,056,000","-25,370,000","-26,187,000","-28,372,000","-31,127,000","-30,956,000","-31,701,000","-28,145,000","-21,908,000","-19,153,000","-20,115,000","-21,463,000","-21,803,000","-20,797,000","-20,940,000","-19,500,000","-20,561,000","-19,913,000","-20,128,000","-20,160,000","-19,452,000","-18,261,000","-18,364,000","-15,137,000","-14,579,000","-14,581,000","-14,642,000","-15,019,000","-15,732,000","-20,178,000","-20,456,000","-20,857,000","-20,638,000","-20,046,000","-20,986,000","-21,018,000","-22,926,000","-28,606,000","-25,163,000","-29,545,000","-28,909,000","-27,809,000","-26,137,000"
	InterestExpenseNonOperating,"111,056,000","25,370,000","26,187,000","28,372,000","31,127,000","30,956,000","31,701,000","28,145,000","21,908,000","19,153,000","20,115,000","21,463,000","21,803,000","20,797,000","20,940,000","19,500,000","20,561,000","19,913,000","20,128,000","20,160,000","19,452,000","18,261,000","18,364,000","15,137,000","14,579,000","14,581,000","14,642,000","15,019,000","15,732,000","20,178,000","20,456,000","20,857,000","20,638,000","20,046,000","20,986,000","21,018,000","22,926,000","28,606,000","25,163,000","29,545,000","28,909,000","27,809,000","26,137,000"
OtherIncomeExpense,"-60,260,000","-18,000","63,000","-58,788,000","-1,517,000","-260,000","-462,000","-2,579,000","-8,000","-53,000","-493,000","-1,121,000","13,000","-2,593,000","-9,082,000","-3,807,000","-3,649,000","-8,898,000","-96,000","-4,992,000","-269,538,000","-7,934,000","-8,981,000","-72,000","-118,000","30,000","-2,176,000","-41,000","-20,679,000","-406,000","-14,027,000","-405,000","-28,000","-691,000","-1,359,000","13,000","-32,322,000","73,000","-547,000","237,000","733,000","1,140,000","-18,000"
	SpecialIncomeCharges,"-60,302,000","-30,000","51,000","-58,827,000","-1,496,000","-86,000","-171,000","-2,581,000","-9,000","-65,000","-337,000","-1,207,000","-66,000","-2,566,000","-9,144,000","-3,866,000","-3,691,000","-8,835,000","-100,000","-5,100,000","-269,455,000","-8,020,000","-8,904,000","-72,000","0","-112,000","-2,558,000","0","-20,470,000","-145,000","-14,141,000","-461,000","-73,000","-674,000","-1,407,000","0","-32,429,000","73,000","-547,000","0","0","1,140,000",
		RestructuringAndMergernAcquisition,"1,475,000","30,000","-51,000","0","1,496,000","86,000","171,000","2,581,000","9,000","65,000","337,000","1,207,000","66,000","2,566,000","994,000","3,866,000","3,691,000","8,835,000","100,000","5,100,000","0","0","8,904,000",,"0","112,000","2,001,000","0","122,000","145,000","12,945,000",,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,"0","0",,,"0","0","269,332,000",,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0","58,827,000",,,,,,,,,,,"8,150,000",,,,"0","-108,000","123,000","8,020,000","77,000",,"118,000","-142,000","557,000","41,000","20,348,000","261,000","0","461,000","73,000","674,000","1,407,000","-13,000","32,429,000","-73,000",,"-237,000","-733,000","-1,140,000",
	OtherNonOperatingIncomeExpenses,"42,000","12,000","12,000","39,000","-21,000","-174,000","-291,000","2,000","1,000","12,000","-156,000","86,000","79,000","-27,000","62,000","59,000","42,000","-63,000","4,000","108,000","-83,000","86,000","-77,000","-72,000","-118,000","142,000","382,000","-41,000","-209,000","-261,000","114,000","56,000","45,000","-17,000","48,000","13,000","107,000","73,000","-547,000","237,000","733,000","1,140,000","-18,000"
PretaxIncome,"291,050,000","-15,331,000","59,125,000","111,033,000","136,223,000","-50,032,000","-55,365,000","-87,629,000","-123,137,000","-76,715,000","-25,560,000","132,151,000","74,540,000","-52,127,000","-18,154,000","132,289,000","34,691,000","-86,123,000","-31,010,000","88,770,000","-242,222,000","-102,930,000","-29,980,000","137,432,000","23,353,000","-134,006,000","-21,792,000","155,800,000","9,461,000","-70,638,000","-42,839,000","140,653,000","59,994,000","-79,471,000","-20,433,000","184,589,000","-24,268,000","-64,406,000","-27,590,000","154,554,000","64,910,000","-74,948,000","-52,137,000"
TaxProvision,"-1,360,000","-6,344,000","-12,413,000","8,936,000","8,461,000","-5,148,000","-9,829,000","-8,392,000","7,892,000","-20,196,000","-1,377,000","34,123,000","21,889,000","-15,107,000","-7,101,000","36,301,000","11,994,000","-23,279,000","-10,569,000","33,736,000","-66,372,000","-41,801,000","-18,075,000","71,777,000","5,585,000","-49,957,000","-10,764,000","57,850,000","3,652,000","-27,040,000","-17,393,000","53,477,000","22,658,000","-30,040,000","-6,926,000","64,390,000","-8,414,000","-24,046,000","-18,791,000","62,297,000","25,790,000","-29,814,000","-21,291,000"
NetIncomeCommonStockholders,"292,410,000","-8,987,000","71,538,000","102,097,000","127,762,000","-44,884,000","-45,536,000","-79,237,000","-131,029,000","-56,519,000","-24,183,000","98,028,000","52,651,000","-37,020,000","-11,053,000","95,988,000","22,697,000","-62,844,000","-20,441,000","55,034,000","-175,850,000","-61,129,000","-11,905,000","65,655,000","17,768,000","-84,049,000","-11,028,000","97,950,000","5,809,000","-43,598,000","-25,446,000","87,176,000","37,336,000","-49,431,000","-13,507,000","120,199,000","-15,854,000","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
	NetIncome,"292,410,000","-8,987,000","71,538,000","102,097,000","127,762,000","-44,884,000","-45,536,000","-79,237,000","-131,029,000","-56,519,000","-24,183,000","98,028,000","52,651,000","-37,020,000","-11,053,000","95,988,000","22,697,000","-62,844,000","-20,441,000","55,034,000","-175,850,000","-61,129,000","-11,905,000","65,655,000","17,768,000","-84,049,000","-11,028,000","97,950,000","5,809,000","-43,598,000","-25,446,000","87,176,000","37,336,000","-49,431,000","-13,507,000","120,199,000","-15,854,000","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
		NetIncomeIncludingNoncontrollingInterests,"292,410,000","-8,987,000","71,538,000","102,097,000","127,762,000","-44,884,000","-45,536,000","-79,237,000","-131,029,000","-56,519,000","-24,183,000","98,028,000","52,651,000","-37,020,000","-11,053,000","95,988,000","22,697,000","-62,844,000","-20,441,000","55,034,000","-175,850,000","-61,129,000","-11,905,000","65,655,000","17,768,000","-84,049,000","-11,028,000","97,950,000","5,809,000","-43,598,000","-25,446,000","87,176,000","37,336,000","-49,431,000","-13,507,000","120,199,000","-15,854,000","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
			NetIncomeContinuousOperations,"292,410,000","-8,987,000","71,538,000","102,097,000","127,762,000","-44,884,000","-45,536,000","-79,237,000","-131,029,000","-56,519,000","-24,183,000","98,028,000","52,651,000","-37,020,000","-11,053,000","95,988,000","22,697,000","-62,844,000","-20,441,000","55,034,000","-175,850,000","-61,129,000","-11,905,000","65,655,000","17,768,000","-84,049,000","-11,028,000","97,950,000","5,809,000","-43,598,000","-25,446,000","87,176,000","37,336,000","-49,431,000","-13,507,000","120,199,000","-15,854,000","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
DilutedNIAvailtoComStockholders,"292,410,000","-8,987,000","71,538,000","102,097,000","127,762,000","-44,884,000","-45,536,000","-79,237,000","-131,029,000","-56,519,000","-24,183,000","98,028,000","52,651,000","-37,020,000","-11,053,000","95,988,000","22,697,000","-62,844,000","-20,441,000","55,034,000","-175,850,000","-61,129,000","-11,905,000","65,655,000","17,768,000","-84,049,000","-11,028,000","97,950,000","5,809,000","-43,598,000","-25,446,000","87,176,000","37,336,000","-49,431,000","-13,507,000","120,199,000","-15,854,000","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
BasicEPS,,"-0.12","0.93","1.29","1.62","-0.57","-0.58","-1.01","-1.68","-0.72","-0.31","1.25","0.65","-0.44","-0.13","1.11","0.26","-0.73","-0.24","0.64","-2.05","-0.72","-0.14","0.77","0.21","-1","-0.13","1.14","0.07","-0.51","-0.29","1.01","0.43","-0.56","-0.15","1.34","-0.18","-0.435",,"0.998","0.423","-0.488",
DilutedEPS,,"-0.12","0.92","1.28","1.59","-0.57","-0.58","-1.01","-1.68","-0.72","-0.31","1.24","0.64","-0.44","-0.13","1.1","0.26","-0.73","-0.24","0.64","-2.05","-0.72","-0.14","0.77","0.21","-1","-0.13","1.14","0.07","-0.51","-0.29","1","0.43","-0.56","-0.15","1.33","-0.18","-0.435",,"0.986","0.418","-0.488",
BasicAverageShares,,"75,624,000","76,812,000","78,962,000","78,986,000","78,458,000","78,312,000","78,154,000","78,148,130","78,213,000","78,241,000","78,164,000","81,520,000","83,354,000","85,457,000","86,616,000","86,399,000","86,209,000","86,105,000","86,012,000","85,745,000","85,373,000","85,335,000","85,290,000","85,226,000","83,824,000","85,162,000","86,006,000","86,186,000","86,097,000","86,748,000","86,715,000","86,877,000","88,415,000","89,523,000","89,610,000","88,222,000","92,737,008",,"92,480,000","92,480,000","92,480,000",
DilutedAverageShares,,"75,624,000","78,120,000","79,950,000","80,177,000","78,458,000","78,312,000","78,154,000","78,148,130","78,213,000","78,241,000","78,804,000","82,167,000","83,354,000","85,457,000","87,542,000","86,885,000","86,209,000","86,105,000","86,284,000","85,745,000","85,373,000","85,335,000","85,447,000","85,358,000","83,824,000","85,162,000","86,100,000","86,291,000","86,097,000","86,748,000","87,024,000","87,189,000","88,415,000","89,523,000","90,206,000","88,222,000","92,737,008",,"93,552,000","93,552,000","93,552,000",
TotalOperatingIncomeAsReported,"460,891,000","10,027,000","85,300,000","198,193,000","167,371,000","-18,902,000","-23,373,000","-59,486,000","-101,230,000","-57,574,000","-5,289,000","153,528,000","96,264,000","-31,303,000","10,874,000","151,730,000","55,210,000","-66,147,000","-10,886,000","108,822,000","-222,564,000","-76,735,000","-11,539,000","152,641,000","38,050,000","-119,567,000","-6,975,000","170,860,000","45,750,000","-50,199,000","-22,497,000","161,915,000","80,587,000","-59,408,000","505,000","205,594,000","30,980,000","-35,873,000","-1,880,000","183,862,000","93,086,000","-48,279,000","-25,982,000"
TotalExpenses,"1,140,137,000","260,636,000","285,571,000","323,013,000","270,917,000","190,736,000","177,277,000","163,022,000","119,247,000","211,070,000","302,963,000","318,931,000","309,662,000","249,312,000","268,160,000","327,579,000","333,020,000","274,478,000","276,291,000","323,790,000","326,982,000","263,092,000","270,232,000","332,677,000","333,086,000","339,696,000","272,831,000","326,079,000","345,744,000","264,646,000","272,893,000","333,919,000","324,491,000","271,024,000","270,047,000","332,795,000","380,312,000","274,483,000","265,053,000","338,393,000","332,796,000","260,721,000","278,022,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"292,410,000","-8,987,000","71,538,000","102,097,000","127,762,000","-44,884,000","-45,536,000","-79,237,000","-131,029,000","-56,519,000","-24,183,000","98,028,000","52,651,000","-37,020,000","-11,053,000","95,988,000","22,697,000","-62,844,000","-20,441,000","55,034,000","-175,850,000","-61,129,000","-11,905,000","65,655,000","17,768,000","-84,049,000","-11,028,000","97,950,000","5,809,000","-43,598,000","-25,446,000","87,176,000","37,336,000","-49,431,000","-13,507,000","120,199,000","-15,854,000","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
NormalizedIncome,"328,591,200","-8,969,000","71,500,770","156,217,840","129,165,248","-44,806,858","-45,395,357.789","-76,903,776","-131,022,430","-56,471,095","-23,864,155.282","98,923,594","52,697,596","-35,198,140","-5,485,707.282","98,794,716","25,110,914","-56,394,450","-20,375,082.554","58,196,000","19,774,330","-56,317,000","-6,562,600","65,655,000","17,768,000","-83,978,776","-9,493,200","97,950,000","18,377,580","-43,508,535","-16,254,350","87,461,820","37,381,406","-49,011,772","-12,576,918.808","120,199,000","5,322,137","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
InterestExpense,"111,056,000","25,370,000","26,187,000","28,372,000","31,127,000","30,956,000","31,701,000","28,145,000","21,908,000","19,153,000","20,115,000","21,463,000","21,803,000","20,797,000","20,940,000","19,500,000","20,561,000","19,913,000","20,128,000","20,160,000","19,452,000","18,261,000","18,364,000","15,137,000","14,579,000","14,581,000","14,642,000","15,019,000","15,732,000","20,178,000","20,456,000","20,857,000","20,638,000","20,046,000","20,986,000","21,018,000","22,926,000","28,606,000","25,163,000","29,545,000","28,909,000","27,809,000","26,137,000"
NetInterestIncome,"-111,056,000","-25,370,000","-26,187,000","-28,372,000","-31,127,000","-30,956,000","-31,701,000","-28,145,000","-21,908,000","-19,153,000","-20,115,000","-21,463,000","-21,803,000","-20,797,000","-20,940,000","-19,500,000","-20,561,000","-19,913,000","-20,128,000","-20,160,000","-19,452,000","-18,261,000","-18,364,000","-15,137,000","-14,579,000","-14,581,000","-14,642,000","-15,019,000","-15,732,000","-20,178,000","-20,456,000","-20,857,000","-20,638,000","-20,046,000","-20,986,000","-21,018,000","-22,926,000","-28,606,000","-25,163,000","-29,545,000","-28,909,000","-27,809,000","-26,137,000"
EBIT,"402,106,000","10,039,000","85,312,000","139,405,000","167,350,000","-19,076,000","-23,664,000","-59,484,000","-101,229,000","-57,562,000","-5,445,000","153,614,000","96,343,000","-31,330,000","2,786,000","151,789,000","55,252,000","-66,210,000","-10,882,000","108,930,000","-222,770,000","-84,669,000","-11,616,000","152,569,000","37,932,000","-119,425,000","-7,150,000","170,819,000","25,193,000","-50,460,000","-22,383,000","161,510,000","80,632,000","-59,425,000","553,000","205,607,000","-1,342,000","-35,800,000","-2,427,000","184,099,000","93,819,000","-47,139,000","-26,000,000"
EBITDA,"552,820,000"
ReconciledCostOfRevenue,"122,385,000","23,040,000","27,195,000","37,977,000","34,173,000","14,942,000","13,157,000","9,298,000","1,153,000","13,104,000","21,891,000","37,843,000","32,006,000","17,213,000","21,592,000","36,062,000","31,899,000","17,051,000","20,382,000","31,988,000","29,061,000","14,483,000","18,875,000","35,854,000","28,913,000","17,001,000","20,006,000","36,959,000","31,112,000","15,903,000","20,394,000","38,219,000","33,651,000","16,760,000","20,968,000","40,422,000","32,974,000","19,828,000","19,450,000","43,450,000","36,959,000","18,700,000","22,762,000"
ReconciledDepreciation,"150,714,000","38,612,000","39,549,000","36,306,000","36,247,000","36,558,000","36,540,000","38,052,000","37,941,000","38,013,000","40,232,000","40,822,000","40,053,000","39,450,000","41,320,000","41,187,000","40,018,000","38,430,000","42,697,000","42,230,000","39,500,000","38,867,000","42,972,000","40,921,000","40,708,000","75,048,000","44,034,000","44,505,000","50,110,000","43,854,000","47,542,000","44,371,000","43,086,000","41,276,000","41,932,000","42,322,000","40,424,000","41,408,000","44,890,000","44,737,000","41,439,000","35,909,000","58,730,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"292,410,000","-8,987,000","71,538,000","102,097,000","127,762,000","-44,884,000","-45,536,000","-79,237,000","-131,029,000","-56,519,000","-24,183,000","98,028,000","52,651,000","-37,020,000","-11,053,000","95,988,000","22,697,000","-62,844,000","-20,441,000","55,034,000","-175,850,000","-61,129,000","-11,905,000","65,655,000","17,768,000","-84,049,000","-11,028,000","97,950,000","5,809,000","-43,598,000","-25,446,000","87,176,000","37,336,000","-49,431,000","-13,507,000","120,199,000","-15,854,000","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
TotalUnusualItemsExcludingGoodwill,"-60,302,000","-30,000","51,000","-58,827,000","-1,496,000","-86,000","-171,000","-2,581,000","-9,000","-65,000","-337,000","-1,207,000","-66,000","-2,566,000","-9,144,000","-3,866,000","-3,691,000","-8,835,000","-100,000","-5,100,000","-269,455,000","-8,020,000","-8,904,000","-72,000","0","-112,000","-2,558,000","0","-20,470,000","-145,000","-14,141,000","-461,000","-73,000","-674,000","-1,407,000","0","-32,429,000","73,000","-547,000","0","0","1,140,000",
TotalUnusualItems,"-60,302,000","-30,000","51,000","-58,827,000","-1,496,000","-86,000","-171,000","-2,581,000","-9,000","-65,000","-337,000","-1,207,000","-66,000","-2,566,000","-9,144,000","-3,866,000","-3,691,000","-8,835,000","-100,000","-5,100,000","-269,455,000","-8,020,000","-8,904,000","-72,000","0","-112,000","-2,558,000","0","-20,470,000","-145,000","-14,141,000","-461,000","-73,000","-674,000","-1,407,000","0","-32,429,000","73,000","-547,000","0","0","1,140,000",
NormalizedEBITDA,"613,122,000","48,681,000","124,810,000","234,538,000","205,093,000","17,568,000","13,047,000","-18,851,000","-63,279,000","-19,484,000","35,124,000","195,643,000","136,462,000","10,686,000","53,250,000","196,842,000","98,961,000","-18,945,000","31,915,000","156,260,000","86,185,000","-37,782,000","40,260,000","193,490,000","78,640,000","-44,265,000","39,442,000","215,324,000","95,773,000","-6,461,000","39,300,000","206,342,000","123,791,000","-17,475,000","43,892,000","247,929,000","71,511,000","5,608,000","42,463,000","228,836,000","135,258,000","-11,230,000","32,730,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.08","0.062","0.103","0.178","0.096","0.27","0.263","0.054","0.258","0.294","0.29","0.391","0.274","0.346","0.27","0.341","0.38","0.274","0.4","0.4","0.4","0.239","0.373","0.4","0.371","0.386","0.383","0.35","0.38","0.378","0.378","0.339","0.349","0.347","0.373","0.35","0.4","0.397","0.398","0.35"
TaxEffectOfUnusualItems,"-24,120,800","-12,000","13,770","-4,706,160","-92,752","-8,858","-30,357.789","-247,776","-2,430","-17,095","-18,155.282","-311,406","-19,404","-744,140","-3,576,707.282","-1,059,284","-1,277,086","-2,385,450","-34,082.554","-1,938,000","-73,830,670","-3,208,000","-3,561,600","0","0","-41,776","-1,023,200","0","-7,901,420","-55,535","-4,949,350","-175,180","-27,594","-254,772","-476,918.808","0","-11,252,863","0","0","0","0","0","0"
