name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989
	GainOnSaleOfSecurity,,,"-366,000","-294,000","-128,000","-621,000","-257,000","-461,000","-770,000","-371,000","-816,000","-751,000","-774,000","-451,000","-843,000","-1,072,000","-946,000","-243,000","-828,000","244,000","-418,000","-657,000","-486,000","-316,000","-374,000","-612,000","-930,000","-455,000","-628,000","-532,000","1,557,000","-679,000","-535,000","-725,000","-507,000","-349,000","-194,000","-536,000","-1,079,000","-904,000","-660,000","-494,000","-322,000","-303,000","-1,083,000","-505,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-1,609,000","7,891,000","-1,423,000","-6,556,000","-1,521,000","-780,000","-1,553,000","-6,278,000","-1,216,000","-695,000","-1,354,000","-26,732,000","-1,054,000","-3,884,000","-415,000","-5,146,000","-177,000","-469,000","-1,864,000","-4,100,000","-1,674,000","-706,000","-17,188,000","-94,254,000","-5,068,000","-655,000","-6,000","-5,333,000","-3,223,000","-4,820,000","-3,850,000","-2,979,000","-2,252,000","-1,754,000","-1,142,000","-3,831,000","-6,358,000","-4,038,000","-960,000","3,075,000","-2,787,000","-8,496,000","-215,000","-536,000","-1,369,000","-1,144,000","-2,741,000","-4,119,000","-13,921,000","-203,000","-24,911,000","-1,132,000","-646,000","-1,142,000","-5,432,000","-7,648,000","410,000","-474,000","-89,000","-8,335,000","-332,000","-710,000","-828,000","-365,000","-266,000","-1,490,000","-2,632,000","5,523,000","-4,896,000","-1,234,000","-1,551,000","2,128,000","-503,000","-403,000","-2,979,000","-726,000","-404,000","-443,000","-319,000","-718,000","-616,000","-1,308,000","-844,000","-572,000","-542,000","-692,000","-587,000","854,000","977,000","1,009,000","-121,000","-300,000","300,000","1,100,000","700,000","1,200,000","1,200,000","1,000,000","400,000","1,200,000","-10,100,000","1,500,000","1,000,000","1,200,000","900,000","1,000,000","600,000","1,000,000","700,000","800,000","400,000","400,000","600,000","400,000","600,000","600,000","600,000","600,000","600,000","700,000","400,000","400,000","600,000","500,000","400,000",,,,,,,,,,
		RestructuringAndMergernAcquisition,"12,379,000","2,879,000","1,423,000","6,556,000","1,521,000","780,000","1,553,000","6,278,000","1,216,000","695,000","1,354,000","2,636,000","1,054,000","3,884,000","415,000","-1,000","177,000","469,000","1,864,000","4,100,000","1,674,000","706,000","17,188,000","2,254,000","17,000","655,000","6,000","5,333,000","3,223,000","4,820,000","3,850,000","2,979,000","2,252,000","1,754,000","1,142,000","3,831,000","6,358,000","4,038,000","960,000","-3,075,000","2,787,000","8,496,000","215,000","536,000","1,369,000","1,144,000","2,114,000","2,467,000","11,586,000","203,000","26,186,000","88,000","-101,000","80,000","5,588,000",,,,,,,,,"15,000","3,000","297,000",,,"1,776,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,"0",,,,"24,096,000",,,,"5,147,000",,,,"0","0",,,"92,000,000","5,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-357,000","-249,000",,,"774,000","-209,000","627,000","1,652,000","2,335,000","-3,919,000","-1,275,000","1,044,000","747,000","1,062,000","-156,000",,,,,,,,,"350,000","263,000","1,193,000",,,"3,120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,"10,770,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"-3,390,000","-3,480,000","-6,159,000","-6,539,000","-5,218,000","-2,652,000","-1,887,000","-2,962,000","-2,847,000","-3,397,000","-3,551,000","-3,718,000","-2,317,000","-2,003,000","-2,188,000","-1,961,000","-1,284,000","-1,585,000","-728,000","-1,400,000","-1,552,000","-1,347,000","-1,097,000","-1,288,000","-1,361,000","-1,825,000","-1,142,000","-1,165,000","-1,025,000","933,000","-357,000","-2,457,000","-129,000","6,000","-294,000","177,000","-292,000","-548,000","-680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"116,503,000","36,845,000","25,952,000","14,199,000","39,507,000","17,064,000","24,764,000","16,627,000","30,231,000","22,462,000","27,315,000","-9,577,000","12,242,000","12,424,000","13,406,000","22,071,000","20,222,000","20,504,000","16,183,000","28,081,000","18,899,000","18,732,000","-125,000","-63,461,000","12,318,000","10,983,000","4,880,000","18,940,000","7,429,000","-3,760,000","-10,253,000","26,672,000","16,974,000","20,151,000","14,008,000","23,606,000","9,838,000","14,094,000","14,167,000","24,622,000","14,354,000","-3,523,000","12,164,000","19,271,000","12,738,000","27,419,000","28,277,000","31,638,000","14,749,000","26,664,000","-1,623,000","25,246,000","8,905,000","11,082,000","5,948,000","10,259,000","20,747,000","22,789,000","20,214,000","18,621,000","20,073,000","12,910,000","13,443,000","11,236,000","13,855,000","11,525,000","8,562,000","20,790,000","14,158,000","18,219,000","13,697,000","15,964,000","12,801,000","11,717,000","6,725,000","12,596,000","10,470,000","9,557,000","6,054,000","9,826,000","7,837,000","8,231,000","3,516,000","7,391,000","7,092,000","8,211,000","2,874,000","11,853,000","10,195,000","14,104,000","13,335,000","17,400,000","12,200,000","11,500,000","10,400,000","12,500,000","9,200,000","7,000,000","5,200,000","5,600,000","-8,700,000","3,100,000","3,000,000","1,000,000","300,000","300,000","6,700,000","9,400,000","6,500,000","7,000,000","3,600,000","7,000,000","4,800,000","5,500,000","4,700,000","6,300,000","4,300,000","4,800,000","4,400,000","4,700,000","4,000,000","3,400,000","2,800,000","3,600,000","1,900,000",,,,,,,,,,
TaxProvision,"21,037,000","7,735,000","5,498,000","-727,000","8,531,000","3,507,000","5,803,000","-1,034,000","6,254,000","5,494,000","6,199,000","-4,837,000","-1,315,000","4,243,000","4,004,000","3,641,000","3,476,000","5,101,000","3,271,000","11,652,000","7,727,000","8,391,000","400,000","10,332,000","4,742,000","3,708,000","1,664,000","28,411,000","11,555,000","-9,529,000","-9,282,000","12,208,000","5,879,000","7,352,000","2,908,000","8,988,000","2,634,000","5,952,000","5,044,000","6,875,000","6,378,000","-1,615,000","4,675,000","7,591,000","4,137,000","9,459,000","7,756,000","10,362,000","5,505,000","7,606,000","-617,000","8,570,000","3,384,000","4,175,000","2,296,000","3,807,000","8,210,000","8,318,000","7,378,000","6,517,000","7,026,000","4,519,000","4,705,000","4,332,000","4,985,000","3,807,000","2,783,000","6,757,000","801,000","5,990,000","4,383,000","5,108,000","4,281,000","3,632,000","2,085,000","3,779,000","3,141,000","2,867,000","1,816,000","2,948,000","2,351,000","2,469,000","1,055,000","2,291,000","2,198,000","2,545,000","891,000","3,793,000","3,263,000","4,513,000","4,267,000","5,600,000","3,900,000","3,700,000","3,300,000","4,100,000","3,000,000","2,300,000","1,700,000","1,900,000","700,000","1,100,000","1,000,000","300,000","100,000","100,000","2,300,000","3,200,000","2,200,000","2,400,000","2,000,000","2,400,000","1,700,000","1,900,000","1,600,000","2,200,000","1,500,000","1,700,000","1,500,000","1,700,000","1,400,000","1,200,000","1,000,000","1,300,000","700,000",,,,,,,,,,
NetIncomeCommonStockholders,"95,466,000","29,110,000","20,454,000","14,926,000","30,976,000","13,557,000","18,961,000","17,661,000","23,977,000","16,968,000","21,116,000","-4,740,000","13,557,000","8,181,000","9,402,000","18,430,000","16,746,000","15,403,000","12,912,000","16,429,000","11,172,000","10,341,000","-525,000","-73,793,000","7,576,000","7,275,000","3,216,000","-9,471,000","-4,126,000","5,769,000","-971,000","14,464,000","11,095,000","12,799,000","11,100,000","15,036,000","24,843,000","3,910,000","31,118,000","36,025,000","5,838,000","-1,908,000","7,489,000","11,680,000","8,601,000","17,960,000","20,521,000","21,276,000","9,244,000","19,058,000","-1,006,000","16,676,000","5,521,000","6,907,000","3,652,000","6,452,000","12,537,000","14,471,000","12,836,000","12,104,000","13,047,000","8,391,000","8,738,000","6,904,000","8,870,000","7,718,000","5,779,000","14,033,000","13,357,000","12,229,000","9,314,000","10,856,000","8,520,000","8,085,000","4,640,000","8,817,000","7,329,000","6,690,000","4,238,000","6,878,000","5,486,000","5,762,000","2,461,000","5,100,000","4,894,000","5,666,000","1,983,000","8,060,000","6,932,000","9,591,000","9,068,000","11,800,000","8,300,000","7,800,000","7,100,000","8,400,000","6,200,000","4,700,000","3,500,000","3,700,000","-9,400,000","2,000,000","2,000,000","700,000","200,000","200,000","4,400,000","6,200,000","4,300,000","4,600,000","1,600,000","4,600,000","3,100,000","3,600,000","3,100,000","4,100,000","2,800,000","3,100,000","2,900,000","3,000,000","2,600,000","2,200,000","1,800,000","2,300,000","1,200,000",,,,,,,,,,
	NetIncome,"95,466,000","29,110,000","20,454,000","14,926,000","30,976,000","13,557,000","18,961,000","17,661,000","23,977,000","16,968,000","21,116,000","-4,740,000","13,557,000","8,181,000","9,402,000","18,430,000","16,746,000","15,403,000","12,912,000","16,429,000","11,172,000","10,341,000","-525,000","-73,793,000","7,576,000","7,275,000","3,216,000","-9,471,000","-4,126,000","5,769,000","-971,000","14,464,000","11,095,000","12,799,000","11,100,000","15,036,000","24,843,000","3,910,000","31,118,000","36,025,000","5,838,000","-1,908,000","7,489,000","11,680,000","8,601,000","17,960,000","20,521,000","21,276,000","9,244,000","19,058,000","-1,006,000","16,676,000","5,521,000","6,907,000","3,652,000","6,452,000","12,537,000","14,471,000","12,836,000","12,104,000","13,047,000","8,391,000","8,738,000","6,904,000","8,870,000","7,718,000","5,779,000","14,033,000","13,357,000","12,229,000","9,314,000","10,856,000","8,520,000","8,085,000","4,640,000","8,817,000","7,329,000","6,690,000","4,238,000","6,878,000","5,486,000","5,762,000","2,461,000","5,100,000","4,894,000","5,666,000","1,983,000","8,060,000","6,932,000","9,591,000","9,068,000","11,800,000","8,300,000","7,800,000","7,100,000","8,400,000","6,200,000","4,700,000","3,500,000","3,700,000","-9,400,000","2,000,000","2,000,000","700,000","200,000","200,000","4,400,000","6,200,000","4,300,000","4,600,000","1,600,000","4,600,000","3,100,000","3,600,000","3,100,000","4,100,000","2,800,000","3,100,000","2,900,000","3,000,000","2,600,000","2,200,000","1,800,000","2,300,000","1,200,000",,,,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"95,466,000","29,110,000","20,454,000","14,926,000","30,976,000","13,557,000","18,961,000","17,661,000","23,977,000","16,968,000","21,116,000","-4,740,000","13,557,000","8,181,000","9,402,000","18,430,000","16,746,000","15,403,000","12,912,000","16,429,000","11,172,000","10,341,000","-525,000","-73,793,000","7,576,000","7,275,000","3,216,000","-9,471,000","-4,126,000","5,769,000","-971,000","14,464,000","11,095,000","12,799,000","11,100,000","15,036,000","24,843,000","3,910,000","31,118,000","36,025,000","5,838,000","-1,908,000","7,489,000","11,680,000","8,601,000","17,960,000","20,521,000","21,276,000","9,244,000","19,058,000","-1,006,000","16,676,000","5,521,000","6,907,000","3,652,000","6,452,000","12,537,000","14,471,000","12,836,000","12,104,000","13,047,000","8,391,000","8,738,000","6,904,000","8,870,000","7,718,000","5,779,000","14,033,000","13,357,000","12,229,000","9,314,000","10,856,000","8,520,000","8,085,000","4,640,000","8,817,000","7,329,000","6,690,000","4,238,000","6,878,000","5,486,000","5,762,000","2,461,000","5,100,000","4,894,000","5,666,000","1,983,000","8,060,000","6,932,000","9,591,000","9,068,000","11,700,000","8,300,000","7,800,000","7,200,000","8,400,000","6,200,000","4,700,000","3,600,000","3,600,000","-9,600,000","1,800,000","2,000,000","1,100,000","300,000","300,000","4,200,000","6,100,000","4,200,000","4,400,000","1,600,000","4,600,000","3,100,000","3,600,000","3,100,000","4,100,000","2,800,000","3,100,000","2,900,000","3,000,000","2,600,000","2,200,000","1,800,000","2,300,000","1,200,000","1,300,000","1,300,000","1,000,000","1,000,000","900,000","900,000","600,000","600,000","500,000","500,000"
			NetIncomeContinuousOperations,"95,466,000","29,110,000","20,454,000","14,926,000","30,976,000","13,557,000","18,961,000","17,661,000","23,977,000","16,968,000","21,116,000","-4,740,000","13,557,000","8,181,000","9,402,000","18,430,000","16,746,000","15,403,000","12,912,000","16,429,000","11,172,000","10,341,000","-525,000","-73,793,000","7,576,000","7,275,000","3,216,000","-9,471,000","-4,126,000","5,769,000","-971,000","14,464,000","11,095,000","12,799,000","11,100,000","14,618,000","7,204,000","8,142,000","9,123,000","17,747,000","7,976,000","-1,908,000","7,489,000","11,680,000","8,601,000","17,960,000","20,521,000","21,276,000","9,244,000","19,058,000","-1,006,000","16,676,000","5,521,000","6,907,000","3,652,000","6,452,000","12,537,000","14,471,000","12,836,000","12,104,000","13,047,000","8,391,000","8,738,000","6,904,000","8,870,000","7,718,000","5,779,000","14,033,000","13,357,000","12,229,000","9,314,000","10,856,000","8,520,000","8,085,000","4,640,000","8,817,000","7,329,000","6,690,000","4,238,000","6,878,000","5,486,000","5,762,000","2,461,000","5,100,000","4,894,000","5,666,000","1,983,000","8,060,000","6,932,000","9,591,000","9,068,000","11,800,000","8,300,000","7,800,000","7,100,000","8,400,000","6,200,000","4,700,000","3,500,000","3,700,000","-9,400,000","2,000,000","2,000,000","700,000","200,000","200,000","4,400,000","6,200,000","4,300,000","4,600,000","1,600,000","4,600,000","3,100,000","3,600,000","3,100,000","4,100,000","2,800,000","3,100,000","2,900,000","3,000,000","2,600,000","2,200,000","1,800,000","2,300,000","1,200,000","1,300,000","1,300,000","1,000,000","1,000,000","900,000","900,000","600,000","600,000","500,000","500,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","418,000","17,639,000","-4,232,000","21,995,000","18,278,000","-2,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,"-100,000","0",,,"-100,000","100,000","200,000","200,000",,,"-100,000","-100,000","200,000","100,000","100,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"95,466,000","29,110,000","20,454,000","14,926,000","30,976,000","13,557,000","18,961,000","17,661,000","23,977,000","16,968,000","21,116,000","-4,740,000","13,557,000","8,181,000","9,402,000","18,430,000","16,746,000","15,403,000","12,912,000","16,429,000","11,172,000","10,341,000","-525,000","-73,793,000","7,576,000","7,275,000","3,216,000","-9,471,000","-4,126,000","5,769,000","-971,000","14,464,000","11,095,000","12,799,000","11,100,000","15,036,000","24,843,000","3,910,000","31,118,000","36,025,000","5,838,000","-1,908,000","7,489,000","11,680,000","8,601,000","17,960,000","20,521,000","21,276,000","9,244,000","19,058,000","-1,006,000","16,676,000","5,521,000","6,907,000","3,652,000","6,452,000","12,537,000","14,471,000","12,836,000","12,104,000","13,047,000","8,391,000","8,738,000","6,904,000","8,870,000","7,718,000","5,779,000","14,033,000","13,357,000","12,229,000","9,314,000","10,856,000","8,520,000","8,085,000","4,640,000","8,817,000","7,329,000","6,690,000","4,238,000","6,878,000","5,486,000","5,762,000","2,461,000","5,100,000","4,894,000","5,666,000","1,983,000","8,060,000","6,932,000","9,591,000","9,068,000","11,800,000","8,300,000","7,800,000","7,100,000","8,400,000","6,200,000","4,700,000","3,500,000","3,700,000","-9,400,000","2,000,000","2,000,000","700,000","200,000","200,000","4,400,000","6,200,000","4,300,000","4,600,000","1,600,000","4,600,000","3,100,000","3,600,000","3,100,000","4,100,000","2,800,000","3,100,000","2,900,000","3,000,000","2,600,000","2,200,000","1,800,000","2,300,000","1,200,000",,,,,,,,,,
BasicEPS,,"0.67","0.47","0.34","0.71","0.31","0.43","0.39","0.53","0.38","0.47","-0.11","0.3","0.18","0.21","0.41","0.37","0.34","0.28","0.35","0.23","0.21","-0.01","-1.52","0.16","0.15","0.06","-0.19","-0.08","0.11","-0.02","0.29","0.22","0.25","0.22","0.29","0.46","0.07","0.54","0.57","0.09","-0.03","0.12",,"0.13","0.27","0.31",,"0.14","0.3","-0.013",,"0.093","0.113","0.06",,"0.207","0.233","0.2",,"0.207","0.133","0.14",,"0.147","0.127","0.093",,"0.227","0.22","0.167",,"0.16","0.147","0.087",,"0.14","0.133","0.087",,"0.1","0.107","0.047",,"0.093","0.107","0.04",,"0.127","0.18","0.167",,"0.167","0.153","0.14",,"0.12","0.093","0.073",,"-0.18","0.04","0.033",,"0.007","0.007","0.073",,"0.073","0.08","0.027",,"0.06","0.067","0.053",,"0.053","0.053","0.053",,"0.047","0.04","0.04",,"0.027","0.027","0.027",,"0.027","0.027","0.027",,"0.013","0.013","0.013"
DilutedEPS,,"0.66","0.46","0.33","0.7","0.3","0.42","0.39","0.53","0.37","0.46","-0.11","0.3","0.18","0.21","0.41","0.37","0.33","0.27","0.34","0.23","0.21","-0.01","-1.52","0.15","0.14","0.06","-0.19","-0.08","0.11","-0.02","0.28","0.22","0.25","0.21","0.29","0.46","0.07","0.53","0.57","0.09","-0.03","0.12",,"0.13","0.26","0.29",,"0.14","0.287","-0.013",,"0.087","0.113","0.06",,"0.2","0.22","0.193",,"0.2","0.127","0.133",,"0.14","0.12","0.093",,"0.207","0.2","0.153",,"0.147","0.14","0.08",,"0.127","0.12","0.08",,"0.093","0.1","0.04",,"0.087","0.1","0.033",,"0.12","0.16","0.147",,"0.147","0.133","0.12",,"0.107","0.08","0.067",,"-0.18","0.04","0.033",,"0.007","0.007","0.073",,"0.073","0.08","0.027",,"0.06","0.067","0.053",,"0.053","0.053","0.053",,"0.047","0.04","0.04",,"0.027","0.027","0.027",,"0.027","0.027","0.027",,"0.013","0.013","0.013"
BasicAverageShares,,"43,575,000","43,981,000","43,974,000","43,762,000","43,818,000","44,108,000","44,723,000","45,036,000","44,889,000","44,897,000","44,882,000","44,716,000","44,611,000","44,956,000","45,055,000","45,130,000","45,531,000","46,529,000","47,489,000","48,071,000","48,221,000","48,733,000","48,631,000","48,611,000","49,873,000","50,810,000","50,435,000","50,120,000","50,342,000","50,668,000","50,432,000","50,383,000","51,049,000","51,494,000","51,731,000","53,532,000","54,919,000","57,901,000","62,859,000","63,469,000","63,051,000","62,145,000",,"65,861,000","66,897,000","66,986,000",,"64,836,000","63,805,500","61,618,500",,"60,175,500","59,995,500","59,911,500",,"60,792,000","62,224,500","63,357,000",,"62,568,000","61,767,000","61,603,500",,"61,705,500","61,593,000","60,748,500",,"58,420,500","56,149,500","54,859,500",,"54,330,000","54,069,000","53,466,000",,"51,906,000","50,766,000","50,116,500",,"53,943,000","53,623,500","53,575,500",,"53,094,000","53,020,500","53,197,500",,"53,587,500","53,604,000","53,505,000",,"49,800,000","50,869,565","50,714,286",,"51,666,667","50,357,143","47,727,273",,"52,222,222","50,000,000","60,000,000",,"62,727,273","60,000,000","60,000,000",,"58,636,364","57,500,000","60,000,000",,"51,666,667","54,000,000","58,125,000",,"52,500,000","58,125,000","54,375,000",,"55,714,286","55,000,000","45,000,000",,"45,000,000","49,827,000",,,,,,,,,
DilutedAverageShares,,"44,253,000","44,708,000","44,853,000","44,502,000","44,472,000","44,652,000","45,140,000","45,364,000","45,267,000","45,515,000","44,882,000","45,303,000","45,287,000","45,286,000","45,401,000","45,576,000","46,087,000","47,476,000","48,171,000","48,370,000","48,490,000","48,733,000","48,631,000","49,135,000","50,354,000","51,440,000","50,435,000","50,120,000","51,085,000","50,668,000","51,121,000","50,931,000","51,673,000","52,165,000","52,655,000","54,389,000","55,736,000","58,752,000","63,576,000","64,105,000","63,051,000","63,130,000",,"67,280,000","69,246,000","69,659,000",,"66,636,000","66,355,500","61,618,500",,"61,891,500","61,045,500","60,781,500",,"63,234,000","64,857,000","66,261,000",,"66,229,500","65,454,000","65,155,500",,"64,351,500","65,209,500","63,697,500",,"63,751,500","61,468,500","59,581,500",,"58,279,500","58,849,500","58,432,500",,"57,273,000","56,743,500","53,364,000",,"57,376,500","58,675,500","59,100,000",,"58,086,000","57,216,000","57,586,500",,"58,327,500","60,058,500","60,999,000",,"56,590,909","58,500,000","59,166,667",,"58,125,000","58,750,000","52,500,000",,"52,222,222","50,000,000","60,000,000",,"62,727,273","60,000,000","60,000,000",,"58,636,364","57,500,000","60,000,000",,"51,666,667","54,000,000","58,125,000",,"52,500,000","58,125,000","54,375,000",,"55,714,286","55,000,000","45,000,000",,"45,000,000","49,827,000",,,,,,,,,
TotalOperatingIncomeAsReported,"136,071,000","40,235,000","29,432,000","20,358,000","46,046,000","22,282,000","27,416,000","18,514,000","33,193,000","25,309,000","30,712,000","-6,026,000","15,960,000","14,741,000","15,409,000","24,259,000","22,183,000","21,788,000","17,768,000","28,809,000","20,299,000","20,284,000","1,222,000","-62,364,000","13,606,000","12,344,000","6,705,000","20,082,000","8,594,000","-2,735,000","-11,186,000","27,027,000","19,431,000","20,280,000","14,002,000","23,900,000","9,661,000","14,386,000","14,715,000","25,308,000","13,997,000","-3,772,000","11,894,000","19,186,000","13,512,000","27,210,000","28,316,000","32,835,000","16,469,000","22,745,000","-4,379,000","25,780,000","9,092,000","11,542,000","4,719,000","8,524,000","18,107,000","20,604,000","17,148,000","15,771,000","17,803,000","11,289,000","12,353,000","9,479,000","12,187,000","11,007,000","7,865,000","19,233,000","12,855,000","17,319,000","14,358,000","15,863,000","12,698,000","11,470,000","6,333,000","12,262,000","10,063,000","9,165,000","5,262,000","9,217,000","7,322,000","8,418,000","3,267,000","6,593,000","6,100,000","7,155,000","1,457,000","8,888,000","7,104,000","11,057,000","11,646,000","15,900,000","10,700,000","10,500,000","9,600,000","11,100,000","8,000,000","5,900,000","4,800,000","4,300,000","1,300,000","1,300,000","2,100,000","100,000","-700,000","-800,000","6,000,000","8,500,000","5,700,000","6,000,000","3,100,000","6,500,000","4,200,000","5,100,000","4,100,000","5,600,000","3,800,000","4,100,000","3,800,000","4,000,000","3,600,000","3,000,000","2,400,000","2,900,000","1,500,000",,,,,,,,,,
TotalExpenses,"443,534,000","116,403,000","114,067,000","113,214,000","99,850,000","99,426,000","92,311,000","97,593,000","75,290,000","74,379,000","77,617,000","96,332,000","89,702,000","81,370,000","73,725,000","81,928,000","73,323,000","73,845,000","74,415,000","83,170,000","75,337,000","72,223,000","72,560,000","85,834,000","83,344,000","83,119,000","82,770,000","87,303,000","82,820,000","86,732,000","88,717,000","67,888,000","57,591,000","58,793,000","59,394,000","63,249,000","61,559,000","63,281,000","73,594,000","-24,186,000","90,389,000","109,872,000","112,317,000","116,618,000","113,453,000","106,330,000","103,807,000","109,878,000","100,682,000","104,708,000","105,740,000","110,929,000","110,442,000","105,425,000","110,553,000","123,864,000","108,513,000","107,338,000","104,419,000","121,054,000","104,001,000","108,353,000","102,876,000","112,700,000","99,172,000","98,282,000","94,532,000","86,352,000","84,857,000","81,916,000","83,364,000","80,331,000","76,618,000","79,307,000","77,442,000","69,731,000","67,632,000","68,385,000","66,360,000","62,886,000","61,661,000","58,884,000","60,981,000","62,749,000","60,589,000","58,573,000","58,782,000","57,519,000","58,305,000","56,343,000","60,485,000","62,100,000","59,500,000","60,300,000","57,500,000","58,100,000","51,500,000","51,200,000","49,300,000","47,900,000","44,600,000","43,500,000","43,200,000","45,100,000","42,100,000","42,500,000","42,400,000","44,500,000","39,300,000","36,800,000","36,300,000","33,800,000","29,700,000","28,900,000","27,000,000","26,900,000","23,600,000","22,600,000","21,200,000","20,500,000","18,800,000","16,700,000","16,100,000","14,500,000","12,200,000",,,,,,,,,,
