name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
		NetIssuancePaymentsOfDebt,"-579,000,000","-865,000,000","637,000,000","-346,000,000","-5,000,000","-1,158,000,000","-5,000,000","282,000,000","-541,000,000","156,000,000","-2,003,000,000","395,000,000","11,000,000","-1,591,000,000","-456,000,000","626,000,000","-365,000,000","355,000,000","-332,000,000","-70,000,000","-1,189,000,000","-605,000,000","-781,000,000","-697,000,000","-227,000,000","274,000,000","-1,188,000,000","-156,000,000","-287,000,000","831,000,000","4,958,000,000","878,000,000","-71,000,000","1,007,000,000","332,000,000","545,000,000","183,000,000","128,000,000","-1,913,000,000","-618,000,000","5,690,000,000","234,000,000","328,000,000","931,100,000","-316,200,000","-164,000,000","336,700,000","-43,400,000","852,100,000","386,100,000","326,000,000"
			NetLongTermDebtIssuance,"-579,000,000","-865,000,000","637,000,000","-346,000,000","-5,000,000","-1,158,000,000","-5,000,000","282,000,000","-541,000,000","156,000,000","-2,003,000,000","395,000,000","11,000,000","-1,591,000,000","-456,000,000","626,000,000","-365,000,000","355,000,000","-332,000,000","-70,000,000","-1,189,000,000","-605,000,000","-781,000,000","-697,000,000","-227,000,000","274,000,000","-1,188,000,000","-156,000,000","-287,000,000","831,000,000","4,958,000,000","878,000,000","-71,000,000","1,007,000,000","332,000,000","545,000,000","183,000,000","128,000,000","-1,913,000,000","-618,000,000","5,690,000,000","234,000,000","335,600,000","923,500,000","-698,300,000","218,100,000","336,700,000","-43,400,000","805,200,000","433,000,000","334,500,000"
				LongTermDebtIssuance,"4,437,000,000","1,588,000,000","1,009,000,000","1,840,000,000","0","3,110,000,000","0","1,236,000,000","527,000,000","2,125,000,000","2,918,000,000","2,076,000,000","1,643,000,000","1,399,000,000","2,914,000,000","3,272,000,000","2,526,000,000","6,039,000,000","1,078,000,000","3,460,000,000","2,813,000,000","1,517,000,000","144,000,000","1,638,000,000","2,237,000,000","4,610,000,000","2,035,000,000","2,796,000,000","2,349,000,000","7,136,000,000","11,174,000,000","3,951,000,000","4,257,000,000","5,191,000,000","4,074,000,000","3,660,000,000","2,628,000,000","3,219,000,000","2,421,000,000","5,494,000,000","7,561,000,000","2,672,000,000","1,465,800,000","3,130,300,000","2,453,000,000","2,522,700,000","2,674,800,000","1,417,900,000","4,323,500,000","957,000,000","1,303,100,000"
				LongTermDebtPayments,"-5,016,000,000","-2,453,000,000","-372,000,000","-2,186,000,000","-5,000,000","-4,268,000,000","-5,000,000","-954,000,000","-1,068,000,000","-1,969,000,000","-4,921,000,000","-1,681,000,000","-1,632,000,000","-2,990,000,000","-3,370,000,000","-2,646,000,000","-2,891,000,000","-5,684,000,000","-1,410,000,000","-3,530,000,000","-4,002,000,000","-2,122,000,000","-925,000,000","-2,335,000,000","-2,464,000,000","-4,336,000,000","-3,223,000,000","-2,952,000,000","-2,636,000,000","-6,305,000,000","-6,216,000,000","-3,073,000,000","-4,328,000,000","-4,184,000,000","-3,742,000,000","-3,115,000,000","-2,445,000,000","-3,091,000,000","-4,334,000,000","-6,112,000,000","-1,871,000,000","-2,438,000,000","-1,130,200,000","-2,206,800,000","-3,151,300,000","-2,304,600,000","-2,338,100,000","-1,461,300,000","-3,518,300,000","-524,000,000","-968,600,000"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-382,100,000",,,,"-46,900,000",
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"805,000,000",,,,"244,000,000",
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,187,100,000",,,,"-290,900,000",
		NetCommonStockIssuance,"-1,000,000","-1,000,000","0","0","0","0","0","0","0","-50,000,000","0","0","0","-2,000,000","-23,000,000","0","0","-250,000,000",,,,,"0","0","0","0","37,000,000","1,271,000,000","936,000,000","1,626,000,000",,,,,,,,,,,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","37,000,000","1,271,000,000","936,000,000","1,626,000,000",,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-1,000,000","-1,000,000","0","0","0","0","0","0","0","-50,000,000","0","0","0","-2,000,000","-23,000,000","0","0","-250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-2,521,000,000","-616,000,000","-630,000,000","-638,000,000","-637,000,000","-620,000,000","-617,000,000","-620,000,000","-617,000,000","-587,000,000","-581,000,000","-569,000,000","-569,000,000","-455,000,000","-494,000,000","-483,000,000","-481,000,000","-316,000,000","-319,000,000","-319,000,000","-319,000,000","-319,000,000","-318,000,000","-319,000,000","-319,000,000","-316,000,000","-1,140,000,000","-1,078,000,000","-1,044,000,000","-962,000,000","-456,000,000","-444,000,000","-435,000,000","-425,000,000","-426,000,000","-417,000,000","-395,000,000","-384,000,000","-374,000,000","-364,000,000","-226,000,000","-220,000,000","-212,300,000","-212,500,000","-99,000,000","-245,800,000",,,"-175,000,000","-150,000,000",
			CommonStockDividendPaid,,,"-630,000,000",,,,"-617,000,000","-620,000,000","-617,000,000","-587,000,000","-581,000,000","-569,000,000","-569,000,000","-455,000,000","-455,000,000","-444,000,000","-442,000,000","-277,000,000","-280,000,000","-280,000,000","-280,000,000","-280,000,000","-279,000,000","-280,000,000","-280,000,000","-279,000,000","-1,140,000,000","-1,078,000,000","-1,044,000,000","-962,000,000","-456,000,000","-444,000,000","-435,000,000","-425,000,000","-426,000,000","-417,000,000","-395,000,000","-384,000,000",,,,,,,,,,,,,
			PreferredStockDividendPaid,,,,,,,,,,,"0","0","0","0","-39,000,000","-39,000,000","-39,000,000","-39,000,000","-39,000,000","-39,000,000","-39,000,000","-39,000,000","-39,000,000","-39,000,000","-39,000,000","-37,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-7,000,000","-5,000,000","0","0","0","-43,000,000","-149,000,000","-174,000,000","-332,000,000","-51,000,000","-80,000,000",,,,,,,,,,,,,
		NetOtherFinancingCharges,"-87,000,000","-30,000,000","-13,000,000","-35,000,000","-9,000,000","-11,000,000","-3,000,000","-26,000,000","-4,000,000","-6,000,000","-1,000,000","-13,000,000","53,000,000","-860,000,000","2,000,000","14,000,000","45,000,000","2,000,000","214,000,000","230,000,000","1,211,000,000","386,000,000","794,000,000","-790,000,000","-7,000,000","77,000,000","-9,000,000","-2,000,000","-10,000,000","-27,000,000","-4,442,000,000","-296,000,000","196,000,000","193,000,000","-202,000,000","-127,000,000","222,000,000","83,000,000","239,000,000","728,000,000","-302,000,000","-133,000,000","-186,200,000","-105,600,000","382,400,000","-156,900,000","363,600,000","-498,100,000","215,200,000","-201,600,000","430,000,000"
EndCashPosition,"348,000,000","348,000,000","1,147,000,000","279,000,000","1,969,000,000","1,423,000,000","1,209,000,000","699,000,000","546,000,000","942,000,000","209,000,000","268,000,000","249,000,000","270,000,000","3,331,000,000","3,560,000,000","347,000,000","363,000,000","264,000,000","539,000,000","452,000,000","396,000,000","684,000,000","357,000,000","180,000,000","175,000,000","229,000,000","179,000,000","163,000,000","259,000,000","315,000,000","472,000,000","363,000,000","513,000,000","598,000,000","816,000,000","1,017,000,000","1,106,000,000","714,000,000","775,000,000","675,000,000","494,000,000","411,400,000","273,900,000","354,400,000","189,500,000","502,400,000","196,600,000","144,700,000","137,100,000","165,600,000"
	ChangesInCash,"-1,075,000,000","-799,000,000","868,000,000","-1,690,000,000","546,000,000","214,000,000","508,000,000","151,000,000","-399,000,000","741,000,000","-62,000,000","21,000,000","-23,000,000","-3,087,000,000","-57,000,000","3,182,000,000","-14,000,000","40,000,000","-269,000,000","69,000,000","47,000,000","-289,000,000","329,000,000","178,000,000","5,000,000","-59,000,000","53,000,000","19,000,000","-97,000,000","-51,000,000","-155,000,000","114,000,000","-156,000,000","-75,000,000","-209,000,000","-209,000,000","-75,000,000","398,000,000","-56,000,000","85,000,000","190,000,000","76,000,000","130,300,000","-62,700,000","164,400,000","-315,400,000","304,500,000","50,100,000","5,000,000","-25,100,000","-61,500,000"
	EffectOfExchangeRateChanges,,,"0","0","0","0","2,000,000","2,000,000","3,000,000","-8,000,000","3,000,000","-2,000,000","2,000,000","26,000,000","-172,000,000","31,000,000","-2,000,000","-3,000,000","-6,000,000","18,000,000","9,000,000","1,000,000","-2,000,000","-1,000,000","0","5,000,000","-3,000,000","-3,000,000","1,000,000","-5,000,000","-2,000,000","-5,000,000","6,000,000","-10,000,000","-9,000,000","8,000,000","-14,000,000","-6,000,000","-5,000,000","15,000,000","-9,000,000","7,000,000","7,200,000","-17,800,000","500,000","2,500,000","1,300,000","1,800,000","2,600,000","-3,400,000","1,000,000"
	BeginningCashPosition,"1,423,000,000","1,147,000,000","279,000,000","1,969,000,000","1,423,000,000","1,209,000,000","699,000,000","546,000,000","942,000,000","209,000,000","268,000,000","249,000,000","270,000,000","3,331,000,000","3,560,000,000","347,000,000","363,000,000","326,000,000","539,000,000","452,000,000","396,000,000","684,000,000","357,000,000","180,000,000","175,000,000","229,000,000","179,000,000","163,000,000","259,000,000","315,000,000","472,000,000","363,000,000","513,000,000","598,000,000","816,000,000","1,017,000,000","1,106,000,000","714,000,000","775,000,000","675,000,000","494,000,000","411,000,000","273,900,000","354,400,000","189,500,000","502,400,000","196,600,000","144,700,000","137,100,000","165,600,000","226,100,000"
IncomeTaxPaidSupplementalData,"10,000,000","1,000,000","2,000,000","0","7,000,000","1,000,000",,,,,,,,,,"19,000,000","3,000,000","15,000,000",,,"-1,000,000","2,000,000","0","-1,000,000",,,"0","0",,,"-1,000,000","65,000,000",,,"-15,000,000","11,000,000","71,000,000","0","7,000,000","-14,000,000",,,,,"159,900,000","1,300,000",,"5,400,000","135,600,000","2,200,000","83,900,000"
InterestPaidSupplementalData,"1,501,000,000","561,000,000","216,000,000","506,000,000","218,000,000","589,000,000",,,,,,,,,"286,000,000","639,000,000","297,000,000","657,000,000","288,000,000","571,000,000","1,638,000,000","-643,000,000","452,000,000","551,000,000","388,000,000","659,000,000","389,000,000","594,000,000","410,000,000","592,000,000","272,000,000","591,000,000","289,000,000","566,000,000","290,000,000","550,000,000","299,000,000","513,000,000","298,000,000","563,000,000",,,"12,800,000","328,900,000","14,800,000","324,900,000",,"305,100,000","15,100,000","286,900,000","16,900,000"
CapitalExpenditure,"-1,421,000,000","-407,000,000","-387,000,000","-349,000,000","-278,000,000","-267,000,000","-356,000,000","-388,000,000","-523,000,000","-440,000,000","-551,000,000","-541,000,000","-624,000,000","-554,000,000","-714,000,000","-737,000,000","-766,000,000","-707,000,000","-957,000,000","-895,000,000","-672,000,000","-664,000,000","-773,000,000","-639,000,000","-659,000,000","-811,000,000","-897,000,000","-1,090,000,000","-1,012,000,000","-897,000,000","-939,000,000","-961,000,000","-872,000,000","-845,000,000","-1,099,000,000","-925,000,000","-747,000,000","-598,000,000","-623,000,000","-582,000,000","-463,000,000","-354,000,000","-355,100,000","-305,400,000","-269,700,000","-269,900,000","-275,700,000","-268,100,000","-234,900,000","-223,800,000","-247,900,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,578,000,000","1,271,000,000","936,000,000","1,626,000,000",,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"4,437,000,000","1,588,000,000","1,009,000,000","1,840,000,000","0","3,110,000,000","0","1,236,000,000","527,000,000","2,125,000,000","2,918,000,000","2,076,000,000","1,643,000,000","1,399,000,000","2,914,000,000","3,272,000,000","2,526,000,000","6,039,000,000","1,078,000,000","3,460,000,000","2,813,000,000","1,517,000,000","144,000,000","1,638,000,000","2,237,000,000","4,610,000,000","2,035,000,000","2,796,000,000","2,349,000,000","7,136,000,000","11,174,000,000","3,951,000,000","4,257,000,000","5,191,000,000","4,074,000,000","3,660,000,000","2,628,000,000","3,219,000,000","2,421,000,000","5,494,000,000","7,561,000,000","2,672,000,000","1,465,800,000","3,130,300,000","1,648,000,000","3,327,700,000","2,674,800,000","1,417,900,000","4,079,500,000","1,201,000,000","1,303,100,000"
RepaymentOfDebt,"-5,016,000,000","-2,453,000,000","-372,000,000","-2,186,000,000","-5,000,000","-4,268,000,000","-5,000,000","-954,000,000","-1,068,000,000","-1,969,000,000","-4,921,000,000","-1,681,000,000","-1,632,000,000","-2,990,000,000","-3,370,000,000","-2,646,000,000","-2,891,000,000","-5,684,000,000","-1,410,000,000","-3,530,000,000","-4,002,000,000","-2,122,000,000","-925,000,000","-2,335,000,000","-2,464,000,000","-4,336,000,000","-3,223,000,000","-2,952,000,000","-2,636,000,000","-6,305,000,000","-6,216,000,000","-3,073,000,000","-4,328,000,000","-4,184,000,000","-3,742,000,000","-3,115,000,000","-2,445,000,000","-3,091,000,000","-4,334,000,000","-6,112,000,000","-1,871,000,000","-2,438,000,000","-1,130,200,000","-2,206,800,000","-1,964,200,000","-3,491,700,000","-2,338,100,000","-1,461,300,000","-3,227,400,000","-814,900,000","-968,600,000"
RepurchaseOfCapitalStock,"-1,000,000","-1,000,000","0","0","0","0","0","0","0","-50,000,000","0","0","0","-2,000,000","-23,000,000","0","0","-250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"3,498,000,000","677,000,000","881,000,000","780,000,000","1,160,000,000","1,606,000,000","912,000,000","662,000,000","816,000,000","453,000,000","1,076,000,000","482,000,000","839,000,000","81,000,000","954,000,000","170,000,000","728,000,000","267,000,000","337,000,000","246,000,000","608,000,000","222,000,000","519,000,000","512,000,000","635,000,000","239,000,000","899,000,000","-121,000,000","270,000,000","359,000,000","36,000,000","328,000,000","213,000,000","273,000,000","188,000,000","135,000,000","203,000,000","169,000,000","245,000,000","332,000,000","-10,000,000","206,000,000","422,300,000","314,600,000","219,500,000","208,600,000","416,800,000","215,100,000","61,700,000","214,900,000","420,800,000"
