name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
		NetIncomeIncludingNoncontrollingInterests,"2,436,822,000","534,259,000","649,682,000","632,448,000","620,433,000","592,753,000","497,262,000","596,946,000","454,011,000","420,362,000","412,478,000","598,460,000","660,462,000","703,118,000","774,591,000","649,502,000","607,794,000","437,564,000","-507,066,000","541,373,000","631,800,000","416,800,000","266,035,000","193,525,000"
			NetIncomeContinuousOperations,"2,436,822,000","534,259,000","649,682,000","632,448,000","620,433,000","592,753,000","497,262,000","596,946,000","454,011,000","420,362,000","412,478,000","598,460,000","660,462,000","703,118,000","774,591,000","649,502,000","607,794,000","437,564,000","-507,066,000","541,373,000","631,800,000","416,800,000","266,035,000","193,525,000"
		MinorityInterests,"16,418,000","404,000","6,172,000","3,892,000","5,950,000","-2,383,000","-3,323,000","5,719,000","2,696,000","-973,000","-1,202,000","-577,000","49,000","62,000","-417,000","-207,000","-1,235,000","1,482,000",,,"0","0",,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,"796,874,000","820,111,000","754,574,000","701,912,000","248,112,000","132,679,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,"0","0","0",,"796,874,000","820,111,000","754,574,000",,"248,112,000","132,679,000"
DilutedNIAvailtoComStockholders,"2,453,240,000","534,663,000","655,854,000","636,340,000","626,383,000","590,370,000","493,939,000","602,665,000","456,707,000","419,389,000","411,276,000","597,883,000","660,511,000","703,180,000","774,174,000","649,295,000","606,559,000","439,046,000","-1,303,864,000","-278,738,000","-122,774,000","-285,112,000","17,923,000","60,846,000"
BasicEPS,,"1.85","2.3","2.25","2.2","2.1","1.75","2.05","1.5","1.377","1.337","1.925","2.153","2.354","2.604","2.189","2.015","1.461","-5.819","-0.93","-0.41","-0.952",,"0.203"
DilutedEPS,,"1.8","2.2","2.15","2.1","2","1.7","2.05","1.5","1.363","1.324","1.893","2.107","2.256","2.476","2.067","1.871","1.352","-5.819","-0.93","-0.41","-0.952",,"0.203"
BasicAverageShares,,"286,349,298","286,169,174","284,972,929","284,412,868","281,059,147","283,716,657","290,759,035","302,771,212","304,663,592","307,562,155","310,679,905","306,791,555","298,756,611","297,370,276","296,677,981","301,116,208","300,606,990","224,094,692","299,625,222","299,625,222","299,625,222",,"299,625,222"
DilutedAverageShares,,"294,899,911","297,032,019","296,275,048","297,427,610","295,160,753","287,815,725","293,469,650","304,301,161","307,653,904","310,630,120","315,928,427","313,505,518","311,796,582","312,731,008","314,235,192","324,280,455","324,783,094","224,094,692","299,625,222","299,625,222","299,625,222",,"299,625,222"
TotalOperatingIncomeAsReported,,"582,041,000","523,511,000","729,852,000","704,676,000","655,727,000","595,562,000","689,030,000","567,169,000",,,"-863,480,000","-794,697,000","-663,490,000","-776,815,000","-593,360,000","-590,454,000","-543,701,000",,,"-510,623,000","-387,731,000",,
TotalExpenses,"7,263,949,000","1,864,753,000","1,924,512,000","1,795,260,000","1,679,424,000","1,457,166,000","1,257,430,000","1,104,303,000","1,243,283,000","1,650,538,000","994,663,000","863,480,000","794,697,000","663,490,000","776,815,000","593,360,000","590,454,000","543,701,000","785,246,000","667,877,000","510,623,000","387,731,000","332,783,000","246,330,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,453,240,000","534,663,000","655,854,000","636,340,000","626,383,000","590,370,000","493,939,000","602,665,000","456,707,000","419,389,000","411,276,000","597,883,000","660,511,000","703,180,000","774,174,000","649,295,000","606,559,000","439,046,000","-506,990,000","541,373,000","631,800,000","416,800,000","266,035,000","193,525,000"
NormalizedIncome,"2,453,240,000","534,663,000","655,854,000","636,340,000","626,383,000","590,370,000","493,939,000","602,665,000","456,707,000","419,389,000","413,785,635.722","603,003,549.358","664,443,007.815","712,260,220.685","752,610,750","679,860,582.983","531,435,816.199","417,414,025.286","-128,941,174.914","560,725,484.805","515,754,912.552","325,939,361.017","202,030,019.109","136,935,697.727"
InterestIncome,,,,,,,"432,611,000","260,931,000","333,157,000","314,958,000",,,,"133,307,000","-9,410,000","-20,315,000","12,462,000",,,,"984,000",,,
NetInterestIncome,,,,,,,"204,291,000","260,931,000","333,157,000","314,958,000","513,700,000","264,915,000","194,747,000","133,307,000","236,970,000","-20,315,000","12,462,000","26,991,000","-13,243,000","-3,415,000","984,000","465,000","38,349,000","5,670,000"
EBIT,"2,540,080,000","582,041,000","523,511,000","729,852,000","704,676,000","655,727,000","595,562,000","689,030,000","567,169,000","455,772,000","435,062,000","648,949,000","767,569,000","794,847,000","486,569,000","490,607,000","469,348,000","400,070,000","113,631,000","579,027,000","555,256,000","281,246,000","163,136,000","121,867,000"
EBITDA,"2,540,080,000"
ReconciledCostOfRevenue,"1,926,606,000","497,704,000","514,329,000","459,569,000","455,004,000","413,054,000","464,911,000","338,879,000","272,315,000","249,495,000","305,157,000","332,078,000","306,963,000","264,012,000","277,595,000","226,227,000","234,650,000","247,099,000","296,277,000","297,818,000","207,021,000","173,406,000","116,709,000","109,342,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,453,240,000","534,663,000","655,854,000","636,340,000","626,383,000","590,370,000","493,939,000","602,665,000","456,707,000","419,389,000","411,276,000","597,883,000","660,511,000","703,180,000","774,174,000","649,295,000","606,559,000","439,046,000","-506,990,000","541,373,000","631,800,000","416,800,000","266,035,000","193,525,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"-2,857,000","-6,239,000","-4,842,000","-10,905,000","28,751,000","-34,904,000","94,658,000","26,308,000","-433,324,000","-25,020,000","137,480,000","106,906,000","69,245,000","62,818,000"
TotalUnusualItems,,,,,,,,,,,"-2,857,000","-6,239,000","-4,842,000","-10,905,000","28,751,000","-34,904,000","94,658,000","26,308,000","-433,324,000","-25,020,000","137,480,000","106,906,000","69,245,000","62,818,000"
NormalizedEBITDA,"2,540,080,000","582,041,000","523,511,000","729,852,000","704,676,000","655,727,000","595,562,000","689,030,000","567,169,000","455,772,000","437,919,000","655,188,000","772,411,000","805,752,000","457,818,000","525,511,000","374,690,000","373,762,000","546,955,000","604,047,000","417,776,000","174,340,000","93,891,000","59,049,000"
TaxRateForCalcs,"0.088","0.156","0.25","0.151","0.151","0.151","0.168","0.166","0.245","0.175","0.122","0.179","0.188","0.167","0.25","0.124","0.206","0.178","0.128","0.227","0.156","0.15","0.076","0.099"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","-347,364.278","-1,118,450.642","-909,992.185","-1,824,779.315","7,187,750","-4,338,417.017","19,534,816.199","4,676,025.286","-55,275,174.914","-5,667,515.195","21,434,912.552","16,045,361.017","5,240,019.109","6,228,697.727"
