name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,12/31/2009
		RetainedEarnings,"-213,578,144","-203,072,143","-186,059,869","-178,113,803","-169,334,346","-162,694,983","-159,103,911","-154,343,101","-150,104,435","-144,742,811","-135,158,826","-129,682,136","-124,626,202","-118,266,441","-112,702,582","-107,904,826","-101,756,378","-96,472,452","-90,592,988","-85,090,712","-81,020,762","-76,838,950","-70,503,959","-65,468,097","-61,364,607","-57,588,868","-54,079,540","-51,654,569","-49,252,242","-44,161,390","-37,842,837","-34,541,516","-34,780,626","-36,292,532","-30,596,038","-28,739,338","-27,082,603","-26,146,304","-24,730,207","-23,549,029","-27,313,628","-26,469,144","-24,857,961","-23,937,407","-23,009,869","-22,589,563","-22,113,478","-20,926,513","-18,032,430"
		TreasuryStock,"251,057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-76,104",,"-227,336","-227,336","-227,336","-227,336","-227,336","-227,336","-227,336"
TotalCapitalization,"136,955,830","143,727,926","151,128,888","155,742,319","146,936,072","48,303,185","37,619,393","27,005,767","19,088,784","24,240,443","33,592,887","19,790,425","24,510,900","30,456,975","35,595,113","38,960,749","44,584,862","21,379,713","15,154,505","11,917,960","14,947,440","17,721,837","10,285,677","8,855,174","13,887,468","17,320,421","20,580,372","22,445,504","24,171,092","-13,309,015","-8,905,361","-7,264,462","-8,794,469","-12,867,797","-7,776,149","-7,378,163","-5,379,111","-4,494,312","-2,890,551","-1,421,038","-6,692,084","-5,752,696","-4,953,698","-1,435,642","627,943","21,869","-4,219,307","-3,098,466","1,416,275"
PreferredStockEquity,,,,,,"50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50",,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"136,955,830","143,727,926","151,128,888","155,742,319","146,936,072","48,303,135","37,008,452","26,134,103","19,088,734","24,240,393","33,592,837","19,790,375","24,510,850","30,456,925","35,595,063","38,960,699","44,584,812","21,379,663","15,154,455","11,917,910","14,947,390","17,721,787","10,285,627","8,855,124","12,552,323","16,092,821","19,386,763","21,367,902","23,094,033","-14,398,011","-9,973,188","-8,472,256","-8,962,811","-13,038,293","-7,995,882","-8,697,301","-7,059,913","-6,209,565","-4,826,250","-3,723,891","-7,611,835","-6,824,747","-5,454,996","-4,620,512","-3,762,388","-3,411,497","-4,219,307","-3,098,466","-330,225"
CapitalLeaseObligations,"968,269","1,117,022","1,221,719","1,389,276","1,493,973","1,517,306","1,622,003","1,726,700","1,964,984","2,096,190","565,779","697,510","860,277",,,,,,,,,,,,,,"0","6,009","11,629","16,882","21,792","26,381","33,510","41,552","48,684","61,211","78,914","97,285","64,087","84,594","115,407","136,684","159,252","188,143","180,053","201,594","404,982","372,988","404,045"
NetTangibleAssets,"133,559,674","139,660,406","147,567,959","152,185,191","144,646,566","45,491,660","34,660,453","23,734,012","16,654,709","21,541,352","30,770,300","16,825,508","21,427,033","27,257,312","34,300,159","37,585,320","43,031,450","19,913,499","14,192,561","11,159,222","14,251,849","16,971,538","9,459,167","7,976,708","11,602,133","15,075,886","18,285,114","20,209,144","21,958,186","-15,609,238","-11,382,086","-9,709,607","-9,978,698","-13,774,462","-8,545,929","-9,248,762","-7,615,946","-6,760,872","-5,419,166","-4,309,637","-8,314,327","-7,545,346","-6,197,902","-5,339,392","-4,474,329","-4,138,389","-4,999,620","-3,872,599","-1,089,581"
WorkingCapital,"126,557,152","132,993,899","140,337,784","147,906,071","140,514,391","41,959,763","30,959,673","20,109,160","11,808,179","16,438,851","25,322,433","11,372,159","16,079,975","22,706,430","29,755,667","32,967,652","38,852,651","15,807,364","10,327,788","7,760,349","11,014,990","13,808,094","6,717,467","5,697,612","11,009,683","14,728,089","18,856,052","21,005,450","22,825,943","-1,427,139","-878,432","528","-1,836,319","-1,981,232","-235,775","-6,730,375","-4,882,459","-3,940,974","-2,294,894","-1,016,105","-6,783,201","-6,052,281","-5,110,459","-575,113","671,443","1,102,954","-4,299,304","-3,271,440","1,042,257"
InvestedCapital,"136,955,830","143,727,926","151,128,888","155,742,319","146,936,072","48,303,135","38,564,352","27,690,003","19,088,734","24,240,393","33,592,837","19,790,375","24,510,850","30,456,925","35,595,063","38,960,699","44,584,812","21,379,663","15,154,455","11,917,910","15,465,764","19,138,267","11,619,336","10,323,520","13,941,054","17,376,161","20,654,307","22,527,918","24,251,139","-13,031,052","-8,717,578","-7,006,370","-8,463,705","-12,490,010","-7,269,459","-5,090,680","-3,594,190","-3,063,415","-2,003,329","-899,226","-1,127,599","-175,777","532,446","-257,717","1,743,076","229,408","-3,616,307","-2,657,964","2,556,299"
TangibleBookValue,"133,559,674","139,660,406","147,567,959","152,185,191","144,646,566","45,491,610","34,660,403","23,733,962","16,654,659","21,541,302","30,770,250","16,825,458","21,426,983","27,257,262","34,300,109","37,585,270","43,031,400","19,913,449","14,192,511","11,159,172","14,251,799","16,971,488","9,459,117","7,976,658","11,602,083","15,075,836","18,285,064","20,209,094","21,958,136","-15,609,238","-11,382,086","-9,709,607","-9,978,698","-13,774,462","-8,545,929","-9,248,762","-7,615,946","-6,760,872","-5,419,166","-4,309,637","-8,314,327","-7,545,346","-6,197,902","-5,339,392","-4,474,329","-4,138,389","-4,999,620","-3,872,599","-1,089,581"
TotalDebt,"968,269","1,117,022","1,221,719","1,389,276","1,493,973","1,517,306","3,177,903","3,282,600","1,964,984","2,096,190","565,779","697,510","860,277",,,,,,,,"518,374","1,416,480","1,333,709","1,468,396","1,388,731","1,283,340","1,267,544","1,166,025","1,168,735","1,383,841","1,277,402","1,492,267","532,616","589,835","775,107","3,667,832","3,544,637","3,243,435","2,887,008","2,909,259","6,599,643","6,785,654","6,146,694","4,550,938","5,685,517","3,842,499","1,007,982","813,490","3,290,569"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,281,992","691,308",,"227,294","238,143",,"3,525,699","2,933,297","3,079,596","2,651,347","1,296,694","6,072,384","6,230,994","5,574,825","3,723,419","4,693,175","1,004,086","253,908","309,862","386,001"
ShareIssued,"63,704,626","63,672,268","63,631,054","63,278,096","62,142,940","45,645,166","42,718,665","39,004,106","33,128,620","33,128,620","33,128,620","27,604,166","27,597,917","27,591,670","27,564,509","27,337,210","27,307,455","24,276,275","22,178,911","20,609,182","20,293,173","19,569,247","17,478,177","16,155,529","16,105,451","16,087,951","16,059,434","16,001,434","15,865,141","11,295,387","10,816,363","10,315,141","10,240,745","9,600,453","9,541,153","3,536,865","3,536,865","3,536,785","3,536,702","3,536,702","3,536,702","3,536,702","3,515,915","3,514,582","3,514,582","3,514,582","3,514,582","3,514,582","3,514,582"
OrdinarySharesNumber,"63,667,941","63,672,268","63,631,054","63,278,096","62,142,940","45,645,166","42,718,665","39,004,106","33,128,620","33,128,620","33,128,620","27,604,166","27,597,917","27,591,670","27,564,509","27,337,210","27,307,455","24,276,275","22,178,911","20,609,182","20,293,173","19,569,247","17,478,177","16,155,529","16,105,451","16,087,951","16,059,434","16,001,434","15,865,141","11,295,387","10,816,363","10,315,141","10,240,745","9,600,453","9,541,153","3,536,865","3,536,865","3,536,785","3,536,702","3,536,702","3,536,702","3,536,702","3,515,915","3,514,582","3,514,582","3,514,582","3,514,582","3,514,582","3,514,582"
PreferredSharesNumber,,,,,,"49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626","49,626",,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"36,685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
