name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
		GoodwillAndOtherIntangibleAssets,"5,164,000,000","4,401,000,000","4,566,000,000","4,415,000,000","4,500,000,000","4,536,000,000","4,408,000,000","4,285,000,000","4,228,000,000","4,294,000,000","4,297,000,000","4,457,000,000","4,500,900,000","4,555,600,000","4,662,700,000","4,627,500,000","4,880,700,000","4,771,800,000","1,251,300,000","937,800,000","897,200,000","905,200,000","919,700,000","933,600,000","956,000,000","778,700,000","790,000,000","773,900,000","797,000,000","803,300,000","860,200,000","898,800,000","910,600,000","910,000,000","922,000,000","1,005,000,000","1,017,000,000","1,033,000,000","1,026,000,000","1,042,000,000","1,079,000,000","1,084,000,000","1,127,000,000","1,156,000,000","1,170,000,000","1,130,000,000","1,116,000,000","1,119,000,000","1,135,000,000","1,141,000,000","1,172,500,000","1,435,700,000","1,401,900,000","1,393,000,000","1,385,600,000","1,513,200,000","1,405,300,000","1,379,500,000","1,365,300,000","1,321,300,000","1,194,900,000","1,170,100,000","1,166,400,000","1,169,000,000","1,136,600,000","1,123,500,000","1,106,800,000","1,065,900,000","994,800,000","1,005,900,000","995,300,000","1,188,700,000","1,183,900,000","1,194,200,000","1,125,000,000","949,700,000","936,800,000","921,400,000","894,900,000","861,000,000","853,600,000","864,000,000","874,000,000","777,900,000","795,600,000","819,600,000","652,200,000","708,800,000","713,100,000","294,100,000","295,100,000","300,900,000","273,900,000","212,000,000","217,600,000","191,300,000","186,400,000","183,800,000","157,800,000","292,400,000","278,800,000","282,500,000","285,900,000","321,300,000","321,300,000","315,900,000","305,000,000","287,200,000","280,300,000","282,400,000","283,700,000","296,900,000","295,300,000","297,000,000","296,800,000","330,200,000","332,300,000","336,100,000","337,600,000","373,100,000","372,800,000","370,800,000","371,500,000","234,500,000","235,100,000","236,500,000","239,700,000","187,600,000","189,100,000","188,600,000","72,100,000","55,700,000",,"21,900,000",,,,
			Goodwill,"3,812,000,000","3,192,000,000","3,291,000,000","3,148,000,000","3,190,000,000","3,194,000,000","3,081,000,000","2,984,000,000","2,917,000,000","2,945,000,000","2,917,000,000","3,013,000,000","3,024,900,000","3,047,600,000","3,100,700,000","3,046,500,000","3,188,700,000","3,111,800,000","1,033,300,000","845,800,000","806,200,000","809,200,000","815,700,000","823,600,000","835,000,000","718,700,000","726,000,000","715,900,000","737,000,000","741,300,000","791,200,000","829,800,000","839,600,000","835,000,000","845,000,000","924,000,000","923,000,000","934,000,000","921,000,000","934,000,000","965,000,000","965,000,000","1,000,000,000","1,023,000,000","1,039,000,000","997,000,000","999,000,000","993,000,000","1,006,000,000","1,010,000,000","1,036,500,000","1,293,900,000","1,256,700,000","1,241,000,000","1,224,600,000","1,329,800,000","1,277,500,000","1,248,300,000","1,234,300,000","1,249,400,000","1,117,100,000","1,115,700,000","1,110,000,000","1,117,500,000","1,083,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,352,000,000","1,209,000,000","1,275,000,000","1,267,000,000","1,310,000,000","1,342,000,000","1,327,000,000","1,301,000,000","1,311,000,000","1,349,000,000","1,380,000,000","1,444,000,000","1,476,000,000","1,508,000,000","1,562,000,000","1,581,000,000","1,692,000,000","1,660,000,000","218,000,000","92,000,000","91,000,000","96,000,000","104,000,000","110,000,000","121,000,000","60,000,000","64,000,000","58,000,000","60,000,000","62,000,000","69,000,000","69,000,000","71,000,000","75,000,000","77,000,000","81,000,000","94,000,000","99,000,000","105,000,000","108,000,000","114,000,000","119,000,000","127,000,000","133,000,000","131,000,000","133,000,000","117,000,000","126,000,000","129,000,000","131,000,000","136,000,000","141,800,000","145,200,000","152,000,000","161,000,000","183,400,000","127,800,000","131,200,000","131,000,000","71,900,000","77,800,000","54,400,000","56,400,000","51,500,000","53,300,000","1,123,500,000","1,106,800,000","1,065,900,000","994,800,000","1,005,900,000","995,300,000","1,188,700,000","1,183,900,000","1,194,200,000","1,125,000,000","949,700,000","936,800,000","921,400,000","894,900,000","861,000,000","853,600,000","864,000,000","874,000,000","777,900,000","795,600,000","819,600,000","652,200,000","708,800,000","713,100,000","294,100,000","295,100,000","300,900,000","273,900,000","212,000,000","217,600,000","191,300,000","186,400,000","183,800,000","157,800,000","292,400,000","278,800,000","282,500,000","285,900,000","321,300,000","321,300,000","315,900,000","305,000,000","287,200,000","280,300,000","282,400,000","283,700,000","296,900,000","295,300,000","297,000,000","296,800,000","330,200,000","332,300,000","336,100,000","337,600,000","373,100,000","372,800,000","370,800,000","371,500,000","234,500,000","235,100,000","236,500,000","239,700,000","187,600,000","189,100,000","188,600,000","72,100,000","55,700,000",,"21,900,000",,,,
		InvestmentsAndAdvances,,"176,000,000","175,000,000","188,000,000","182,000,000","178,000,000","193,000,000","199,000,000","192,000,000","217,000,000","215,000,000","219,000,000","234,800,000","211,700,000","207,300,000","198,700,000","202,100,000","194,000,000","182,500,000","220,800,000","215,700,000","220,900,000","232,600,000","246,200,000","236,700,000","299,500,000","303,500,000","310,600,000","299,200,000","301,600,000","303,200,000","310,200,000","308,500,000","297,500,000","221,400,000","214,200,000","230,000,000","201,500,000","215,000,000","217,800,000","233,700,000","226,000,000","201,700,000","224,700,000","220,900,000","215,300,000","244,500,000","232,700,000","227,000,000","220,400,000","212,800,000","214,300,000","207,600,000","213,700,000","224,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,"176,000,000","175,000,000","188,000,000","182,000,000","178,000,000","193,000,000","199,000,000","192,000,000","217,000,000","215,000,000","219,000,000","234,800,000","211,700,000","207,300,000","198,700,000","202,100,000","194,000,000","182,500,000","220,800,000","215,700,000","220,900,000","232,600,000","246,200,000","236,700,000","299,500,000","303,500,000","310,600,000","299,200,000","301,600,000","303,200,000","310,200,000","308,500,000","297,500,000","221,400,000","214,200,000","230,000,000","201,500,000","215,000,000","217,800,000","233,700,000","226,000,000","201,700,000","224,700,000","220,900,000","215,300,000","244,500,000","232,700,000","227,000,000","220,400,000","212,800,000","214,300,000","207,600,000","213,700,000","224,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,"176,000,000","175,000,000","188,000,000","182,000,000","178,000,000","193,000,000","199,000,000","192,000,000","217,000,000","215,000,000","219,000,000","234,800,000","211,700,000","207,300,000","198,700,000","202,100,000","194,000,000","182,500,000","220,800,000","215,700,000","220,900,000","232,600,000","246,200,000","236,700,000","299,500,000","303,500,000","310,600,000","299,200,000","301,600,000","303,200,000","310,200,000","308,500,000","297,500,000","221,400,000","214,200,000","230,000,000","201,500,000","215,000,000","217,800,000","233,700,000","226,000,000","201,700,000","224,700,000","220,900,000","215,300,000","244,500,000","232,700,000","227,000,000","220,400,000","212,800,000","214,300,000","207,600,000","213,700,000","224,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,"1,738,000,000",,"1,473,000,000","1,141,000,000","1,220,000,000","1,217,000,000","1,212,000,000","1,367,000,000","1,487,000,000","1,535,000,000","1,477,700,000","1,650,900,000","1,736,000,000","1,300,000,000","1,398,200,000","1,036,100,000","1,200,000,000","829,200,000","931,300,000","876,800,000","1,019,000,000","811,900,000","876,200,000","1,094,000,000","991,000,000","823,100,000","873,400,000","921,100,000","1,500,000,000","1,193,100,000","1,194,200,000","1,157,600,000","1,464,000,000","1,031,500,000","1,149,900,000","1,280,200,000","1,791,000,000","1,309,200,000","1,089,200,000","1,245,600,000","1,331,000,000","960,900,000","828,600,000","885,100,000","926,000,000","693,100,000","610,600,000","774,500,000","864,000,000","695,800,000","635,600,000","688,800,000","665,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,,,"31,000,000","28,000,000","31,000,000","26,000,000","32,000,000","38,000,000","46,000,000","54,000,000","34,100,000","35,600,000","21,700,000","27,900,000","34,300,000","33,700,000","35,900,000","28,500,000","34,900,000","28,900,000","16,500,000","18,700,000","81,300,000","22,900,000","33,300,000","43,200,000","46,400,000","27,400,000","30,200,000","33,300,000","38,300,000","35,200,000","31,200,000","26,000,000","52,400,000","44,600,000","59,700,000","70,800,000","66,900,000","48,600,000","48,000,000","32,300,000","45,100,000","43,800,000","38,800,000","31,900,000","37,700,000","38,400,000","38,400,000","37,600,000","48,000,000","45,300,000","44,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,104,000,000","923,000,000","1,037,000,000","1,767,000,000","1,724,000,000","1,556,000,000","1,499,000,000","1,534,000,000","1,435,000,000","1,414,000,000","1,466,000,000","1,088,000,000","1,038,900,000","834,100,000","808,000,000","1,645,000,000","1,718,500,000","1,876,200,000","2,415,000,000","3,067,700,000","3,041,900,000","2,963,400,000","2,964,400,000","2,612,600,000","2,681,900,000","2,516,600,000","2,767,300,000","2,705,000,000","2,659,400,000","2,584,100,000","2,776,600,000","2,564,000,000","2,458,100,000","2,323,400,000","2,325,400,000","3,468,100,000","3,373,200,000","3,311,600,000","3,280,400,000","3,029,100,000","2,944,600,000","2,879,500,000","2,858,600,000","2,825,100,000","2,825,800,000","2,664,500,000","2,477,100,000","2,592,500,000","2,593,400,000","2,750,200,000","2,804,800,000","1,555,500,000","1,571,900,000","1,419,900,000","1,440,600,000","1,564,200,000","1,533,200,000","1,451,400,000","1,399,500,000","729,800,000","756,500,000","585,200,000","582,200,000","628,800,000","538,100,000","646,300,000","628,100,000","681,000,000","597,300,000","551,200,000","528,100,000","1,287,400,000","1,249,200,000","1,517,100,000","1,476,100,000","1,479,700,000","1,538,500,000","1,492,800,000","1,490,100,000","1,030,000,000","971,800,000","908,100,000","883,100,000","827,000,000","792,500,000","741,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"1,104,000,000","923,000,000","1,037,000,000","1,767,000,000","1,724,000,000","1,556,000,000","1,499,000,000","1,534,000,000","1,435,000,000","1,414,000,000","1,466,000,000","1,088,000,000","1,038,900,000","834,100,000","808,000,000","1,645,000,000","1,718,500,000","1,876,200,000","2,415,000,000","3,067,700,000","3,041,900,000","2,963,400,000","2,964,400,000","2,612,600,000","2,681,900,000","2,516,600,000","2,767,300,000","2,705,000,000","2,659,400,000","2,584,100,000","2,776,600,000","2,564,000,000","2,458,100,000","2,323,400,000","2,325,400,000","3,468,100,000","3,373,200,000","3,311,600,000","3,280,400,000","3,029,100,000","2,944,600,000","2,879,500,000","2,858,600,000","2,825,100,000","2,825,800,000","2,664,500,000","2,477,100,000","2,592,500,000","2,593,400,000","2,750,200,000","2,804,800,000","1,555,500,000","1,571,900,000","1,419,900,000","1,440,600,000","1,564,200,000","1,533,200,000","1,451,400,000","1,399,500,000","729,800,000","756,500,000","585,200,000","582,200,000","628,800,000","538,100,000","646,300,000","628,100,000","681,000,000","597,300,000","551,200,000","528,100,000","1,287,400,000","1,249,200,000","1,517,100,000","1,476,100,000","1,479,700,000","1,538,500,000","1,492,800,000","1,490,100,000","1,030,000,000","971,800,000","908,100,000","883,100,000","827,000,000","792,500,000","741,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,"3,059,000,000","3,158,000,000","3,601,000,000","990,000,000","951,000,000","906,000,000","863,000,000","1,031,000,000","960,000,000","900,000,000","840,000,000","1,431,000,000","1,382,700,000","1,348,200,000","1,298,300,000","737,200,000","617,900,000","580,300,000","538,200,000","219,100,000","176,200,000","133,700,000","93,600,000","323,100,000","285,400,000","253,700,000","215,600,000","335,000,000","313,900,000","283,500,000","262,000,000","611,700,000","580,700,000","583,500,000","551,100,000","31,300,000","35,800,000","22,800,000","20,200,000","38,800,000","30,300,000","29,100,000","30,400,000","230,900,000","200,800,000","176,900,000","146,700,000","197,800,000","169,000,000","124,000,000","94,400,000","1,185,100,000","1,150,400,000","1,131,800,000","1,106,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"2,280,000,000","2,027,000,000","1,970,000,000","2,260,000,000","2,155,000,000","2,373,000,000","2,432,000,000","2,824,000,000","2,713,000,000","2,362,000,000","1,899,000,000","1,977,000,000","1,870,700,000","1,832,200,000","1,718,400,000","1,677,200,000","1,762,600,000","1,679,600,000","1,623,600,000","1,591,300,000","1,535,900,000","1,499,800,000","1,694,000,000","1,902,800,000","1,812,500,000","1,731,500,000","1,583,900,000","1,586,700,000","1,587,500,000","1,772,300,000","1,496,900,000","1,312,500,000","1,249,200,000","1,344,200,000","1,274,700,000","1,296,800,000","1,452,100,000","1,461,100,000","1,465,300,000","1,546,600,000","1,326,500,000","1,402,600,000","1,180,500,000","1,093,200,000","1,020,900,000","1,132,900,000","1,194,000,000","1,210,300,000","1,102,500,000","1,281,300,000","1,458,400,000","1,517,200,000","1,391,500,000","1,559,200,000","974,700,000","3,106,600,000","3,009,900,000","3,084,700,000","2,731,300,000","3,309,800,000","3,292,900,000","3,413,900,000","3,369,900,000","3,378,600,000","3,362,700,000","3,752,300,000","3,334,100,000","3,400,800,000","3,364,700,000","3,199,300,000","3,225,100,000","2,014,600,000","1,978,400,000","2,147,500,000","2,273,900,000","917,800,000","972,500,000","970,000,000","906,300,000","3,241,200,000","3,119,300,000","1,367,800,000","1,375,600,000","1,412,100,000","1,393,200,000","1,271,000,000","1,907,300,000","1,894,500,000","1,797,000,000","1,695,300,000","1,643,000,000","1,613,800,000","1,514,400,000","1,456,200,000","1,445,800,000","1,576,000,000","1,451,000,000","1,446,600,000","1,475,200,000","980,100,000","971,500,000","971,200,000","967,900,000","969,400,000","983,500,000","992,700,000","934,200,000","956,100,000","1,048,200,000","1,243,000,000","1,014,500,000","1,026,900,000","1,031,500,000","1,008,300,000","981,000,000","408,200,000","401,000,000","403,000,000","395,200,000","357,400,000","352,200,000","358,400,000","345,800,000","314,100,000","313,700,000","319,200,000","289,500,000","254,900,000","240,500,000","275,400,000","434,500,000","1,254,600,000","1,231,300,000","317,100,000","1,136,600,000","1,040,400,000","1,062,000,000","1,011,700,000"
TotalLiabilitiesNetMinorityInterest,"65,093,000,000","61,806,000,000","65,680,000,000","64,955,000,000","63,883,000,000","61,394,000,000","62,147,000,000","64,373,000,000","65,461,000,000","59,877,000,000","61,580,000,000","61,246,000,000","60,791,300,000","58,571,500,000","58,802,800,000","59,010,200,000","59,438,400,000","57,298,600,000","56,211,800,000","53,761,000,000","51,261,000,000","49,446,900,000","51,436,600,000","51,152,300,000","51,992,600,000","49,432,400,000","51,190,000,000","51,207,200,000","51,418,000,000","50,041,300,000","52,270,900,000","50,916,000,000","50,194,800,000","47,401,400,000","49,253,600,000","49,745,300,000","49,888,300,000","47,684,100,000","49,403,800,000","45,784,000,000","44,009,300,000","41,797,700,000","41,392,500,000","39,595,100,000","39,151,900,000","36,309,100,000","36,963,400,000","35,684,500,000","35,354,700,000","35,794,700,000","36,313,900,000","33,963,100,000","34,932,600,000","34,784,700,000","32,201,900,000","34,147,700,000","33,622,300,000","31,176,900,000","31,419,900,000","29,569,500,000","29,208,500,000","26,571,200,000","27,229,200,000","27,198,500,000","26,534,500,000","26,178,200,000","26,785,300,000","26,115,000,000","24,953,900,000","22,450,000,000","22,361,200,000","21,722,300,000","21,216,500,000","21,803,900,000","22,255,900,000","22,205,600,000","22,654,700,000","21,696,700,000","20,604,800,000","19,302,900,000","19,349,300,000","18,463,800,000","18,670,900,000","17,713,300,000","17,759,100,000","16,421,400,000","16,167,500,000","15,750,800,000","15,989,000,000","14,049,600,000","13,483,900,000","14,546,100,000","15,684,700,000","14,474,700,000","13,921,700,000","14,462,400,000","14,287,900,000","13,041,300,000","12,172,600,000","12,106,200,000","12,359,900,000","11,567,000,000","11,095,500,000","11,419,300,000","11,411,400,000","11,219,900,000","10,762,000,000","10,729,100,000","11,034,500,000","10,846,700,000","10,223,300,000","10,383,100,000","10,183,500,000","9,636,300,000","9,266,500,000","8,713,200,000","8,987,000,000","8,935,200,000","8,795,300,000","9,312,900,000","9,173,600,000","8,852,300,000","8,813,600,000","8,291,900,000","8,284,500,000","8,011,800,000","7,656,700,000","7,525,500,000","7,275,400,000","6,753,900,000","6,365,100,000","3,514,400,000","3,649,900,000","6,137,900,000","2,789,100,000","2,839,800,000","2,975,000,000","3,203,600,000"
	CurrentLiabilities,"29,098,000,000","25,123,000,000","27,872,000,000","26,888,000,000","24,699,000,000","22,716,000,000","23,481,000,000","24,081,000,000","24,982,000,000","23,201,000,000","24,903,000,000","25,716,000,000","26,289,300,000","24,432,000,000","25,259,200,000","25,125,700,000","25,231,000,000","22,779,500,000","22,692,600,000","21,477,100,000","19,505,700,000","18,091,000,000","19,236,100,000","19,964,700,000","20,308,100,000","17,981,000,000","20,408,600,000","21,252,800,000","21,082,000,000","19,318,500,000","21,232,500,000","21,246,900,000","21,427,100,000","19,567,200,000","22,099,400,000","20,379,900,000","20,478,500,000","17,646,400,000","19,092,000,000","18,241,900,000","18,764,300,000","18,050,400,000","17,552,100,000","17,573,900,000","16,864,100,000","13,645,500,000","14,220,500,000","13,502,500,000","12,037,900,000","12,534,100,000","12,585,000,000","13,714,300,000","14,620,600,000","14,976,300,000","15,084,200,000","17,205,800,000","17,350,400,000","15,343,700,000","15,921,500,000","15,783,800,000","15,180,900,000","13,363,300,000","12,852,400,000","13,232,100,000","12,416,400,000","10,657,800,000","11,751,500,000","10,880,200,000","10,136,800,000","8,030,800,000","7,888,500,000","7,709,900,000","6,894,000,000","6,932,000,000","7,679,200,000","8,013,200,000","8,685,300,000","7,288,100,000","7,823,700,000","8,205,900,000","8,008,300,000","9,375,900,000","9,456,600,000","9,102,400,000","8,869,600,000","8,474,700,000","8,888,500,000","8,199,000,000","9,478,000,000","8,032,900,000","7,136,700,000","8,490,500,000","9,786,900,000","8,807,200,000","8,762,600,000","9,836,900,000","9,353,600,000","8,018,700,000","7,195,200,000","7,014,500,000","6,916,200,000","6,169,900,000","6,417,900,000","6,460,300,000","6,701,100,000","6,644,400,000","6,243,400,000","6,115,200,000","6,360,900,000","6,262,500,000","5,717,900,000","5,967,400,000","5,855,300,000","4,991,400,000","4,348,300,000","5,530,100,000","5,627,000,000","5,410,600,000","5,580,900,000","5,788,900,000","5,627,200,000","5,599,600,000","5,856,100,000","5,482,000,000","5,808,400,000","5,534,700,000","5,153,400,000","5,443,000,000","5,262,900,000","4,719,100,000","4,233,900,000","2,258,700,000","2,611,300,000","4,005,700,000","1,728,300,000","1,529,400,000","1,509,400,000","1,913,700,000"
		PayablesAndAccruedExpenses,"12,679,000,000","10,651,000,000","8,700,000,000","11,207,000,000","10,682,000,000","9,523,000,000","7,127,000,000","9,645,000,000","9,163,000,000","8,777,000,000","7,101,000,000","9,526,000,000","9,825,300,000","9,230,500,000","7,588,900,000","9,593,500,000","9,935,300,000","8,607,700,000","6,305,900,000","7,676,800,000","7,317,500,000","6,429,200,000","5,272,600,000","6,873,700,000","7,090,300,000","6,276,000,000","5,119,600,000","7,309,500,000","7,390,300,000","6,541,100,000","5,969,000,000","8,523,300,000","8,284,800,000","7,419,100,000","6,470,900,000","8,386,800,000","8,276,100,000","7,270,800,000","6,817,200,000","8,172,900,000","7,821,000,000","6,930,200,000","6,135,700,000","7,265,100,000","6,970,700,000","6,187,400,000","5,331,500,000","6,016,800,000","5,777,300,000","4,854,700,000","4,234,000,000","5,665,900,000","5,690,900,000","5,643,100,000","5,018,200,000","6,705,300,000","6,533,700,000","5,519,300,000","5,632,200,000","5,377,700,000","5,142,700,000","4,177,400,000","4,635,300,000","4,878,100,000","4,576,900,000","3,996,600,000","4,598,500,000","4,482,300,000","4,467,900,000","3,801,000,000","4,152,800,000","3,960,800,000","3,817,100,000","3,239,800,000","3,332,000,000","3,397,900,000","3,427,900,000","2,951,400,000","3,229,600,000","3,084,300,000","3,036,900,000","2,794,200,000","3,141,200,000","2,904,200,000","3,061,100,000","2,804,000,000","2,976,400,000","2,670,500,000","2,717,800,000","2,327,700,000","2,432,800,000","2,548,500,000","2,586,600,000","2,359,500,000","2,853,200,000","2,705,000,000","2,704,400,000","2,458,100,000","2,839,700,000","2,619,000,000","2,609,500,000","2,295,600,000","2,676,200,000","2,477,300,000","2,528,100,000","2,234,800,000","2,533,000,000","2,220,600,000","2,395,400,000","2,158,900,000","2,319,200,000","2,157,600,000","2,077,000,000","1,959,500,000","2,097,100,000","1,814,200,000","1,896,400,000","1,660,000,000","1,845,000,000","1,650,200,000","1,675,700,000","1,710,900,000","1,803,600,000","1,591,000,000","1,613,100,000","1,572,600,000","1,722,400,000","1,613,600,000","1,677,700,000","1,536,700,000","1,579,000,000","1,065,800,000","1,122,500,000","1,359,600,000",,,,
			Payables,"12,679,000,000","10,651,000,000","4,894,000,000","11,207,000,000","10,682,000,000","9,523,000,000","3,865,000,000","9,645,000,000","9,163,000,000","8,777,000,000","3,727,000,000","9,526,000,000","9,825,300,000","9,230,500,000","4,324,900,000","9,593,500,000","9,935,300,000","8,607,700,000","3,030,900,000","7,676,800,000","7,317,500,000","6,429,200,000","2,559,600,000","6,873,700,000","7,090,300,000","6,276,000,000","2,331,600,000","7,309,500,000","7,390,300,000","6,541,100,000","2,844,000,000","8,523,300,000","8,284,800,000","7,419,100,000","3,234,900,000","8,386,800,000","8,276,100,000","7,270,800,000","3,447,200,000","8,172,900,000","7,821,000,000","6,930,200,000","3,225,700,000","7,265,100,000","6,970,700,000","6,187,400,000","2,867,500,000","6,016,800,000","5,777,300,000","4,854,700,000","1,899,000,000","5,665,900,000","5,690,900,000","5,643,100,000","2,695,200,000","6,059,300,000","5,825,100,000","5,019,200,000","5,357,900,000","5,103,300,000","4,803,100,000","4,027,000,000","4,482,800,000","4,617,900,000","4,330,700,000","3,778,800,000","4,384,200,000","4,248,400,000","4,279,200,000","3,614,400,000","3,973,600,000","3,761,000,000","3,612,000,000","3,021,200,000","3,105,500,000","3,169,600,000","3,181,700,000","2,834,200,000","3,142,200,000","2,957,700,000","2,900,400,000","2,727,700,000","3,097,100,000","2,783,500,000","2,972,000,000","2,755,600,000","2,976,400,000","2,670,500,000","2,717,800,000","2,327,700,000","2,432,800,000","2,548,500,000","2,586,600,000","2,359,500,000","2,853,200,000","2,705,000,000","2,704,400,000","2,458,100,000","2,839,700,000","2,619,000,000","2,609,500,000","2,295,600,000","2,676,200,000","2,477,300,000","2,528,100,000","2,234,800,000","2,533,000,000","2,220,600,000","2,395,400,000","2,158,900,000","2,319,200,000","2,157,600,000","2,077,000,000","1,959,500,000","2,097,100,000","1,814,200,000","1,896,400,000","1,660,000,000","1,845,000,000","1,650,200,000","1,675,700,000","1,710,900,000","1,803,600,000","1,591,000,000","1,613,100,000","1,572,600,000","1,722,400,000","1,613,600,000","1,677,700,000","1,536,700,000","1,579,000,000","1,065,800,000","1,122,500,000","1,359,600,000",,,,
				AccountsPayable,"12,679,000,000","10,479,000,000","2,967,000,000","11,091,000,000","10,527,000,000","9,404,000,000","1,926,000,000","9,565,000,000","9,072,000,000","8,630,000,000","1,996,000,000","9,390,000,000","9,625,800,000","9,086,000,000","2,465,000,000","9,482,700,000","9,789,600,000","8,489,700,000","2,069,000,000","7,599,000,000","7,215,900,000","6,334,500,000","1,598,000,000","6,799,500,000","6,980,800,000","6,196,400,000","1,435,000,000","7,235,800,000","7,260,200,000","6,421,900,000","1,661,000,000","8,432,900,000","8,150,300,000","7,330,000,000","2,174,000,000","8,306,300,000","8,132,800,000","7,200,300,000","2,287,000,000","8,069,400,000","7,631,400,000","6,816,700,000","2,163,000,000","7,121,300,000","6,777,200,000","5,910,500,000","1,825,000,000","5,855,500,000","5,625,900,000","4,777,300,000","1,093,000,000","5,589,900,000","5,589,700,000","5,524,500,000","1,773,000,000","6,059,300,000","5,825,100,000","5,019,200,000","5,357,900,000","5,103,300,000","4,803,100,000","4,027,000,000","4,482,800,000","4,617,900,000","4,330,700,000","3,778,800,000","4,384,200,000","4,248,400,000","4,279,200,000","3,614,400,000","3,973,600,000","3,761,000,000","3,612,000,000","3,021,200,000","3,105,500,000","3,169,600,000","3,181,700,000","2,834,200,000","3,142,200,000","2,957,700,000","2,900,400,000","2,727,700,000","3,097,100,000","2,783,500,000","2,972,000,000","2,755,600,000","2,976,400,000","2,670,500,000","2,717,800,000","2,327,700,000","2,432,800,000","2,548,500,000","2,586,600,000","2,359,500,000","2,853,200,000","2,705,000,000","2,704,400,000","2,458,100,000","2,839,700,000","2,619,000,000","2,609,500,000","2,295,600,000","2,676,200,000","2,477,300,000","2,528,100,000","2,234,800,000","2,533,000,000","2,220,600,000","2,395,400,000","2,158,900,000","2,319,200,000","2,157,600,000","2,077,000,000","1,959,500,000","2,097,100,000","1,814,200,000","1,896,400,000","1,660,000,000","1,845,000,000","1,650,200,000","1,675,700,000","1,710,900,000","1,803,600,000","1,591,000,000","1,613,100,000","1,572,600,000","1,722,400,000","1,613,600,000","1,677,700,000","1,536,700,000","1,579,000,000","1,065,800,000","1,122,500,000","1,359,600,000",,,,
