name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"446,000","546,000","517,000","525,000","535,000","600,000","500,000","600,000","500,000","600,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","300,000","300,000","400,000","400,000","500,000","400,000","500,000","400,000","400,000","500,000","300,000","400,000","400,000",
OperatingIncome,"529,904,000","122,905,000","140,065,000","125,220,000","141,714,000","111,297,000","111,357,000","96,096,000","74,239,000","46,004,000","60,837,000","54,649,000","46,213,000","30,392,000","55,462,000","43,862,000","38,505,000","31,141,000","46,498,000","39,277,000","28,909,000","31,656,000","41,880,000","22,006,000","29,176,000","19,673,000","39,735,000","30,120,000","25,621,000","19,956,000","25,307,000","25,452,000","18,859,000","16,593,000","20,594,000","20,785,000","12,993,000","10,126,000","11,013,000","13,760,000","7,232,000","327,000","5,029,000","246,000","-119,000","-2,060,000","638,000","2,067,000","3,627,000","-3,405,000","-35,000","-4,693,000","-11,496,000","-12,877,000","-178,157,000","-13,107,000","-11,451,000","-6,767,000","-2,397,000","2,396,000","3,850,000","7,850,000","58,405,000","26,458,000","33,676,000","29,577,000","72,072,000","42,315,000","31,832,000","29,316,000","42,361,000","40,267,000","42,896,000","34,115,000","45,078,000","34,308,000","33,799,000","31,551,000","30,976,000","31,674,000","31,149,000","29,211,000","28,781,000","28,617,000","25,118,000","18,694,000","24,932,000","25,031,000","23,255,000","17,700,000","22,800,000","23,400,000","21,000,000","15,800,000","18,300,000","17,100,000","14,200,000","10,100,000","12,500,000","10,700,000","10,500,000","7,400,000","10,700,000","10,500,000","9,900,000","5,100,000","10,500,000","8,100,000","7,500,000","4,500,000","8,900,000","8,400,000","8,200,000","3,700,000","11,500,000","7,800,000"
NetNonOperatingInterestIncomeExpense,"-1,651,000","-671,000","-602,000","74,000","-452,000","-1,176,000","-1,230,000","-1,239,000","-2,515,000","-4,700,000","-4,749,000","-4,637,000","-5,197,000","-6,792,000","-5,292,000","-4,426,000","-4,888,000","-5,878,000","-5,027,000","-4,675,000","-3,834,000","-5,338,000","-4,438,000","-3,587,000","-4,308,000","-5,265,000","-5,651,000","-3,658,000","-3,750,000","-4,462,000","-3,816,000","-2,649,000","-2,730,000","-4,170,000","-3,752,000","-3,449,000","-4,397,000","-4,340,000","-4,005,000","-3,999,000","-3,461,000","-4,606,000","-4,121,000","-3,384,000","-3,465,000","-4,035,000","-3,243,000","-1,952,000","-2,079,000","-2,141,000","-2,162,000","-1,298,000","-1,811,000","-3,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,"74,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"1,651,000","671,000","602,000",,"452,000","1,176,000","1,230,000","1,239,000","2,515,000","4,700,000","4,749,000","4,637,000","5,197,000","6,792,000","5,292,000","4,426,000","4,888,000","5,878,000","5,027,000","4,675,000","3,834,000","5,338,000","4,438,000","3,587,000","4,308,000","5,265,000","5,651,000","3,658,000","3,750,000","4,462,000","3,816,000","2,649,000","2,730,000","4,170,000","3,752,000","3,449,000","4,397,000","4,340,000","4,005,000","3,999,000","3,461,000","4,606,000","4,121,000","3,384,000","3,465,000","4,035,000","3,243,000","1,952,000","2,079,000","2,141,000","2,162,000","1,298,000","1,811,000","3,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,"-74,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-7,170,000","16,000","1,901,000","-9,122,000","35,000","160,000","-8,276,000","252,000","3,000","52,000","-4,809,000","52,000","187,000","-121,000","-5,765,000","44,000","-86,000","-1,390,000","-7,340,000","71,000","110,000","17,000","-3,765,000","24,000","82,000","307,000","-11,230,000","36,000","14,000","198,000","-1,746,000","-600,000","-826,000","62,000","-1,540,000","-3,584,000","-1,201,000","-900,000","-1,626,000","-1,309,000","-472,000","-95,000","-3,980,000","-1,697,000","-5,445,000","-10,871,000","-9,710,000","-1,796,000","-6,294,000","-3,116,000","-22,937,000","-14,962,000","-6,576,000","-11,887,000","104,145,000","-43,166,000","-39,872,000","-15,552,000","-48,838,000","-32,334,000","-66,060,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,"-50,000","35,000","160,000","159,000","252,000","3,000","52,000","193,000","52,000","187,000","-121,000","44,000","44,000","-86,000","310,000","341,000","71,000","110,000","17,000","227,000","24,000","82,000","307,000","250,000","36,000","14,000","198,000","285,000","22,000","-22,000","62,000","28,000","278,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","-9,072,000",,,,,,,"-5,002,000","0","0","0","-5,809,000","0",,"-1,700,000",,,,,"0",,,,"-11,480,000","0","0",,"-2,031,000","-622,000","-804,000","0","-1,568,000","-3,862,000","-1,201,000","-900,000","-1,626,000","-1,309,000","-472,000","-95,000","-3,980,000","-1,697,000","-5,445,000","-10,871,000","-9,710,000","-1,796,000","-6,294,000","-3,116,000","-22,937,000","-14,962,000","-6,576,000","-11,887,000","104,145,000","-43,166,000","-39,872,000","-15,552,000","-48,838,000","-32,334,000","-66,060,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,"0","0","0","0","0","0",,"1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,638,000","0","0",,"2,031,000","622,000","804,000","0","1,568,000","2,136,000","1,201,000","900,000","1,626,000","1,309,000","472,000","95,000","3,980,000","1,697,000","5,445,000","10,871,000","1,332,000","1,796,000","6,294,000","3,116,000","22,937,000","14,962,000","6,576,000","10,946,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0","9,072,000",,,,,,,,,,,,,,,,,,,,,,,"7,842,000",,,,,,,,"0","1,726,000",,,,,,,,,,,,,,,,,,"941,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,902,000","16,000","1,901,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"521,083,000","122,250,000","141,364,000","116,172,000","141,297,000","110,281,000","101,851,000","95,109,000","71,727,000","41,356,000","51,279,000","50,064,000","41,203,000","23,479,000","44,405,000","39,480,000","33,531,000","23,873,000","34,131,000","34,673,000","25,185,000","26,335,000","33,677,000","18,443,000","24,950,000","14,715,000","22,854,000","26,498,000","21,885,000","15,692,000","19,745,000","22,203,000","15,303,000","12,485,000","15,302,000","13,752,000","7,395,000","4,886,000","5,382,000","8,452,000","3,299,000","-4,374,000","-3,072,000","-4,835,000","-9,029,000","-16,966,000","-12,315,000","-1,681,000","-4,746,000","-8,662,000","-24,193,000","-20,953,000","-19,883,000","-27,960,000","-76,514,000","-58,423,000","-53,429,000","26,758,000","-54,298,000","-34,952,000","-65,225,000","3,599,000","-18,662,000","22,880,000","29,485,000","26,416,000","66,637,000","38,412,000","28,925,000","27,453,000","40,576,000","37,302,000","41,127,000","32,292,000","41,487,000","32,300,000","32,011,000","29,301,000","27,398,000","28,872,000","27,255,000","25,675,000","23,850,000","24,206,000","21,407,000","15,579,000","20,332,000","20,214,000","18,502,000","13,516,000","18,600,000","20,000,000","17,500,000","12,700,000","14,200,000","13,800,000","11,200,000","7,500,000","8,800,000","7,700,000","7,800,000","5,100,000","7,200,000","6,900,000","6,700,000","2,200,000","6,800,000","4,300,000","4,000,000","1,400,000","5,500,000","5,600,000","6,100,000","2,100,000","7,900,000","5,500,000"
TaxProvision,"117,242,000","30,411,000","27,981,000","25,160,000","33,690,000","25,415,000","21,768,000","21,572,000","17,219,000","9,610,000","9,499,000","12,226,000","10,957,000","5,756,000","11,998,000","10,198,000","5,620,000","5,810,000","18,249,000","12,346,000","8,196,000","9,452,000","13,115,000","7,501,000","9,034,000","5,526,000","9,579,000","10,928,000","8,535,000","6,124,000","8,759,000","8,586,000","1,749,000","-147,000","1,041,000","-111,559,000","131,000","299,000","367,000","138,000","95,000","-1,188,000","-96,000","-117,000","115,000","73,000","-1,258,000","389,000","61,000","-327,000","-31,189,000","121,000","19,000","169,000","-1,154,000","232,000","37,821,000","-6,608,000","-21,484,000","-13,235,000","-25,046,000","1,369,000","-7,693,000","7,695,000","11,204,000","10,038,000","25,322,000","13,333,000","11,280,000","10,707,000","16,027,000","14,735,000","16,246,000","12,755,000","16,537,000","12,919,000","12,486,000","11,427,000","11,504,000","10,971,000","10,357,000","9,756,000","9,085,000","9,194,000","8,146,000","6,016,000","7,880,000","7,833,000","7,170,000","5,237,000","7,400,000","7,900,000","6,900,000","5,000,000","5,800,000","5,600,000","4,600,000","3,000,000","3,700,000","3,100,000","3,200,000","2,000,000","2,700,000","2,500,000","2,800,000","900,000","2,700,000","1,700,000","1,600,000","600,000","2,100,000","2,200,000","2,500,000","900,000","2,300,000","100,000"
NetIncomeCommonStockholders,"403,841,000","91,839,000","113,383,000","91,012,000","107,607,000","84,866,000","80,083,000","73,537,000","54,508,000","31,746,000","41,780,000","37,838,000","30,246,000","17,723,000","32,407,000","29,282,000","27,911,000","18,063,000","15,882,000","18,852,000","15,770,000","15,664,000","19,343,000","9,724,000","14,697,000","7,970,000","12,056,000","14,352,000","12,131,000","8,349,000","9,767,000","12,399,000","12,335,000","11,413,000","13,043,000","124,092,000","6,045,000","2,397,000","5,015,000","8,314,000","3,204,000","-3,186,000","-2,976,000","-4,718,000","-9,144,000","-17,039,000","-11,057,000","-2,070,000","-4,807,000","-8,335,000","6,996,000","-21,074,000","-19,902,000","-28,129,000","-75,360,000","-58,655,000","-94,101,000","-19,770,000","-70,898,000","-24,154,000","-42,617,000","2,230,000","-10,969,000","15,185,000","18,281,000","16,378,000","41,315,000","25,079,000","17,645,000","16,746,000","24,549,000","22,567,000","24,881,000","19,537,000","24,950,000","19,381,000","19,525,000","17,874,000","15,894,000","17,901,000","16,898,000","15,919,000","14,765,000","15,012,000","13,261,000","12,244,000","12,452,000","12,381,000","11,332,000","8,279,000","11,200,000","12,100,000","10,600,000","7,700,000","8,400,000","8,200,000","6,600,000","4,500,000","5,100,000","4,600,000","4,600,000","3,100,000","3,200,000","4,400,000","3,900,000","1,300,000","4,100,000","2,600,000","2,400,000","800,000","3,400,000","3,400,000","3,600,000","1,200,000","5,600,000","5,400,000"
	NetIncome,"403,841,000","91,839,000","113,383,000","91,012,000","107,607,000","84,866,000","80,083,000","73,537,000","54,508,000","31,746,000","41,780,000","37,838,000","30,246,000","17,723,000","32,407,000","29,282,000","27,911,000","18,063,000","15,882,000","22,327,000","16,989,000","16,883,000","20,562,000","10,942,000","15,916,000","9,189,000","13,275,000","15,570,000","13,350,000","9,568,000","10,986,000","13,617,000","13,554,000","12,632,000","14,261,000","125,311,000","7,264,000","4,587,000","5,015,000","8,314,000","3,204,000","-3,186,000","-2,976,000","-4,718,000","-9,144,000","-17,039,000","-11,057,000","-2,070,000","-4,807,000","-8,335,000","6,996,000","-21,074,000","-19,902,000","-28,129,000","-75,360,000","-58,655,000","-91,663,000","-19,770,000","-68,460,000","-21,717,000","-40,179,000","2,230,000","-10,969,000","15,185,000","18,281,000","16,378,000","41,315,000","25,079,000","17,645,000","16,746,000","24,549,000","22,567,000","24,881,000","19,537,000","24,950,000","19,381,000","19,525,000","17,874,000","15,894,000","17,901,000","16,898,000","15,919,000","14,765,000","15,012,000","13,261,000","12,244,000","12,452,000","12,381,000","11,332,000","8,279,000","11,200,000","12,100,000","10,600,000","7,700,000","8,400,000","8,200,000","6,600,000","4,500,000","5,100,000","4,600,000","4,600,000","3,100,000","3,200,000","4,400,000","3,900,000","1,300,000","4,100,000","2,600,000","2,400,000","800,000","3,400,000","3,400,000","3,600,000","1,200,000","5,600,000","5,400,000"
