name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
DilutedNIAvailtoComStockholders,"-175,383,000","-45,582,000","-43,571,000","-42,324,000","-43,906,000","-45,034,000","-40,225,000","-38,413,000","-41,913,000","-50,100,000","-47,071,000","-40,932,000","-34,265,000","-28,131,000","-23,771,000","-21,482,000","-15,355,000","-13,262,000","-88,520,000","-546,000","-2,169,000","-2,925,000","-1,325,000","27,000","-528,000","-1,076,000","-1,680,000","-1,892,000","-472,000","183,000","444,000","1,291,000","8,000","-1,945,000","89,000","2,231,000","2,139,000","1,661,000","1,920,000","1,741,000","8,617,000","63,863,000","2,586,000","832,000","1,947,000","2,011,000","1,496,000","1,969,000","1,018,000","1,115,000","1,014,000","1,336,000","414,000","-3,912,000","180,000","44,000","1,188,000","691,000","1,389,000","-2,558,000","508,000","1,597,000","-3,058,000","-2,728,000","-5,741,000","-6,646,000","-6,789,000","-5,568,000","-5,136,000","-6,989,000","-5,840,000","-3,749,000","-2,569,000","-1,532,000","-754,000","747,000","-1,500,000","-3,778,000","-3,541,000","-1,959,000","-2,125,000","-3,120,000","445,000","-1,983,000","-4,447,000","-44,368,000","-11,835,000","-14,971,000","-3,225,000","-9,438,000","-2,234,000","-1,438,000","-11,738,000","-8,380,000","-3,223,000","-3,650,000","-3,971,000","82,000","132,000","95,000","3,418,000"
BasicEPS,,"-0.39","-0.38","-0.38","-0.4","-0.42","-0.38","-0.37","-0.4","-0.49","-0.47","-0.42","-0.36","-0.29","-0.25","-0.23","-0.16","-0.14","-0.96","-0.01","-0.02","-0.03","-0.01","0","-0.01","-0.01","-0.02","-0.02","-0.01","0.002","0.01","0.01","0","-0.02","0.001","0.03","0.03","0.02","0.03","0.02","0.12","0.91","0.04","0.01","0.03",,"0.02","0.03","0.02",,"0.02","0.02","0.01",,"0","0","0.02",,"0.02","-0.04","0.01",,"-0.05","-0.04","-0.09",,"-0.12","-0.1","-0.1",,"-0.13","-0.09","-0.07",,"-0.02","0.02","-0.05",,"-0.12","-0.07","-0.08",,"0.02","-0.07","-0.17",,"-0.47","-0.6","-0.14",,"-0.12","-0.08","-0.72",,"-0.21","-0.24","-0.27",,"0.01","0.01","0.29"
DilutedEPS,,"-0.39","-0.38","-0.38","-0.4","-0.42","-0.38","-0.37","-0.4","-0.49","-0.47","-0.42","-0.36","-0.29","-0.25","-0.23","-0.16","-0.14","-0.96","-0.01","-0.02","-0.03","-0.01","0","-0.01","-0.01","-0.02","-0.02","-0.01","0.002","0.01","0.01","0","-0.02","0.001","0.03","0.03","0.02","0.03","0.02","0.12","0.87","0.04","0.01","0.03",,"0.02","0.03","0.02",,"0.02","0.02","0.01",,"0","0","0.02",,"0.02","-0.04","0.01",,"-0.05","-0.04","-0.09",,"-0.12","-0.1","-0.1",,"-0.13","-0.09","-0.07",,"-0.02","0.02","-0.05",,"-0.12","-0.07","-0.08",,"0.02","-0.07","-0.17",,"-0.47","-0.6","-0.14",,"-0.12","-0.08","-0.72",,"-0.21","-0.24","-0.27",,"0.01","0.01","0.29"
BasicAverageShares,,"117,613,000","113,510,000","112,422,000","109,925,000","107,961,000","106,641,000","104,620,000","103,607,000","102,743,000","99,922,000","98,353,000","96,429,000","95,879,000","95,370,000","93,831,000","93,064,000","92,526,000","92,029,000","91,689,000","91,643,000","91,175,000","90,774,000","89,987,000","89,434,000","88,888,000","88,289,000","88,557,000","88,233,000","88,950,000","89,594,000","89,073,000","88,592,000","88,184,000","79,742,000","72,970,000","72,510,000","71,998,000","71,611,000","71,261,000","70,717,000","70,205,000","69,445,000","63,710,000","62,264,000",,"63,281,000","63,383,000","63,438,000",,"62,852,000","62,774,000","62,688,000",,"62,332,000","62,278,000","62,096,000",,"61,927,000","61,870,000","61,772,000",,"61,420,000","61,329,000","61,138,000",,"54,836,000","53,871,000","53,823,000",,"46,718,000","43,134,000","38,690,000",,"33,549,000","30,069,000","28,475,000",,"28,452,000","28,387,000","28,246,000",,"27,201,000","26,958,000","26,769,000",,"25,337,000","24,923,000","22,582,000",,"18,035,000","17,886,000","16,341,000",,"15,105,000","14,939,000","14,792,000",,"14,985,000","16,264,000","11,983,000"
DilutedAverageShares,,"117,613,000","113,510,000","112,422,000","109,925,000","107,961,000","106,641,000","104,620,000","103,607,000","102,743,000","99,922,000","98,353,000","96,429,000","95,879,000","95,370,000","93,831,000","93,064,000","92,526,000","92,029,000","91,689,000","91,643,000","91,175,000","90,774,000","93,447,000","89,434,000","88,888,000","88,289,000","88,557,000","88,233,000","91,266,000","91,974,000","91,615,000","91,445,000","88,184,000","83,182,000","76,232,000","75,756,000","75,053,000","74,988,000","74,558,000","74,110,000","73,648,000","73,214,000","67,759,000","65,808,000",,"66,873,000","64,847,000","64,605,000",,"63,393,000","62,873,000","62,766,000",,"62,394,000","62,361,000","62,192,000",,"62,113,000","61,870,000","62,080,000",,"61,420,000","61,329,000","61,138,000",,"54,836,000","53,871,000","53,823,000",,"46,718,000","43,134,000","38,690,000",,"33,549,000","31,213,000","28,475,000",,"28,452,000","28,387,000","28,246,000",,"27,438,000","26,958,000","26,769,000",,"25,337,000","24,923,000","22,582,000",,"18,035,000","17,886,000","16,341,000",,"15,105,000","14,939,000","14,792,000",,"14,985,000","16,264,000","11,983,000"
TotalOperatingIncomeAsReported,"-154,141,000","-40,539,000","-37,618,000","-37,157,000","-38,827,000","-40,036,000","-35,255,000","-33,098,000","-37,760,000","-46,154,000","-43,168,000","-37,944,000","-32,553,000","-28,780,000","-24,238,000","-21,987,000","-15,983,000","-13,730,000","-18,247,000","-4,462,000","-5,457,000","-3,686,000","-1,703,000","-379,000","-901,000","-2,971,000","-2,509,000","-1,673,000","79,000","52,000","825,000","2,502,000","503,000","-373,000","-1,803,000","2,313,000","3,189,000","3,653,000","2,760,000","2,764,000","14,390,000","2,156,000","2,552,000","865,000","1,606,000","2,033,000","1,418,000","1,951,000","842,000",,"1,275,000","1,385,000","426,000","-4,001,000","78,000","-236,000","1,092,000","695,000","-420,000","-3,390,000","-603,000","-2,267,000","-3,170,000","-2,912,000","-5,984,000","-6,957,000","-6,914,000","-5,757,000","-5,358,000","-7,290,000","-5,985,000","-3,820,000","-2,813,000","-1,547,000","-762,000","-111,000","-1,441,000","-3,805,000","-3,557,000","-2,470,000","-2,168,000","-3,323,000","-469,000","-1,763,000","-4,459,000","-44,269,000","-10,821,000","-15,525,000","-3,858,000","-9,615,000","-2,343,000","-1,567,000","-13,619,000","-8,544,000","-3,472,000","-3,953,000","-4,264,000","-323,000","-383,000","-385,000","2,318,000"
TotalExpenses,"792,271,000","221,911,000","194,492,000","188,714,000","187,154,000","184,755,000","171,940,000","162,231,000","159,567,000","167,632,000","161,735,000","147,461,000","129,228,000","122,547,000","114,150,000","107,669,000","99,208,000","93,074,000","84,353,000","76,945,000","74,555,000","70,174,000","65,379,000","63,562,000","60,942,000","60,304,000","55,677,000","52,615,000","47,813,000","43,478,000","40,547,000","38,096,000","37,410,000","36,159,000","34,548,000","28,502,000","26,815,000","25,998,000","24,580,000","23,607,000","22,827,000","22,043,000","20,726,000","18,954,000","16,901,000","16,151,000","16,360,000","15,416,000","15,992,000","14,978,000","14,669,000","14,642,000","15,132,000","19,766,000","16,125,000","16,661,000","15,189,000","15,637,000","16,224,000","18,158,000","15,345,000","16,655,000","16,393,000","16,160,000","18,255,000","17,298,000","15,397,000","12,820,000","11,363,000","11,201,000","8,949,000","6,353,000","4,880,000","3,517,000","4,051,000","2,537,000","3,064,000","4,615,000","4,603,000","4,912,000","5,436,000","5,544,000","5,413,000","5,689,000","8,059,000","15,362,000","14,925,000","14,854,000","9,681,000","16,157,000","8,581,000","8,277,000","9,413,000","14,044,000","13,551,000","12,956,000","11,364,000","12,452,000","15,521,000","11,279,000","9,297,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-175,383,000","-45,582,000","-43,571,000","-42,324,000","-43,906,000","-45,034,000","-40,225,000","-38,413,000","-41,913,000","-50,100,000","-47,071,000","-40,932,000","-34,265,000","-28,131,000","-23,771,000","-21,482,000","-15,355,000","-13,262,000","-88,520,000","-546,000","-2,169,000","-2,925,000","-1,325,000","27,000","-528,000","-1,076,000","-1,680,000","-1,892,000","-472,000","183,000","444,000","1,291,000","8,000","-1,945,000","89,000","2,231,000","2,139,000","1,661,000","1,920,000","1,741,000","8,617,000","63,863,000","2,586,000","832,000","1,947,000","2,011,000","1,496,000","1,969,000","1,018,000","1,115,000","1,014,000","1,336,000","414,000","-3,912,000","180,000","44,000","1,188,000","691,000","1,389,000","-2,558,000","508,000","1,597,000","-3,058,000","-2,728,000","-5,741,000","-6,646,000","-6,789,000","-5,568,000","-5,136,000","-6,989,000","-5,840,000","-3,749,000","-2,569,000","-1,532,000","-754,000","747,000","-1,500,000","-3,778,000","-3,541,000","-1,959,000","-2,125,000","-3,120,000","-334,000","-1,983,000","-4,447,000","-44,368,000","-10,754,000","-14,971,000","-3,225,000","-9,438,000","-2,234,000","-1,438,000","-11,738,000","-8,380,000","-3,223,000","-3,650,000","-3,971,000","82,000","132,000","95,000","3,418,000"
NormalizedIncome,"-175,383,000","-45,582,000","-43,571,000","-42,324,000","-43,906,000","-45,034,000","-40,225,000","-38,413,000","-41,913,000","-50,100,000","-47,071,000","-40,932,000","-34,265,000","-28,131,000","-23,771,000","-21,482,000","-15,355,000","-13,262,000","-82,838,600","-546,000","-2,169,000","-2,925,000","-1,325,000","27,000","-528,000","-1,076,000","-1,680,000","-1,892,000","-472,000","183,000","444,000","641,000","8,000","-1,971,000","89,000","1,488,000","2,139,000","1,011,000","1,920,000","1,741,000","1,438,000","63,863,000","2,537,282.584","842,716.628","1,934,000","1,985,606.119","1,418,000","1,948,031.947","838,704.501","972,650","1,271,238.938","1,374,350","409,197.216","-3,932,641.206","64,403.67","-93,049.18","1,122,211.878","1,737,500","213,150","-2,994,150","-128,350","-481,050","-3,125,200","-2,838,400","-5,886,800","-6,832,600","-6,864,000","-5,681,400","-5,269,200","-7,103,989.124","-5,927,000","-3,791,600","-2,791,269.602","-1,541,000","-758,800","232,200","-1,464,600","-2,536,000","-2,746,600","-2,265,600","-2,168,000","-3,340,000","-687,000","-2,095,000","-4,791,000","-24,542,800","-11,214,000","-11,326,000","-3,810,600","-9,811,200","-2,343,000","-1,555,000","-3,519,000","-8,544,000","-3,472,000","-3,953,000","-4,264,000","-264,860","-177,000","-193,000","3,358,000"
EBIT,"-154,141,000","-40,539,000","-37,618,000","-37,157,000","-38,827,000","-40,036,000","-35,255,000","-33,098,000","-37,760,000","-46,154,000","-43,168,000","-37,944,000","-32,553,000","-28,780,000","-24,238,000","-21,987,000","-15,983,000","-13,730,000","-8,778,000","-4,462,000","-5,457,000","-3,686,000","-1,703,000","-379,000","-901,000","-2,971,000","-2,509,000","-1,673,000","79,000","52,000","825,000","1,502,000","503,000","-373,000","-1,803,000","2,313,000","3,189,000","2,653,000","2,760,000","2,764,000","2,425,000","2,156,000","2,552,000","865,000","1,606,000","2,033,000","1,418,000","1,951,000","842,000","889,000","1,275,000","1,385,000","426,000","-4,001,000","78,000","-236,000","1,092,000","695,000","-420,000","-3,390,000","-603,000","-2,267,000","-3,170,000","-2,912,000","-5,984,000","-6,957,000","-6,914,000","-5,757,000","-5,358,000","-7,290,000","-5,985,000","-3,820,000","-2,813,000","-1,547,000","-762,000","-111,000","-1,441,000","-1,708,000","-2,217,000","-2,470,000","-2,168,000","-3,323,000","-469,000","-1,763,000","-4,459,000","-10,953,000","-10,821,000","-10,962,000","-3,858,000","-9,615,000","-2,343,000","-1,567,000","-3,519,000","-8,544,000","-3,472,000","-3,953,000","-4,264,000","-323,000","-383,000","-385,000","2,318,000"
EBITDA,"-105,587,000"
ReconciledCostOfRevenue,"247,558,000","68,501,000","59,834,000","59,467,000","59,756,000","61,113,000","60,408,000","56,496,000","52,133,000","57,621,000","56,219,000","49,697,000","37,691,000","64,988,000","22,361,000","21,263,000","21,360,000","19,777,000","16,993,000","17,855,000","16,546,000","14,990,000","14,765,000","16,619,000","15,740,000","15,822,000","14,800,000","13,782,000","12,841,000","11,828,000","11,503,000","11,267,000","10,966,000","10,865,000","9,625,000","8,992,000","8,568,000","8,433,000","8,676,000","8,497,000","8,396,000","7,656,000","7,474,000","6,672,000","6,085,000","5,936,000","5,659,000","5,620,000","5,408,000","5,134,000","5,179,000","5,221,000","5,322,000","6,528,000","5,380,000","5,695,000","5,246,000","5,443,000","5,539,000","7,082,000","5,369,000","6,662,000","6,373,000","6,369,000","7,690,000","6,910,000","6,683,000","5,332,000","4,174,000","3,387,000","2,515,000","2,047,000","1,791,000","1,099,000","1,857,000","652,000","754,000","1,692,000","755,000","982,000","861,000","193,000","659,000","434,000","161,000","660,000","1,702,000","602,000","654,000","1,114,000","1,604,000","1,203,000","3,012,000","8,348,000","5,630,000","5,913,000","4,390,000","4,891,000","6,879,000","4,537,000","2,544,000"
ReconciledDepreciation,"48,554,000","14,468,000","11,051,000","11,585,000","11,450,000","10,977,000","11,502,000","11,370,000","11,268,000","11,014,000","9,545,000","9,014,000","7,654,000","7,204,000","6,630,000","5,659,000","5,178,000","4,403,000","3,956,000","3,631,000","3,727,000","2,791,000","2,503,000","2,566,000","2,577,000","2,388,000","2,325,000","2,299,000","1,995,000","1,658,000","1,576,000","1,472,000","1,407,000","1,303,000","1,059,000","980,000","1,015,000","1,064,000","1,041,000","984,000","862,000","791,000","742,000","426,000","364,000","369,000","361,000","326,000","273,000","223,000","236,000","252,000","287,000","293,000","314,000","323,000","339,000","287,000","398,000","398,000","391,000","434,000","387,000","351,000","290,000","267,000","207,000","175,000","138,000","107,000","50,000","34,000","24,000","8,000","88,000","155,000","314,000","381,000","440,000","479,000","480,000","690,000","1,007,000","1,097,000","1,068,000","4,647,000","3,858,000","4,736,000","1,114,000","882,000","578,000","428,000","391,000",,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-175,383,000","-45,582,000","-43,571,000","-42,324,000","-43,906,000","-45,034,000","-40,225,000","-38,413,000","-41,913,000","-50,100,000","-47,071,000","-40,932,000","-34,265,000","-28,131,000","-23,771,000","-21,482,000","-15,355,000","-13,262,000","-88,520,000","-546,000","-2,169,000","-2,925,000","-1,325,000","27,000","-528,000","-1,076,000","-1,680,000","-1,892,000","-472,000","183,000","444,000","1,291,000","8,000","-1,971,000","89,000","1,488,000","2,139,000","1,661,000","1,920,000","1,741,000","8,617,000","63,863,000","2,586,000","832,000","1,947,000","2,011,000","1,496,000","1,969,000","1,018,000","1,115,000","1,014,000","1,336,000","414,000","-3,912,000","180,000","44,000","1,188,000","691,000","1,389,000","-2,558,000","508,000","1,597,000","-3,058,000","-2,728,000","-5,741,000","-6,646,000","-6,789,000","-5,568,000","-5,136,000","-6,989,000","-5,840,000","-3,749,000","-2,569,000","-1,532,000","-754,000","747,000","-1,500,000","-3,778,000","-3,541,000","-1,959,000","-2,125,000","-3,120,000","-334,000","-1,983,000","-4,447,000","-44,368,000","-10,754,000","-14,971,000","-3,225,000","-9,438,000","-2,234,000","-1,438,000","-11,738,000","-8,380,000","-3,223,000","-3,650,000","-3,971,000","82,000","132,000","95,000","3,418,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,"0","0",,,"0","-9,469,000",,,,,,,"0","0","0",,"0","0","1,000,000",,"0","0","0","0","1,000,000","0","0","11,965,000",,"49,000","-11,000","20,000","26,000","78,000","21,000","180,000","219,000","-258,000","-59,000","5,000","21,000","140,000","190,000","69,000","-1,610,000","1,809,000","671,000","979,000","3,197,000","112,000","184,000","243,000","311,000","125,000","189,000","222,000","118,000","145,000","71,000","224,000","15,000","8,000","858,000","-59,000","-2,070,000","-1,324,000","511,000","43,000","220,000","353,000","112,000","344,000","-33,042,000","460,000","-3,645,000","976,000","622,000","109,000","195,000","-8,219,000","164,000","249,000","303,000","293,000","423,000","515,000","480,000","100,000"
TotalUnusualItems,,,,,,,,,,,,,,"0","0",,,"0","-9,469,000",,,,,,,"0","0","0",,"0","0","1,000,000",,"0","0","0","0","1,000,000","0","0","11,965,000",,"49,000","-11,000","20,000","26,000","78,000","21,000","180,000","219,000","-258,000","-59,000","5,000","21,000","140,000","190,000","69,000","-1,610,000","1,809,000","671,000","979,000","3,197,000","112,000","184,000","243,000","311,000","125,000","189,000","222,000","118,000","145,000","71,000","224,000","15,000","8,000","858,000","-59,000","-2,070,000","-1,324,000","511,000","43,000","220,000","353,000","112,000","344,000","-33,042,000","460,000","-3,645,000","976,000","622,000","109,000","195,000","-8,219,000","164,000","249,000","303,000","293,000","423,000","515,000","480,000","100,000"
NormalizedEBITDA,"-105,587,000","-26,071,000","-26,567,000","-25,572,000","-27,377,000","-29,059,000","-23,753,000","-21,728,000","-26,492,000","-35,140,000","-33,623,000","-28,930,000","-24,899,000","-21,576,000","-17,608,000","-16,328,000","-10,805,000","-9,327,000","4,647,000","-831,000","-1,730,000","-895,000","800,000","2,187,000","1,676,000","-583,000","-184,000","626,000","2,074,000","1,710,000","2,401,000","1,974,000","1,910,000","930,000","-744,000","3,293,000","4,204,000","2,717,000","3,801,000","3,748,000","-8,678,000","2,947,000","3,245,000","1,302,000","1,950,000","2,376,000","1,701,000","2,256,000","935,000","893,000","1,769,000","1,696,000","708,000","-3,729,000","252,000","-103,000","1,362,000","2,592,000","-1,831,000","-3,663,000","-1,191,000","-5,030,000","-2,895,000","-2,745,000","-5,937,000","-7,001,000","-6,832,000","-5,771,000","-5,442,000","-7,301,000","-6,080,000","-3,857,000","-3,013,000","-1,554,000","-682,000","-814,000","-1,068,000","743,000","-453,000","-2,502,000","-1,731,000","-2,853,000","185,000","-778,000","-3,735,000","26,736,000","-7,423,000","-2,581,000","-3,720,000","-9,355,000","-1,874,000","-1,334,000","5,091,000","-8,708,000","-3,721,000","-4,256,000","-4,557,000","-746,000","-898,000","-865,000","2,218,000"
TaxRateForCalcs,"0.002","0.021","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.006","0.27","0.27","0.27","0.27","0.27","0.006","0.27","0.4","0.4","0.363","0.057","0.023","0.4","0.075","0.4","0.249","0.288","0.4","0.302","0.35","0.35","0.35","0.35","0.35","0.357","0.332","0.35","0.322","0.372","0.4","0.35","0.006","0.026","0.35","0.023","0","0.002","0.004","0.35","0.003","0.35","0.039","0.017","0.174","0.279","0.047","0.35","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.026","0.4","0.4","0.008","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0","0","0","0.4","0","0","0.4","0.4","0","0.4","0","0","0","0","0","0.18","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3,787,600","0","0","0","0","0","0","0","0","0","0","0","0","350,000","0","0","0","0","0","350,000","0","0","4,786,000","0","282.584","-283.372","7,000","606.119","0","31.947","704.501","76,650","-761.062","-20,650","197.216","358.794","24,403.67","52,950.82","3,211.878","-563,500","633,150","234,850","342,650","1,118,950","44,800","73,600","97,200","124,400","50,000","75,600","88,800","3,010.876","58,000","28,400","1,730.398","6,000","3,200","343,200","-23,600","-828,000","-529,600","204,400","0","0","0","0","0","-13,216,800","0","0","390,400","248,800","0","78,000","0","0","0","0","0","76,140","206,000","192,000","40,000"
