name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989
InvestingCashFlow,"-6,251,000,000","-2,536,000,000","648,000,000","-2,648,000,000","-1,715,000,000","-1,966,000,000","579,000,000","-1,802,000,000","-1,547,000,000","-996,000,000","1,026,000,000","-1,795,000,000","-1,756,800,000","-1,340,800,000","968,600,000","-1,689,400,000","-1,312,000,000","-1,062,700,000","-4,090,300,000","-1,343,100,000","-601,700,000","-803,900,000","1,104,400,000","-814,800,000","-572,400,000","-641,600,000","851,600,000","-1,228,300,000","-982,400,000","-233,100,000","1,385,100,000","-1,313,700,000","-1,299,900,000","-940,700,000","673,300,000","-1,917,700,000","-1,924,200,000","-1,195,700,000","216,900,000","-1,588,800,000","-1,086,700,000","-1,292,200,000","-36,400,000","-1,553,800,000","-1,077,400,000","-972,300,000","982,800,000","-1,093,100,000","-565,900,000","-822,600,000","372,500,000","-540,600,000","-660,700,000","-127,500,000","1,271,800,000","-1,042,700,000","-771,200,000","-268,900,000","656,800,000","-609,100,000","-1,134,600,000","-741,900,000","552,300,000","-734,600,000","-867,600,000","37,200,000","416,100,000","-1,550,700,000","-2,582,000,000","-914,600,000","-125,900,000","-1,004,000,000","-843,900,000","-439,400,000","551,800,000","-528,500,000","-85,600,000","-522,900,000","240,900,000","-746,800,000","-825,800,000","-342,800,000","1,601,400,000","-982,600,000","-1,178,800,000","-830,100,000","626,600,000","-1,239,300,000","-348,700,000","-1,445,800,000","-76,500,000","74,100,000","351,000,000","-668,500,000","-408,400,000","309,400,000","-455,500,000","-556,100,000","-419,700,000","-324,600,000","-242,800,000","-490,700,000","-326,000,000","-387,100,000","-662,400,000","86,200,000","-252,200,000","-620,800,000","-646,400,000","263,000,000","-191,600,000","-139,600,000","-544,500,000","-408,600,000","-112,600,000","189,600,000","-328,900,000","345,500,000","8,800,000","40,100,000","-308,100,000","-162,300,000","296,600,000","-610,000,000","-432,600,000","-215,900,000","-120,500,000","-398,300,000","-526,700,000","-132,100,000","88,900,000","-499,900,000","-143,500,000","-115,000,000","24,500,000"
	CashFlowFromContinuingInvestingActivities,"-6,251,000,000","-2,536,000,000","648,000,000","-2,648,000,000","-1,715,000,000","-1,966,000,000","579,000,000","-1,802,000,000","-1,547,000,000","-996,000,000","1,026,000,000","-1,795,000,000","-1,756,800,000","-1,340,800,000","968,600,000","-1,689,400,000","-1,312,000,000","-1,062,700,000","-4,090,300,000","-1,343,100,000","-601,700,000","-803,900,000","1,104,400,000","-814,800,000","-572,400,000","-641,600,000","851,600,000","-1,228,300,000","-982,400,000","-233,100,000","1,385,100,000","-1,313,700,000","-1,299,900,000","-940,700,000","673,300,000","-1,917,700,000","-1,924,200,000","-1,195,700,000","216,900,000","-1,588,800,000","-1,086,700,000","-1,292,200,000","-36,400,000","-1,553,800,000","-1,077,400,000","-972,300,000","982,800,000","-1,093,100,000","-565,900,000","-822,600,000","372,500,000","-540,600,000","-660,700,000","-127,500,000","1,271,800,000","-1,042,700,000","-771,200,000","-268,900,000","656,800,000","-609,100,000","-1,134,600,000","-741,900,000","552,300,000","-734,600,000","-867,600,000","37,200,000","416,100,000","-1,550,700,000","-2,582,000,000","-914,600,000","-125,900,000","-1,004,000,000","-843,900,000","-439,400,000","551,800,000","-528,500,000","-85,600,000","-522,900,000","240,900,000","-746,800,000","-825,800,000","-342,800,000","1,601,400,000","-982,600,000","-1,178,800,000","-830,100,000","626,600,000","-1,239,300,000","-348,700,000","-1,445,800,000","-76,500,000","74,100,000","351,000,000","-668,500,000","-408,400,000","309,400,000","-455,500,000","-556,100,000","-419,700,000","-324,600,000","-242,800,000","-490,700,000","-326,000,000","-387,100,000","-662,400,000","86,200,000","-252,200,000","-620,800,000","-646,400,000","263,000,000","-191,600,000","-139,600,000","-544,500,000","-408,600,000","-112,600,000","189,600,000","-328,900,000","345,500,000","8,800,000","40,100,000","-308,100,000","-162,300,000","296,600,000","-610,000,000","-432,600,000","-215,900,000","-120,500,000","-398,300,000","-526,700,000","-132,100,000","88,900,000","-499,900,000","-143,500,000","-115,000,000","24,500,000"
		NetPPEPurchaseAndSale,"-728,000,000","-210,000,000","-105,000,000","-294,000,000","-119,000,000","-85,000,000","12,000,000","-277,000,000","-93,000,000","-141,000,000","-362,000,000","-754,000,000","-455,400,000","-303,600,000","-288,000,000","-584,700,000","-352,600,000","-327,700,000","-202,400,000","-469,100,000","-290,700,000","-222,100,000","-169,600,000","-497,900,000","-394,400,000","-387,000,000","-419,600,000","-733,300,000","-441,200,000","-360,600,000","-241,600,000","-680,700,000","-413,700,000","-247,500,000","-225,900,000","-501,000,000","-421,700,000","-273,700,000","-242,200,000","-583,900,000","-324,300,000","-248,200,000","-165,100,000","-441,300,000","-232,800,000","-212,500,000","-110,800,000","-315,100,000","-116,600,000","-108,600,000","-58,300,000","-238,800,000","-202,100,000","-171,100,000","-218,800,000","-559,300,000","-201,900,000","-212,600,000","-168,700,000","-369,900,000","-204,600,000","-252,500,000","-302,000,000","114,800,000","-841,300,000","361,800,000","-90,400,000","-134,000,000","6,300,000","53,900,000","10,300,000","264,900,000","-292,000,000","62,600,000","135,700,000","-8,300,000","52,500,000","101,400,000","81,800,000","361,600,000","-387,700,000","227,200,000","-11,100,000","478,600,000","-251,300,000","-216,500,000","-110,100,000","-140,300,000","5,900,000","94,500,000","-52,200,000","782,300,000","-764,500,000","1,400,000","-180,100,000","-80,800,000","-92,900,000","-136,600,000","-73,000,000","-111,200,000","-124,500,000","-79,200,000","-68,100,000","4,214,600,000","-4,303,000,000","-62,100,000","-39,400,000","-64,400,000","-70,000,000","-47,800,000","-34,700,000","-58,700,000","-46,700,000","-41,600,000","-31,900,000","-37,400,000","-42,000,000","-43,500,000","-37,100,000","-67,700,000","-56,500,000","-61,800,000","-55,800,000","-86,500,000","-60,700,000","-72,300,000","-46,100,000","-92,900,000","-63,300,000","-59,600,000","-39,500,000","-8,200,000","-63,600,000","-51,500,000","-33,100,000"
			PurchaseOfPPE,"-2,846,000,000","-766,000,000","-584,000,000","-878,000,000","-618,000,000","-636,000,000","-448,000,000","-750,000,000","-505,000,000","-613,000,000","-788,000,000","-1,231,000,000","-803,000,000","-756,200,000","-658,800,000","-951,800,000","-719,600,000","-736,700,000","-542,000,000","-823,300,000","-590,900,000","-640,300,000","-537,800,000","-837,500,000","-680,900,000","-726,300,000","-710,400,000","-1,009,000,000","-662,600,000","-670,800,000","-483,700,000","-968,900,000","-646,100,000","-542,000,000","-502,300,000","-745,400,000","-607,600,000","-530,700,000","-491,600,000","-800,300,000","-488,600,000","-444,700,000","-387,400,000","-601,900,000","-372,200,000","-399,400,000","-307,300,000","-473,500,000","-319,900,000","-302,200,000","-217,200,000","-375,900,000","-315,800,000","-279,700,000","-336,700,000","-670,100,000","-317,400,000","-308,400,000","-312,300,000","-456,700,000","-304,800,000","-325,900,000","-396,800,000","23,100,000","-466,300,000","-149,100,000","-173,700,000","-238,500,000","-91,700,000","-101,200,000","-81,200,000","-148,900,000","-74,300,000","-86,900,000","-53,700,000","-124,200,000","-68,300,000","-68,700,000","-48,400,000","300,700,000","-516,800,000","-5,800,000","-136,800,000","377,200,000","-337,700,000","-342,400,000","-188,100,000","-222,800,000","-94,800,000","-56,900,000","-52,200,000","411,900,000","-764,500,000","1,400,000","-180,100,000","-235,300,000","-92,900,000","-136,600,000","-73,000,000","-213,100,000","-124,500,000","-79,200,000","-68,100,000","4,128,600,000","-4,303,000,000","-62,100,000","-39,400,000","-109,900,000","-70,000,000","-47,800,000","-34,700,000","-107,900,000","-46,700,000","-41,600,000","-31,900,000","-83,900,000","-42,000,000","-43,500,000","-37,100,000","-111,600,000","-56,500,000","-61,800,000","-55,800,000","-118,900,000","-60,700,000","-72,300,000","-46,100,000","-129,700,000","-63,300,000","-59,600,000","-39,500,000","-32,900,000","-63,600,000","-51,500,000","-33,100,000"
			SaleOfPPE,"2,118,000,000","556,000,000","479,000,000","584,000,000","499,000,000","551,000,000","460,000,000","473,000,000","412,000,000","472,000,000","426,000,000","477,000,000","347,600,000","452,600,000","370,800,000","367,100,000","367,000,000","409,000,000","339,600,000","354,200,000","300,200,000","418,200,000","368,200,000","339,600,000","286,500,000","339,300,000","290,800,000","275,700,000","221,400,000","310,200,000","242,100,000","288,200,000","232,400,000","294,500,000","276,400,000","244,400,000","185,900,000","257,000,000","249,400,000","216,400,000","164,300,000","196,500,000","222,300,000","160,600,000","139,400,000","186,900,000","196,500,000","158,400,000","203,300,000","193,600,000","158,900,000","137,100,000","113,700,000","108,600,000","117,900,000","110,800,000","115,500,000","95,800,000","143,600,000","86,800,000","100,200,000","73,400,000","94,800,000","91,700,000","-375,000,000","510,900,000","83,300,000","104,500,000","98,000,000","155,100,000","91,500,000","413,800,000","-217,700,000","149,500,000","189,400,000","115,900,000","120,800,000","170,100,000","130,200,000","60,900,000","129,100,000","233,000,000","125,700,000","101,400,000","86,400,000","125,900,000","78,000,000","82,500,000","100,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-698,000,000","-449,000,000","-24,000,000","-225,000,000","0","0","-19,000,000",,,,,,,,,"-51,500,000","78,200,000","-36,100,000","-5,080,000,000","-284,200,000","0","0","113,900,000","400,000","81,100,000",,,"0","400,000","148,800,000","0","6,000,000","32,600,000","3,500,000","303,700,000","-83,500,000","22,000,000","0","0","-200,000","10,200,000","13,300,000","6,900,000","16,700,000","-13,300,000","1,900,000","845,000,000","7,500,000","17,700,000","-22,800,000","-13,000,000","-2,400,000","-3,100,000","-3,400,000","-40,900,000","-10,000,000","-205,100,000","38,800,000","-34,000,000","32,800,000",,,,"-600,000","399,600,000","0","-14,600,000","-45,400,000","-118,200,000","0","-6,100,000","-24,500,000","-5,100,000","-54,700,000","-108,600,000","0","-2,600,000","-4,000,000","-4,000,000","-491,500,000","-3,700,000","-7,100,000","-4,600,000","-51,100,000","-13,800,000","-29,000,000","-221,300,000","-21,400,000","-53,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-698,000,000","-449,000,000","-24,000,000","-225,000,000","0","0","-19,000,000",,,,,,,,,"-74,100,000","200,000","-41,400,000","-5,129,700,000","-284,200,000","0",,,"400,000","0",,,,,,,,,,,,,,,,,,,"0","-14,200,000","0","-46,600,000","-2,400,000","-1,500,000","-22,900,000","-18,700,000","-2,400,000","-3,100,000","-3,400,000","-40,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,"22,600,000","78,000,000","5,300,000","49,700,000","0","0","0","113,900,000","0","81,100,000",,,"0","400,000","148,800,000","0","6,000,000","32,600,000","3,500,000","303,700,000","0","22,000,000","0","0","-200,000","10,200,000","13,300,000","6,900,000","16,700,000","900,000","1,900,000","891,600,000","9,900,000","19,200,000","100,000","5,700,000","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-78,000,000","-221,000,000","-27,000,000","-52,000,000","-6,000,000","80,000,000","-107,000,000","-16,000,000","11,000,000","-16,000,000","-16,000,000","-13,000,000","-8,700,000","-5,700,000","-23,600,000","-10,600,000","-6,600,000","-27,800,000","-11,200,000","-25,600,000","314,200,000","-4,400,000","2,000,000","8,900,000","30,100,000","12,200,000","-53,000,000","-26,400,000","-25,800,000","103,900,000","654,100,000","274,700,000","84,700,000","-132,700,000","181,200,000","80,600,000","-330,600,000","-22,700,000","90,300,000","75,000,000","-202,400,000","-219,900,000","-334,600,000","-322,900,000","-216,400,000","-3,900,000","-11,300,000","6,500,000","5,000,000","-21,500,000","-15,000,000","-7,800,000","5,300,000","41,600,000","756,500,000","-49,600,000","37,100,000","137,200,000","472,400,000","426,500,000","-177,600,000","-450,600,000","408,600,000","57,200,000","-86,000,000","228,700,000","240,500,000","-490,500,000","-1,689,900,000","-12,800,000","-18,100,000","-289,700,000","297,600,000","1,900,000","-22,700,000","400,000","-20,600,000","-24,000,000","2,400,000","22,100,000","4,500,000","-8,900,000","-30,100,000","-16,200,000","-20,200,000","2,000,000","-8,900,000","-10,600,000","-2,500,000","2,900,000","196,100,000","15,500,000","-7,100,000","10,600,000","3,500,000","5,200,000","1,400,000","-4,300,000","-39,900,000","47,900,000","3,500,000","15,100,000","-7,200,000","-10,500,000","-5,500,000","-20,800,000","13,900,000","-20,200,000","13,600,000","-15,700,000","9,400,000","-16,000,000","-43,300,000","-68,400,000","5,800,000","-16,800,000","10,800,000","-55,000,000","35,400,000","-47,000,000","-14,500,000","-25,800,000","-6,700,000","3,800,000","-34,300,000","-9,700,000","-24,100,000","-4,100,000","-29,800,000","-30,700,000","-9,400,000",,,,"-17,400,000"
			PurchaseOfInvestment,"-187,000,000","-200,000,000","-48,000,000","-79,000,000","-41,000,000","53,000,000","-127,000,000","-39,000,000","-20,000,000","-37,000,000","-34,000,000","-30,000,000","-50,400,000","-28,100,000","-31,500,000","-31,400,000","-38,600,000","-38,500,000","-24,300,000","-41,000,000","-33,300,000","-22,000,000","-21,700,000","-21,300,000","-37,700,000","-40,500,000","-71,700,000","-54,100,000","-66,900,000","-14,600,000","-19,300,000","-29,100,000","-22,700,000","-340,400,000","-222,400,000","-126,600,000","-439,300,000","-335,300,000","-125,100,000","-39,500,000","-312,400,000","-227,500,000","-342,800,000","-330,800,000","-222,100,000","-13,300,000","-20,700,000","-8,400,000","-9,300,000","-27,200,000","-18,500,000","-13,600,000","-3,600,000","-4,400,000","-7,900,000","-372,200,000","-279,400,000","-269,400,000","-220,400,000","-298,600,000","-797,500,000","-762,600,000","-392,900,000","-431,600,000","-690,200,000","-997,500,000","-446,300,000","-1,161,300,000","-2,057,300,000","-20,500,000","-37,200,000","-16,100,000","-12,300,000","-17,700,000","-33,500,000","-29,600,000","-39,600,000","-41,600,000","-7,400,000","-9,700,000","-11,000,000","-26,200,000","-40,900,000","-20,100,000","-27,000,000","-15,200,000","-13,400,000","-16,400,000","-14,800,000","-11,300,000","-19,400,000","-1,900,000","-28,500,000","-28,700,000","-33,800,000","-67,100,000","-40,500,000","-40,500,000","-76,800,000","-63,800,000","-24,200,000","-46,400,000","-32,300,000","-28,300,000","-30,800,000","-56,000,000","-12,200,000","-56,600,000","-62,900,000","-48,600,000","-26,000,000","-62,500,000","-73,000,000","-128,900,000","-80,400,000","-108,100,000","-80,400,000","-116,400,000","-41,600,000","-156,600,000","-84,500,000","-96,800,000","-34,300,000","-25,200,000","-73,500,000","-54,200,000","-47,700,000","-44,000,000","-53,100,000","-53,200,000","-42,600,000",,,,"-93,700,000"
			SaleOfInvestment,,,"21,000,000","27,000,000","35,000,000","27,000,000","20,000,000","23,000,000","31,000,000","21,000,000","18,000,000","17,000,000","41,700,000","22,400,000","7,900,000","20,800,000","32,000,000","10,700,000","13,100,000","15,400,000","347,500,000","17,600,000","23,700,000","30,200,000","67,800,000","52,700,000","18,700,000","27,700,000","41,100,000","118,500,000","673,400,000","303,800,000","107,400,000","207,700,000","403,600,000","207,200,000","108,700,000","312,600,000","215,400,000","114,500,000","110,000,000","7,600,000","8,200,000","7,900,000","5,700,000","9,400,000","9,400,000","14,900,000","14,300,000","5,700,000","3,500,000","5,800,000","8,900,000","46,000,000","764,400,000","322,600,000","316,500,000","406,600,000","692,800,000","725,100,000","619,900,000","312,000,000","801,500,000","488,800,000","604,200,000","1,226,200,000","686,800,000","670,800,000","367,400,000","7,700,000","19,100,000","-273,600,000","309,900,000","19,600,000","10,800,000","30,000,000","19,000,000","17,600,000","9,800,000","31,800,000","15,500,000","17,300,000","10,800,000","3,900,000","6,800,000","17,200,000","4,500,000","5,800,000","12,300,000","14,200,000","215,500,000","17,400,000","21,400,000","39,300,000","37,300,000","72,300,000","41,900,000","36,200,000","36,900,000","111,700,000","27,700,000","61,500,000","25,100,000","17,800,000","25,300,000","35,200,000","26,100,000","36,400,000","76,500,000","32,900,000","35,400,000","46,500,000","29,700,000","60,500,000","86,200,000","91,300,000","91,200,000","61,400,000","77,000,000","109,600,000","70,000,000","71,000,000","27,600,000","29,000,000","39,200,000","44,500,000","23,600,000","39,900,000","23,300,000","22,500,000","33,200,000",,,,"76,300,000"
		NetOtherInvestingChanges,"-4,747,000,000","-1,656,000,000","804,000,000","-2,077,000,000","-1,590,000,000","-1,961,000,000","693,000,000","-1,443,000,000","-1,465,000,000","-839,000,000","1,404,000,000","-1,121,000,000","-1,292,700,000","-1,031,500,000","1,280,200,000","-1,042,600,000","-1,031,000,000","-671,100,000","1,203,300,000","-564,200,000","-625,200,000","-577,400,000","1,158,100,000","-326,200,000","-289,200,000","-67,900,000","1,324,200,000","-468,600,000","-515,800,000","-125,200,000","972,600,000","-913,700,000","-1,003,500,000","-564,000,000","414,300,000","-1,413,800,000","-1,193,900,000","-899,300,000","368,800,000","-1,079,700,000","-570,200,000","-837,400,000","456,400,000","-806,300,000","-614,900,000","-757,800,000","259,900,000","-792,000,000","-472,000,000","-669,700,000","458,800,000","-291,600,000","-460,800,000","5,400,000","775,000,000","-423,800,000","-401,300,000","-232,300,000","387,100,000","-698,500,000","-607,500,000","-38,800,000","445,700,000","-906,000,000","-339,900,000","-553,300,000","280,600,000","-880,800,000","-780,200,000","-955,700,000","-112,000,000","-954,700,000","-844,400,000","-449,200,000","547,400,000","-520,600,000","-114,900,000","-596,300,000","160,700,000","-639,000,000","-438,900,000","-554,000,000","1,647,200,000","-1,393,900,000","-893,500,000","-586,600,000","966,900,000","-1,067,000,000","-298,400,000","-975,000,000","-220,400,000","-723,700,000","1,122,600,000","-680,500,000","-231,800,000","385,000,000","-364,000,000","-415,200,000","-306,800,000","-261,300,000","-121,800,000","-426,600,000","-250,700,000","-4,591,200,000","3,646,100,000","169,100,000","-226,700,000","-536,200,000","-590,000,000","326,500,000","-166,300,000","-64,900,000","-454,500,000","-298,600,000","-86,500,000","243,800,000","-297,700,000","444,000,000","10,500,000","154,800,000","-237,100,000","-74,700,000","359,100,000","-527,300,000","-337,600,000","-133,900,000","-50,300,000","-301,300,000","-433,600,000","-41,800,000","137,800,000","-431,500,000","-79,900,000","-80,900,000","75,000,000"
FinancingCashFlow,"-1,023,000,000","1,191,000,000","-1,577,000,000","-227,000,000","-410,000,000","492,000,000","-933,000,000","-2,704,000,000","-2,619,000,000","5,106,000,000","-763,000,000","-707,000,000","-256,200,000","1,069,400,000","402,800,000","-779,600,000","560,700,000","1,326,300,000","-231,000,000","2,630,500,000","1,584,000,000","840,500,000","-768,500,000","-1,594,400,000","-827,000,000","763,800,000","-742,900,000","-1,264,200,000","-529,800,000","257,400,000","-582,500,000","-721,200,000","-266,400,000","908,800,000","-209,500,000","-339,600,000","-405,100,000","1,103,500,000","47,700,000","526,100,000","1,099,600,000","1,214,400,000","1,040,100,000","-105,600,000","-540,800,000","1,211,000,000","-425,000,000","-87,100,000","28,200,000","-1,296,600,000","345,800,000","-629,900,000","-1,504,500,000","-527,700,000","3,132,400,000","-555,500,000","-168,200,000","682,900,000","-607,700,000","-347,900,000","-539,200,000","827,400,000","-221,300,000","-162,400,000","-125,800,000","100,300,000","-228,900,000","333,400,000","1,060,900,000","1,455,400,000","203,400,000","-170,500,000","123,800,000","1,900,000","-623,700,000","-212,100,000","-582,700,000","640,400,000","1,013,300,000","46,900,000","-374,700,000","471,900,000","81,800,000","434,800,000","118,400,000","1,063,100,000","384,100,000","304,200,000","-327,800,000","1,558,500,000","495,500,000","-951,200,000","-1,234,900,000","569,200,000","821,800,000","-1,007,000,000","69,900,000","607,300,000","1,016,500,000","-453,500,000","-238,100,000","357,800,000","602,700,000","-602,500,000","-28,000,000","-208,700,000","639,200,000","-352,700,000","260,200,000","-146,300,000","712,100,000","-369,400,000","25,500,000","394,900,000","339,900,000","-938,800,000","-125,500,000","-212,800,000","351,000,000","-729,800,000","18,300,000","313,100,000","112,800,000","86,000,000","-34,400,000","342,000,000","467,000,000","-167,900,000","209,300,000","302,100,000","208,800,000","-360,100,000","-186,300,000","417,700,000","380,700,000"
	CashFlowFromContinuingFinancingActivities,"-1,023,000,000","1,191,000,000","-1,577,000,000","-227,000,000","-410,000,000","492,000,000","-933,000,000","-2,704,000,000","-2,619,000,000","5,106,000,000","-763,000,000","-707,000,000","-256,200,000","1,069,400,000","402,800,000","-779,600,000","560,700,000","1,326,300,000","-231,000,000","2,630,500,000","1,584,000,000","840,500,000","-768,500,000","-1,594,400,000","-827,000,000","763,800,000","-742,900,000","-1,264,200,000","-529,800,000","257,400,000","-582,500,000","-721,200,000","-266,400,000","908,800,000","-209,500,000","-339,600,000","-405,100,000","1,103,500,000","47,700,000","526,100,000","1,099,600,000","1,214,400,000","1,040,100,000","-105,600,000","-540,800,000","1,211,000,000","-425,000,000","-87,100,000","28,200,000","-1,296,600,000","345,800,000","-629,900,000","-1,504,500,000","-527,700,000","3,132,400,000","-555,500,000","-168,200,000","682,900,000","-607,700,000","-347,900,000","-539,200,000","827,400,000","-221,300,000","-162,400,000","-125,800,000","100,300,000","-228,900,000","333,400,000","1,060,900,000","1,455,400,000","203,400,000","-170,500,000","123,800,000","1,900,000","-623,700,000","-212,100,000","-582,700,000","640,400,000","1,013,300,000","46,900,000","-374,700,000","471,900,000","81,800,000","434,800,000","118,400,000","1,063,100,000","384,100,000","304,200,000","-327,800,000","1,558,500,000","495,500,000","-951,200,000","-1,234,900,000","569,200,000","821,800,000","-1,007,000,000","69,900,000","607,300,000","1,016,500,000","-453,500,000","-238,100,000","357,800,000","602,700,000","-602,500,000","-28,000,000","-208,700,000","639,200,000","-352,700,000","260,200,000","-146,300,000","712,100,000","-369,400,000","25,500,000","394,900,000","339,900,000","-938,800,000","-125,500,000","-212,800,000","351,000,000","-729,800,000","18,300,000","313,100,000","112,800,000","86,000,000","-34,400,000","342,000,000","467,000,000","-167,900,000","209,300,000","302,100,000","208,800,000","-360,100,000","-186,300,000","417,700,000","380,700,000"
		NetIssuancePaymentsOfDebt,"2,913,000,000","2,090,000,000","-605,000,000","816,000,000","612,000,000","1,401,000,000","-379,000,000","-2,176,000,000","-2,394,000,000","5,520,000,000","-422,000,000","-105,000,000","372,200,000","1,629,700,000","746,100,000","-35,000,000","1,162,600,000","1,532,700,000","-144,600,000","2,808,000,000","1,705,300,000","920,500,000","-818,000,000","-1,414,700,000","-624,100,000","1,052,500,000","-424,200,000","-115,500,000","259,000,000","1,002,600,000","203,300,000","596,400,000","440,700,000","1,670,600,000","404,400,000","638,900,000","249,000,000","1,446,800,000","190,200,000","1,046,100,000","1,776,000,000","1,741,800,000","1,577,000,000","643,900,000","102,500,000","1,567,300,000","-105,600,000","224,200,000","223,900,000","-1,191,800,000","445,100,000","-501,600,000","-1,501,900,000","-275,000,000","3,346,200,000","-106,600,000","276,500,000","1,270,300,000","-118,400,000","86,600,000","-3,000,000","1,197,600,000","-34,400,000","244,100,000","305,900,000","238,800,000","39,500,000","688,200,000","1,235,900,000","1,821,800,000","364,100,000","-14,200,000","264,900,000","-26,600,000","-703,300,000","-292,000,000","-551,200,000","692,700,000","1,047,600,000","91,000,000","-328,800,000","503,100,000","124,200,000","476,500,000","169,500,000","1,114,500,000","432,700,000","356,700,000","-285,400,000","1,608,700,000","542,400,000","-899,200,000","-1,183,500,000","618,700,000","919,200,000","-734,600,000","391,600,000","913,600,000","1,192,900,000","-298,500,000","-108,900,000","513,700,000","751,400,000","-498,800,000","126,000,000","-63,600,000","681,800,000","210,300,000","166,900,000","-508,600,000","759,800,000","-325,500,000","68,600,000","417,700,000","371,200,000","-1,453,500,000","-104,200,000","-178,700,000","390,100,000","-690,000,000","60,400,000","353,400,000","154,500,000","125,300,000","8,300,000","384,000,000","507,300,000","-127,800,000","247,400,000","334,800,000","235,400,000","-328,500,000","-168,600,000","434,200,000","394,200,000"
			NetLongTermDebtIssuance,"1,495,000,000","260,000,000","413,000,000","927,000,000","-105,000,000","494,000,000","316,000,000","-646,000,000","-1,426,000,000","3,909,000,000","51,000,000","476,000,000","2,278,600,000","535,600,000","269,800,000","675,200,000","178,300,000","798,100,000","390,900,000","3,146,300,000","239,500,000","-327,500,000","246,900,000","-334,800,000","-452,100,000","-60,700,000","650,700,000","1,188,100,000","-399,200,000","65,400,000","-6,500,000","430,500,000","1,474,100,000","-22,800,000","1,141,100,000","-97,600,000","-422,300,000","797,100,000","-501,700,000","1,386,600,000","1,838,200,000","926,000,000","1,095,200,000","1,714,300,000","61,400,000","783,600,000","-125,100,000","-291,900,000","-93,300,000","-542,900,000","-126,500,000","490,500,000","-304,900,000","77,800,000","2,189,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
