name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003
TotalExpenses,"252,108,000","71,171,000","67,658,000","56,758,000","56,521,000","48,503,000","48,499,000","40,343,000","37,300,000","44,368,000","53,724,000","48,526,000","47,475,000","44,052,000","50,959,000","41,571,000","44,708,000","38,874,000","43,089,000","35,957,000","34,659,000","30,712,000","33,430,000","28,742,000","28,893,000","24,594,000","28,045,000","24,069,000","24,495,000","22,673,000","27,091,000","21,265,000","20,559,000","19,842,000","22,579,000","18,805,000","20,183,000","18,283,000","21,465,000","20,534,000","21,112,000","20,993,000","19,476,000","17,860,000","17,758,000","15,628,000","16,767,000","15,683,000","16,037,000","15,886,000","15,834,000","13,827,000","16,312,000","17,202,000","18,269,000","20,310,000","24,659,000","23,294,000","23,601,000","25,035,000","21,923,000","21,609,000","21,726,000","21,320,000","40,264,000","20,039,000","17,001,000","14,226,000","14,410,000","13,311,000","13,366,000","11,552,000","11,295,000","11,275,000","10,153,000","9,172,000","7,867,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-12,721,000","-15,142,000","-3,935,000","-1,390,000","7,746,000","-359,000","2,188,000","-2,257,000","-11,394,000","-12,414,000","-2,088,000","-2,628,000","588,000","-8,220,000","-26,293,000","-873,000","-1,572,000","-2,032,000","22,880,000","6,188,000","1,947,000","-1,022,000","4,213,000","1,644,000","-1,229,000","-2,051,000","2,050,000","-957,000","-1,889,000","-3,644,000","-1,625,000","-2,636,000","-2,741,000","-3,610,000","-278,000","-1,668,000","-638,000","-2,163,000","1,077,000","-892,000","-1,466,000","-5,267,000","-887,000","-2,863,000","-2,456,000","-3,855,000","-1,280,000","-3,459,000","-3,761,000","-2,018,000","7,000","-13,494,000","-2,364,000","-1,828,000","-235,000","-2,753,000","661,000","-542,000","3,624,000","3,092,000","2,034,000","1,755,000","7,115,000","2,950,000","-9,049,000","1,107,000","5,810,000","3,801,000","2,704,000","1,486,000","2,070,000","877,000","591,000","221,000","1,385,000","1,097,000","695,000"
NormalizedIncome,"-17,032,000","-15,142,000","-3,935,000","-1,390,000","672,409.507","-359,000","2,188,000","-2,257,000","-11,394,000","-12,414,000","-2,088,000","-2,628,000","588,000","-8,220,000","-26,293,000","-873,000","-1,572,000","-2,032,000","22,880,000","2,328,339.935","1,947,000","-1,022,000","4,213,000","1,644,000","-1,229,000","-2,051,000","2,050,000","-957,000","-1,889,000","-3,644,000","-1,625,000","-2,636,000","-2,741,000","-3,610,000","-278,000","-1,668,000","-638,000","-2,163,000","1,077,000","-892,000","-1,466,000","-5,267,000","-888,950","-2,831,800","-2,491,033.033","-3,871,900","-1,280,000","-3,459,000","-3,772,700","-2,018,000","7,000","-13,494,000","-2,364,000","-1,383,547.469","533,300","-452,853.47","661,000","-542,000","3,624,000","3,092,000","2,034,000","1,755,000","7,115,000","3,301,313.485","2,016,905.911","1,107,000","5,810,000","3,801,000","2,704,000","1,486,000","2,070,000","877,000","591,000","221,000","1,385,000","1,097,000","687,800"
InterestIncome,,,,,,,,,,"-207,000","-19,000","-146,000","46,000","-79,000","-43,000","-49,000","-129,000","98,000","496,000","145,000","124,000","119,000","95,000","80,000","78,000","77,000","66,000","74,000","88,000","102,000","107,000","106,000","99,000","94,000","97,000","105,000","110,000","109,000","89,000","152,000","144,000","96,000","137,000","139,000","161,000","158,000",,,"123,000",,,,,"484,000",,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"3,101,000","778,000","777,000","768,000","778,000","191,000",,"382,000",,"207,000","20,000","146,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000",,,,
NetInterestIncome,"-3,978,000","-997,000","-995,000","-993,000","-993,000","-243,000","7,000","-382,000","3,000","-207,000","-19,000","-146,000","46,000","-79,000","-43,000","-49,000","-129,000","98,000","496,000","145,000","124,000","119,000","95,000","80,000","78,000","77,000","66,000","74,000","88,000","102,000","107,000","106,000","99,000","94,000","97,000","105,000","110,000","109,000","89,000","152,000","144,000","96,000","137,000","139,000","161,000","158,000","144,000","132,000","123,000","166,000","174,000","288,000","511,000","484,000","555,000","733,000","857,000","901,000","1,001,000","1,096,000","1,108,000",,"981,000","829,000","830,000","956,000","683,000",,"516,000","286,000","377,000",,"-2,000","58,000","2,000","-2,000",
EBIT,"-8,322,000","-14,131,000","-2,677,000","-160,000","8,646,000","90,000","1,444,000","-1,211,000","-10,931,000","-12,129,000","-1,929,000","-2,409,000","299,000","-8,026,000","-5,490,000","-998,000","-2,155,000","-4,749,000","4,543,000","2,216,000","1,730,000","-1,413,000","4,445,000","1,539,000","-1,416,000","-2,171,000","1,997,000","-984,000","-1,932,000","-3,602,000","-1,592,000","-2,539,000","-2,835,000","-3,653,000","-340,000","-1,977,000","-623,000","-2,316,000","1,068,000","-1,108,000","-1,521,000","-5,266,000","-934,000","-2,628,000","-2,863,000","-4,007,000","-1,551,000","-3,591,000","-3,820,000","-2,137,000","-418,000","-1,656,000","-4,647,000","-2,772,000","-372,000","-1,200,000","95,000","-1,676,000","2,852,000","3,108,000","1,950,000","1,648,000","8,755,000","3,739,000","-15,869,000","718,000","6,952,000","4,724,000","3,160,000","1,836,000","2,727,000","1,151,000","970,000","305,000","2,296,000","1,853,000","1,151,000"
EBITDA,"-6,912,000"
ReconciledCostOfRevenue,"102,433,000","26,226,000","27,448,000","23,959,000","24,800,000","21,958,000","21,877,000","17,386,000","14,745,000","17,903,000","23,005,000","19,884,000","21,943,000","18,717,000","26,683,000","18,688,000","20,176,000","16,791,000","20,299,000","15,963,000","15,343,000","13,778,000","15,962,000","12,538,000","11,472,000","9,949,000","12,145,000","9,594,000","9,687,000","9,052,000","11,679,000","7,935,000","7,848,000","7,303,000","9,202,000","7,651,000","8,442,000","7,417,000","9,790,000","8,828,000","9,274,000","7,845,000","7,506,000","6,772,000","6,476,000","5,224,000","6,233,000","5,661,000","5,335,000","5,829,000","5,783,000","4,910,000","5,130,000","5,936,000","7,045,000","7,823,000","9,271,000","8,219,000","9,704,000","9,607,000","7,910,000","7,781,000","8,349,000","7,931,000","7,768,000","5,811,000","6,171,000","4,994,000","4,996,000","4,250,000","2,969,000","3,591,000","3,593,000","3,845,000","3,711,000","3,613,000","2,760,000"
ReconciledDepreciation,"1,410,000","427,000","330,000","307,000","346,000","361,000","338,000","341,000","355,000","360,000","364,000","369,000","404,000","411,000","360,000","305,000","290,000","254,000","266,000","258,000","244,000","248,000","249,000","249,000","244,000","240,000","274,000","290,000","295,000","327,000","347,000","329,000","329,000","331,000","331,000","327,000","326,000","320,000","420,000","418,000","425,000","343,000","154,000","164,000","162,000","157,000","157,000","167,000","199,000","194,000","196,000","211,000","225,000","228,000","233,000","220,000","228,000","223,000","232,000","227,000","228,000","226,000","233,000","223,000","214,000","199,000","186,000","185,000","157,000","161,000","1,579,000","134,000","123,000","123,000","108,000","141,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-12,721,000","-15,142,000","-3,935,000","-1,390,000","7,746,000","-359,000","2,188,000","-2,257,000","-11,394,000","-12,414,000","-2,088,000","-2,628,000","588,000","-8,220,000","-26,293,000","-873,000","-1,572,000","-2,032,000","22,880,000","6,188,000","1,947,000","-1,022,000","4,213,000","1,644,000","-1,229,000","-2,051,000","2,050,000","-957,000","-1,889,000","-3,644,000","-1,625,000","-2,636,000","-2,741,000","-3,610,000","-278,000","-1,668,000","-638,000","-2,163,000","1,077,000","-892,000","-1,466,000","-5,267,000","-887,000","-2,863,000","-2,456,000","-3,855,000","-1,280,000","-3,459,000","-3,761,000","-2,018,000","7,000","-13,494,000","-2,364,000","-1,828,000","-235,000","-2,753,000","661,000","-542,000","3,624,000","3,092,000","2,034,000","1,755,000","7,115,000","2,950,000","-9,049,000","1,107,000","5,810,000","3,801,000","2,704,000","1,486,000","2,070,000","877,000","591,000","221,000","1,385,000","1,097,000","695,000"
TotalUnusualItemsExcludingGoodwill,"7,185,000",,"0","0","7,185,000",,,,,,,,,,"0","0",,,"0","4,000,000","152,000","154,000","-299,000","86,000","139,000","67,000","39,000","10,000","8,000","-94,000",,,,"-14,000","8,000","35,000","-35,000",,,,,,"3,000","-48,000","38,000","26,000","0","0","18,000","0","0","0","0","-735,000","-1,182,000","-2,372,000",,,,,,,"0","-544,000","-18,391,000",,,,,,,,,,,,"12,000"
TotalUnusualItems,"7,185,000",,"0","0","7,185,000",,,,,,,,,,"0","0",,,"0","4,000,000","152,000","154,000","-299,000","86,000","139,000","67,000","39,000","10,000","8,000","-94,000",,,,"-14,000","8,000","35,000","-35,000",,,,,,"3,000","-48,000","38,000","26,000","0","0","18,000","0","0","0","0","-735,000","-1,182,000","-2,372,000",,,,,,,"0","-544,000","-18,391,000",,,,,,,,,,,,"12,000"
NormalizedEBITDA,"-14,097,000","-13,704,000","-2,347,000","147,000","1,807,000","451,000","1,782,000","-870,000","-10,576,000","-11,769,000","-1,565,000","-2,040,000","703,000","-7,615,000","-5,130,000","-693,000","-1,865,000","-4,495,000","4,809,000","-1,526,000","1,974,000","-1,165,000","4,694,000","1,788,000","-1,172,000","-1,931,000","2,271,000","-694,000","-1,637,000","-3,275,000","-1,245,000","-2,210,000","-2,506,000","-3,322,000","-9,000","-1,650,000","-297,000","-1,996,000","1,488,000","-690,000","-1,096,000","-4,923,000","-783,000","-2,416,000","-2,739,000","-3,876,000","-1,394,000","-3,424,000","-3,639,000","-1,943,000","-222,000","-1,445,000","-4,422,000","-1,809,000","1,043,000","1,392,000","323,000","-1,453,000","3,084,000","3,335,000","2,178,000","1,874,000","8,988,000","4,506,000","2,736,000","917,000","7,159,000","5,157,000","3,430,000","2,233,000","4,306,000","1,468,000","1,286,000","626,000","2,404,000","1,994,000","1,139,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.016","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.166","0.312","0.27","0.4","0.035","0.029","0.104","0.007","0.036","0.4","0.4","0.025","0.4","0.4","0.4","0.35","0.35","0.35","0.35","0.35","0.092","0.35","0.008","0.082","0.067","0.35","0.35","0.35","0.35","0.078","0.35","0.09","0","0.35","0.35","0.35","0.35","0.35","0.395","0.35","0.03","0.306","0.301","0.059","0.265","0.335","0.338","0.269","0.354","0.398","0.339","0.239","0.279","0.264","0.3","0.333","0.35","0.389","0.391","0.397","0.4","0.4"
TaxEffectOfUnusualItems,"2,874,000","0","0","0","111,409.507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140,339.935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,050","-16,800","2,966.967","9,100","0","0","6,300","0","0","0","0","-290,547.469","-413,700","-71,853.47","0","0","0","0","0","0","0","-192,686.515","-7,325,094.089","0","0","0","0","0","0","0","0","0","0","0","4,800"
