name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003
DilutedEPS,,"-0.08","-0.52","-0.08","-0.003","0.29","-0.08","-0.05","-0.06","-0.001","0.18","-0.24","-0.02","0.07","-0.37","0.05","-0.02","-0.21","0.03","-0.01","0.12","0",,"-0.02","-0.02","0.02","0.06","0.005","0.06","0.06","0.06","-0.2","-0.16","0.08","-0.04","-0.04","-0.4","-0.004","-0.36","-0.2","-0.17","0",,"-0.04","-0.08","-0.136",,"-0.16","-0.24","-0.08",,"-0.2","0.04","0.08",,"0.4","0.32","0.36",,"0.52","0.36","0.225",,"0.44","0.2","0.24",,"0.4","0.36","0.36",,"-0.271","-0.08","0.36",,"0.357","-0.122"
BasicAverageShares,,"218,981,168","188,291,354","84,556,689","84,509,871","84,336,577","84,192,462","84,194,821","84,157,541","84,023,090","83,960,045","83,960,841","83,938,961","83,843,681","83,762,664","83,706,704","83,672,896","83,629,669","83,595,677","83,594,163","83,585,736","83,565,325",,"83,474,348","83,375,765","83,348,507","83,327,664","83,325,074","83,506,078","83,532,092","83,478,680","83,455,900","32,884,466","32,755,898","28,368,567","23,450,974","22,766,704","19,458,124","18,741,684","16,195,135","16,003,546","15,928,473",,"15,899,322","15,891,991","15,862,012",,"15,822,045","15,802,298","15,780,374",,"15,745,111","11,997,051","8,546,076",,"7,297,356","7,286,840","7,257,238",,"7,228,784","7,223,230","7,214,791",,"7,206,174","7,172,670","7,142,860",,"4,787,977","4,787,066","4,787,066",,"4,287,066","4,287,066","4,287,066",,"4,287,066","4,287,066"
DilutedAverageShares,,"218,981,168","188,291,354","84,556,689","84,509,871","84,446,989","84,192,462","84,194,821","84,157,541","84,023,090","84,478,245","83,960,841","83,938,961","84,034,097","83,762,664","83,767,655","83,672,896","83,629,669","83,705,764","83,594,163","83,652,627","83,643,608",,"83,474,348","83,375,765","83,490,979","83,438,844","83,433,379","83,803,879","83,625,352","83,727,400","83,455,900","32,884,466","32,806,581","28,368,567","23,450,974","22,766,704","19,458,124","18,741,684","16,195,135","16,003,546","15,928,473",,"15,899,322","15,891,991","15,862,012",,"15,822,045","15,802,298","15,780,374",,"15,745,111","12,020,363","8,555,040",,"7,300,459","7,317,265","7,264,952",,"7,284,811","7,304,806","7,294,251",,"7,244,839","7,200,728","7,176,140",,"4,822,434","4,815,645","4,807,871",,"4,287,066","4,287,066","4,287,066",,"4,287,066","4,287,066"
TotalOperatingIncomeAsReported,"-50,493,000","9,034,000","-77,604,000","5,987,000","12,088,000","38,003,000","5,651,000","8,166,000","8,368,000","12,826,000","30,145,000","1,316,000","17,318,000","22,976,000","-5,604,000","20,727,000","7,942,000","-2,032,000","19,312,000","16,229,000","21,084,000","8,118,000","17,581,000","15,892,000","14,258,000","17,692,000","20,304,000","16,911,000","16,099,000","18,483,000","21,121,000","-1,316,000","4,319,000","5,206,000","7,254,931","5,837,007","642,583","9,112,657","6,820,151","4,878,584","5,308,988","5,008,335","7,786,383","7,148,975","5,728,027","5,146,828","6,297,673","4,362,960","2,846,614","5,925,825","13,464,563","1,744,075","7,153,605","7,620,039","4,763,752","11,309,851","10,661,878","11,760,529","11,364,050","11,702,606","9,939,805","8,483,006","11,164,969","10,994,528","7,199,605","6,840,834","8,312,751","8,785,295","7,198,851","6,289,416","4,381,169","2,055,946","1,771,070",,"2,196,862","1,551,558","653,884"
TotalExpenses,"469,556,000","187,600,000","167,682,000","57,540,000","56,734,000","57,579,000","62,550,000","60,127,000","55,560,000","58,129,000","59,094,000","59,375,000","63,147,000","63,049,000","64,454,000","65,020,000","69,017,000","67,725,000","69,607,000","70,909,000","71,565,000","74,583,000","71,294,000","73,230,000","73,317,000","70,858,000","67,399,000","69,147,000","67,334,000","68,186,000","65,669,000","70,804,000","33,244,000","32,974,000","26,719,558","26,681,302","24,734,092","22,783,559","19,573,186","20,443,949","19,821,802","20,100,213","18,886,031","18,312,308","19,602,629","19,298,194","19,605,823","20,792,896","21,954,502","19,629,809","20,716,760","18,798,982","22,995,490","22,798,589","35,078,553","23,691,286","24,159,222","21,275,237","27,170,235","22,243,879","25,881,254","21,969,941","30,247,027","21,137,125","23,741,119","21,680,197","24,218,488","15,632,771","14,763,013","13,384,600","18,142,541","9,887,482","6,107,930","-9,096,000","7,088,903","5,820,731","6,216,273"
NetIncomeFromContinuingAndDiscontinuedOperation,"-122,187,000","-16,804,000","-98,181,000","-6,960,000","-242,000","24,577,000","-6,794,000","-4,587,000","-4,769,000","-74,000","15,282,000","-19,735,000","-1,796,000","5,715,000","-31,221,000","3,938,000","-1,366,000","-17,917,000","2,309,000","-622,000","10,180,000","5,000","3,359,000","-1,682,000","-1,895,000","1,402,000","10,685,000","2,526,000","6,727,000","7,179,000","7,227,000","-14,284,000","-2,976,000","4,332,000","454,906","1,256,250","-6,592,804","2,031,914","-4,352,852","-924,097","-603,637","1,546,739","4,501,312","800,166","386,613","-706,817","-785,641","-2,389,954","-4,020,555","-1,074,680","643,277","-3,383,370","257,085","701,242","-1,994,358","2,920,896","2,459,289","2,707,299","5,227,111","3,891,395","2,766,127","1,638,050","3,657,079","3,209,653","1,540,371","1,772,547","6,004,896","1,982,241","1,750,939","1,814,660","821,475","-1,295,791","-381,462","1,561,000","587,863","1,529,766","-522,854"
NormalizedIncome,"-43,077,919.165","-19,037,575.072","-25,310,455.155","873,597.919","276,300","5,445,890","-6,638,544.164","-7,685,754.827","-5,366,770.249","-835,390","6,481,120","1,518,683.352","1,661,529.212","3,882,700","5,019,123.295","3,938,000","5,535,609.597","5,623,107.451","2,309,000","-622,000","3,890,000","-1,482,887.668","-700,000","-1,682,000","-2,089,000","1,402,000","5,948,871.394","3,611,700","2,548,846.933","3,973,079.71","5,414,350","-4,625,800","-844,000","2,019,400.881","1,176,339.65","-1,726,186.9","-2,947,577.35","2,146,898.35","-6,619,291.163","-1,067,630.166","-786,401.938","-2,891,121.3","2,074,603.75","764,992.786","325,784.7","-754,861.549","-967,016.35","-2,372,195.35","-3,981,259.9","-1,100,624.1","3,173,826.7","-950,485","242,532.15","694,126.45","-236,095.35","2,891,243.65","2,430,555.612","2,661,553.295","3,549,441","3,891,395","2,766,127","1,638,050","3,657,079","3,996,388.317","2,236,457.748","1,685,077.555","4,927,463","1,982,241","2,218,740.4","1,814,660","821,475","-1,295,791","-381,462","1,561,000","587,863","1,529,766","-522,854"
InterestExpense,"73,719,000","25,514,000","23,061,000","12,878,000","12,266,000","12,242,000","12,284,000","12,550,000","13,271,000","12,293,000","12,384,000","14,302,000","16,124,000","16,459,000","17,644,000","16,058,000","16,746,000","16,337,000","16,452,000","16,372,000","16,433,000","16,445,000","17,613,000","17,139,000","15,500,000","15,325,000","15,437,000","13,881,000","13,181,000","13,933,000","15,222,000","15,386,000","7,522,000","7,383,000","7,004,658","7,600,413","7,752,529","7,131,775","6,495,927","6,481,825","6,398,553","6,604,828","6,981,496","6,567,870","5,840,521","5,901,625","7,219,072","6,978,767","7,237,738","7,096,863","6,567,135","6,815,787","6,991,624","6,776,508","7,254,291","7,512,825","7,351,499","7,253,566",,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-73,719,000","-25,514,000","-23,061,000","-12,878,000","-12,266,000","-12,242,000","-12,284,000","-12,550,000","-13,271,000","-12,293,000","-12,384,000","-14,302,000","-16,124,000","-16,459,000","-17,644,000","-16,058,000","-16,746,000","-16,337,000","-16,452,000","-16,372,000","-16,433,000","-16,445,000","-17,613,000","-17,139,000","-15,500,000","-15,325,000","-15,437,000","-13,881,000","-13,181,000","-13,933,000","-15,222,000","-15,386,000","-7,522,000","-7,383,000","-7,004,658","-7,600,413","-7,752,529","-7,131,775","-6,495,927","-6,481,825","-6,398,553","-6,604,828","-6,981,496","-6,567,870","-5,840,521","-5,901,625","-7,219,072","-6,978,767","-7,237,738","-7,096,863","-6,567,135","-6,815,787","-6,991,624","-6,776,508","-7,254,291","-7,512,825","-7,351,499","-7,253,566",,,,,,,,,,,,,,,,,,,
EBIT,"-50,447,000","8,617,000","-77,096,000","5,959,000","12,071,000","37,479,000","5,242,000","7,733,000","8,283,000","12,319,000","28,115,000","-5,856,000","14,361,000","22,365,000","-5,885,000","20,348,000","7,827,000","-2,183,000","19,211,000","16,135,000","21,004,000","7,979,000","17,506,000","15,892,000","14,148,000","17,710,000","26,043,000","16,851,000","20,485,000","18,487,000","20,996,000","-1,329,000","4,402,000","5,113,000","7,231,700","5,789,994","603,549","9,159,591","-1,119,619","5,003,895","5,357,205","5,034,934","12,221,129","7,429,666","5,913,829","5,108,241","6,476,887","4,362,960","2,846,614","5,925,825","8,079,816","7,128,822","7,153,605","7,620,039","4,921,696","11,309,851","10,062,646","11,114,093","11,364,050","11,702,606","9,939,805","8,483,006","9,238,613","11,931,310","7,199,605","6,752,861","8,312,751","8,785,295","7,978,520","6,289,416","4,381,169","2,055,946","1,771,070","24,540,000","2,196,862","1,551,558","653,884"
EBITDA,"244,772,000"
ReconciledCostOfRevenue,"134,320,000","51,002,000","46,819,000","18,463,000","18,036,000","19,091,000","19,384,000","19,225,000","16,982,000","19,152,000","20,004,000","20,066,000","20,552,000","20,969,000","21,476,000","22,635,000","22,115,000","22,564,000","22,828,000","22,021,000","22,700,000","22,741,000","22,204,000","20,493,000","21,052,000","22,492,000","23,712,000","21,294,000","20,818,000","21,844,000","21,594,000","21,629,000","10,656,000","11,907,000","10,133,590","8,296,206","8,228,073","8,289,468","7,336,975","7,109,165","6,546,182","8,001,471","7,584,364","7,594,608","7,995,542","7,984,482","17,930,925","5,209,992","8,132,704","9,312,107","10,602,065","9,143,734","12,312,028","13,537,354","15,892,113","5,810,511","6,764,388","3,511,561","10,714,217","6,298,782","9,277,049","4,751,469","12,606,338","7,300,714","7,472,946","6,646,173","8,820,259","4,513,842","3,829,197","2,836,782","6,054,028","3,173,772","1,026,960",,"3,129,812","3,216,242","3,848,007"
ReconciledDepreciation,"295,219,000","123,289,000","110,555,000","30,836,000","30,539,000","31,212,000","32,312,000","34,420,000","32,000,000","32,051,000","31,399,000","32,600,000","35,558,000","35,303,000","38,022,000","37,520,000","41,349,000","39,216,000","41,419,000","43,457,000","43,377,000","46,372,000","43,715,000","47,656,000","44,638,000","43,075,000","43,941,000","43,294,000","41,950,000","41,336,000","40,390,000","45,236,000","20,275,000","17,961,000","14,444,238","16,270,268","14,690,079","12,352,478","10,373,426","11,687,668","11,432,533","10,275,022","9,681,941","9,315,401","10,193,169","9,465,260","9,891,324","11,164,584","12,567,006","8,941,732","8,682,544","8,266,603","9,136,105","7,917,765","11,499,207","8,623,787","8,726,486","8,406,530","8,162,261","7,282,377","8,378,521","9,063,108","7,506,910","7,703,942","8,269,293","8,061,426","7,170,561","5,410,288","6,047,685","5,020,285","7,061,556","2,525,090","1,755,689","991,439","873,734","817,319","736,184"
NetIncomeFromContinuingOperationNetMinorityInterest,"-122,187,000","-16,804,000","-98,181,000","-6,960,000","-242,000","24,577,000","-6,794,000","-4,587,000","-4,769,000","-74,000","15,282,000","-19,735,000","-1,796,000","5,715,000","-22,892,000","3,938,000","-9,195,000","-18,417,000","2,309,000","-622,000","3,890,000","-8,865,000","-700,000","-1,682,000","-2,089,000","1,402,000","9,982,000","2,526,000","6,727,000","3,816,000","4,986,000","-17,033,000","-2,976,000","-2,356,000","105,308","-1,825,841","-6,592,804","2,031,914","-6,631,029","-1,152,337","-739,953","-3,704,478","4,899,221","800,166","386,613","-706,817","-785,641","-2,389,954","-4,020,555","-1,074,680","6,760,645","-3,383,370","257,085","701,242","-733,541","2,920,896","2,459,289","2,707,299","3,549,441","3,891,395","2,766,127","1,638,050","3,657,079","3,209,653","1,540,371","1,772,547","4,927,463","1,982,241","1,750,939","1,814,660","821,475","-1,295,791","-381,462","1,561,000","587,863","1,529,766","-522,854"
TotalUnusualItemsExcludingGoodwill,"-79,277,000","2,243,000","-72,872,000","-7,938,000","-710,000","26,207,000","-160,000","3,226,000","623,000","1,043,000","12,056,000","-21,297,000","-3,592,000","2,510,000","-28,089,000","0","-14,777,000","-24,070,000","0","0","0","-7,411,000","0","0","0","0","4,053,000","-1,089,000","4,218,000","-159,000","-659,000","-19,088,000","-3,280,000","-4,480,000","-1,647,741","-153,314","-5,608,041","-176,899","-11,894","-85,481","47,835","-1,251,318","4,345,565","40,839","93,582","49,038","279,039","-27,321","-60,454","39,914","5,518,182","-3,742,900","22,389","10,947","-765,301","45,619","31,676","65,232",,,,,,"-936,782","-764,008","87,973",,,"-779,669",,,,,,,,
TotalUnusualItems,"-79,277,000","2,243,000","-72,872,000","-7,938,000","-710,000","26,207,000","-160,000","3,226,000","623,000","1,043,000","12,056,000","-21,297,000","-3,592,000","2,510,000","-28,089,000","0","-14,777,000","-24,070,000","0","0","0","-7,411,000","0","0","0","0","4,053,000","-1,089,000","4,218,000","-159,000","-659,000","-19,088,000","-3,280,000","-4,480,000","-1,647,741","-153,314","-5,608,041","-176,899","-11,894","-85,481","47,835","-1,251,318","4,345,565","40,839","93,582","49,038","279,039","-27,321","-60,454","39,914","5,518,182","-3,742,900","22,389","10,947","-765,301","45,619","31,676","65,232",,,,,,"-936,782","-764,008","87,973",,,"-779,669",,,,,,,,
NormalizedEBITDA,"324,049,000","129,663,000","106,331,000","44,733,000","43,320,000","42,484,000","37,714,000","38,927,000","39,660,000","43,327,000","47,458,000","48,041,000","53,511,000","55,158,000","60,226,000","57,868,000","63,953,000","61,103,000","60,630,000","59,592,000","64,381,000","61,762,000","61,221,000","63,548,000","58,786,000","60,785,000","65,931,000","61,234,000","58,217,000","59,982,000","62,045,000","62,995,000","27,957,000","27,554,000","23,323,679","22,213,576","20,901,669","21,688,968","9,265,701","16,777,044","16,741,903","16,561,274","17,557,505","16,704,228","16,013,416","14,524,463","16,089,172","15,554,865","15,474,074","14,827,643","11,244,178","19,138,325","16,267,321","15,526,857","17,186,204","19,888,019","18,757,456","19,455,391","19,526,311","18,984,983","18,318,326","17,546,114","16,745,523","20,572,034","16,232,906","14,726,314","15,483,312","14,354,262","14,805,874","11,309,701","11,442,725","4,875,264","3,526,759","25,531,439","3,070,596","2,430,501","1,390,068"
TaxRateForCalcs,"0.002","0.004","0","0.013","0.27","0.27","0.028","0.039","0.04","0.27","0.27","0.002","0.037","0.27","0.006","0.27","0.003","0.001","0.4","0.139","0.001","0.004","0.4","0.4","0.4","0.172","0.005","0.003","0.009","0.012","0.35","0.35","0.35","0.023","0.35","0.35","0.35","0.35","0.013","0.009","0.029","0.35","0.35","0.139","0.35","0.02","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.093","0.299","0.116","0.008","0.003","0.135","0.144","0.16","0.089","0.006","0.141","0.091","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-167,919.165","9,424.928","-1,455.155","-104,402.081","-191,700","7,075,890","-4,544.164","127,245.173","25,229.751","281,610","3,255,120","-43,316.648","-134,470.788","677,700","-177,876.705","0","-46,390.403","-29,892.549","0","0","0","-28,887.668","0","0","0","0","19,871.394","-3,300","39,846.933","-1,920.29","-230,650","-6,680,800","-1,148,000","-104,599.119","-576,709.35","-53,659.9","-1,962,814.35","-61,914.65","-156.163","-774.166","1,386.062","-437,961.3","1,520,947.75","5,665.786","32,753.7","993.451","97,663.65","-9,562.35","-21,158.9","13,969.9","1,931,363.7","-1,310,015","7,836.15","3,831.45","-267,855.35","15,966.65","2,942.612","19,486.295","0","0","0","0","0","-150,046.683","-67,921.252","503.555","0","0","-311,867.6","0","0","0","0","0","0","0","0"
