name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
		OtherNonCashItems,"-26,862,000","-123,000","-12,689,000","-15,366,000","1,316,000","2,038,000","-2,976,000","-9,474,000","-1,209,000","7,760,000","-616,000","-10,181,000","4,315,000","-897,000","6,231,000","-4,705,000","5,755,000","5,337,000","6,915,000","-8,326,000","4,501,000","5,549,000","4,842,000","-13,081,000","9,412,000","5,948,000","4,407,000","-13,074,000","7,814,000","5,443,000","4,889,000","-12,606,000","10,841,000","5,518,000","5,228,000","-8,867,000","8,941,000","2,277,000","3,242,000","-27,491,000","9,581,000","29,298,000","-3,734,000","216,020,000","-10,197,000","239,000","10,016,000","-7,762,000","6,666,000","34,268,000","-22,509,000","-13,822,000","3,565,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,500,000","15,500,000","14,200,000","13,700,000","13,600,000","11,400,000","12,400,000","11,800,000","12,000,000","40,000,000","-200,000",,,"4,500,000","5,400,000","5,300,000","5,600,000","5,300,000","5,100,000","5,200,000","5,200,000","4,500,000","4,900,000","4,700,000","4,700,000"
		ChangeInWorkingCapital,"-321,073,000","87,439,000","-305,531,000","-106,360,000","3,379,000","-2,039,743,000","-236,689,000","-50,706,000","31,670,000","46,903,000","-161,543,000","-14,184,000","43,926,000","26,711,000","-133,139,000","-74,443,000","92,228,000","246,554,000","-129,478,000","-18,128,000","-277,000","95,823,000","-150,685,000","28,159,000","-6,281,000","75,054,000","-160,144,000","-31,483,000","-5,382,000","234,382,000","-177,527,000","-31,755,000","-14,585,000","177,373,000","-160,284,000","9,288,000","3,621,000","107,664,000","-144,787,000","27,004,000","37,250,000","113,671,000","-180,917,000","-22,057,000","4,722,000","129,328,000","-137,819,000","61,695,000","-90,137,000","154,269,000","-42,372,000","34,662,000","131,746,000","198,963,000","-13,240,000","-127,368,000","-117,119,000","194,641,000","-77,286,000","-84,043,000","32,101,000","125,712,000","16,043,000","-45,869,000","63,897,000","166,043,000","-333,931,000","-27,950,000","-40,150,000","161,503,000","-45,231,000","-139,987,000","46,551,000","207,796,000","-56,490,000","-131,887,000","-91,091,000","122,956,000","-67,164,000","-7,272,000","-4,848,000","154,660,000","8,552,000","-107,148,000","-13,659,000","95,368,000","-49,529,000","-78,009,000","-12,283,000","106,730,000","-77,500,000","-43,800,000","21,700,000","48,400,000","-53,000,000","-9,000,000","-8,200,000","56,000,000","-48,500,000","1,100,000","19,100,000","7,000,000","-21,000,000","-6,700,000","1,200,000","19,500,000","-4,200,000","-18,200,000","4,600,000","21,400,000","2,600,000","-11,400,000","4,600,000","23,200,000","-12,500,000"
			ChangeInOtherCurrentAssets,"-71,482,000",,,"-76,480,000","4,998,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-7,734,000","87,439,000","-305,531,000","211,977,000","-1,619,000","53,791,000","-236,689,000","82,001,000","31,670,000","46,903,000","-161,543,000","52,075,000","43,926,000","26,711,000","-133,139,000","-187,430,000","92,228,000","246,554,000","-129,478,000","91,337,000","-277,000","95,823,000","-150,685,000","80,845,000","-6,281,000","75,054,000","-160,144,000","-49,242,000","-5,382,000","234,382,000","-177,527,000","8,606,000","-14,585,000","177,373,000","-160,284,000","47,913,000","3,621,000","107,664,000","-144,787,000",,,,,,,,,,,,,,,,"-13,240,000","45,330,000","-117,119,000","194,641,000","-77,286,000","-139,831,000","32,101,000","125,712,000","16,043,000","168,905,000","63,897,000","166,043,000","-333,931,000",,"-40,150,000","161,503,000","-45,231,000",,"46,551,000","207,796,000","-56,490,000",,"-91,091,000","122,956,000","-67,164,000","-154,358,000","-4,848,000","154,660,000","8,552,000","-31,389,000","-13,659,000","95,368,000","-49,529,000","-7,340,000","-12,283,000","106,730,000","-77,500,000","-29,000,000","21,700,000","48,400,000","-53,000,000","9,400,000","-8,200,000","56,000,000","-48,500,000","-5,900,000","19,100,000","7,000,000","-21,000,000","-14,600,000","1,200,000","19,500,000","-4,200,000","-31,400,000","4,600,000","21,400,000","2,600,000","-16,600,000","4,600,000","23,200,000","-12,500,000"
InvestingCashFlow,"-2,299,561,000","-502,221,000","-679,748,000","-611,338,000","-506,254,000","-392,471,000","-453,592,000","-525,251,000","-409,030,000","-463,002,000","-528,235,000","-488,259,000","-426,980,000","-353,128,000","-415,293,000","-376,342,000","-399,080,000","-306,772,000","-381,372,000","-308,951,000","-230,685,000","-124,533,000","-392,137,000","-285,351,000","-258,036,000","-245,700,000","-290,645,000","-306,153,000","-225,612,000","-180,938,000","-262,052,000","-284,356,000","-189,307,000","-177,479,000","-186,434,000","-264,325,000","-39,772,000","-201,517,000","-191,300,000","-107,639,000","-186,620,000","-159,527,000","-155,474,000","-233,730,000","-145,458,000","-124,666,000","-123,532,000","-179,915,000","-129,212,000","-116,263,000","-117,312,000","-168,781,000","-123,165,000","-116,678,000","-108,577,000","-165,828,000","-115,327,000","-105,825,000","-96,029,000","-129,981,000","-96,349,000","-88,231,000","-88,310,000","-103,589,000","-111,430,000","-112,486,000","-103,586,000","-106,857,000","-93,198,000","-71,171,000","-1,980,784,000","-60,842,000","-45,911,000","-13,158,000","-44,982,000","-45,413,000","-41,022,000","-37,708,000","-109,242,000","-43,910,000","-36,963,000","-33,729,000","-43,633,000","-412,120,000","-20,819,000","-22,151,000","-12,986,000","-15,017,000","-48,229,000","-20,287,000","-16,600,000","-34,000,000","-22,400,000","-32,200,000","-21,000,000","-39,200,000","-27,200,000","-28,100,000","-24,300,000","-63,800,000","-22,500,000","-19,000,000","-15,800,000","-19,300,000","-17,700,000","-21,700,000","-15,100,000","-17,900,000","-15,700,000","-13,100,000","-13,500,000","-12,200,000","-13,500,000","-10,800,000","-11,900,000"
	CashFlowFromContinuingInvestingActivities,"-2,299,561,000","-502,221,000","-679,748,000","-611,338,000","-506,254,000","-392,471,000","-453,592,000","-525,251,000","-409,030,000","-463,002,000","-528,235,000","-488,259,000","-426,980,000","-357,128,000","-415,293,000","-376,342,000","-399,080,000","-309,772,000","-381,372,000","-308,951,000","-237,378,000","-258,093,000","-392,137,000","-285,351,000","-258,036,000","-245,700,000","-290,645,000","-306,153,000","-225,612,000","-180,938,000","-262,052,000","-284,356,000","-189,307,000","-177,479,000","-186,434,000","-264,325,000","-192,795,000","-201,517,000","-191,300,000","-235,862,000","-186,620,000","-159,527,000","-155,474,000","-233,730,000","-145,458,000","-124,666,000","-123,532,000","-179,915,000","-129,212,000","-116,263,000","-117,312,000","-168,781,000","-123,165,000","-116,678,000","-108,577,000","-165,828,000","-115,327,000","-105,825,000","-96,029,000","-129,981,000","-96,349,000","-88,231,000","-88,310,000","-103,589,000","-111,430,000","-112,486,000","-103,586,000","-106,857,000","-93,198,000","-71,171,000","-1,980,784,000","-60,842,000","-45,911,000","-13,158,000","-44,982,000","-45,413,000","-41,022,000","-37,708,000","-109,242,000","-43,910,000","-36,963,000","-33,729,000","-43,633,000","-412,120,000","-20,819,000","-22,151,000","-12,986,000","-15,017,000","-48,229,000","-20,287,000","-16,600,000","-34,000,000","-22,400,000","-32,200,000","-21,000,000","-39,200,000","-27,200,000","-28,100,000","-24,300,000","-63,800,000","-22,500,000","-19,000,000","-15,800,000","-19,300,000","-17,700,000","-21,700,000","-15,100,000","-17,900,000","-15,700,000","-13,100,000","-13,500,000","-12,200,000","-13,500,000","-10,800,000","-11,900,000"
		CapitalExpenditureReported,"-2,313,841,000","-505,849,000","-684,180,000","-611,580,000","-512,232,000","-388,919,000","-456,809,000","-530,003,000","-410,936,000","-465,551,000","-529,186,000","-494,278,000","-421,613,000","-361,182,000","-416,404,000","-379,119,000","-394,494,000","-310,740,000","-383,238,000","-324,941,000","-252,763,000","-261,423,000","-297,962,000","-290,942,000","-257,775,000","-246,559,000","-291,674,000","-307,649,000","-225,839,000","-180,331,000","-261,313,000","-282,651,000","-193,591,000","-178,442,000","-180,567,000","-262,560,000","-193,356,000","-199,090,000","-190,027,000","-235,484,000","-186,251,000","-156,729,000","-154,394,000","-232,682,000","-143,620,000","-123,501,000","-123,162,000","-180,287,000","-129,720,000","-117,190,000","-115,439,000","-167,168,000","-120,996,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-107,367,000","-159,395,000","-114,156,000","-104,567,000","-94,155,000","-129,412,000","-90,231,000","-85,806,000","-86,986,000","-102,633,000","-109,461,000","-110,765,000","-102,465,000","-106,332,000","-89,385,000","-70,265,000","-67,201,000","-60,842,000","-45,904,000","-11,208,000","-44,982,000","-45,598,000","-41,022,000","-37,708,000","-34,407,000","-44,209,000","-28,153,000","-33,729,000","-27,886,000","-44,264,000","-21,918,000","-28,776,000","-12,986,000","-15,017,000","-16,229,000","-20,187,000","-16,700,000","-34,000,000","-22,400,000","-32,200,000","-21,000,000","-39,200,000","-27,200,000","-28,100,000","-24,300,000","-63,800,000","-22,500,000","-19,000,000","-15,800,000","-19,200,000","-17,800,000","-21,700,000","-15,100,000","-17,900,000","-15,700,000","-13,100,000","-13,500,000","-12,300,000","-36,500,000","12,300,000","-12,000,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-107,367,000","-159,395,000","-114,156,000","-104,567,000","-94,155,000","-129,412,000","-90,231,000","-85,806,000","-86,986,000","-102,633,000","-109,461,000","-110,765,000","-102,465,000","-106,332,000","-89,385,000","-70,265,000","-67,201,000","-60,842,000","-46,284,000","-38,258,000","-45,471,000","-45,987,000","-40,761,000","-37,611,000","-35,080,000","-44,209,000","-28,153,000","-33,606,000","-28,009,000","-44,264,000","-27,798,000","-22,896,000","-19,611,000","-21,210,000","-15,947,000","-20,900,000","-17,500,000","-30,600,000","-26,600,000","-32,200,000","-21,000,000","-52,500,000","-29,900,000","-28,100,000","-24,500,000","-65,000,000","-22,500,000","-19,000,000","-15,800,000","-19,700,000","-18,300,000","-20,400,000","-19,200,000","-18,100,000","-15,600,000","-15,700,000","-13,500,000","-14,200,000",,,"-12,100,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","380,000","27,050,000","489,000","389,000","-261,000","-97,000","673,000",,,,"123,000","0","5,880,000","-5,880,000","6,625,000","6,193,000","-282,000","713,000","800,000","-3,400,000",,,,"13,300,000","2,700,000","0","200,000",,,,,"500,000","500,000","-1,300,000","4,100,000","200,000","-100,000",,,,,"200,000","100,000"
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,"0","0","-414,000","0","-85,714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-42,000","-4,122,000","0","-1,912,532,000","0","-7,000",,,"0","0","0","-74,650,000","0","0","0","-15,747,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,"0","0","-414,000","0","-85,714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"3,192,000","1,384,000","2,374,000","-3,709,000","3,143,000","-6,017,000","511,000","1,183,000","439,000","471,000","-1,602,000","1,257,000","-4,818,000","1,740,000","-963,000","-468,000","-6,682,000","-1,040,000","-135,000","1,856,000","-5,411,000","1,345,000","-10,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-29,792,000",,,,,,,,,,"-1,602,000","-25,112,000",,,"-963,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"11,088,000","2,244,000","2,058,000","3,951,000","2,835,000","2,465,000","2,706,000","3,569,000","1,467,000","2,078,000","2,553,000","4,762,000","-549,000","2,314,000","2,074,000","3,245,000","2,096,000","2,008,000","2,001,000","14,134,000","21,210,000","1,985,000","1,802,000","4,833,000","-261,000","859,000","1,029,000","1,496,000","227,000","-607,000","-739,000","-1,705,000","4,284,000","963,000","-5,867,000","-1,765,000","561,000","-2,427,000","-1,273,000","-378,000","-369,000","-2,798,000","-1,080,000","-1,048,000","-1,838,000","-1,165,000","-370,000","372,000","508,000","927,000","-1,873,000","-1,613,000","-2,169,000","-2,715,000","-1,210,000","-6,433,000","-1,171,000","-1,258,000","-1,874,000","-569,000","-6,118,000","-2,425,000","-1,324,000","-956,000","-1,969,000","-1,721,000","-1,121,000","-483,000","309,000","-906,000","-1,051,000",,,,,,"0","0","-185,000","299,000",,,,"-4,457,000","1,099,000",,,,,,"100,000",,,,,,,,,,,,,,,,,,,,,,,,"100,000"
