name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
			PurchaseOfInvestment,,,,,,,,,,,"1,000","74,265,000","-68,823,000","-8,040,000","260,000","14,355,000","-1,267,000","-26,602,000",,,,,,,,,,"0","0","0",,"1,000","2,000","-5,000","0","0","-4,551,000","-12,549,000",,"10,597,000","-26,796,000","-3,796,000",,,"-125,000","-119,000","-223,000",,,,"0","0",,,"-20,612,000","0",,,"3,684,000",,,,,,,,,,,,"-3,995,000",,,,
			SaleOfInvestment,,,,,,,"0","0",,,,,,,"0",,,"0","0","12,648,000","0","51,308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-60,534,000","-50,162,000","-50,298,000","26,454,000","-14,151,000","-4,676,000","-25,531,000","-5,945,000","13,821,000","-12,483,000","-22,239,000","-7,756,000","-189,000","-8,229,000","-5,671,000","-274,000","-4,685,000","2,064,000","-166,000","-8,807,000","-4,941,000","6,817,000","-18,323,000","-8,270,000","3,918,000","-4,709,000","5,392,000","-28,389,000","9,675,000","-980,000","-3,182,000","9,129,000","2,943,000","-4,265,000","-1,533,000","-4,396,000","7,646,000","-526,000","-17,389,000","919,000","9,871,000","-7,563,000","26,287,000","-4,893,000","-1,447,000","-982,000","2,818,000","9,028,000","-25,127,000","-764,000","9,836,000","-2,305,000","-63,000","5,969,000","-3,246,000","8,150,000","11,769,000","1,446,000","-5,418,000","19,981,000","-3,288,000","80,972,000","-81,978,000","101,048,000","-936,000","-5,021,000",,"71,504,000",,,,,,,
FinancingCashFlow,"304,331,000","478,296,000","-513,460,000","198,178,000","141,317,000","-416,665,000","-295,461,000","826,322,000","313,818,000","91,010,000","-759,794,000","10,704,000","-19,287,000","-503,644,000","1,965,804,000","-74,696,000","-90,625,000","-43,214,000","97,656,000","242,979,000","-16,544,000","-2,891,000","-68,705,000","539,755,000","-68,009,000","-51,110,000","1,874,811,000","-30,321,000","-101,617,000","6,156,000","766,000","-140,631,000","-11,897,000","124,567,000","127,488,000","-127,462,000","152,274,000","252,446,000","184,759,000","1,341,498,000","190,474,000","231,904,000","120,158,000","181,121,000","51,762,000","105,717,000","104,846,000","499,507,000","349,673,000","364,044,000","126,502,000","-5,064,000","16,716,000","96,932,000","116,798,000","117,985,000","138,713,000","98,429,000","148,420,000","121,776,000","43,457,000","127,210,000","155,144,000","218,781,000","104,268,000","31,925,000","57,357,000","55,298,000","233,430,000","58,255,000","38,381,000","75,808,000","178,810,000","33,023,000","31,305,000"
	CashFlowFromContinuingFinancingActivities,"304,331,000","478,296,000","-513,460,000","198,178,000","141,317,000","-416,665,000","-295,461,000","826,322,000","313,818,000","91,010,000","-759,794,000","10,704,000","-19,287,000","-503,644,000","1,965,804,000","-74,696,000","-90,625,000","-43,214,000","97,656,000","242,979,000","-16,544,000","-2,891,000","-68,705,000","539,755,000","-68,009,000","-51,110,000","1,874,811,000","-30,321,000","-101,617,000","6,156,000","766,000","-140,631,000","-11,897,000","124,567,000","127,488,000","-127,462,000","152,274,000","252,446,000","184,759,000","1,341,498,000","190,474,000","231,904,000","120,158,000","181,121,000","51,762,000","105,717,000","104,846,000","499,507,000","349,673,000","364,044,000","126,502,000","-5,064,000","16,716,000","96,932,000","116,798,000","117,985,000","138,713,000","98,429,000","148,420,000","121,776,000","43,457,000","127,210,000","155,144,000","218,781,000","104,268,000","31,925,000","57,357,000","55,298,000","233,430,000","58,255,000","38,381,000","75,808,000","178,810,000","33,023,000","31,305,000"
		NetIssuancePaymentsOfDebt,"1,661,052,000","1,176,678,000","-508,784,000","412,795,000","580,363,000","243,011,000","-49,518,000","125,917,000","10,939,000","622,845,000","-1,070,812,000","261,207,000","572,744,000","-256,655,000","2,019,293,000","95,874,000","151,460,000","396,026,000","128,595,000","274,700,000","122,555,000","307,173,000","-52,254,000","-92,396,000","86,707,000","254,593,000","1,234,845,000","-137,987,000","51,438,000","257,419,000","18,666,000","-1,568,000","69,112,000","58,603,000","139,965,000","13,836,000","35,015,000","461,678,000","191,539,000","656,394,000","123,553,000","326,045,000","98,020,000","-260,821,000","18,533,000","222,571,000","109,378,000","574,280,000","7,704,000","399,678,000","136,840,000","58,994,000","57,511,000","64,638,000","131,223,000","-60,197,000","169,040,000","-187,940,000","-267,113,000","149,867,000","72,143,000","266,645,000","44,589,000","55,677,000","31,662,000","64,527,000","63,816,000","-86,218,000","250,019,000","-17,788,000","-94,189,000","78,558,000","129,142,000","20,576,000","36,981,000"
			NetLongTermDebtIssuance,"1,130,146,000","625,656,000","-95,789,000","597,523,000","2,756,000","312,449,000","-49,518,000","125,917,000","10,939,000","622,845,000","-1,070,812,000","261,207,000","572,744,000","-256,655,000","2,019,293,000","95,874,000","151,460,000","396,026,000","128,595,000","274,700,000","122,555,000","307,173,000","-52,254,000","-92,396,000","86,707,000","254,593,000","1,234,845,000","-137,987,000","51,438,000","257,419,000","18,666,000","-1,568,000","69,112,000","58,603,000","139,965,000","13,836,000","35,015,000","461,678,000","193,550,000","654,383,000","123,553,000","326,045,000","98,020,000","-260,821,000","18,533,000","222,571,000","109,378,000","574,280,000","7,704,000","399,678,000","136,840,000","58,994,000","57,511,000","64,638,000","131,223,000","-60,197,000","-16,514,000","-2,386,000","-466,271,000","-1,857,000","-1,839,000","79,037,000","133,835,000","33,492,000","24,564,000","41,071,000","-13,429,000","-1,973,000","98,019,000","-9,788,000","-132,072,000","147,758,000","99,142,000","19,695,000","74,120,000"
				LongTermDebtIssuance,"1,733,817,000","1,125,318,000","8,211,000","597,528,000","2,760,000","1,215,890,000","773,525,000","2,715,503,000","754,126,000","2,968,898,000","766,540,000","694,246,000","1,734,485,000","2,773,654,000","3,554,462,000","305,862,000","843,164,000","579,685,000","680,865,000","2,586,918,000","616,309,000","665,524,000","178,341,000","1,518,964,000","872,241,000","1,405,753,000","1,954,298,000","138,839,000","1,247,880,000","540,142,000","172,018,000","275,326,000","739,839,000","433,297,000","584,041,000","641,889,000","352,949,000","1,122,669,000","243,257,000","1,152,081,000","871,421,000","525,055,000","145,696,000","345,816,000","276,558,000","659,973,000","240,861,000","637,082,000","21,404,000","878,480,000","308,185,000","126,617,000","317,168,000","235,987,000","826,376,000","252,013,000","297,066,000","0","0","0","0","121,288,000","135,453,000","104,007,000","47,865,000","60,000,000","81,000,000","0","100,000,000","0","242,899,000","148,238,000","99,500,000","20,000,000","74,420,000"
				LongTermDebtPayments,"-603,671,000","-499,662,000","-104,000,000","-5,000","-4,000","-903,441,000","-823,043,000","-2,589,586,000","-743,187,000","-2,346,053,000","-1,837,352,000","-433,039,000","-1,161,741,000","-3,030,309,000","-1,535,169,000","-209,988,000","-691,704,000","-183,659,000","-552,270,000","-2,312,218,000","-493,754,000","-358,351,000","-230,595,000","-1,611,360,000","-785,534,000","-1,151,160,000","-719,453,000","-276,826,000","-1,196,442,000","-282,723,000","-153,352,000","-276,894,000","-670,727,000","-374,694,000","-444,076,000","-628,053,000","-317,934,000","-660,991,000","-49,707,000","-497,698,000","-747,868,000","-199,010,000","-47,676,000","-606,637,000","-258,025,000","-437,402,000","-131,483,000","-62,802,000","-13,700,000","-478,802,000","-171,345,000","-67,623,000","-259,657,000","-171,349,000","-695,153,000","-312,210,000","-313,580,000","-2,386,000","-466,271,000","-1,857,000","-1,839,000","-42,251,000","-1,618,000","-70,515,000","-23,301,000","-18,929,000","-94,429,000","-1,973,000","-1,981,000","-9,788,000","-374,971,000","-480,000","-358,000","-305,000","-300,000"
			NetShortTermDebtIssuance,"530,906,000","551,022,000","-412,995,000","-184,728,000","577,607,000","-69,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-185,554,000","199,158,000","151,724,000","73,982,000","187,608,000","-89,246,000","22,185,000","7,098,000","23,456,000","77,245,000","-84,245,000","152,000,000","-8,000,000","37,883,000","-69,200,000","30,000,000","881,000","-37,139,000"
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,818,000","199,158,000","151,724,000","73,982,000","187,608,000","140,348,000","267,185,000","142,098,000","83,456,000","100,000,000","81,755,000","162,000,000","50,000,000","103,000,000","0","78,500,000","20,881,000","-2,139,000"
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-308,372,000",,,,,"-229,594,000","-245,000,000","-135,000,000","-60,000,000","-22,755,000","-166,000,000","-10,000,000","-58,000,000","-65,117,000","-69,200,000","-48,500,000","-20,000,000","-35,000,000"
		NetCommonStockIssuance,,,"3,787,000","92,871,000",,,"-1,207,000","1,241,283,000","637,694,000","2,187,000","333,614,000","-282,000","-760,000","203,048,000","2,486,000","-640,000","-640,000","-12,000","200,000","194,136,000","210,983,000","118,000","0",,,,,,,,,,,,"0","0","0","0","46,694,000","784,181,000","0","63,346,000","96,068,000","186,796,000","173,849,000","5,734,000","63,747,000","88,239,000","406,267,000","55,601,000","0","-26,326,000","0","83,750,000","0",,,"152,000","151,183,000","98,000","230,000","172,000","270,312,000","70,000","94,503,000","452,000","71,000","98,791,000","-104,094,000","103,500,000","117,140,000",,,,
			CommonStockIssuance,,,"3,787,000","92,871,000",,,"-1,207,000","1,241,283,000","637,694,000","2,187,000","333,614,000","-282,000","-760,000","203,048,000",,,,,"200,000","194,136,000","210,983,000","118,000","0",,,,,,,,,,,,"0","0","0","0","0","830,875,000","0","63,346,000","42,828,000","240,036,000","173,849,000","5,734,000","63,747,000","88,239,000","406,267,000","55,601,000","0","0","0","83,750,000","0",,,"152,000","159,281,000","98,000","230,000","172,000","283,169,000","605,000","97,600,000","452,000","718,000","1,002,000","0","103,500,000","117,140,000",,,,
			CommonStockPayments,,,,,,,,,,,,,,,,"-640,000","-640,000","-12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,"-8,098,000","0",,,"-12,857,000","-535,000","-3,097,000","0","-647,000","97,789,000",,,,,,,
		NetPreferredStockIssuance,,,"0","0",,,"-250,000,000","-250,000,000",,,"0","0",,,"0",,,,"0","0",,,"0",,,,"0","250,000,000","0","0","0","0","65,000,000","300,000,000","0","0",,,"6,429,000","-6,429,000",,,"0",,,,"-63,250,000",,,,"0","0","0","0","0","0","538,000","334,112,000","-307,000","-181,000",,,"0","0","0","0","-39,000","60,739,000","-4,203,000","103,500,000",,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","250,000,000","0","0","0","0","65,000,000","300,000,000","0","0",,,"0","0",,,"0",,,,,,,,"0","0","0","0","0","0","0","334,650,000","0","0",,,"0","0","0","0","0","63,250,000","0","103,500,000",,,,,
			PreferredStockPayments,,,"0","0",,,"-250,000,000","-250,000,000",,,"0","0",,,"0",,,,"0","0",,,"0",,,,,,,,,,,,,,,,"6,429,000",,,,"0",,,,"-63,250,000",,,,,,,,,,,"-538,000","-307,000","-181,000",,,"0","0","0","0","-39,000","-2,511,000",,,,,,,
		CashDividendsPaid,"-1,410,362,000","-704,911,000","-9,947,000","-347,358,000","-348,146,000","-673,747,000","-13,771,000","-332,636,000","-332,309,000","-560,602,000","-20,707,000","-251,517,000","-251,820,000","-472,722,000","-20,224,000","-236,933,000","-236,838,000","-436,787,000","-21,724,000","-213,368,000","-167,619,000","-312,498,000","-17,392,000","-153,131,000","-153,968,000","-280,899,000","-23,878,000","-136,500,000","-136,347,000","-251,333,000","-18,414,000","-133,418,000","-133,714,000","-223,613,000","-11,726,000","-114,232,000","-113,906,000","-203,994,000","-9,750,000","-102,853,000","-94,294,000","-166,204,000","-9,726,000","-77,683,000","-75,290,000","-123,984,000","-7,608,000","-59,154,000","-54,543,000","-87,248,000","-10,101,000","-39,676,000","-37,165,000","-63,246,000","-10,112,000","-34,361,000","-32,546,000","-53,021,000","-30,183,000","-24,626,000","-22,884,000","-19,388,000","-23,497,000","0","-20,154,000","-34,726,000","-3,443,000","-17,439,000","-36,285,000","-1,271,000","-22,399,000","-46,195,000","0","0",
			CommonStockDividendPaid,,,,,,,"-257,000","-311,924,000","-311,154,000","-539,447,000","0","-234,847,000","-234,536,000","-452,393,000","105,000","-216,604,000","-216,509,000","-416,458,000","810,000","-198,998,000","-153,114,000","-295,105,000","1,000","-131,601,000","-131,544,000","-258,475,000","178,000","-118,044,000","-117,891,000","-232,878,000","41,000","-114,963,000","-114,885,000","-211,887,000","0","-102,506,000","-102,507,000","-195,940,000","1,000","-93,076,000","-83,981,000","-157,373,000","0","-73,247,000","-70,577,000","-117,462,000","0","-49,960,000","-44,442,000","-77,147,000","0","-29,575,000","-27,064,000","-53,145,000","-10,000","-24,259,000","-22,444,000","-44,763,000","-19,466,000","-19,459,000","-19,439,000","-19,388,000","-16,607,000","0","-16,709,000","-31,281,000","2,000","-14,340,000",,,,,,,
			PreferredStockDividendPaid,,,,,,,"-13,514,000","-20,712,000","-21,155,000","-21,155,000","-20,707,000","-16,670,000","-17,284,000","-20,329,000","-20,329,000","-20,329,000","-20,329,000","-20,329,000","-22,534,000","-14,370,000","-14,505,000","-17,393,000","-17,393,000","-21,530,000","-22,424,000","-22,424,000","-24,056,000","-18,456,000","-18,456,000","-18,455,000","-18,455,000","-18,455,000","-18,829,000","-11,726,000","-11,726,000","-11,726,000","-11,399,000","-8,054,000","-9,751,000","-9,777,000","-10,313,000","-8,831,000","-9,726,000","-4,436,000","-4,713,000","-6,522,000","-7,608,000","-9,194,000","-10,101,000","-10,101,000","-10,101,000","-10,101,000","-10,101,000","-10,101,000","-10,102,000","-10,102,000","-10,102,000","-8,258,000","-10,717,000","-5,167,000","-3,445,000","0","-6,890,000","0","-3,445,000","-3,445,000","-3,445,000","-3,099,000","-2,199,000","-1,271,000",,,"0","0",
		ProceedsFromStockOptionExercised,,,,,,,"0","3,865,000","0","2,638,000","0","3,203,000","0","2,259,000","0","3,365,000","0","2,509,000","0","3,266,000","0","2,606,000","0","2,816,000","108,000","1,805,000","98,000","305,000","159,000","334,000","474,000","0","199,000","38,000","0","180,000","42,000","8,000","22,000","2,168,000","707,000","1,298,000","1,389,000","363,000","2,187,000","866,000","406,000","1,541,000","1,743,000","1,895,000","2,073,000","3,747,000","454,000","51,000","519,000","1,951,000",,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"82,795,000","6,529,000","1,484,000","39,870,000","34,912,000","14,071,000","19,035,000","37,893,000","-2,506,000","23,942,000","-1,889,000","-1,907,000","25,599,000","20,426,000","-35,751,000","63,638,000","-4,607,000","-4,950,000","-9,415,000","-15,755,000","37,000","-290,000","941,000","-19,188,000","-856,000","-26,609,000","-11,831,000","-6,139,000","-16,867,000","-264,000","40,000","-5,645,000","-12,494,000","-10,461,000","-751,000","-27,246,000","-18,877,000","-5,246,000","-50,175,000","8,037,000","-21,992,000","7,419,000","-65,593,000","44,966,000","-67,517,000","530,000","2,173,000","-1,899,000","-11,498,000","-5,882,000","-2,310,000","-1,803,000","-4,084,000","11,739,000","-4,832,000","-10,323,000","327,000","5,126,000","294,840,000","-3,382,000","-175,588,000","-120,219,000","-136,260,000","163,034,000","-1,743,000","1,672,000","-3,048,000","-575,000","127,993,000","-129,686,000","37,829,000","-70,213,000","49,668,000","12,447,000","-5,676,000"
EndCashPosition,"220,810,000","168,339,000","151,485,000","127,092,000","128,513,000","230,712,000","123,652,000","986,589,000","519,033,000","258,699,000","97,253,000","15,404,000","41,072,000","134,009,000","135,222,000","54,310,000","27,032,000","29,700,000","13,181,000","210,331,000","41,314,000","25,397,000","10,528,000","36,445,000","33,241,000","31,134,000","57,053,000","22,998,000","59,152,000","37,329,000","41,321,000","36,528,000","80,926,000","70,242,000","56,808,000","55,118,000","24,260,000","42,130,000","56,281,000","76,115,000","47,777,000","26,243,000","40,631,000","38,732,000","27,900,000","44,368,000","11,719,000","66,493,000","342,623,000","50,809,000","72,320,000","41,152,000","69,316,000","78,936,000","73,334,000","41,978,000","19,764,000","34,367,000","31,352,000","49,182,000","48,014,000","46,999,000","22,261,000","27,650,000","13,408,000","25,179,000","10,930,000","7,070,000","3,982,000","2,875,000","4,557,000","2,629,000","4,268,000","4,253,000","5,174,000"
	ChangesInCash,"-9,902,000","36,889,000","56,575,000","-22,627,000","-80,739,000","96,668,000","-849,487,000","453,987,000","258,156,000","180,227,000","75,143,000","-26,207,000","-94,879,000","12,747,000","75,062,000","17,869,000","-2,823,000","16,492,000","-199,773,000","150,712,000","35,806,000","607,000","-14,934,000","2,298,000","3,317,000","-25,919,000","34,055,000","-29,647,000","21,823,000","-3,992,000","4,793,000","-44,398,000","10,684,000","13,434,000","1,690,000","30,858,000","-17,870,000","-14,151,000","-19,834,000","28,338,000","21,534,000","-14,388,000","1,899,000","10,832,000","-16,468,000","32,649,000","-54,774,000","-276,130,000","291,814,000","-21,511,000","31,168,000","-28,164,000","-9,620,000","5,602,000","31,356,000","22,214,000","-14,603,000","3,015,000","-17,830,000","1,168,000","1,015,000","24,738,000","-5,389,000","13,581,000","-11,110,000","14,249,000","3,860,000","3,088,000","1,107,000","-1,682,000","1,928,000","-1,639,000","15,000","-921,000","3,267,000"
	EffectOfExchangeRateChanges,"-52,471,000","-20,035,000","-32,182,000","21,206,000","-21,460,000","10,392,000","-13,450,000","13,569,000","2,178,000","-18,781,000","6,706,000","539,000","1,942,000","-13,960,000","5,850,000","9,409,000","155,000","27,000","2,623,000","18,305,000","-19,889,000","2,754,000","-10,983,000","906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"230,712,000","151,485,000","127,092,000","128,513,000","230,712,000","123,652,000","986,589,000","519,033,000","258,699,000","97,253,000","15,404,000","41,072,000","134,009,000","135,222,000","54,310,000","27,032,000","29,700,000","13,181,000","210,331,000","41,314,000","25,397,000","22,036,000","36,445,000","33,241,000","31,134,000","57,053,000","22,998,000","59,152,000","37,329,000","41,321,000","36,528,000","80,926,000","70,242,000","56,808,000","55,118,000","24,260,000","42,130,000","56,281,000","76,115,000","47,777,000","26,243,000","40,631,000","38,732,000","27,900,000","44,368,000","11,719,000","66,493,000","342,623,000","50,809,000","72,320,000","41,152,000","69,316,000","78,936,000","73,334,000","41,978,000","19,764,000","34,367,000","31,352,000","49,182,000","48,014,000","46,999,000","22,261,000","27,650,000","13,408,000","25,179,000","10,930,000","7,070,000","3,982,000","2,875,000","4,557,000","2,629,000","4,268,000","4,253,000","5,174,000","1,907,000"
IncomeTaxPaidSupplementalData,,,,,,,"4,738,000","6,758,000","1,919,000","6,640,000","1,420,000","5,256,000","4,678,000","3,253,000","3,363,000","2,351,000","1,238,000","4,272,000","1,002,000","3,090,000","1,795,000","3,569,000","52,000","1,393,000","712,000","1,541,000","143,000","1,194,000","600,000","1,185,000","87,000","212,000","1,937,000","863,000","514,000","298,000","1,589,000","60,000","39,000","528,000","1,258,000","259,000","30,000","488,000","993,000","87,000","81,000","303,000","521,000","174,000","102,000","194,000","303,000","186,000","172,000","326,000",,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,"40,666,000","109,755,000","41,396,000","110,121,000","50,316,000","93,064,000","65,395,000","104,073,000","40,991,000","101,002,000","67,922,000","78,728,000","44,401,000","52,796,000","60,533,000","53,819,000","44,250,000","62,189,000","48,596,000","61,678,000","46,887,000","45,069,000","37,747,000","63,289,000","35,011,000","67,578,000","30,416,000","67,824,000","33,008,000","68,020,000","35,563,000","56,163,000","30,311,000","54,518,000","27,446,000","53,876,000","25,239,000","54,107,000","27,349,000","45,208,000","27,404,000","36,851,000","27,062,000","22,231,000","23,915,000","19,812,000","16,695,000","21,398,000","17,439,000","20,116,000",,,,,,,,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,430,594,000","-312,678,000","-305,470,000","-259,647,000","-255,633,000","-191,892,000","-136,456,000","-280,923,000","-871,560,000","-118,604,000","-441,991,000","-170,255,000","-96,037,000","-128,377,000","-138,677,000","-155,855,000","-154,104,000","-220,283,000","-114,406,000","-185,204,000","-163,034,000","-69,102,000","-208,650,000","-162,080,000","-276,034,000","-139,176,000","-31,590,000","-78,945,000","-78,130,000","-243,745,000","-72,079,000","-45,545,000","-84,429,000","-187,176,000","-40,571,000","-36,293,000"
IssuanceOfCapitalStock,,,"3,787,000","92,871,000",,,"-1,207,000","1,241,283,000","637,694,000","2,187,000","333,614,000","-282,000","-760,000","203,048,000",,,,,"200,000","194,136,000","210,983,000","118,000","0",,,,"675,577,000","250,000,000","0","0","0","0","65,000,000","300,000,000","0","0","250,000,000","0","0","830,875,000","182,500,000","63,346,000","42,828,000","527,536,000","173,849,000","5,734,000","63,747,000","88,239,000","406,267,000","55,601,000","0","0","0","83,750,000","0","220,915,000","-152,000","334,802,000","159,281,000","98,000","175,230,000","172,000","283,169,000","605,000","97,600,000","452,000","718,000","64,252,000","0","207,000,000","117,140,000","113,658,000",,,
IssuanceOfDebt,"1,733,817,000","1,125,318,000","8,211,000","597,528,000","2,760,000","1,215,890,000","773,525,000","2,715,503,000","754,126,000","2,968,898,000","766,540,000","694,246,000","1,734,485,000","2,773,654,000","3,554,462,000","305,862,000","843,164,000","579,685,000","680,865,000","2,586,918,000","616,309,000","665,524,000","178,341,000","1,518,964,000","872,241,000","1,405,753,000","1,954,298,000","138,839,000","1,247,880,000","540,142,000","172,018,000","275,326,000","739,839,000","433,297,000","584,041,000","641,889,000","352,949,000","1,122,669,000","243,257,000","1,152,081,000","871,421,000","525,055,000","145,696,000","345,816,000","276,558,000","659,973,000","240,861,000","637,082,000","21,404,000","878,480,000","308,185,000","126,617,000","317,168,000","235,987,000","826,376,000","252,013,000","174,248,000","122,818,000","199,158,000","151,724,000","73,982,000","308,896,000","275,801,000","371,192,000","189,963,000","143,456,000","181,000,000","81,755,000","262,000,000","50,000,000","345,899,000","148,238,000","178,000,000","40,881,000","72,281,000"
RepaymentOfDebt,"-603,671,000","-499,662,000","-104,000,000","-5,000","-4,000","-903,441,000","-823,043,000","-2,589,586,000","-743,187,000","-2,346,053,000","-1,837,352,000","-433,039,000","-1,161,741,000","-3,030,309,000","-1,535,169,000","-209,988,000","-691,704,000","-183,659,000","-552,270,000","-2,312,218,000","-493,754,000","-358,351,000","-230,595,000","-1,611,360,000","-785,534,000","-1,151,160,000","-719,453,000","-276,826,000","-1,196,442,000","-282,723,000","-153,352,000","-276,894,000","-670,727,000","-374,694,000","-444,076,000","-628,053,000","-317,934,000","-660,991,000","-49,707,000","-497,698,000","-747,868,000","-199,010,000","-47,676,000","-606,637,000","-258,025,000","-437,402,000","-131,483,000","-62,802,000","-13,700,000","-478,802,000","-171,345,000","-67,623,000","-259,657,000","-171,349,000","-695,153,000","-312,210,000","-5,208,000","-310,758,000","-466,271,000","-1,857,000","-1,839,000","-42,251,000","-231,212,000","-315,515,000","-158,301,000","-78,929,000","-117,184,000","-167,973,000","-11,981,000","-67,788,000","-440,088,000","-69,680,000","-48,858,000","-20,305,000","-35,300,000"
RepurchaseOfCapitalStock,,,"0","0",,,"-250,000,000","-250,000,000",,,"0","0",,,"1,292,000","-640,000","-640,000","-12,000","0","0",,,"0",,,,,,,,,,,,,,,,"53,123,000",,,,"53,240,000",,,,"-63,250,000",,,,"0",,,,,,,"-538,000","-8,405,000","-181,000",,,"-12,857,000","-535,000","-3,097,000","0","-686,000","95,278,000",,,,,,,
FreeCashFlow,"1,652,038,000","277,685,000","451,938,000","400,368,000","522,047,000","327,875,000","525,802,000","468,369,000","485,710,000","226,660,000","401,873,000","284,632,000","476,612,000","350,700,000","351,475,000","360,761,000","436,098,000","236,990,000","341,754,000","162,239,000","300,246,000","219,066,000","280,811,000","235,822,000","216,268,000","179,361,000","260,025,000","184,056,000","216,229,000","138,922,000","183,321,000","157,303,000","198,853,000","116,411,000","202,310,000","178,573,000","186,466,000","89,041,000","2,235,154,000","-1,305,258,000","-152,015,000","-234,933,000","-138,789,000","-165,258,000","-66,658,000","-71,967,000","-162,215,000","-774,311,000","-32,732,000","-384,791,000","-105,170,000","-20,795,000","-26,273,000","-97,299,000","-61,584,000","-103,921,000","-164,475,000","-96,860,000","-157,148,000","-140,589,000","-39,154,000","-183,444,000","-121,146,000","-258,423,000","-109,577,000","-16,733,000","-60,399,000","-48,146,000","-221,135,000","-60,371,000","-32,458,000","-67,886,000","-178,795,000","-33,944,000","-28,208,000"
