name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
			ChangeInReceivables,"-22,044,000","-4,640,000","-5,670,000","-12,025,000","291,000","-1,086,000","5,975,000","-10,756,000","7,159,000","-10,797,000","-289,000","2,264,000","-1,158,000","-3,481,000","-3,992,000","3,204,000","-513,000","-598,000","1,405,000","3,645,000","-6,999,000","-1,426,000","5,911,000","-6,458,000","1,227,000","-762,000","-914,000"
				ChangesInAccountReceivables,"-22,667,000","-4,784,000","-5,374,000","-12,664,000","155,000","-2,578,000","6,448,000","-9,395,000","6,707,000","-10,859,000","-1,820,000","2,003,000","673,000","-3,361,000","-3,275,000","3,032,000","-1,786,000","-1,637,000","2,955,000","3,419,000","-7,361,000","-1,318,000","6,174,000","-5,689,000","548,000","-1,339,000","-1,883,000"
			ChangeInPrepaidAssets,"-683,000","-946,000","-1,707,000","1,793,000","177,000","-1,223,000","736,000","261,000","1,071,000","-2,398,000","814,000","-600,000","-88,000","-2,348,000","488,000","298,000","-852,000","-717,000","551,000","591,000","-126,000","-816,000","-137,000","425,000","-510,000","576,000","-412,000"
			ChangeInPayablesAndAccruedExpense,"654,000","637,000","1,066,000","-2,025,000","976,000","104,000","-234,000","1,155,000","-820,000","-546,000","548,000","-786,000","130,000","175,000","1,968,000","71,000","-1,295,000","620,000","297,000","-543,000","-40,000","-256,000","1,132,000","103,000","-254,000","116,000","206,000"
				ChangeInPayable,"654,000","637,000","1,066,000","-2,025,000","976,000","104,000","-234,000","1,155,000","-820,000","-546,000","548,000","-786,000","130,000","175,000","1,968,000","71,000","-1,295,000","620,000","297,000","-543,000","-40,000","-256,000","1,132,000","103,000","-254,000","116,000","206,000"
					ChangeInAccountPayable,"654,000","637,000","1,066,000","-2,025,000","976,000","104,000","-234,000","1,155,000","-820,000","-546,000","548,000","-786,000","130,000","175,000","1,968,000","71,000","-1,295,000","620,000","297,000","-543,000","-40,000","-256,000","1,132,000","103,000","-254,000","116,000","206,000"
			ChangeInOtherCurrentAssets,"20,000","-236,000","802,000","1,067,000","-1,613,000","742,000","-553,000","-1,162,000","424,000","-1,901,000","-31,000","-217,000","577,000","-1,352,000","1,271,000","-1,179,000","-354,000","327,000","520,000","-159,000","-672,000","4,522,000","-933,000","-2,161,000","-2,038,000","1,444,000","1,573,000"
			ChangeInOtherCurrentLiabilities,"8,981,000","16,848,000","3,020,000","-741,000","-10,146,000","14,379,000","-823,000","1,094,000","-1,542,000","1,077,000","1,993,000","-2,886,000","372,000","1,001,000","-235,000","-305,000","867,000","1,929,000","162,000","-1,309,000","58,000","1,355,000","803,000","1,093,000","-2,674,000","1,267,000","-2,053,000"
			ChangeInOtherWorkingCapital,"-8,857,000","-28,149,000","7,651,000","9,323,000","2,318,000","-15,742,000","4,283,000","13,060,000","12,639,000","-15,497,000","5,612,000","4,999,000","3,899,000","-20,581,000","2,823,000","8,613,000","11,153,000","-45,136,000","-6,232,000","8,996,000","8,126,000","-21,348,000","6,563,000","9,249,000","4,924,000","-32,705,000","7,238,000"
InvestingCashFlow,"-70,487,000","-14,823,000","-36,055,000","-15,178,000","-4,431,000","-374,368,000","-30,062,000","-11,277,000","-6,074,000","-20,670,000","-18,450,000","-292,000","-10,488,000","-13,566,000","-14,227,000","16,674,000","-8,094,000","-6,577,000","-4,304,000","-7,380,000","-3,512,000","-2,365,000","-4,571,000","-2,834,000","-6,945,000","-861,000","-750,000"
	CashFlowFromContinuingInvestingActivities,"-70,487,000","-14,823,000","-36,055,000","-15,178,000","-4,431,000","-374,368,000","-30,062,000","-11,277,000","-6,074,000","-20,670,000","-18,450,000","-292,000","-10,488,000","-13,566,000","-14,227,000","16,674,000","-8,094,000","-6,577,000","-4,304,000","-7,380,000","-3,512,000","-2,365,000","-4,571,000","-2,834,000","-6,945,000","-861,000","-750,000"
		NetPPEPurchaseAndSale,"-8,526,000","-738,000","-1,104,000","-2,149,000","-4,535,000","-10,079,000","-6,410,000","-1,150,000","-998,000","-771,000","89,000","-559,000","-737,000","-608,000","-1,533,000","-1,812,000","-1,413,000","-1,102,000","-433,000","-331,000","-388,000","-556,000","-136,000","-220,000","-363,000","-169,000","-104,000"
			PurchaseOfPPE,"-8,526,000","-738,000","-1,104,000","-2,149,000","-4,535,000","-10,079,000","-6,410,000","-1,150,000","-998,000","-771,000","89,000","-559,000","-737,000","-608,000","-1,533,000","-1,812,000","-1,413,000","-1,102,000","-433,000","-331,000","-388,000","-556,000","-136,000","-220,000","-363,000","-169,000","-104,000"
		NetIntangiblesPurchaseAndSale,"0","0",,,,"0",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"0","0",,,,"0",,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-10,096,000","0","0","0","-10,096,000",,,,,,,,,"0","0",,,"-1,000","187,000",,,,,,,,
			PurchaseOfBusiness,"-10,096,000","0","0","0","-10,096,000",,,,,,,,,"0","0",,,"-1,000","187,000",,,,,,,,
		NetInvestmentPurchaseAndSale,"-79,614,000","-17,007,000","-26,083,000","-20,704,000","-15,820,000","-378,792,000","-33,688,000","-14,693,000","-9,238,000","-16,536,000","-20,422,000","-2,710,000","-11,612,000","-15,406,000","-15,811,000","16,341,000","-8,641,000","-10,737,000","-7,699,000","-5,321,000","-6,589,000","-3,600,000","-5,808,000","-6,745,000","-8,069,000","-6,144,000","-4,699,000"
			PurchaseOfInvestment,"-92,237,000","-17,007,000","-38,706,000","-20,704,000","-15,820,000","-378,792,000","-33,688,000","-14,693,000","-9,238,000","-16,536,000","-20,422,000","-9,129,000","-11,612,000","-15,406,000","-15,810,000","-6,191,000","-8,641,000","-10,737,000","-7,699,000","-5,321,000","-6,589,000","-3,600,000","-5,808,000","-6,745,000","-8,069,000","-6,144,000","-4,699,000"
			SaleOfInvestment,"12,623,000","0",,,,"0","0",,,"0","0",,,"0","-1,000",,,,,,,,,,,,
		DividendsReceivedCFI,"27,749,000","2,922,000","-8,868,000","7,675,000","26,020,000","14,503,000","11,036,000","4,566,000","4,162,000","809,000","2,040,000","2,977,000","1,861,000","2,448,000","4,061,000","2,145,000","1,960,000","5,263,000","3,641,000","3,686,000","3,465,000","1,791,000","1,376,000","4,128,000","1,487,000","5,452,000","4,005,000"
		NetOtherInvestingChanges,"-157,000",,,,,,,,,"0",,,,"0",,,,,,,,,,,,,
FinancingCashFlow,"-113,216,000","-8,331,000","-39,765,000","-23,033,000","-42,087,000","328,441,000","-17,187,000","-20,251,000","-20,343,000","-19,025,000","-13,739,000","-18,810,000","-13,135,000","-20,693,000","-15,855,000","-29,951,000","-23,711,000","-15,853,000","-8,507,000","-23,830,000","-11,481,000","-23,788,000","-32,095,000","-28,104,000","-17,224,000","-26,676,000","-642,000"
	CashFlowFromContinuingFinancingActivities,"-113,216,000","-8,331,000","-39,765,000","-23,033,000","-42,087,000","328,441,000","-17,187,000","-20,251,000","-20,343,000","-19,025,000","-13,739,000","-18,810,000","-13,135,000","-20,693,000","-15,855,000","-29,951,000","-23,711,000","-15,853,000","-8,507,000","-23,830,000","-11,481,000","-23,788,000","-32,095,000","-28,104,000","-17,224,000","-26,676,000","-642,000"
		NetIssuancePaymentsOfDebt,"8,160,000","24,542,000","-456,000","-457,000","-15,469,000","89,531,000","-468,000","-469,000","0","7,265,000","-1,876,000","-936,000","-938,000","-938,000","-938,000","-10,918,000","-469,000","-469,000","-469,000","-384,000","-650,000","-160,650,000","-650,000","-650,000","-650,000","-10,650,000","-650,000"
			NetLongTermDebtIssuance,"23,160,000","24,542,000","-456,000","-457,000","-469,000","74,531,000","-468,000","-469,000","0","7,265,000","-1,876,000","-936,000","-938,000","-938,000","-938,000","-10,918,000","-469,000","-469,000","-469,000","-384,000","-650,000","-160,650,000","-650,000","-650,000","-650,000","-10,650,000","-650,000"
				LongTermDebtIssuance,"25,000,000",,,,,,,,,"74,765,000","0","0","15,000,000","0","0",,,"0","0",,,"0","0",,,"0","0"
				LongTermDebtPayments,"-1,840,000","-458,000","-456,000","-457,000","-469,000","-469,000","-468,000","-469,000","0","-67,500,000","-1,876,000","-936,000","-938,000","-938,000","-938,000","-10,918,000","-469,000","-469,000","-469,000","-85,450,000","-650,000","-160,650,000","-650,000","-650,000","-650,000","-10,650,000","-650,000"
			NetShortTermDebtIssuance,"-15,000,000","0","0","0","-15,000,000",,,"0","0","0","0","0","0",,,,,,,,,,,,,,
				ShortTermDebtIssuance,"0",,,,,,,"0","0","0","0","0","15,000,000",,,,,,,,,,,,,,
				ShortTermDebtPayments,"-15,000,000","0","0","0","-15,000,000",,,"0","0","0","0","0","-15,000,000",,,,,,,,,,,,,,
		NetCommonStockIssuance,"70,347,000","-2,880,000","0","73,295,000","-68,000","388,726,000","0","149,612,000","204,977,000","-5,836,000","0","147,092,000","-17,000","64,052,000","0","129,600,000","-150,000","678,000","0","-17,000","-663,000",,,,"0",,
			CommonStockIssuance,"73,833,000","0","0","73,833,000","0","394,710,000","0","149,650,000","204,979,000","0","0",,,"63,878,000","0",,,,,,,,,,,,
			CommonStockPayments,"-3,486,000","-2,880,000","0","-538,000","-68,000","-5,984,000","0","-38,000","-2,000","-5,836,000","0","-30,000","-17,000","174,000","0","-26,000","-150,000","678,000","0","-17,000","-663,000",,,,"0",,
		CashDividendsPaid,"-97,341,000","-23,158,000","-24,379,000","-22,794,000","-27,010,000","-18,620,000","-15,737,000","-19,231,000","-20,456,000","-18,781,000","-11,961,000","-17,775,000","-27,918,000","-14,096,000","-13,917,000","-18,657,000","-22,655,000","-7,794,000","-6,772,000","-22,501,000","-9,387,000","-7,990,000","-30,206,000","-23,980,000","-18,281,000","-13,828,000","190,000"
			CommonStockDividendPaid,,,,,,,"-15,737,000","-19,231,000","-20,456,000","-18,781,000","-11,961,000","-17,775,000","-27,918,000","-14,096,000","-13,917,000","-18,657,000","-22,655,000","-7,794,000","-6,772,000","-22,501,000","-9,387,000","-7,990,000","-30,206,000","-23,980,000","-18,281,000","-13,828,000","190,000"
		ProceedsFromStockOptionExercised,"1,860,000","478,000","498,000","487,000","397,000","370,000","370,000","368,000","339,000","359,000","293,000","316,000","276,000","264,000","0",,,"0","0","0","313,000","313,000","0","662,000","217,000","0","15,000"
		NetOtherFinancingCharges,"-96,242,000","-7,313,000","-15,428,000","-73,564,000","63,000","-131,566,000","-1,352,000","-150,531,000","-205,203,000","-2,032,000","-195,000","-147,507,000","15,462,000","-69,975,000","-1,000,000","-129,976,000","-437,000","-8,268,000","-1,266,000","-928,000","-1,094,000","-58,694,000","-1,239,000","-4,136,000","1,490,000","-2,198,000","-197,000"
EndCashPosition,"76,197,000","76,197,000","82,340,000","89,571,000","76,248,000","90,377,000","95,937,000","85,029,000","74,238,000","53,210,000","84,694,000","75,083,000","61,373,000","51,590,000","81,141,000","77,357,000","55,442,000","49,383,000","70,464,000","50,723,000","48,328,000","34,135,000","56,236,000","58,214,000","63,649,000","68,584,000","110,321,000"
	ChangesInCash,"-14,180,000","-6,143,000","-7,231,000","13,323,000","-14,129,000","-5,560,000","10,908,000","10,651,000","21,038,000","-31,377,000","9,663,000","13,699,000","9,779,000","-29,546,000","3,771,000","21,915,000","6,059,000","-21,081,000","19,741,000","2,395,000","14,193,000","-22,101,000","-3,776,000","-3,637,000","-6,733,000","-40,017,000","28,328,000"
	EffectOfExchangeRateChanges,"0","0","0","0","0","0","0","140,000","-10,000","-107,000","-52,000","11,000","4,000","-5,000",,,,,,,,,,,,,
	BeginningCashPosition,"90,377,000","82,340,000","89,571,000","76,248,000","90,377,000","95,937,000","85,029,000","74,238,000","53,210,000","84,694,000","75,083,000","61,373,000","51,590,000","81,141,000","77,357,000","55,442,000","49,383,000","70,464,000","50,723,000","48,328,000","34,135,000","56,236,000","58,214,000","63,649,000","70,382,000","110,321,000","80,273,000"
CapitalExpenditure,"-8,526,000","-738,000","-1,104,000","-2,149,000","-4,535,000","-10,079,000","-7,410,000","-1,150,000","-998,000","-4,943,000",,"-559,000","-737,000","-608,000","-1,533,000","-1,812,000","-1,413,000","-1,102,000","-433,000","-331,000","-388,000","-556,000","-136,000","-220,000","-363,000","-169,000","-104,000"
IssuanceOfCapitalStock,"73,833,000","0","0","73,833,000","0","394,710,000","0","149,650,000","204,979,000","0","0",,,"63,878,000","0",,,,,,,,,,,,
IssuanceOfDebt,"25,000,000",,,,,,,"0","0","74,765,000","0","0","15,000,000","0","0",,,"0","0",,,"0","0",,,"0","0"
RepaymentOfDebt,"-16,840,000","-458,000","-456,000","-457,000","-15,469,000","-469,000","-468,000","-469,000","0","-67,500,000","-1,876,000","-936,000","-15,938,000","-938,000","-938,000","-10,918,000","-469,000","-469,000","-469,000","-85,450,000","-650,000","-160,650,000","-650,000","-650,000","-650,000","-10,650,000","-650,000"
RepurchaseOfCapitalStock,"-3,486,000","-2,880,000","0","-538,000","-68,000","-5,984,000","0","-38,000","-2,000","-5,836,000","0","-30,000","-17,000","174,000","0","-26,000","-150,000","678,000","0","-17,000","-663,000",,,,"0",,
FreeCashFlow,"160,997,000","16,273,000","67,485,000","49,385,000","27,854,000","30,288,000","50,747,000","41,029,000","46,457,000","3,375,000","41,941,000","32,242,000","32,665,000","4,105,000","32,320,000","33,380,000","36,451,000","247,000","32,119,000","33,274,000","28,798,000","3,496,000","32,754,000","27,081,000","17,073,000","-12,649,000","29,616,000"
