name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,01/31/2009,10/31/2008,07/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000
		AssetImpairmentCharge,"0",,,,,,,"0","0",,,"44,622,000","0",,,,,,,,,,,,,,,"0","0","0","0","0","0","497,000","510,000",,,,,,,,,,,,,,,,"0",,"137,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"2,124,000","572,000","552,000","500,000","500,000","447,000","523,000","366,000","427,000","325,000","-239,000","621,000","381,000","819,000","224,000","872,000","791,000","-369,000","580,000","884,000","1,083,000","996,000","2,226,000","1,502,000","757,000","2,303,000","1,527,000","875,000","1,062,000","1,065,000","1,264,000","1,090,000","891,000","854,000","1,090,000","1,054,000","291,000","1,498,000","2,067,000","1,822,000","903,000","1,277,000","1,602,000","1,253,000","877,000","1,431,000","1,291,000","1,238,000","966,000","1,155,000","1,097,000","1,101,000","818,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"-19,000","-131,000","-11,000","-87,000","-2,000","-133,000","0","-1,000","0","0","0","-60,000","-11,000","-4,000","-638,000","-1,000","-64,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-1,389,000","316,000","1,218,000","-3,359,000","436,000","1,860,000","3,189,000","927,000","299,000","-633,000","1,096,000","452,000","646,000","293,000","785,000","795,000","725,000","-451,000","130,000","605,000","-219,000","114,000","1,241,000","-65,000","14,923,000","491,000","1,012,000","-674,000","-161,000","31,000","-478,000","-2,026,000","296,000","699,000","728,000","83,000",,,,"51,000","-1,553,000","644,000","2,115,000",,,,,,,,,,"137,299,000","874,000","568,000","1,312,000","1,039,000","-8,990,000","12,675,000","1,461,000","434,000","-3,415,000","6,102,000","-14,231,000","-2,325,000","16,476,000","1,403,000","-429,000","6,913,000","2,981,000","-10,418,000","8,966,000","-3,107,000","-2,687,000","-3,695,000","1,207,000","-6,671,000","2,704,000","-3,023,000","4,000,000","-828,000","-1,461,000","-1,261,000","36,878,000","10,916,000","316,000","8,380,000"
		ChangeInWorkingCapital,"-70,086,000","-17,932,000","-45,771,000","3,530,000","-9,913,000","4,238,000","-27,899,000","19,039,000","23,226,000","-12,557,000","-17,016,000","37,099,000","1,657,000","245,000","-28,298,000","35,436,000","-421,000","-3,599,000","-2,255,000","4,035,000","2,337,000","-2,755,000","-9,339,000","6,624,000","2,043,000","1,359,000","-1,322,000","14,592,000","3,372,000","-2,442,000","-8,371,000","-5,101,000","-396,000","-1,234,000","-18,320,000","9,474,000","7,631,000","6,014,000","-27,480,000","8,901,000","7,120,000","-8,471,000","855,000","20,800,000","-8,123,000","-12,597,000","-226,000","2,870,000","1,343,000","18,612,000","-1,225,000","16,456,000","-5,618,000","-5,403,000","-3,356,000","25,772,000","-5,062,000","-23,900,000","15,257,000","1,061,000","-6,127,000","-28,030,000","-20,269,000","34,508,000","26,351,000","-8,418,000","-47,426,000","32,534,000","21,104,000","-37,745,000","544,000","27,209,000","5,888,000","-23,569,000","-4,459,000","-10,457,000","-8,480,000","6,700,000","-2,668,000","-1,414,000","19,063,000","4,569,000","-12,807,000","-8,106,000","15,270,000","-18,905,000","-10,784,000"
			ChangeInReceivables,"-25,299,000","-21,348,000","8,340,000","-10,740,000","-1,551,000","-13,829,000","7,103,000","-3,914,000","-16,534,000","-3,959,000","18,641,000","251,000","-3,156,000","-9,200,000","12,679,000","-4,303,000","-4,604,000","-15,021,000","18,378,000","-1,545,000","2,359,000","-16,579,000","21,143,000","-1,239,000","-1,024,000","-17,853,000","20,912,000","-1,660,000","-225,000","-10,770,000","15,323,000","322,000","-3,802,000","-22,690,000","26,654,000","438,000","-3,262,000","-17,242,000","10,862,000","2,864,000","-7,225,000","-21,170,000","21,281,000","18,752,000","-3,815,000","-38,689,000","37,513,000","-7,966,000","858,000","-23,519,000","24,262,000","-9,476,000","58,948,000","-2,348,000","-13,251,000","13,420,000","7,549,000","-46,932,000","24,216,000","106,000","10,171,000","-41,121,000","-1,385,000","15,742,000","39,726,000","-14,381,000","-8,922,000","-750,000","3,566,000","-47,802,000","-1,790,000","-6,114,000","8,846,000","-22,207,000","12,412,000","-5,437,000","2,008,000","-20,414,000","18,699,000","-11,707,000","6,601,000","-10,021,000","7,210,000","-603,000","13,443,000","-22,800,000","811,000"
				ChangesInAccountReceivables,"-25,299,000","-21,348,000","8,340,000","-10,740,000","-1,551,000","-13,829,000","7,103,000","-3,914,000","-16,534,000","-3,959,000","18,641,000","251,000","-3,156,000","-9,200,000","12,679,000","-4,303,000","-4,604,000","-15,021,000","18,378,000","-1,545,000","2,359,000","-16,579,000","21,143,000","-1,239,000","-1,024,000","-17,853,000","20,912,000","-1,660,000","-225,000","-10,770,000","15,323,000","322,000","-3,802,000","-22,690,000","26,654,000","438,000","-3,262,000","-17,242,000","10,862,000","2,864,000","-7,225,000","-21,170,000","21,281,000","18,752,000","-3,815,000","-38,689,000","37,513,000",,,"-23,519,000","24,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-52,888,000","-14,453,000","-25,318,000","731,000","-13,848,000","-4,204,000","-14,061,000","2,566,000","11,916,000","2,294,000","-10,657,000","18,544,000","775,000","-3,921,000","-11,601,000","17,220,000","4,933,000","2,303,000","-6,926,000","5,336,000","-1,983,000","1,029,000","-7,622,000","6,876,000","3,651,000","-682,000","-4,499,000","9,856,000","5,996,000","-3,127,000","-2,920,000","-2,418,000","-398,000","-6,836,000","-15,998,000","9,696,000","9,362,000","7,150,000","-13,417,000","-2,773,000","2,143,000","-1,141,000","-8,517,000","9,248,000","3,183,000","-2,072,000","-10,889,000","8,930,000","-3,252,000","-336,000","-2,200,000","-7,255,000","5,259,000","-4,061,000","-3,210,000","62,000","11,963,000","-23,181,000","3,328,000","13,643,000","-522,000","-6,595,000","-16,279,000","-2,685,000","6,451,000","5,165,000","-17,778,000","3,244,000","10,442,000","-14,263,000","-6,416,000","21,022,000","5,647,000","-5,194,000","-10,041,000","2,473,000","-5,835,000","564,000","-2,451,000","8,314,000","7,457,000","4,745,000","292,000","-4,596,000","3,126,000","-4,901,000","-6,103,000"
			ChangeInPayablesAndAccruedExpense,"13,500,000","18,324,000","-25,248,000","13,968,000","6,456,000","22,566,000","-20,059,000","22,385,000","25,150,000","-9,014,000","-25,518,000","18,188,000","3,742,000","13,016,000","-30,166,000","22,066,000","-1,356,000","9,991,000","-14,808,000","2,379,000","1,282,000","11,018,000","-23,399,000","-151,000","-2,709,000","21,352,000","-19,884,000","8,590,000","-867,000","10,498,000","-21,290,000","-485,000","1,762,000","31,455,000","-25,895,000","-3,417,000","1,258,000","17,195,000","-26,704,000","7,649,000","13,002,000","16,753,000","-13,718,000","-9,722,000","-9,954,000","27,758,000","-28,876,000","-1,299,000","8,255,000","40,291,000","-23,567,000","34,918,000","-70,277,000","7,945,000","2,507,000","51,000","-24,858,000","50,779,000","-12,287,000","-22,257,000","541,000","24,588,000","-2,605,000","2,531,000","-19,826,000","798,000","-20,726,000","26,221,000","7,096,000","24,320,000","8,750,000","14,686,000","-8,605,000","3,832,000","-6,830,000","-7,493,000","-4,653,000","26,550,000","-18,916,000","1,979,000","5,005,000","9,845,000","-20,309,000","-2,907,000","-1,299,000","8,796,000","-5,492,000"
				ChangeInPayable,"14,266,000","16,060,000","-7,000,000","10,277,000","-5,071,000","18,880,000","-17,367,000","17,930,000","19,088,000","-7,860,000","-12,999,000","9,582,000","4,392,000","8,882,000","-11,316,000","7,609,000","989,000","4,582,000","-4,179,000","-1,427,000","5,159,000","516,000","-4,471,000","-3,536,000","-2,339,000","11,242,000","-8,005,000","3,560,000","-514,000","4,817,000","-10,356,000","-5,725,000","7,639,000","22,662,000","-10,868,000","-2,827,000","1,102,000","8,539,000","-11,009,000","4,902,000","5,553,000","13,154,000","-9,236,000","-9,649,000","-10,750,000","25,530,000","-18,973,000","-5,724,000","5,583,000","32,671,000","-18,359,000","31,208,000","-64,252,000",,,,"-25,572,000","44,681,000","-2,055,000","-27,044,000","1,701,000","21,198,000","12,471,000","-2,836,000","-18,561,000","-9,630,000","-12,669,000","21,953,000","3,800,000","25,500,000","6,370,000","9,423,000","-7,691,000","4,544,000","2,631,000","-4,535,000","-5,878,000","21,411,000","-11,855,000","-458,000","2,518,000","5,861,000","-10,490,000","-2,254,000","-1,968,000","5,484,000","4,150,000"
					ChangeInTaxPayable,"5,372,000","288,000","1,391,000","4,780,000","-1,087,000","-1,281,000","-2,790,000","130,000","4,159,000","-3,116,000","-936,000","3,020,000","213,000","-239,000","422,000","445,000","206,000","-319,000","344,000","321,000","1,134,000","454,000","2,761,000","-3,355,000","-404,000","3,094,000","300,000","1,186,000","-1,077,000","318,000","-58,000","-1,132,000","331,000","1,641,000","26,000","86,000","-144,000","1,279,000","487,000","224,000","-1,196,000","79,000","346,000","899,000","-1,852,000","269,000","191,000","-2,335,000","-71,000","11,982,000","23,000","18,008,000","-15,013,000",,,,"915,000","-15,567,000","7,849,000","4,517,000","-3,678,000","-11,937,000","10,362,000","420,000","-1,892,000","16,225,000","4,871,000","-2,779,000","-2,336,000","-640,000","-487,000",,"291,000",,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"5,372,000","288,000","1,391,000","4,780,000","-1,087,000","-1,281,000","-2,790,000","130,000","4,159,000","-3,116,000","-936,000","3,020,000","213,000","-239,000","422,000","445,000","206,000","-319,000","344,000","321,000","1,134,000","454,000","2,761,000","-3,355,000","-404,000","3,094,000","300,000","1,186,000","-1,077,000","318,000","-58,000","-1,132,000","331,000","1,641,000","26,000","86,000","-144,000","1,279,000","487,000","224,000","-1,196,000","79,000","346,000","899,000","-1,852,000","269,000","191,000","-2,335,000","-71,000","11,982,000","23,000","18,008,000","-15,013,000",,,,"915,000","-15,567,000","7,849,000","4,517,000","-3,678,000","-11,937,000","10,362,000","420,000","-1,892,000","16,225,000","4,871,000","-2,779,000","-2,336,000","-640,000","-487,000",,"291,000",,,,,,,,,,,,,,
					ChangeInAccountPayable,"8,894,000","15,772,000","-8,391,000","5,497,000","-3,984,000","20,161,000","-14,577,000","17,800,000","14,929,000","-4,744,000","-12,063,000","6,562,000","4,179,000","9,121,000","-11,738,000","7,164,000","783,000","4,901,000","-4,523,000","-1,748,000","4,025,000","62,000","-7,232,000","-181,000","-1,935,000","8,148,000","-8,305,000","2,374,000","563,000","4,499,000","-10,298,000","-4,593,000","7,308,000","21,021,000","-10,894,000","-2,913,000","1,246,000","7,260,000","-11,496,000","4,678,000","6,749,000","13,075,000","-9,582,000","-10,548,000","-8,898,000","25,261,000","-19,164,000","-3,389,000","5,654,000","20,689,000","-18,382,000","13,200,000","-49,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-766,000","2,264,000","-18,248,000","3,691,000","11,527,000","3,686,000","-2,692,000","4,455,000","6,062,000","-1,154,000","-12,519,000","8,606,000","-650,000","4,134,000","-18,850,000","14,457,000","-2,345,000","5,409,000","-10,629,000","3,806,000","-3,877,000","10,502,000","-18,928,000","3,385,000","-370,000","10,110,000","-11,879,000","5,030,000","-353,000","5,681,000","-10,934,000","5,240,000","-5,877,000","8,793,000","-15,027,000","-590,000","156,000","8,656,000","-15,695,000","2,747,000","7,449,000","3,599,000","-4,482,000","-73,000","796,000","2,228,000","-9,903,000","4,425,000","2,672,000","7,620,000","-5,208,000","3,710,000","-6,025,000",,,,"714,000","6,098,000","-10,232,000","4,787,000","-1,160,000","3,390,000","-15,076,000","5,367,000","-1,265,000","10,428,000","-8,057,000","4,268,000","3,296,000","-1,180,000","2,380,000","5,263,000","-914,000","-712,000","-9,461,000","-2,958,000","1,225,000","5,139,000","-7,061,000","2,437,000","2,487,000","3,984,000","-9,819,000","-653,000","669,000","3,312,000","-9,642,000"
			ChangeInOtherCurrentAssets,"-3,345,000","-7,000","-3,534,000","951,000","-755,000","-1,140,000","-873,000","1,678,000","1,777,000","-1,759,000","1,200,000","-992,000","-341,000","-696,000","15,000","1,459,000","-195,000","-1,120,000","73,000","565,000","127,000","-68,000","-438,000","3,742,000","288,000","-2,705,000","1,178,000","264,000","-2,169,000","613,000","-12,000","-99,000","-416,000","11,000","-594,000","1,381,000","-805,000","1,337,000","-291,000","707,000","-52,000","341,000","-1,046,000","497,000","1,339,000","-497,000","-598,000","379,000","-794,000","-352,000","257,000","-63,000","-132,000","-1,210,000","5,692,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"278,000","39,000","404,000","-485,000","320,000","1,041,000","-399,000","-55,000","606,000","-382,000","-405,000","656,000","-12,000","-104,000","-27,000","-733,000","248,000","-219,000","181,000","156,000","281,000","579,000","366,000","62,000","199,000","334,000","361,000","-121,000","-34,000","-141,000","13,000","-453,000","1,820,000","-2,452,000","-1,087,000","345,000",,,,,,,,,,,,,,,,,,"-5,219,000","4,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-2,332,000","-487,000","-415,000","-895,000","-535,000","-196,000","390,000","-3,621,000","311,000","263,000","-277,000","452,000","649,000","1,150,000","802,000","-273,000","553,000","467,000","847,000","-2,856,000","271,000","1,266,000","611,000","-2,666,000","1,638,000","913,000","610,000","-2,337,000","671,000","485,000","515,000","-1,968,000","638,000","-722,000","-1,400,000","1,031,000","-151,000","-2,426,000","2,070,000","454,000","-748,000","-3,254,000","2,855,000","2,025,000","1,124,000","903,000","2,624,000","2,826,000","-3,724,000","2,528,000","23,000","-1,668,000","584,000","-510,000","32,000",,"284,000",,,"9,569,000","-16,317,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-68,000","-15,000","-54,000","-159,000","-202,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-24,323,000","-6,389,000","-7,360,000","-5,840,000","-4,734,000","-2,952,000","-5,182,000","-4,682,000","-4,262,000","-6,968,000","-9,312,000","-6,890,000","-3,945,000","-6,527,000","-6,197,000","-5,214,000","-5,805,000","-7,287,000","-7,746,000","-6,761,000","-8,909,000","-9,206,000","-16,248,000","-11,245,000","-8,470,000","-8,351,000","-254,037,000","-8,007,000","-139,471,000","-5,858,000","-6,808,000","-1,327,000","-12,495,000","99,152,000","-11,206,000","-3,409,000","-9,221,000","-13,124,000","-33,933,000","-10,509,000","-9,905,000","-13,266,000","-8,024,000","-8,311,000","-6,073,000","-117,616,000","-3,367,000","-2,938,000","-4,048,000","-5,072,000","-3,727,000","-2,997,000","-4,611,000","-4,286,000","-4,611,000","-13,781,000","-8,386,000","-65,021,000","-49,786,000","-10,980,000","-17,843,000","-20,729,000","-15,987,000","-16,825,000","-13,111,000","-15,669,000","-195,132,000","14,572,000","-4,903,000","13,285,000","-236,044,000","803,000","-8,319,000","-5,317,000","-9,667,000","16,718,000","-8,406,000","-26,355,000","-11,765,000","-12,651,000","-18,942,000","-14,015,000","-31,486,000","-10,199,000","-7,440,000","-40,192,000","-21,756,000"
	CashFlowFromContinuingInvestingActivities,"-24,323,000","-6,389,000","-7,360,000","-5,840,000","-4,734,000","-2,952,000","-5,182,000","-4,682,000","-4,262,000","-6,968,000","-9,312,000","-6,890,000","-3,945,000","-6,527,000","-6,197,000","-5,214,000","-5,805,000","-7,287,000","-7,746,000","-6,761,000","-8,909,000","-9,206,000","-16,248,000","-11,245,000","-8,470,000","-8,351,000","-254,037,000","-8,007,000","-139,471,000","-5,858,000","-6,808,000","-1,327,000","-12,495,000","99,152,000","-11,206,000","-3,409,000","-9,221,000","-13,124,000","-33,933,000","-10,509,000","-9,905,000","-13,266,000","-8,024,000","-8,311,000","-6,073,000","-117,616,000","-3,367,000","-2,938,000","-4,048,000","-5,162,000","-3,727,000","-2,997,000","-4,611,000","-4,286,000","-4,611,000","-13,781,000","-8,386,000","-65,021,000","-49,786,000","-10,980,000","-17,843,000","-20,729,000","-15,987,000","-16,825,000","-13,111,000","-15,669,000","-195,132,000","14,572,000","-4,903,000","13,285,000","-236,044,000","803,000","-8,319,000","-5,317,000","-9,667,000","16,718,000","-8,406,000","-26,355,000","-11,765,000","-12,651,000","-18,942,000","-14,015,000","-31,486,000","-10,199,000","-7,440,000","-40,192,000","-21,756,000"
