name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
			WorkInProcess,"5,637,000","5,770,000","6,183,000","954,000","2,096,000","2,252,000","3,346,000","3,471,000","2,645,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,000","288,000","251,000","138,000",,,,,,,,,,,,,"13,079,000","11,699,000","10,799,000","9,920,000","4,739,000","3,784,000","4,228,000","904,000","948,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"466,000","390,000","607,000","1,559,000","1,906,000","3,005,000","950,000","741,000","602,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,393,000","1,393,000","3,934,000","2,399,000","2,054,000","2,549,000","1,554,000",,,,"3,106,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,002,000","2,545,000","2,993,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"150,577,000","143,374,000","136,643,000","131,045,000","123,827,000","140,163,000","146,628,000","131,015,000","122,468,000","139,839,000","118,809,000","102,071,000","98,686,000","102,473,000","97,125,000","76,994,000","62,064,000","72,332,000","48,930,000","51,531,000","25,933,000","14,763,000","15,236,000","17,250,000","17,403,000","14,773,000","29,066,000","29,868,000","13,154,000","15,691,000","8,353,000","8,567,000","9,814,000","7,518,000","7,372,000","5,786,000","8,074,000","8,727,000","7,800,000","5,724,000","7,417,000","5,415,000","7,553,000","7,613,000","7,376,000","7,058,000","6,309,000","7,023,000","6,791,000","8,147,000","8,004,000","6,439,000","6,514,000","20,547,000","6,988,000","7,113,000","6,378,000","4,604,000","4,229,000","4,238,000","7,363,000","9,614,000","6,461,000","6,830,000","7,918,000","6,600,000","7,459,000","7,260,000","8,574,000","8,956,000","8,236,000","9,281,000","7,686,000","7,405,000","8,380,000","6,733,000","5,768,000","4,831,000","3,666,000","11,310,000","8,957,000","6,438,000",,,,"2,596,000","1,145,000","1,210,000","927,000","1,000,000","900,000","9,300,000","23,300,000","32,100,000","37,600,000","48,300,000","44,000,000","51,100,000","41,300,000","36,700,000","47,000,000","42,300,000","36,900,000","44,700,000","54,300,000","32,500,000","35,400,000","18,700,000","22,500,000","32,100,000","31,300,000","32,200,000","25,200,000","21,900,000","22,100,000","21,100,000","22,100,000","22,000,000","29,800,000","37,600,000","39,300,000","1,800,000","15,100,000","3,400,000","600,000","100,000"
	TotalNonCurrentAssets,"265,968,000","266,641,000","259,153,000","258,651,000","259,133,000","259,048,000","558,720,000","547,763,000","532,868,000","512,515,000","486,898,000","463,543,000","461,940,000","459,898,000","168,689,000","164,043,000","156,277,000","154,040,000","141,448,000","126,472,000","121,624,000","114,535,000","113,257,000","113,138,000","111,909,000","119,102,000","119,744,000","120,806,000","120,006,000","119,212,000","112,640,000","111,980,000","112,563,000","111,646,000","118,612,000","119,590,000","121,132,000","122,248,000","124,095,000","121,975,000","123,194,000","124,755,000","128,696,000","118,852,000","68,547,000","67,340,000","68,308,000","69,466,000","69,308,000","61,058,000","61,331,000","61,649,000","60,814,000","55,766,000","55,149,000","54,219,000","52,573,000","51,541,000","51,616,000","52,478,000","53,837,000","49,704,000","50,845,000","53,645,000","59,906,000","60,515,000","63,140,000","74,159,000","78,657,000","82,816,000","95,916,000","97,670,000","103,845,000","95,381,000","98,304,000","98,902,000","120,432,000","118,503,000","104,880,000","94,770,000","88,702,000","88,245,000","74,111,000","76,587,000","47,177,000","50,052,000","47,803,000","50,836,000","54,119,000","43,900,000","45,600,000","44,300,000","34,000,000","32,900,000","31,200,000","30,400,000","29,500,000","28,700,000","27,100,000","26,500,000","24,600,000","21,900,000","22,200,000","21,400,000","21,800,000","20,600,000","20,300,000","20,800,000","21,100,000","21,600,000","21,900,000","21,700,000","21,900,000","23,200,000","20,400,000","19,600,000","18,100,000","17,000,000","16,300,000","14,200,000","13,200,000","10,800,000","7,200,000","6,500,000","2,800,000","2,400,000"
		NetPPE,"177,724,000","178,069,000","180,144,000","179,316,000","180,413,000","181,077,000","181,518,000","172,618,000","163,952,000","153,651,000","148,717,000","135,349,000","133,519,000","132,160,000","132,003,000","127,940,000","123,188,000","121,907,000","116,624,000","99,677,000","95,439,000","92,845,000","90,970,000","90,602,000","90,365,000","90,233,000","89,243,000","89,692,000","89,047,000","88,958,000","88,068,000","86,321,000","86,641,000","86,198,000","87,273,000","88,312,000","89,694,000","91,084,000","92,598,000","94,008,000","95,132,000","96,615,000","98,019,000","88,010,000","37,680,000","35,703,000","35,549,000","36,071,000","36,171,000","27,338,000","26,911,000","26,636,000","24,183,000","17,371,000","14,019,000","10,494,000","8,274,000","7,131,000","6,583,000","6,890,000","7,042,000","7,157,000","7,227,000","7,563,000","8,208,000","9,130,000","10,181,000","22,837,000","26,665,000","28,454,000","30,857,000","32,172,000","32,721,000","34,790,000","37,880,000","39,269,000","60,797,000","59,094,000","47,211,000","37,946,000","33,194,000","28,245,000","24,268,000","23,330,000","22,596,000","22,625,000","23,322,000","22,596,000","23,388,000","23,900,000","23,700,000","22,400,000","22,400,000","21,500,000","20,300,000","19,800,000","19,100,000","18,800,000","18,500,000","18,500,000","17,800,000","15,300,000","15,700,000","15,500,000","15,700,000","14,600,000","14,100,000","14,600,000","15,200,000","15,900,000","16,300,000","17,400,000","18,200,000","18,600,000","16,600,000","15,800,000","14,600,000","14,000,000","13,800,000","11,700,000","10,700,000","9,500,000","6,300,000","5,800,000","2,300,000","2,000,000"
			GrossPPE,,"280,722,000",,,,"268,456,000",,,,"227,664,000",,,,"193,634,000",,,,"209,583,000",,,,"172,920,000",,,,"162,939,000",,,,"155,011,000",,,,"146,629,000",,,,"145,549,000",,,,"144,035,000",,,,"76,529,000",,,,"63,697,000",,,,"49,808,000","45,546,000","42,021,000","39,801,000","38,658,000","35,478,000","35,785,000","35,937,000","36,052,000","32,277,000","32,613,000","33,258,000","34,180,000","42,388,000","55,044,000","58,872,000","60,661,000","79,553,000","80,868,000","81,417,000","83,486,000","78,317,000","79,706,000","101,234,000","99,531,000","81,663,000","72,398,000","67,646,000","62,697,000","55,572,000","54,634,000","53,900,000","53,929,000","53,345,000",,,"50,600,000","46,000,000","44,700,000","44,700,000","43,800,000","38,800,000","38,300,000","37,600,000","37,300,000","34,100,000","34,100,000","33,400,000","30,900,000","28,800,000","28,600,000","28,800,000","27,700,000","24,400,000","24,900,000","25,500,000","26,200,000","22,800,000","23,900,000","24,700,000","25,100,000","20,000,000","19,200,000","18,000,000","17,400,000","15,200,000","13,100,000","12,100,000","10,900,000","6,700,000","6,200,000","2,700,000","2,400,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"33,139,000",,,,"31,453,000",,,,"25,915,000",,,,"17,346,000",,,,"17,346,000",,,,"13,051,000",,,,"13,051,000",,,,"13,051,000",,,,"13,044,000",,,,"13,047,000",,,,"13,020,000",,,,"10,147,000",,,,,,,,,,,,,,,,,,,,,,,,"1,163,000",,,,"1,163,000",,,,"1,163,000",,,,"1,163,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"144,046,000",,,,"137,879,000",,,,"119,830,000",,,,"97,528,000",,,,"92,770,000",,,,"48,909,000",,,,"48,163,000",,,,"48,521,000",,,,"48,132,000",,,,"48,120,000",,,,"48,431,000",,,,,,,,,,,,"17,705,000",,,,"12,081,000",,,,"11,758,000",,,,"10,752,000",,,,"30,305,000",,,,"29,859,000",,,,"37,870,000",,,,"23,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"83,393,000",,,,"81,861,000",,,,"68,319,000",,,,"59,779,000",,,,"72,719,000",,,,"69,224,000",,,,"62,664,000",,,,"55,504,000",,,,"50,171,000",,,,"49,451,000",,,,"47,745,000",,,,"41,235,000",,,,"38,875,000",,,,"32,103,000",,,,"26,577,000",,,,"24,294,000",,,,"23,428,000",,,,"29,193,000",,,,"52,464,000",,,,"60,498,000",,,,"37,682,000",,"54,634,000","53,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"20,144,000",,,,"17,263,000",,,,"13,600,000",,,,"18,981,000",,,,"26,748,000",,,,"41,736,000",,,,"39,061,000",,,,"37,935,000",,,,"35,282,000",,,,"34,931,000",,,,"34,839,000",,,,"25,147,000",,,,"24,822,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-102,653,000",,,,"-87,379,000",,,,"-74,013,000",,,,"-61,474,000",,,,"-87,676,000",,,,"-80,075,000",,,,"-72,706,000",,,,"-66,053,000",,,,"-60,431,000",,,,"-54,465,000",,,,"-47,420,000",,,,"-40,826,000",,,,"-36,359,000",,,,"-32,437,000","-31,527,000","-31,527,000","-31,527,000","-31,527,000","-28,895,000","-28,895,000","-28,895,000","-28,895,000","-25,050,000","-25,050,000","-25,050,000","-25,050,000","-32,207,000","-32,207,000","-32,207,000","-32,207,000","-48,696,000","-48,696,000","-48,696,000","-48,696,000","-40,437,000","-40,437,000","-40,437,000","-40,437,000","-34,452,000","-34,452,000","-34,452,000","-34,452,000","-31,304,000","-31,304,000","-31,304,000","-31,304,000","-30,023,000",,,"-26,700,000","-22,300,000","-22,300,000","-22,300,000","-22,300,000","-18,500,000","-18,500,000","-18,500,000","-18,500,000","-15,600,000","-15,600,000","-15,600,000","-15,600,000","-13,100,000","-13,100,000","-13,100,000","-13,100,000","-10,300,000","-10,300,000","-10,300,000","-10,300,000","-6,500,000","-6,500,000","-6,500,000","-6,500,000","-3,400,000","-3,400,000","-3,400,000","-3,400,000","-1,400,000","-1,400,000","-1,400,000","-1,400,000","-400,000","-400,000","-400,000","-400,000"
		GoodwillAndOtherIntangibleAssets,"29,295,000","29,005,000","30,038,000","29,373,000","28,795,000","27,937,000","28,274,000","27,700,000","26,750,000","25,674,000","26,985,000","26,056,000","25,220,000","24,032,000","24,027,000","23,452,000","22,914,000","22,004,000","21,908,000","21,362,000","21,175,000","20,365,000","20,929,000","21,152,000","20,144,000","19,316,000","20,774,000","20,813,000","20,136,000","19,876,000","20,039,000","20,360,000","20,484,000","20,089,000","25,858,000","25,677,000","25,614,000","25,225,000","25,371,000","17,701,000","17,071,000","16,259,000","16,994,000","16,444,000","15,773,000","15,821,000","29,101,000","29,606,000","29,926,000","30,451,000","30,979,000","31,423,000","32,892,000","33,121,000","35,573,000","36,496,000","36,906,000","36,859,000","37,289,000","37,643,000","37,888,000","38,271,000","39,060,000","41,290,000","42,061,000","42,543,000","44,501,000","44,806,000","45,266,000","45,201,000","52,600,000","51,891,000","51,338,000","50,737,000",,"50,151,000","50,043,000","49,653,000","50,428,000","49,334,000","49,480,000","49,096,000","45,133,000","44,950,000","13,943,000","13,815,000","12,135,000","11,886,000","11,592,000","11,300,000","10,600,000","10,000,000","9,500,000","9,100,000","8,600,000","8,300,000","8,000,000","7,500,000","7,100,000","7,000,000","6,400,000","6,200,000","5,700,000","5,100,000","5,000,000","4,800,000","5,000,000","4,600,000","4,300,000","4,100,000",,,,"2,600,000",,,,"1,100,000",,,,"400,000","300,000","200,000","200,000","100,000"
