name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000
		OtherNonCurrentAssets,"575,000,000","571,000,000","628,000,000","562,000,000","483,000,000","358,000,000","381,000,000","339,000,000","303,000,000","289,000,000","303,000,000","328,000,000","310,000,000","291,000,000","330,000,000","338,000,000","371,000,000","412,000,000","391,000,000","383,000,000","398,000,000","390,000,000","406,000,000","423,000,000","317,000,000","281,000,000","273,000,000","264,000,000","276,000,000","244,000,000","247,000,000","255,000,000","243,000,000","170,000,000","166,000,000","207,000,000","146,000,000","150,000,000","154,000,000","199,000,000","204,000,000","224,000,000","224,000,000","238,000,000","254,000,000","254,000,000","191,000,000","189,000,000","237,000,000","169,000,000","265,000,000","266,000,000","349,000,000","357,082,000","424,006,000","367,581,000","376,695,000","7,230,000","6,778,000","12,395,000","12,633,000","13,286,000","14,613,000","12,446,000","16,714,000","16,540,000","1,659,000","1,070,000","1,023,000","3,846,000","6,433,000","23,458,000","11,013,000","5,744,000","2,688,000","5,834,000","10,424,000","31,069,000","20,083,000","31,511,000","38,549,000","57,259,000","-204,324,000","-237,352,000","-289,503,000","-228,304,000"
TotalLiabilitiesNetMinorityInterest,"14,801,000,000","13,710,000,000","12,042,000,000","11,312,000,000","12,156,000,000","11,543,000,000","8,817,000,000","8,802,000,000","9,400,000,000","8,285,000,000","7,653,000,000","8,581,000,000","9,009,000,000","10,251,000,000","9,253,000,000","9,599,000,000","10,065,000,000","9,899,000,000","9,337,000,000","9,084,000,000","9,138,000,000","8,720,000,000","9,054,000,000","9,382,000,000","8,020,000,000","6,252,000,000","6,224,000,000","6,388,000,000","6,697,000,000","6,293,000,000","6,574,000,000","6,909,000,000","6,738,000,000","6,393,000,000","6,430,000,000","6,090,000,000","3,985,000,000","3,923,000,000","3,784,000,000","3,957,000,000","3,860,000,000","9,105,000,000","8,161,000,000","9,057,000,000","13,028,000,000","11,478,000,000","5,277,000,000","5,217,000,000","5,588,000,000","5,778,000,000","7,371,000,000","7,147,000,000","8,196,000,000","8,436,430,000","5,460,248,000","4,240,828,000","4,166,331,000","771,114,000","1,219,301,000","2,402,341,000","2,325,469,000","2,259,001,000","2,224,522,000","2,235,898,000","1,824,296,000","1,792,781,000","906,891,000","908,290,000","718,967,000","658,257,000","693,453,000","692,664,000","711,469,000","690,558,000","727,510,000","933,090,000","941,458,000","911,524,000","928,174,000","978,760,000","862,520,000","802,486,000","787,534,000","850,997,000","604,065,000","503,697,000"
	CurrentLiabilities,"8,851,000,000","7,872,000,000","5,595,000,000","4,895,000,000","5,556,000,000","4,924,000,000","4,161,000,000","4,249,000,000","5,450,000,000","4,227,000,000","3,692,000,000","4,531,000,000","5,641,000,000","6,570,000,000","5,799,000,000","6,148,000,000","6,036,000,000","5,262,000,000","4,723,000,000","4,987,000,000","4,886,000,000","4,082,000,000","4,054,000,000","4,308,000,000","4,429,000,000","2,944,000,000","2,852,000,000","3,146,000,000","3,440,000,000","2,980,000,000","3,194,000,000","3,424,000,000","3,578,000,000","2,800,000,000","2,707,000,000","2,416,000,000","1,114,000,000","927,000,000","805,000,000","987,000,000","859,000,000","6,030,000,000","4,980,000,000","5,919,000,000","9,795,000,000","8,231,000,000","2,367,000,000","2,334,000,000","2,570,000,000","2,867,000,000","4,371,000,000","4,008,000,000","4,960,000,000","5,061,209,000","1,761,118,000","1,595,803,000","1,414,067,000","411,197,000","524,830,000","622,288,000","541,516,000","460,535,000","349,600,000","341,229,000","358,857,000","325,328,000","248,175,000","252,035,000","275,958,000","208,316,000","240,338,000","246,312,000","259,943,000","237,631,000","265,403,000","311,089,000","303,040,000","295,461,000","281,699,000","333,726,000","369,745,000","293,552,000","290,261,000","349,908,000","356,285,000","282,233,000"
		PayablesAndAccruedExpenses,"407,000,000","499,000,000","401,000,000","512,000,000","488,000,000","626,000,000","392,000,000","596,000,000","476,000,000","468,000,000","317,000,000","438,000,000","405,000,000","506,000,000","342,000,000","514,000,000","476,000,000","475,000,000","329,000,000","442,000,000","378,000,000","490,000,000","361,000,000","461,000,000","342,000,000","427,000,000","319,000,000","429,000,000","360,000,000","456,000,000","318,000,000","442,000,000","397,000,000","464,000,000","389,000,000","481,000,000","347,000,000","380,000,000","173,000,000","316,000,000","216,000,000","270,000,000","205,000,000","327,000,000","221,000,000","346,000,000","254,000,000","473,000,000","374,000,000","460,000,000","472,000,000","557,000,000","478,000,000","564,418,000","623,356,000","482,565,000","447,454,000","307,711,000","250,315,000","351,067,000","299,482,000","298,414,000","241,110,000","204,714,000","201,498,000","236,017,000","143,022,000","118,165,000","112,155,000","132,030,000","147,520,000","132,275,000","123,947,000","29,959,000","44,742,000","164,957,000","100,195,000","187,779,000","89,824,000","189,935,000","180,468,000","202,716,000","103,742,000","124,851,000","125,590,000","111,133,000"
			Payables,"239,000,000","247,000,000","180,000,000","340,000,000","314,000,000","399,000,000","208,000,000","447,000,000","344,000,000","280,000,000","180,000,000","319,000,000","287,000,000","307,000,000","197,000,000","399,000,000","365,000,000","305,000,000","199,000,000","318,000,000","268,000,000","283,000,000","186,000,000","332,000,000","255,000,000","256,000,000","198,000,000","335,000,000","289,000,000","313,000,000","208,000,000","342,000,000","301,000,000","310,000,000","274,000,000","397,000,000","288,000,000","269,000,000","173,000,000","316,000,000","216,000,000","270,000,000","205,000,000","327,000,000","221,000,000","224,000,000","157,000,000","309,000,000","209,000,000","256,000,000","270,000,000","350,000,000","266,000,000","242,356,000","287,773,000","219,866,000","208,837,000","218,688,000","127,530,000","256,588,000","200,903,000","170,753,000","118,390,000","112,092,000","112,635,000","118,884,000","56,186,000","46,217,000","42,778,000","40,180,000","37,288,000","22,669,000","24,556,000","29,959,000","44,742,000","47,001,000","61,917,000","99,758,000","89,824,000","115,353,000","112,384,000","111,676,000","34,149,000","39,994,000","50,130,000","44,740,000"
				AccountsPayable,"186,000,000","185,000,000","166,000,000","168,000,000","183,000,000","175,000,000","145,000,000","129,000,000","183,000,000","148,000,000","146,000,000","149,000,000","218,000,000","198,000,000","176,000,000","174,000,000","237,000,000","177,000,000","168,000,000","149,000,000","187,000,000","175,000,000","159,000,000","172,000,000","175,000,000","158,000,000","173,000,000","188,000,000","207,000,000","189,000,000","182,000,000","188,000,000","227,000,000","228,000,000","255,000,000","252,000,000","217,000,000","172,000,000","149,000,000","160,000,000","147,000,000","164,000,000","175,000,000","180,000,000","151,000,000",,"138,000,000","172,000,000","152,000,000",,"229,000,000","236,000,000","242,000,000","242,356,000","287,773,000","219,866,000","208,837,000","218,688,000","127,530,000","256,588,000","200,903,000","170,753,000","118,390,000","112,092,000","112,635,000","118,884,000","56,186,000","46,217,000","42,778,000","40,180,000","37,288,000","22,669,000","24,556,000","29,959,000","44,742,000","47,001,000","61,917,000","99,758,000","89,824,000","115,353,000","112,384,000","111,676,000",,,,
				OtherPayable,"53,000,000","62,000,000","14,000,000","172,000,000","131,000,000","224,000,000","63,000,000","318,000,000","161,000,000","132,000,000","34,000,000","170,000,000","69,000,000","109,000,000","21,000,000","225,000,000","128,000,000","128,000,000","31,000,000","169,000,000","81,000,000","108,000,000","27,000,000","160,000,000","80,000,000","98,000,000","25,000,000","147,000,000","82,000,000","124,000,000","26,000,000","154,000,000","74,000,000","82,000,000","19,000,000","145,000,000","71,000,000","97,000,000","24,000,000","156,000,000","69,000,000","106,000,000","30,000,000","147,000,000","70,000,000",,"19,000,000","137,000,000","57,000,000",,"41,000,000","114,000,000","24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"168,000,000","252,000,000","221,000,000","172,000,000","174,000,000","227,000,000","184,000,000","149,000,000","132,000,000","188,000,000","137,000,000","119,000,000","118,000,000","199,000,000","145,000,000","115,000,000","111,000,000","170,000,000","130,000,000","124,000,000","110,000,000","207,000,000","175,000,000","129,000,000","87,000,000","171,000,000","121,000,000","94,000,000","71,000,000","143,000,000","110,000,000","100,000,000","96,000,000","154,000,000","115,000,000","84,000,000","59,000,000","111,000,000",,,,,,,"71,000,000","122,000,000","97,000,000","164,000,000","165,000,000","204,000,000","202,000,000","207,000,000","212,000,000","322,062,000","335,583,000","262,699,000","238,617,000","89,023,000","122,785,000","94,479,000","98,579,000","127,661,000","122,720,000","92,622,000","88,863,000","117,133,000","86,836,000","71,948,000","69,377,000","91,850,000","110,232,000","109,606,000","99,391,000",,,"117,956,000","38,278,000","88,021,000",,"74,582,000","68,084,000","91,040,000","69,593,000","84,857,000","75,460,000","66,393,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,000,000","74,000,000","56,000,000","132,000,000","105,000,000","88,000,000","71,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,097,000,000","1,018,000,000","480,000,000","221,000,000","435,000,000",,,,"1,146,000,000","391,000,000","539,000,000","467,000,000","1,239,000,000","875,000,000","808,000,000","768,000,000","960,000,000","480,000,000","154,000,000","494,000,000","379,000,000",,"20,000,000",,,,"20,000,000",,,,,,"430,000,000","45,000,000","45,000,000","138,000,000","137,000,000","45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","140,000,000","140,000,000","140,000,000","140,000,000","140,000,000","105,000,000","225,000,000","169,000,000","225,000,000","225,000,000","225,000,000","206,250,000","98,438,000","68,906,000",,,"10,681,000","10,681,000","10,681,000","11,693,000","11,848,000","7,500,000","7,500,000",,,,,,,,"1,607,000","10,865,000","10,940,000","15,383,000","15,725,000","4,048,000","4,076,000","4,228,000","4,454,000","4,105,000","5,107,000","9,744,000","19,371,000"
			CurrentDebt,"1,097,000,000","1,018,000,000","480,000,000","221,000,000","435,000,000",,,,"1,146,000,000","391,000,000","539,000,000","467,000,000","1,239,000,000","875,000,000","808,000,000","768,000,000","960,000,000","480,000,000","154,000,000","494,000,000","379,000,000",,"20,000,000",,,,"20,000,000",,,,,,"430,000,000","45,000,000","45,000,000","138,000,000","137,000,000","45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","140,000,000","140,000,000","140,000,000","140,000,000","140,000,000","105,000,000","225,000,000","169,000,000","225,000,000","225,000,000","225,000,000","206,250,000","98,438,000","68,906,000",,,"10,681,000","10,681,000","10,681,000","11,693,000","11,848,000","7,500,000","7,500,000",,,,,,,,"1,607,000","10,865,000","10,940,000","15,383,000","15,725,000","4,048,000","4,076,000","4,228,000","4,454,000","4,105,000","5,107,000","9,744,000","13,876,000"
				CurrentNotesPayable,"1,097,000,000","598,000,000",,,,,,,,,"0","0","599,000,000","500,000,000","499,000,000","499,000,000","498,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,954,000","4,892,000","10,915,000","11,329,000",,,,,,,,
				CommercialPaper,"0","420,000,000","480,000,000","221,000,000","435,000,000","0","0","0","349,000,000","391,000,000","539,000,000","467,000,000","540,000,000","275,000,000","309,000,000","269,000,000","462,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,,,,,,,,,"797,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,"100,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,"45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","140,000,000","140,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,911,000","6,048,000","4,468,000","4,396,000",,,,,,,,"13,876,000"
			CurrentCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,495,000"
		CurrentDeferredLiabilities,"619,000,000","329,000,000","380,000,000","451,000,000","519,000,000","235,000,000","290,000,000","351,000,000","416,000,000","211,000,000","267,000,000","333,000,000","402,000,000","194,000,000","257,000,000","310,000,000","386,000,000","189,000,000","204,000,000","265,000,000","322,000,000","162,000,000","216,000,000","275,000,000","304,000,000","151,000,000","191,000,000","261,000,000","312,000,000","214,000,000","228,000,000","268,000,000","312,000,000","189,000,000","225,000,000","258,000,000","285,000,000","174,000,000","192,000,000","228,000,000","264,000,000","151,000,000","178,000,000","229,000,000","264,000,000","148,000,000","182,000,000","210,000,000","245,000,000","128,000,000","161,000,000","192,000,000","209,000,000","100,612,000","155,414,000","188,445,000","232,774,000","69,344,000","94,011,000","260,540,000","231,353,000","151,440,000","86,658,000","114,869,000","140,602,000","53,593,000","84,622,000","115,338,000","143,197,000","59,537,000","84,013,000","105,856,000","126,563,000","59,739,000","83,953,000","108,605,000","134,178,000","64,633,000","90,785,000","117,308,000","141,258,000","65,366,000",,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000","27,000,000","30,000,000","30,000,000","37,000,000","37,000,000","38,000,000","36,000,000","38,000,000","38,000,000","36,000,000","35,000,000","35,000,000","27,000,000","27,000,000","27,000,000","27,000,000","26,000,000","27,000,000","27,000,000","26,000,000","26,000,000","22,000,000","24,000,000","23,000,000","24,000,000","21,000,000","20,000,000","14,284,000","31,262,000","23,939,000","29,579,000","8,807,000","232,000","131,869,000","69,747,000","94,993,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"619,000,000","329,000,000","380,000,000","451,000,000","519,000,000","235,000,000","290,000,000","351,000,000","416,000,000","211,000,000","267,000,000","333,000,000","402,000,000","194,000,000","257,000,000","310,000,000","386,000,000","189,000,000","204,000,000","265,000,000","322,000,000","162,000,000","216,000,000","275,000,000","304,000,000","127,000,000","164,000,000","231,000,000","282,000,000","177,000,000","191,000,000","230,000,000","276,000,000","151,000,000","187,000,000","222,000,000","250,000,000","139,000,000","165,000,000","201,000,000","237,000,000","124,000,000","152,000,000","202,000,000","237,000,000","122,000,000","156,000,000","188,000,000","221,000,000","105,000,000","137,000,000","171,000,000","189,000,000","86,328,000","124,152,000","164,506,000","203,195,000","60,537,000","93,779,000","128,671,000","161,606,000","56,447,000","86,658,000","114,869,000","140,602,000","53,593,000","84,622,000","115,338,000","143,197,000","59,537,000","84,013,000","105,856,000","126,563,000","59,739,000","83,953,000","108,605,000","134,178,000","64,633,000","90,785,000","117,308,000","141,258,000","65,366,000",,,,
		OtherCurrentLiabilities,"6,728,000,000","6,026,000,000","4,334,000,000","3,711,000,000","4,114,000,000","4,063,000,000","3,479,000,000","3,302,000,000","3,412,000,000","3,157,000,000","2,569,000,000","3,293,000,000","3,595,000,000","4,995,000,000","4,392,000,000","4,556,000,000","4,214,000,000","4,118,000,000","4,036,000,000","3,786,000,000","3,807,000,000","3,430,000,000","3,457,000,000","3,572,000,000","3,783,000,000","2,366,000,000","2,322,000,000","2,456,000,000","2,768,000,000","2,310,000,000","2,648,000,000","2,714,000,000","2,439,000,000","2,102,000,000","2,048,000,000","1,539,000,000","345,000,000","328,000,000","309,000,000","324,000,000","278,000,000","5,432,000,000","4,447,000,000","5,135,000,000","9,099,000,000","7,597,000,000","1,791,000,000","1,511,000,000","1,846,000,000","2,054,000,000","3,569,000,000","3,034,000,000","4,048,000,000","4,171,179,000","776,098,000","826,355,000","664,933,000","34,142,000","180,504,000",,,,"10,139,000","9,798,000","9,257,000","28,218,000","20,531,000","18,532,000","20,606,000","16,749,000","8,805,000","8,181,000","9,433,000","146,326,000","125,843,000","26,587,000","53,284,000","27,324,000","97,042,000","22,407,000","43,791,000","21,016,000","182,414,000","219,950,000","220,951,000","151,729,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,950,000,000","5,838,000,000","6,447,000,000","6,417,000,000","6,600,000,000","6,619,000,000","4,656,000,000","4,553,000,000","3,950,000,000","4,058,000,000","3,961,000,000","4,050,000,000","3,368,000,000","3,681,000,000","3,454,000,000","3,451,000,000","4,029,000,000","4,637,000,000","4,614,000,000","4,097,000,000","4,252,000,000","4,638,000,000","5,000,000,000","5,074,000,000","3,591,000,000","3,308,000,000","3,372,000,000","3,242,000,000","3,257,000,000","3,313,000,000","3,380,000,000","3,485,000,000","3,160,000,000","3,593,000,000","3,723,000,000","3,674,000,000","2,871,000,000","2,996,000,000","2,979,000,000","2,970,000,000","3,001,000,000","3,075,000,000","3,181,000,000","3,138,000,000","3,233,000,000","3,247,000,000","2,910,000,000","2,883,000,000","3,018,000,000","2,911,000,000","3,000,000,000","3,139,000,000","3,236,000,000","3,375,221,000","3,699,130,000","2,645,025,000","2,752,264,000","359,917,000","694,471,000","1,780,053,000","1,783,953,000","1,798,466,000","1,874,922,000","1,894,669,000","1,465,439,000","1,467,453,000","658,716,000","656,255,000","443,009,000","449,941,000","453,115,000","446,352,000","451,526,000","452,927,000","462,107,000","622,001,000","638,418,000","616,063,000","646,475,000","645,034,000","492,775,000","508,934,000","497,273,000","501,089,000","247,780,000","221,464,000"
		LongTermDebtAndCapitalLeaseObligation,"5,278,000,000","5,198,000,000","5,845,000,000","5,877,000,000","5,861,000,000","5,930,000,000","3,968,000,000","3,885,000,000","3,272,000,000","3,327,000,000","3,266,000,000","3,365,000,000","2,685,000,000","2,956,000,000","3,072,000,000","3,079,000,000","3,155,000,000","3,727,000,000","3,589,000,000","3,058,000,000","3,242,000,000","3,603,000,000","3,689,000,000","3,731,000,000","2,565,000,000","2,364,000,000","2,415,000,000","2,281,000,000","2,306,000,000","2,313,000,000","2,345,000,000","2,408,000,000","2,084,000,000","2,589,000,000","2,673,000,000","2,647,000,000","1,829,000,000","1,931,000,000","1,941,000,000","1,951,000,000","1,962,000,000","2,072,000,000","2,168,000,000","2,069,000,000","2,150,000,000","2,181,000,000","1,846,000,000","1,912,000,000","1,986,000,000","1,867,000,000","1,920,000,000","2,090,000,000","2,229,000,000","2,293,756,000","2,349,919,000","1,545,145,000","1,574,590,000","118,438,000","443,088,000","1,487,795,000","1,490,371,000","1,492,947,000","1,594,510,000","1,612,565,000","1,183,147,000","1,184,928,000","467,333,000","467,239,000","265,000,000","265,000,000","265,000,000","265,000,000","265,000,000","265,000,000","271,290,000","422,219,000","436,827,000","437,424,000","449,168,000","452,591,000","300,151,000","300,673,000","286,500,000","283,431,000","36,957,000","34,107,000"
			LongTermDebt,"4,800,000,000","4,812,000,000","5,447,000,000","5,480,000,000","5,455,000,000","5,541,000,000","3,571,000,000","3,482,000,000","2,962,000,000","2,996,000,000","2,939,000,000","3,022,000,000","2,328,000,000","2,956,000,000","3,072,000,000","3,079,000,000","3,155,000,000","3,727,000,000","3,589,000,000","3,058,000,000","3,242,000,000","3,603,000,000","3,689,000,000","3,731,000,000","2,565,000,000","2,364,000,000","2,415,000,000","2,281,000,000","2,306,000,000","2,313,000,000","2,345,000,000","2,408,000,000","2,084,000,000","2,589,000,000","2,673,000,000","2,647,000,000","1,829,000,000","1,931,000,000","1,941,000,000","1,951,000,000","1,962,000,000","2,072,000,000","2,168,000,000","2,069,000,000","2,150,000,000","2,181,000,000","1,846,000,000","1,912,000,000","1,986,000,000","1,867,000,000","1,920,000,000","2,090,000,000","2,229,000,000","2,293,756,000","2,349,919,000","1,545,145,000","1,574,590,000","118,438,000","443,088,000","1,487,795,000","1,490,371,000","1,492,947,000","1,594,510,000","1,612,565,000","1,183,147,000","1,184,928,000","467,333,000","467,239,000","265,000,000","265,000,000","265,000,000","265,000,000","265,000,000","265,000,000","268,264,000","418,223,000","430,281,000","429,689,000","440,122,000","442,443,000","289,165,000","288,548,000","286,500,000","283,431,000","36,957,000","25,000,000"
			LongTermCapitalLeaseObligation,"478,000,000","386,000,000","398,000,000","397,000,000","406,000,000","389,000,000","397,000,000","403,000,000","310,000,000","331,000,000","327,000,000","343,000,000","357,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,026,000","3,996,000","6,546,000","7,735,000","9,046,000","10,148,000","10,986,000","12,125,000",,,,"9,107,000"
		NonCurrentDeferredLiabilities,"431,000,000","406,000,000","395,000,000","337,000,000","542,000,000","502,000,000","513,000,000","506,000,000","507,000,000","552,000,000","525,000,000","510,000,000","503,000,000","588,000,000","228,000,000","195,000,000","706,000,000","748,000,000","883,000,000","893,000,000","866,000,000","891,000,000","1,171,000,000","1,182,000,000","866,000,000","802,000,000","814,000,000","814,000,000","797,000,000","841,000,000","898,000,000","929,000,000","929,000,000","851,000,000","868,000,000","835,000,000","850,000,000","869,000,000","846,000,000","821,000,000","857,000,000","824,000,000","836,000,000","882,000,000","888,000,000","868,000,000","882,000,000","801,000,000","835,000,000","843,000,000","885,000,000","851,000,000","832,000,000","671,933,000","1,020,486,000","864,698,000","925,832,000","91,811,000","91,059,000","95,342,000","96,507,000","115,791,000","88,328,000","89,221,000","93,028,000","95,151,000","28,329,000","21,118,000","25,243,000","29,514,000","35,316,000","40,907,000","40,546,000","40,917,000","51,902,000","51,019,000","52,594,000","49,240,000","50,772,000","41,377,000","39,597,000","41,981,000","159,054,000","168,888,000","169,439,000","170,282,000"
			NonCurrentDeferredTaxesLiabilities,"431,000,000","406,000,000","395,000,000","337,000,000","542,000,000","502,000,000","513,000,000","506,000,000","507,000,000","552,000,000","525,000,000","510,000,000","503,000,000","501,000,000","137,000,000","99,000,000","600,000,000","602,000,000","726,000,000","732,000,000","702,000,000","720,000,000","980,000,000","983,000,000","678,000,000","602,000,000","603,000,000","606,000,000","587,000,000","626,000,000","677,000,000","697,000,000","707,000,000","708,000,000","716,000,000","689,000,000","702,000,000","713,000,000","686,000,000","661,000,000","684,000,000","670,000,000","678,000,000","712,000,000","716,000,000","698,000,000","713,000,000","644,000,000","676,000,000","683,000,000","726,000,000","688,000,000","675,000,000","671,933,000","1,020,486,000","864,698,000","925,832,000","91,811,000","91,059,000","95,342,000","96,507,000","115,791,000","88,328,000","89,221,000","93,028,000","95,151,000","28,329,000","21,118,000","25,243,000","29,514,000","35,316,000","40,907,000","40,546,000","40,917,000","51,902,000","51,019,000","52,594,000","49,240,000","50,772,000","41,377,000","39,597,000","41,981,000","36,246,000","40,407,000","39,470,000","32,116,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,"87,000,000","91,000,000","96,000,000","106,000,000","146,000,000","157,000,000","161,000,000","164,000,000","171,000,000","191,000,000","199,000,000","188,000,000","200,000,000","211,000,000","208,000,000","210,000,000","215,000,000","221,000,000","232,000,000","222,000,000","143,000,000","152,000,000","146,000,000","148,000,000","156,000,000","160,000,000","160,000,000","173,000,000","154,000,000","158,000,000","170,000,000","172,000,000","170,000,000","169,000,000","157,000,000","159,000,000","160,000,000","159,000,000","163,000,000","157,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,808,000","128,481,000","129,969,000","138,166,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,558,000","14,597,000","12,403,000","10,390,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","16,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"241,000,000","234,000,000","207,000,000","203,000,000","197,000,000","187,000,000","175,000,000","162,000,000","171,000,000","179,000,000","170,000,000","175,000,000","180,000,000","137,000,000","154,000,000","177,000,000","168,000,000","162,000,000","142,000,000","146,000,000","144,000,000","144,000,000","140,000,000","161,000,000","160,000,000","142,000,000","143,000,000","147,000,000","154,000,000","159,000,000","137,000,000","148,000,000","147,000,000","153,000,000","182,000,000","192,000,000","192,000,000","196,000,000","192,000,000","198,000,000","182,000,000","179,000,000","177,000,000","187,000,000","195,000,000","198,000,000","182,000,000","170,000,000","181,000,000","186,000,000","195,000,000","198,000,000","175,000,000","409,532,000","328,725,000","235,182,000","251,842,000","149,668,000","160,324,000","196,916,000","197,075,000","189,728,000","192,084,000","192,883,000","189,264,000","187,374,000","163,054,000","167,898,000","152,766,000","155,427,000","152,799,000","140,445,000","145,980,000","147,010,000","138,915,000","148,763,000","148,997,000","129,399,000","146,535,000","151,066,000","153,027,000","166,280,000","35,161,000","34,173,000","28,981,000","6,685,000"
TotalEquityGrossMinorityInterest,"6,022,000,000","6,405,000,000","6,355,000,000","6,671,000,000","6,334,000,000","6,436,000,000","6,014,000,000","5,757,000,000","5,398,000,000","5,639,000,000","5,327,000,000","5,551,000,000","5,494,000,000","5,449,000,000","5,602,000,000","5,542,000,000","5,725,000,000","5,887,000,000","5,735,000,000","5,576,000,000","5,352,000,000","5,430,000,000","5,754,000,000","5,717,000,000","5,697,000,000","5,609,000,000","5,546,000,000","5,716,000,000","5,545,000,000","5,794,000,000","6,118,000,000","6,207,000,000","6,240,000,000","6,184,000,000","6,056,000,000","5,863,000,000","5,203,000,000","5,209,000,000","5,136,000,000","4,970,000,000","5,161,000,000","4,986,000,000","4,996,000,000","5,160,000,000","5,037,000,000","4,729,000,000","5,078,000,000","4,693,000,000","4,931,000,000","4,944,000,000","4,971,000,000","4,513,000,000","4,257,000,000","4,258,445,000","4,758,398,000","4,728,157,000","4,624,976,000","2,208,283,000","1,780,717,000","1,602,972,000","1,441,774,000","1,457,451,000","1,317,873,000","1,179,336,000","522,251,000","254,005,000","206,347,000","163,716,000","168,522,000","156,563,000","157,082,000","162,421,000","162,002,000","160,696,000","182,334,000","233,212,000","269,157,000","264,390,000","263,380,000","254,429,000","242,723,000","523,765,000","530,921,000","515,671,000","731,131,000","660,702,000"
