name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
		RestructuringAndMergernAcquisition,,,"0","0","0","0","-13,283,000","18,000","7,437,000","5,802,000","47,000","0","16,000","-87,000","60,000","560,000","740,000","301,000","-494,000","43,000","21,000","2,828,000","759,000","20,904,000","21,271,000","3,875,000",,,,,,,,,,,,,"0","0","0",,"1,316,000","4,694,000",,,,"0","0","0","6,560,000","791,000","3,025,000","3,350,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,"76,394,000",,,,,,,,,,,,,,,,,,,,,,,"0",,,,"265,423,000","0","0",,"230,632,000","0","641,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"0","0","0","0","134,686,000","86,694,000",,,,,,,,,,,"0",,"0","0","0","46,000","43,701,000","85,520,000","488,865,000","2,120,292,000","19,146,000",,"17,541,000","5,060,000","1,512,000",,"0","200,397,000","20,482,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"4,120,000",,,,,"0","4,423,000","-14,518,000","-9,000,000","0","-39,000,000","3,018,000",,"0",,"485,000",,"0","486,000","31,000","2,030,000",,,,"2,213,000","-16,559,000","156,796,000","4,016,000",,,,,,"42,921,000",,,,"13,256,000","5,840,000","-13,012,000",,"-49,490,000","1,708,000",,,,"6,776,000","4,587,000","5,877,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,"-24,225,000","0","0",,"136,000","0","1,369,000",,"-9,008,000","0","-4,304,000",,"0","0",,,"-277,000","21,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-3,685,000","-873,000","-1,087,000","-1,186,000","-539,000","-1,527,000","-957,000","-5,301,000","-8,953,000","-4,760,000","-6,970,000","-2,779,000","-4,354,000","-1,766,000","-996,000","-971,000","68,000","-1,303,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"617,438,000","272,327,000","227,179,000","88,061,000","29,872,000","-5,664,000","-78,326,000","-191,088,000","-48,118,000","-27,090,000","-8,811,000","107,116,000","62,931,000","72,811,000","82,743,000","77,977,000","39,940,000","59,441,000","46,500,000","66,708,000","37,479,000","52,508,000","34,605,000","-54,691,000","-176,132,000","-207,813,000","-654,416,000","-2,343,341,000","-172,174,000","-116,591,000","-101,672,000","-131,568,000","-131,729,000","-167,750,000","-477,558,000","-329,680,000","-129,819,000","-124,680,000","-373,777,000","61,709,000","-685,666,000","-19,670,000","47,198,000","13,704,000","11,583,000","68,404,000","52,856,000","54,800,000","71,997,000","-2,545,000","-5,633,000","18,946,000","-12,931,000","25,022,000","78,053,000","70,967,000","150,697,000","96,387,000","54,173,000","32,380,000","35,152,000","33,374,000","44,250,000","63,027,000","82,717,000","78,587,000","-20,752,000","14,776,000","2,174,000","7,275,000","3,166,000","9,620,000","9,808,000","90,983,000","18,233,000","2,139,000","-5,757,000","-17,485,000","-3,677,000","-3,110,000","-1,720,000","-13,054,000","7,410,000","-10,840,000","849,000","5,090,000","12,714,000","-6,898,000","-2,825,000","-19,727,000","-395,700,000","-8,800,000","-1,600,000","-9,700,000","-8,900,000","-600,000","17,200,000","18,600,000","24,700,000","-26,300,000","13,300,000","14,800,000","7,600,000","2,200,000","3,000,000","1,400,000","13,400,000","10,500,000","13,000,000","10,000,000","14,100,000","10,000,000","11,800,000",,"-6,400,000","-13,400,000","1,200,000","-600,000","11,000,000","9,300,000","8,700,000","8,500,000","13,600,000","11,500,000","13,000,000","9,200,000","6,700,000","7,000,000","9,700,000","7,600,000","10,700,000","6,400,000","5,200,000",,,,,,,,,
TaxProvision,"1,951,000","455,000","573,000","-1,082,000","2,006,000","378,000","199,000","379,000","1,206,000","-1,791,000","-260,000","347,000","91,000","70,000","-3,351,000","-45,215,000","-3,366,000","-544,000","-34,771,000","-1,643,000","319,000","840,000","1,156,000","-3,270,000","-245,000","-1,111,000","-22,048,000","-343,865,000","-4,071,000","-3,396,000","138,464,000","-34,350,000","-34,869,000","-43,611,000","-104,764,000","-121,913,000","-49,468,000","-54,631,000","-78,354,000","15,958,000","-250,242,000","-21,079,000","-12,692,000","-5,583,000","186,000","12,530,000","4,825,000","7,941,000","5,723,000","-775,000","-7,185,000","-6,270,000","2,230,000","-5,550,000","15,715,000","-26,881,000","37,700,000","15,240,000","-27,200,000","5,100,000","-2,400,000","4,650,000","-35,350,000","12,100,000","13,000,000","17,900,000","-29,900,000","-4,150,000","-1,300,000","700,000","-18,675,000","-1,155,000","-1,300,000","21,000,000","-5,700,000","-8,910,000","-4,300,000","-4,300,000","-4,750,000","-4,750,000","-3,800,000","-5,700,000","-1,000,000","-2,700,000",,"-1,000,000","3,100,000","-1,700,000","-700,000","-4,700,000","-47,300,000","-7,000,000","-4,100,000","-7,300,000","-9,000,000","-1,100,000","2,200,000","2,800,000","3,600,000","-13,300,000","1,600,000","2,500,000","-1,800,000","-300,000","-100,000","-100,000","1,800,000","1,300,000","1,400,000","1,000,000","500,000","-200,000","300,000",,"-4,800,000","-57,100,000","-500,000","-2,100,000","-1,400,000","1,300,000","600,000","1,200,000","2,100,000","2,100,000","2,700,000","1,800,000","1,500,000","500,000","1,900,000","800,000","2,400,000","1,600,000","400,000",,,,,,,,,
NetIncomeCommonStockholders,"615,487,000","271,872,000","226,606,000","89,143,000","27,866,000","-6,042,000","-78,525,000","-191,467,000","-49,324,000","-25,299,000","-8,551,000","106,769,000","62,840,000","72,741,000","86,094,000","123,192,000","43,306,000","59,985,000","81,271,000","68,351,000","37,160,000","51,668,000","33,449,000","-51,421,000","-175,887,000","-206,702,000","-632,368,000","-1,999,476,000","-168,103,000","-113,195,000","-240,136,000","-97,218,000","-96,860,000","-124,139,000","-371,214,000","-128,363,000","-72,206,000","-70,049,000","-295,423,000","45,751,000","-435,489,000","1,206,000","59,555,000","19,056,000","11,079,000","55,601,000","47,819,000","46,678,000","66,156,000","-1,796,000","1,531,000","25,185,000","-15,126,000","30,579,000","62,338,000","97,848,000","112,997,000","81,147,000","81,320,000","27,227,000","37,483,000","28,680,000","79,511,000","50,825,000","69,593,000","60,624,000","-1,040,000","17,129,000","1,677,000","4,778,000","20,045,000","8,978,000","9,311,000","68,186,000","22,136,000","9,252,000","-3,254,000","-18,037,000","1,073,000","1,640,000","2,080,000","-7,354,000","8,410,000","-8,140,000","849,000","6,090,000","9,614,000","-5,198,000","-2,125,000","-15,027,000","-348,400,000","-1,800,000","2,500,000","1,400,000","100,000","500,000","13,500,000","15,800,000","21,100,000","-13,000,000","11,700,000","12,300,000","8,700,000","1,800,000","2,400,000","800,000","10,900,000","8,500,000","10,900,000","8,300,000","12,900,000","9,600,000","10,900,000","-3,600,000","-2,500,000","43,100,000","1,100,000","-17,900,000","11,800,000","6,200,000","7,500,000","6,700,000","10,900,000","8,800,000","9,700,000","6,800,000","4,600,000","5,900,000","7,300,000","6,300,000","7,300,000","4,500,000","4,500,000",,,,,,,,,
	NetIncome,"615,487,000","271,872,000","226,606,000","89,143,000","27,866,000","-6,042,000","-78,525,000","-191,467,000","-49,324,000","-25,299,000","-8,551,000","106,769,000","62,840,000","72,741,000","86,094,000","123,192,000","43,306,000","59,985,000","81,271,000","68,351,000","37,160,000","51,668,000","33,449,000","-51,421,000","-175,887,000","-206,702,000","-632,368,000","-1,999,476,000","-168,103,000","-113,195,000","-240,136,000","-97,218,000","-96,860,000","-124,139,000","-371,214,000","-128,363,000","-72,206,000","-70,049,000","-295,423,000","45,751,000","-435,489,000","1,206,000","59,555,000","19,056,000","11,079,000","55,601,000","47,819,000","46,678,000","66,156,000","-1,796,000","1,531,000","25,185,000","-15,126,000","30,579,000","62,338,000","97,848,000","112,997,000","81,147,000","81,373,000","27,280,000","37,552,000","28,724,000","79,600,000","50,927,000","69,717,000","60,687,000","9,148,000","18,926,000","3,474,000","6,575,000","21,841,000","10,775,000","11,108,000","69,983,000","23,933,000","11,049,000","-1,457,000","-16,839,000","1,073,000","1,640,000","2,080,000","-7,354,000","8,410,000","-8,140,000","849,000","6,090,000","9,614,000","-5,198,000","-2,125,000","-15,027,000","-348,400,000","-1,800,000","2,500,000","1,400,000","100,000","500,000","13,500,000","15,800,000","21,100,000","-13,000,000","11,700,000","12,300,000","9,400,000","2,500,000","3,100,000","1,500,000","11,600,000","9,200,000","11,600,000","9,000,000","13,600,000","10,200,000","11,500,000","-3,100,000","-1,600,000","43,700,000","1,700,000","-17,300,000","12,400,000","8,000,000","8,100,000","7,300,000","11,500,000","9,400,000","10,300,000","7,400,000","5,200,000","6,500,000","7,800,000","6,800,000","8,300,000","4,800,000","4,800,000",,,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"615,487,000","271,872,000","226,606,000","89,143,000","27,866,000","-6,042,000","-78,525,000","-191,467,000","-49,324,000","-25,299,000","-8,551,000","106,769,000","62,840,000","72,741,000","86,094,000","123,192,000","43,306,000","59,985,000","81,271,000","68,351,000","37,160,000","51,668,000","33,449,000","-51,421,000","-175,887,000","-206,702,000","-632,368,000","-1,999,476,000","-168,103,000","-113,195,000","-240,136,000","-97,218,000","-96,860,000","-124,139,000","-371,214,000","-128,363,000","-72,206,000","-70,049,000","-295,423,000","45,751,000","-435,424,000","1,409,000","59,890,000","19,287,000","11,397,000","55,874,000","48,031,000","46,859,000","66,274,000","-1,770,000","1,552,000","25,216,000","-15,161,000","30,572,000","62,338,000","97,848,000","112,997,000","81,147,000","81,373,000","27,280,000","37,552,000","28,724,000","79,600,000","50,927,000","69,717,000","60,687,000","9,148,000","18,926,000","3,474,000","6,575,000","21,841,000","10,775,000","11,108,000","69,983,000","23,933,000","11,049,000","-1,457,000","-16,839,000","1,073,000","1,640,000","2,080,000","-7,354,000","8,410,000","-8,140,000","849,000","6,090,000","9,614,000","-5,198,000","-2,125,000","-15,027,000","-348,400,000","-1,800,000","2,500,000","1,400,000","100,000","500,000","13,500,000","15,800,000","21,100,000","-13,000,000","11,700,000","12,300,000","9,400,000","2,500,000","3,100,000","1,500,000","11,600,000","9,200,000","11,600,000","9,000,000","13,600,000","10,200,000","11,500,000","-3,100,000","-1,600,000","43,700,000","1,700,000","-17,300,000","12,400,000","8,000,000","8,100,000","7,300,000","11,500,000","9,400,000","10,300,000","7,400,000","5,200,000","6,500,000","7,800,000","6,800,000","8,300,000","4,800,000","4,800,000","6,300,000","6,900,000","7,300,000","7,300,000","9,500,000","6,400,000","5,000,000","3,900,000","3,200,000"
			NetIncomeContinuousOperations,"615,487,000","271,872,000","226,606,000","89,143,000","27,866,000","-6,042,000","-78,525,000","-191,467,000","-49,324,000","-25,299,000","-8,551,000","106,769,000","62,840,000","72,741,000","86,094,000","123,192,000","43,306,000","59,985,000","81,271,000","68,351,000","37,160,000","51,668,000","33,449,000","-51,421,000","-175,887,000","-206,702,000","-632,368,000","-1,999,476,000","-168,103,000","-113,195,000","-240,136,000","-97,218,000","-96,860,000","-124,139,000","-372,794,000","-207,767,000","-80,351,000","-70,049,000","-295,423,000","45,751,000","-435,424,000","1,409,000","59,890,000","19,287,000","11,397,000","55,874,000","48,031,000","46,859,000","66,274,000","-1,770,000","1,552,000","25,216,000","-15,161,000","30,572,000","62,338,000","97,848,000","112,997,000","81,147,000","81,373,000","27,280,000","37,552,000","28,724,000","79,600,000","50,927,000","69,717,000","60,687,000","9,148,000","18,926,000","3,474,000","6,575,000","21,841,000","10,775,000","11,108,000","69,983,000","23,933,000","11,049,000","-1,457,000","-13,185,000","1,073,000","1,640,000","2,080,000","-7,354,000","8,410,000","-8,140,000","849,000","6,090,000","9,614,000","-5,198,000","-2,125,000","-15,027,000","-348,400,000","-1,800,000","2,500,000","-2,400,000","100,000","500,000","15,000,000","15,800,000","21,100,000","-13,000,000","11,700,000","12,300,000","9,400,000","2,500,000","3,100,000","1,500,000","11,600,000","9,200,000","11,600,000","9,000,000","13,600,000","10,200,000","11,500,000","-3,100,000","-1,600,000","43,700,000","1,700,000","1,500,000","12,400,000","8,000,000","8,100,000","7,300,000","11,500,000","9,400,000","10,300,000","7,400,000","5,200,000","6,500,000","7,800,000","6,800,000","8,300,000","4,800,000","4,800,000","6,300,000","6,900,000","7,300,000","7,300,000","9,500,000","6,400,000","5,000,000","3,900,000","3,200,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,580,000","79,404,000","8,145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-3,654,000",,,,,,,,,,,,,"0",,,"3,800,000",,,,,,,,,,,,,,,,,,,,,"0",,,"-18,800,000",,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-65,000","-203,000","-335,000","-231,000","-318,000","-273,000","-212,000","-181,000","-118,000","-26,000","-21,000","-31,000","35,000","7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,000","53,000","69,000","44,000","89,000","102,000","124,000","63,000","10,188,000","1,797,000","1,797,000","1,797,000","1,796,000","1,797,000","1,797,000","1,797,000","1,797,000","1,797,000","1,797,000","1,198,000",,,,,,,,,,,,,,,,,,,,,,,,,"700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","600,000","600,000","500,000","900,000","600,000","600,000","600,000","600,000","1,800,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","500,000","500,000","1,000,000","300,000","300,000",,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,"2,309,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"617,796,000","274,181,000","226,606,000","89,143,000","27,866,000","-6,042,000","-78,525,000","-191,467,000","-49,324,000","-25,299,000","-8,551,000","106,769,000","62,840,000","72,741,000","86,094,000","123,192,000","43,306,000","59,985,000","81,271,000","68,351,000","37,160,000","51,668,000","33,449,000","-51,421,000","-175,887,000","-206,702,000","-632,368,000","-1,999,476,000","-168,103,000","-113,195,000","-240,136,000","-97,218,000","-96,860,000","-124,139,000","-371,214,000","-128,363,000","-72,206,000","-70,049,000","-295,423,000","45,751,000","-435,489,000","1,206,000","59,555,000","19,056,000","11,079,000","55,601,000","47,819,000","46,678,000","66,156,000","-1,796,000","1,531,000","25,185,000","-15,126,000","30,579,000","62,338,000","97,848,000","112,997,000","81,147,000","81,320,000","27,227,000","37,483,000","28,680,000","79,511,000","50,825,000","69,593,000","60,624,000","-1,040,000","17,129,000","1,677,000","4,778,000","20,045,000","8,978,000","9,311,000","68,186,000","22,136,000","9,252,000","-3,254,000","-18,037,000","1,073,000","1,640,000","2,080,000","-7,354,000","8,410,000","-8,140,000","849,000","6,090,000","9,614,000","-5,198,000","-2,125,000","-15,027,000","-348,400,000","-1,800,000","2,500,000","1,400,000","100,000","500,000","13,500,000","15,800,000","21,100,000","-13,000,000","11,700,000","12,300,000","8,700,000","1,800,000","2,400,000","800,000","10,900,000","8,500,000","10,900,000","8,300,000","12,900,000","9,600,000","10,900,000","-3,600,000","-2,500,000","43,100,000","1,100,000","-17,900,000","11,800,000","6,200,000","7,500,000","6,700,000","10,900,000","8,800,000","9,700,000","6,800,000","4,600,000","5,900,000","7,300,000","6,300,000","7,300,000","4,500,000","4,500,000",,,,,,,,,
BasicEPS,,"17.6","14.72","5.83","1.82","-0.4","-5.17","-12.64","-3.26","-1.67","-0.57","6.79","3.8","4.16","4.69","6.4","2.15","2.87","3.75","2.9","1.51","2.07","1.34","-2.41","-8.26","-9.71",,"-93.91","-7.9","-5.3","-11.3","-4.6","-4.6","-5.9","-17.5","-6.1","-3.378","-3.3","-13.9","2.2","-20.5","0.1",,"0.9","0.6","3.4",,"2.9","4.1","-0.1",,"1.6","-1.1","2.1",,"6.8","7.8","5.7",,"1.9","2.6","2",,"3.5","4.9","8.5",,"2.7","0.3","0.8",,"1.6","1.7","12.7",,"1.8","-0.6","-3.4",,"0.3","0.4","-1.4",,"-1.5","0.2","1.5",,"-1.4","-0.6","-3.9",,"-0.25","0.3","0.2",,"0.05","1.9","2",,"-1.65","2.8","2.5",,"2.6","1.25","1.8",,"2.45","3.1","2.45",,"2.7","3.1","-0.9",,"12.25","0.35","-5.25",,"2.15","2.2","2.2",,"2.9","3.2","2.25",,"2","2.4","2.1",,"1.4","1.45","1.9",,"2.35","2.65","3.4",,"1.8","1.4","1.15"
DilutedEPS,,"12.89","11.92","4.92","1.66","-0.4","-5.17","-12.64","-3.26","-1.67","-0.57","6.34","3.53","3.91","4.44","6.1","2.06","2.74","3.64","2.83","1.48","2.03","1.31","-2.41","-8.26","-9.71",,"-93.91","-7.9","-5.3","-11.3","-4.6","-4.6","-5.9","-17.5","-6.1","-3.4","-3.3","-13.9","2.2","-20.5","0.1",,"0.9","0.6","3.4",,"2.9","4.1","-0.1",,"1.6","-1.1","2.1",,"6.8","7.8","5.6",,"1.9","2.6","2",,"3.5","4.8","8.4",,"2.6","0.3","0.7",,"1.6","1.7","11.4",,"1.8","-0.6","-3.4",,"0.3","0.4","-1.4",,"-1.5","0.2","1.5",,"-1.4","-0.6","-3.9",,"-0.25","0.3","0.2",,"0.05","1.7","2",,"-1.65","2.8","2.5",,"2.6","1.25","1.8",,"2.4","3","2.4",,"2.65","3","-0.9",,"11.55","0.35","-5.25",,"2.05","2.05","2.05",,"2.7","2.95","2.1",,"1.85","2.25","1.95",,"1.3","1.35","1.75",,"2.05","2.2","2.85",,"1.55","1.25","1"
BasicAverageShares,,"15,448,000","15,392,000","15,302,000","15,294,000","15,283,000","15,181,000","15,147,000","15,145,000","15,139,000","15,097,000","15,736,000","16,543,000","17,494,000","18,344,000","19,250,000","20,156,000","20,901,000","21,653,000","23,580,000","24,659,000","25,008,000","25,002,000","21,293,000","21,293,000","21,293,000",,"21,292,000","21,291,400","21,266,000","21,224,900","21,223,800","21,222,500","21,217,100","21,213,600","21,211,100","21,375,300","21,206,200","21,204,800","21,205,300","21,204,800","21,168,700",,"21,133,700","17,424,400","16,257,600",,"16,239,100","16,238,800","16,237,200",,"15,562,200","14,281,500","14,278,900",,"14,403,500","14,412,000","14,349,700",,"14,262,700","14,236,900","14,217,600",,"14,342,200","14,304,300","7,132,900",,"6,385,800","6,349,400","6,278,200",,"5,487,400","5,458,200","5,382,500",,"5,140,000","5,423,333","5,238,400",,"5,466,667","5,200,000","5,235,600",,"5,268,100","4,245,000","4,041,100",,"3,816,400","3,816,400","3,816,400",,"3,818,700","3,818,600","3,805,400",,"3,945,500","3,970,000","3,966,400",,"7,878,788","7,926,200","2,704,200",,"2,703,600","1,920,000","2,704,200",,"3,469,388","3,516,129","3,387,755",,"3,555,556","3,516,129","2,738,800",,"3,518,367","3,142,857","3,409,524",,"2,883,721","3,409,091","2,319,400",,"3,000,000","2,310,400","2,309,800",,"2,950,000","3,000,000","3,000,000",,"2,307,800","2,307,800","2,307,800",,"2,307,800","1,153,900","1,153,900",,"1,153,900","1,153,900","1,153,900"
DilutedAverageShares,,"21,271,000","19,015,000","18,105,000","16,756,000","15,283,000","15,181,000","15,147,000","15,145,000","15,139,000","15,097,000","16,852,000","17,781,000","18,599,000","19,396,000","20,208,000","21,036,000","21,875,000","22,333,000","24,135,000","25,082,000","25,408,000","25,469,000","21,293,000","21,293,000","21,293,000",,"21,292,000","21,291,400","21,266,000","21,224,900","21,223,800","21,222,500","21,217,100","21,213,600","21,211,100","21,375,300","21,206,200","21,204,800","21,207,600","21,204,800","21,190,800",,"21,197,400","17,527,200","16,377,300",,"16,317,400","16,313,000","16,237,200",,"15,600,500","14,281,500","14,284,800",,"14,489,800","14,504,900","14,459,600",,"14,415,100","14,381,900","14,378,600",,"14,535,600","14,516,400","7,243,800",,"6,479,100","6,452,000","6,379,200",,"5,583,800","5,555,000","6,159,200",,"5,140,000","5,423,333","5,238,400",,"5,466,667","5,200,000","5,235,600",,"5,268,100","4,245,000","4,041,100",,"3,816,400","3,816,400","3,816,400",,"3,818,700","3,818,600","3,805,400",,"3,945,500","3,970,000","3,966,400",,"7,878,788","7,926,200","2,704,200",,"2,703,600","1,920,000","2,704,200",,"3,541,667","3,516,129","3,458,333",,"3,555,556","3,516,129","2,738,800",,"3,518,367","3,142,857","3,409,524",,"3,024,390","3,409,091","2,319,400",,"3,000,000","2,310,400","2,309,800",,"2,950,000","3,000,000","3,000,000",,"2,307,800","2,307,800","2,307,800",,"2,307,800","1,153,900","1,153,900",,"1,153,900","1,153,900","1,153,900"
TotalOperatingIncomeAsReported,"651,810,000","284,343,000","238,864,000","95,398,000","33,205,000","-337,000","-73,283,000","-187,680,000","-45,286,000","-23,891,000","-6,960,000","106,481,000","66,570,000","76,779,000","86,490,000","82,886,000","44,595,000","65,167,000","50,951,000","72,489,000","42,692,000","66,264,000","46,118,000","11,795,000","-110,521,000","-158,412,000","-539,033,000","-2,236,772,000","-69,546,000","-19,712,000","-5,304,000","-35,300,000","-35,805,000","-73,122,000","-340,678,000","-234,753,000","-36,279,000","-32,429,000","-282,645,000","135,960,000","-588,984,000","54,081,000",,"92,266,000","102,817,000","102,238,000",,"98,347,000","106,499,000","32,200,000",,"48,338,000","7,309,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"2,029,801,000","568,074,000","573,931,000","479,373,000","408,422,000","357,352,000","386,883,000","399,763,000","365,535,000","427,888,000","539,138,000","546,702,000","504,730,000","491,385,000","577,497,000","539,876,000","532,616,000","513,542,000","504,539,000","561,595,000","506,311,000","533,857,000","529,174,000","537,976,000","485,960,000","499,788,000","646,843,000","659,269,000","693,651,000","695,497,000","730,830,000","776,153,000","751,061,000","808,179,000","821,383,000","815,872,000","791,137,000","856,623,000","548,626,000","945,818,000","1,043,023,000","1,003,200,000","1,105,547,000","1,101,713,000","882,270,000","770,700,000","748,456,000","776,358,000","657,796,000","673,797,000","689,417,000","565,828,000","544,278,000","639,118,000","642,643,000","681,707,000","616,167,000","582,900,000","569,319,000","549,327,000","544,895,000","520,486,000","557,876,000","527,844,000","537,628,000","540,416,000","623,561,000","620,539,000","612,304,000","574,512,000","533,192,000","501,441,000","397,908,000","296,581,000","353,502,000","358,093,000","393,711,000","344,744,000","384,556,000","389,435,000","362,352,000","368,519,000","353,509,000","345,195,000","352,144,000","349,175,000","312,109,000","343,438,000","320,187,000","354,903,000","382,500,000","369,600,000","370,600,000","407,100,000","401,400,000","400,200,000","325,800,000","290,200,000","255,200,000","349,600,000","179,900,000","147,900,000","140,400,000","136,700,000","131,200,000","137,100,000","150,700,000","142,900,000","133,400,000","141,500,000","141,200,000","142,100,000","137,200,000","135,000,000","111,800,000","120,800,000","128,000,000","132,600,000","146,500,000","145,800,000","130,100,000","99,400,000","96,000,000","98,300,000","91,900,000","101,500,000","97,000,000","89,100,000","99,500,000","80,800,000","74,900,000","67,000,000","74,700,000",,,,,,,,,
