name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
		GainsLossesNotAffectingRetainedEarnings,"79,805,000","80,629,000","173,229,000","175,198,000","178,672,000","180,852,000","26,583,000","644,000"
	MinorityInterest,"865,938,000","858,434,000","861,628,000","1,007,457,000","1,081,962,000","808,000","-100,000","6,014,000"
TotalCapitalization,"2,262,911,000","2,236,197,000","2,223,157,000","2,101,696,000","2,011,786,000","2,904,849,000","2,838,777,000","23,668,000"
CommonStockEquity,"1,643,207,000","1,615,846,000","1,602,159,000","1,480,051,000","1,392,244,000","2,083,973,000","2,284,924,000","23,668,000"
CapitalLeaseObligations,"24,766,000","25,609,000","10,822,000","8,821,000","9,770,000",,"11,365,000","16,021,000"
NetTangibleAssets,"-1,655,802,000","-1,621,064,000","-1,681,342,000","-1,825,886,000","-1,936,118,000","-1,269,352,000","-924,084,000","22,427,000"
WorkingCapital,"247,525,000","296,301,000","262,142,000","233,359,000","193,447,000","9,677,000","76,280,000","48,368,000"
InvestedCapital,"2,265,499,000","2,238,785,000","2,225,745,000","2,104,284,000","2,021,782,000","2,910,187,000","2,842,362,000","23,668,000"
TangibleBookValue,"-1,655,802,000","-1,621,064,000","-1,681,342,000","-1,825,886,000","-1,936,118,000","-1,269,352,000","-924,084,000","22,427,000"
TotalDebt,"647,058,000","648,548,000","634,408,000","633,054,000","639,308,000","826,214,000","568,803,000","16,021,000"
NetDebt,"313,504,000","253,764,000","332,011,000","372,212,000","383,536,000","698,185,000","381,085,000",
ShareIssued,"129,519,804","129,212,949","129,241,580","119,799,036","140,142,374","109,446,687","109,446,687","109,446,687"
OrdinarySharesNumber,"129,519,804","129,212,949","129,241,580","119,799,036","115,343,526","109,446,687","109,446,687","109,446,687"
TreasurySharesNumber,,,"0","0","24,798,848",,,
