name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-7,793,000",,,,"-42,966,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"0","0",,,"0","0",,,,,,,,,,,,,"77,144,000","0","-172,000","1,000","147,000","40,156,000","0","0","0","2,961,000",,,,,,"-1,000","-28,911,000","167,663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,,"0","15,000","390,000","0","562,000","388,000","0","108,000","507,000","0",,,"-88,000","0",,,"-450,000","0","234,000","0","0","0","354,000","423,000","0","0","794,000","694,000","2,655,000","4,348,000","4,157,000","1,158,000","1,896,000","3,272,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,,,,,,,,,,,,,,,,,,"108,000",,"0",,,,,,,,,,,"0","0","354,000","423,000","0","0",,,"2,655,000","4,348,000","4,157,000","1,158,000","1,896,000","3,272,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-588,231,000","225,505,000","198,330,000","-432,059,000","-580,007,000","-26,461,000","-328,433,000","-1,291,318,000","-69,423,000","12,427,000","-128,753,000","18,636,000","-92,561,000","-28,285,000","-30,572,000","206,281,000","-25,076,000","-102,112,000","-107,607,000","-6,510,000","194,795,000","-53,466,000","-75,539,000","-69,123,000","22,382,000","202,020,000","-183,000","-9,487,000","-6,463,000","-23,949,000","76,645,000","-42,311,000","-32,714,000","57,311,000","20,772,000","27,896,000","106,074,000","5,797,000","30,463,000","22,325,000","10,821,000","-29,632,000","-7,210,000","29,068,000","3,814,000","28,692,000","14,042,000","-6,353,000","-33,696,000","-5,228,000","-14,155,000","-19,344,000","-15,526,000","-9,023,000","-243,000","-89,506,000","112,069,000","-29,173,000","42,100,000","-59,413,000","-11,179,000","17,000,000","-23,950,000","-1,223,000","-1,462,000","-184,000","-344,000","-2,118,000","-363,000","-2,308,000","-1,644,000","2,832,000","-6,090,000","1,995,000","7,569,000","-3,664,000","-16,144,000","27,469,000","21,227,000","4,786,000","-23,645,000","-31,240,000","-1,921,000","3,571,000","-98,387,000","130,162,000","47,075,000","-31,470,000","-5,974,000","-16,560,000","12,100,000","-14,800,000","-26,500,000","1,000,000","1,000,000","1,000,000",,,"2,000,000","1,000,000"
			PurchaseOfInvestment,"-2,435,849,000","-499,869,000","-206,196,000","-753,559,000","-976,225,000","-368,415,000","-658,966,000","-1,600,673,000","-358,612,000","-107,430,000","-293,833,000","-205,005,000","-178,911,000","-226,836,000","-72,075,000","-223,889,000","-71,798,000","-123,774,000","-148,744,000","-58,753,000","-44,173,000","-65,771,000","-88,130,000","-96,875,000","-4,670,000","-465,000","-9,539,000","-29,547,000","-22,312,000","-40,077,000","-3,069,000","-64,376,000","-61,798,000","-4,982,000","-7,141,000","-92,591,000","-7,484,000","0","0","-25,971,000","-38,116,000","-32,351,000","-41,310,000","-23,528,000",,,"-20,804,000","-29,495,000","-73,253,000","-32,795,000","-71,394,000","-104,419,000","-32,097,000","-10,986,000","-160,075,000","-2,540,000","100,000","-30,961,000","-69,151,000","-149,987,000","-131,822,000","-96,257,000","-24,588,000","135,318,000","-138,003,000","-184,000",,,,,"-1,644,000","-2,401,000","-6,293,000","-845,000","-405,000","0","-18,000,000","-6,991,000","-22,693,000","-57,922,000","-72,670,000","-50,399,000","-8,672,000","-16,541,000",,,"41,090,000","-49,924,000","-8,453,000","-47,318,000","15,100,000","-18,800,000",,,"0","0",,,"-1,000,000","0"
			SaleOfInvestment,"1,847,618,000","725,374,000","404,526,000","321,500,000","396,218,000","341,954,000","330,533,000","309,355,000","289,189,000","119,857,000","165,080,000","223,641,000","86,350,000","198,551,000","41,503,000","430,170,000","46,722,000","21,662,000","41,137,000","52,243,000","238,968,000","12,305,000","12,591,000","27,752,000","27,052,000","202,485,000","9,356,000","20,060,000","15,849,000","16,128,000","79,714,000","22,065,000","29,084,000","62,293,000","27,913,000","120,487,000","113,558,000","5,797,000","30,463,000","48,296,000","48,937,000","2,719,000","34,100,000","52,596,000","23,426,000","28,692,000","34,846,000","23,142,000","39,557,000","27,567,000","57,239,000","85,075,000","16,571,000","1,963,000","159,832,000","-86,966,000","111,969,000","1,788,000","111,251,000","90,574,000","120,643,000","113,257,000",,,,,,,,,"0","5,233,000","203,000","2,840,000","7,974,000","-3,664,000","1,856,000","34,460,000","43,920,000","62,708,000","49,025,000","19,159,000","6,751,000","20,112,000","-65,332,000","130,162,000","5,985,000","18,454,000","2,479,000","30,758,000","-3,000,000","4,000,000","0","1,000,000","1,000,000","1,000,000",,,"3,000,000","1,000,000"
		NetOtherInvestingChanges,"-149,453,000","-95,000","344,000","10,000","-149,712,000","1,105,000","181,000","-4,468,000","-36,000","-8,000","-75,000","-35,000","2,113,000","708,000","4,784,000","-13,938,000","-522,000","-16,126,000","-1,720,000","-1,732,000","-8,681,000","-507,000","-7,338,000","-2,982,000","-1,596,000","-3,096,000","0","0","10,506,000","-11,656,000","592,000","865,000","-3,890,000","-648,000","138,473,000","1,090,000","333,000","926,000","13,197,000","553,000","40,112,000","500,000","507,000","510,000","1,164,000","26,389,000","2,392,000","-53,000","3,919,000","489,000",,,"0","45,000","20,514,000","44,666,000","-75,414,000","10,944,000","46,000","4,000","39,000","26,000","-9,528,000","10,142,000","-1,756,000","-8,048,000","-30,873,000","-20,036,000","-31,318,000","-50,954,000","-63,302,000","-52,300,000","-55,262,000","-41,618,000","-60,301,000","-7,224,000","-4,584,000","-18,693,000","-26,684,000","2,308,000","38,558,000","18,671,000","25,006,000","18,076,000","97,277,000","-14,314,000","2,076,000","28,869,000","17,709,000","28,784,000","25,100,000","24,200,000","44,700,000","29,800,000","57,400,000","600,000","3,400,000","23,900,000","54,200,000","-22,400,000"
FinancingCashFlow,"1,223,213,000","576,278,000","22,639,000","416,107,000","208,189,000","464,484,000","-152,943,000","-669,352,000","409,854,000","183,576,000","-62,803,000","-32,383,000","149,908,000","-15,717,000","-38,139,000","-79,921,000","12,050,000","53,254,000","123,246,000","57,231,000","-59,997,000","134,607,000","278,152,000","143,815,000","20,174,000","3,767,000","60,558,000","65,994,000","-121,232,000","269,783,000","5,745,000","96,963,000","167,699,000","-47,469,000","139,814,000","8,335,000","-51,546,000","-159,533,000","79,890,000","29,766,000","-49,108,000","17,761,000","31,290,000","-18,972,000","-16,801,000","-74,395,000","4,449,000","24,748,000","19,142,000","-30,833,000","-47,256,000","57,275,000","50,257,000","-2,062,000","-16,431,000","40,651,000","-41,489,000","-2,477,000","-16,635,000","57,690,000","-13,109,000","-278,000","22,042,000","-9,320,000","26,404,000","-18,933,000","38,658,000","24,960,000","43,671,000","43,223,000","54,852,000","61,630,000","48,680,000","60,406,000","51,045,000","6,510,000","16,555,000","-4,475,000","-2,229,000","-7,130,000","-11,445,000","11,814,000","-25,655,000","-38,789,000","-40,700,000","-54,910,000","-47,047,000","-53,253,000","34,134,000","-28,303,000","-3,100,000","30,500,000","-1,800,000","98,000,000","87,900,000","-102,600,000","81,400,000","-32,700,000","99,900,000","88,600,000"
	CashFlowFromContinuingFinancingActivities,"1,223,213,000","576,278,000","22,639,000","416,107,000","208,189,000","464,484,000","-152,943,000","-669,352,000","409,854,000","183,576,000","-62,803,000","-32,383,000","149,908,000","-15,717,000","-38,139,000","-79,921,000","12,050,000","53,254,000","123,246,000","57,231,000","-59,997,000","134,607,000","278,152,000","143,815,000","20,174,000","3,767,000","60,558,000","65,994,000","-121,232,000","269,783,000","5,745,000","96,963,000","167,699,000","-47,469,000","139,814,000","8,335,000","-51,546,000","-159,533,000","79,890,000","29,766,000","-49,108,000","17,761,000","31,290,000","-18,972,000","-16,801,000","-74,395,000","4,449,000","24,748,000","19,142,000","-30,833,000","-47,256,000","57,275,000","50,257,000","-2,062,000","-16,431,000","40,651,000","-41,489,000","-2,477,000","-16,635,000","57,690,000","-13,109,000","-278,000","22,042,000","-9,320,000","26,404,000","-18,933,000","38,658,000","24,960,000","43,671,000","43,223,000","54,852,000","61,630,000","48,680,000","60,406,000","51,045,000","6,510,000","16,555,000","-4,475,000","-2,229,000","-7,130,000","-11,445,000","11,814,000","-25,655,000","-38,789,000","-40,700,000","-54,910,000","-47,047,000","-53,253,000","34,134,000","-28,303,000","-3,100,000","30,500,000","-1,800,000","98,000,000","87,900,000","-102,600,000","81,400,000","-32,700,000","99,900,000","88,600,000"
		NetIssuancePaymentsOfDebt,"418,847,000","42,000,000","408,000,000","4,597,000","-35,750,000","-21,503,000","-10,000,000","0","-542,641,000","4,000,000","-90,593,000","17,535,000","84,453,000","-58,075,000","-194,275,000","232,888,000","-104,480,000","-52,697,000","138,214,000","-15,023,000","-42,743,000","-16,578,000","60,869,000","15,004,000","-4,704,000","-71,169,000",,"-17,446,000","-176,045,000","193,491,000","-78,888,000","-922,000","159,781,000","-176,202,000","45,931,000","38,392,000","3,891,000","-88,214,000","-47,000,000","47,000,000","0","0","0","0","0","-40,000,000","2,000,000","0","0","-25,000,000","-118,400,000","43,400,000","-5,500,000","-37,900,000","-51,600,000","25,700,000","-51,863,000","-10,302,000","33,966,000","40,252,000","-37,036,000","-8,422,000","4,491,000","-5,835,000","12,835,000","-2,835,000","35,335,000","-1,926,000","36,326,000","41,700,000","44,500,000","52,000,000","31,500,000","30,110,000","15,450,000","-1,150,000","10,800,000","-10,000,000","0","0","0","32,000,000","0","-20,000,000","0","-27,120,000","16,787,000","-10,067,000","37,100,000","-14,573,000","-41,400,000","32,800,000","-20,500,000","7,000,000","17,700,000","-92,800,000","58,100,000","-60,700,000","47,600,000","61,600,000"
			NetLongTermDebtIssuance,"228,847,000","400,000,000","0","-145,403,000","-25,750,000","-21,503,000","0","0","147,359,000","-5,000,000","-28,593,000","-15,465,000","117,453,000","-5,000,000","0","0","-82,000","-10,418,000","77,094,000","-15,023,000","-42,743,000","-16,578,000","60,869,000","15,004,000","-4,704,000","-71,169,000",,"-17,446,000","-176,045,000","193,491,000","-78,888,000","-922,000","159,781,000","-176,202,000","45,931,000","38,392,000","3,891,000","-88,214,000","-47,000,000","47,000,000","0","0","0","0","0","-40,000,000","2,000,000","0","0","-25,000,000","-118,400,000","43,400,000","-5,500,000","-37,900,000","-51,600,000","25,700,000","-51,863,000","-10,302,000","33,966,000","40,252,000","-37,036,000","-8,422,000","4,491,000","-5,835,000","12,835,000","-2,835,000","35,335,000","-1,926,000","36,326,000","41,700,000","139,400,000","-42,900,000","31,500,000","30,110,000",,,,,"20,000,000","0","0","12,000,000","0","-20,000,000","0","-27,120,000","34,660,000","30,333,000","-1,000,000","-16,873,000",,,,"-13,000,000","26,700,000","-86,400,000","42,700,000","-51,700,000","38,600,000","61,600,000"
				LongTermDebtIssuance,"400,000,000","400,000,000","0","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,"-17,446,000","-176,045,000","193,491,000","30,000",,,,,,,,,,,,,,,,,,,,,,,,"-665,000","18,200,000","-14,863,000","25,163,000","36,886,000",,,"7,000,000","23,026,000","-17,835,000",,,"35,335,000","15,474,000","28,426,000","49,600,000","139,400,000","-42,900,000","31,500,000","30,110,000",,,,,"0","0","0","12,000,000",,,,,"34,660,000",,,,,,,,,,,,"38,600,000","58,300,000"
				LongTermDebtPayments,"-171,153,000","0","0","-145,403,000","-25,750,000","-21,503,000","0","0","0","-5,000,000","-28,593,000","-15,465,000","-5,000,000","-5,000,000","0","0","-82,000","-10,418,000",,,,,,,,,,,"0","0","-78,918,000","-59,726,000","159,781,000","-176,202,000","45,931,000","38,392,000","3,891,000","-88,214,000",,,,,"0","0","0","-40,000,000","-38,000,000","0","0","-25,000,000",,,"-5,500,000","-37,900,000","-50,935,000","7,500,000","-37,000,000","-35,465,000","-2,920,000","29,852,000","-30,036,000","-15,422,000","-18,535,000",,,"-2,835,000","0",,,"-7,900,000",,,,,,,,,,,,,"0","-20,000,000","0","-27,120,000",,,"-1,000,000","-16,873,000",,,,"-13,000,000","-59,700,000","0","42,700,000","-51,700,000",,
			NetShortTermDebtIssuance,"190,000,000","-358,000,000","408,000,000","150,000,000","-10,000,000","0","-10,000,000","0","-690,000,000","9,000,000","-62,000,000","33,000,000","-33,000,000","-53,075,000","-194,275,000","232,888,000","-104,398,000","-42,279,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,150,000","10,800,000","-10,000,000",,"0","0","20,000,000",,,,,,,"38,100,000","2,300,000",,"32,800,000","-33,500,000","20,000,000",,,"15,400,000","-9,000,000",,
		NetCommonStockIssuance,"-20,823,000","-8,548,000","-30,000","-12,216,000","-29,000","-12,176,000","-281,000","-99,000","-265,000","-1,008,000","-656,000","-34,031,000","-67,551,000","-1,047,000","-83,000","-7,000","-41,000","-1,538,000","1,000","-182,000","-173,000","-904,000",,,"0","0","4,642,000","40,194,000","1,323,000","-93,000","-2,881,000","0","-2,473,000","-284,000","71,668,000","-19,000","0","4,538,000","117,865,000","0","0","-102,000",,,,,"0","0","0","0","15,242,000","0","0","-384,000","-5,000","0","0","-2,069,000","1,000","0","-524,000","-569,000","-396,000","0","0","420,000","25,000","14,000",,,"0",,,,,,,,,,,,,,,,"0","0","0","50,000",,,,,,,,,"300,000","3,800,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,642,000","40,217,000",,,"0","0","0","0","71,686,000","0","0","4,560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-20,823,000","-8,548,000","-30,000","-12,216,000","-29,000","-12,176,000","-281,000","-99,000","-265,000","-1,008,000","-656,000","-34,031,000","-67,551,000","-1,047,000","-83,000","-7,000","-41,000","-1,538,000","1,000","-182,000","-173,000","-904,000",,,"0","0","0","-23,000","0","-93,000","-2,881,000","0","-2,473,000","-284,000","-18,000","-19,000","0","-22,000","-93,000","0","0","-102,000",,,,,,,,,"1,000","0","0","-384,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-124,742,000","-31,142,000","-31,140,000","-31,226,000","-31,234,000","-28,287,000","-26,437,000","-23,590,000","-14,992,000","-14,882,000","-13,060,000","-13,266,000","-13,792,000","-13,749,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,"-26,437,000","-23,590,000","-14,992,000","-14,882,000","-13,060,000","-13,266,000","-13,792,000","-13,749,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"715,000","334,000","219,000","50,000","112,000","620,000","405,000","223,000","121,000","903,000","2,285,000","13,000","50,000","331,000","13,000","315,000","512,000","1,084,000","267,000","714,000","3,110,000","501,000","757,000","60,000","141,000","387,000","0","22,000","673,000","63,000","154,000","0","13,000","100,000","63,000","17,000","0","10,000","127,000","87,000","0","23,000","242,000","0","0","32,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-3,660,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730,000",,,,,,,,"-100,000",,,,,,
OtherCashAdjustmentInsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,,,,,"0","100,000",,
EndCashPosition,"809,259,000","809,259,000","304,703,000","322,320,000","631,888,000","1,554,668,000","880,766,000","1,103,077,000","1,341,730,000","534,032,000","326,850,000","427,715,000","375,384,000","178,382,000","203,406,000","263,212,000","131,468,000","128,996,000","200,064,000","121,362,000","229,281,000","100,513,000","156,857,000","103,904,000","185,299,000","193,514,000","78,417,000","102,761,000","83,077,000","178,371,000","110,925,000","103,631,000","120,292,000","124,419,000","126,813,000","61,419,000","103,972,000","99,458,000","59,352,000","58,243,000","64,972,000","93,649,000","60,235,000","37,808,000","47,032,000","59,123,000","63,462,000","51,296,000","34,674,000","49,570,000","59,706,000","115,692,000","59,271,000","8,109,000","9,707,000","9,512,000","10,377,000","23,299,000","34,021,000","6,859,000","8,222,000","33,814,000","17,040,000","33,380,000","28,511,000","5,314,000","34,055,000","26,289,000","21,655,000","6,642,000","16,003,000","26,324,000","14,057,000","24,179,000","2,440,000","2,249,000","5,374,000","7,766,000","3,590,000","7,654,000","8,033,000","8,757,000","7,706,000","9,286,000","24,586,000","64,590,000","7,810,000","7,883,000","28,879,000","6,506,000","20,300,000","97,700,000","50,900,000","0","0","0","0","0","0","0"
	ChangesInCash,"-745,409,000","504,556,000","-17,617,000","-309,568,000","-922,780,000","673,902,000","-222,311,000","-238,653,000","807,698,000","207,182,000","-100,865,000","52,331,000","197,002,000","-25,024,000","-59,806,000","131,744,000","5,372,000","-71,068,000","78,702,000","-107,919,000","128,768,000","-56,344,000","52,953,000","-81,395,000","-8,215,000","115,097,000","-24,344,000","19,684,000","-95,294,000","67,446,000","7,294,000","-16,661,000","-4,127,000","-2,394,000","65,394,000","-42,553,000","4,514,000","40,106,000","1,109,000","-6,729,000","-28,677,000","33,414,000","22,427,000","-9,224,000","-12,091,000","-4,339,000","12,166,000","16,622,000","-14,896,000","-10,136,000","-55,986,000","56,421,000","51,162,000","-1,598,000","195,000","-865,000","-12,922,000","-10,722,000","27,162,000","-1,363,000","-25,592,000","16,774,000","-16,340,000","4,869,000","23,197,000","-28,741,000","7,766,000","4,634,000","15,013,000","-9,361,000","-10,321,000","12,267,000","-10,122,000","21,739,000","191,000","-3,125,000","-2,392,000","4,176,000","-4,064,000","-379,000","-724,000","1,051,000","-1,580,000","-15,300,000","-40,734,000","56,780,000","-73,000","-17,996,000","22,373,000","-13,809,000","-77,300,000","46,800,000","17,900,000","24,800,000","-21,500,000","14,800,000","-48,400,000","59,800,000","-1,400,000","-6,300,000"
	BeginningCashPosition,"1,554,668,000","304,703,000","322,320,000","631,888,000","1,554,668,000","880,766,000","1,103,077,000","1,341,730,000","534,032,000","326,850,000","427,715,000","375,384,000","178,382,000","203,406,000","263,212,000","131,468,000","128,996,000","200,064,000","121,362,000","229,281,000","100,513,000","156,857,000","103,904,000","185,299,000","193,514,000","78,417,000","102,761,000","83,077,000","178,371,000","110,925,000","103,631,000","120,292,000","124,419,000","126,813,000","61,419,000","103,972,000","99,458,000","59,352,000","58,243,000","64,972,000","93,649,000","60,235,000","37,808,000","47,032,000","59,123,000","63,462,000","51,296,000","34,674,000","49,570,000","59,706,000","115,692,000","59,271,000","8,109,000","9,707,000","9,512,000","10,377,000","23,299,000","34,021,000","6,859,000","8,222,000","33,814,000","17,040,000","33,380,000","28,511,000","5,314,000","34,055,000","26,289,000","21,655,000","6,642,000","16,003,000","26,324,000","14,057,000","24,179,000","2,440,000","2,249,000","5,374,000","7,766,000","3,590,000","7,654,000","8,033,000","8,757,000","7,706,000","9,286,000","24,586,000","64,590,000","7,810,000","7,883,000","28,879,000","6,506,000","20,315,000","97,700,000","50,900,000","0","8,200,000","0","0","0","11,500,000","0","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-33,000,000","29,500,000","-14,800,000","48,400,000","-71,300,000","1,400,000","6,300,000"
IncomeTaxPaidSupplementalData,,,"30,063,000","21,261,000","35,134,000","77,000","10,007,000","26,026,000","41,000","84,000","18,624,000","6,835,000","26,581,000","53,000","4,490,000","10,315,000","17,396,000","95,000","17,441,000","-453,000","1,822,000","36,000","0","181,000","12,822,000","136,000","165,000","4,512,000","3,750,000","3,700,000","3,250,000","4,150,000","3,800,000","3,500,000","2,600,000","975,000","3,150,000","2,700,000",,,,"1,475,000",,,,,"1,265,000","0","885,000","150,000","300,000","0","335,000","475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"31,798,000","3,927,000","9,016,000","8,131,000","10,724,000","10,890,000","13,832,000","15,131,000","14,439,000","13,618,000","20,795,000","19,122,000","20,950,000","18,519,000","20,670,000","13,237,000","10,079,000","9,974,000","9,081,000","3,868,000","4,263,000","4,565,000","2,608,000","4,370,000","2,404,000","4,182,000","2,204,000","3,898,000","2,126,000","3,853,000","1,885,000","1,691,000","1,820,000","1,104,000","1,340,000","1,375,000","1,360,000","1,277,000",,,,"2,041,000",,,,,"2,971,000","3,082,000","3,255,000","3,403,000","4,401,000","5,192,000","5,350,000","5,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-10,133,000","-2,308,000","-2,972,000","-3,216,000","-1,637,000","-1,465,000","-2,721,000","-7,489,000",,"-5,242,000","-13,819,000",,"-3,296,000","-1,805,000","-930,000","-4,702,000","-3,016,000","-1,647,000","-1,744,000","-2,147,000",,"-655,000","-1,471,000","-4,754,000","-3,568,000","-2,177,000","-790,000","-255,000","-317,000","-525,000","-325,000","-606,000","-240,000","-277,000","-571,000","-1,955,000","-398,000","-657,000","-3,292,000","-981,000","-209,000","-43,000","-166,000","-185,000","-2,297,000","-174,000","-117,000","-83,000","-88,000","-243,000","-87,000","-4,000","-50,000","-26,000","-548,000","-50,000","-122,000","-362,000","-37,000","-402,000","-137,000","-884,000","-2,499,000","-161,000","-194,000","-324,000","-203,000","-864,000",,,"-171,000","-100,000","-85,000","-25,000","-87,000","-92,000","-14,000","-241,000","-13,000","-647,000",,,,,,,,"-20,000","-153,000","-139,000","-400,000","-100,000",,,"-600,000","-700,000","-1,100,000","-1,600,000","-1,300,000","-1,200,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,642,000","40,217,000",,,"0","0","0","0","71,686,000","0","0","4,560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"400,000,000","400,000,000","0","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,"-17,446,000","-176,045,000","193,491,000","30,000",,,,,,,,,,,,,,,,,,,,,,,,"-665,000","18,200,000","-14,863,000","25,163,000","36,886,000",,,"7,000,000","23,026,000","-17,835,000",,,"35,335,000","15,474,000","28,426,000","49,600,000","139,400,000","-42,900,000","31,500,000","30,110,000",,,,,"0","0","0","12,000,000",,,,,"34,660,000",,,,,,,,,,,,"38,600,000","58,300,000"
RepaymentOfDebt,"-171,153,000","0","0","-145,403,000","-25,750,000","-21,503,000","0","0","0","-5,000,000","-28,593,000","-15,465,000","-5,000,000","-5,000,000","0","0","-82,000","-10,418,000",,,,,,,,,,,"0","0","-78,918,000","-59,726,000","159,781,000","-176,202,000","45,931,000","38,392,000","3,891,000","-88,214,000",,,,,"0","0","0","-40,000,000","-38,000,000","0","0","-25,000,000",,,"-5,500,000","-37,900,000","-50,935,000","7,500,000","-37,000,000","-35,465,000","-2,920,000","29,852,000","-30,036,000","-15,422,000","-18,535,000",,,"-2,835,000","0",,,"-7,900,000",,,,,,,,,,,,,"0","-20,000,000","0","-27,120,000",,,"-1,000,000","-16,873,000",,,,"-13,000,000","-59,700,000","0","42,700,000","-51,700,000",,
RepurchaseOfCapitalStock,"-20,823,000","-8,548,000","-30,000","-12,216,000","-29,000","-12,176,000","-281,000","-99,000","-265,000","-1,008,000","-656,000","-34,031,000","-67,551,000","-1,047,000","-83,000","-7,000","-41,000","-1,538,000","1,000","-182,000","-173,000","-904,000",,,"0","0","0","-23,000","0","-93,000","-2,881,000","0","-2,473,000","-284,000","-18,000","-19,000","0","-22,000","-93,000","0","0","-102,000",,,,,,,,,"1,000","0","0","-384,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"337,157,000","130,069,000","60,572,000","83,034,000","63,482,000","103,837,000","38,467,000","65,798,000","55,946,000","40,679,000","37,838,000","31,620,000","43,919,000","50,479,000","145,571,000","40,866,000","68,076,000","33,880,000","42,339,000","-5,502,000","35,628,000","7,369,000","22,190,000","9,309,000","12,664,000","7,314,000","10,022,000","7,225,000","6,267,000","-153,000","2,064,000","7,425,000","3,779,000","-1,429,000","4,194,000","1,975,000","6,373,000","-619,000","8,803,000","-3,896,000","1,163,000","1,574,000","567,000","5,071,000","2,681,000","856,000","4,442,000","-807,000","3,107,000","2,159,000","-1,173,000","2,449,000","2,955,000","1,330,000","-3,645,000","3,324,000","-8,088,000","9,984,000","1,651,000","356,000","-1,343,000","26,000","-4,904,000","5,270,000","11,000","-1,576,000","325,000","1,828,000","3,023,000","678,000","-227,000","105,000","2,550,000","956,000","1,878,000","1,253,000","1,781,000","-125,000","3,622,000","-343,000","-4,192,000","1,806,000","990,000","1,842,000","1,076,000","-4,158,000","-2,177,000","37,858,000","-23,496,000","2,270,000","-111,600,000","7,000,000","1,500,000","-104,000,000","-167,900,000","115,900,000","-132,900,000","68,500,000","-157,500,000","-73,500,000"
